date_obj,Meat%20tenderiser price
2019-04-09,33242
2019-04-10,33242
2019-04-11,33242
2019-04-12,33242
2019-04-13,33242
2019-04-14,33242
2019-04-15,33242
2019-04-16,33242
2019-04-17,33242
2019-04-18,33242
2019-04-19,33242
2019-04-20,33242
2019-04-21,33242
2019-04-22,33242
2019-04-23,33242
2019-04-24,33242
2019-04-25,33242
2019-04-26,33242
2019-04-27,33242
2019-04-28,33242
2019-04-29,33242
2019-04-30,33242
2019-05-01,33242
2019-05-02,33242
2019-05-03,33242
2019-05-04,33242
2019-05-05,33242
2019-05-06,33242
2019-05-07,33242
2019-05-08,33242
2019-05-09,33242
2019-05-10,33242
2019-05-11,33242
2019-05-12,33242
2019-05-13,33242
2019-05-14,33242
2019-05-15,33242
2019-05-16,33242
2019-05-17,33242
2019-05-18,33242
2019-05-19,33242
2019-05-20,33242
2019-05-21,33242
2019-05-22,33242
2019-05-23,33242
2019-05-24,33242
2019-05-25,33242
2019-05-26,33242
2019-05-27,33242
2019-05-28,33242
2019-05-29,33242
2019-05-30,33242
2019-05-31,33242
2019-06-01,33242
2019-06-02,33242
2019-06-03,33242
2019-06-04,33242
2019-06-05,32602
2019-06-06,32602
2019-06-07,32602
2019-06-08,32602
2019-06-09,32602
2019-06-10,32602
2019-06-11,32602
2019-06-12,32602
2019-06-13,32602
2019-06-14,32602
2019-06-15,32602
2019-06-16,32602
2019-06-17,32602
2019-06-18,32602
2019-06-19,32602
2019-06-20,32602
2019-06-21,32602
2019-06-22,32602
2019-06-23,32602
2019-06-24,32602
2019-06-25,32602
2019-06-26,32602
2019-06-27,32602
2019-06-28,32602
2019-06-29,32602
2019-06-30,32602
2019-07-01,32602
2019-07-02,32602
2019-07-03,32602
2019-07-04,32602
2019-07-05,32602
2019-07-06,32602
2019-07-07,32602
2019-07-08,32602
2019-07-09,32602
2019-07-10,32602
2019-07-11,32602
2019-07-12,32602
2019-07-13,32602
2019-07-14,32602
2019-07-15,32602
2019-07-16,32602
2019-07-17,32602
2019-07-18,32602
2019-07-19,32602
2019-07-20,32602
2019-07-21,32602
2019-07-22,32602
2019-07-23,32602
2019-07-24,32602
2019-07-25,32602
2019-07-26,32602
2019-07-27,32602
2019-07-28,32602
2019-07-29,32602
2019-07-30,32602
2019-07-31,32602
2019-08-01,32602
2019-08-02,32602
2019-08-03,32602
2019-08-04,32602
2019-08-05,32602
2019-08-06,32602
2019-08-07,32602
2019-08-08,32602
2019-08-09,32602
2019-08-10,32602
2019-08-11,32602
2019-08-12,32602
2019-08-13,32602
2019-08-14,32602
2019-08-15,32602
2019-08-16,32602
2019-08-17,32602
2019-08-18,32602
2019-08-19,32602
2019-08-20,32602
2019-08-21,32602
2019-08-22,32602
2019-08-23,32602
2019-08-24,32602
2019-08-24,32602
2019-08-25,32602
2019-08-25,32602
2019-08-26,32602
2019-08-26,32602
2019-08-27,32602
2019-08-27,32602
2019-08-28,32602
2019-08-29,32602
2019-08-30,32602
2019-08-31,32602
2019-09-01,32602
2019-09-02,32602
2019-09-03,32602
2019-09-04,32602
2019-09-05,32602
2019-09-06,32602
2019-09-07,32602
2019-09-08,32602
2019-09-09,32602
2019-09-10,32602
2019-09-11,32602
2019-09-12,32602
2019-09-13,32602
2019-09-14,32602
2019-09-15,32602
2019-09-16,32602
2019-09-17,32602
2019-09-18,32602
2019-09-19,32602
2019-09-20,32602
2019-09-21,32602
2019-09-22,32602
2019-09-23,32602
2019-09-24,32602
2019-09-25,31758
2019-09-26,31758
2019-09-27,31758
2019-09-28,31758
2019-09-29,31758
2019-09-30,31758
2019-10-01,31758
2019-10-02,31758
2019-10-03,31758
2019-10-04,31758
2019-10-05,31758
2019-10-06,31758
2019-10-07,31758
2019-10-08,31758
2019-10-09,31758
2019-10-10,31758
2019-10-11,31758
2019-10-12,31758
2019-10-13,31758
2019-10-14,31758
2019-10-15,31758
2019-10-16,31758
2019-10-17,31758
2019-10-18,31758
2019-10-19,31758
2019-10-20,31758
2019-10-21,31758
2019-10-22,31758
2019-10-23,31758
2019-10-24,31758
2019-10-25,31758
2019-10-26,31758
2019-10-27,31758
2019-10-28,31758
2019-10-29,31758
2019-10-30,31758
2019-10-31,31758
2019-11-01,31758
2019-11-02,31758
2019-11-03,31758
2019-11-04,31758
2019-11-05,31758
2019-11-06,31758
2019-11-07,31758
2019-11-08,31758
2019-11-09,31758
2019-11-10,31758
2019-11-11,31758
2019-11-12,31758
2019-11-13,31758
2019-11-14,31758
2019-11-15,31758
2019-11-16,31758
2019-11-17,31758
2019-11-18,31758
2019-11-19,31758
2019-11-20,31758
2019-11-21,31758
2019-11-22,31758
2019-11-23,31758
2019-11-24,31758
2019-11-25,31758
2019-11-26,31758
2019-11-27,31758
2019-11-28,31758
2019-11-29,31758
2019-11-30,31758
2019-12-01,31758
2019-12-02,31758
2019-12-03,31758
2019-12-04,31758
2019-12-05,31758
2019-12-06,31758
2019-12-07,31758
2019-12-08,31758
2019-12-09,31758
2019-12-10,31758
2019-12-11,31758
2019-12-12,31758
2019-12-13,31758
2019-12-14,31758
2019-12-15,31758
2019-12-16,31758
2019-12-17,31758
2019-12-18,31758
2019-12-19,31758
2019-12-20,31758
2019-12-21,31758
2019-12-22,31758
2019-12-23,31758
2019-12-24,31758
2019-12-25,31758
2019-12-26,31758
2019-12-27,31758
2019-12-28,31758
2019-12-29,31758
2019-12-30,31758
2019-12-31,31758
2020-01-01,31758
2020-01-02,31758
2020-01-03,31758
2020-01-04,31758
2020-01-05,31758
2020-01-06,31758
2020-01-07,31758
2020-01-08,31758
2020-01-09,31758
2020-01-10,31758
2020-01-11,31758
2020-01-12,31758
2020-01-13,31758
2020-01-14,31758
2020-01-15,31758
2020-01-16,31758
2020-01-17,31758
2020-01-18,31758
2020-01-19,31758
2020-01-20,31758
2020-01-21,31758
2020-01-22,31758
2020-01-23,31758
2020-01-24,31758
2020-01-25,31758
2020-01-26,31758
2020-01-27,31492
2020-01-28,31492
2020-01-29,31492
2020-01-30,31492
2020-01-31,31492
2020-02-01,31492
2020-02-02,31492
2020-02-03,31492
2020-02-04,31492
2020-02-05,31492
2020-02-06,31492
2020-02-07,31492
2020-02-08,31492
2020-02-09,31492
2020-02-10,31492
2020-02-11,31492
2020-02-12,31492
2020-02-13,31492
2020-02-14,31492
2020-02-15,31492
2020-02-16,31492
2020-02-17,31492
2020-02-18,31492
2020-02-19,31492
2020-02-20,31492
2020-02-21,31492
2020-02-22,31492
2020-02-23,31492
2020-02-24,31492
2020-02-25,31492
2020-02-26,31492
2020-02-27,31492
2020-02-28,31492
2020-02-29,31492
2020-03-01,31492
2020-03-02,31492
2020-03-03,31492
2020-03-04,31492
2020-03-05,31492
2020-03-06,31492
2020-03-07,31492
2020-03-08,31492
2020-03-09,31492
2020-03-10,31492
2020-03-11,31492
2020-03-12,31492
2020-03-13,31492
2020-03-14,31492
2020-03-15,31492
2020-03-16,31492
2020-03-17,31492
2020-03-18,31492
2020-03-19,31492
2020-03-20,31492
2020-03-21,31492
2020-03-22,31492
2020-03-23,31492
2020-03-24,31492
2020-03-25,31492
2020-03-26,31492
2020-03-27,31492
2020-03-28,31492
2020-03-29,31492
2020-03-30,31492
2020-03-31,31492
2020-04-01,31492
2020-04-02,31492
2020-04-03,31492
2020-04-04,31492
2020-04-05,31492
2020-04-06,31492
2020-04-07,31492
2020-04-08,31492
2020-04-09,31492
2020-04-10,31492
2020-04-11,31492
2020-04-12,31492
2020-04-13,31492
2020-04-14,31492
2020-04-15,31492
2020-04-16,31492
2020-04-17,30638
2020-04-18,30638
2020-04-19,30638
2020-04-20,30638
2020-04-21,30638
2020-04-22,30638
2020-04-23,30638
2020-04-24,30638
2020-04-25,30638
2020-04-26,30638
2020-04-27,30638
2020-04-28,30638
2020-04-29,30638
2020-04-30,30638
2020-05-01,30638
2020-05-02,30638
2020-05-03,30638
2020-05-04,30638
2020-05-05,30638
2020-05-06,30638
2020-05-07,30638
2020-05-08,30638
2020-05-09,30638
2020-05-10,30638
2020-05-11,30638
2020-05-12,30638
2020-05-13,30638
