date_obj,Gianne's%20cook%20book price
2015-08-22,2
2015-08-23,2
2015-08-24,2
2015-08-25,2
2015-08-26,2
2015-08-27,2
2015-08-28,2
2015-08-29,2
2015-08-30,2
2015-08-31,2
2015-09-01,2
2015-09-02,2
2015-09-03,2
2015-09-04,2
2015-09-05,2
2015-09-06,2
2015-09-07,2
2015-09-08,2
2015-09-09,2
2015-09-10,2
2015-09-11,2
2015-09-12,2
2015-09-13,2
2015-09-14,2
2015-09-15,3
2015-09-16,3
2015-09-17,3
2015-09-18,3
2015-09-19,3
2015-09-20,3
2015-09-21,3
2015-09-22,3
2015-09-23,3
2015-09-24,3
2015-09-25,3
2015-09-27,3
2015-09-28,3
2015-09-29,3
2015-09-30,3
2015-10-05,3
2015-10-06,3
2015-10-07,3
2015-10-08,3
2015-10-09,3
2015-10-10,3
2015-10-11,3
2015-10-12,3
2015-10-13,3
2015-10-14,3
2015-10-15,3
2015-10-16,3
2015-10-17,3
2015-10-18,3
2015-10-19,4
2015-10-20,4
2015-10-22,4
2015-10-23,4
2015-10-24,4
2015-10-25,4
2015-10-26,4
2015-10-27,4
2015-10-29,4
2015-10-30,4
2015-10-31,4
2015-11-01,4
2015-11-02,4
2015-11-03,4
2015-11-04,4
2015-11-05,4
2015-11-06,4
2015-11-07,4
2015-11-08,4
2015-11-09,4
2015-11-10,4
2015-11-11,4
2015-11-12,4
2015-11-13,4
2015-11-14,4
2015-11-15,4
2015-11-16,4
2015-11-17,4
2015-11-18,4
2015-11-19,4
2015-11-20,4
2015-11-21,4
2015-11-22,4
2015-11-23,4
2015-11-24,4
2015-11-25,4
2015-11-26,4
2015-11-27,4
2015-11-28,4
2015-11-29,4
2015-11-30,4
2015-12-01,4
2015-12-02,4
2015-12-03,4
2015-12-04,4
2015-12-05,4
2015-12-06,4
2015-12-07,4
2015-12-08,4
2015-12-09,4
2015-12-10,4
2015-12-11,4
2015-12-12,4
2015-12-13,4
2015-12-14,4
2015-12-15,4
2015-12-16,4
2015-12-17,4
2015-12-18,4
2015-12-19,4
2015-12-20,4
2015-12-21,4
2015-12-22,3
2015-12-23,3
2015-12-24,3
2015-12-25,3
2015-12-26,3
2015-12-27,3
2015-12-28,3
2015-12-29,3
2015-12-30,3
2015-12-31,3
2016-01-01,3
2016-01-02,3
2016-01-03,3
2016-01-04,3
2016-01-05,3
2016-01-06,3
2016-01-07,3
2016-01-08,3
2016-01-09,3
2016-01-10,3
2016-01-11,2
2016-01-12,2
2016-01-13,2
2016-01-14,2
2016-01-15,2
2016-01-16,2
2016-01-17,2
2016-01-18,2
2016-01-19,2
2016-01-20,2
2016-01-21,2
2016-01-22,2
2016-01-23,2
2016-01-24,2
2016-01-25,1
2016-01-26,1
2016-01-27,1
2016-01-28,1
2016-01-29,1
2016-01-30,1
2016-01-31,1
2016-02-01,1
2016-02-02,1
2016-02-03,1
2016-02-04,1
2016-02-05,1
2016-02-06,1
2016-02-07,1
2016-02-08,1
2016-02-09,1
2016-02-10,1
2016-02-11,1
2016-02-12,1
2016-02-13,1
2016-02-14,1
2016-02-15,1
2016-02-16,1
2016-02-17,1
2016-02-18,1
2016-02-19,1
2016-02-20,1
2016-02-21,1
2016-02-22,1
2016-02-23,1
2016-02-24,1
2016-02-25,1
2016-02-26,1
2016-02-27,1
2016-02-28,1
2016-02-29,1
2016-03-01,1
2016-03-02,1
2016-03-03,1
2016-03-04,1
2016-03-05,1
2016-03-06,1
2016-03-07,1
2016-03-08,1
2016-03-09,1
2016-03-10,1
2016-03-11,1
2016-03-12,1
2016-03-13,1
2016-03-14,1
2016-03-15,1
2016-03-16,1
2016-03-17,1
2016-03-18,1
2016-03-19,1
2016-03-20,1
2016-03-21,1
2016-03-22,1
2016-03-23,1
2016-03-24,1
2016-03-25,1
2016-03-26,1
2016-03-27,1
2016-03-28,1
2016-03-29,1
2016-03-30,1
2016-03-31,1
2016-04-01,1
2016-04-02,1
2016-04-03,1
2016-04-04,1
2016-04-05,1
2016-04-06,1
2016-04-07,1
2016-04-08,1
2016-04-09,1
2016-04-10,1
2016-04-11,1
2016-04-12,1
2016-04-13,1
2016-04-14,1
2016-04-15,1
2016-04-16,1
2016-04-17,1
2016-04-18,1
2016-04-19,1
2016-04-20,1
2016-04-21,1
2016-04-22,1
2016-04-23,1
2016-04-24,1
2016-04-25,1
2016-04-26,1
2016-04-27,1
2016-04-28,1
2016-04-29,1
2016-04-30,1
2016-05-01,1
2016-05-02,1
2016-05-03,1
2016-05-04,1
2016-05-05,1
2016-05-06,1
2016-05-07,1
2016-05-08,1
2016-05-09,1
2016-05-10,1
2016-05-11,1
2016-05-12,1
2016-05-13,1
2016-05-14,1
2016-05-15,1
2016-05-16,1
2016-05-17,1
2016-05-18,1
2016-05-19,1
2016-05-22,1
2016-05-23,1
2016-05-24,1
2016-05-25,1
2016-05-26,1
2016-05-27,1
2016-05-28,1
2016-05-29,2
2016-05-30,2
2016-05-31,2
2016-06-01,2
2016-06-02,2
2016-06-03,2
2016-06-04,2
2016-06-05,2
2016-06-06,2
2016-06-07,2
2016-06-08,2
2016-06-09,2
2016-06-10,2
2016-06-11,2
2016-06-12,2
2016-06-13,2
2016-06-14,2
2016-06-15,2
2016-06-16,2
2016-06-17,2
2016-06-18,2
2016-06-19,2
2016-06-20,2
2016-06-21,2
2016-06-22,2
2016-06-23,2
2016-06-24,2
2016-06-25,2
2016-06-26,2
2016-06-27,2
2016-06-28,2
2016-06-29,2
2016-06-30,2
2016-07-01,2
2016-07-02,2
2016-07-03,2
2016-07-04,2
2016-07-05,2
2016-07-06,2
2016-07-07,2
2016-07-08,2
2016-07-09,2
2016-07-10,2
2016-07-11,2
2016-07-12,2
2016-07-13,2
2016-07-14,2
2016-07-15,2
2016-07-16,2
2016-07-17,2
2016-07-18,2
2016-07-23,2
2016-07-24,2
2016-07-25,2
2016-07-26,2
2016-07-27,2
2016-07-28,3
2016-07-29,3
2016-07-30,3
2016-07-31,3
2016-08-01,3
2016-08-02,3
2016-08-03,3
2016-08-04,3
2016-08-05,3
2016-08-06,3
2016-08-07,3
2016-08-08,3
2016-08-09,3
2016-08-10,3
2016-08-11,3
2016-08-12,2
2016-08-13,2
2016-08-14,2
2016-08-15,2
2016-08-16,2
2016-08-17,2
2016-08-18,2
2016-08-19,2
2016-08-20,2
2016-08-21,2
2016-08-22,2
2016-08-23,2
2016-08-24,2
2016-08-25,2
2016-08-26,2
2016-08-28,2
2016-08-31,2
2016-09-01,2
2016-09-02,2
2016-09-03,2
2016-09-04,2
2016-09-05,2
2016-09-06,2
2016-09-07,2
2016-09-08,2
2016-09-09,2
2016-09-10,2
2016-09-11,2
2016-09-12,2
2016-09-13,2
2016-09-14,2
2016-09-15,2
2016-09-16,2
2016-09-17,2
2016-09-18,2
2016-09-19,2
2016-09-20,2
2016-09-21,2
2016-09-22,2
2016-09-23,2
2016-09-24,2
2016-09-25,2
2016-09-26,2
2016-09-27,2
2016-09-28,2
2016-09-29,2
2016-09-30,2
2016-10-01,2
2016-10-02,2
2016-10-03,2
2016-10-04,2
2016-10-05,2
2016-10-06,2
2016-10-07,2
2016-10-08,2
2016-10-09,2
2016-10-10,2
2016-10-11,2
2016-10-12,2
2016-10-13,2
2016-10-14,2
2016-10-15,2
2016-10-16,2
2016-10-17,2
2016-10-18,2
2016-10-19,2
2016-10-20,2
2016-10-21,2
2016-10-22,2
2016-10-23,2
2016-10-24,2
2016-10-25,2
2016-10-26,2
2016-10-27,2
2016-10-28,2
2016-10-29,2
2016-10-30,2
2016-10-31,2
2016-11-01,2
2016-11-02,2
2016-11-03,2
2016-11-04,2
2016-11-05,2
2016-11-06,2
2016-11-07,2
2016-11-08,2
2016-11-09,2
2016-11-10,2
2016-11-11,2
2016-11-12,2
2016-11-13,2
2016-11-14,2
2016-11-15,2
2016-12-07,3
2016-12-08,3
2016-12-09,3
2016-12-10,3
2016-12-11,3
2016-12-12,3
2016-12-13,3
2016-12-14,3
2016-12-15,3
2016-12-16,3
2016-12-17,3
2016-12-18,3
2016-12-19,3
2016-12-20,3
2016-12-21,3
2016-12-22,3
2016-12-23,3
2016-12-24,3
2016-12-25,3
2016-12-26,3
2016-12-27,3
2016-12-28,3
2016-12-29,3
2016-12-30,3
2016-12-31,3
2017-01-01,3
2017-01-02,3
2017-01-03,3
2017-01-04,3
2017-01-05,3
2017-01-06,3
2017-01-07,3
2017-01-08,3
2017-01-09,3
2017-01-10,3
2017-01-11,3
2017-01-12,3
2017-01-13,3
2017-01-14,3
2017-01-15,3
2017-01-16,3
2017-01-17,3
2017-01-18,3
2017-01-19,3
2017-01-20,3
2017-01-21,3
2017-01-22,3
2017-01-23,3
2017-01-27,3
2017-01-28,3
2017-01-29,3
2017-01-30,3
2017-01-31,3
2017-02-01,2
2017-02-02,2
2017-02-03,2
2017-02-04,2
2017-02-05,2
2017-02-06,2
2017-02-07,2
2017-02-08,2
2017-02-09,2
2017-02-10,2
2017-02-11,2
2017-02-12,2
2017-02-13,2
2017-02-14,2
2017-02-15,2
2017-02-16,2
2017-02-18,2
2017-02-19,2
2017-02-20,2
2017-02-21,2
2017-02-22,2
2017-02-23,2
2017-02-24,2
2017-02-25,2
2017-02-26,2
2017-02-27,2
2017-02-28,2
2017-03-01,2
2017-03-02,2
2017-03-03,2
2017-03-04,2
2017-03-05,2
2017-03-06,1
2017-03-07,1
2017-03-08,1
2017-03-09,1
2017-03-10,1
2017-03-11,1
2017-03-12,1
2017-03-13,1
2017-03-14,1
2017-03-15,1
2017-03-16,1
2017-03-17,1
2017-03-18,1
2017-03-19,2
2017-03-20,2
2017-03-21,2
2017-03-22,2
2017-03-23,2
2017-03-24,2
2017-03-25,2
2017-03-26,2
2017-03-27,3
2017-03-28,3
2017-03-29,3
2017-03-30,3
2017-03-31,3
2017-04-01,3
2017-04-02,3
2017-04-03,4
2017-04-04,4
2017-04-12,4
2017-04-13,4
2017-04-14,5
2017-04-15,5
2017-04-16,5
2017-04-17,5
2017-04-18,5
2017-04-19,5
2017-04-20,5
2017-04-21,5
2017-04-22,5
2017-04-23,5
2017-04-24,5
2017-04-25,5
2017-04-26,5
2017-04-27,5
2017-04-28,5
2017-04-29,5
2017-04-30,5
2017-05-01,5
2017-05-02,5
2017-05-03,5
2017-05-04,5
2017-05-05,5
2017-05-06,5
2017-05-07,5
2017-05-08,5
2017-05-09,5
2017-05-10,5
2017-05-11,5
2017-05-12,5
2017-05-13,5
2017-05-14,5
2017-05-15,5
2017-05-16,5
2017-05-17,5
2017-05-18,5
2017-05-19,5
2017-05-20,5
2017-05-21,5
2017-05-22,5
2017-05-23,5
2017-05-24,5
2017-05-25,5
2017-05-26,5
2017-05-27,5
2017-05-28,5
2017-05-29,5
2017-05-30,5
2017-05-31,5
2017-06-01,5
2017-06-02,5
2017-06-03,5
2017-06-04,5
2017-06-05,5
2017-06-06,5
2017-06-07,5
2017-06-08,5
2017-06-09,5
2017-06-10,5
2017-06-11,5
2017-06-12,5
2017-06-13,5
2017-06-14,5
2017-06-15,5
2017-06-16,5
2017-06-17,5
2017-06-18,5
2017-06-19,5
2017-06-20,5
2017-06-21,5
2017-06-22,5
2017-06-23,5
2017-06-24,5
2017-06-25,5
2017-06-26,5
2017-06-27,5
2017-06-28,5
2017-06-29,5
2017-06-30,5
2017-07-01,5
2017-07-02,5
2017-07-03,5
2017-07-04,5
2017-07-05,5
2017-07-06,5
2017-07-07,5
2017-07-08,5
2017-07-13,5
2017-07-14,5
2017-07-15,5
2017-07-16,5
2017-07-17,5
2017-07-18,5
2017-07-19,5
2017-07-20,5
2017-07-21,5
2017-07-22,5
2017-07-23,5
2017-07-24,5
2017-07-25,5
2017-07-26,5
2017-07-27,5
2017-07-28,5
2017-07-29,5
2017-07-30,5
2017-07-31,5
2017-08-01,5
2017-08-02,5
2017-08-03,5
2017-08-04,5
2017-08-05,5
2017-08-06,5
2017-08-09,5
2017-08-10,4
2017-08-11,4
2017-08-12,4
2017-08-13,4
2017-08-14,4
2017-08-15,4
2017-08-16,4
2017-08-17,4
2017-08-18,4
2017-08-19,4
2017-08-20,4
2017-08-21,4
2017-08-22,4
2017-08-23,4
2017-08-24,4
2017-08-25,4
2017-08-26,4
2017-08-27,4
2017-08-28,4
2017-08-29,4
2017-08-30,3
2017-08-31,3
2017-09-01,3
2017-09-02,3
2017-09-03,3
2017-09-04,3
2017-09-05,3
2017-09-06,3
2017-09-07,3
2017-09-08,3
2017-09-09,3
2017-09-10,3
2017-09-11,3
2017-09-12,3
2017-09-13,3
2017-09-14,3
2017-09-15,3
2017-09-16,3
2017-09-17,3
2017-09-18,3
2017-09-19,3
2017-09-20,3
2017-09-21,3
2017-09-22,3
2017-09-23,3
2017-09-24,3
2017-09-25,3
2017-09-26,3
2017-09-27,3
2017-09-28,3
2017-09-29,3
2017-09-30,3
2017-10-01,3
2017-10-02,4
2017-10-03,4
2017-10-04,4
2017-10-05,4
2017-10-06,4
2017-10-07,4
2017-10-08,4
2017-10-09,4
2017-10-10,4
2017-10-11,4
2017-10-12,4
2017-10-13,4
2017-10-14,4
2017-10-15,4
2017-10-16,4
2017-10-17,4
2017-10-18,4
2017-10-19,4
2017-10-20,4
2017-10-21,4
2017-10-22,4
2017-10-23,4
2017-10-24,4
2017-10-25,3
2017-10-26,3
2017-10-27,3
2017-10-28,3
2017-10-29,3
2017-10-30,3
2017-10-31,3
2017-11-01,3
2017-11-02,3
2017-11-03,3
2017-11-04,3
2017-11-05,3
2017-11-06,3
2017-11-07,3
2017-11-08,3
2017-11-09,3
2017-11-10,3
2017-11-11,3
2017-11-12,3
2017-11-13,3
2017-11-14,3
2017-11-15,3
2017-11-16,3
2017-11-17,3
2017-11-18,3
2017-11-19,3
2017-11-20,3
2017-11-21,3
2017-11-22,3
2017-11-23,3
2017-11-24,3
2017-11-25,3
2017-11-26,3
2017-11-27,3
2017-11-28,3
2017-11-29,3
2017-11-30,3
2017-12-01,3
2017-12-02,3
2017-12-03,3
2017-12-04,3
2017-12-05,3
2017-12-06,3
2017-12-07,3
2017-12-08,3
2017-12-09,3
2017-12-10,3
2017-12-11,3
2017-12-12,3
2017-12-13,3
2017-12-14,3
2017-12-15,3
2017-12-16,3
2017-12-17,3
2017-12-18,3
2017-12-19,3
2017-12-20,3
2017-12-21,3
2017-12-22,3
2017-12-23,3
2017-12-24,3
2017-12-25,3
2017-12-26,3
2017-12-27,3
2017-12-28,3
2017-12-29,2
2017-12-30,2
2017-12-31,2
2018-01-01,2
2018-01-02,2
2018-01-03,2
2018-01-04,2
2018-01-05,2
2018-01-06,2
2018-01-07,2
2018-01-08,2
2018-01-09,2
2018-01-10,2
2018-01-11,2
2018-01-12,2
2018-01-13,2
2018-01-14,2
2018-01-15,2
2018-01-16,2
2018-01-17,3
2018-01-18,3
2018-01-19,3
2018-01-20,3
2018-01-21,3
2018-01-22,3
2018-01-23,3
2018-01-24,3
2018-01-25,3
2018-01-26,3
2018-01-27,3
2018-01-28,3
2018-01-29,3
2018-01-30,3
2018-01-31,3
2018-02-01,3
2018-02-02,3
2018-02-03,3
2018-02-04,3
2018-02-05,3
2018-02-06,3
2018-02-07,3
2018-02-08,3
2018-02-09,3
2018-02-10,3
2018-02-11,3
2018-02-12,2
2018-02-13,2
2018-02-14,2
2018-02-15,2
2018-02-16,2
2018-02-17,2
2018-02-18,2
2018-02-19,2
2018-02-20,2
2018-02-21,2
2018-02-22,2
2018-02-23,2
2018-02-24,2
2018-02-25,2
2018-02-26,2
2018-02-27,2
2018-02-28,2
2018-03-01,2
2018-03-02,2
2018-03-03,2
2018-03-04,2
2018-03-05,2
2018-03-06,2
2018-03-07,2
2018-03-08,2
2018-03-09,2
2018-03-10,2
2018-03-11,2
2018-03-12,2
2018-03-13,2
2018-03-14,2
2018-03-15,2
2018-03-16,2
2018-03-17,2
2018-03-18,2
2018-03-20,2
2018-03-21,2
2018-03-23,2
2018-03-24,2
2018-03-25,2
2018-03-26,2
2018-03-27,2
2018-03-28,2
2018-03-29,1
2018-03-30,1
2018-03-31,1
2018-04-01,1
2018-04-02,1
2018-04-03,1
2018-04-04,1
2018-04-05,1
2018-04-06,1
2018-04-07,1
2018-04-08,1
2018-04-09,1
2018-04-10,1
2018-04-11,1
2018-04-12,1
2018-04-13,1
2018-04-14,1
2018-04-15,1
2018-04-16,1
2018-04-17,2
2018-04-18,2
2018-04-19,2
2018-04-20,2
2018-04-21,2
2018-04-22,2
2018-04-23,2
2018-04-24,2
2018-04-25,2
2018-04-26,2
2018-04-27,2
2018-04-28,3
2018-04-29,3
2018-04-30,3
2018-05-01,3
2018-05-02,3
2018-05-03,3
2018-05-04,3
2018-05-05,3
2018-05-06,3
2018-05-07,3
2018-05-08,4
2018-05-09,4
2018-05-10,4
2018-05-11,4
2018-05-12,4
2018-05-13,4
2018-05-14,4
2018-05-15,4
2018-05-16,4
2018-05-17,4
2018-05-18,5
2018-05-19,5
2018-05-20,5
2018-05-21,5
2018-05-22,5
2018-05-23,5
2018-05-24,6
2018-05-25,6
2018-05-26,6
2018-05-27,6
2018-05-28,6
2018-05-29,6
2018-05-30,6
2018-05-31,6
2018-06-01,6
2018-06-02,6
2018-06-03,6
2018-06-04,6
2018-06-05,6
2018-06-06,6
2018-06-07,6
2018-06-08,6
2018-06-09,6
2018-06-10,6
2018-06-11,6
2018-06-12,6
2018-06-13,6
2018-06-14,6
2018-06-15,6
2018-06-16,6
2018-06-17,6
2018-06-18,6
2018-06-19,6
2018-06-20,6
2018-06-21,6
2018-06-22,6
2018-06-23,6
2018-06-24,6
2018-06-25,6
2018-06-26,5
2018-06-27,5
2018-06-28,5
2018-06-29,5
2018-06-30,5
2018-07-01,5
2018-07-02,5
2018-07-03,5
2018-07-04,5
2018-07-05,5
2018-07-06,6
2018-07-07,6
2018-07-08,6
2018-07-09,6
2018-07-10,6
2018-07-11,7
2018-07-12,7
2018-07-13,7
2018-07-14,7
2018-07-15,7
2018-07-16,7
2018-07-17,7
2018-07-18,7
2018-07-19,7
2018-07-20,7
2018-07-21,7
2018-07-22,7
2018-07-23,7
2018-07-24,7
2018-07-25,7
2018-07-26,7
2018-07-27,7
2018-07-28,7
2018-07-29,8
2018-07-30,8
2018-07-31,8
2018-08-01,8
2018-08-02,8
2018-08-03,9
2018-08-04,9
2018-08-05,10
2018-08-06,10
2018-08-07,10
2018-08-08,10
2018-08-09,10
2018-08-10,10
2018-08-11,10
2018-08-12,10
2018-08-14,10
2018-08-16,10
2018-08-17,10
2018-08-18,10
2018-08-19,10
2018-08-20,10
2018-08-21,10
2018-08-22,10
2018-08-23,11
2018-08-24,11
2018-08-25,12
2018-08-26,12
2018-08-27,12
2018-08-28,13
2018-08-29,13
2018-08-30,13
2018-08-31,14
2018-09-01,14
2018-09-02,14
2018-09-03,15
2018-09-04,15
2018-09-05,15
2018-09-06,15
2018-09-07,15
2018-09-08,15
2018-09-09,15
2018-09-10,15
2018-09-11,15
2018-09-12,14
2018-09-13,14
2018-09-14,14
2018-09-15,14
2018-09-16,14
2018-09-17,14
2018-09-18,15
2018-09-19,15
2018-09-20,15
2018-09-21,15
2018-09-22,15
2018-09-23,15
2018-09-24,16
2018-09-25,16
2018-09-26,16
2018-09-27,17
2018-09-28,17
2018-09-29,17
2018-09-30,18
2018-10-01,18
2018-10-02,18
2018-10-03,18
2018-10-04,18
2018-10-05,18
2018-10-06,19
2018-10-07,19
2018-10-08,19
2018-10-09,20
2018-10-10,20
2018-10-11,20
2018-10-12,21
2018-10-13,21
2018-10-14,21
2018-10-15,23
2018-10-16,23
2018-10-17,23
2018-10-18,25
2018-10-19,25
2018-10-20,25
2018-10-21,27
2018-10-22,27
2018-10-23,27
2018-10-24,27
2018-10-25,29
2018-10-26,29
2018-10-27,29
2018-10-28,31
2018-10-29,31
2018-10-30,31
2018-10-31,33
2018-11-01,33
2018-11-03,35
2018-11-04,35
2018-11-05,37
2018-11-06,37
2018-11-07,37
2018-11-08,39
2018-11-09,39
2018-11-10,39
2018-11-11,41
2018-11-12,41
2018-11-13,44
2018-11-14,44
2018-11-15,47
2018-11-16,47
2018-11-17,50
2018-11-18,50
2018-11-19,53
2018-11-20,53
2018-11-21,56
2018-11-22,56
2018-11-23,57
2018-11-24,57
2018-11-25,59
2018-11-26,59
2018-11-27,59
2018-11-28,62
2018-11-29,62
2018-12-01,66
2018-12-02,70
2018-12-03,70
2018-12-05,74
2018-12-07,76
2018-12-09,79
2018-12-10,82
2018-12-11,82
2018-12-12,82
2018-12-13,87
2018-12-14,87
2018-12-15,87
2018-12-16,90
2018-12-17,90
2018-12-18,93
2018-12-19,93
2018-12-20,95
2018-12-21,95
2018-12-22,95
2018-12-23,95
2018-12-24,95
2018-12-25,96
2018-12-26,96
2018-12-27,97
2018-12-28,97
2018-12-29,99
2018-12-30,99
2018-12-31,100
2019-01-01,100
2019-01-02,101
2019-01-03,101
2019-01-04,101
2019-01-05,102
2019-01-06,102
2019-01-08,102
2019-01-10,102
2019-01-11,102
2019-01-12,102
2019-01-13,102
2019-01-14,101
2019-01-15,101
2019-01-16,98
2019-01-17,98
2019-01-18,99
2019-01-19,99
2019-01-20,99
2019-01-21,99
2019-01-22,100
2019-01-23,100
2019-01-24,100
2019-01-25,100
2019-01-26,99
2019-01-27,99
2019-01-28,98
2019-01-29,98
2019-01-30,101
2019-01-31,101
2019-02-01,107
2019-02-02,107
2019-02-03,111
2019-02-04,111
2019-02-05,113
2019-02-06,113
2019-02-07,112
2019-02-08,112
2019-02-09,116
2019-02-10,116
2019-02-11,118
2019-02-12,118
2019-02-13,124
2019-02-14,124
2019-02-15,127
2019-02-16,127
2019-02-17,132
2019-02-18,132
2019-02-19,138
2019-02-20,138
2019-02-21,142
2019-02-22,142
2019-02-23,144
2019-02-24,144
2019-02-25,145
2019-02-26,145
2019-02-27,144
2019-02-28,144
2019-03-01,140
2019-03-02,140
2019-03-03,137
2019-03-04,137
2019-03-05,139
2019-03-06,139
2019-03-07,140
2019-03-08,140
2019-03-09,140
2019-03-10,142
2019-03-11,142
2019-03-12,143
2019-03-13,143
2019-03-14,143
2019-03-15,143
2019-03-16,145
2019-03-17,142
2019-03-18,142
2019-03-19,142
2019-03-20,140
2019-03-21,140
2019-03-22,140
2019-03-23,143
2019-03-24,143
2019-03-25,145
2019-03-26,145
2019-03-27,147
2019-03-28,147
2019-03-29,149
2019-03-30,149
2019-03-31,152
2019-04-01,152
2019-04-02,158
2019-04-03,158
2019-04-04,164
2019-04-05,164
2019-04-06,164
2019-04-07,173
2019-04-08,173
2019-04-09,179
2019-04-10,179
2019-04-11,183
2019-04-12,183
2019-04-13,190
2019-04-14,190
2019-04-15,200
2019-04-16,200
2019-04-17,210
2019-04-18,210
2019-04-19,221
2019-04-20,221
2019-04-21,232
2019-04-22,232
2019-04-23,240
2019-04-24,240
2019-04-25,252
2019-04-26,252
2019-04-27,256
2019-04-28,256
2019-04-29,252
2019-04-30,252
2019-05-01,250
2019-05-02,250
2019-05-03,242
2019-05-04,242
2019-05-05,243
2019-05-06,243
2019-05-07,251
2019-05-08,251
2019-05-09,250
2019-05-10,250
2019-05-11,246
2019-05-12,246
2019-05-13,246
2019-05-14,246
2019-05-15,237
2019-05-16,237
2019-05-17,237
2019-05-18,237
2019-05-19,237
2019-05-20,240
2019-05-21,240
2019-05-22,239
2019-05-23,239
2019-05-24,238
2019-05-25,238
2019-05-26,239
2019-05-27,239
2019-05-28,232
2019-05-29,232
2019-05-30,232
2019-05-31,235
2019-06-01,235
2019-06-02,236
2019-06-03,236
2019-06-04,238
2019-06-05,238
2019-06-06,239
2019-06-07,239
2019-06-08,237
2019-06-09,237
2019-06-10,237
2019-06-11,237
2019-06-12,233
2019-06-13,233
2019-06-14,235
2019-06-15,235
2019-06-16,239
2019-06-17,239
2019-06-18,233
2019-06-19,233
2019-06-20,229
2019-06-21,229
2019-06-22,224
2019-06-23,224
2019-06-24,221
2019-06-25,221
2019-06-26,225
2019-06-27,225
2019-06-28,223
2019-06-29,223
2019-06-30,217
2019-07-01,217
2019-07-02,217
2019-07-03,209
2019-07-04,209
2019-07-05,208
2019-07-06,208
2019-07-07,205
2019-07-08,205
2019-07-09,198
2019-07-10,198
2019-07-11,198
2019-07-12,198
2019-07-13,196
2019-07-14,196
2019-07-15,188
2019-07-16,188
2019-07-17,190
2019-07-18,190
2019-07-19,188
2019-07-20,188
2019-07-21,186
2019-07-22,186
2019-07-23,186
2019-07-24,186
2019-07-25,186
2019-07-26,181
2019-07-27,181
2019-07-28,179
2019-07-29,179
2019-07-30,179
2019-07-31,179
2019-08-01,177
2019-08-02,177
2019-08-03,180
2019-08-04,180
2019-08-05,180
2019-08-06,180
2019-08-07,172
2019-08-08,172
2019-08-09,172
2019-08-10,166
2019-08-11,166
2019-08-12,165
2019-08-13,165
2019-08-14,165
2019-08-15,164
2019-08-16,164
2019-08-17,162
2019-08-18,162
2019-08-19,159
2019-08-20,159
2019-08-21,159
2019-08-22,160
2019-08-23,160
2019-08-24,161
2019-08-24,161
2019-08-25,161
2019-08-25,161
