date_obj,Unstrung%20emblem price
2019-09-05,229
2019-09-06,229
2019-09-07,229
2019-09-08,229
2019-09-09,229
2019-09-10,229
2019-09-11,229
2019-09-12,229
2019-09-13,229
2019-09-14,229
2019-09-15,229
2019-09-16,229
2019-09-17,229
2019-09-18,229
2019-09-19,229
2019-09-20,229
2019-09-21,218
2019-09-22,218
2019-09-23,218
2019-09-24,218
2019-09-25,218
2019-09-26,218
2019-09-27,218
2019-09-28,218
2019-09-29,218
2019-09-30,218
2019-10-01,218
2019-10-02,218
2019-10-03,218
2019-10-04,218
2019-10-05,218
2019-10-06,218
2019-10-07,218
2019-10-08,218
2019-10-09,218
2019-10-10,218
2019-10-11,218
2019-10-12,218
2019-10-13,218
2019-10-14,218
2019-10-15,218
2019-10-16,218
2019-10-17,218
2019-10-18,218
2019-10-19,218
2019-10-20,218
2019-10-21,218
2019-10-22,218
2019-10-23,218
2019-10-24,218
2019-10-25,218
2019-10-26,218
2019-10-27,218
2019-10-28,218
2019-10-29,218
2019-10-30,218
2019-10-31,218
2019-11-01,218
2019-11-02,218
2019-11-03,218
2019-11-04,218
2019-11-05,218
2019-11-06,218
2019-11-07,218
2019-11-08,218
2019-11-09,218
2019-11-10,218
2019-11-11,218
2019-11-12,218
2019-11-13,218
2019-11-14,218
2019-11-15,218
2019-11-16,218
2019-11-17,218
2019-11-18,218
2019-11-19,218
2019-11-20,218
2019-11-21,218
2019-11-22,218
2019-11-23,218
2019-11-24,218
2019-11-25,218
2019-11-26,218
2019-11-27,218
2019-11-28,218
2019-11-29,218
2019-11-30,218
2019-12-01,218
2019-12-02,218
2019-12-03,218
2019-12-04,218
2019-12-05,218
2019-12-06,218
2019-12-07,218
2019-12-08,218
2019-12-09,218
2019-12-10,218
2019-12-11,218
2019-12-12,218
2019-12-13,218
2019-12-14,218
2019-12-15,218
2019-12-16,218
2019-12-17,218
2019-12-18,218
2019-12-19,218
2019-12-20,218
2019-12-21,218
2019-12-22,218
2019-12-23,218
2019-12-24,218
2019-12-25,218
2019-12-26,218
2019-12-27,218
2019-12-28,218
2019-12-29,218
2019-12-30,218
2019-12-31,218
2020-01-01,218
2020-01-02,218
2020-01-03,218
2020-01-04,218
2020-01-05,218
2020-01-06,218
2020-01-07,218
2020-01-08,218
2020-01-09,218
2020-01-10,218
2020-01-11,218
2020-01-12,218
2020-01-13,218
2020-01-14,218
2020-01-15,218
2020-01-16,218
2020-01-17,218
2020-01-18,218
2020-01-19,218
2020-01-20,218
2020-01-21,218
2020-01-22,218
2020-01-23,218
2020-01-24,218
2020-01-25,218
2020-01-26,218
2020-01-27,218
2020-01-28,218
2020-01-29,218
2020-01-30,218
2020-01-31,218
2020-02-01,207
2020-02-02,207
2020-02-03,207
2020-02-04,207
2020-02-05,207
2020-02-06,207
2020-02-07,207
2020-02-08,207
2020-02-09,207
2020-02-10,207
2020-02-11,207
2020-02-12,207
2020-02-13,207
2020-02-14,207
2020-02-15,207
2020-02-16,207
2020-02-17,207
2020-02-18,207
2020-02-19,207
2020-02-20,207
2020-02-21,207
2020-02-22,207
2020-02-23,207
2020-02-24,207
2020-02-25,207
2020-02-26,207
2020-02-27,207
2020-02-28,207
2020-02-29,207
2020-03-01,207
2020-03-02,207
2020-03-03,207
2020-03-04,207
2020-03-05,207
2020-03-06,207
2020-03-07,207
2020-03-08,207
2020-03-09,207
2020-03-10,207
2020-03-11,207
2020-03-12,207
2020-03-13,207
2020-03-14,207
2020-03-15,207
2020-03-16,207
2020-03-17,207
2020-03-18,207
2020-03-19,207
2020-03-20,207
2020-03-21,207
2020-03-22,207
2020-03-23,207
2020-03-24,207
2020-03-25,207
2020-03-26,207
2020-03-27,207
2020-03-28,207
2020-03-29,207
2020-03-30,207
2020-03-31,207
2020-04-01,207
2020-04-02,207
2020-04-03,207
2020-04-04,207
2020-04-05,207
2020-04-06,207
2020-04-07,207
2020-04-08,207
2020-04-09,207
2020-04-10,207
2020-04-11,207
2020-04-12,207
2020-04-13,207
2020-04-14,207
2020-04-15,207
2020-04-16,207
2020-04-17,196
2020-04-18,196
2020-04-19,196
2020-04-20,196
2020-04-21,196
2020-04-22,196
2020-04-23,196
2020-04-24,196
2020-04-25,196
2020-04-26,196
2020-04-27,196
2020-04-28,196
2020-04-29,196
2020-04-30,196
2020-05-01,196
2020-05-02,196
2020-05-03,196
2020-05-04,196
2020-05-05,196
2020-05-06,196
2020-05-07,196
2020-05-08,196
2020-05-09,196
2020-05-10,196
2020-05-11,196
2020-05-12,196
2020-05-13,196
