date_obj,Enchant%20diamond price
2019-06-18,437
2019-06-19,437
2019-06-20,437
2019-06-21,437
2019-06-22,437
2019-06-23,437
2019-06-24,437
2019-06-25,437
2019-06-26,437
2019-06-27,437
2019-06-28,437
2019-06-29,437
2019-06-30,437
2019-07-01,437
2019-07-02,437
2019-07-03,437
2019-07-04,437
2019-07-05,437
2019-07-06,437
2019-07-07,437
2019-07-08,437
2019-07-09,437
2019-07-10,437
2019-07-11,437
2019-07-12,437
2019-07-13,437
2019-07-14,437
2019-07-15,437
2019-07-16,437
2019-07-17,437
2019-07-18,437
2019-07-19,437
2019-07-20,437
2019-07-21,437
2019-07-22,437
2019-07-23,437
2019-07-24,437
2019-07-25,437
2019-07-26,437
2019-07-27,437
2019-07-28,437
2019-07-29,437
2019-07-30,437
2019-07-31,437
2019-08-01,437
2019-08-02,437
2019-08-03,437
2019-08-04,437
2019-08-05,437
2019-08-06,437
2019-08-07,437
2019-08-08,437
2019-08-09,437
2019-08-10,437
2019-08-11,437
2019-08-12,437
2019-08-13,437
2019-08-14,437
2019-08-15,437
2019-08-16,437
2019-08-17,437
2019-08-18,437
2019-08-19,437
2019-08-20,437
2019-08-21,437
2019-08-22,437
2019-08-23,416
2019-08-24,416
2019-08-24,416
2019-08-25,416
2019-08-25,416
2019-08-26,416
2019-08-26,416
2019-08-27,416
2019-08-27,416
2019-08-28,416
2019-08-29,416
2019-08-30,416
2019-08-31,416
2019-09-01,416
2019-09-02,416
2019-09-03,416
2019-09-04,416
2019-09-05,416
2019-09-06,416
2019-09-07,416
2019-09-08,416
2019-09-09,416
2019-09-10,416
2019-09-11,416
2019-09-12,416
2019-09-13,416
2019-09-14,416
2019-09-15,416
2019-09-16,416
2019-09-17,416
2019-09-18,416
2019-09-19,416
2019-09-20,416
2019-09-21,416
2019-09-22,416
2019-09-23,416
2019-09-24,416
2019-09-25,416
2019-09-26,416
2019-09-27,416
2019-09-28,416
2019-09-29,416
2019-09-30,416
2019-10-01,416
2019-10-02,416
2019-10-03,416
2019-10-04,416
2019-10-05,416
2019-10-06,416
2019-10-07,416
2019-10-08,416
2019-10-09,416
2019-10-10,416
2019-10-11,416
2019-10-12,416
2019-10-13,416
2019-10-14,416
2019-10-15,416
2019-10-16,416
2019-10-17,416
2019-10-18,416
2019-10-19,416
2019-10-20,416
2019-10-21,416
2019-10-22,416
2019-10-23,416
2019-10-24,416
2019-10-25,416
2019-10-26,416
2019-10-27,416
2019-10-28,416
2019-10-29,416
2019-10-30,416
2019-10-31,416
2019-11-01,416
2019-11-02,416
2019-11-03,416
2019-11-04,416
2019-11-05,416
2019-11-06,416
2019-11-07,416
2019-11-08,416
2019-11-09,416
2019-11-10,416
2019-11-11,416
2019-11-12,416
2019-11-13,416
2019-11-14,416
2019-11-15,416
2019-11-16,416
2019-11-17,416
2019-11-18,416
2019-11-19,416
2019-11-20,416
2019-11-21,416
2019-11-22,416
2019-11-23,416
2019-11-24,416
2019-11-25,416
2019-11-26,416
2019-11-27,416
2019-11-28,416
2019-11-29,416
2019-11-30,416
2019-12-01,416
2019-12-02,416
2019-12-03,416
2019-12-04,416
2019-12-05,416
2019-12-06,416
2019-12-07,416
2019-12-08,416
2019-12-09,416
2019-12-10,416
2019-12-11,416
2019-12-12,416
2019-12-13,416
2019-12-14,416
2019-12-15,416
2019-12-16,416
2019-12-17,416
2019-12-18,416
2019-12-19,416
2019-12-20,416
2019-12-21,416
2019-12-22,416
2019-12-23,416
2019-12-24,416
2019-12-25,416
2019-12-26,416
2019-12-27,416
2019-12-28,416
2019-12-29,416
2019-12-30,416
2019-12-31,416
2020-01-01,416
2020-01-02,416
2020-01-03,416
2020-01-04,416
2020-01-05,416
2020-01-06,416
2020-01-07,416
2020-01-08,416
2020-01-09,416
2020-01-10,416
2020-01-11,416
2020-01-12,416
2020-01-13,416
2020-01-14,416
2020-01-15,416
2020-01-16,416
2020-01-17,416
2020-01-18,416
2020-01-19,416
2020-01-20,416
2020-01-21,416
2020-01-22,416
2020-01-23,416
2020-01-24,416
2020-01-25,416
2020-01-26,416
2020-01-27,416
2020-01-28,416
2020-01-29,416
2020-01-30,416
2020-01-31,416
2020-02-01,416
2020-02-02,416
2020-02-03,416
2020-02-04,416
2020-02-05,416
2020-02-06,416
2020-02-07,416
2020-02-08,416
2020-02-09,416
2020-02-10,416
2020-02-11,416
2020-02-12,416
2020-02-13,416
2020-02-14,416
2020-02-15,416
2020-02-16,416
2020-02-17,416
2020-02-18,416
2020-02-19,416
2020-02-20,416
2020-02-21,416
2020-02-22,416
2020-02-23,416
2020-02-24,416
2020-02-25,416
2020-02-26,416
2020-02-27,416
2020-02-28,416
2020-02-29,416
2020-03-01,416
2020-03-02,416
2020-03-03,416
2020-03-04,416
2020-03-05,416
2020-03-06,416
2020-03-07,416
2020-03-08,416
2020-03-09,416
2020-03-10,416
2020-03-11,416
2020-03-12,416
2020-03-13,396
2020-03-14,396
2020-03-15,396
2020-03-16,396
2020-03-17,396
2020-03-18,396
2020-03-19,396
2020-03-20,396
2020-03-21,396
2020-03-22,396
2020-03-23,396
2020-03-24,396
2020-03-25,396
2020-03-26,396
2020-03-27,396
2020-03-28,396
2020-03-29,396
2020-03-30,396
2020-03-31,396
2020-04-01,396
2020-04-02,396
2020-04-03,396
2020-04-04,396
2020-04-05,396
2020-04-06,396
2020-04-07,396
2020-04-08,396
2020-04-09,396
2020-04-10,396
2020-04-11,396
2020-04-12,396
2020-04-13,396
2020-04-14,396
2020-04-15,396
2020-04-16,396
2020-04-17,396
2020-04-18,396
2020-04-19,396
2020-04-20,396
2020-04-21,396
2020-04-22,396
2020-04-23,396
2020-04-24,396
2020-04-25,396
2020-04-26,396
2020-04-27,396
2020-04-28,396
2020-04-29,396
2020-04-30,396
2020-05-01,396
2020-05-02,396
2020-05-03,396
2020-05-04,396
2020-05-05,396
2020-05-06,396
2020-05-07,396
2020-05-08,396
2020-05-09,396
2020-05-10,396
2020-05-11,396
2020-05-12,396
2020-05-13,396
