date_obj,Nail%20beast%20nails price
2019-04-09,10222
2019-04-10,9836
2019-04-11,9836
2019-04-12,9592
2019-04-13,9592
2019-04-14,9377
2019-04-15,9377
2019-04-16,9377
2019-04-17,9397
2019-04-18,9397
2019-04-19,9397
2019-04-20,9128
2019-04-21,9128
2019-04-22,9128
2019-04-23,8872
2019-04-24,8872
2019-04-25,9187
2019-04-26,9187
2019-04-27,9624
2019-04-28,9624
2019-04-29,9624
2019-04-30,9690
2019-05-01,9690
2019-05-02,9690
2019-05-03,9833
2019-05-04,9833
2019-05-05,9636
2019-05-06,9636
2019-05-07,9636
2019-05-08,9636
2019-05-09,9296
2019-05-10,9296
2019-05-11,9296
2019-05-12,9097
2019-05-13,9097
2019-05-14,8920
2019-05-15,8920
2019-05-16,8920
2019-05-17,8920
2019-05-18,9174
2019-05-19,9174
2019-05-20,9174
2019-05-21,9174
2019-05-22,9359
2019-05-23,9359
2019-05-24,9359
2019-05-25,9643
2019-05-26,9643
2019-05-27,9858
2019-05-28,9858
2019-05-29,9858
2019-05-30,9880
2019-05-31,9880
2019-06-01,9880
2019-06-02,9884
2019-06-03,9884
2019-06-04,9619
2019-06-05,9619
2019-06-06,9619
2019-06-07,9177
2019-06-08,9177
2019-06-09,9028
2019-06-10,9028
2019-06-11,9028
2019-06-12,8622
2019-06-13,8622
2019-06-14,8200
2019-06-15,8200
2019-06-16,8199
2019-06-17,8199
2019-06-18,8199
2019-06-19,8074
2019-06-20,8074
2019-06-21,8074
2019-06-22,8240
2019-06-23,8240
2019-06-24,7933
2019-06-25,7933
2019-06-26,7933
2019-06-27,7794
2019-06-28,7794
2019-06-29,7794
2019-06-30,7788
2019-07-01,7788
2019-07-02,7788
2019-07-03,7915
2019-07-04,7915
2019-07-05,7915
2019-07-06,7915
2019-07-07,8119
2019-07-08,8119
2019-07-09,8119
2019-07-10,8489
2019-07-11,8489
2019-07-12,8489
2019-07-13,8870
2019-07-14,8870
2019-07-15,8870
2019-07-16,8763
2019-07-17,8763
2019-07-18,8763
2019-07-19,8369
2019-07-20,8369
2019-07-21,8369
2019-07-22,8218
2019-07-23,8218
2019-07-24,8218
2019-07-25,8218
2019-07-26,8262
2019-07-27,8262
2019-07-28,8262
2019-07-29,7889
2019-07-30,7889
2019-07-31,7650
2019-08-01,7650
2019-08-02,7650
2019-08-03,7377
2019-08-04,7377
2019-08-05,7377
2019-08-06,7265
2019-08-07,7265
2019-08-08,7265
2019-08-09,6946
2019-08-10,6946
2019-08-11,6946
2019-08-12,7040
2019-08-13,7040
2019-08-14,7040
2019-08-15,6764
2019-08-16,6764
2019-08-17,6501
2019-08-18,6501
2019-08-19,6501
2019-08-20,6470
2019-08-21,6470
2019-08-22,6470
2019-08-23,6186
2019-08-24,6186
2019-08-24,6186
2019-08-25,6186
2019-08-25,6186
2019-08-26,6056
2019-08-26,6056
2019-08-27,6056
2019-08-27,6056
2019-08-28,5812
2019-08-29,5812
2019-08-30,5812
2019-08-31,5628
2019-09-01,5628
2019-09-02,5628
2019-09-03,5502
2019-09-04,5502
2019-09-05,5502
2019-09-06,5502
2019-09-07,5503
2019-09-08,5503
2019-09-09,5503
2019-09-10,5503
2019-09-11,5696
2019-09-12,5696
2019-09-13,5696
2019-09-14,5696
2019-09-15,5453
2019-09-16,5453
2019-09-17,5445
2019-09-18,5445
2019-09-19,5445
2019-09-20,5445
2019-09-21,5413
2019-09-22,5413
2019-09-23,5413
2019-09-24,5419
2019-09-25,5419
2019-09-26,5419
2019-09-27,5419
2019-09-28,5380
2019-09-29,5380
2019-09-30,5380
2019-10-01,5380
2019-10-02,5189
2019-10-03,5189
2019-10-04,5189
2019-10-05,5189
2019-10-06,5025
2019-10-07,5025
2019-10-08,5025
2019-10-09,5025
2019-10-10,4955
2019-10-11,4955
2019-10-12,4955
2019-10-13,5203
2019-10-14,5203
2019-10-15,5203
2019-10-16,5450
2019-10-17,5450
2019-10-18,5450
2019-10-19,5450
2019-10-20,5582
2019-10-21,5582
2019-10-22,5582
2019-10-23,5582
2019-10-24,5841
2019-10-25,5841
2019-10-26,5841
2019-10-27,6050
2019-10-28,6050
2019-10-29,6050
2019-10-30,6050
2019-10-31,6343
2019-11-01,6343
2019-11-02,6343
2019-11-03,6343
2019-11-04,6560
2019-11-05,6560
2019-11-06,6560
2019-11-07,6560
2019-11-08,6676
2019-11-09,6676
2019-11-10,6676
2019-11-11,6676
2019-11-12,7008
2019-11-13,7008
2019-11-14,7008
2019-11-15,7008
2019-11-16,7359
2019-11-17,7359
2019-11-18,7359
2019-11-19,7359
2019-11-20,7359
2019-11-21,7359
2019-11-22,7676
2019-11-23,7676
2019-11-24,7676
2019-11-25,7676
2019-11-26,7718
2019-11-27,7718
2019-11-28,7718
2019-11-29,7718
2019-11-30,7718
2019-12-01,7669
2019-12-02,7669
2019-12-03,7669
2019-12-04,7669
2019-12-05,7970
2019-12-06,7970
2019-12-07,7970
2019-12-08,7970
2019-12-09,8014
2019-12-10,8014
2019-12-11,8014
2019-12-12,8014
2019-12-13,8014
2019-12-14,8204
2019-12-15,8204
2019-12-16,8204
2019-12-17,8410
2019-12-18,8410
2019-12-19,8410
2019-12-20,8410
2019-12-21,8410
2019-12-22,8709
2019-12-23,8709
2019-12-24,8709
2019-12-25,8709
2019-12-26,8709
2019-12-27,8853
2019-12-28,8853
2019-12-29,8853
2019-12-30,8853
2019-12-31,8853
2020-01-01,9027
2020-01-02,9027
2020-01-03,9027
2020-01-04,9001
2020-01-05,9001
2020-01-06,9001
2020-01-07,8886
2020-01-08,8886
2020-01-09,8886
2020-01-10,8886
2020-01-11,8596
2020-01-12,8596
2020-01-13,8596
2020-01-14,8596
2020-01-15,8540
2020-01-16,8540
2020-01-17,8540
2020-01-18,8540
2020-01-19,8667
2020-01-20,8667
2020-01-21,8667
2020-01-22,8667
2020-01-23,8313
2020-01-24,8313
2020-01-25,8313
2020-01-26,7999
2020-01-27,7999
2020-01-28,7999
2020-01-29,7649
2020-01-30,7649
2020-01-31,7422
2020-02-01,7422
2020-02-02,7422
2020-02-03,7269
2020-02-04,7269
2020-02-05,7269
2020-02-06,7596
2020-02-07,7968
2020-02-08,8357
2020-02-09,8357
2020-02-10,8773
2020-02-11,8773
2020-02-12,9212
2020-02-13,9212
2020-02-14,9673
2020-02-15,9673
2020-02-16,9949
2020-02-17,10268
2020-02-18,10268
2020-02-19,10782
2020-02-20,10782
2020-02-21,10782
2020-02-22,10694
2020-02-23,10694
2020-02-24,10336
2020-02-25,10336
2020-02-26,10336
2020-02-27,9927
2020-02-28,9927
2020-02-29,9927
2020-03-01,9500
2020-03-02,9500
2020-03-03,9129
2020-03-04,9129
2020-03-05,8742
2020-03-06,8742
2020-03-07,8482
2020-03-08,8482
2020-03-09,8057
2020-03-10,8057
2020-03-11,7928
2020-03-12,7928
2020-03-13,7608
2020-03-14,7608
2020-03-15,7284
2020-03-16,7284
2020-03-17,7327
2020-03-18,7327
2020-03-19,7555
2020-03-20,7555
2020-03-21,7929
2020-03-22,7929
2020-03-23,8326
2020-03-24,8326
2020-03-25,8648
2020-03-26,9020
2020-03-27,9020
2020-03-28,9469
2020-03-29,9715
2020-03-30,9715
2020-03-31,10201
2020-04-01,10561
2020-04-02,10561
2020-04-03,11090
2020-04-04,11645
2020-04-05,11645
2020-04-06,12223
2020-04-07,12223
2020-04-08,12683
2020-04-09,12683
2020-04-10,12447
2020-04-11,12076
2020-04-12,12076
2020-04-13,11625
2020-04-14,11169
2020-04-15,10738
2020-04-16,10738
2020-04-17,10379
2020-04-18,10252
2020-04-19,10305
2020-04-20,10305
2020-04-21,10100
2020-04-22,9655
2020-04-23,9655
2020-04-24,9497
2020-04-25,9497
2020-04-26,9226
2020-04-27,9226
2020-04-28,8770
2020-04-29,8770
2020-04-30,8348
2020-05-01,8348
2020-05-02,8082
2020-05-03,8012
2020-05-04,8012
2020-05-05,7937
2020-05-06,7609
2020-05-07,7609
2020-05-08,7477
2020-05-09,7399
2020-05-10,7693
2020-05-11,7693
2020-05-12,7914
2020-05-13,7914
