date_obj,Box%20trap price
2016-05-17,44
2016-05-18,44
2016-05-19,44
2016-05-22,44
2016-05-23,44
2016-05-24,44
2016-05-25,44
2016-05-26,44
2016-05-27,45
2016-05-28,45
2016-05-29,45
2016-05-30,45
2016-05-31,45
2016-06-01,45
2016-06-02,45
2016-06-03,47
2016-06-04,47
2016-06-05,47
2016-06-06,45
2016-06-07,45
2016-06-08,45
2016-06-09,45
2016-06-10,44
2016-06-11,44
2016-06-12,44
2016-06-13,44
2016-06-14,44
2016-06-15,44
2016-06-16,44
2016-06-17,41
2016-06-18,41
2016-06-19,41
2016-06-20,38
2016-06-21,38
2016-06-22,38
2016-06-23,36
2016-06-24,36
2016-06-25,36
2016-06-26,36
2016-06-27,35
2016-06-28,35
2016-06-29,35
2016-06-30,35
2016-07-01,34
2016-07-02,34
2016-07-03,34
2016-07-04,34
2016-07-05,34
2016-07-06,34
2016-07-07,34
2016-07-08,34
2016-07-09,34
2016-07-10,34
2016-07-11,34
2016-07-12,33
2016-07-13,33
2016-07-14,33
2016-07-15,32
2016-07-16,32
2016-07-17,32
2016-07-18,30
2016-07-23,28
2016-07-24,28
2016-07-25,28
2016-07-26,27
2016-07-27,27
2016-07-28,27
2016-07-29,26
2016-07-30,26
2016-07-31,26
2016-08-01,26
2016-08-02,24
2016-08-03,24
2016-08-04,24
2016-08-05,24
2016-08-06,22
2016-08-07,22
2016-08-08,22
2016-08-09,21
2016-08-10,21
2016-08-11,21
2016-08-12,21
2016-08-13,22
2016-08-14,22
2016-08-15,22
2016-08-16,22
2016-08-17,23
2016-08-18,23
2016-08-19,23
2016-08-20,23
2016-08-21,23
2016-08-22,23
2016-08-23,23
2016-08-24,23
2016-08-25,25
2016-08-26,25
2016-08-28,25
2016-08-31,26
2016-09-01,26
2016-09-02,26
2016-09-03,26
2016-09-04,27
2016-09-05,27
2016-09-06,27
2016-09-07,27
2016-09-08,28
2016-09-09,28
2016-09-10,28
2016-09-11,28
2016-09-12,28
2016-09-13,29
2016-09-14,29
2016-09-15,29
2016-09-16,29
2016-09-17,29
2016-09-18,30
2016-09-19,30
2016-09-20,30
2016-09-21,30
2016-09-22,31
2016-09-23,31
2016-09-24,31
2016-09-25,31
2016-09-26,31
2016-09-27,31
2016-09-28,32
2016-09-29,32
2016-09-30,32
2016-10-01,32
2016-10-02,32
2016-10-03,32
2016-10-04,33
2016-10-05,33
2016-10-06,33
2016-10-07,33
2016-10-08,34
2016-10-09,34
2016-10-10,34
2016-10-11,34
2016-10-12,34
2016-10-13,35
2016-10-14,35
2016-10-15,35
2016-10-16,35
2016-10-17,35
2016-10-18,37
2016-10-19,37
2016-10-20,37
2016-10-21,37
2016-10-22,39
2016-10-23,39
2016-10-24,39
2016-10-25,39
2016-10-26,41
2016-10-27,41
2016-10-28,41
2016-10-29,41
2016-10-30,41
2016-10-31,43
2016-11-01,43
2016-11-02,43
2016-11-03,43
2016-11-04,45
2016-11-05,45
2016-11-06,45
2016-11-07,45
2016-11-08,45
2016-11-09,45
2016-11-10,45
2016-11-11,45
2016-11-12,45
2016-11-13,45
2016-11-14,44
2016-11-15,44
2016-12-07,41
2016-12-08,41
2016-12-09,38
2016-12-10,38
2016-12-11,38
2016-12-12,38
2016-12-13,38
2016-12-14,36
2016-12-15,36
2016-12-16,36
2016-12-17,36
2016-12-18,36
2016-12-19,34
2016-12-20,34
2016-12-21,34
2016-12-22,34
2016-12-23,32
2016-12-24,32
2016-12-25,32
2016-12-26,32
2016-12-27,31
2016-12-28,31
2016-12-29,31
2016-12-30,31
2016-12-31,31
2017-01-01,31
2017-01-02,31
2017-01-03,31
2017-01-04,31
2017-01-05,30
2017-01-06,30
2017-01-07,30
2017-01-08,29
2017-01-09,29
2017-01-10,29
2017-01-11,30
2017-01-12,30
2017-01-13,30
2017-01-14,29
2017-01-15,29
2017-01-16,29
2017-01-17,30
2017-01-18,30
2017-01-19,30
2017-01-20,30
2017-01-21,31
2017-01-22,31
2017-01-23,31
2017-01-27,32
2017-01-28,32
2017-01-29,32
2017-01-30,32
2017-01-31,32
2017-02-01,32
2017-02-02,32
2017-02-03,30
2017-02-04,30
2017-02-05,30
2017-02-06,30
2017-02-07,28
2017-02-08,28
2017-02-09,28
2017-02-10,26
2017-02-11,26
2017-02-12,26
2017-02-13,26
2017-02-14,25
2017-02-15,25
2017-02-16,25
2017-02-18,25
2017-02-19,25
2017-02-20,25
2017-02-21,26
2017-02-22,26
2017-02-23,26
2017-02-24,26
2017-02-25,28
2017-02-26,28
2017-02-27,28
2017-02-28,28
2017-03-01,27
2017-03-02,27
2017-03-03,27
2017-03-04,27
2017-03-05,27
2017-03-06,27
2017-03-07,28
2017-03-08,28
2017-03-09,28
2017-03-10,28
2017-03-11,29
2017-03-12,29
2017-03-13,29
2017-03-14,30
2017-03-15,30
2017-03-16,30
2017-03-17,31
2017-03-18,31
2017-03-19,31
2017-03-20,32
2017-03-21,32
2017-03-22,32
2017-03-23,31
2017-03-24,31
2017-03-25,31
2017-03-26,31
2017-03-27,30
2017-03-28,30
2017-03-29,30
2017-03-30,28
2017-03-31,28
2017-04-01,28
2017-04-02,28
2017-04-03,27
2017-04-04,27
2017-04-12,27
2017-04-13,26
2017-04-14,26
2017-04-15,26
2017-04-16,26
2017-04-17,26
2017-04-18,26
2017-04-19,27
2017-04-20,27
2017-04-21,27
2017-04-22,27
2017-04-23,28
2017-04-24,28
2017-04-25,30
2017-04-26,30
2017-04-27,30
2017-04-28,30
2017-04-29,30
2017-04-30,30
2017-05-01,30
2017-05-02,30
2017-05-03,32
2017-05-04,32
2017-05-05,32
2017-05-06,34
2017-05-07,34
2017-05-08,34
2017-05-09,35
2017-05-10,35
2017-05-11,35
2017-05-12,37
2017-05-13,37
2017-05-14,37
2017-05-15,38
2017-05-16,38
2017-05-17,38
2017-05-18,39
2017-05-19,39
2017-05-20,39
2017-05-21,39
2017-05-22,40
2017-05-23,40
2017-05-24,40
2017-05-25,41
2017-05-26,41
2017-05-27,41
2017-05-28,42
2017-05-29,42
2017-05-30,42
2017-05-31,43
2017-06-01,43
2017-06-02,43
2017-06-03,45
2017-06-04,45
2017-06-05,45
2017-06-06,43
2017-06-07,43
2017-06-08,43
2017-06-09,45
2017-06-10,45
2017-06-11,46
2017-06-12,46
2017-06-13,46
2017-06-14,47
2017-06-15,47
2017-06-16,47
2017-06-17,48
2017-06-18,48
2017-06-19,48
2017-06-20,48
2017-06-21,48
2017-06-22,48
2017-06-23,48
2017-06-24,50
2017-06-25,50
2017-06-26,50
2017-06-27,50
2017-06-28,50
2017-06-29,50
2017-06-30,47
2017-07-01,47
2017-07-02,47
2017-07-03,47
2017-07-04,45
2017-07-05,45
2017-07-06,45
2017-07-07,45
2017-07-08,46
2017-07-13,45
2017-07-14,45
2017-07-15,45
2017-07-16,45
2017-07-17,45
2017-07-18,42
2017-07-19,42
2017-07-20,42
2017-07-21,42
2017-07-22,40
2017-07-23,40
2017-07-24,40
2017-07-25,40
2017-07-26,40
2017-07-27,40
2017-07-28,40
2017-07-29,40
2017-07-30,40
2017-07-31,40
2017-08-01,41
2017-08-02,41
2017-08-03,41
2017-08-04,43
2017-08-05,43
2017-08-06,43
2017-08-09,45
2017-08-10,46
2017-08-11,46
2017-08-12,46
2017-08-13,46
2017-08-14,48
2017-08-15,48
2017-08-16,48
2017-08-17,48
2017-08-18,48
2017-08-19,48
2017-08-20,48
2017-08-21,46
2017-08-22,46
2017-08-23,46
2017-08-24,47
2017-08-25,47
2017-08-26,47
2017-08-27,49
2017-08-28,49
2017-08-29,49
2017-08-30,50
2017-08-31,50
2017-09-01,50
2017-09-02,50
2017-09-03,50
2017-09-04,50
2017-09-05,50
2017-09-06,50
2017-09-07,50
2017-09-08,50
2017-09-09,50
2017-09-10,50
2017-09-11,50
2017-09-12,50
2017-09-13,49
2017-09-14,49
2017-09-15,49
2017-09-16,46
2017-09-17,46
2017-09-18,46
2017-09-19,44
2017-09-20,44
2017-09-21,44
2017-09-22,45
2017-09-23,45
2017-09-24,45
2017-09-25,44
2017-09-26,44
2017-09-27,44
2017-09-28,44
2017-09-29,42
2017-09-30,42
2017-10-01,42
2017-10-02,39
2017-10-03,39
2017-10-04,39
2017-10-05,39
2017-10-06,38
2017-10-07,38
2017-10-08,38
2017-10-09,38
2017-10-10,38
2017-10-11,38
2017-10-12,38
2017-10-13,38
2017-10-14,38
2017-10-15,38
2017-10-16,38
2017-10-17,38
2017-10-18,38
2017-10-19,40
2017-10-20,40
2017-10-21,40
2017-10-22,40
2017-10-23,40
2017-10-24,40
2017-10-25,40
2017-10-26,40
2017-10-27,40
2017-10-28,40
2017-10-29,40
2017-10-30,40
2017-10-31,40
2017-11-01,40
2017-11-02,40
2017-11-03,40
2017-11-04,41
2017-11-05,41
2017-11-06,41
2017-11-07,41
2017-11-08,43
2017-11-09,43
2017-11-10,43
2017-11-11,43
2017-11-12,43
2017-11-13,43
2017-11-14,45
2017-11-15,45
2017-11-16,45
2017-11-17,47
2017-11-18,47
2017-11-19,47
2017-11-20,49
2017-11-21,49
2017-11-22,49
2017-11-23,48
2017-11-24,48
2017-11-25,48
2017-11-26,49
2017-11-27,49
2017-11-28,49
2017-11-29,49
2017-11-30,48
2017-12-01,48
2017-12-02,48
2017-12-03,47
2017-12-04,47
2017-12-05,47
2017-12-06,45
2017-12-07,45
2017-12-08,45
2017-12-09,43
2017-12-10,43
2017-12-11,43
2017-12-12,41
2017-12-13,41
2017-12-14,41
2017-12-15,40
2017-12-16,40
2017-12-17,40
2017-12-18,38
2017-12-19,38
2017-12-20,38
2017-12-21,39
2017-12-22,39
2017-12-23,39
2017-12-24,40
2017-12-25,40
2017-12-26,40
2017-12-27,41
2017-12-28,41
2017-12-29,41
2017-12-30,42
2017-12-31,42
2018-01-01,42
2018-01-02,39
2018-01-03,39
2018-01-04,39
2018-01-05,39
2018-01-06,39
2018-01-07,39
2018-01-08,37
2018-01-09,37
2018-01-10,37
2018-01-11,35
2018-01-12,35
2018-01-13,35
2018-01-14,33
2018-01-15,33
2018-01-16,33
2018-01-17,32
2018-01-18,32
2018-01-19,32
2018-01-20,34
2018-01-21,34
2018-01-22,34
2018-01-23,34
2018-01-24,34
2018-01-25,35
2018-01-26,35
2018-01-27,36
2018-01-28,36
2018-01-29,37
2018-01-30,37
2018-01-31,38
2018-02-01,38
2018-02-02,38
2018-02-03,40
2018-02-04,40
2018-02-05,40
2018-02-06,42
2018-02-07,42
2018-02-08,42
2018-02-09,44
2018-02-10,44
2018-02-11,44
2018-02-12,45
2018-02-13,45
2018-02-14,45
2018-02-15,45
2018-02-16,45
2018-02-17,45
2018-02-18,45
2018-02-19,45
2018-02-20,43
2018-02-21,43
2018-02-22,42
2018-02-23,42
2018-02-24,43
2018-02-25,43
2018-02-26,44
2018-02-27,44
2018-02-28,46
2018-03-01,46
2018-03-02,44
2018-03-03,44
2018-03-04,44
2018-03-05,47
2018-03-06,47
2018-03-07,47
2018-03-08,47
2018-03-09,46
2018-03-10,46
2018-03-11,49
2018-03-12,49
2018-03-13,51
2018-03-14,51
2018-03-15,54
2018-03-16,54
2018-03-17,56
2018-03-18,56
2018-03-19,56
2018-03-20,54
2018-03-21,54
2018-03-23,57
2018-03-24,57
2018-03-25,59
2018-03-26,59
2018-03-27,57
2018-03-28,57
2018-03-29,54
2018-03-30,54
2018-03-31,54
2018-04-01,54
2018-04-02,52
2018-04-03,52
2018-04-04,54
2018-04-05,54
2018-04-06,54
2018-04-07,54
2018-04-08,56
2018-04-09,56
2018-04-10,54
2018-04-11,54
2018-04-12,54
2018-04-13,54
2018-04-14,54
2018-04-15,54
2018-04-16,54
2018-04-17,53
2018-04-18,53
2018-04-19,53
2018-04-20,52
2018-04-21,52
2018-04-22,52
2018-04-23,52
2018-04-24,52
2018-04-25,52
2018-04-26,52
2018-04-27,51
2018-04-28,51
2018-04-29,52
2018-04-30,52
2018-05-01,52
2018-05-02,52
2018-05-03,52
2018-05-04,51
2018-05-05,48
2018-05-06,48
2018-05-07,48
2018-05-08,45
2018-05-09,45
2018-05-10,47
2018-05-11,47
2018-05-12,48
2018-05-13,48
2018-05-14,47
2018-05-15,47
2018-05-16,48
2018-05-17,48
2018-05-18,48
2018-05-19,48
2018-05-20,49
2018-05-21,49
2018-05-22,50
2018-05-23,53
2018-05-24,53
2018-05-25,53
2018-05-26,53
2018-05-27,52
2018-05-28,52
2018-05-29,51
2018-05-30,51
2018-05-31,51
2018-06-01,51
2018-06-02,50
2018-06-03,50
2018-06-04,50
2018-06-05,48
2018-06-06,48
2018-06-07,47
2018-06-08,47
2018-06-09,49
2018-06-10,49
2018-06-11,50
2018-06-12,50
2018-06-13,49
2018-06-14,49
2018-06-15,49
2018-06-16,49
2018-06-17,49
2018-06-18,49
2018-06-19,51
2018-06-20,51
2018-06-21,52
2018-06-22,52
2018-06-23,53
2018-06-24,53
2018-06-25,50
2018-06-26,50
2018-06-27,50
2018-06-28,51
2018-06-29,51
2018-06-30,50
2018-07-01,50
2018-07-02,51
2018-07-03,51
2018-07-04,51
2018-07-05,51
2018-07-06,49
2018-07-07,49
2018-07-08,50
2018-07-09,50
2018-07-10,47
2018-07-11,47
2018-07-12,47
2018-07-13,46
2018-07-14,46
2018-07-15,48
2018-07-16,48
2018-07-17,50
2018-07-18,50
2018-07-19,50
2018-07-20,52
2018-07-21,52
2018-07-22,53
2018-07-23,53
2018-07-24,53
2018-07-25,53
2018-07-26,51
2018-07-27,51
2018-07-28,50
2018-07-29,50
2018-07-30,51
2018-07-31,50
2018-08-01,50
2018-08-02,50
2018-08-03,50
2018-08-04,50
2018-08-05,50
2018-08-06,51
2018-08-07,51
2018-08-08,51
2018-08-09,51
2018-08-10,50
2018-08-11,50
2018-08-12,49
2018-08-14,48
2018-08-16,46
2018-08-17,48
2018-08-18,48
2018-08-19,48
2018-08-20,47
2018-08-21,47
2018-08-22,49
2018-08-23,49
2018-08-24,49
2018-08-25,50
2018-08-26,50
2018-08-27,49
2018-08-28,50
2018-08-29,50
2018-08-30,52
2018-08-31,52
2018-09-01,51
2018-09-02,51
2018-09-03,50
2018-09-04,51
2018-09-05,51
2018-09-06,53
2018-09-07,55
2018-09-08,55
2018-09-09,57
2018-09-10,59
2018-09-11,59
2018-09-12,59
2018-09-13,59
2018-09-14,57
2018-09-15,54
2018-09-16,54
2018-09-17,51
2018-09-18,49
2018-09-19,49
2018-09-20,51
2018-09-21,51
2018-09-22,53
2018-09-23,53
2018-09-24,55
2018-09-25,55
2018-09-26,54
2018-09-27,54
2018-09-28,56
2018-09-29,56
2018-09-30,53
2018-10-01,53
2018-10-02,53
2018-10-03,52
2018-10-04,52
2018-10-05,52
2018-10-06,52
2018-10-07,52
2018-10-08,53
2018-10-09,53
2018-10-10,52
2018-10-11,52
2018-10-12,51
2018-10-13,51
2018-10-14,49
2018-10-15,49
2018-10-16,49
2018-10-17,49
2018-10-18,50
2018-10-19,50
2018-10-20,48
2018-10-21,48
2018-10-22,48
2018-10-23,48
2018-10-24,49
2018-10-25,49
2018-10-26,49
2018-10-27,49
2018-10-28,47
2018-10-29,47
2018-10-30,47
2018-10-31,47
2018-11-01,48
2018-11-03,50
2018-11-04,50
2018-11-05,52
2018-11-06,52
2018-11-07,54
2018-11-08,54
2018-11-09,55
2018-11-10,57
2018-11-11,57
2018-11-12,54
2018-11-13,54
2018-11-15,52
2018-11-16,52
2018-11-17,52
2018-11-18,50
2018-11-19,50
2018-11-20,50
2018-11-21,50
2018-11-22,49
2018-11-23,49
2018-11-24,49
2018-11-25,47
2018-11-26,47
2018-11-27,47
2018-11-28,47
2018-11-29,49
2018-12-01,51
2018-12-02,49
2018-12-03,49
2018-12-04,49
2018-12-05,49
2018-12-07,51
2018-12-09,50
2018-12-10,50
2018-12-11,50
2018-12-12,48
2018-12-13,50
2018-12-14,50
2018-12-15,50
2018-12-16,51
2018-12-17,51
2018-12-18,50
2018-12-19,50
2018-12-20,50
2018-12-21,49
2018-12-22,49
2018-12-23,49
2018-12-24,49
2018-12-25,49
2018-12-26,50
2018-12-27,49
2018-12-28,49
2018-12-29,50
2018-12-30,50
2018-12-31,49
2019-01-01,49
2019-01-02,51
2019-01-03,51
2019-01-04,52
2019-01-05,52
2019-01-06,51
2019-01-08,49
2019-01-10,50
2019-01-11,49
2019-01-12,48
2019-01-13,50
2019-01-14,50
2019-01-15,51
2019-01-16,49
2019-01-17,46
2019-01-18,48
2019-01-19,49
2019-01-20,51
2019-01-21,51
2019-01-22,53
2019-01-23,52
2019-01-24,50
2019-01-25,50
2019-01-26,49
2019-01-27,49
2019-01-28,48
2019-01-29,50
2019-01-30,52
2019-01-31,52
2019-02-01,54
2019-02-02,54
2019-02-03,55
2019-02-04,55
2019-02-05,54
2019-02-06,54
2019-02-07,55
2019-02-08,54
2019-02-09,52
2019-02-10,50
2019-02-11,50
2019-02-12,50
2019-02-13,50
2019-02-14,50
2019-02-15,51
2019-02-16,51
2019-02-17,50
2019-02-18,48
2019-02-19,47
2019-02-20,49
2019-02-21,48
2019-02-22,48
2019-02-23,46
2019-02-24,47
2019-02-25,47
2019-02-26,47
2019-02-27,47
2019-02-28,47
2019-03-01,48
2019-03-02,50
2019-03-03,50
2019-03-04,49
2019-03-05,51
2019-03-06,49
2019-03-07,49
2019-03-08,46
2019-03-09,46
2019-03-10,43
2019-03-11,40
2019-03-12,39
2019-03-13,39
2019-03-14,41
2019-03-15,41
2019-03-16,43
2019-03-17,45
2019-03-18,45
2019-03-19,46
2019-03-20,48
2019-03-21,49
2019-03-22,49
2019-03-23,51
2019-03-24,53
2019-03-25,53
2019-03-26,51
2019-03-27,51
2019-03-28,53
2019-03-29,55
2019-03-30,55
2019-03-31,53
2019-04-01,53
2019-04-02,50
2019-04-03,51
2019-04-04,51
2019-04-05,52
2019-04-06,52
2019-04-07,54
2019-04-08,54
2019-04-09,56
2019-04-10,56
2019-04-11,56
2019-04-12,54
2019-04-13,55
2019-04-14,57
2019-04-15,57
2019-04-16,58
2019-04-17,58
2019-04-18,57
2019-04-19,57
2019-04-20,54
2019-04-21,54
2019-04-22,51
2019-04-23,48
2019-04-24,48
2019-04-25,48
2019-04-26,50
2019-04-27,50
2019-04-28,51
2019-04-29,51
2019-04-30,52
2019-05-01,52
2019-05-02,49
2019-05-03,49
2019-05-04,48
2019-05-05,48
2019-05-06,49
2019-05-07,50
2019-05-08,50
2019-05-09,52
2019-05-10,54
2019-05-11,54
2019-05-12,56
2019-05-13,59
2019-05-14,60
2019-05-15,60
2019-05-16,62
2019-05-17,62
2019-05-18,65
2019-05-19,65
2019-05-20,62
2019-05-21,62
2019-05-22,59
2019-05-23,58
2019-05-24,58
2019-05-25,59
2019-05-26,59
2019-05-27,56
2019-05-28,56
2019-05-29,54
2019-05-30,54
2019-05-31,51
2019-06-01,51
2019-06-02,48
2019-06-03,48
2019-06-04,47
2019-06-05,47
2019-06-06,48
2019-06-07,49
2019-06-08,48
2019-06-09,49
2019-06-10,49
2019-06-11,51
2019-06-12,51
2019-06-13,52
2019-06-14,49
2019-06-15,49
2019-06-16,48
2019-06-17,48
2019-06-18,51
2019-06-19,51
2019-06-20,53
2019-06-21,53
2019-06-22,53
2019-06-23,51
2019-06-24,51
2019-06-25,50
2019-06-26,50
2019-06-27,49
2019-06-28,49
2019-06-29,48
2019-06-30,47
2019-07-01,47
2019-07-02,49
2019-07-03,49
2019-07-04,49
2019-07-05,49
2019-07-06,49
2019-07-07,48
2019-07-08,48
2019-07-09,49
2019-07-10,49
2019-07-11,50
2019-07-12,49
2019-07-13,49
2019-07-14,49
2019-07-15,49
2019-07-16,49
2019-07-17,51
2019-07-18,51
2019-07-19,53
2019-07-20,53
2019-07-21,52
2019-07-22,52
2019-07-23,51
2019-07-24,51
2019-07-25,51
2019-07-26,51
2019-07-27,51
2019-07-28,51
2019-07-29,51
2019-07-30,51
2019-07-31,50
2019-08-01,50
2019-08-02,50
2019-08-03,49
2019-08-04,49
2019-08-05,49
2019-08-06,49
2019-08-07,48
2019-08-08,48
2019-08-09,48
2019-08-10,48
2019-08-11,48
2019-08-12,49
2019-08-13,49
2019-08-14,51
2019-08-15,51
2019-08-16,52
2019-08-17,52
2019-08-18,51
2019-08-19,51
2019-08-20,50
2019-08-21,50
2019-08-22,52
2019-08-23,52
2019-08-24,52
2019-08-24,52
2019-08-25,52
2019-08-25,52
