date_obj,Steel%20boots price
2016-04-21,81
2016-04-22,81
2016-04-23,82
2016-04-24,82
2016-04-25,82
2016-04-26,84
2016-04-27,84
2016-04-28,84
2016-04-29,84
2016-04-30,84
2016-05-01,84
2016-05-02,84
2016-05-03,88
2016-05-04,88
2016-05-05,88
2016-05-06,88
2016-05-07,93
2016-05-08,93
2016-05-09,93
2016-05-10,98
2016-05-11,98
2016-05-12,98
2016-05-13,102
2016-05-14,102
2016-05-15,102
2016-05-16,107
2016-05-17,107
2016-05-18,107
2016-05-19,113
2016-05-22,119
2016-05-23,119
2016-05-24,122
2016-05-25,122
2016-05-26,122
2016-05-27,119
2016-05-28,119
2016-05-29,119
2016-05-30,119
2016-05-31,125
2016-06-01,125
2016-06-02,125
2016-06-03,132
2016-06-04,132
2016-06-05,132
2016-06-06,139
2016-06-07,139
2016-06-08,139
2016-06-09,140
2016-06-10,140
2016-06-11,140
2016-06-12,133
2016-06-13,133
2016-06-14,133
2016-06-15,133
2016-06-16,133
2016-06-17,133
2016-06-18,131
2016-06-19,131
2016-06-20,131
2016-06-21,124
2016-06-22,124
2016-06-23,119
2016-06-24,119
2016-06-25,119
2016-06-26,122
2016-06-27,122
2016-06-28,122
2016-06-29,122
2016-06-30,122
2016-07-01,122
2016-07-02,120
2016-07-03,120
2016-07-04,120
2016-07-05,119
2016-07-06,119
2016-07-07,119
2016-07-08,124
2016-07-09,124
2016-07-10,124
2016-07-11,118
2016-07-12,118
2016-07-13,118
2016-07-14,123
2016-07-15,123
2016-07-16,123
2016-07-17,123
2016-07-18,130
2016-07-24,137
2016-07-25,137
2016-07-26,144
2016-07-27,144
2016-07-28,144
2016-07-29,144
2016-07-30,152
2016-07-31,152
2016-08-01,152
2016-08-02,152
2016-08-03,160
2016-08-04,160
2016-08-05,160
2016-08-06,160
2016-08-07,155
2016-08-08,155
2016-08-09,155
2016-08-10,155
2016-08-11,153
2016-08-12,153
2016-08-13,153
2016-08-14,153
2016-08-15,146
2016-08-16,146
2016-08-17,146
2016-08-18,146
2016-08-19,146
2016-08-20,141
2016-08-21,141
2016-08-22,141
2016-08-23,141
2016-08-24,133
2016-08-25,133
2016-08-26,133
2016-08-28,133
2016-08-31,127
2016-09-01,127
2016-09-02,127
2016-09-03,122
2016-09-04,122
2016-09-05,122
2016-09-06,122
2016-09-07,119
2016-09-08,119
2016-09-09,119
2016-09-10,119
2016-09-11,119
2016-09-12,115
2016-09-13,115
2016-09-14,115
2016-09-15,115
2016-09-16,112
2016-09-17,112
2016-09-18,112
2016-09-19,112
2016-09-20,112
2016-09-21,111
2016-09-22,111
2016-09-23,111
2016-09-24,111
2016-09-25,111
2016-09-26,105
2016-09-27,105
2016-09-28,105
2016-09-29,105
2016-09-30,99
2016-10-01,99
2016-10-02,99
2016-10-03,99
2016-10-04,99
2016-10-05,95
2016-10-06,95
2016-10-07,95
2016-10-08,95
2016-10-09,93
2016-10-10,93
2016-10-11,93
2016-10-12,93
2016-10-13,93
2016-10-14,88
2016-10-15,88
2016-10-16,88
2016-10-17,88
2016-10-18,84
2016-10-19,84
2016-10-20,84
2016-10-21,84
2016-10-22,84
2016-10-23,82
2016-10-24,82
2016-10-25,82
2016-10-26,82
2016-10-27,81
2016-10-28,81
2016-10-29,81
2016-10-30,81
2016-10-31,81
2016-11-01,83
2016-11-02,83
2016-11-03,83
2016-11-04,83
2016-11-05,83
2016-11-06,81
2016-11-07,81
2016-11-08,81
2016-11-09,81
2016-11-10,81
2016-11-11,78
2016-11-12,78
2016-11-13,78
2016-11-14,78
2016-12-08,78
2016-12-09,78
2016-12-10,78
2016-12-11,74
2016-12-12,74
2016-12-13,74
2016-12-14,74
2016-12-15,71
2016-12-16,71
2016-12-17,71
2016-12-18,68
2016-12-19,68
2016-12-20,68
2016-12-21,65
2016-12-22,65
2016-12-23,65
2016-12-24,65
2016-12-25,68
2016-12-26,68
2016-12-27,68
2016-12-28,68
2016-12-29,69
2016-12-30,69
2016-12-31,69
2017-01-01,69
2017-01-02,66
2017-01-03,66
2017-01-04,66
2017-01-05,66
2017-01-06,63
2017-01-07,63
2017-01-08,63
2017-01-09,59
2017-01-10,59
2017-01-11,59
2017-01-12,57
2017-01-13,57
2017-01-14,57
2017-01-15,57
2017-01-16,55
2017-01-17,55
2017-01-18,55
2017-01-19,53
2017-01-20,53
2017-01-21,53
2017-01-22,53
2017-01-27,49
2017-01-28,49
2017-01-29,47
2017-01-30,47
2017-01-31,47
2017-02-01,47
2017-02-02,49
2017-02-03,49
2017-02-04,49
2017-02-05,49
2017-02-06,51
2017-02-07,51
2017-02-08,51
2017-02-09,51
2017-02-10,51
2017-02-11,51
2017-02-12,51
2017-02-13,51
2017-02-14,51
2017-02-15,51
2017-02-16,51
2017-02-18,51
2017-02-19,51
2017-02-20,51
2017-02-21,51
2017-02-22,51
2017-02-23,51
2017-02-24,53
2017-02-25,53
2017-02-26,53
2017-02-27,53
2017-02-28,51
2017-03-01,51
2017-03-02,51
2017-03-03,51
2017-03-04,50
2017-03-05,50
2017-03-06,50
2017-03-07,50
2017-03-08,51
2017-03-09,51
2017-03-10,51
2017-03-11,53
2017-03-12,53
2017-03-13,53
2017-03-14,55
2017-03-15,55
2017-03-16,55
2017-03-17,55
2017-03-18,54
2017-03-19,54
2017-03-20,54
2017-03-21,55
2017-03-22,55
2017-03-23,55
2017-03-24,56
2017-03-25,56
2017-03-26,56
2017-03-27,56
2017-03-28,56
2017-03-29,56
2017-03-30,56
2017-03-31,58
2017-04-01,58
2017-04-02,58
2017-04-03,61
2017-04-04,61
2017-04-12,68
2017-04-13,68
2017-04-14,72
2017-04-15,72
2017-04-16,72
2017-04-17,71
2017-04-18,71
2017-04-19,71
2017-04-20,74
2017-04-21,74
2017-04-22,74
2017-04-23,74
2017-04-24,76
2017-04-25,76
2017-04-26,76
2017-04-27,79
2017-04-28,79
2017-04-29,79
2017-04-30,83
2017-05-01,83
2017-05-02,83
2017-05-03,83
2017-05-04,84
2017-05-05,84
2017-05-06,84
2017-05-07,84
2017-05-08,81
2017-05-09,81
2017-05-10,81
2017-05-11,77
2017-05-12,77
2017-05-13,77
2017-05-14,75
2017-05-15,75
2017-05-16,75
2017-05-17,75
2017-05-18,73
2017-05-19,73
2017-05-20,73
2017-05-21,73
2017-05-22,70
2017-05-23,70
2017-05-24,70
2017-05-25,70
2017-05-26,73
2017-05-27,73
2017-05-28,73
2017-05-29,73
2017-05-30,72
2017-05-31,72
2017-06-01,72
2017-06-02,68
2017-06-03,68
2017-06-06,65
2017-06-07,65
2017-06-08,64
2017-06-09,64
2017-06-10,63
2017-06-11,63
2017-06-12,63
2017-06-13,62
2017-06-14,62
2017-06-15,62
2017-06-16,62
2017-06-17,61
2017-06-18,61
2017-06-19,61
2017-06-20,61
2017-06-21,58
2017-06-22,58
2017-06-23,58
2017-06-24,58
2017-06-25,58
2017-06-26,57
2017-06-27,57
2017-06-28,57
2017-06-29,57
2017-06-30,56
2017-07-01,56
2017-07-02,56
2017-07-03,56
2017-07-04,55
2017-07-05,55
2017-07-06,55
2017-07-07,55
2017-07-08,55
2017-07-13,54
2017-07-14,54
2017-07-15,54
2017-07-16,56
2017-07-17,56
2017-07-18,56
2017-07-19,56
2017-07-20,58
2017-07-21,58
2017-07-22,58
2017-07-23,57
2017-07-24,57
2017-07-25,57
2017-07-26,57
2017-07-27,55
2017-07-28,55
2017-07-29,55
2017-07-30,52
2017-07-31,52
2017-08-01,52
2017-08-02,50
2017-08-03,50
2017-08-04,50
2017-08-05,48
2017-08-06,48
2017-08-09,45
2017-08-10,45
2017-08-11,45
2017-08-12,44
2017-08-13,44
2017-08-14,44
2017-08-15,47
2017-08-17,47
2017-08-18,50
2017-08-19,50
2017-08-20,50
2017-08-21,53
2017-08-22,53
2017-08-23,53
2017-08-24,56
2017-08-25,56
2017-08-26,56
2017-08-27,59
2017-08-28,59
2017-08-29,59
2017-08-30,59
2017-08-31,62
2017-09-01,62
2017-09-02,62
2017-09-03,64
2017-09-04,64
2017-09-05,64
2017-09-06,68
2017-09-07,68
2017-09-08,68
2017-09-09,72
2017-09-10,72
2017-09-11,72
2017-09-12,76
2017-09-13,76
2017-09-14,76
2017-09-15,80
2017-09-16,80
2017-09-17,80
2017-09-19,83
2017-09-20,83
2017-09-21,83
2017-09-22,83
2017-09-23,83
2017-09-24,83
2017-09-25,81
2017-09-26,81
2017-09-27,81
2017-09-28,81
2017-09-29,84
2017-09-30,84
2017-10-01,84
2017-10-02,89
2017-10-03,89
2017-10-04,89
2017-10-05,89
2017-10-06,94
2017-10-07,94
2017-10-08,94
2017-10-09,95
2017-10-10,95
2017-10-11,95
2017-10-12,95
2017-10-13,92
2017-10-14,92
2017-10-15,92
2017-10-16,92
2017-10-17,88
2017-10-18,88
2017-10-19,88
2017-10-20,85
2017-10-21,85
2017-10-22,85
2017-10-23,85
2017-10-24,81
2017-10-25,81
2017-10-26,81
2017-10-27,79
2017-10-28,79
2017-10-29,79
2017-10-30,79
2017-10-31,83
2017-11-01,83
2017-11-02,83
2017-11-03,83
2017-11-04,88
2017-11-05,88
2017-11-06,88
2017-11-07,88
2017-11-08,88
2017-11-09,84
2017-11-10,84
2017-11-11,84
2017-11-12,84
2017-11-13,80
2017-11-14,80
2017-11-15,80
2017-11-16,80
2017-11-17,77
2017-11-18,77
2017-11-19,77
2017-11-20,77
2017-11-21,79
2017-11-22,79
2017-11-23,79
2017-11-24,79
2017-11-25,83
2017-11-26,83
2017-11-27,83
2017-11-28,83
2017-11-29,88
2017-11-30,88
2017-12-01,88
2017-12-02,88
2017-12-03,84
2017-12-04,84
2017-12-05,84
2017-12-06,84
2017-12-07,79
2017-12-08,79
2017-12-09,79
2017-12-10,75
2017-12-11,75
2017-12-12,75
2017-12-13,71
2017-12-14,71
2017-12-15,71
2017-12-16,71
2017-12-17,68
2017-12-18,68
2017-12-19,68
2017-12-20,66
2017-12-21,66
2017-12-22,66
2017-12-23,66
2017-12-24,67
2017-12-25,67
2017-12-26,67
2017-12-27,67
2017-12-28,68
2017-12-29,68
2017-12-30,68
2017-12-31,70
2018-01-01,70
2018-01-02,70
2018-01-03,73
2018-01-04,73
2018-01-05,73
2018-01-06,76
2018-01-07,76
2018-01-08,76
2018-01-09,77
2018-01-10,77
2018-01-11,77
2018-01-12,77
2018-01-13,77
2018-01-14,77
2018-01-15,77
2018-01-16,74
2018-01-17,74
2018-01-18,74
2018-01-19,74
2018-01-20,75
2018-01-21,75
2018-01-22,75
2018-01-23,74
2018-01-24,74
2018-01-25,76
2018-01-26,76
2018-01-27,76
2018-01-28,76
2018-01-29,76
2018-01-30,76
2018-02-01,75
2018-02-02,75
2018-02-04,75
2018-02-05,75
2018-02-06,76
2018-02-07,76
2018-02-08,76
2018-02-09,74
2018-02-10,74
2018-02-11,72
2018-02-12,72
2018-02-13,72
2018-02-14,75
2018-02-15,75
2018-02-16,79
2018-02-17,79
2018-02-18,83
2018-02-19,83
2018-02-20,88
2018-02-21,88
2018-02-22,93
2018-02-23,93
2018-02-24,98
2018-02-25,98
2018-02-26,103
2018-02-27,103
2018-02-28,108
2018-03-01,108
2018-03-02,104
2018-03-03,104
2018-03-04,101
2018-03-05,101
2018-03-06,100
2018-03-07,100
2018-03-08,96
2018-03-09,96
2018-03-10,92
2018-03-11,92
2018-03-12,87
2018-03-13,87
2018-03-14,86
2018-03-15,86
2018-03-16,86
2018-03-17,91
2018-03-18,91
2018-03-19,91
2018-03-20,95
2018-03-21,95
2018-03-23,100
2018-03-24,100
2018-03-26,102
2018-03-27,101
2018-03-28,101
2018-03-29,103
2018-03-30,103
2018-03-31,103
2018-04-01,103
2018-04-02,103
2018-04-03,102
2018-04-04,102
2018-04-05,102
2018-04-06,99
2018-04-08,99
2018-04-09,102
2018-04-10,102
2018-04-11,102
2018-04-12,105
2018-04-13,105
2018-04-14,105
2018-04-16,108
2018-04-17,108
2018-04-18,108
2018-04-19,108
2018-04-20,107
2018-04-21,107
2018-04-22,103
2018-04-23,103
2018-04-24,103
2018-04-25,99
2018-04-26,99
2018-04-27,99
2018-04-28,99
2018-04-29,99
2018-04-30,96
2018-05-01,96
2018-05-02,96
2018-05-03,101
2018-05-04,101
2018-05-05,103
2018-05-06,103
2018-05-07,103
2018-05-08,102
2018-05-09,102
2018-05-10,108
2018-05-11,108
2018-05-12,108
2018-05-13,108
2018-05-14,108
2018-05-15,105
2018-05-16,105
2018-05-17,105
2018-05-18,103
2018-05-19,103
2018-05-20,103
2018-05-21,104
2018-05-22,104
2018-05-23,105
2018-05-24,105
2018-05-25,105
2018-05-26,103
2018-05-27,103
2018-05-28,103
2018-05-29,107
2018-05-30,107
2018-05-31,107
2018-06-01,110
2018-06-02,110
2018-06-03,111
2018-06-04,111
2018-06-05,111
2018-06-06,115
2018-06-07,115
2018-06-08,115
2018-06-09,112
2018-06-10,112
2018-06-11,109
2018-06-12,109
2018-06-13,109
2018-06-14,109
2018-06-15,109
2018-06-16,109
2018-06-17,108
2018-06-18,108
2018-06-19,104
2018-06-20,104
2018-06-21,104
2018-06-22,103
2018-06-23,103
2018-06-24,103
2018-06-25,98
2018-06-26,98
2018-06-27,98
2018-06-28,97
2018-06-29,97
2018-06-30,97
2018-07-01,94
2018-07-02,94
2018-07-03,94
2018-07-04,91
2018-07-05,91
2018-07-06,89
2018-07-07,89
2018-07-08,90
2018-07-09,90
2018-07-10,89
2018-07-11,89
2018-07-12,89
2018-07-13,84
2018-07-14,81
2018-07-15,81
2018-07-16,80
2018-07-17,83
2018-07-18,83
2018-07-19,87
2018-07-20,87
2018-07-21,85
2018-07-22,85
2018-07-23,84
2018-07-24,84
2018-07-25,83
2018-07-26,83
2018-07-27,80
2018-07-28,80
2018-07-29,79
2018-07-30,79
2018-07-31,77
2018-08-01,77
2018-08-02,76
2018-08-03,76
2018-08-04,74
2018-08-05,73
2018-08-06,73
2018-08-07,71
2018-08-08,69
2018-08-09,69
2018-08-10,70
2018-08-11,70
2018-08-12,68
2018-08-14,65
2018-08-16,62
2018-08-17,58
2018-08-18,58
2018-08-19,55
2018-08-20,58
2018-08-21,58
2018-08-22,61
2018-08-23,61
2018-08-24,62
2018-08-25,62
2018-08-26,62
2018-08-27,61
2018-08-28,63
2018-08-29,63
2018-08-30,64
2018-08-31,68
2018-09-01,72
2018-09-02,72
2018-09-03,72
2018-09-04,73
2018-09-05,72
2018-09-06,72
2018-09-07,76
2018-09-08,80
2018-09-09,80
2018-09-10,83
2018-09-11,83
2018-09-12,83
2018-09-13,83
2018-09-14,84
2018-09-15,84
2018-09-16,84
2018-09-17,83
2018-09-18,79
2018-09-19,79
2018-09-20,80
2018-09-21,80
2018-09-22,82
2018-09-23,82
2018-09-24,81
2018-09-25,81
2018-09-26,78
2018-09-27,78
2018-09-28,77
2018-09-29,77
2018-09-30,75
2018-10-02,72
2018-10-03,69
2018-10-04,69
2018-10-05,67
2018-10-06,67
2018-10-07,67
2018-10-08,68
2018-10-09,68
2018-10-10,69
2018-10-11,69
2018-10-12,71
2018-10-13,71
2018-10-14,73
2018-10-15,73
2018-10-16,72
2018-10-17,72
2018-10-18,71
2018-10-19,71
2018-10-20,73
2018-10-21,73
2018-10-22,73
2018-10-23,73
2018-10-24,73
2018-10-25,72
2018-10-26,72
2018-10-27,71
2018-10-28,71
2018-10-29,72
2018-10-30,74
2018-10-31,77
2018-11-01,80
2018-11-03,88
2018-11-04,93
2018-11-05,98
2018-11-06,103
2018-11-07,109
2018-11-08,114
2018-11-09,114
2018-11-10,113
2018-11-11,111
2018-11-12,111
2018-11-13,108
2018-11-14,106
2018-11-15,108
2018-11-16,105
2018-11-17,101
2018-11-18,97
2018-11-19,98
2018-11-20,102
2018-11-21,104
2018-11-22,105
2018-11-23,105
2018-11-24,104
2018-11-25,105
2018-11-26,104
2018-11-27,103
2018-11-28,102
2018-11-29,102
2018-12-01,102
2018-12-02,103
2018-12-03,103
2018-12-05,103
2018-12-07,104
2018-12-09,105
2018-12-10,104
2018-12-11,104
2018-12-12,104
2018-12-13,102
2018-12-14,99
2018-12-15,101
2018-12-16,103
2018-12-17,103
2018-12-18,103
2018-12-19,103
2018-12-20,103
2018-12-21,102
2018-12-22,104
2018-12-23,103
2018-12-24,102
2018-12-25,106
2018-12-26,106
2018-12-27,100
2018-12-28,96
2018-12-29,94
2018-12-30,90
2018-12-31,86
2019-01-01,83
2019-01-02,79
2019-01-03,76
2019-01-04,72
2019-01-05,71
2019-01-06,69
2019-01-08,65
2019-01-10,70
2019-01-11,73
2019-01-12,70
2019-01-13,66
2019-01-14,64
2019-01-15,61
2019-01-16,60
2019-01-17,60
2019-01-18,61
2019-01-19,61
2019-01-20,58
2019-01-21,56
2019-01-22,53
2019-01-23,54
2019-01-24,55
2019-01-25,56
2019-01-26,59
2019-01-27,62
2019-01-28,65
2019-01-29,69
2019-01-30,73
2019-01-31,73
2019-02-01,71
2019-02-02,71
2019-02-03,74
2019-02-04,74
2019-02-05,75
2019-02-06,75
2019-02-07,75
2019-02-08,73
2019-02-09,73
2019-02-10,70
2019-02-11,69
2019-02-12,69
2019-02-13,70
2019-02-14,70
2019-02-15,72
2019-02-16,72
2019-02-17,74
2019-02-18,74
2019-02-19,75
2019-02-20,75
2019-02-21,78
2019-02-22,78
2019-02-23,78
2019-02-24,80
2019-02-25,78
2019-02-26,78
2019-02-27,78
2019-02-28,78
2019-03-01,78
2019-03-02,78
2019-03-03,81
2019-03-04,77
2019-03-05,78
2019-03-06,81
2019-03-07,81
2019-03-08,83
2019-03-09,83
2019-03-10,82
2019-03-11,82
2019-03-12,83
2019-03-13,83
2019-03-14,87
2019-03-15,87
2019-03-16,88
2019-03-17,87
2019-03-18,87
2019-03-19,91
2019-03-20,95
2019-03-21,95
2019-03-22,100
2019-03-23,105
2019-03-24,105
2019-03-25,110
2019-03-26,110
2019-03-27,116
2019-03-28,116
2019-03-29,122
2019-03-30,122
2019-03-31,129
2019-04-01,129
2019-04-02,130
2019-04-03,126
2019-04-04,126
2019-04-05,121
2019-04-06,121
2019-04-07,115
2019-04-08,115
2019-04-09,110
2019-04-10,110
2019-04-11,105
2019-04-12,103
2019-04-13,102
2019-04-14,98
2019-04-15,98
2019-04-16,99
2019-04-17,99
2019-04-18,101
2019-04-19,101
2019-04-20,97
2019-04-21,97
2019-04-22,95
2019-04-23,95
2019-04-24,93
2019-04-25,93
2019-04-26,89
2019-04-27,89
2019-04-28,85
2019-04-29,85
2019-04-30,84
2019-05-01,84
2019-05-02,80
2019-05-03,80
2019-05-04,78
2019-05-05,78
2019-05-06,76
2019-05-07,76
2019-05-08,75
2019-05-09,75
2019-05-10,73
2019-05-11,73
2019-05-12,74
2019-05-13,74
2019-05-14,71
2019-05-15,71
2019-05-16,68
2019-05-17,68
2019-05-18,67
2019-05-19,67
2019-05-20,64
2019-05-21,64
2019-05-22,61
2019-05-23,61
2019-05-24,59
2019-05-25,59
2019-05-26,57
2019-05-27,58
2019-05-28,58
2019-05-29,56
2019-05-30,56
2019-05-31,54
2019-06-01,54
2019-06-02,52
2019-06-03,52
2019-06-04,50
2019-06-05,50
2019-06-06,48
2019-06-07,48
2019-06-08,49
2019-06-09,48
2019-06-10,48
2019-06-11,48
2019-06-12,48
2019-06-13,45
2019-06-14,45
2019-06-15,47
2019-06-16,47
2019-06-17,48
2019-06-18,48
2019-06-19,46
2019-06-20,46
2019-06-21,43
2019-06-22,43
2019-06-23,42
2019-06-24,42
2019-06-25,41
2019-06-26,41
2019-06-27,39
2019-06-28,39
2019-06-29,39
2019-06-30,39
2019-07-01,37
2019-07-02,37
2019-07-03,39
2019-07-04,39
2019-07-05,40
2019-07-06,40
2019-07-07,42
2019-07-08,42
2019-07-09,43
2019-07-10,43
2019-07-11,43
2019-07-12,43
2019-07-13,41
2019-07-14,41
2019-07-15,44
2019-07-16,44
2019-07-17,44
2019-07-18,44
2019-07-19,44
2019-07-20,43
2019-07-21,43
2019-07-22,42
2019-07-23,42
2019-07-24,42
2019-07-25,41
2019-07-26,41
2019-07-27,39
2019-07-28,39
2019-07-29,37
2019-07-30,37
2019-07-31,37
2019-08-01,37
2019-08-02,37
2019-08-03,38
2019-08-04,38
2019-08-05,39
2019-08-06,39
2019-08-07,39
2019-08-08,39
2019-08-09,39
2019-08-10,40
2019-08-11,40
2019-08-12,41
2019-08-13,41
2019-08-14,41
2019-08-15,40
2019-08-16,40
2019-08-17,40
2019-08-18,40
2019-08-19,40
2019-08-20,40
2019-08-21,40
2019-08-22,40
2019-08-23,40
2019-08-24,40
2019-08-24,40
2019-08-25,40
2019-08-25,40
2019-08-26,40
2019-08-26,40
2019-08-27,41
2019-08-27,41
2019-08-28,41
2019-08-29,41
2019-08-30,41
2019-08-31,41
2019-09-01,43
2019-09-02,43
