date_obj,Yew%20roots price
2016-04-23,508
2016-04-24,508
2016-04-25,508
2016-04-26,508
2016-04-27,496
2016-04-28,496
2016-04-29,496
2016-04-30,496
2016-05-01,496
2016-05-02,473
2016-05-03,473
2016-05-04,473
2016-05-05,473
2016-05-06,456
2016-05-07,456
2016-05-08,456
2016-05-09,456
2016-05-10,449
2016-05-11,449
2016-05-12,449
2016-05-13,449
2016-05-14,471
2016-05-15,471
2016-05-16,471
2016-05-17,471
2016-05-18,474
2016-05-19,474
2016-05-22,474
2016-05-23,485
2016-05-24,485
2016-05-25,485
2016-05-26,485
2016-05-27,485
2016-05-28,510
2016-05-29,510
2016-05-30,510
2016-05-31,510
2016-06-01,516
2016-06-02,516
2016-06-03,516
2016-06-04,516
2016-06-05,532
2016-06-06,532
2016-06-07,532
2016-06-08,532
2016-06-09,547
2016-06-10,547
2016-06-11,547
2016-06-12,547
2016-06-13,562
2016-06-14,562
2016-06-15,562
2016-06-16,562
2016-06-17,543
2016-06-18,543
2016-06-19,543
2016-06-20,543
2016-06-21,537
2016-06-22,537
2016-06-23,537
2016-06-24,537
2016-06-25,539
2016-06-26,539
2016-06-27,539
2016-06-28,539
2016-06-29,539
2016-06-30,522
2016-07-01,522
2016-07-02,522
2016-07-03,522
2016-07-04,515
2016-07-05,515
2016-07-06,515
2016-07-07,515
2016-07-08,515
2016-07-09,500
2016-07-10,500
2016-07-11,500
2016-07-12,500
2016-07-13,496
2016-07-14,496
2016-07-15,496
2016-07-16,496
2016-07-17,494
2016-07-18,494
2016-07-24,519
2016-07-25,519
2016-07-26,540
2016-07-27,540
2016-07-28,540
2016-07-29,540
2016-07-30,550
2016-07-31,550
2016-08-01,550
2016-08-02,550
2016-08-03,537
2016-08-04,537
2016-08-05,537
2016-08-06,537
2016-08-07,537
2016-08-08,540
2016-08-09,540
2016-08-10,540
2016-08-11,540
2016-08-12,540
2016-08-13,552
2016-08-14,552
2016-08-15,552
2016-08-16,552
2016-08-17,552
2016-08-18,571
2016-08-19,571
2016-08-20,571
2016-08-21,571
2016-08-22,568
2016-08-23,568
2016-08-24,568
2016-08-25,568
2016-08-26,568
2016-08-28,549
2016-08-31,549
2016-09-01,547
2016-09-02,547
2016-09-03,547
2016-09-04,547
2016-09-05,550
2016-09-06,550
2016-09-07,550
2016-09-08,550
2016-09-09,550
2016-09-10,552
2016-09-11,552
2016-09-12,552
2016-09-13,552
2016-09-14,565
2016-09-15,565
2016-09-16,565
2016-09-17,565
2016-09-18,555
2016-09-19,555
2016-09-20,555
2016-09-21,555
2016-09-22,555
2016-09-23,555
2016-09-24,555
2016-09-25,555
2016-09-26,555
2016-09-27,531
2016-09-28,531
2016-09-29,531
2016-09-30,531
2016-10-01,536
2016-10-02,536
2016-10-03,536
2016-10-04,536
2016-10-05,536
2016-10-06,546
2016-10-07,546
2016-10-08,546
2016-10-09,546
2016-10-10,546
2016-10-11,569
2016-10-12,569
2016-10-13,569
2016-10-14,569
2016-10-15,576
2016-10-16,576
2016-10-17,576
2016-10-18,576
2016-10-19,586
2016-10-20,586
2016-10-21,586
2016-10-22,586
2016-10-23,579
2016-10-24,579
2016-10-25,579
2016-10-26,579
2016-10-27,570
2016-10-28,570
2016-10-29,570
2016-10-30,570
2016-10-31,570
2016-11-01,560
2016-11-02,560
2016-11-03,560
2016-11-04,560
2016-11-05,536
2016-11-06,536
2016-11-07,536
2016-11-08,536
2016-11-09,519
2016-11-10,519
2016-11-11,519
2016-11-12,519
2016-11-13,519
2016-11-14,495
2016-12-08,412
2016-12-09,412
2016-12-10,412
2016-12-11,395
2016-12-12,395
2016-12-13,395
2016-12-14,395
2016-12-15,379
2016-12-16,379
2016-12-17,379
2016-12-18,379
2016-12-19,375
2016-12-20,375
2016-12-21,375
2016-12-22,375
2016-12-23,373
2016-12-24,373
2016-12-25,373
2016-12-26,373
2016-12-27,373
2016-12-28,363
2016-12-29,363
2016-12-30,363
2016-12-31,363
2017-01-01,346
2017-01-02,346
2017-01-03,346
2017-01-04,339
2017-01-05,339
2017-01-06,339
2017-01-07,346
2017-01-08,346
2017-01-09,346
2017-01-10,363
2017-01-11,363
2017-01-12,363
2017-01-13,363
2017-01-14,377
2017-01-15,377
2017-01-16,377
2017-01-17,377
2017-01-18,377
2017-01-19,377
2017-01-20,377
2017-01-21,381
2017-01-22,381
2017-01-27,379
2017-01-28,379
2017-01-29,379
2017-01-30,390
2017-01-31,390
2017-02-01,390
2017-02-02,378
2017-02-03,378
2017-02-04,378
2017-02-05,378
2017-02-06,368
2017-02-07,368
2017-02-08,368
2017-02-09,368
2017-02-10,373
2017-02-11,373
2017-02-12,373
2017-02-13,373
2017-02-14,382
2017-02-15,382
2017-02-16,382
2017-02-18,383
2017-02-19,383
2017-02-20,383
2017-02-21,396
2017-02-22,396
2017-02-23,396
2017-02-24,396
2017-02-25,409
2017-02-26,409
2017-02-27,409
2017-02-28,429
2017-03-01,429
2017-03-02,429
2017-03-03,429
2017-03-04,451
2017-03-05,451
2017-03-06,451
2017-03-07,474
2017-03-08,474
2017-03-09,474
2017-03-10,474
2017-03-11,498
2017-03-12,498
2017-03-13,498
2017-03-14,523
2017-03-15,523
2017-03-16,523
2017-03-17,550
2017-03-18,550
2017-03-19,550
2017-03-20,578
2017-03-21,578
2017-03-22,578
2017-03-23,578
2017-03-24,606
2017-03-25,606
2017-03-26,606
2017-03-27,606
2017-03-28,617
2017-03-29,617
2017-03-30,617
2017-03-31,617
2017-04-01,606
2017-04-02,606
2017-04-03,606
2017-04-04,606
2017-04-12,618
2017-04-13,618
2017-04-14,619
2017-04-15,619
2017-04-16,619
2017-04-17,619
2017-04-18,609
2017-04-19,609
2017-04-20,609
2017-04-21,581
2017-04-22,581
2017-04-23,581
2017-04-24,581
2017-04-25,560
2017-04-26,560
2017-04-27,560
2017-04-28,560
2017-04-29,550
2017-04-30,550
2017-05-01,550
2017-05-02,554
2017-05-03,554
2017-05-04,554
2017-05-05,529
2017-05-06,529
2017-05-07,529
2017-05-08,529
2017-05-09,521
2017-05-10,521
2017-05-11,521
2017-05-12,521
2017-05-13,513
2017-05-14,513
2017-05-15,513
2017-05-16,513
2017-05-17,512
2017-05-18,512
2017-05-19,512
2017-05-20,524
2017-05-21,524
2017-05-22,524
2017-05-23,524
2017-05-24,529
2017-05-25,529
2017-05-26,529
2017-05-27,536
2017-05-28,536
2017-05-29,536
2017-05-30,536
2017-05-31,522
2017-06-01,522
2017-06-02,522
2017-06-03,522
2017-06-06,526
2017-06-07,526
2017-06-08,514
2017-06-09,514
2017-06-10,514
2017-06-11,515
2017-06-12,515
2017-06-13,515
2017-06-14,515
2017-06-15,536
2017-06-16,536
2017-06-17,536
2017-06-18,512
2017-06-19,512
2017-06-20,512
2017-06-21,489
2017-06-22,489
2017-06-23,489
2017-06-24,489
2017-06-25,468
2017-06-26,468
2017-06-27,454
2017-06-28,454
2017-06-29,454
2017-06-30,439
2017-07-01,439
2017-07-02,439
2017-07-03,439
2017-07-04,418
2017-07-05,418
2017-07-06,418
2017-07-07,418
2017-07-08,406
2017-07-13,395
2017-07-14,381
2017-07-15,381
2017-07-16,381
2017-07-17,372
2017-07-18,372
2017-07-19,372
2017-07-20,355
2017-07-21,355
2017-07-22,355
2017-07-23,353
2017-07-24,353
2017-07-25,353
2017-07-26,349
2017-07-27,349
2017-07-28,349
2017-07-29,349
2017-07-30,332
2017-07-31,332
2017-08-01,332
2017-08-02,318
2017-08-03,318
2017-08-04,318
2017-08-05,311
2017-08-06,311
2017-08-09,296
2017-08-10,296
2017-08-11,296
2017-08-12,288
2017-08-13,288
2017-08-14,288
2017-08-15,280
2017-08-16,280
2017-08-17,280
2017-08-18,274
2017-08-19,274
2017-08-20,274
2017-08-21,267
2017-08-22,267
2017-08-23,267
2017-08-24,267
2017-08-25,265
2017-08-26,265
2017-08-27,265
2017-08-28,259
2017-08-29,259
2017-08-30,259
2017-08-31,259
2017-09-01,251
2017-09-02,251
2017-09-03,251
2017-09-04,257
2017-09-05,257
2017-09-06,257
2017-09-07,258
2017-09-08,258
2017-09-09,258
2017-09-10,258
2017-09-11,256
2017-09-12,256
2017-09-13,256
2017-09-14,244
2017-09-15,244
2017-09-16,244
2017-09-17,244
2017-09-18,252
2017-09-19,252
2017-09-20,252
2017-09-21,252
2017-09-22,246
2017-09-23,246
2017-09-24,246
2017-09-25,246
2017-09-26,252
2017-09-27,252
2017-09-28,252
2017-09-29,252
2017-09-30,252
2017-10-01,265
2017-10-02,265
2017-10-03,265
2017-10-04,265
2017-10-05,265
2017-10-06,267
2017-10-07,267
2017-10-08,267
2017-10-09,267
2017-10-10,268
2017-10-11,268
2017-10-12,268
2017-10-13,268
2017-10-14,268
2017-10-15,271
2017-10-16,271
2017-10-17,271
2017-10-18,271
2017-10-19,281
2017-10-20,281
2017-10-21,281
2017-10-22,281
2017-10-23,286
2017-10-24,286
2017-10-25,286
2017-10-26,286
2017-10-27,291
2017-10-28,291
2017-10-29,291
2017-10-30,291
2017-10-31,305
2017-11-01,305
2017-11-02,305
2017-11-03,305
2017-11-04,321
2017-11-05,321
2017-11-06,321
2017-11-07,321
2017-11-08,338
2017-11-09,338
2017-11-10,338
2017-11-11,338
2017-11-12,354
2017-11-13,354
2017-11-14,354
2017-11-15,354
2017-11-16,369
2017-11-17,369
2017-11-18,369
2017-11-19,369
2017-11-20,388
2017-11-21,388
2017-11-22,388
2017-11-23,388
2017-11-24,399
2017-11-25,399
2017-11-26,399
2017-11-27,399
2017-11-28,412
2017-11-29,412
2017-11-30,412
2017-12-01,422
2017-12-02,422
2017-12-03,422
2017-12-04,422
2017-12-05,439
2017-12-06,439
2017-12-07,439
2017-12-08,439
2017-12-09,461
2017-12-10,461
2017-12-11,461
2017-12-12,485
2017-12-13,485
2017-12-14,485
2017-12-15,485
2017-12-16,504
2017-12-17,504
2017-12-18,504
2017-12-19,481
2017-12-20,481
2017-12-21,481
2017-12-22,482
2017-12-23,482
2017-12-24,482
2017-12-25,482
2017-12-26,478
2017-12-27,478
2017-12-28,478
2017-12-29,478
2017-12-30,474
2017-12-31,474
2018-01-01,474
2018-01-02,462
2018-01-03,462
2018-01-04,462
2018-01-05,439
2018-01-06,439
2018-01-07,439
2018-01-08,418
2018-01-09,418
2018-01-10,418
2018-01-11,398
2018-01-12,398
2018-01-13,398
2018-01-14,397
2018-01-15,397
2018-01-16,397
2018-01-17,383
2018-01-18,383
2018-01-19,383
2018-01-20,383
2018-01-21,377
2018-01-22,377
2018-01-23,377
2018-01-24,359
2018-01-25,359
2018-01-26,344
2018-01-27,344
2018-01-28,327
2018-01-29,312
2018-01-30,298
2018-02-01,285
2018-02-02,285
2018-02-03,270
2018-02-04,263
2018-02-05,263
2018-02-06,262
2018-02-07,252
2018-02-08,252
2018-02-09,243
2018-02-10,243
2018-02-11,234
2018-02-12,234
2018-02-13,229
2018-02-14,218
2018-02-15,223
2018-02-16,223
2018-02-17,221
2018-02-18,221
2018-02-19,210
2018-02-20,210
2018-02-21,205
2018-02-22,205
2018-02-23,204
2018-02-24,204
2018-02-25,207
2018-02-26,207
2018-02-27,203
2018-02-28,203
2018-03-01,206
2018-03-02,204
2018-03-03,194
2018-03-04,194
2018-03-05,185
2018-03-06,177
2018-03-07,185
2018-03-08,185
2018-03-09,186
2018-03-10,186
2018-03-11,186
2018-03-12,186
2018-03-13,187
2018-03-14,187
2018-03-15,197
2018-03-16,197
2018-03-17,206
2018-03-18,206
2018-03-20,225
2018-03-21,225
2018-03-23,230
2018-03-24,242
2018-03-26,255
2018-03-27,268
2018-03-28,268
2018-03-29,281
2018-03-30,281
2018-03-31,294
2018-04-01,294
2018-04-02,302
2018-04-03,302
2018-04-04,313
2018-04-05,313
2018-04-06,326
2018-04-08,336
2018-04-09,336
2018-04-10,345
2018-04-11,345
2018-04-12,346
2018-04-13,346
2018-04-14,346
2018-04-16,338
2018-04-17,323
2018-04-18,323
2018-04-19,310
2018-04-20,310
2018-04-21,305
2018-04-22,305
2018-04-23,292
2018-04-24,292
2018-04-25,289
2018-04-26,289
2018-04-27,297
2018-04-28,297
2018-04-29,304
2018-04-30,304
2018-05-02,291
2018-05-03,293
2018-05-04,293
2018-05-05,304
2018-05-06,304
2018-05-07,302
2018-05-08,302
2018-05-09,311
2018-05-10,311
2018-05-11,308
2018-05-12,308
2018-05-13,307
2018-05-14,307
2018-05-15,309
2018-05-16,309
2018-05-17,317
2018-05-18,317
2018-05-19,320
2018-05-20,320
2018-05-21,334
2018-05-22,334
2018-05-23,325
2018-05-24,325
2018-05-25,324
2018-05-26,324
2018-05-27,324
2018-05-28,341
2018-05-29,341
2018-05-30,355
2018-05-31,355
2018-06-01,362
2018-06-02,359
2018-06-03,359
2018-06-04,377
2018-06-05,377
2018-06-06,391
2018-06-07,391
2018-06-08,401
2018-06-09,401
2018-06-10,407
2018-06-11,407
2018-06-12,421
2018-06-13,401
2018-06-14,401
2018-06-15,383
2018-06-16,383
2018-06-17,387
2018-06-18,387
2018-06-19,394
2018-06-20,394
2018-06-21,407
2018-06-22,407
2018-06-23,405
2018-06-24,405
2018-06-25,400
2018-06-26,400
2018-06-27,410
2018-06-28,410
2018-06-29,415
2018-06-30,415
2018-07-01,402
2018-07-02,402
2018-07-03,402
2018-07-04,402
2018-07-05,411
2018-07-06,404
2018-07-07,404
2018-07-08,403
2018-07-09,403
2018-07-10,424
2018-07-11,424
2018-07-12,424
2018-07-13,423
2018-07-14,421
2018-07-15,421
2018-07-16,412
2018-07-17,393
2018-07-18,393
2018-07-19,376
2018-07-20,362
2018-07-21,346
2018-07-22,342
2018-07-23,328
2018-07-24,328
2018-07-25,312
2018-07-26,306
2018-07-27,296
2018-07-28,296
2018-07-29,293
2018-07-30,293
2018-07-31,283
2018-08-01,283
2018-08-02,274
2018-08-03,274
2018-08-04,262
2018-08-05,262
2018-08-06,256
2018-08-07,256
2018-08-08,252
2018-08-09,252
2018-08-10,243
2018-08-11,243
2018-08-12,233
2018-08-14,215
2018-08-16,205
2018-08-17,198
2018-08-18,198
2018-08-19,202
2018-08-20,201
2018-08-21,201
2018-08-22,203
2018-08-23,203
2018-08-24,193
2018-08-25,184
2018-08-26,184
2018-08-27,191
2018-08-28,185
2018-08-29,185
2018-08-30,185
2018-08-31,185
2018-09-01,194
2018-09-02,194
2018-09-03,197
2018-09-04,198
2018-09-05,198
2018-09-06,195
2018-09-07,192
2018-09-08,192
2018-09-09,200
2018-09-10,198
2018-09-11,198
2018-09-12,197
2018-09-13,197
2018-09-14,202
2018-09-15,202
2018-09-16,204
2018-09-17,204
2018-09-18,209
2018-09-19,209
2018-09-20,208
2018-09-21,208
2018-09-22,204
2018-09-23,204
2018-09-24,208
2018-09-25,208
2018-09-26,207
2018-09-27,207
2018-09-28,208
2018-09-29,208
2018-09-30,212
2018-10-02,203
2018-10-03,198
2018-10-04,198
2018-10-05,198
2018-10-06,204
2018-10-07,204
2018-10-08,215
2018-10-09,215
2018-10-10,226
2018-10-11,226
2018-10-12,238
2018-10-13,250
2018-10-14,250
2018-10-15,263
2018-10-16,263
2018-10-17,277
2018-10-18,291
2018-10-19,306
2018-10-20,306
2018-10-21,322
2018-10-22,321
2018-10-23,321
2018-10-24,308
2018-10-25,308
2018-10-26,292
2018-10-27,279
2018-10-28,273
2018-10-29,273
2018-10-30,263
2018-10-31,260
2018-11-01,255
2018-11-03,251
2018-11-04,255
2018-11-05,252
2018-11-06,256
2018-11-07,256
2018-11-08,254
2018-11-09,254
2018-11-10,254
2018-11-11,254
2018-11-12,259
2018-11-13,256
2018-11-14,256
2018-11-15,262
2018-11-16,270
2018-11-17,270
2018-11-18,257
2018-11-19,247
2018-11-20,245
2018-11-21,245
2018-11-22,241
2018-11-23,232
2018-11-24,226
2018-11-25,215
2018-11-26,223
2018-11-27,235
2018-11-28,247
2018-12-01,244
2018-12-02,236
2018-12-03,236
2018-12-04,227
2018-12-05,218
2018-12-07,210
2018-12-09,216
2018-12-10,208
2018-12-11,198
2018-12-12,201
2018-12-13,201
2018-12-14,200
2018-12-15,191
2018-12-16,185
2018-12-17,185
2018-12-18,187
2018-12-19,187
2018-12-20,191
2018-12-21,192
2018-12-22,192
2018-12-23,193
2018-12-24,183
2018-12-25,183
2018-12-26,179
2018-12-27,173
2018-12-28,173
2018-12-29,173
2018-12-30,173
2018-12-31,171
2019-01-01,164
2019-01-02,156
2019-01-03,156
2019-01-04,150
2019-01-05,151
2019-01-06,158
2019-01-08,164
2019-01-10,178
2019-01-11,181
2019-01-12,183
2019-01-13,178
2019-01-14,171
2019-01-15,178
2019-01-16,186
2019-01-17,179
2019-01-18,184
2019-01-19,184
2019-01-20,185
2019-01-21,176
2019-01-22,185
2019-01-23,180
2019-01-24,172
2019-01-25,169
2019-01-26,161
2019-01-27,155
2019-01-28,147
2019-01-29,141
2019-01-30,137
2019-01-31,131
2019-02-01,129
2019-02-02,127
2019-02-03,131
2019-02-04,133
2019-02-05,132
2019-02-06,135
2019-02-07,137
2019-02-08,136
2019-02-09,131
2019-02-10,127
2019-02-11,125
2019-02-12,122
2019-02-13,118
2019-02-14,118
2019-02-15,121
2019-02-16,117
2019-02-17,123
2019-02-18,121
2019-02-19,123
2019-02-20,125
2019-02-21,122
2019-02-22,118
2019-02-23,118
2019-02-24,119
2019-02-25,125
2019-02-26,129
2019-02-27,129
2019-02-28,131
2019-03-01,134
2019-03-02,132
2019-03-03,136
2019-03-04,136
2019-03-05,135
2019-03-06,130
2019-03-07,130
2019-03-08,130
2019-03-09,133
2019-03-10,128
2019-03-11,127
2019-03-12,130
2019-03-13,130
2019-03-14,132
2019-03-15,138
2019-03-16,139
2019-03-17,137
2019-03-18,137
2019-03-19,135
2019-03-20,134
2019-03-21,133
2019-03-22,131
2019-03-23,135
2019-03-24,139
2019-03-25,139
2019-03-26,142
2019-03-27,142
2019-03-28,140
2019-03-29,136
2019-03-30,136
2019-03-31,135
2019-04-01,141
2019-04-02,136
2019-04-03,143
2019-04-04,140
2019-04-05,135
2019-04-06,131
2019-04-07,134
2019-04-08,131
2019-04-09,126
2019-04-10,128
2019-04-11,127
2019-04-12,120
2019-04-13,119
2019-04-14,117
2019-04-15,120
2019-04-16,123
2019-04-17,125
2019-04-18,125
2019-04-19,125
2019-04-20,124
2019-04-21,125
2019-04-22,124
2019-04-23,123
2019-04-24,119
2019-04-25,114
2019-04-26,117
2019-04-27,117
2019-04-28,122
2019-04-29,123
2019-04-30,120
2019-05-01,120
2019-05-02,120
2019-05-03,126
2019-05-04,127
2019-05-05,134
2019-05-06,130
2019-05-07,127
2019-05-08,122
2019-05-09,124
2019-05-10,120
2019-05-11,120
2019-05-12,120
2019-05-13,114
2019-05-14,114
2019-05-15,112
2019-05-16,107
2019-05-17,105
2019-05-18,105
2019-05-19,104
2019-05-20,99
2019-05-21,100
2019-05-22,95
2019-05-23,91
2019-05-24,90
2019-05-25,89
2019-05-26,89
2019-05-27,88
2019-05-28,89
2019-05-29,89
2019-05-30,87
2019-05-31,88
2019-06-01,88
2019-06-02,90
2019-06-03,90
2019-06-04,90
2019-06-05,91
2019-06-06,91
2019-06-07,96
2019-06-08,101
2019-06-09,104
2019-06-10,104
2019-06-11,102
2019-06-12,96
2019-06-13,96
2019-06-14,94
2019-06-15,90
2019-06-16,85
2019-06-17,87
2019-06-18,92
2019-06-19,93
2019-06-20,91
2019-06-21,90
2019-06-22,92
2019-06-23,97
2019-06-24,98
2019-06-25,94
2019-06-26,90
2019-06-27,88
2019-06-28,88
2019-06-29,93
2019-06-30,92
2019-07-01,93
2019-07-02,96
2019-07-03,100
2019-07-04,105
2019-07-05,111
2019-07-06,117
2019-07-07,122
2019-07-08,124
2019-07-09,131
2019-07-10,138
2019-07-11,145
2019-07-12,153
2019-07-13,153
2019-07-14,161
2019-07-15,161
2019-07-16,170
2019-07-17,179
2019-07-18,188
2019-07-19,182
2019-07-20,186
2019-07-21,190
2019-07-22,185
2019-07-23,183
2019-07-24,175
2019-07-25,178
2019-07-26,181
2019-07-27,186
2019-07-28,182
2019-07-29,175
2019-07-30,174
2019-07-31,168
2019-08-01,160
2019-08-02,153
2019-08-03,153
2019-08-04,159
2019-08-05,167
2019-08-06,175
2019-08-07,177
2019-08-08,172
2019-08-09,167
2019-08-10,168
2019-08-11,162
2019-08-12,156
2019-08-13,151
2019-08-14,150
2019-08-15,158
2019-08-16,166
2019-08-17,166
2019-08-18,175
2019-08-19,184
2019-08-20,194
2019-08-21,204
2019-08-22,214
2019-08-23,225
2019-08-24,232
2019-08-24,232
2019-08-25,232
2019-08-25,232
2019-08-26,242
