date_obj,Pearl%20bolts%20(e) price
2017-10-10,46
2017-10-11,46
2017-10-12,46
2017-10-13,46
2017-10-14,46
2017-10-15,46
2017-10-16,46
2017-10-17,46
2017-10-18,46
2017-10-19,46
2017-10-20,46
2017-10-21,46
2017-10-22,46
2017-10-23,46
2017-10-24,46
2017-10-25,46
2017-10-26,48
2017-10-27,48
2017-10-28,48
2017-10-29,48
2017-10-30,48
2017-10-31,48
2017-11-01,48
2017-11-02,48
2017-11-03,48
2017-11-04,48
2017-11-05,48
2017-11-06,48
2017-11-07,48
2017-11-08,48
2017-11-09,48
2017-11-10,48
2017-11-11,48
2017-11-12,48
2017-11-13,48
2017-11-14,48
2017-11-15,48
2017-11-16,48
2017-11-17,48
2017-11-18,48
2017-11-19,48
2017-11-20,48
2017-11-21,48
2017-11-22,48
2017-11-23,49
2017-11-24,49
2017-11-25,49
2017-11-26,49
2017-11-27,49
2017-11-28,49
2017-11-29,49
2017-11-30,49
2017-12-01,49
2017-12-02,49
2017-12-03,49
2017-12-04,49
2017-12-05,49
2017-12-06,49
2017-12-07,49
2017-12-08,49
2017-12-09,49
2017-12-10,49
2017-12-11,49
2017-12-12,49
2017-12-14,49
2017-12-15,49
2017-12-16,49
2017-12-17,50
2017-12-18,50
2017-12-19,50
2017-12-20,50
2017-12-21,50
2017-12-22,50
2017-12-23,50
2017-12-24,50
2017-12-25,50
2017-12-26,50
2017-12-27,50
2017-12-28,50
2017-12-29,51
2017-12-30,51
2017-12-31,51
2018-01-01,51
2018-01-02,51
2018-01-03,51
2018-01-04,51
2018-01-05,51
2018-01-06,52
2018-01-07,52
2018-01-08,52
2018-01-09,52
2018-01-10,52
2018-01-11,52
2018-01-12,52
2018-01-13,52
2018-01-14,49
2018-01-15,49
2018-01-16,49
2018-01-17,49
2018-01-18,49
2018-01-19,49
2018-01-20,49
2018-01-21,46
2018-01-22,46
2018-01-23,46
2018-01-24,43
2018-01-25,43
2018-01-26,43
2018-01-27,43
2018-01-28,40
2018-01-29,40
2018-01-31,38
2018-02-01,38
2018-02-02,36
2018-02-03,36
2018-02-04,34
2018-02-05,34
2018-02-06,34
2018-02-07,32
2018-02-08,32
2018-02-09,32
2018-02-10,32
2018-02-11,30
2018-02-12,30
2018-02-13,30
2018-02-14,29
2018-02-15,29
2018-02-16,29
2018-02-17,27
2018-02-18,27
2018-02-19,27
2018-02-20,25
2018-02-21,25
2018-02-22,25
2018-02-23,23
2018-02-24,23
2018-02-25,23
2018-02-26,21
2018-02-27,21
2018-03-01,19
2018-03-02,19
2018-03-03,19
2018-03-04,18
2018-03-05,18
2018-03-06,18
2018-03-07,17
2018-03-08,17
2018-03-09,17
2018-03-10,17
2018-03-11,16
2018-03-12,16
2018-03-13,16
2018-03-14,16
2018-03-15,17
2018-03-16,17
2018-03-17,17
2018-03-18,18
2018-03-19,18
2018-03-20,18
2018-03-21,18
2018-03-23,19
2018-03-24,19
2018-03-26,18
2018-03-27,18
2018-03-28,18
2018-03-29,17
2018-03-30,17
2018-03-31,17
2018-04-01,17
2018-04-02,16
2018-04-03,16
2018-04-04,16
2018-04-05,16
2018-04-06,16
2018-04-08,16
2018-04-09,16
2018-04-10,16
2018-04-11,16
2018-04-12,16
2018-04-13,15
2018-04-14,15
2018-04-15,15
2018-04-16,15
2018-04-17,15
2018-04-18,15
2018-04-19,15
2018-04-20,15
2018-04-21,15
2018-04-22,15
2018-04-23,15
2018-04-24,15
2018-04-25,15
2018-04-26,15
2018-04-27,15
2018-04-28,15
2018-04-29,15
2018-04-30,15
2018-05-01,15
2018-05-02,15
2018-05-03,15
2018-05-04,15
2018-05-05,15
2018-05-06,15
2018-05-07,15
2018-05-08,15
2018-05-09,15
2018-05-10,15
2018-05-11,15
2018-05-12,16
2018-05-13,16
2018-05-14,16
2018-05-15,16
2018-05-16,16
2018-05-17,16
2018-05-18,16
2018-05-19,16
2018-05-20,16
2018-05-21,16
2018-05-22,16
2018-05-23,15
2018-05-24,15
2018-05-25,15
2018-05-26,15
2018-05-27,15
2018-05-28,15
2018-05-29,15
2018-05-30,15
2018-05-31,15
2018-06-01,15
2018-06-02,15
2018-06-03,15
2018-06-04,15
2018-06-05,15
2018-06-06,14
2018-06-07,14
2018-06-08,14
2018-06-09,14
2018-06-10,13
2018-06-11,13
2018-06-12,13
2018-06-13,13
2018-06-14,13
2018-06-15,13
2018-06-16,13
2018-06-17,12
2018-06-18,12
2018-06-19,12
2018-06-20,12
2018-06-21,12
2018-06-22,12
2018-06-23,12
2018-06-24,12
2018-06-25,12
2018-06-26,12
2018-06-27,12
2018-06-28,12
2018-06-29,12
2018-06-30,12
2018-07-01,12
2018-07-02,12
2018-07-03,12
2018-07-04,12
2018-07-05,12
2018-07-06,12
2018-07-07,12
2018-07-08,12
2018-07-09,12
2018-07-10,11
2018-07-11,11
2018-07-12,11
2018-07-13,11
2018-07-14,11
2018-07-15,11
2018-07-16,11
2018-07-17,11
2018-07-18,11
2018-07-19,11
2018-07-20,12
2018-07-21,12
2018-07-22,12
2018-07-23,12
2018-07-24,12
2018-07-25,12
2018-07-26,12
2018-07-27,11
2018-07-28,11
2018-07-29,11
2018-07-30,11
2018-07-31,11
2018-08-01,11
2018-08-02,11
2018-08-03,11
2018-08-04,11
2018-08-05,11
2018-08-06,11
2018-08-07,11
2018-08-08,11
2018-08-09,11
2018-08-10,11
2018-08-11,11
2018-08-12,11
2018-08-14,11
2018-08-16,11
2018-08-17,11
2018-08-18,11
2018-08-19,11
2018-08-20,11
2018-08-21,12
2018-08-22,12
2018-08-23,12
2018-08-24,12
2018-08-25,12
2018-08-26,12
2018-08-27,12
2018-08-28,12
2018-08-29,12
2018-08-30,12
2018-08-31,12
2018-09-01,12
2018-09-02,12
2018-09-03,12
2018-09-04,12
2018-09-05,12
2018-09-06,12
2018-09-07,12
2018-09-08,12
2018-09-09,12
2018-09-10,12
2018-09-11,12
2018-09-12,12
2018-09-13,12
2018-09-14,12
2018-09-15,12
2018-09-16,12
2018-09-17,12
2018-09-18,12
2018-09-19,12
2018-09-20,12
2018-09-21,12
2018-09-22,12
2018-09-23,12
2018-09-24,12
2018-09-25,12
2018-09-26,11
2018-09-27,11
2018-09-28,11
2018-09-29,11
2018-09-30,11
2018-10-02,11
2018-10-03,11
2018-10-04,12
2018-10-05,12
2018-10-06,12
2018-10-07,12
2018-10-08,12
2018-10-09,12
2018-10-10,12
2018-10-11,12
2018-10-12,12
2018-10-13,12
2018-10-14,12
2018-10-15,12
2018-10-16,12
2018-10-17,12
2018-10-18,12
2018-10-19,12
2018-10-20,12
2018-10-21,12
2018-10-22,12
2018-10-23,12
2018-10-24,12
2018-10-25,12
2018-10-26,12
2018-10-27,12
2018-10-28,12
2018-10-29,12
2018-10-30,12
2018-10-31,12
2018-11-01,12
2018-11-03,12
2018-11-04,13
2018-11-05,13
2018-11-06,13
2018-11-07,13
2018-11-08,13
2018-11-09,13
2018-11-10,13
2018-11-11,13
2018-11-12,13
2018-11-13,12
2018-11-15,11
2018-11-16,11
2018-11-17,11
2018-11-18,11
2018-11-19,11
2018-11-20,11
2018-11-21,11
2018-11-22,11
2018-11-23,11
2018-11-24,11
2018-11-25,11
2018-11-26,11
2018-11-27,10
2018-11-28,9
2018-11-29,9
2018-12-01,9
2018-12-02,9
2018-12-03,9
2018-12-04,9
2018-12-05,9
2018-12-07,9
2018-12-09,8
2018-12-10,8
2018-12-11,8
2018-12-12,8
2018-12-13,9
2018-12-14,9
2018-12-15,10
2018-12-16,10
2018-12-17,10
2018-12-18,10
2018-12-19,10
2018-12-20,10
2018-12-21,11
2018-12-22,11
2018-12-23,11
2018-12-24,11
2018-12-25,11
2018-12-26,11
2018-12-27,11
2018-12-28,11
2018-12-29,11
2018-12-30,11
2018-12-31,10
2019-01-01,10
2019-01-02,10
2019-01-03,10
2019-01-04,10
2019-01-05,10
2019-01-06,10
2019-01-08,11
2019-01-10,11
2019-01-11,11
2019-01-12,10
2019-01-13,10
2019-01-14,10
2019-01-15,10
2019-01-16,10
2019-01-17,10
2019-01-18,10
2019-01-19,10
2019-01-20,10
2019-01-21,10
2019-01-22,10
2019-01-23,10
2019-01-24,10
2019-01-25,10
2019-01-26,10
2019-01-27,10
2019-01-28,10
2019-01-29,10
2019-01-30,10
2019-01-31,11
2019-02-01,12
2019-02-02,12
2019-02-03,12
2019-02-04,12
2019-02-05,12
2019-02-06,12
2019-02-07,12
2019-02-08,12
2019-02-09,12
2019-02-10,12
2019-02-11,12
2019-02-12,12
2019-02-13,12
2019-02-14,12
2019-02-15,12
2019-02-16,12
2019-02-17,12
2019-02-18,12
2019-02-19,12
2019-02-20,12
2019-02-21,12
2019-02-22,12
2019-02-23,12
2019-02-24,12
2019-02-25,12
2019-02-26,12
2019-02-27,12
2019-02-28,12
2019-03-01,12
2019-03-02,12
2019-03-03,12
2019-03-04,12
2019-03-05,12
2019-03-06,12
2019-03-07,11
2019-03-08,11
2019-03-09,11
2019-03-10,10
2019-03-11,10
2019-03-12,10
2019-03-13,10
2019-03-14,10
2019-03-15,10
2019-03-16,10
2019-03-17,10
2019-03-18,10
2019-03-19,10
2019-03-20,10
2019-03-21,10
2019-03-22,10
2019-03-23,10
2019-03-24,10
2019-03-25,10
2019-03-26,10
2019-03-27,10
2019-03-28,11
2019-03-29,11
2019-03-30,11
2019-03-31,11
2019-04-01,11
2019-04-02,11
2019-04-03,11
2019-04-04,11
2019-04-05,11
2019-04-06,11
2019-04-07,11
2019-04-08,11
2019-04-09,10
2019-04-10,10
2019-04-11,10
2019-04-12,10
2019-04-13,10
2019-04-14,10
2019-04-15,10
2019-04-16,10
2019-04-17,10
2019-04-18,10
2019-04-19,10
2019-04-20,10
2019-04-21,10
2019-04-22,10
2019-04-23,10
2019-04-24,10
2019-04-25,10
2019-04-26,10
2019-04-27,10
2019-04-28,10
2019-04-29,9
2019-04-30,9
2019-05-01,9
2019-05-02,9
2019-05-03,9
2019-05-04,8
2019-05-05,8
2019-05-06,8
2019-05-07,8
2019-05-08,8
2019-05-09,8
2019-05-10,8
2019-05-11,8
2019-05-12,8
2019-05-13,8
2019-05-14,8
2019-05-15,8
2019-05-16,8
2019-05-17,8
2019-05-18,8
2019-05-19,8
2019-05-20,8
2019-05-21,8
2019-05-22,8
2019-05-23,8
2019-05-24,9
2019-05-25,9
2019-05-26,9
2019-05-27,9
2019-05-28,9
2019-05-29,9
2019-05-30,9
2019-05-31,9
2019-06-01,9
2019-06-02,9
2019-06-03,9
2019-06-04,9
2019-06-05,9
2019-06-06,9
2019-06-07,9
2019-06-08,9
2019-06-09,9
2019-06-10,9
2019-06-11,9
2019-06-12,9
2019-06-13,9
2019-06-14,9
2019-06-15,9
2019-06-16,9
2019-06-17,9
2019-06-18,9
2019-06-19,9
2019-06-20,9
2019-06-21,9
2019-06-22,9
2019-06-23,9
2019-06-24,9
2019-06-25,9
2019-06-26,9
2019-06-27,9
2019-06-28,9
2019-06-29,9
2019-06-30,9
2019-07-01,9
2019-07-02,9
2019-07-03,9
2019-07-04,9
2019-07-05,9
2019-07-06,10
2019-07-07,10
2019-07-08,10
2019-07-09,10
2019-07-10,10
2019-07-11,10
2019-07-12,10
2019-07-13,10
2019-07-14,10
2019-07-15,10
2019-07-16,10
2019-07-17,9
2019-07-18,9
2019-07-19,9
2019-07-20,9
2019-07-21,9
2019-07-22,9
2019-07-23,9
2019-07-24,9
2019-07-25,9
2019-07-26,9
2019-07-27,9
2019-07-28,9
2019-07-29,9
2019-07-30,10
2019-07-31,10
2019-08-01,10
2019-08-02,10
2019-08-03,10
2019-08-04,10
2019-08-05,10
2019-08-06,10
2019-08-07,10
2019-08-08,10
2019-08-09,10
2019-08-10,10
2019-08-11,10
2019-08-12,10
2019-08-13,10
2019-08-14,10
2019-08-15,10
2019-08-16,10
2019-08-17,10
2019-08-18,9
2019-08-19,9
2019-08-20,9
2019-08-21,9
2019-08-22,9
2019-08-23,9
2019-08-24,9
2019-08-24,9
2019-08-25,9
2019-08-25,9
2019-08-26,9
2019-08-26,9
2019-08-27,9
2019-08-27,9
2019-08-28,9
2019-08-29,9
2019-08-30,9
2019-08-31,9
2019-09-01,8
2019-09-02,8
2019-09-03,8
