date_obj,Iron%20bolts price
2019-09-01,21
2019-09-02,21
2019-09-03,21
2019-09-04,21
2019-09-05,21
2019-09-06,21
2019-09-07,21
2019-09-08,21
2019-09-09,21
2019-09-10,22
2019-09-11,22
2019-09-12,22
2019-09-13,22
2019-09-14,22
2019-09-15,22
2019-09-16,21
2019-09-17,21
2019-09-18,21
2019-09-19,21
2019-09-20,21
2019-09-21,21
2019-09-22,21
2019-09-23,21
2019-09-24,21
2019-09-25,21
2019-09-26,21
2019-09-27,21
2019-09-28,20
2019-09-29,20
2019-09-30,20
2019-10-01,20
2019-10-02,20
2019-10-03,20
2019-10-04,20
2019-10-05,20
2019-10-06,20
2019-10-07,20
2019-10-08,20
2019-10-09,20
2019-10-10,20
2019-10-11,20
2019-10-12,19
2019-10-13,19
2019-10-14,19
2019-10-15,19
2019-10-16,19
2019-10-17,19
2019-10-18,19
2019-10-19,19
2019-10-20,19
2019-10-21,19
2019-10-22,19
2019-10-23,19
2019-10-24,19
2019-10-25,19
2019-10-26,19
2019-10-27,19
2019-10-28,19
2019-10-29,19
2019-10-30,19
2019-10-31,19
2019-11-01,19
2019-11-02,19
2019-11-03,19
2019-11-04,19
2019-11-05,19
2019-11-06,19
2019-11-07,19
2019-11-08,19
2019-11-09,19
2019-11-10,19
2019-11-11,19
2019-11-12,19
2019-11-13,19
2019-11-14,19
2019-11-15,19
2019-11-16,19
2019-11-17,19
2019-11-18,19
2019-11-19,19
2019-11-20,19
2019-11-21,19
2019-11-22,19
2019-11-23,19
2019-11-24,19
2019-11-25,19
2019-11-26,19
2019-11-27,19
2019-11-28,19
2019-11-29,19
2019-11-30,19
2019-12-01,19
2019-12-02,19
2019-12-03,19
2019-12-04,19
2019-12-05,19
2019-12-06,19
2019-12-07,19
2019-12-08,18
2019-12-09,18
2019-12-10,18
2019-12-11,18
2019-12-12,18
2019-12-13,18
2019-12-14,18
2019-12-15,18
2019-12-16,18
2019-12-17,18
2019-12-18,18
2019-12-19,17
2019-12-20,17
2019-12-21,17
2019-12-22,17
2019-12-23,17
2019-12-24,17
2019-12-25,17
2019-12-26,17
2019-12-27,17
2019-12-28,17
2019-12-29,17
2019-12-30,17
2019-12-31,17
2020-01-01,17
2020-01-02,17
2020-01-03,17
2020-01-04,17
2020-01-05,17
2020-01-06,17
2020-01-07,17
2020-01-08,17
2020-01-09,17
2020-01-10,17
2020-01-11,17
2020-01-12,17
2020-01-13,17
2020-01-14,17
2020-01-15,17
2020-01-16,17
2020-01-17,17
2020-01-18,17
2020-01-19,17
2020-01-20,17
2020-01-21,17
2020-01-22,17
2020-01-23,17
2020-01-24,17
2020-01-25,17
2020-01-26,17
2020-01-27,17
2020-01-28,17
2020-01-29,17
2020-01-30,16
2020-01-31,16
2020-02-01,16
2020-02-02,16
2020-02-03,16
2020-02-04,16
2020-02-05,16
2020-02-06,16
2020-02-07,16
2020-02-08,16
2020-02-09,16
2020-02-10,16
2020-02-11,16
2020-02-12,16
2020-02-13,16
2020-02-14,16
2020-02-15,16
2020-02-16,16
2020-02-17,16
2020-02-18,16
2020-02-19,16
2020-02-20,16
2020-02-21,16
2020-02-22,16
2020-02-23,16
2020-02-24,16
2020-02-25,16
2020-02-26,16
2020-02-27,16
2020-02-28,16
2020-02-29,16
2020-03-01,16
2020-03-02,16
2020-03-03,16
2020-03-04,16
2020-03-05,16
2020-03-06,16
2020-03-07,16
2020-03-08,16
2020-03-09,16
2020-03-10,16
2020-03-11,16
2020-03-12,16
2020-03-13,16
2020-03-14,16
2020-03-15,16
2020-03-16,16
2020-03-17,16
2020-03-18,16
2020-03-19,16
2020-03-20,16
2020-03-21,16
2020-03-22,16
2020-03-23,16
2020-03-24,16
2020-03-25,16
2020-03-26,16
2020-03-27,16
2020-03-28,16
2020-03-29,16
2020-03-30,16
2020-03-31,16
2020-04-01,16
2020-04-02,16
2020-04-03,16
2020-04-04,16
2020-04-05,16
2020-04-06,16
2020-04-07,16
2020-04-08,16
2020-04-09,16
2020-04-10,17
2020-04-11,18
2020-04-12,18
2020-04-13,18
2020-04-14,18
2020-04-15,18
2020-04-16,18
2020-04-17,18
2020-04-18,18
2020-04-19,18
2020-04-20,18
2020-04-21,19
2020-04-22,20
2020-04-23,20
2020-04-24,20
2020-04-25,20
2020-04-26,20
2020-04-27,20
2020-04-28,20
2020-04-29,20
2020-04-30,20
2020-05-01,20
2020-05-02,20
2020-05-03,20
2020-05-04,21
2020-05-05,21
2020-05-06,22
2020-05-07,22
2020-05-08,23
2020-05-09,23
2020-05-10,23
2020-05-11,23
2020-05-12,23
2020-05-13,23
