date_obj,Mahogany%20magic%20wardrobe%20(flatpack) price
2019-08-21,991
2019-08-22,981
2019-08-23,981
2019-08-24,981
2019-08-24,981
2019-08-25,981
2019-08-25,981
2019-08-26,981
2019-08-26,981
2019-08-27,981
2019-08-27,981
2019-08-28,981
2019-08-29,981
2019-08-30,981
2019-08-31,981
2019-09-01,981
2019-09-02,981
2019-09-03,981
2019-09-04,981
2019-09-05,981
2019-09-06,981
2019-09-07,981
2019-09-08,981
2019-09-09,981
2019-09-10,981
2019-09-11,932
2019-09-12,932
2019-09-13,932
2019-09-14,932
2019-09-15,932
2019-09-16,932
2019-09-17,932
2019-09-18,932
2019-09-19,932
2019-09-20,932
2019-09-21,932
2019-09-22,932
2019-09-23,932
2019-09-24,932
2019-09-25,932
2019-09-26,932
2019-09-27,932
2019-09-28,932
2019-09-29,932
2019-09-30,898
2019-10-01,898
2019-10-02,898
2019-10-03,898
2019-10-04,898
2019-10-05,898
2019-10-06,898
2019-10-07,898
2019-10-08,898
2019-10-09,898
2019-10-10,898
2019-10-11,898
2019-10-12,898
2019-10-13,898
2019-10-14,898
2019-10-15,898
2019-10-16,898
2019-10-17,898
2019-10-18,898
2019-10-19,898
2019-10-20,898
2019-10-21,898
2019-10-22,898
2019-10-23,898
2019-10-24,860
2019-10-25,860
2019-10-26,860
2019-10-27,860
2019-10-28,860
2019-10-29,860
2019-10-30,860
2019-10-31,860
2019-11-01,860
2019-11-02,860
2019-11-03,860
2019-11-04,860
2019-11-05,860
2019-11-06,860
2019-11-07,860
2019-11-08,860
2019-11-09,860
2019-11-10,860
2019-11-11,860
2019-11-12,860
2019-11-13,860
2019-11-14,860
2019-11-15,860
2019-11-16,860
2019-11-17,860
2019-11-18,860
2019-11-19,860
2019-11-20,820
2019-11-21,820
2019-11-22,820
2019-11-23,820
2019-11-24,820
2019-11-25,820
2019-11-26,820
2019-11-27,820
2019-11-28,820
2019-11-29,820
2019-11-30,820
2019-12-01,820
2019-12-02,820
2019-12-03,820
2019-12-04,820
2019-12-05,820
2019-12-06,820
2019-12-07,820
2019-12-08,820
2019-12-09,820
2019-12-10,820
2019-12-11,820
2019-12-12,820
2019-12-13,820
2019-12-14,820
2019-12-15,820
2019-12-16,820
2019-12-17,820
2019-12-18,820
2019-12-19,820
2019-12-20,820
2019-12-21,780
2019-12-22,780
2019-12-23,780
2019-12-24,780
2019-12-25,780
2019-12-26,780
2019-12-27,780
2019-12-28,780
2019-12-29,780
2019-12-30,780
2019-12-31,780
2020-01-01,780
2020-01-02,780
2020-01-03,780
2020-01-04,780
2020-01-05,780
2020-01-06,780
2020-01-07,780
2020-01-08,780
2020-01-09,780
2020-01-10,780
2020-01-11,780
2020-01-12,780
2020-01-13,780
2020-01-14,780
2020-01-15,780
2020-01-16,780
2020-01-17,780
2020-01-18,780
2020-01-19,780
2020-01-20,780
2020-01-21,752
2020-01-22,752
2020-01-23,752
2020-01-24,752
2020-01-25,752
2020-01-26,752
2020-01-27,752
2020-01-28,752
2020-01-29,752
2020-01-30,752
2020-01-31,752
2020-02-01,752
2020-02-02,752
2020-02-03,752
2020-02-04,752
2020-02-05,752
2020-02-06,752
2020-02-07,752
2020-02-08,752
2020-02-09,752
2020-02-10,752
2020-02-11,752
2020-02-12,752
2020-02-13,752
2020-02-14,729
2020-02-15,729
2020-02-16,729
2020-02-17,729
2020-02-18,729
2020-02-19,729
2020-02-20,729
2020-02-21,729
2020-02-22,729
2020-02-23,729
2020-02-24,729
2020-02-25,729
2020-02-26,729
2020-02-27,729
2020-02-28,729
2020-02-29,729
2020-03-01,729
2020-03-02,729
2020-03-03,729
2020-03-04,729
2020-03-05,729
2020-03-06,729
2020-03-07,729
2020-03-08,729
2020-03-09,729
2020-03-10,729
2020-03-11,704
2020-03-12,704
2020-03-13,704
2020-03-14,704
2020-03-15,704
2020-03-16,704
2020-03-17,704
2020-03-18,704
2020-03-19,704
2020-03-20,704
2020-03-21,704
2020-03-22,704
2020-03-23,704
2020-03-24,704
2020-03-25,704
2020-03-26,704
2020-03-27,704
2020-03-28,704
2020-03-29,704
2020-03-30,704
2020-03-31,704
2020-04-01,668
2020-04-02,668
2020-04-03,668
2020-04-04,668
2020-04-05,668
2020-04-06,668
2020-04-07,668
2020-04-08,668
2020-04-09,668
2020-04-10,668
2020-04-11,668
2020-04-12,668
2020-04-13,668
2020-04-14,638
2020-04-15,638
2020-04-16,638
2020-04-17,638
2020-04-18,638
2020-04-19,638
2020-04-20,638
2020-04-21,638
2020-04-22,638
2020-04-23,638
2020-04-24,638
2020-04-25,638
2020-04-26,638
2020-04-27,638
2020-04-28,610
2020-04-29,610
2020-04-30,610
2020-05-01,610
2020-05-02,610
2020-05-03,610
2020-05-04,610
2020-05-05,610
2020-05-06,610
2020-05-07,610
2020-05-08,610
2020-05-09,610
2020-05-10,610
2020-05-11,610
2020-05-12,580
2020-05-13,580
