date_obj,Onyx%20bracelet price
2018-11-26,3125214
2018-11-27,3125214
2018-11-28,3125214
2018-11-29,3125214
2018-12-01,3125214
2018-12-02,3125214
2018-12-03,3125214
2018-12-04,3125214
2018-12-05,3125214
2018-12-07,3125214
2018-12-09,3125214
2018-12-10,3125214
2018-12-11,3125214
2018-12-12,3128262
2018-12-13,3128262
2018-12-14,3128262
2018-12-15,3128262
2018-12-16,3128262
2018-12-17,3128262
2018-12-18,3128262
2018-12-19,3128262
2018-12-20,3128262
2018-12-21,3128262
2018-12-22,3128262
2018-12-23,3128262
2018-12-24,3128262
2018-12-25,3128262
2018-12-26,3128262
2018-12-27,3128262
2018-12-28,3128262
2018-12-29,3128262
2018-12-30,3128262
2018-12-31,3128262
2019-01-01,3128262
2019-01-02,3128262
2019-01-03,3128262
2019-01-04,3128262
2019-01-05,3128262
2019-01-06,3022913
2019-01-08,3022913
2019-01-10,3022913
2019-01-11,3022913
2019-01-12,3022913
2019-01-13,3022913
2019-01-14,3022913
2019-01-15,3022913
2019-01-16,3022913
2019-01-17,3022913
2019-01-18,3022913
2019-01-19,3022913
2019-01-20,3022913
2019-01-21,3022913
2019-01-22,3022913
2019-01-23,3022913
2019-01-24,3022913
2019-01-25,3022913
2019-01-26,3022913
2019-01-27,3022913
2019-01-28,3022913
2019-01-29,3022913
2019-01-30,3022913
2019-01-31,3022913
2019-02-01,3022913
2019-02-02,3022913
2019-02-03,3004732
2019-02-04,3004732
2019-02-05,3004732
2019-02-06,3004732
2019-02-07,3004732
2019-02-08,3004732
2019-02-09,3004732
2019-02-10,3004732
2019-02-11,3004732
2019-02-12,3004732
2019-02-13,3004732
2019-02-14,3004732
2019-02-15,3004732
2019-02-16,3004732
2019-02-17,3004732
2019-02-18,3004732
2019-02-19,3004732
2019-02-20,3004732
2019-02-21,3004732
2019-02-22,3004732
2019-02-23,3004732
2019-02-24,3004732
2019-02-25,3004732
2019-02-26,3004732
2019-02-27,3004732
2019-02-28,3004732
2019-03-01,3004732
2019-03-02,3004732
2019-03-03,3004732
2019-03-04,3004732
2019-03-05,3004732
2019-03-06,3004732
2019-03-07,3004732
2019-03-08,3004732
2019-03-09,3004732
2019-03-10,3004732
2019-03-11,3004732
2019-03-12,3004732
2019-03-13,3004732
2019-03-14,3004732
2019-03-15,3004732
2019-03-16,3004732
2019-03-17,3004732
2019-03-18,3004732
2019-03-19,3004732
2019-03-20,3004732
2019-03-21,3004732
2019-03-22,3004732
2019-03-23,3004732
2019-03-24,3004732
2019-03-25,3004732
2019-03-26,3004732
2019-03-27,3004732
2019-03-28,3004732
2019-03-29,3004732
2019-03-30,3004732
2019-03-31,3004732
2019-04-01,3004732
2019-04-02,3004732
2019-04-03,2943658
2019-04-04,2943658
2019-04-05,2943658
2019-04-06,2943658
2019-04-07,2943658
2019-04-08,2943658
2019-04-09,2943658
2019-04-10,2943658
2019-04-11,2943658
2019-04-12,2943658
2019-04-13,2943658
2019-04-14,2943658
2019-04-15,2943658
2019-04-16,2943658
2019-04-17,2943658
2019-04-18,2943658
2019-04-19,2943658
2019-04-20,2943658
2019-04-21,2943658
2019-04-22,2943658
2019-04-23,2943658
2019-04-24,2943658
2019-04-25,2943658
2019-04-26,2943658
2019-04-27,2943658
2019-04-28,2943658
2019-04-29,2943658
2019-04-30,2943658
2019-05-01,2943658
2019-05-02,2943658
2019-05-03,2943658
2019-05-04,2943658
2019-05-05,2943658
2019-05-06,2943658
2019-05-07,2943658
2019-05-08,2943658
2019-05-09,2943658
2019-05-10,2943658
2019-05-11,2943658
2019-05-12,2943658
2019-05-13,2924623
2019-05-14,2924623
2019-05-15,2924623
2019-05-16,2924623
2019-05-17,2924623
2019-05-18,2924623
2019-05-19,2924623
2019-05-20,2924623
2019-05-21,2924623
2019-05-22,2924623
2019-05-23,2924623
2019-05-24,2924623
2019-05-25,2924623
2019-05-26,2924623
2019-05-27,2924623
2019-05-28,2924623
2019-05-29,2924623
2019-05-30,2924623
2019-05-31,2924623
2019-06-01,2924623
2019-06-02,2924623
2019-06-03,2924623
2019-06-04,2924623
2019-06-05,2924623
2019-06-06,2924623
2019-06-07,2924623
2019-06-08,2924623
2019-06-09,2924623
2019-06-10,2924623
2019-06-11,2924623
2019-06-12,2924623
2019-06-13,2924623
2019-06-14,2924623
2019-06-15,2924623
2019-06-16,2924623
2019-06-17,2924623
2019-06-18,2924623
2019-06-19,2924623
2019-06-20,2924623
2019-06-21,2924623
2019-06-22,2924623
2019-06-23,2924623
2019-06-24,2924623
2019-06-25,2924623
2019-06-26,2897112
2019-06-27,2897112
2019-06-28,2897112
2019-06-29,2897112
2019-06-30,2897112
2019-07-01,2897112
2019-07-02,2897112
2019-07-03,2897112
2019-07-04,2897112
2019-07-05,2897112
2019-07-06,2897112
2019-07-07,2897112
2019-07-08,2897112
2019-07-09,2897112
2019-07-10,2897112
2019-07-11,2897112
2019-07-12,2897112
2019-07-13,2897112
2019-07-14,2897112
2019-07-15,2897112
2019-07-16,2897112
2019-07-17,2897112
2019-07-18,2897112
2019-07-19,2897112
2019-07-20,2897112
2019-07-21,2897112
2019-07-22,2897112
2019-07-23,2897112
2019-07-24,2897112
2019-07-25,2897112
2019-07-26,2897112
2019-07-27,2813162
2019-07-28,2813162
2019-07-29,2813162
2019-07-30,2813162
2019-07-31,2813162
2019-08-01,2813162
2019-08-02,2813162
2019-08-03,2813162
2019-08-04,2813162
2019-08-05,2813162
2019-08-06,2813162
2019-08-07,2813162
2019-08-08,2813162
2019-08-09,2813162
2019-08-10,2813162
2019-08-11,2813162
2019-08-12,2813162
2019-08-13,2813162
2019-08-14,2813162
2019-08-15,2813162
2019-08-16,2813162
2019-08-17,2813162
2019-08-18,2813162
2019-08-19,2813162
2019-08-20,2813162
2019-08-21,2813162
2019-08-22,2674227
2019-08-23,2674227
2019-08-24,2674227
2019-08-24,2674227
2019-08-25,2674227
2019-08-25,2674227
2019-08-26,2674227
2019-08-26,2674227
2019-08-27,2674227
2019-08-27,2674227
2019-08-28,2674227
2019-08-29,2674227
2019-08-30,2674227
2019-08-31,2674227
2019-09-01,2674227
2019-09-02,2674227
2019-09-03,2674227
2019-09-04,2674227
2019-09-05,2674227
2019-09-06,2674227
2019-09-07,2674227
2019-09-08,2674227
2019-09-09,2674227
2019-09-10,2674227
2019-09-11,2674227
2019-09-12,2674227
2019-09-13,2674227
2019-09-14,2674227
2019-09-15,2674227
2019-09-16,2674227
2019-09-17,2674227
2019-09-18,2674227
2019-09-19,2674227
2019-09-20,2674227
2019-09-21,2674227
2019-09-22,2674227
2019-09-23,2559667
2019-09-24,2559667
2019-09-25,2559667
2019-09-26,2559667
2019-09-27,2559667
2019-09-28,2559667
2019-09-29,2559667
2019-09-30,2559667
2019-10-01,2559667
2019-10-02,2559667
2019-10-03,2559667
2019-10-04,2559667
2019-10-05,2559667
2019-10-06,2559667
2019-10-07,2559667
2019-10-08,2559667
2019-10-09,2559667
2019-10-10,2559667
2019-10-11,2559667
2019-10-12,2559667
2019-10-13,2559667
2019-10-14,2559667
2019-10-15,2559667
2019-10-16,2559667
2019-10-17,2559667
2019-10-18,2559667
2019-10-19,2559667
2019-10-20,2559667
2019-10-21,2559667
2019-10-22,2559667
2019-10-23,2559667
2019-10-24,2559667
2019-10-25,2559667
2019-10-26,2471979
2019-10-27,2471979
2019-10-28,2471979
2019-10-29,2471979
2019-10-30,2471979
2019-10-31,2471979
2019-11-01,2471979
2019-11-02,2471979
2019-11-03,2471979
2019-11-04,2471979
2019-11-05,2471979
2019-11-06,2471979
2019-11-07,2471979
2019-11-08,2471979
2019-11-09,2471979
2019-11-10,2471979
2019-11-11,2471979
2019-11-12,2471979
2019-11-13,2471979
2019-11-14,2471979
2019-11-15,2471979
2019-11-16,2471979
2019-11-17,2471979
2019-11-18,2471979
2019-11-19,2471979
2019-11-20,2471979
2019-11-21,2471979
2019-11-22,2471979
2019-11-23,2471979
2019-11-24,2471979
2019-11-25,2355402
2019-11-26,2355402
2019-11-27,2355402
2019-11-28,2355402
2019-11-29,2355402
2019-11-30,2355402
2019-12-01,2355402
2019-12-02,2355402
2019-12-03,2355402
2019-12-04,2355402
2019-12-05,2355402
2019-12-06,2355402
2019-12-07,2355402
2019-12-08,2355402
2019-12-09,2355402
2019-12-10,2355402
2019-12-11,2355402
2019-12-12,2355402
2019-12-13,2355402
2019-12-14,2355402
2019-12-15,2355402
2019-12-16,2355402
2019-12-17,2355402
2019-12-18,2355402
2019-12-19,2355402
2019-12-20,2355402
2019-12-21,2355402
2019-12-22,2355402
2019-12-23,2355402
2019-12-24,2355402
2019-12-25,2241501
2019-12-26,2241501
2019-12-27,2241501
2019-12-28,2241501
2019-12-29,2241501
2019-12-30,2241501
2019-12-31,2241501
2020-01-01,2241501
2020-01-02,2241501
2020-01-03,2241501
2020-01-04,2241501
2020-01-05,2241501
2020-01-06,2241501
2020-01-07,2241501
2020-01-08,2241501
2020-01-09,2241501
2020-01-10,2241501
2020-01-11,2241501
2020-01-12,2241501
2020-01-13,2241501
2020-01-14,2241501
2020-01-15,2241501
2020-01-16,2241501
2020-01-17,2241501
2020-01-18,2241501
2020-01-19,2241501
2020-01-20,2241501
2020-01-21,2241501
2020-01-22,2241501
2020-01-23,2136024
2020-01-24,2136024
2020-01-25,2136024
2020-01-26,2136024
2020-01-27,2136024
2020-01-28,2136024
2020-01-29,2136024
2020-01-30,2136024
2020-01-31,2136024
2020-02-01,2136024
2020-02-02,2136024
2020-02-03,2136024
2020-02-04,2136024
2020-02-05,2136024
2020-02-06,2136024
2020-02-07,2136024
2020-02-08,2136024
2020-02-09,2136024
2020-02-10,2136024
2020-02-11,2136024
2020-02-12,2136024
2020-02-13,2136024
2020-02-14,2170370
2020-02-15,2170370
2020-02-16,2170370
2020-02-17,2170370
2020-02-18,2170370
2020-02-19,2170370
2020-02-20,2170370
2020-02-21,2170370
2020-02-22,2170370
2020-02-23,2170370
2020-02-24,2170370
2020-02-25,2170370
2020-02-26,2170370
2020-02-27,2170370
2020-02-28,2170370
2020-02-29,2170370
2020-03-01,2170370
2020-03-02,2170370
2020-03-03,2170370
2020-03-04,2170370
2020-03-05,2170370
2020-03-06,2170370
2020-03-07,2170370
2020-03-08,2170370
2020-03-09,2170370
2020-03-10,2170370
2020-03-11,2170370
2020-03-12,2218182
2020-03-13,2218182
2020-03-14,2218182
2020-03-15,2218182
2020-03-16,2218182
2020-03-17,2218182
2020-03-18,2218182
2020-03-19,2218182
2020-03-20,2218182
2020-03-21,2218182
2020-03-22,2218182
2020-03-23,2218182
2020-03-24,2218182
2020-03-25,2218182
2020-03-26,2218182
2020-03-27,2218182
2020-03-28,2218182
2020-03-29,2218182
2020-03-30,2292808
2020-03-31,2292808
2020-04-01,2292808
2020-04-02,2292808
2020-04-03,2292808
2020-04-04,2292808
2020-04-05,2292808
2020-04-06,2292808
2020-04-07,2292808
2020-04-08,2292808
2020-04-09,2390672
2020-04-10,2390672
2020-04-11,2390672
2020-04-12,2390672
2020-04-13,2390672
2020-04-14,2390672
2020-04-15,2390672
2020-04-16,2390672
2020-04-17,2390672
2020-04-18,2390672
2020-04-19,2390672
2020-04-20,2390672
2020-04-21,2470167
2020-04-22,2470167
2020-04-23,2470167
2020-04-24,2470167
2020-04-25,2470167
2020-04-26,2470167
2020-04-27,2470167
2020-04-28,2470167
2020-04-29,2470167
2020-04-30,2470167
2020-05-01,2470167
2020-05-02,2470167
2020-05-03,2555572
2020-05-04,2555572
2020-05-05,2555572
2020-05-06,2555572
2020-05-07,2555572
2020-05-08,2555572
2020-05-09,2555572
2020-05-10,2555572
2020-05-11,2555572
2020-05-12,2555572
2020-05-13,2555572
