date_obj,Raw%20cod price
2015-07-27,58
2015-07-28,58
2015-07-29,60
2015-07-30,60
2015-07-31,62
2015-08-01,62
2015-08-02,64
2015-08-03,64
2015-08-04,64
2015-08-05,66
2015-08-06,66
2015-08-07,68
2015-08-08,68
2015-08-09,69
2015-08-10,69
2015-08-11,73
2015-08-12,73
2015-08-13,74
2015-08-14,75
2015-08-15,75
2015-08-16,75
2015-08-17,75
2015-08-18,77
2015-08-19,77
2015-08-20,76
2015-08-21,76
2015-08-22,75
2015-08-23,75
2015-08-24,78
2015-08-25,78
2015-08-26,78
2015-08-27,82
2015-08-28,82
2015-08-29,84
2015-08-30,84
2015-08-31,84
2015-09-01,84
2015-09-02,84
2015-09-03,82
2015-09-04,82
2015-09-05,79
2015-09-06,79
2015-09-07,77
2015-09-08,77
2015-09-09,73
2015-09-10,73
2015-09-11,69
2015-09-12,69
2015-09-13,68
2015-09-14,68
2015-09-15,65
2015-09-16,65
2015-09-17,65
2015-09-18,65
2015-09-19,64
2015-09-20,64
2015-09-21,63
2015-09-22,63
2015-09-23,65
2015-09-24,65
2015-09-25,65
2015-09-27,64
2015-09-28,65
2015-09-29,65
2015-09-30,64
2015-10-05,68
2015-10-06,68
2015-10-07,66
2015-10-08,66
2015-10-09,65
2015-10-10,65
2015-10-11,65
2015-10-12,65
2015-10-13,65
2015-10-14,63
2015-10-15,63
2015-10-16,64
2015-10-17,64
2015-10-18,64
2015-10-19,61
2015-10-20,61
2015-10-22,59
2015-10-23,58
2015-10-24,58
2015-10-25,57
2015-10-26,57
2015-10-27,56
2015-10-29,55
2015-10-30,55
2015-10-31,54
2015-11-01,54
2015-11-02,54
2015-11-03,52
2015-11-04,52
2015-11-05,51
2015-11-06,51
2015-11-07,49
2015-11-08,49
2015-11-09,49
2015-11-10,49
2015-11-11,49
2015-11-12,48
2015-11-13,48
2015-11-14,48
2015-11-15,50
2015-11-16,50
2015-11-17,50
2015-11-18,49
2015-11-19,49
2015-11-20,52
2015-11-21,52
2015-11-22,54
2015-11-23,54
2015-11-24,54
2015-11-25,56
2015-11-26,56
2015-11-27,56
2015-11-28,58
2015-11-29,58
2015-11-30,58
2015-12-01,58
2015-12-02,58
2015-12-03,57
2015-12-04,57
2015-12-05,57
2015-12-06,59
2015-12-07,59
2015-12-08,60
2015-12-09,60
2015-12-10,61
2015-12-11,61
2015-12-12,64
2015-12-13,64
2015-12-14,68
2015-12-15,72
2015-12-16,72
2015-12-17,76
2015-12-18,76
2015-12-19,78
2015-12-20,80
2015-12-21,80
2015-12-22,81
2015-12-23,81
2015-12-24,83
2015-12-25,83
2015-12-26,86
2015-12-27,88
2015-12-28,88
2015-12-29,85
2015-12-30,85
2015-12-31,85
2016-01-01,85
2016-01-02,87
2016-01-03,88
2016-01-04,88
2016-01-05,88
2016-01-06,88
2016-01-07,88
2016-01-08,91
2016-01-09,91
2016-01-10,91
2016-01-11,91
2016-01-12,88
2016-01-13,88
2016-01-14,88
2016-01-15,88
2016-01-16,88
2016-01-17,88
2016-01-18,85
2016-01-19,85
2016-01-20,80
2016-01-21,80
2016-01-22,76
2016-01-23,76
2016-01-24,72
2016-01-25,69
2016-01-26,69
2016-01-27,66
2016-01-28,66
2016-01-29,65
2016-01-30,65
2016-01-31,66
2016-02-01,66
2016-02-02,68
2016-02-03,68
2016-02-04,70
2016-02-05,70
2016-02-06,71
2016-02-07,71
2016-02-08,70
2016-02-09,70
2016-02-10,70
2016-02-11,70
2016-02-12,71
2016-02-13,71
2016-02-14,71
2016-02-15,69
2016-02-16,69
2016-02-17,69
2016-02-18,69
2016-02-19,72
2016-02-20,72
2016-02-21,71
2016-02-22,71
2016-02-23,73
2016-02-24,73
2016-02-25,75
2016-02-26,75
2016-02-27,74
2016-02-28,74
2016-02-29,78
2016-03-01,78
2016-03-02,80
2016-03-03,80
2016-03-04,78
2016-03-05,78
2016-03-06,76
2016-03-07,76
2016-03-08,74
2016-03-09,74
2016-03-10,74
2016-03-11,74
2016-03-12,73
2016-03-13,73
2016-03-14,74
2016-03-15,74
2016-03-16,73
2016-03-17,73
2016-03-18,70
2016-03-19,70
2016-03-20,71
2016-03-21,71
2016-03-22,69
2016-03-23,69
2016-03-24,69
2016-03-25,69
2016-03-26,70
2016-03-27,70
2016-03-28,68
2016-03-29,68
2016-03-30,67
2016-03-31,67
2016-04-01,66
2016-04-02,66
2016-04-03,68
2016-04-04,68
2016-04-05,68
2016-04-06,68
2016-04-07,72
2016-04-08,72
2016-04-09,71
2016-04-10,68
2016-04-11,68
2016-04-12,68
2016-04-13,68
2016-04-14,68
2016-04-15,68
2016-04-16,68
2016-04-17,68
2016-04-18,70
2016-04-19,70
2016-04-20,71
2016-04-21,71
2016-04-22,74
2016-04-23,74
2016-04-24,74
2016-04-25,77
2016-04-26,77
2016-04-27,79
2016-04-28,79
2016-04-29,81
2016-04-30,81
2016-05-01,83
2016-05-02,83
2016-05-03,83
2016-05-04,83
2016-05-05,87
2016-05-06,87
2016-05-07,85
2016-05-08,85
2016-05-09,84
2016-05-10,83
2016-05-11,83
2016-05-12,86
2016-05-13,86
2016-05-14,86
2016-05-15,91
2016-05-16,91
2016-05-17,93
2016-05-18,97
2016-05-19,97
2016-05-22,99
2016-05-23,98
2016-05-24,98
2016-05-25,102
2016-05-26,102
2016-05-27,108
2016-05-28,108
2016-05-29,112
2016-05-30,112
2016-05-31,115
2016-06-01,111
2016-06-02,111
2016-06-03,112
2016-06-04,110
2016-06-05,110
2016-06-06,109
2016-06-07,109
2016-06-08,112
2016-06-09,113
2016-06-10,112
2016-06-11,112
2016-06-12,112
2016-06-13,112
2016-06-14,111
2016-06-15,111
2016-06-16,112
2016-06-17,109
2016-06-18,109
2016-06-19,103
2016-06-20,103
2016-06-21,99
2016-06-22,98
2016-06-23,98
2016-06-24,95
2016-06-25,93
2016-06-26,93
2016-06-27,91
2016-06-28,87
2016-06-29,87
2016-06-30,88
2016-07-01,93
2016-07-02,93
2016-07-03,94
2016-07-04,93
2016-07-05,93
2016-07-06,90
2016-07-07,90
2016-07-08,90
2016-07-09,88
2016-07-10,86
2016-07-11,90
2016-07-12,90
2016-07-13,92
2016-07-14,92
2016-07-15,91
2016-07-16,91
2016-07-17,91
2016-07-18,89
2016-07-23,87
2016-07-24,89
2016-07-25,89
2016-07-26,93
2016-07-27,93
2016-07-28,96
2016-07-29,97
2016-07-30,97
2016-07-31,98
2016-08-01,98
2016-08-02,99
2016-08-03,99
2016-08-04,98
2016-08-05,98
2016-08-06,98
2016-08-07,98
2016-08-08,96
2016-08-09,96
2016-08-10,96
2016-08-11,100
2016-08-12,100
2016-08-13,104
2016-08-14,104
2016-08-15,107
2016-08-16,107
2016-08-17,109
2016-08-18,109
2016-08-19,109
2016-08-20,109
2016-08-21,106
2016-08-22,106
2016-08-23,105
2016-08-24,105
2016-08-25,107
2016-08-26,107
2016-08-28,113
2016-08-31,117
2016-09-01,117
2016-09-02,114
2016-09-03,114
2016-09-04,110
2016-09-05,110
2016-09-06,114
2016-09-07,114
2016-09-08,114
2016-09-09,112
2016-09-10,112
2016-09-11,115
2016-09-12,115
2016-09-13,110
2016-09-14,110
2016-09-15,106
2016-09-16,106
2016-09-17,108
2016-09-18,108
2016-09-19,108
2016-09-20,108
2016-09-21,111
2016-09-22,111
2016-09-23,110
2016-09-24,110
2016-09-25,110
2016-09-26,110
2016-09-27,105
2016-09-28,105
2016-09-29,102
2016-09-30,102
2016-10-01,100
2016-10-02,100
2016-10-03,100
2016-10-04,95
2016-10-05,95
2016-10-06,93
2016-10-07,93
2016-10-08,94
2016-10-09,94
2016-10-10,93
2016-10-11,93
2016-10-12,92
2016-10-13,92
2016-10-14,92
2016-10-15,92
2016-10-16,94
2016-10-17,94
2016-10-18,99
2016-10-19,99
2016-10-20,102
2016-10-21,102
2016-10-22,105
2016-10-23,105
2016-10-24,106
2016-10-25,106
2016-10-26,107
2016-10-27,107
2016-10-28,107
2016-10-29,107
2016-10-30,107
2016-10-31,107
2016-11-01,107
2016-11-02,108
2016-11-03,108
2016-11-04,110
2016-11-05,110
2016-11-06,110
2016-11-07,110
2016-11-08,113
2016-11-09,113
2016-11-10,114
2016-11-11,114
2016-11-12,115
2016-11-13,115
2016-11-14,120
2016-12-08,140
2016-12-09,140
2016-12-10,141
2016-12-11,148
2016-12-12,148
2016-12-13,149
2016-12-14,148
2016-12-15,148
2016-12-16,148
2016-12-17,147
2016-12-18,147
2016-12-19,142
2016-12-20,147
2016-12-21,147
2016-12-22,154
2016-12-23,159
2016-12-24,159
2016-12-25,157
2016-12-26,157
2016-12-27,157
2016-12-28,157
2016-12-29,152
2016-12-30,152
2016-12-31,146
2017-01-01,146
2017-01-02,152
2017-01-03,152
2017-01-04,154
2017-01-05,154
2017-01-06,152
2017-01-07,151
2017-01-08,156
2017-01-09,157
2017-01-10,157
2017-01-11,162
2017-01-12,170
2017-01-13,170
2017-01-14,177
2017-01-15,185
2017-01-16,185
2017-01-17,192
2017-01-18,196
2017-01-19,196
2017-01-20,198
2017-01-21,202
2017-01-22,202
2017-01-27,210
2017-01-28,213
2017-01-29,221
2017-01-30,221
2017-01-31,222
2017-02-01,219
2017-02-02,219
2017-02-03,217
2017-02-04,208
2017-02-05,208
2017-02-06,209
2017-02-07,209
2017-02-08,208
2017-02-09,208
2017-02-10,200
2017-02-11,195
2017-02-12,195
2017-02-13,193
2017-02-14,183
2017-02-15,183
2017-02-16,173
2017-02-18,165
2017-02-19,157
2017-02-20,157
2017-02-21,154
2017-02-22,154
2017-02-23,147
2017-02-24,147
2017-02-25,139
2017-02-26,139
2017-02-27,138
2017-02-28,137
2017-03-01,137
2017-03-02,135
2017-03-03,135
2017-03-04,139
2017-03-05,139
2017-03-06,141
2017-03-07,141
2017-03-08,138
2017-03-09,138
2017-03-10,137
2017-03-11,135
2017-03-12,135
2017-03-13,133
2017-03-14,132
2017-03-15,131
2017-03-16,131
2017-03-17,133
2017-03-18,133
2017-03-19,131
2017-03-20,124
2017-03-21,121
2017-03-22,121
2017-03-23,119
2017-03-24,119
2017-03-25,119
2017-03-26,114
2017-03-27,108
2017-03-28,108
2017-03-29,111
2017-03-30,111
2017-03-31,116
2017-04-01,116
2017-04-02,120
2017-04-03,123
2017-04-04,123
2017-04-12,120
2017-04-13,117
2017-04-14,117
2017-04-15,116
2017-04-16,115
2017-04-17,113
2017-04-18,113
2017-04-19,108
2017-04-20,108
2017-04-21,110
2017-04-22,110
2017-04-23,107
2017-04-24,107
2017-04-25,103
2017-04-26,103
2017-04-27,97
2017-04-28,97
2017-04-29,93
2017-04-30,93
2017-05-01,91
2017-05-02,86
2017-05-03,86
2017-05-04,81
2017-05-05,78
2017-05-06,78
2017-05-07,78
2017-05-08,78
2017-05-09,76
2017-05-10,76
2017-05-11,78
2017-05-12,79
2017-05-13,79
2017-05-14,79
2017-05-15,81
2017-05-16,81
2017-05-17,81
2017-05-18,83
2017-05-19,83
2017-05-20,85
2017-05-21,85
2017-05-22,86
2017-05-23,86
2017-05-24,88
2017-05-25,88
2017-05-26,88
2017-05-27,89
2017-05-28,89
2017-05-29,90
2017-05-30,90
2017-05-31,91
2017-06-01,91
2017-06-02,90
2017-06-03,90
2017-06-06,85
2017-06-07,84
2017-06-08,84
2017-06-09,86
2017-06-10,83
2017-06-11,82
2017-06-12,82
2017-06-13,83
2017-06-14,87
2017-06-15,87
2017-06-16,92
2017-06-17,92
2017-06-18,97
2017-06-19,97
2017-06-20,101
2017-06-21,101
2017-06-22,104
2017-06-23,104
2017-06-24,105
2017-06-25,105
2017-06-26,108
2017-06-27,105
2017-06-28,105
2017-06-29,107
2017-06-30,107
2017-07-01,107
2017-07-02,107
2017-07-03,110
2017-07-04,110
2017-07-05,110
2017-07-06,111
2017-07-07,111
2017-07-08,114
2017-07-13,120
2017-07-14,118
2017-07-15,118
2017-07-16,115
2017-07-17,117
2017-07-18,117
2017-07-19,118
2017-07-20,114
2017-07-21,117
2017-07-22,119
2017-07-23,119
2017-07-24,119
2017-07-25,118
2017-07-26,120
2017-07-27,126
2017-07-28,126
2017-07-29,127
2017-07-30,123
2017-07-31,123
2017-08-01,121
2017-08-02,119
2017-08-03,119
2017-08-04,122
2017-08-05,118
2017-08-06,118
2017-08-09,116
2017-08-10,112
2017-08-11,112
2017-08-12,114
2017-08-13,114
2017-08-14,117
2017-08-15,121
2017-08-16,121
2017-08-17,123
2017-08-18,123
2017-08-19,126
2017-08-20,127
2017-08-22,127
2017-08-23,127
2017-08-24,130
2017-08-25,130
2017-08-26,128
2017-08-27,128
2017-08-28,127
2017-08-29,127
2017-08-30,127
2017-08-31,127
2017-09-01,134
2017-09-02,138
2017-09-03,138
2017-09-04,133
2017-09-05,127
2017-09-06,127
2017-09-07,130
2017-09-08,130
2017-09-09,126
2017-09-10,130
2017-09-11,130
2017-09-12,131
2017-09-13,131
2017-09-14,127
2017-09-15,127
2017-09-16,120
2017-09-17,124
2017-09-19,131
2017-09-20,138
2017-09-21,138
2017-09-22,145
2017-09-23,145
2017-09-24,153
2017-09-25,153
2017-09-26,161
2017-09-27,161
2017-09-28,170
2017-09-29,165
2017-09-30,165
2017-10-01,168
2017-10-02,177
2017-10-03,177
2017-10-04,183
2017-10-05,183
2017-10-06,189
2017-10-07,189
2017-10-08,189
2017-10-09,192
2017-10-10,197
2017-10-11,197
2017-10-12,197
2017-10-13,193
2017-10-14,202
2017-10-15,202
2017-10-16,211
2017-10-17,211
2017-10-18,222
2017-10-19,222
2017-10-20,233
2017-10-21,233
2017-10-22,243
2017-10-23,243
2017-10-24,256
2017-10-25,269
2017-10-26,269
2017-10-27,282
2017-10-28,282
2017-10-29,286
2017-10-30,286
2017-10-31,289
2017-11-01,289
2017-11-02,293
2017-11-03,293
2017-11-04,301
2017-11-05,301
2017-11-06,310
2017-11-07,310
2017-11-08,305
2017-11-09,294
2017-11-10,294
2017-11-11,280
2017-11-12,266
2017-11-13,266
2017-11-14,276
2017-11-15,276
2017-11-16,265
2017-11-17,265
2017-11-18,263
2017-11-19,270
2017-11-20,270
2017-11-21,260
2017-11-22,260
2017-11-23,259
2017-11-24,259
2017-11-25,254
2017-11-26,254
2017-11-27,244
2017-11-28,238
2017-11-29,238
2017-11-30,240
2017-12-01,232
2017-12-02,232
2017-12-03,227
2017-12-04,227
2017-12-05,229
2017-12-06,229
2017-12-07,220
2017-12-08,220
2017-12-09,214
2017-12-10,212
2017-12-11,212
2017-12-12,219
2017-12-14,216
2017-12-15,215
2017-12-16,215
2017-12-17,214
2017-12-18,206
2017-12-19,206
2017-12-20,205
2017-12-21,214
2017-12-22,214
2017-12-23,210
2017-12-24,210
2017-12-25,202
2017-12-26,196
2017-12-27,190
2017-12-28,190
2017-12-29,200
2017-12-30,207
2017-12-31,207
2018-01-01,201
2018-01-02,201
2018-01-03,206
2018-01-04,206
2018-01-05,213
2018-01-06,215
2018-01-07,215
2018-01-08,215
2018-01-09,208
2018-01-10,208
2018-01-11,216
2018-01-12,216
2018-01-13,210
2018-01-14,199
2018-01-15,204
2018-01-16,205
2018-01-17,203
2018-01-18,194
2018-01-19,194
2018-01-20,199
2018-01-21,199
2018-01-22,200
2018-01-23,195
2018-01-24,205
2018-01-25,208
2018-01-26,206
2018-01-27,202
2018-01-28,209
2018-01-29,214
2018-01-31,211
2018-02-01,211
2018-02-02,217
2018-02-03,220
2018-02-04,220
2018-02-05,221
2018-02-06,219
2018-02-07,223
2018-02-08,223
2018-02-09,211
2018-02-10,211
2018-02-11,202
2018-02-12,194
2018-02-13,193
2018-02-14,193
2018-02-15,189
2018-02-16,186
2018-02-17,189
2018-02-18,186
2018-02-19,187
2018-02-20,187
2018-02-21,193
2018-02-22,188
2018-02-23,184
2018-02-24,184
2018-02-25,189
2018-02-26,183
2018-02-27,186
2018-02-28,183
2018-03-01,177
2018-03-02,183
2018-03-03,187
2018-03-04,187
2018-03-05,188
2018-03-06,179
2018-03-07,178
2018-03-08,179
2018-03-09,180
2018-03-10,177
2018-03-11,175
2018-03-12,171
2018-03-13,162
2018-03-14,155
2018-03-15,152
2018-03-16,150
2018-03-17,149
2018-03-18,152
2018-03-19,152
2018-03-20,156
2018-03-21,162
2018-03-23,170
2018-03-24,174
2018-03-26,171
2018-03-27,171
2018-03-28,171
2018-03-29,169
2018-03-30,170
2018-03-31,169
2018-04-01,171
2018-04-02,172
2018-04-03,168
2018-04-04,164
2018-04-05,164
2018-04-06,160
2018-04-08,154
2018-04-09,152
2018-04-10,157
2018-04-11,161
2018-04-12,159
2018-04-13,159
2018-04-14,160
2018-04-15,159
2018-04-16,166
2018-04-17,175
2018-04-18,175
2018-04-19,180
2018-04-20,186
2018-04-21,196
2018-04-22,206
2018-04-23,214
2018-04-24,214
2018-04-25,210
2018-04-26,210
2018-04-27,201
2018-04-28,205
2018-04-29,208
2018-04-30,204
2018-05-01,206
2018-05-02,206
2018-05-03,196
2018-05-04,191
2018-05-05,190
2018-05-06,190
2018-05-07,188
2018-05-08,189
2018-05-09,190
2018-05-10,188
2018-05-11,180
2018-05-12,182
2018-05-13,182
2018-05-14,176
2018-05-15,172
2018-05-16,170
2018-05-17,169
2018-05-18,168
2018-05-19,164
2018-05-20,171
2018-05-21,175
2018-05-22,175
2018-05-23,173
2018-05-24,175
2018-05-25,175
2018-05-26,178
2018-05-27,178
2018-05-28,185
2018-05-29,195
2018-05-30,202
2018-05-31,213
2018-06-01,224
2018-06-02,230
2018-06-03,231
2018-06-04,231
2018-06-05,223
2018-06-06,221
2018-06-07,221
2018-06-08,217
2018-06-09,213
2018-06-10,214
2018-06-11,216
2018-06-12,210
2018-06-13,203
2018-06-14,201
2018-06-15,202
2018-06-16,196
2018-06-17,194
2018-06-18,189
2018-06-19,190
2018-06-20,190
2018-06-21,188
2018-06-22,194
2018-06-23,194
2018-06-24,194
2018-06-25,195
2018-06-26,200
2018-06-27,201
2018-06-28,212
2018-06-29,221
2018-06-30,231
2018-07-01,239
2018-07-02,239
2018-07-03,242
2018-07-04,244
2018-07-05,247
2018-07-06,241
2018-07-07,233
2018-07-08,241
2018-07-09,247
2018-07-10,253
2018-07-11,262
2018-07-12,266
2018-07-13,266
2018-07-14,267
2018-07-15,260
2018-07-16,252
2018-07-17,247
2018-07-18,246
2018-07-19,242
2018-07-20,236
2018-07-21,240
2018-07-22,249
2018-07-23,257
2018-07-24,255
2018-07-25,246
2018-07-26,242
2018-07-27,236
2018-07-28,228
2018-07-29,227
2018-07-30,221
2018-07-31,216
2018-08-01,216
2018-08-02,218
2018-08-03,228
2018-08-04,224
2018-08-05,225
2018-08-06,223
2018-08-07,221
2018-08-08,220
2018-08-09,221
2018-08-10,219
2018-08-11,217
2018-08-12,218
2018-08-14,212
2018-08-16,221
2018-08-17,215
2018-08-18,206
2018-08-19,202
2018-08-20,204
2018-08-21,198
2018-08-22,201
2018-08-23,202
2018-08-24,206
2018-08-25,200
2018-08-26,202
2018-08-27,199
2018-08-28,194
2018-08-29,191
2018-08-30,192
2018-08-31,194
2018-09-01,190
2018-09-02,186
2018-09-03,183
2018-09-04,182
2018-09-05,188
2018-09-06,188
2018-09-07,196
2018-09-08,205
2018-09-09,209
2018-09-10,215
2018-09-11,226
2018-09-12,238
2018-09-13,250
2018-09-14,241
2018-09-15,234
2018-09-16,235
2018-09-17,232
2018-09-18,231
2018-09-19,224
2018-09-20,218
2018-09-21,217
2018-09-22,216
2018-09-23,211
2018-09-24,203
2018-09-25,199
2018-09-26,197
2018-09-27,195
2018-09-28,199
2018-09-29,207
2018-09-30,205
2018-10-02,208
2018-10-03,205
2018-10-04,205
2018-10-05,202
2018-10-06,199
2018-10-07,202
2018-10-08,202
2018-10-09,197
2018-10-10,200
2018-10-11,202
2018-10-12,205
2018-10-13,206
2018-10-14,206
2018-10-15,198
2018-10-16,196
2018-10-17,201
2018-10-18,203
2018-10-19,204
2018-10-20,204
2018-10-21,205
2018-10-22,204
2018-10-23,200
2018-10-24,196
2018-10-25,194
2018-10-26,188
2018-10-27,186
2018-10-28,179
2018-10-29,184
2018-10-30,190
2018-10-31,187
2018-11-01,181
2018-11-03,178
2018-11-04,173
2018-11-05,173
2018-11-06,171
2018-11-07,171
2018-11-08,168
2018-11-09,160
2018-11-10,157
2018-11-11,157
2018-11-12,154
2018-11-13,146
2018-11-14,139
2018-11-15,136
2018-11-16,133
2018-11-17,132
2018-11-18,134
2018-11-19,131
2018-11-20,129
2018-11-21,130
2018-11-22,128
2018-11-23,127
2018-11-24,124
2018-11-25,124
2018-11-26,120
2018-11-27,115
2018-11-28,112
2018-11-29,111
2018-12-01,112
2018-12-02,112
2018-12-03,114
2018-12-04,115
2018-12-05,112
2018-12-07,112
2018-12-09,115
2018-12-10,115
2018-12-11,114
2018-12-12,119
2018-12-13,120
2018-12-14,118
2018-12-15,122
2018-12-16,124
2018-12-17,125
2018-12-18,122
2018-12-19,119
2018-12-20,119
2018-12-21,116
2018-12-22,118
2018-12-23,122
2018-12-24,126
2018-12-25,128
2018-12-26,126
2018-12-27,127
2018-12-28,126
2018-12-29,127
2018-12-30,124
2018-12-31,121
2019-01-01,118
2019-01-02,115
2019-01-03,116
2019-01-04,115
2019-01-05,113
2019-01-06,110
2019-01-08,107
2019-01-10,108
2019-01-11,109
2019-01-12,106
2019-01-13,106
2019-01-14,106
2019-01-15,104
2019-01-16,107
2019-01-17,111
2019-01-18,109
2019-01-19,109
2019-01-20,109
2019-01-21,107
2019-01-22,105
2019-01-23,104
2019-01-24,101
2019-01-25,97
2019-01-26,96
2019-01-27,99
2019-01-28,99
2019-01-29,98
2019-01-30,101
2019-01-31,100
2019-02-01,100
2019-02-02,104
2019-02-03,106
2019-02-04,107
2019-02-05,107
2019-02-06,104
2019-02-07,103
2019-02-08,102
2019-02-09,103
2019-02-10,102
2019-02-11,96
2019-02-12,98
2019-02-13,98
2019-02-14,100
2019-02-15,101
2019-02-16,107
2019-02-17,113
2019-02-18,113
2019-02-19,109
2019-02-20,110
2019-02-21,107
2019-02-22,109
2019-02-23,115
2019-02-24,121
2019-02-25,128
2019-02-26,130
2019-02-27,130
2019-02-28,130
2019-03-01,137
2019-03-02,136
2019-03-03,133
2019-03-04,133
2019-03-05,135
2019-03-06,130
2019-03-07,126
2019-03-08,127
2019-03-09,127
2019-03-10,129
2019-03-11,129
2019-03-12,127
2019-03-13,127
2019-03-14,123
2019-03-15,123
2019-03-16,127
2019-03-17,128
2019-03-18,129
2019-03-19,132
2019-03-20,128
2019-03-21,126
2019-03-22,122
2019-03-23,123
2019-03-24,125
2019-03-25,132
2019-03-26,136
2019-03-27,132
2019-03-28,130
2019-03-29,131
2019-03-30,138
2019-03-31,143
2019-04-01,140
2019-04-02,138
2019-04-03,136
2019-04-04,132
2019-04-05,137
2019-04-06,144
2019-04-07,151
2019-04-08,155
2019-04-09,154
2019-04-10,151
2019-04-11,152
2019-04-12,150
2019-04-13,147
2019-04-14,144
2019-04-15,142
2019-04-16,138
2019-04-17,138
2019-04-18,142
2019-04-19,138
2019-04-20,136
2019-04-21,131
2019-04-22,134
2019-04-23,139
2019-04-24,142
2019-04-25,139
2019-04-26,137
2019-04-27,137
2019-04-28,142
2019-04-29,150
2019-04-30,148
2019-05-01,152
2019-05-02,154
2019-05-03,153
2019-05-04,150
2019-05-05,146
2019-05-06,144
2019-05-07,139
2019-05-08,133
2019-05-09,138
2019-05-10,131
2019-05-11,125
2019-05-12,121
2019-05-13,118
2019-05-14,114
2019-05-15,112
2019-05-16,112
2019-05-17,118
2019-05-18,118
2019-05-19,114
2019-05-20,112
2019-05-21,106
2019-05-22,104
2019-05-23,102
2019-05-24,96
2019-05-25,91
2019-05-26,90
2019-05-27,90
2019-05-28,86
2019-05-29,82
2019-05-30,80
2019-05-31,77
2019-06-01,75
2019-06-02,76
2019-06-03,73
2019-06-04,71
2019-06-05,74
2019-06-06,78
2019-06-07,82
2019-06-08,87
2019-06-09,92
2019-06-10,96
2019-06-11,93
2019-06-12,88
2019-06-13,85
2019-06-14,85
2019-06-15,85
2019-06-16,86
2019-06-17,88
2019-06-18,89
2019-06-19,90
2019-06-20,91
2019-06-21,87
2019-06-22,84
2019-06-23,80
2019-06-24,79
2019-06-25,78
2019-06-26,78
2019-06-27,78
2019-06-28,74
2019-06-29,72
2019-06-30,71
2019-07-01,68
2019-07-02,65
2019-07-03,66
2019-07-04,65
2019-07-05,66
2019-07-06,63
2019-07-07,60
2019-07-08,62
2019-07-09,59
2019-07-10,56
2019-07-11,55
2019-07-12,55
2019-07-13,54
2019-07-14,54
2019-07-15,55
2019-07-16,54
2019-07-17,55
2019-07-18,53
2019-07-19,50
2019-07-20,51
2019-07-21,50
2019-07-22,51
2019-07-23,52
2019-07-24,54
2019-07-25,53
2019-07-26,51
2019-07-27,50
2019-07-28,52
2019-07-29,51
2019-07-30,51
2019-07-31,49
2019-08-01,49
2019-08-02,46
2019-08-03,44
2019-08-04,44
2019-08-05,45
2019-08-06,43
2019-08-07,44
2019-08-08,43
2019-08-09,44
2019-08-10,42
2019-08-11,40
2019-08-12,40
2019-08-13,41
2019-08-14,44
2019-08-15,47
2019-08-16,50
2019-08-17,50
2019-08-18,53
2019-08-19,55
2019-08-20,54
2019-08-21,55
2019-08-22,54
2019-08-23,53
2019-08-24,53
2019-08-24,53
2019-08-25,51
2019-08-25,51
2019-08-26,49
2019-08-26,49
2019-08-27,46
2019-08-27,46
2019-08-28,43
2019-08-29,43
2019-08-30,42
2019-08-31,44
2019-09-01,45
2019-09-02,45
2019-09-03,45
