date_obj,Emerald%20bolt%20tips price
2018-08-27,60
2018-08-28,61
2018-08-29,61
2018-08-30,62
2018-08-31,61
2018-09-01,61
2018-09-02,60
2018-09-03,61
2018-09-04,62
2018-09-05,66
2018-09-06,67
2018-09-07,69
2018-09-08,73
2018-09-09,75
2018-09-10,75
2018-09-11,76
2018-09-12,77
2018-09-13,75
2018-09-14,72
2018-09-15,71
2018-09-16,71
2018-09-17,71
2018-09-18,70
2018-09-19,70
2018-09-20,70
2018-09-21,70
2018-09-22,70
2018-09-23,68
2018-09-24,69
2018-09-25,70
2018-09-26,72
2018-09-27,71
2018-09-28,69
2018-09-29,67
2018-09-30,68
2018-10-01,68
2018-10-02,68
2018-10-03,69
2018-10-04,70
2018-10-05,69
2018-10-06,67
2018-10-07,67
2018-10-08,66
2018-10-09,65
2018-10-10,65
2018-10-11,64
2018-10-12,64
2018-10-13,63
2018-10-14,63
2018-10-15,63
2018-10-16,62
2018-10-17,64
2018-10-18,65
2018-10-19,66
2018-10-20,67
2018-10-21,69
2018-10-22,69
2018-10-23,70
2018-10-24,71
2018-10-25,70
2018-10-26,71
2018-10-27,70
2018-10-28,68
2018-10-29,67
2018-10-30,67
2018-10-31,67
2018-11-01,66
2018-11-03,61
2018-11-04,59
2018-11-05,60
2018-11-06,61
2018-11-07,60
2018-11-08,59
2018-11-09,60
2018-11-10,61
2018-11-11,64
2018-11-12,68
2018-11-13,69
2018-11-14,69
2018-11-15,69
2018-11-16,70
2018-11-17,72
2018-11-18,72
2018-11-19,70
2018-11-20,68
2018-11-21,66
2018-11-22,65
2018-11-23,66
2018-11-24,67
2018-11-25,65
2018-11-26,64
2018-11-27,63
2018-11-28,63
2018-11-29,64
2018-12-01,64
2018-12-02,65
2018-12-03,64
2018-12-05,64
2018-12-07,64
2018-12-09,67
2018-12-10,69
2018-12-11,68
2018-12-12,69
2018-12-13,68
2018-12-14,65
2018-12-15,65
2018-12-16,66
2018-12-17,65
2018-12-18,62
2018-12-19,61
2018-12-20,60
2018-12-21,59
2018-12-22,58
2018-12-23,58
2018-12-24,57
2018-12-25,56
2018-12-26,55
2018-12-27,55
2018-12-28,54
2018-12-29,55
2018-12-30,56
2018-12-31,57
2019-01-01,58
2019-01-02,60
2019-01-03,60
2019-01-04,58
2019-01-05,58
2019-01-06,58
2019-01-08,58
2019-01-10,61
2019-01-11,63
2019-01-12,64
2019-01-13,64
2019-01-14,64
2019-01-15,62
2019-01-16,61
2019-01-17,62
2019-01-18,63
2019-01-19,62
2019-01-20,62
2019-01-21,62
2019-01-22,62
2019-01-23,61
2019-01-24,59
2019-01-25,58
2019-01-26,59
2019-01-27,60
2019-01-28,60
2019-01-29,60
2019-01-30,58
2019-01-31,57
2019-02-01,57
2019-02-02,57
2019-02-03,59
2019-02-04,58
2019-02-05,59
2019-02-06,59
2019-02-07,58
2019-02-08,58
2019-02-09,57
2019-02-10,58
2019-02-11,58
2019-02-12,57
2019-02-13,55
2019-02-14,56
2019-02-15,57
2019-02-16,56
2019-02-17,56
2019-02-18,57
2019-02-19,55
2019-02-20,55
2019-02-21,56
2019-02-22,58
2019-02-23,58
2019-02-24,58
2019-02-25,58
2019-02-26,56
2019-02-27,55
2019-02-28,54
2019-03-01,52
2019-03-02,54
2019-03-03,55
2019-03-04,57
2019-03-05,59
2019-03-06,60
2019-03-07,60
2019-03-08,60
2019-03-09,59
2019-03-10,57
2019-03-11,56
2019-03-12,55
2019-03-13,54
2019-03-14,53
2019-03-15,51
2019-03-16,52
2019-03-17,54
2019-03-18,55
2019-03-19,58
2019-03-20,58
2019-03-21,57
2019-03-22,57
2019-03-23,57
2019-03-24,56
2019-03-25,55
2019-03-26,55
2019-03-27,54
2019-03-28,53
2019-03-29,53
2019-03-30,53
2019-03-31,53
2019-04-01,53
2019-04-02,52
2019-04-03,53
2019-04-04,52
2019-04-05,51
2019-04-06,52
2019-04-07,53
2019-04-08,53
2019-04-09,53
2019-04-10,53
2019-04-11,53
2019-04-12,52
2019-04-13,51
2019-04-14,51
2019-04-15,51
2019-04-16,52
2019-04-17,51
2019-04-18,51
2019-04-19,52
2019-04-20,52
2019-04-21,53
2019-04-22,54
2019-04-23,56
2019-04-24,54
2019-04-25,54
2019-04-26,52
2019-04-27,54
2019-04-28,56
2019-04-29,57
2019-04-30,56
2019-05-01,58
2019-05-02,60
2019-05-03,58
2019-05-04,55
2019-05-05,52
2019-05-06,50
2019-05-07,51
2019-05-08,54
2019-05-09,54
2019-05-10,53
2019-05-11,53
2019-05-12,54
2019-05-13,56
2019-05-14,57
2019-05-15,59
2019-05-16,62
2019-05-17,62
2019-05-18,61
2019-05-19,58
2019-05-20,58
2019-05-21,60
2019-05-22,60
2019-05-23,59
2019-05-24,58
2019-05-25,57
2019-05-26,56
2019-05-27,54
2019-05-28,55
2019-05-29,54
2019-05-30,55
2019-05-31,54
2019-06-01,54
2019-06-02,54
2019-06-03,54
2019-06-04,54
2019-06-05,55
2019-06-06,53
2019-06-07,53
2019-06-08,53
2019-06-09,54
2019-06-10,55
2019-06-11,57
2019-06-12,57
2019-06-13,59
2019-06-14,61
2019-06-15,62
2019-06-16,62
2019-06-17,63
2019-06-18,61
2019-06-19,59
2019-06-20,59
2019-06-21,58
2019-06-22,58
2019-06-23,58
2019-06-24,57
2019-06-25,55
2019-06-26,54
2019-06-27,53
2019-06-28,53
2019-06-29,52
2019-06-30,51
2019-07-01,52
2019-07-02,50
2019-07-03,51
2019-07-04,50
2019-07-05,50
2019-07-06,51
2019-07-07,54
2019-07-08,56
2019-07-09,57
2019-07-10,57
2019-07-11,60
2019-07-12,60
2019-07-13,61
2019-07-14,61
2019-07-15,63
2019-07-16,63
2019-07-17,61
2019-07-18,59
2019-07-19,59
2019-07-20,58
2019-07-21,56
2019-07-22,54
2019-07-23,53
2019-07-24,52
2019-07-25,51
2019-07-26,50
2019-07-27,48
2019-07-28,47
2019-07-29,47
2019-07-30,48
2019-07-31,48
2019-08-01,48
2019-08-02,48
2019-08-03,49
2019-08-04,52
2019-08-05,54
2019-08-06,53
2019-08-07,50
2019-08-08,47
2019-08-09,45
2019-08-10,45
2019-08-11,48
2019-08-12,50
2019-08-13,50
2019-08-14,49
2019-08-15,50
2019-08-16,51
2019-08-17,51
2019-08-18,51
2019-08-19,53
2019-08-20,55
2019-08-21,57
2019-08-22,59
2019-08-23,61
2019-08-24,57
2019-08-24,57
2019-08-25,55
2019-08-25,55
2019-08-26,54
2019-08-26,54
2019-08-27,55
2019-08-27,55
2019-08-28,57
2019-08-29,60
