date_obj,Pink%20skirt price
2015-08-02,101
2015-08-03,95
2015-08-04,95
2015-08-05,95
2015-08-06,95
2015-08-07,90
2015-08-08,90
2015-08-09,85
2015-08-10,85
2015-08-11,80
2015-08-12,80
2015-08-13,80
2015-08-14,77
2015-08-15,77
2015-08-16,77
2015-08-17,73
2015-08-18,73
2015-08-19,73
2015-08-20,69
2015-08-21,69
2015-08-22,69
2015-08-23,66
2015-08-24,66
2015-08-25,66
2015-08-26,66
2015-08-27,63
2015-08-28,63
2015-08-29,63
2015-08-30,63
2015-08-31,64
2015-09-01,64
2015-09-02,64
2015-09-03,64
2015-09-04,63
2015-09-05,63
2015-09-06,63
2015-09-07,63
2015-09-08,62
2015-09-09,62
2015-09-10,62
2015-09-11,58
2015-09-12,58
2015-09-13,58
2015-09-14,58
2015-09-15,58
2015-09-16,58
2015-09-17,59
2015-09-18,59
2015-09-19,59
2015-09-20,59
2015-09-21,57
2015-09-22,57
2015-09-23,57
2015-09-24,57
2015-09-25,59
2015-09-27,59
2015-09-28,61
2015-09-29,61
2015-09-30,61
2015-10-05,68
2015-10-06,68
2015-10-07,68
2015-10-08,71
2015-10-09,71
2015-10-10,71
2015-10-11,72
2015-10-12,72
2015-10-13,72
2015-10-14,72
2015-10-15,73
2015-10-16,73
2015-10-17,73
2015-10-18,73
2015-10-19,74
2015-10-20,74
2015-10-22,74
2015-10-23,73
2015-10-24,73
2015-10-25,73
2015-10-26,74
2015-10-27,74
2015-10-29,74
2015-10-30,75
2015-10-31,75
2015-11-01,75
2015-11-02,77
2015-11-03,77
2015-11-04,77
2015-11-05,77
2015-11-06,77
2015-11-07,77
2015-11-08,77
2015-11-09,76
2015-11-10,76
2015-11-11,76
2015-11-12,78
2015-11-13,78
2015-11-14,78
2015-11-15,78
2015-11-16,78
2015-11-17,78
2015-11-18,78
2015-11-19,79
2015-11-20,79
2015-11-21,79
2015-11-22,81
2015-11-23,81
2015-11-24,81
2015-11-25,85
2015-11-26,85
2015-11-27,85
2015-11-28,85
2015-11-29,87
2015-11-30,87
2015-12-01,87
2015-12-02,92
2015-12-03,92
2015-12-04,92
2015-12-05,92
2015-12-06,97
2015-12-07,97
2015-12-08,97
2015-12-09,101
2015-12-10,101
2015-12-11,101
2015-12-12,105
2015-12-13,105
2015-12-14,105
2015-12-15,108
2015-12-16,108
2015-12-17,108
2015-12-18,109
2015-12-19,109
2015-12-20,109
2015-12-21,109
2015-12-22,109
2015-12-23,109
2015-12-24,110
2015-12-25,110
2015-12-26,110
2015-12-27,110
2015-12-28,110
2015-12-29,110
2015-12-30,113
2015-12-31,113
2016-01-01,113
2016-01-02,115
2016-01-03,115
2016-01-04,115
2016-01-05,115
2016-01-06,115
2016-01-07,117
2016-01-08,117
2016-01-09,117
2016-01-10,117
2016-01-11,117
2016-01-12,117
2016-01-13,120
2016-01-14,120
2016-01-15,120
2016-01-16,123
2016-01-17,123
2016-01-18,123
2016-01-19,125
2016-01-20,125
2016-01-21,125
2016-01-22,126
2016-01-23,126
2016-01-24,126
2016-01-25,125
2016-01-26,125
2016-01-27,125
2016-01-28,125
2016-01-29,125
2016-01-30,125
2016-01-31,125
2016-02-01,122
2016-02-02,122
2016-02-03,122
2016-02-04,127
2016-02-05,127
2016-02-06,127
2016-02-07,129
2016-02-08,129
2016-02-09,129
2016-02-10,132
2016-02-11,132
2016-02-12,132
2016-02-13,134
2016-02-14,134
2016-02-15,134
2016-02-16,133
2016-02-17,133
2016-02-18,133
2016-02-19,130
2016-02-20,130
2016-02-21,127
2016-02-22,127
2016-02-23,127
2016-02-24,120
2016-02-25,120
2016-02-26,120
2016-02-27,114
2016-02-28,114
2016-02-29,114
2016-03-01,108
2016-03-02,108
2016-03-03,108
2016-03-04,102
2016-03-05,102
2016-03-06,96
2016-03-07,96
2016-03-08,96
2016-03-09,91
2016-03-10,91
2016-03-11,91
2016-03-12,86
2016-03-13,86
2016-03-14,86
2016-03-15,81
2016-03-16,81
2016-03-17,81
2016-03-18,81
2016-03-19,81
2016-03-20,81
2016-03-21,80
2016-03-22,80
2016-03-23,80
2016-03-24,81
2016-03-25,81
2016-03-26,82
2016-03-27,82
2016-03-28,79
2016-03-29,79
2016-03-30,79
2016-03-31,80
2016-04-01,80
2016-04-02,80
2016-04-03,81
2016-04-04,81
2016-04-05,81
2016-04-06,84
2016-04-07,84
2016-04-08,84
2016-04-09,88
2016-04-10,88
2016-04-11,88
2016-04-12,86
2016-04-14,86
2016-04-15,81
2016-04-16,81
2016-04-17,81
2016-04-18,76
2016-04-19,76
2016-04-20,76
2016-04-21,72
2016-04-22,72
2016-04-23,72
2016-04-24,68
2016-04-25,68
2016-04-26,68
2016-04-27,65
2016-04-28,65
2016-04-29,65
2016-04-30,67
2016-05-01,67
2016-05-02,67
2016-05-03,67
2016-05-04,67
2016-05-05,67
2016-05-06,67
2016-05-07,67
2016-05-08,67
2016-05-09,66
2016-05-10,66
2016-05-11,66
2016-05-12,66
2016-05-13,66
2016-05-14,66
2016-05-15,66
2016-05-16,64
2016-05-17,64
2016-05-18,65
2016-05-19,65
2016-05-22,66
2016-05-23,66
2016-05-24,66
2016-05-25,68
2016-05-26,68
2016-05-27,71
2016-05-28,71
2016-05-29,71
2016-05-30,71
2016-05-31,71
2016-06-01,68
2016-06-02,68
2016-06-03,64
2016-06-04,64
2016-06-05,61
2016-06-06,61
2016-06-07,62
2016-06-08,62
2016-06-09,62
2016-06-10,62
2016-06-11,59
2016-06-12,59
2016-06-13,62
2016-06-14,62
2016-06-15,65
2016-06-16,65
2016-06-17,69
2016-06-18,69
2016-06-19,72
2016-06-20,72
2016-06-21,75
2016-06-22,75
2016-06-23,77
2016-06-24,77
2016-06-25,79
2016-06-26,79
2016-06-27,79
2016-06-28,82
2016-06-29,82
2016-06-30,81
2016-07-01,81
2016-07-02,81
2016-07-03,81
2016-07-04,81
2016-07-05,81
2016-07-06,80
2016-07-07,80
2016-07-08,82
2016-07-09,82
2016-07-10,83
2016-07-11,83
2016-07-12,86
2016-07-13,86
2016-07-14,90
2016-07-15,90
2016-07-16,90
2016-07-17,90
2016-07-18,94
2016-07-23,94
2016-07-24,98
2016-07-25,98
2016-07-26,98
2016-07-27,97
2016-07-28,97
2016-07-29,98
2016-07-30,98
2016-07-31,98
2016-08-01,95
2016-08-02,95
2016-08-03,92
2016-08-04,92
2016-08-05,92
2016-08-06,92
2016-08-07,92
2016-08-08,92
2016-08-09,93
2016-08-10,93
2016-08-11,93
2016-08-12,93
2016-08-13,93
2016-08-14,93
2016-08-15,92
2016-08-16,92
2016-08-17,92
2016-08-18,94
2016-08-19,94
2016-08-20,92
2016-08-21,92
2016-08-22,92
2016-08-23,91
2016-08-24,91
2016-08-25,91
2016-08-26,91
2016-08-28,92
2016-08-31,94
2016-09-01,94
2016-09-02,96
2016-09-03,96
2016-09-04,99
2016-09-05,99
2016-09-06,99
2016-09-07,100
2016-09-08,100
2016-09-09,100
2016-09-10,98
2016-09-11,98
2016-09-12,98
2016-09-13,98
2016-09-14,98
2016-09-15,98
2016-09-16,98
2016-09-17,96
2016-09-18,96
2016-09-19,96
2016-09-20,98
2016-09-21,98
2016-09-22,98
2016-09-23,96
2016-09-24,96
2016-09-25,96
2016-09-26,96
2016-09-27,92
2016-09-28,92
2016-09-29,92
2016-09-30,92
2016-10-01,92
2016-10-02,92
2016-10-03,90
2016-10-04,90
2016-10-05,90
2016-10-06,88
2016-10-07,88
2016-10-08,87
2016-10-09,87
2016-10-10,87
2016-10-11,83
2016-10-12,83
2016-10-13,83
2016-10-14,81
2016-10-15,81
2016-10-16,81
2016-10-17,80
2016-10-18,80
2016-10-19,80
2016-10-20,81
2016-10-21,81
2016-10-22,81
2016-10-23,82
2016-10-24,82
2016-10-25,82
2016-10-26,77
2016-10-27,77
2016-10-28,77
2016-10-29,73
2016-10-30,73
2016-10-31,70
2016-11-01,70
2016-11-02,70
2016-11-03,66
2016-11-04,66
2016-11-05,66
2016-11-06,68
2016-11-07,68
2016-11-08,68
2016-11-09,68
2016-11-10,68
2016-11-11,68
2016-11-12,66
2016-11-13,66
2016-11-14,66
2016-12-07,64
2016-12-08,64
2016-12-09,65
2016-12-10,65
2016-12-11,66
2016-12-12,66
2016-12-13,66
2016-12-14,67
2016-12-15,67
2016-12-16,67
2016-12-17,68
2016-12-18,68
2016-12-19,68
2016-12-20,70
2016-12-21,70
2016-12-22,70
2016-12-23,71
2016-12-24,71
2016-12-25,72
2016-12-26,72
2016-12-27,72
2016-12-28,72
2016-12-29,71
2016-12-30,71
2016-12-31,70
2017-01-01,70
2017-01-02,69
2017-01-03,69
2017-01-04,69
2017-01-05,69
2017-01-06,70
2017-01-07,70
2017-01-08,69
2017-01-09,69
2017-01-10,68
2017-01-11,68
2017-01-12,70
2017-01-13,70
2017-01-14,70
2017-01-15,70
2017-01-16,68
2017-01-17,68
2017-01-18,69
2017-01-19,69
2017-01-20,69
2017-01-21,69
2017-01-22,69
2017-01-27,72
2017-01-28,72
2017-01-29,72
2017-01-30,72
2017-01-31,72
2017-02-01,71
2017-02-02,71
2017-02-03,71
2017-02-04,73
2017-02-05,73
2017-02-06,75
2017-02-07,75
2017-02-08,76
2017-02-09,76
2017-02-10,77
2017-02-11,77
2017-02-12,77
2017-02-13,77
2017-02-14,77
2017-02-15,77
2017-02-16,78
2017-02-18,78
2017-02-19,78
2017-02-20,78
2017-02-21,79
2017-02-22,79
2017-02-23,79
2017-02-24,79
2017-02-25,79
2017-02-26,80
2017-02-27,80
2017-02-28,80
2017-03-01,80
2017-03-02,80
2017-03-03,80
2017-03-04,81
2017-03-05,81
2017-03-06,81
2017-03-07,81
2017-03-08,81
2017-03-09,81
2017-03-10,81
2017-03-11,81
2017-03-12,81
2017-03-13,82
2017-03-14,82
2017-03-15,84
2017-03-16,84
2017-03-17,86
2017-03-18,86
2017-03-19,88
2017-03-20,88
2017-03-21,93
2017-03-22,93
2017-03-23,97
2017-03-24,97
2017-03-25,98
2017-03-26,98
2017-03-27,99
2017-03-28,99
2017-03-29,98
2017-03-30,98
2017-03-31,99
2017-04-01,99
2017-04-02,99
2017-04-03,100
2017-04-04,100
2017-04-12,101
2017-04-13,103
2017-04-14,103
2017-04-15,104
2017-04-16,104
2017-04-17,104
2017-04-18,104
2017-04-19,105
2017-04-20,105
2017-04-21,104
2017-04-22,104
2017-04-23,104
2017-04-24,104
2017-04-25,101
2017-04-26,101
2017-04-27,101
2017-04-28,102
2017-04-29,102
2017-04-30,101
2017-05-01,101
2017-05-02,100
2017-05-03,100
2017-05-04,99
2017-05-05,99
2017-05-06,98
2017-05-07,98
2017-05-08,94
2017-05-09,94
2017-05-10,89
2017-05-11,89
2017-05-12,84
2017-05-13,84
2017-05-14,79
2017-05-15,79
2017-05-16,75
2017-05-17,75
2017-05-18,75
2017-05-19,75
2017-05-20,72
2017-05-21,72
2017-05-22,72
2017-05-23,74
2017-05-24,74
2017-05-25,74
2017-05-26,74
2017-05-27,77
2017-05-28,77
2017-05-29,75
2017-05-30,75
2017-05-31,77
2017-06-01,77
2017-06-02,78
2017-06-03,78
2017-06-06,78
2017-06-07,78
2017-06-08,78
2017-06-09,77
2017-06-10,77
2017-06-11,78
2017-06-12,78
2017-06-13,79
2017-06-14,79
2017-06-15,79
2017-06-16,79
2017-06-17,79
2017-06-18,79
2017-06-19,79
2017-06-20,80
2017-06-21,80
2017-06-22,80
2017-06-23,80
2017-06-24,80
2017-06-25,81
2017-06-26,81
2017-06-27,79
2017-06-28,79
2017-06-29,79
2017-06-30,79
2017-07-01,79
2017-07-02,79
2017-07-03,79
2017-07-04,79
2017-07-05,79
2017-07-06,79
2017-07-07,79
2017-07-08,79
2017-07-13,78
2017-07-14,78
2017-07-15,78
2017-07-16,78
2017-07-17,78
2017-07-18,78
2017-07-19,78
2017-07-20,78
2017-07-21,78
2017-07-22,78
2017-07-23,79
2017-07-24,79
2017-07-25,80
2017-07-26,80
2017-07-27,79
2017-07-28,79
2017-07-29,79
2017-07-30,80
2017-07-31,80
2017-08-01,80
2017-08-02,79
2017-08-03,79
2017-08-04,79
2017-08-05,80
2017-08-06,80
2017-08-09,80
2017-08-10,80
2017-08-11,81
2017-08-12,81
2017-08-13,81
2017-08-14,81
2017-08-15,79
2017-08-17,78
2017-08-18,78
2017-08-19,78
2017-08-20,80
2017-08-22,79
2017-08-23,79
2017-08-24,79
2017-08-25,78
2017-08-26,78
2017-08-27,76
2017-08-28,76
2017-08-29,76
2017-08-30,77
2017-08-31,77
2017-09-01,77
2017-09-02,80
2017-09-03,80
2017-09-04,80
2017-09-05,83
2017-09-06,83
2017-09-07,84
2017-09-08,84
2017-09-09,83
2017-09-10,83
2017-09-11,86
2017-09-12,86
2017-09-13,85
2017-09-14,85
2017-09-15,85
2017-09-16,85
2017-09-17,85
2017-09-19,85
2017-09-20,85
2017-09-21,84
2017-09-22,84
2017-09-23,84
2017-09-24,84
2017-09-25,81
2017-09-26,81
2017-09-27,76
2017-09-28,76
2017-09-29,79
2017-09-30,79
2017-10-01,83
2017-10-02,83
2017-10-03,84
2017-10-04,84
2017-10-05,84
2017-10-06,86
2017-10-07,86
2017-10-08,88
2017-10-09,88
2017-10-10,91
2017-10-11,91
2017-10-12,91
2017-10-13,91
2017-10-14,92
2017-10-15,92
2017-10-16,93
2017-10-17,93
2017-10-18,93
2017-10-19,94
2017-10-20,94
2017-10-21,94
2017-10-22,91
2017-10-23,91
2017-10-24,87
2017-10-25,87
2017-10-26,82
2017-10-27,82
2017-10-28,82
2017-10-29,78
2017-10-30,78
2017-10-31,81
2017-11-01,81
2017-11-02,81
2017-11-03,85
2017-11-04,85
2017-11-05,89
2017-11-06,89
2017-11-07,89
2017-11-08,94
2017-11-09,94
2017-11-10,95
2017-11-11,95
2017-11-12,95
2017-11-13,95
2017-11-14,95
2017-11-15,94
2017-11-16,94
2017-11-17,90
2017-11-18,90
2017-11-19,87
2017-11-20,87
2017-11-21,87
2017-11-22,87
2017-11-23,87
2017-11-24,88
2017-11-25,88
2017-11-26,91
2017-11-27,91
2017-11-28,91
2017-11-29,94
2017-11-30,94
2017-12-01,97
2017-12-02,97
2017-12-03,98
2017-12-04,98
2017-12-05,97
2017-12-06,97
2017-12-07,97
2017-12-08,97
2017-12-09,97
2017-12-10,100
2017-12-11,100
2017-12-12,102
2017-12-14,102
2017-12-15,102
2017-12-16,102
2017-12-17,102
2017-12-18,101
2017-12-19,101
2017-12-20,101
2017-12-21,102
2017-12-22,102
2017-12-23,101
2017-12-24,101
2017-12-25,101
2017-12-26,103
2017-12-27,103
2017-12-28,103
2017-12-29,103
2017-12-30,102
2017-12-31,102
2018-01-01,104
2018-01-02,104
2018-01-03,102
2018-01-04,102
2018-01-05,100
2018-01-06,100
2018-01-07,99
2018-01-08,99
2018-01-09,99
2018-01-10,99
2018-01-11,100
2018-01-12,100
2018-01-13,100
2018-01-14,100
2018-01-15,98
2018-01-16,98
2018-01-17,99
2018-01-18,99
2018-01-19,99
2018-01-20,100
2018-01-21,100
2018-01-22,97
2018-01-23,97
2018-01-24,94
2018-01-25,94
2018-01-26,92
2018-01-27,92
2018-01-28,91
2018-01-29,91
2018-01-31,93
2018-02-01,95
2018-02-02,95
2018-02-03,94
2018-02-04,94
2018-02-05,95
2018-02-06,95
2018-02-07,96
2018-02-08,96
2018-02-09,97
2018-02-10,97
2018-02-11,96
2018-02-12,96
2018-02-13,93
2018-02-14,93
2018-02-15,92
2018-02-16,92
2018-02-17,88
2018-02-18,88
2018-02-19,85
2018-02-20,85
2018-02-21,89
2018-02-22,89
2018-02-23,93
2018-02-24,93
2018-02-25,91
2018-02-26,91
2018-02-27,87
2018-03-01,86
2018-03-02,86
2018-03-03,86
2018-03-04,88
2018-03-05,88
2018-03-06,90
2018-03-07,90
2018-03-08,93
2018-03-09,93
2018-03-10,96
2018-03-11,96
2018-03-12,94
2018-03-13,94
2018-03-14,93
2018-03-15,93
2018-03-16,88
2018-03-17,83
2018-03-18,83
2018-03-19,85
2018-03-20,84
2018-03-21,84
2018-03-23,85
2018-03-24,85
2018-03-26,82
2018-03-27,81
2018-03-28,81
2018-03-29,86
2018-03-30,86
2018-03-31,87
2018-04-01,87
2018-04-02,87
2018-04-03,87
2018-04-04,89
2018-04-05,89
2018-04-06,94
2018-04-08,98
2018-04-09,98
2018-04-10,99
2018-04-11,99
2018-04-12,97
2018-04-13,97
2018-04-14,93
2018-04-15,90
2018-04-16,90
2018-04-17,93
2018-04-18,93
2018-04-19,96
2018-04-20,96
2018-04-21,98
2018-04-22,98
2018-04-23,101
2018-04-24,101
2018-04-25,102
2018-04-26,102
2018-04-27,100
2018-04-28,100
2018-04-29,101
2018-04-30,101
2018-05-01,100
2018-05-02,100
2018-05-03,100
2018-05-04,101
2018-05-05,100
2018-05-06,100
2018-05-07,97
2018-05-08,97
2018-05-09,93
2018-05-10,93
2018-05-11,90
2018-05-12,94
2018-05-13,94
2018-05-14,99
2018-05-15,99
2018-05-16,100
2018-05-17,100
2018-05-18,99
2018-05-19,99
2018-05-20,98
2018-05-21,99
2018-05-22,99
2018-05-23,100
2018-05-24,100
2018-05-25,98
2018-05-26,99
2018-05-27,99
2018-05-28,98
2018-05-29,98
2018-05-30,98
2018-05-31,98
2018-06-01,99
2018-06-02,99
2018-06-03,99
2018-06-04,99
2018-06-05,99
2018-06-06,96
2018-06-07,96
2018-06-08,93
2018-06-09,93
2018-06-10,90
2018-06-11,90
2018-06-12,87
2018-06-13,91
2018-06-14,91
2018-06-15,95
2018-06-16,95
2018-06-17,96
2018-06-18,96
2018-06-19,96
2018-06-20,96
2018-06-21,92
2018-06-22,92
2018-06-23,88
2018-06-24,88
2018-06-25,92
2018-06-26,92
2018-06-27,94
2018-06-28,94
2018-06-29,96
2018-06-30,96
2018-07-01,95
2018-07-02,95
2018-07-03,93
2018-07-04,93
2018-07-05,88
2018-07-06,83
2018-07-07,83
2018-07-08,84
2018-07-09,84
2018-07-10,79
2018-07-11,79
2018-07-12,79
2018-07-13,76
2018-07-14,76
2018-07-15,76
2018-07-16,79
2018-07-17,81
2018-07-18,81
2018-07-19,83
2018-07-20,83
2018-07-21,87
2018-07-22,83
2018-07-23,78
2018-07-24,78
2018-07-25,75
2018-07-26,75
2018-07-27,74
2018-07-28,74
2018-07-29,72
2018-07-30,72
2018-07-31,72
2018-08-01,72
2018-08-02,68
2018-08-03,68
2018-08-04,68
2018-08-05,68
2018-08-06,64
2018-08-07,64
2018-08-08,66
2018-08-09,66
2018-08-10,67
2018-08-11,67
2018-08-12,65
2018-08-14,64
2018-08-16,66
2018-08-17,64
2018-08-18,64
2018-08-19,60
2018-08-20,60
2018-08-21,60
2018-08-22,61
2018-08-23,61
2018-08-24,61
2018-08-25,59
2018-08-26,59
2018-08-27,59
2018-08-28,60
2018-08-29,60
2018-08-30,61
2018-08-31,59
2018-09-01,57
2018-09-02,57
2018-09-03,58
2018-09-04,61
2018-09-05,61
2018-09-06,62
2018-09-07,62
2018-09-08,63
2018-09-09,63
2018-09-10,62
2018-09-11,62
2018-09-12,58
2018-09-13,58
2018-09-14,55
2018-09-15,52
2018-09-16,52
2018-09-17,49
2018-09-18,46
2018-09-19,46
2018-09-20,43
2018-09-21,43
2018-09-22,42
2018-09-23,42
2018-09-24,40
2018-09-25,40
2018-09-26,42
2018-09-27,42
2018-09-28,43
2018-09-29,43
2018-09-30,46
2018-10-02,49
2018-10-03,49
2018-10-04,49
2018-10-05,51
2018-10-06,53
2018-10-07,53
2018-10-08,56
2018-10-09,58
2018-10-10,60
2018-10-11,60
2018-10-12,63
2018-10-13,66
2018-10-14,66
2018-10-15,69
2018-10-16,69
2018-10-17,71
2018-10-18,71
2018-10-19,71
2018-10-20,71
2018-10-21,72
2018-10-22,70
2018-10-23,70
2018-10-24,70
2018-10-25,70
2018-10-26,71
2018-10-27,71
2018-10-28,71
2018-10-29,71
2018-10-30,71
2018-10-31,71
2018-11-01,69
2018-11-03,63
2018-11-04,63
2018-11-05,62
2018-11-06,61
2018-11-07,57
2018-11-08,55
2018-11-09,54
2018-11-10,54
2018-11-11,53
2018-11-12,54
2018-11-13,55
2018-11-15,59
2018-11-16,59
2018-11-17,60
2018-11-18,60
2018-11-19,58
2018-11-20,58
2018-11-21,58
2018-11-22,59
2018-11-23,60
2018-11-24,59
2018-11-25,59
2018-11-26,57
2018-11-27,56
2018-11-28,55
2018-11-29,57
2018-12-01,61
2018-12-02,59
2018-12-03,59
2018-12-04,57
2018-12-05,56
2018-12-07,54
2018-12-09,54
2018-12-10,55
2018-12-11,56
2018-12-12,57
2018-12-13,56
2018-12-14,54
2018-12-15,52
2018-12-16,49
2018-12-17,47
2018-12-18,45
2018-12-19,42
2018-12-20,40
2018-12-21,39
2018-12-22,38
2018-12-23,37
2018-12-24,36
2018-12-25,35
2018-12-26,34
2018-12-27,34
2018-12-28,34
2018-12-29,33
2018-12-30,32
2018-12-31,31
2019-01-01,29
2019-01-02,28
2019-01-03,26
2019-01-04,25
2019-01-05,23
2019-01-06,22
2019-01-08,21
2019-01-10,20
2019-01-11,20
2019-01-12,19
2019-01-13,18
2019-01-14,18
2019-01-15,18
2019-01-16,18
2019-01-17,18
2019-01-18,18
2019-01-19,18
2019-01-20,18
2019-01-21,18
2019-01-22,18
2019-01-23,18
2019-01-24,19
2019-01-25,19
2019-01-26,19
2019-01-27,19
2019-01-28,20
2019-01-29,21
2019-01-30,22
2019-01-31,22
2019-02-01,22
2019-02-02,23
2019-02-03,24
2019-02-04,24
2019-02-05,26
2019-02-06,26
2019-02-07,27
2019-02-08,26
2019-02-09,26
2019-02-10,25
2019-02-11,25
2019-02-12,25
2019-02-13,26
2019-02-14,26
2019-02-15,26
2019-02-16,24
2019-02-17,22
2019-02-18,20
2019-02-19,19
2019-02-20,18
2019-02-21,17
2019-02-22,18
2019-02-23,18
2019-02-24,19
2019-02-25,19
2019-02-26,19
2019-02-27,19
2019-02-28,19
2019-03-01,19
2019-03-02,20
2019-03-03,21
2019-03-04,22
2019-03-05,23
2019-03-06,24
2019-03-07,25
2019-03-08,25
2019-03-09,26
2019-03-10,26
2019-03-11,24
2019-03-12,24
2019-03-13,24
2019-03-14,24
2019-03-15,24
2019-03-16,25
2019-03-17,27
2019-03-18,27
2019-03-19,28
2019-03-20,30
2019-03-21,31
2019-03-22,31
2019-03-23,31
2019-03-24,31
2019-03-25,31
2019-03-26,31
2019-03-27,31
2019-03-28,31
2019-03-29,29
2019-03-30,29
2019-03-31,28
2019-04-01,28
2019-04-02,28
2019-04-03,29
2019-04-04,27
2019-04-05,25
2019-04-06,25
2019-04-07,23
2019-04-08,24
2019-04-09,24
2019-04-10,25
2019-04-11,27
2019-04-12,28
2019-04-13,30
2019-04-14,30
2019-04-15,30
2019-04-16,31
2019-04-17,32
2019-04-18,31
2019-04-19,29
2019-04-20,30
2019-04-21,30
2019-04-22,31
2019-04-23,33
2019-04-24,33
2019-04-25,35
2019-04-26,36
2019-04-27,36
2019-04-28,35
2019-04-29,35
2019-04-30,36
2019-05-01,36
2019-05-02,37
2019-05-03,37
2019-05-04,36
2019-05-05,36
2019-05-06,36
2019-05-07,35
2019-05-08,35
2019-05-09,34
2019-05-10,33
2019-05-11,33
2019-05-12,33
2019-05-13,32
2019-05-14,31
2019-05-15,31
2019-05-16,29
2019-05-17,29
2019-05-18,29
2019-05-19,29
2019-05-20,31
2019-05-21,31
2019-05-22,33
2019-05-23,35
2019-05-24,35
2019-05-25,37
2019-05-26,37
2019-05-27,38
2019-05-28,39
2019-05-29,40
2019-05-30,40
2019-05-31,41
2019-06-01,41
2019-06-02,41
2019-06-03,41
2019-06-04,42
2019-06-05,42
2019-06-06,42
2019-06-07,44
2019-06-08,43
2019-06-09,40
2019-06-10,40
2019-06-11,38
2019-06-12,38
2019-06-13,36
2019-06-14,36
2019-06-15,34
2019-06-16,32
2019-06-17,30
2019-06-18,30
2019-06-19,28
2019-06-20,29
2019-06-21,29
2019-06-22,31
2019-06-23,32
2019-06-24,32
2019-06-25,34
2019-06-26,34
2019-06-27,36
2019-06-28,36
2019-06-29,38
2019-06-30,40
2019-07-01,40
2019-07-02,41
2019-07-03,41
2019-07-04,39
2019-07-05,37
2019-07-06,37
2019-07-07,38
2019-07-08,38
2019-07-09,40
2019-07-10,40
2019-07-11,42
2019-07-12,44
2019-07-13,44
2019-07-14,46
2019-07-15,46
2019-07-16,48
2019-07-17,50
2019-07-18,50
2019-07-19,48
2019-07-20,48
2019-07-21,46
2019-07-22,46
2019-07-23,47
2019-07-24,47
2019-07-25,46
2019-07-26,46
2019-07-27,46
2019-07-28,46
2019-07-29,44
2019-07-30,44
2019-07-31,41
2019-08-01,41
2019-08-02,38
2019-08-03,36
2019-08-04,36
2019-08-05,35
2019-08-06,35
2019-08-07,37
2019-08-08,37
2019-08-09,38
2019-08-10,39
2019-08-11,39
2019-08-12,40
2019-08-13,40
2019-08-14,40
2019-08-15,39
2019-08-16,39
2019-08-17,39
2019-08-18,39
2019-08-19,41
2019-08-20,41
2019-08-21,43
2019-08-22,45
2019-08-23,45
2019-08-24,47
2019-08-24,47
2019-08-25,47
2019-08-25,47
2019-08-26,48
2019-08-26,48
2019-08-27,48
2019-08-27,48
2019-08-28,51
2019-08-29,51
2019-08-30,54
2019-08-31,54
2019-09-01,56
2019-09-02,56
2019-09-03,57
2019-09-04,57
2019-09-05,60
2019-09-06,60
