date_obj,Wooden%20bench%20(flatpack) price
2019-09-02,19
2019-09-03,19
2019-09-04,18
2019-09-05,18
2019-09-06,18
2019-09-07,18
2019-09-08,18
2019-09-09,18
2019-09-10,18
2019-09-11,18
2019-09-12,18
2019-09-13,18
2019-09-14,18
2019-09-15,18
2019-09-16,18
2019-09-17,18
2019-09-18,18
2019-09-19,18
2019-09-20,18
2019-09-21,18
2019-09-22,18
2019-09-23,18
2019-09-24,18
2019-09-25,18
2019-09-26,18
2019-09-27,18
2019-09-28,18
2019-09-29,18
2019-09-30,18
2019-10-01,18
2019-10-02,18
2019-10-03,18
2019-10-04,18
2019-10-05,18
2019-10-06,18
2019-10-07,18
2019-10-08,18
2019-10-09,18
2019-10-10,18
2019-10-11,18
2019-10-12,18
2019-10-13,18
2019-10-14,18
2019-10-15,18
2019-10-16,18
2019-10-17,18
2019-10-18,18
2019-10-19,18
2019-10-20,18
2019-10-21,18
2019-10-22,18
2019-10-23,18
2019-10-24,18
2019-10-25,17
2019-10-26,17
2019-10-27,17
2019-10-28,17
2019-10-29,17
2019-10-30,17
2019-10-31,17
2019-11-01,17
2019-11-02,17
2019-11-03,17
2019-11-04,17
2019-11-05,17
2019-11-06,17
2019-11-07,17
2019-11-08,17
2019-11-09,17
2019-11-10,17
2019-11-11,17
2019-11-12,17
2019-11-13,17
2019-11-14,17
2019-11-15,17
2019-11-16,17
2019-11-17,17
2019-11-18,17
2019-11-19,17
2019-11-20,17
2019-11-21,17
2019-11-22,17
2019-11-23,17
2019-11-24,17
2019-11-25,17
2019-11-26,17
2019-11-27,17
2019-11-28,17
2019-11-29,17
2019-11-30,17
2019-12-01,17
2019-12-02,17
2019-12-03,17
2019-12-04,17
2019-12-05,17
2019-12-06,17
2019-12-07,17
2019-12-08,17
2019-12-09,17
2019-12-10,17
2019-12-11,17
2019-12-12,17
2019-12-13,17
2019-12-14,17
2019-12-15,17
2019-12-16,17
2019-12-17,17
2019-12-18,17
2019-12-19,17
2019-12-20,16
2019-12-21,16
2019-12-22,16
2019-12-23,16
2019-12-24,16
2019-12-25,16
2019-12-26,16
2019-12-27,16
2019-12-28,16
2019-12-29,16
2019-12-30,16
2019-12-31,16
2020-01-01,16
2020-01-02,16
2020-01-03,16
2020-01-04,16
2020-01-05,16
2020-01-06,16
2020-01-07,16
2020-01-08,16
2020-01-09,16
2020-01-10,16
2020-01-11,16
2020-01-12,16
2020-01-13,16
2020-01-14,16
2020-01-15,16
2020-01-16,16
2020-01-17,16
2020-01-18,16
2020-01-19,16
2020-01-20,16
2020-01-21,16
2020-01-22,16
2020-01-23,16
2020-01-24,16
2020-01-25,16
2020-01-26,16
2020-01-27,16
2020-01-28,16
2020-01-29,16
2020-01-30,16
2020-01-31,16
2020-02-01,16
2020-02-02,16
2020-02-03,16
2020-02-04,16
2020-02-05,16
2020-02-06,16
2020-02-07,16
2020-02-08,16
2020-02-09,16
2020-02-10,16
2020-02-11,16
2020-02-12,16
2020-02-13,16
2020-02-14,16
2020-02-15,16
2020-02-16,16
2020-02-17,16
2020-02-18,16
2020-02-19,16
2020-02-20,16
2020-02-21,16
2020-02-22,16
2020-02-23,16
2020-02-24,16
2020-02-25,16
2020-02-26,16
2020-02-27,16
2020-02-28,16
2020-02-29,16
2020-03-01,16
2020-03-02,16
2020-03-03,16
2020-03-04,16
2020-03-05,16
2020-03-06,16
2020-03-07,16
2020-03-08,16
2020-03-09,16
2020-03-10,16
2020-03-11,16
2020-03-12,16
2020-03-13,16
2020-03-14,16
2020-03-15,16
2020-03-16,16
2020-03-17,16
2020-03-18,16
2020-03-19,16
2020-03-20,16
2020-03-21,16
2020-03-22,16
2020-03-23,16
2020-03-24,16
2020-03-25,16
2020-03-26,16
2020-03-27,16
2020-03-28,16
2020-03-29,16
2020-03-30,16
2020-03-31,16
2020-04-01,16
2020-04-02,16
2020-04-03,16
2020-04-04,16
2020-04-05,16
2020-04-06,16
2020-04-07,16
2020-04-08,16
2020-04-09,16
2020-04-10,16
2020-04-11,16
2020-04-12,16
2020-04-13,16
2020-04-14,16
2020-04-15,16
2020-04-16,16
2020-04-17,17
2020-04-18,17
2020-04-19,17
2020-04-20,17
2020-04-21,17
2020-04-22,17
2020-04-23,17
2020-04-24,17
2020-04-25,17
2020-04-26,17
2020-04-27,17
2020-04-28,17
2020-04-29,17
2020-04-30,17
2020-05-01,17
2020-05-02,17
2020-05-03,17
2020-05-04,17
2020-05-05,17
2020-05-06,17
2020-05-07,17
2020-05-08,17
2020-05-09,17
2020-05-10,17
2020-05-11,17
2020-05-12,18
2020-05-13,18
