date_obj,Bones price
2015-09-20,52
2015-09-21,51
2015-09-22,53
2015-09-23,55
2015-09-24,56
2015-09-25,57
2015-09-27,58
2015-09-28,60
2015-09-29,63
2015-09-30,65
2015-10-05,72
2015-10-06,70
2015-10-07,70
2015-10-08,71
2015-10-09,69
2015-10-10,68
2015-10-11,67
2015-10-12,68
2015-10-13,69
2015-10-14,71
2015-10-15,71
2015-10-16,69
2015-10-17,69
2015-10-18,67
2015-10-19,67
2015-10-20,68
2015-10-22,71
2015-10-23,74
2015-10-24,74
2015-10-25,75
2015-10-26,76
2015-10-27,78
2015-10-29,77
2015-10-30,77
2015-10-31,79
2015-11-01,80
2015-11-02,78
2015-11-03,76
2015-11-04,75
2015-11-05,76
2015-11-06,76
2015-11-07,76
2015-11-08,74
2015-11-09,72
2015-11-10,71
2015-11-11,69
2015-11-12,69
2015-11-13,69
2015-11-14,68
2015-11-15,66
2015-11-16,67
2015-11-17,67
2015-11-18,67
2015-11-19,68
2015-11-20,68
2015-11-21,68
2015-11-22,69
2015-11-23,70
2015-11-24,70
2015-11-25,70
2015-11-26,71
2015-11-27,72
2015-11-28,72
2015-11-29,71
2015-11-30,71
2015-12-01,72
2015-12-02,71
2015-12-03,71
2015-12-04,69
2015-12-05,71
2015-12-06,69
2015-12-07,69
2015-12-08,69
2015-12-09,69
2015-12-10,69
2015-12-11,69
2015-12-12,70
2015-12-13,71
2015-12-14,75
2015-12-15,78
2015-12-16,77
2015-12-17,78
2015-12-18,77
2015-12-19,76
2015-12-20,77
2015-12-21,79
2015-12-22,80
2015-12-23,82
2015-12-24,81
2015-12-25,80
2015-12-26,78
2015-12-27,76
2015-12-28,74
2015-12-29,73
2015-12-30,73
2015-12-31,76
2016-01-01,79
2016-01-02,82
2016-01-03,85
2016-01-04,87
2016-01-05,85
2016-01-06,81
2016-01-07,76
2016-01-08,73
2016-01-09,71
2016-01-10,68
2016-01-11,66
2016-01-12,65
2016-01-13,66
2016-01-14,68
2016-01-15,70
2016-01-16,72
2016-01-17,71
2016-01-18,71
2016-01-19,71
2016-01-20,70
2016-01-21,70
2016-01-22,70
2016-01-23,70
2016-01-24,68
2016-01-25,68
2016-01-26,70
2016-01-27,69
2016-01-28,69
2016-01-29,68
2016-01-30,67
2016-01-31,66
2016-02-01,65
2016-02-02,67
2016-02-03,68
2016-02-04,69
2016-02-05,68
2016-02-06,67
2016-02-07,67
2016-02-08,66
2016-02-09,67
2016-02-10,69
2016-02-11,67
2016-02-12,66
2016-02-13,65
2016-02-14,65
2016-02-15,65
2016-02-16,65
2016-02-17,65
2016-02-18,65
2016-02-19,64
2016-02-20,63
2016-02-21,63
2016-02-22,62
2016-02-23,62
2016-02-24,61
2016-02-25,61
2016-02-26,63
2016-02-27,62
2016-02-28,62
2016-02-29,61
2016-03-01,61
2016-03-02,62
2016-03-03,65
2016-03-04,67
2016-03-05,70
2016-03-06,73
2016-03-07,72
2016-03-08,74
2016-03-09,78
2016-03-10,79
2016-03-11,79
2016-03-12,78
2016-03-13,77
2016-03-14,75
2016-03-15,73
2016-03-16,72
2016-03-17,72
2016-03-18,70
2016-03-19,69
2016-03-20,68
2016-03-21,67
2016-03-22,66
2016-03-23,68
2016-03-24,68
2016-03-25,66
2016-03-26,67
2016-03-27,68
2016-03-28,68
2016-03-29,69
2016-03-30,69
2016-03-31,69
2016-04-01,71
2016-04-02,72
2016-04-03,71
2016-04-04,70
2016-04-05,70
2016-04-06,70
2016-04-07,69
2016-04-08,69
2016-04-09,67
2016-04-10,64
2016-04-11,62
2016-04-12,60
2016-04-13,62
2016-04-14,64
2016-04-15,66
2016-04-16,65
2016-04-17,66
2016-04-18,64
2016-04-19,64
2016-04-20,66
2016-04-21,67
2016-04-22,67
2016-04-23,68
2016-04-24,69
2016-04-25,68
2016-04-26,68
2016-04-27,68
2016-04-28,69
2016-04-29,70
2016-04-30,68
2016-05-01,69
2016-05-02,68
2016-05-03,67
2016-05-04,67
2016-05-05,66
2016-05-06,66
2016-05-07,65
2016-05-08,66
2016-05-09,65
2016-05-10,65
2016-05-11,63
2016-05-12,61
2016-05-13,60
2016-05-14,59
2016-05-15,58
2016-05-16,58
2016-05-17,58
2016-05-18,57
2016-05-19,56
2016-05-22,58
2016-05-23,58
2016-05-24,57
2016-05-25,58
2016-05-26,58
2016-05-27,58
2016-05-28,60
2016-05-29,61
2016-05-30,60
2016-05-31,59
2016-06-01,59
2016-06-02,59
2016-06-03,59
2016-06-04,58
2016-06-05,58
2016-06-06,58
2016-06-07,57
2016-06-08,58
2016-06-09,60
2016-06-10,61
2016-06-11,62
2016-06-12,65
2016-06-13,63
2016-06-14,61
2016-06-15,61
2016-06-16,59
2016-06-17,58
2016-06-18,58
2016-06-19,57
2016-06-20,57
2016-06-21,56
2016-06-22,55
2016-06-23,54
2016-06-24,54
2016-06-25,53
2016-06-26,53
2016-06-27,52
2016-06-28,51
2016-06-29,51
2016-06-30,51
2016-07-01,51
2016-07-02,50
2016-07-03,50
2016-07-04,49
2016-07-05,49
2016-07-06,49
2016-07-07,48
2016-07-08,49
2016-07-09,50
2016-07-10,50
2016-07-11,50
2016-07-12,51
2016-07-13,51
2016-07-14,51
2016-07-15,53
2016-07-16,53
2016-07-17,54
2016-07-18,54
2016-07-23,58
2016-07-24,59
2016-07-25,61
2016-07-26,62
2016-07-27,61
2016-07-28,61
2016-07-29,59
2016-07-30,58
2016-07-31,59
2016-08-01,59
2016-08-02,60
2016-08-03,60
2016-08-04,59
2016-08-05,60
2016-08-06,59
2016-08-07,59
2016-08-08,59
2016-08-09,59
2016-08-10,60
2016-08-11,59
2016-08-12,59
2016-08-13,59
2016-08-14,59
2016-08-15,59
2016-08-16,59
2016-08-17,59
2016-08-18,58
2016-08-19,57
2016-08-20,58
2016-08-21,59
2016-08-22,59
2016-08-23,58
2016-08-24,58
2016-08-25,59
2016-08-26,59
2016-08-28,57
2016-08-31,57
2016-09-01,57
2016-09-02,56
2016-09-03,55
2016-09-04,55
2016-09-05,55
2016-09-06,55
2016-09-07,55
2016-09-08,55
2016-09-09,56
2016-09-10,56
2016-09-11,55
2016-09-12,55
2016-09-13,56
2016-09-14,56
2016-09-15,59
2016-09-16,58
2016-09-17,58
2016-09-18,57
2016-09-19,56
2016-09-20,53
2016-09-21,51
2016-09-22,51
2016-09-23,53
2016-09-24,54
2016-09-25,52
2016-09-26,53
2016-09-27,51
2016-09-28,52
2016-09-29,53
2016-09-30,53
2016-10-01,54
2016-10-02,54
2016-10-03,53
2016-10-04,53
2016-10-05,53
2016-10-06,53
2016-10-07,53
2016-10-08,52
2016-10-09,52
2016-10-10,52
2016-10-11,53
2016-10-12,54
2016-10-13,56
2016-10-14,58
2016-10-15,59
2016-10-16,60
2016-10-17,62
2016-10-18,61
2016-10-19,59
2016-10-20,58
2016-10-21,57
2016-10-22,57
2016-10-23,57
2016-10-24,56
2016-10-25,59
2016-10-26,62
2016-10-27,65
2016-10-28,68
2016-10-29,69
2016-10-30,72
2016-10-31,70
2016-11-01,69
2016-11-02,66
2016-11-03,67
2016-11-04,67
2016-11-05,67
2016-11-06,67
2016-11-07,67
2016-11-08,70
2016-11-09,72
2016-11-10,73
2016-11-11,71
2016-11-12,75
2016-11-13,79
2016-11-14,82
2016-11-15,81
2016-12-07,73
2016-12-08,73
2016-12-09,75
2016-12-10,75
2016-12-11,75
2016-12-12,76
2016-12-13,77
2016-12-14,77
2016-12-15,79
2016-12-16,77
2016-12-17,76
2016-12-18,74
2016-12-19,71
2016-12-20,69
2016-12-21,68
2016-12-22,69
2016-12-23,67
2016-12-24,69
2016-12-25,70
2016-12-26,70
2016-12-27,70
2016-12-28,68
2016-12-29,69
2016-12-30,70
2016-12-31,70
2017-01-01,71
2017-01-02,70
2017-01-03,69
2017-01-04,68
2017-01-05,69
2017-01-06,69
2017-01-07,70
2017-01-08,72
2017-01-09,70
2017-01-10,68
2017-01-11,68
2017-01-12,70
2017-01-13,71
2017-01-14,71
2017-01-15,70
2017-01-16,68
2017-01-17,67
2017-01-18,66
2017-01-19,66
2017-01-20,64
2017-01-21,63
2017-01-22,63
2017-01-23,65
2017-01-27,65
2017-01-28,66
2017-01-29,66
2017-01-30,67
2017-01-31,67
2017-02-01,66
2017-02-02,67
2017-02-03,68
2017-02-04,66
2017-02-05,65
2017-02-06,65
2017-02-07,66
2017-02-08,65
2017-02-09,66
2017-02-10,66
2017-02-11,67
2017-02-12,68
2017-02-13,68
2017-02-14,69
2017-02-15,69
2017-02-16,69
2017-02-18,66
2017-02-19,64
2017-02-20,65
2017-02-21,64
2017-02-22,65
2017-02-23,65
2017-02-24,66
2017-02-25,68
2017-02-26,68
2017-02-27,68
2017-02-28,69
2017-03-01,70
2017-03-02,72
2017-03-03,75
2017-03-04,79
2017-03-05,81
2017-03-06,78
2017-03-07,75
2017-03-08,75
2017-03-09,76
2017-03-10,74
2017-03-11,71
2017-03-12,70
2017-03-13,71
2017-03-14,69
2017-03-15,69
2017-03-16,70
2017-03-17,70
2017-03-18,71
2017-03-19,69
2017-03-20,68
2017-03-21,68
2017-03-22,68
2017-03-23,67
2017-03-24,66
2017-03-25,69
2017-03-26,69
2017-03-27,71
2017-03-28,73
2017-03-29,71
2017-03-30,72
2017-03-31,72
2017-04-01,74
2017-04-02,74
2017-04-03,73
2017-04-04,73
2017-04-12,74
2017-04-13,72
2017-04-14,71
2017-04-15,70
2017-04-16,70
2017-04-17,70
2017-04-18,70
2017-04-19,69
2017-04-20,67
2017-04-21,67
2017-04-22,67
2017-04-23,68
2017-04-24,70
2017-04-25,70
2017-04-26,70
2017-04-27,69
2017-04-28,70
2017-04-29,72
2017-04-30,75
2017-05-01,78
2017-05-02,80
2017-05-03,82
2017-05-04,81
2017-05-05,77
2017-05-06,75
2017-05-07,75
2017-05-08,74
2017-05-09,72
2017-05-10,69
2017-05-11,68
2017-05-12,67
2017-05-13,64
2017-05-14,60
2017-05-15,59
2017-05-16,58
2017-05-17,59
2017-05-18,58
2017-05-19,58
2017-05-20,57
2017-05-21,59
2017-05-22,58
2017-05-23,60
2017-05-24,61
2017-05-25,63
2017-05-26,64
2017-05-27,63
2017-05-28,62
2017-05-29,63
2017-05-30,62
2017-05-31,63
2017-06-01,65
2017-06-02,64
2017-06-03,64
2017-06-04,66
2017-06-05,68
2017-06-06,68
2017-06-07,70
2017-06-08,67
2017-06-09,66
2017-06-10,67
2017-06-11,68
2017-06-12,69
2017-06-13,73
2017-06-14,77
2017-06-15,79
2017-06-16,79
2017-06-17,80
2017-06-18,80
2017-06-19,78
2017-06-20,78
2017-06-21,78
2017-06-22,76
2017-06-23,76
2017-06-24,76
2017-06-25,72
2017-06-26,70
2017-06-27,69
2017-06-28,68
2017-06-29,67
2017-06-30,67
2017-07-01,66
2017-07-02,64
2017-07-03,64
2017-07-04,65
2017-07-05,66
2017-07-06,66
2017-07-07,67
2017-07-08,68
2017-07-13,71
2017-07-14,72
2017-07-15,72
2017-07-16,74
2017-07-17,74
2017-07-18,72
2017-07-19,70
2017-07-20,71
2017-07-21,71
2017-07-22,71
2017-07-23,68
2017-07-24,67
2017-07-25,67
2017-07-26,67
2017-07-27,70
2017-07-28,71
2017-07-29,72
2017-07-30,72
2017-07-31,71
2017-08-01,69
2017-08-02,69
2017-08-03,68
2017-08-04,68
2017-08-05,70
2017-08-06,73
2017-08-09,74
2017-08-10,71
2017-08-11,68
2017-08-12,64
2017-08-13,60
2017-08-14,58
2017-08-15,57
2017-08-16,56
2017-08-17,55
2017-08-18,57
2017-08-19,57
2017-08-20,58
2017-08-21,56
2017-08-22,55
2017-08-23,53
2017-08-24,51
2017-08-25,49
2017-08-26,49
2017-08-27,49
2017-08-28,50
2017-08-29,50
2017-08-30,52
2017-08-31,52
2017-09-01,52
2017-09-02,50
2017-09-03,47
2017-09-04,45
2017-09-05,45
2017-09-06,43
2017-09-07,46
2017-09-08,48
2017-09-09,49
2017-09-10,50
2017-09-11,48
2017-09-12,49
2017-09-13,50
2017-09-14,52
2017-09-15,55
2017-09-16,55
2017-09-17,55
2017-09-18,55
2017-09-19,57
2017-09-20,59
2017-09-22,57
2017-09-23,56
2017-09-24,55
2017-09-25,54
2017-09-26,56
2017-09-27,56
2017-09-28,56
2017-09-29,57
2017-09-30,59
2017-10-01,61
2017-10-02,64
2017-10-03,66
2017-10-04,68
2017-10-05,69
2017-10-06,67
2017-10-07,65
2017-10-08,65
2017-10-09,63
2017-10-10,60
2017-10-11,57
2017-10-12,55
2017-10-13,54
2017-10-14,54
2017-10-15,54
2017-10-16,55
2017-10-17,56
2017-10-18,55
2017-10-19,53
2017-10-20,53
2017-10-21,53
2017-10-22,54
2017-10-23,54
2017-10-24,53
2017-10-25,52
2017-10-26,51
2017-10-27,50
2017-10-28,51
2017-10-29,51
2017-10-30,50
2017-10-31,50
2017-11-01,50
2017-11-02,50
2017-11-03,52
2017-11-04,53
2017-11-05,52
2017-11-06,50
2017-11-07,50
2017-11-08,49
2017-11-09,50
2017-11-10,50
2017-11-11,50
2017-11-12,50
2017-11-13,51
2017-11-14,52
2017-11-15,52
2017-11-16,53
2017-11-17,52
2017-11-18,52
2017-11-19,53
2017-11-20,53
2017-11-21,52
2017-11-22,52
2017-11-23,51
2017-11-24,50
2017-11-25,49
2017-11-26,49
2017-11-27,50
2017-11-28,49
2017-11-29,48
2017-11-30,48
2017-12-01,47
2017-12-02,46
2017-12-03,45
2017-12-04,44
2017-12-05,44
2017-12-06,45
2017-12-07,47
2017-12-08,50
2017-12-09,52
2017-12-10,53
2017-12-11,52
2017-12-12,51
2017-12-13,51
2017-12-14,50
2017-12-15,49
2017-12-16,48
2017-12-17,49
2017-12-18,50
2017-12-19,51
2017-12-20,50
2017-12-21,48
2017-12-22,47
2017-12-23,45
2017-12-24,42
2017-12-25,39
2017-12-26,38
2017-12-27,38
2017-12-28,39
2017-12-29,40
2017-12-30,40
2017-12-31,40
2018-01-01,39
2018-01-02,39
2018-01-03,39
2018-01-04,40
2018-01-05,40
2018-01-06,39
2018-01-07,38
2018-01-08,38
2018-01-09,38
2018-01-10,38
2018-01-11,39
2018-01-12,39
2018-01-13,40
2018-01-14,41
2018-01-15,41
2018-01-16,42
2018-01-17,43
2018-01-18,45
2018-01-19,43
2018-01-20,44
2018-01-21,44
2018-01-22,46
2018-01-23,47
2018-01-24,47
2018-01-25,50
2018-01-26,53
2018-01-27,54
2018-01-28,56
2018-01-29,59
2018-01-30,62
2018-01-31,66
2018-02-01,68
2018-02-02,70
2018-02-03,68
2018-02-04,66
2018-02-05,64
2018-02-06,64
2018-02-07,66
2018-02-08,70
2018-02-09,72
2018-02-10,72
2018-02-11,70
2018-02-12,68
2018-02-13,67
2018-02-14,66
2018-02-15,65
2018-02-16,63
2018-02-17,62
2018-02-18,61
2018-02-19,59
2018-02-20,57
2018-02-21,55
2018-02-22,54
2018-02-23,53
2018-02-24,53
2018-02-25,54
2018-02-26,55
2018-02-27,57
2018-02-28,59
2018-03-01,59
2018-03-03,65
2018-03-04,65
2018-03-05,64
2018-03-06,63
2018-03-07,63
2018-03-08,64
2018-03-09,64
2018-03-10,63
2018-03-11,60
2018-03-12,58
2018-03-13,55
2018-03-14,54
2018-03-15,53
2018-03-16,52
2018-03-17,52
2018-03-18,54
2018-03-20,54
2018-03-21,54
2018-03-23,56
2018-03-24,55
2018-03-25,55
2018-03-26,53
2018-03-27,50
2018-03-28,47
2018-03-29,44
2018-03-30,43
2018-03-31,43
2018-04-01,43
2018-04-02,43
2018-04-03,43
2018-04-04,43
2018-04-05,44
2018-04-06,44
2018-04-07,41
2018-04-08,41
2018-04-09,41
2018-04-10,41
2018-04-11,40
2018-04-12,41
2018-04-13,43
2018-04-14,43
2018-04-15,44
2018-04-16,43
2018-04-17,43
2018-04-18,43
2018-04-19,45
2018-04-20,46
2018-04-21,48
2018-04-22,50
2018-04-23,50
2018-04-24,52
2018-04-25,53
2018-04-26,54
2018-04-27,54
2018-04-28,55
2018-04-29,56
2018-04-30,56
2018-05-01,58
2018-05-02,58
2018-05-03,57
2018-05-04,54
2018-05-05,53
2018-05-06,52
2018-05-07,53
2018-05-08,55
2018-05-09,56
2018-05-10,58
2018-05-11,59
2018-05-12,58
2018-05-13,61
2018-05-14,62
2018-05-15,66
2018-05-16,69
2018-05-17,70
2018-05-18,72
2018-05-19,72
2018-05-20,74
2018-05-21,75
2018-05-22,75
2018-05-23,74
2018-05-24,73
2018-05-25,72
2018-05-26,72
2018-05-27,74
2018-05-28,76
2018-05-29,78
2018-05-30,77
2018-05-31,77
2018-06-01,74
2018-06-02,76
2018-06-03,75
2018-06-04,74
2018-06-05,75
2018-06-06,74
2018-06-07,75
2018-06-08,77
2018-06-09,79
2018-06-10,81
2018-06-11,82
2018-06-12,79
2018-06-13,77
2018-06-14,73
2018-06-15,69
2018-06-16,66
2018-06-17,63
2018-06-18,62
2018-06-19,61
2018-06-20,59
2018-06-21,60
2018-06-22,62
2018-06-23,65
2018-06-24,63
2018-06-25,63
2018-06-26,63
2018-06-27,63
2018-06-28,63
2018-06-29,61
2018-06-30,60
2018-07-01,58
2018-07-02,57
2018-07-03,57
2018-07-04,55
2018-07-05,52
2018-07-06,51
2018-07-07,51
2018-07-08,50
2018-07-09,50
2018-07-10,51
2018-07-11,52
2018-07-12,51
2018-07-13,50
2018-07-14,48
2018-07-15,48
2018-07-16,47
2018-07-17,48
2018-07-18,49
2018-07-19,50
2018-07-20,49
2018-07-21,48
2018-07-22,48
2018-07-23,50
2018-07-24,52
2018-07-25,53
2018-07-26,53
2018-07-27,53
2018-07-28,52
2018-07-29,52
2018-07-30,53
2018-07-31,53
2018-08-01,54
2018-08-02,55
2018-08-03,57
2018-08-04,57
2018-08-05,56
2018-08-06,55
2018-08-07,54
2018-08-08,54
2018-08-09,55
2018-08-10,55
2018-08-11,55
2018-08-12,55
2018-08-14,53
2018-08-16,54
2018-08-17,54
2018-08-18,54
2018-08-19,53
2018-08-20,54
2018-08-21,56
2018-08-22,58
2018-08-23,60
2018-08-24,60
2018-08-25,61
2018-08-26,61
2018-08-27,61
2018-08-28,63
2018-08-29,65
2018-08-30,63
2018-08-31,61
2018-09-01,59
2018-09-02,60
2018-09-03,58
2018-09-04,58
2018-09-05,59
2018-09-06,61
2018-09-07,60
2018-09-08,60
2018-09-09,60
2018-09-10,61
2018-09-11,64
2018-09-12,62
2018-09-13,62
2018-09-14,61
2018-09-15,61
2018-09-16,60
2018-09-17,57
2018-09-18,54
2018-09-19,51
2018-09-20,52
2018-09-21,52
2018-09-22,53
2018-09-23,53
2018-09-24,51
2018-09-25,53
2018-09-26,54
2018-09-27,55
2018-09-28,54
2018-09-29,56
2018-09-30,58
2018-10-01,61
2018-10-02,64
2018-10-03,67
2018-10-04,70
2018-10-05,73
2018-10-06,76
2018-10-07,80
2018-10-08,81
2018-10-09,83
2018-10-10,87
2018-10-11,89
2018-10-12,94
2018-10-13,91
2018-10-14,90
2018-10-15,92
2018-10-16,89
2018-10-17,85
2018-10-18,83
2018-10-19,78
2018-10-20,75
2018-10-21,73
2018-10-22,72
2018-10-23,68
2018-10-24,69
2018-10-25,72
2018-10-26,75
2018-10-27,75
2018-10-28,78
2018-10-29,80
2018-10-30,79
2018-10-31,77
2018-11-01,77
2018-11-03,73
2018-11-04,71
2018-11-05,69
2018-11-06,69
2018-11-07,72
2018-11-08,76
2018-11-09,80
2018-11-10,84
2018-11-11,88
2018-11-12,85
2018-11-13,83
2018-11-15,80
2018-11-16,80
2018-11-17,81
2018-11-18,84
2018-11-19,84
2018-11-20,83
2018-11-21,81
2018-11-22,80
2018-11-23,81
2018-11-24,81
2018-11-25,80
2018-11-26,79
2018-11-27,78
2018-11-28,75
2018-11-29,73
2018-12-01,72
2018-12-02,72
2018-12-03,72
2018-12-04,75
2018-12-05,77
2018-12-07,75
2018-12-09,77
2018-12-10,78
2018-12-11,77
2018-12-12,77
2018-12-13,77
2018-12-14,78
2018-12-15,79
2018-12-16,79
2018-12-17,80
2018-12-18,81
2018-12-19,82
2018-12-20,82
2018-12-21,79
2018-12-22,75
2018-12-23,71
2018-12-24,70
2018-12-25,69
2018-12-26,69
2018-12-27,69
2018-12-28,65
2018-12-29,62
2018-12-30,62
2018-12-31,64
2019-01-01,65
2019-01-02,67
2019-01-03,70
2019-01-04,73
2019-01-05,74
2019-01-06,75
2019-01-08,74
2019-01-10,74
2019-01-11,74
2019-01-12,73
2019-01-13,73
2019-01-14,72
2019-01-15,72
2019-01-16,71
2019-01-17,70
2019-01-18,72
2019-01-19,72
2019-01-20,71
2019-01-21,72
2019-01-22,72
2019-01-23,71
2019-01-24,71
2019-01-25,72
2019-01-26,72
2019-01-27,72
2019-01-28,73
2019-01-29,73
2019-01-30,73
2019-01-31,73
2019-02-01,73
2019-02-02,73
2019-02-03,72
2019-02-04,70
2019-02-05,69
2019-02-06,70
2019-02-07,69
2019-02-08,68
2019-02-09,69
2019-02-10,69
2019-02-11,69
2019-02-12,68
2019-02-13,67
2019-02-14,65
2019-02-15,65
2019-02-16,66
2019-02-17,65
2019-02-18,65
2019-02-19,64
2019-02-20,61
2019-02-21,58
2019-02-22,57
2019-02-23,55
2019-02-24,54
2019-02-25,54
2019-02-26,53
2019-02-27,50
2019-02-28,49
2019-03-01,49
2019-03-02,50
2019-03-03,50
2019-03-04,51
2019-03-05,51
2019-03-06,50
2019-03-07,51
2019-03-08,51
2019-03-09,52
2019-03-10,54
2019-03-11,53
2019-03-12,53
2019-03-13,54
2019-03-14,53
2019-03-15,53
2019-03-16,55
2019-03-17,55
2019-03-18,57
2019-03-19,58
2019-03-20,59
2019-03-21,60
2019-03-22,58
2019-03-23,55
2019-03-24,52
2019-03-25,49
2019-03-26,47
2019-03-27,46
2019-03-28,44
2019-03-29,43
2019-03-30,43
2019-03-31,44
2019-04-01,44
2019-04-02,43
2019-04-03,43
2019-04-04,43
2019-04-05,43
2019-04-06,43
2019-04-07,44
2019-04-08,43
2019-04-09,43
2019-04-10,42
2019-04-11,42
2019-04-12,41
2019-04-13,42
2019-04-14,42
2019-04-15,43
2019-04-16,44
2019-04-17,46
2019-04-18,47
2019-04-19,47
2019-04-20,48
2019-04-21,48
2019-04-22,49
2019-04-23,49
2019-04-24,51
2019-04-25,50
2019-04-26,48
2019-04-27,47
2019-04-28,47
2019-04-29,46
2019-04-30,44
2019-05-01,44
2019-05-02,44
2019-05-03,43
2019-05-04,43
2019-05-05,44
2019-05-06,45
2019-05-07,46
2019-05-08,47
2019-05-09,49
2019-05-10,49
2019-05-11,48
2019-05-12,49
2019-05-13,50
2019-05-14,51
2019-05-15,52
2019-05-16,53
2019-05-17,53
2019-05-18,53
2019-05-19,53
2019-05-20,53
2019-05-21,55
2019-05-22,56
2019-05-23,57
2019-05-24,59
2019-05-25,58
2019-05-26,59
2019-05-27,59
2019-05-28,58
2019-05-29,57
2019-05-30,55
2019-05-31,55
2019-06-01,53
2019-06-02,52
2019-06-03,50
2019-06-04,48
2019-06-05,47
2019-06-06,44
2019-06-07,41
2019-06-08,41
2019-06-09,44
2019-06-10,47
2019-06-11,48
2019-06-12,49
2019-06-13,49
2019-06-14,49
2019-06-15,49
2019-06-16,50
2019-06-17,51
2019-06-18,51
2019-06-19,49
2019-06-20,49
2019-06-21,48
2019-06-22,48
2019-06-23,47
2019-06-24,47
2019-06-25,47
2019-06-26,47
2019-06-27,48
2019-06-28,47
2019-06-29,47
2019-06-30,46
2019-07-01,46
2019-07-02,45
2019-07-03,46
2019-07-04,45
2019-07-05,46
2019-07-06,47
2019-07-07,46
2019-07-08,46
2019-07-09,45
2019-07-10,46
2019-07-11,45
2019-07-12,44
2019-07-13,45
2019-07-14,45
2019-07-15,44
2019-07-16,43
2019-07-17,43
2019-07-18,42
2019-07-19,43
2019-07-20,44
2019-07-21,44
2019-07-22,43
2019-07-23,42
2019-07-24,41
2019-07-25,38
2019-07-26,36
2019-07-27,35
2019-07-28,35
2019-07-29,35
2019-07-30,37
2019-07-31,38
2019-08-01,40
2019-08-02,42
2019-08-03,43
2019-08-04,44
2019-08-05,44
2019-08-06,44
2019-08-07,44
2019-08-08,44
2019-08-09,45
2019-08-10,44
2019-08-11,43
2019-08-12,42
2019-08-13,43
2019-08-14,43
2019-08-15,44
2019-08-16,44
2019-08-17,42
2019-08-18,41
2019-08-19,42
2019-08-20,43
2019-08-21,43
2019-08-22,43
2019-08-23,43
2019-08-24,43
2019-08-24,43
2019-08-25,43
2019-08-25,43
2019-08-26,44
2019-08-26,44
2019-08-27,45
2019-08-27,45
