date_obj,Iron%20spit price
2015-08-27,90
2015-08-28,90
2015-08-29,90
2015-08-30,90
2015-08-31,92
2015-09-01,92
2015-09-02,94
2015-09-03,94
2015-09-04,93
2015-09-05,93
2015-09-06,94
2015-09-07,94
2015-09-08,94
2015-09-09,94
2015-09-10,94
2015-09-11,94
2015-09-12,92
2015-09-13,92
2015-09-14,91
2015-09-15,91
2015-09-16,91
2015-09-17,91
2015-09-18,89
2015-09-19,89
2015-09-20,90
2015-09-21,90
2015-09-22,89
2015-09-23,89
2015-09-24,89
2015-09-25,89
2015-09-27,90
2015-09-28,91
2015-09-29,91
2015-09-30,91
2015-10-05,89
2015-10-06,89
2015-10-07,90
2015-10-08,90
2015-10-09,91
2015-10-10,91
2015-10-11,91
2015-10-12,91
2015-10-13,92
2015-10-14,92
2015-10-15,91
2015-10-16,91
2015-10-17,93
2015-10-18,93
2015-10-19,93
2015-10-20,93
2015-10-22,94
2015-10-23,98
2015-10-24,98
2015-10-25,103
2015-10-26,103
2015-10-27,107
2015-10-29,105
2015-10-30,105
2015-10-31,110
2015-11-01,110
2015-11-02,111
2015-11-03,111
2015-11-04,111
2015-11-05,110
2015-11-06,110
2015-11-07,109
2015-11-08,109
2015-11-09,109
2015-11-10,108
2015-11-11,108
2015-11-12,106
2015-11-13,106
2015-11-14,105
2015-11-15,105
2015-11-16,104
2015-11-17,104
2015-11-18,105
2015-11-19,105
2015-11-20,110
2015-11-21,110
2015-11-22,115
2015-11-23,115
2015-11-24,115
2015-11-25,120
2015-11-26,120
2015-11-27,124
2015-11-28,124
2015-11-29,125
2015-11-30,125
2015-12-01,126
2015-12-02,126
2015-12-03,127
2015-12-04,127
2015-12-05,127
2015-12-06,127
2015-12-07,127
2015-12-08,124
2015-12-09,125
2015-12-10,125
2015-12-11,124
2015-12-12,124
2015-12-13,128
2015-12-14,128
2015-12-15,128
2015-12-16,128
2015-12-17,124
2015-12-18,124
2015-12-19,123
2015-12-20,126
2015-12-21,126
2015-12-22,129
2015-12-23,129
2015-12-24,123
2015-12-25,123
2015-12-26,120
2015-12-27,115
2015-12-28,115
2015-12-29,110
2015-12-30,105
2015-12-31,105
2016-01-01,99
2016-01-02,99
2016-01-03,99
2016-01-04,99
2016-01-05,99
2016-01-06,101
2016-01-07,101
2016-01-08,96
2016-01-09,96
2016-01-10,97
2016-01-11,97
2016-01-12,98
2016-01-13,98
2016-01-14,98
2016-01-15,98
2016-01-16,99
2016-01-17,99
2016-01-18,95
2016-01-19,95
2016-01-20,90
2016-01-21,90
2016-01-22,86
2016-01-23,86
2016-01-24,82
2016-01-25,77
2016-01-26,77
2016-01-27,75
2016-01-28,75
2016-01-29,79
2016-01-30,79
2016-01-31,80
2016-02-01,84
2016-02-02,84
2016-02-03,85
2016-02-04,85
2016-02-05,88
2016-02-06,93
2016-02-07,93
2016-02-08,98
2016-02-09,98
2016-02-10,103
2016-02-11,103
2016-02-12,107
2016-02-13,113
2016-02-14,113
2016-02-15,118
2016-02-16,118
2016-02-17,120
2016-02-18,120
2016-02-19,121
2016-02-20,121
2016-02-21,121
2016-02-22,121
2016-02-23,118
2016-02-24,118
2016-02-25,122
2016-02-26,122
2016-02-27,124
2016-02-28,124
2016-02-29,126
2016-03-01,127
2016-03-02,127
2016-03-03,130
2016-03-04,130
2016-03-05,129
2016-03-06,131
2016-03-07,131
2016-03-08,131
2016-03-09,131
2016-03-10,132
2016-03-11,132
2016-03-12,130
2016-03-13,130
2016-03-14,129
2016-03-15,129
2016-03-16,125
2016-03-17,125
2016-03-18,122
2016-03-19,122
2016-03-20,120
2016-03-21,120
2016-03-22,124
2016-03-23,126
2016-03-24,126
2016-03-25,129
2016-03-26,129
2016-03-27,127
2016-03-28,131
2016-03-29,131
2016-03-30,132
2016-03-31,132
2016-04-01,131
2016-04-02,131
2016-04-03,135
2016-04-04,134
2016-04-05,134
2016-04-06,137
2016-04-07,137
2016-04-08,142
2016-04-09,144
2016-04-10,145
2016-04-11,145
2016-04-12,146
2016-04-13,146
2016-04-14,148
2016-04-15,150
2016-04-16,148
2016-04-17,148
2016-04-18,144
2016-04-19,144
2016-04-20,145
2016-04-21,145
2016-04-22,138
2016-04-23,131
2016-04-24,131
2016-04-25,124
2016-04-26,124
2016-04-27,117
2016-04-28,117
2016-04-29,117
2016-04-30,116
2016-05-01,116
2016-05-02,117
2016-05-03,112
2016-05-04,112
2016-05-05,108
2016-05-06,108
2016-05-07,108
2016-05-08,108
2016-05-09,105
2016-05-10,104
2016-05-11,104
2016-05-12,107
2016-05-13,110
2016-05-14,110
2016-05-15,108
2016-05-16,108
2016-05-17,105
2016-05-18,99
2016-05-19,99
2016-05-22,94
2016-05-23,91
2016-05-24,89
2016-05-25,89
2016-05-26,86
2016-05-27,86
2016-05-28,86
2016-05-29,89
2016-05-30,89
2016-05-31,89
2016-06-01,89
2016-06-02,89
2016-06-03,93
2016-06-04,98
2016-06-05,98
2016-06-06,101
2016-06-07,101
2016-06-08,107
2016-06-09,108
2016-06-10,108
2016-06-11,108
2016-06-12,106
2016-06-13,106
2016-06-14,107
2016-06-15,107
2016-06-16,109
2016-06-17,106
2016-06-18,106
2016-06-19,104
2016-06-20,101
2016-06-21,101
2016-06-22,99
2016-06-23,100
2016-06-24,100
2016-06-25,98
2016-06-26,98
2016-06-27,94
2016-06-28,89
2016-06-29,85
2016-06-30,84
2016-07-01,86
2016-07-02,86
2016-07-03,86
2016-07-04,87
2016-07-05,87
2016-07-06,85
2016-07-07,85
2016-07-08,85
2016-07-09,85
2016-07-10,85
2016-07-11,85
2016-07-12,88
2016-07-13,86
2016-07-14,84
2016-07-15,84
2016-07-16,81
2016-07-17,81
2016-07-18,82
2016-07-23,84
2016-07-24,84
2016-07-25,84
2016-07-26,85
2016-07-27,86
2016-07-28,86
2016-07-29,87
2016-07-30,87
2016-07-31,86
2016-08-01,86
2016-08-02,88
2016-08-03,87
2016-08-04,87
2016-08-05,85
2016-08-06,85
2016-08-07,86
2016-08-08,86
2016-08-09,84
2016-08-10,84
2016-08-11,83
2016-08-12,83
2016-08-13,80
2016-08-14,80
2016-08-15,80
2016-08-16,80
2016-08-17,81
2016-08-18,81
2016-08-19,85
2016-08-20,89
2016-08-21,89
2016-08-22,89
2016-08-23,88
2016-08-24,88
2016-08-25,86
2016-08-26,86
2016-08-28,87
2016-08-31,89
2016-09-01,90
2016-09-02,90
2016-09-03,88
2016-09-04,88
2016-09-05,88
2016-09-06,90
2016-09-07,90
2016-09-08,90
2016-09-09,91
2016-09-10,92
2016-09-11,92
2016-09-12,93
2016-09-13,90
2016-09-14,90
2016-09-15,94
2016-09-16,94
2016-09-17,99
2016-09-18,99
2016-09-19,104
2016-09-20,104
2016-09-21,110
2016-09-22,110
2016-09-23,116
2016-09-24,116
2016-09-25,114
2016-09-26,114
2016-09-27,115
2016-09-28,115
2016-09-29,113
2016-09-30,112
2016-10-01,112
2016-10-02,112
2016-10-03,112
2016-10-04,111
2016-10-05,111
2016-10-06,108
2016-10-07,108
2016-10-08,105
2016-10-09,105
2016-10-10,107
2016-10-11,107
2016-10-12,108
2016-10-13,108
2016-10-14,109
2016-10-15,110
2016-10-16,110
2016-10-17,109
2016-10-18,109
2016-10-19,108
2016-10-20,108
2016-10-21,102
2016-10-22,102
2016-10-23,100
2016-10-24,100
2016-10-25,100
2016-10-26,99
2016-10-27,99
2016-10-28,100
2016-10-29,101
2016-10-30,101
2016-10-31,99
2016-11-01,99
2016-11-02,101
2016-11-03,101
2016-11-04,100
2016-11-05,100
2016-11-06,99
2016-11-07,99
2016-11-08,99
2016-11-09,99
2016-11-10,102
2016-11-11,102
2016-11-12,103
2016-11-13,103
2016-11-14,107
2016-12-07,108
2016-12-08,111
2016-12-09,113
2016-12-10,113
2016-12-11,112
2016-12-12,112
2016-12-13,111
2016-12-14,107
2016-12-15,107
2016-12-16,106
2016-12-17,101
2016-12-18,101
2016-12-19,100
2016-12-20,102
2016-12-21,100
2016-12-22,100
2016-12-23,100
2016-12-24,100
2016-12-25,100
2016-12-26,100
2016-12-27,98
2016-12-28,94
2016-12-29,90
2016-12-30,92
2016-12-31,92
2017-01-01,93
2017-01-02,95
2017-01-03,95
2017-01-04,96
2017-01-05,96
2017-01-06,93
2017-01-07,94
2017-01-08,95
2017-01-09,97
2017-01-10,96
2017-01-11,97
2017-01-12,97
2017-01-13,97
2017-01-14,95
2017-01-15,97
2017-01-16,97
2017-01-17,96
2017-01-18,96
2017-01-19,96
2017-01-20,91
2017-01-21,90
2017-01-22,91
2017-01-27,97
2017-01-28,94
2017-01-29,98
2017-01-30,98
2017-01-31,103
2017-02-01,99
2017-02-02,97
2017-02-03,96
2017-02-04,100
2017-02-05,98
2017-02-06,97
2017-02-07,97
2017-02-08,96
2017-02-09,96
2017-02-10,93
2017-02-11,92
2017-02-12,92
2017-02-13,91
2017-02-14,86
2017-02-15,86
2017-02-16,88
2017-02-18,88
2017-02-19,89
2017-02-20,89
2017-02-21,91
2017-02-22,91
2017-02-23,90
2017-02-24,90
2017-02-25,90
2017-02-26,90
2017-02-27,91
2017-02-28,88
2017-03-01,83
2017-03-02,86
2017-03-03,86
2017-03-04,86
2017-03-05,86
2017-03-06,91
2017-03-07,95
2017-03-08,95
2017-03-09,95
2017-03-10,96
2017-03-11,98
2017-03-12,96
2017-03-13,95
2017-03-14,96
2017-03-15,98
2017-03-16,100
2017-03-17,102
2017-03-18,102
2017-03-19,100
2017-03-20,96
2017-03-21,91
2017-03-22,91
2017-03-23,89
2017-03-24,89
2017-03-25,89
2017-03-26,89
2017-03-27,90
2017-03-28,90
2017-03-29,91
2017-03-30,90
2017-03-31,89
2017-04-01,88
2017-04-02,88
2017-04-03,84
2017-04-04,81
2017-04-12,68
2017-04-13,66
2017-04-14,68
2017-04-15,66
2017-04-16,67
2017-04-17,69
2017-04-18,69
2017-04-19,70
2017-04-20,70
2017-04-21,72
2017-04-22,72
2017-04-23,73
2017-04-24,72
2017-04-25,69
2017-04-26,69
2017-04-27,66
2017-04-28,66
2017-04-29,66
2017-04-30,68
2017-05-01,68
2017-05-02,70
2017-05-03,71
2017-05-04,71
2017-05-05,73
2017-05-06,73
2017-05-07,73
2017-05-08,76
2017-05-09,75
2017-05-10,75
2017-05-11,75
2017-05-12,74
2017-05-13,76
2017-05-14,76
2017-05-15,77
2017-05-16,81
2017-05-17,81
2017-05-18,85
2017-05-19,85
2017-05-20,80
2017-05-21,80
2017-05-22,80
2017-05-23,80
2017-05-24,77
2017-05-25,77
2017-05-26,75
2017-05-27,74
2017-05-28,74
2017-05-29,75
2017-05-30,77
2017-05-31,77
2017-06-01,77
2017-06-02,75
2017-06-03,75
2017-06-04,75
2017-06-06,74
2017-06-07,73
2017-06-08,73
2017-06-09,72
2017-06-10,73
2017-06-11,73
2017-06-12,73
2017-06-13,73
2017-06-14,74
2017-06-15,74
2017-06-16,75
2017-06-17,72
2017-06-18,71
2017-06-19,71
2017-06-20,73
2017-06-21,72
2017-06-22,72
2017-06-23,73
2017-06-24,75
2017-06-25,75
2017-06-26,75
2017-06-27,75
2017-06-28,74
2017-06-29,74
2017-06-30,74
2017-07-01,74
2017-07-02,72
2017-07-03,71
2017-07-04,71
2017-07-05,71
2017-07-06,72
2017-07-07,72
2017-07-08,74
2017-07-13,75
2017-07-14,75
2017-07-15,75
2017-07-16,77
2017-07-17,76
2017-07-18,76
2017-07-19,75
2017-07-20,76
2017-07-21,73
2017-07-22,74
2017-07-23,74
2017-07-24,74
2017-07-25,75
2017-07-26,74
2017-07-27,75
2017-07-28,73
2017-07-29,73
2017-07-30,70
2017-07-31,70
2017-08-01,66
2017-08-02,66
2017-08-03,63
2017-08-04,63
2017-08-05,63
2017-08-06,63
2017-08-09,60
2017-08-10,62
2017-08-11,62
2017-08-12,62
2017-08-13,62
2017-08-14,63
2017-08-15,63
2017-08-16,62
2017-08-17,62
2017-08-18,62
2017-08-19,63
2017-08-20,60
2017-08-21,62
2017-08-22,58
2017-08-23,58
2017-08-24,55
2017-08-25,55
2017-08-26,55
2017-08-27,53
2017-08-28,53
2017-08-29,52
2017-08-30,52
2017-08-31,52
2017-09-01,55
2017-09-02,57
2017-09-03,57
2017-09-04,56
2017-09-05,56
2017-09-06,57
2017-09-07,58
2017-09-08,58
2017-09-09,59
2017-09-10,60
2017-09-11,60
2017-09-12,61
2017-09-13,63
2017-09-14,65
2017-09-15,65
2017-09-16,69
2017-09-17,71
2017-09-19,71
2017-09-20,72
2017-09-21,72
2017-09-22,75
2017-09-23,75
2017-09-24,77
2017-09-25,79
2017-09-26,83
2017-09-27,83
2017-09-28,88
2017-09-29,84
2017-09-30,84
2017-10-01,89
2017-10-02,92
2017-10-03,92
2017-10-04,95
2017-10-05,100
2017-10-06,103
2017-10-07,104
2017-10-08,109
2017-10-09,110
2017-10-10,113
2017-10-11,113
2017-10-12,119
2017-10-13,124
2017-10-14,130
2017-10-15,130
2017-10-16,137
2017-10-17,137
2017-10-18,143
2017-10-19,143
2017-10-20,151
2017-10-21,159
2017-10-22,167
2017-10-23,176
2017-10-24,185
2017-10-25,192
2017-10-26,192
2017-10-27,200
2017-10-28,200
2017-10-29,204
2017-10-30,215
2017-10-31,226
2017-11-01,226
2017-11-02,234
2017-11-03,237
2017-11-04,238
2017-11-05,238
2017-11-06,242
2017-11-07,242
2017-11-08,244
2017-11-09,233
2017-11-10,231
2017-11-11,231
2017-11-12,231
2017-11-13,232
2017-11-14,232
2017-11-15,239
2017-11-16,230
2017-11-17,229
2017-11-18,229
2017-11-19,229
2017-11-20,235
2017-11-21,223
2017-11-22,223
2017-11-23,222
2017-11-24,222
2017-11-25,223
2017-11-26,211
2017-11-27,211
2017-11-28,214
2017-11-29,215
2017-11-30,215
2017-12-01,223
2017-12-02,223
2017-12-03,218
2017-12-04,218
2017-12-05,219
2017-12-06,220
2017-12-07,213
2017-12-08,213
2017-12-09,202
2017-12-10,197
2017-12-11,194
2017-12-12,192
2017-12-14,197
2017-12-15,192
2017-12-16,192
2017-12-17,192
2017-12-18,183
2017-12-19,183
2017-12-20,183
2017-12-21,192
2017-12-22,182
2017-12-23,183
2017-12-24,183
2017-12-25,191
2017-12-26,182
2017-12-27,180
2017-12-28,176
2017-12-29,175
2017-12-30,172
2017-12-31,172
2018-01-01,166
2018-01-02,162
2018-01-03,156
2018-01-04,148
2018-01-05,144
2018-01-06,142
2018-01-07,150
2018-01-08,142
2018-01-09,135
2018-01-10,135
2018-01-11,135
2018-01-12,135
2018-01-13,136
2018-01-14,136
2018-01-15,136
2018-01-16,134
2018-01-17,129
2018-01-18,127
2018-01-19,127
2018-01-20,121
2018-01-21,121
2018-01-22,123
2018-01-23,116
2018-01-25,119
2018-01-26,120
2018-01-27,119
2018-01-28,120
2018-01-29,123
2018-01-30,128
2018-01-31,125
2018-02-01,129
2018-02-02,130
2018-02-03,132
2018-02-04,129
2018-02-05,136
2018-02-06,131
2018-02-07,134
2018-02-08,134
2018-02-09,132
2018-02-10,139
2018-02-11,136
2018-02-12,135
2018-02-13,136
2018-02-14,135
2018-02-15,132
2018-02-16,131
2018-02-17,126
2018-02-18,126
2018-02-19,128
2018-02-20,131
2018-02-21,135
2018-02-22,136
2018-02-23,135
2018-02-24,131
2018-02-25,133
2018-02-26,131
2018-02-27,134
2018-02-28,135
2018-03-01,136
2018-03-02,137
2018-03-03,137
2018-03-04,140
2018-03-05,135
2018-03-06,130
2018-03-07,136
2018-03-08,141
2018-03-09,134
2018-03-10,129
2018-03-11,127
2018-03-12,129
2018-03-13,122
2018-03-14,123
2018-03-15,127
2018-03-16,133
2018-03-17,133
2018-03-18,135
2018-03-19,131
2018-03-20,128
2018-03-21,121
2018-03-23,117
2018-03-24,111
2018-03-25,113
2018-03-26,118
2018-03-27,114
2018-03-28,116
2018-03-29,122
2018-03-30,129
2018-03-31,131
2018-04-01,135
2018-04-02,135
2018-04-03,133
2018-04-04,134
2018-04-05,136
2018-04-06,138
2018-04-07,137
2018-04-08,138
2018-04-09,138
2018-04-10,144
2018-04-11,143
2018-04-12,142
2018-04-13,144
2018-04-14,142
2018-04-15,134
2018-04-16,128
2018-04-17,123
2018-04-18,116
2018-04-19,110
2018-04-20,104
2018-04-21,99
2018-04-22,97
2018-04-23,96
2018-04-24,91
2018-04-25,86
2018-04-26,81
2018-04-27,76
2018-04-28,72
2018-04-29,73
2018-04-30,70
2018-05-01,68
2018-05-04,62
2018-05-05,63
2018-05-06,59
2018-05-07,56
2018-05-08,53
2018-05-09,51
2018-05-10,50
2018-05-11,47
2018-05-12,47
2018-05-13,47
2018-05-14,46
2018-05-15,46
2018-05-16,47
2018-05-17,48
2018-05-18,48
2018-05-19,48
2018-05-20,49
2018-05-21,49
2018-05-22,46
2018-05-23,46
2018-05-24,46
2018-05-25,48
2018-05-26,49
2018-05-27,50
2018-05-28,52
2018-05-29,52
2018-05-30,52
2018-05-31,54
2018-06-01,57
2018-06-02,60
2018-06-03,61
2018-06-04,63
2018-06-05,64
2018-06-06,66
2018-06-07,66
2018-06-08,65
2018-06-09,69
2018-06-10,72
2018-06-11,76
2018-06-12,80
2018-06-13,84
2018-06-14,89
2018-06-15,94
2018-06-16,99
2018-06-17,100
2018-06-18,103
2018-06-19,102
2018-06-20,102
2018-06-21,101
2018-06-22,104
2018-06-23,104
2018-06-24,103
2018-06-25,103
2018-06-26,104
2018-06-27,106
2018-06-28,110
2018-06-29,104
2018-06-30,101
2018-07-01,104
2018-07-02,101
2018-07-03,95
2018-07-04,93
2018-07-05,95
2018-07-06,93
2018-07-07,93
2018-07-08,94
2018-07-09,94
2018-07-10,94
2018-07-11,98
2018-07-12,98
2018-07-13,93
2018-07-14,93
2018-07-15,93
2018-07-16,94
2018-07-17,93
2018-07-18,88
2018-07-19,88
2018-07-20,86
2018-07-21,86
2018-07-22,82
2018-07-23,81
2018-07-24,81
2018-07-25,80
2018-07-26,81
2018-07-27,80
2018-07-28,77
2018-07-29,76
2018-07-30,75
2018-07-31,71
2018-08-01,68
2018-08-02,64
2018-08-03,64
2018-08-04,64
2018-08-05,62
2018-08-06,62
2018-08-07,61
2018-08-08,61
2018-08-09,60
2018-08-10,58
2018-08-11,59
2018-08-12,60
2018-08-14,62
2018-08-16,65
2018-08-17,65
2018-08-18,66
2018-08-19,63
2018-08-20,63
2018-08-21,59
2018-08-22,60
2018-08-23,59
2018-08-24,59
2018-08-25,59
2018-08-26,57
2018-08-27,56
2018-08-28,55
2018-08-29,53
2018-08-30,51
2018-08-31,48
2018-09-01,46
2018-09-02,44
2018-09-03,43
2018-09-05,41
2018-09-06,42
2018-09-07,42
2018-09-08,40
2018-09-09,38
2018-09-10,37
2018-09-11,36
2018-09-12,36
2018-09-13,37
2018-09-14,38
2018-09-15,38
2018-09-16,38
2018-09-17,37
2018-09-18,38
2018-09-19,38
2018-09-20,38
2018-09-21,38
2018-09-22,40
2018-09-23,42
2018-09-24,45
2018-09-25,47
2018-09-26,50
2018-09-27,49
2018-09-28,49
2018-09-29,51
2018-09-30,51
2018-10-02,50
2018-10-03,50
2018-10-04,50
2018-10-05,48
2018-10-06,49
2018-10-07,49
2018-10-08,48
2018-10-09,46
2018-10-10,46
2018-10-11,46
2018-10-12,45
2018-10-13,45
2018-10-14,44
2018-10-15,43
2018-10-16,44
2018-10-17,44
2018-10-18,47
2018-10-19,50
2018-10-20,53
2018-10-21,56
2018-10-22,59
2018-10-23,62
2018-10-24,66
2018-10-25,70
2018-10-26,74
2018-10-27,78
2018-10-28,82
2018-10-29,84
2018-10-30,79
2018-10-31,77
2018-11-01,74
2018-11-03,71
2018-11-04,67
2018-11-05,66
2018-11-06,64
2018-11-07,60
2018-11-08,57
2018-11-09,54
2018-11-10,51
2018-11-11,48
2018-11-12,48
2018-11-13,49
2018-11-14,51
2018-11-15,51
2018-11-16,52
2018-11-17,52
2018-11-18,53
2018-11-19,55
2018-11-20,55
2018-11-21,56
2018-11-22,56
2018-11-23,56
2018-11-24,55
2018-11-25,56
2018-11-26,54
2018-11-27,53
2018-11-28,52
2018-11-29,50
2018-12-01,46
2018-12-02,46
2018-12-03,46
2018-12-04,45
2018-12-05,45
2018-12-07,42
2018-12-09,39
2018-12-10,39
2018-12-11,38
2018-12-12,38
2018-12-13,38
2018-12-14,38
2018-12-15,38
2018-12-16,37
2018-12-17,35
2018-12-18,34
2018-12-19,32
2018-12-20,30
2018-12-21,29
2018-12-22,28
2018-12-23,28
2018-12-24,28
2018-12-25,27
2018-12-26,25
2018-12-27,25
2018-12-28,26
2018-12-29,26
2018-12-30,27
2018-12-31,27
2019-01-01,27
2019-01-02,28
2019-01-03,27
2019-01-04,27
2019-01-05,27
2019-01-06,28
2019-01-08,28
2019-01-10,28
2019-01-11,29
2019-01-12,28
2019-01-13,28
2019-01-14,28
2019-01-15,28
2019-01-16,28
2019-01-17,29
2019-01-18,29
2019-01-19,29
2019-01-20,30
2019-01-21,32
2019-01-22,34
2019-01-23,36
2019-01-24,38
2019-01-25,40
2019-01-26,42
2019-01-27,45
2019-01-28,48
2019-01-29,51
2019-01-30,54
2019-01-31,57
2019-02-01,60
2019-02-02,63
2019-02-03,67
2019-02-04,71
2019-02-05,75
2019-02-06,79
2019-02-07,81
2019-02-08,79
2019-02-09,80
2019-02-10,79
2019-02-11,78
2019-02-12,75
2019-02-13,71
2019-02-14,67
2019-02-15,63
2019-02-16,64
2019-02-17,61
2019-02-18,60
2019-02-19,61
2019-02-20,60
2019-02-21,59
2019-02-22,59
2019-02-23,59
2019-02-24,58
2019-02-25,57
2019-02-26,56
2019-02-27,54
2019-02-28,52
2019-03-01,53
2019-03-02,55
2019-03-03,56
2019-03-04,57
2019-03-05,56
2019-03-06,59
2019-03-07,62
2019-03-08,66
2019-03-09,69
2019-03-10,73
2019-03-11,77
2019-03-12,80
2019-03-13,83
2019-03-14,79
2019-03-15,78
2019-03-16,77
2019-03-17,75
2019-03-18,76
2019-03-19,73
2019-03-20,71
2019-03-21,71
2019-03-22,68
2019-03-23,71
2019-03-24,72
2019-03-25,74
2019-03-26,76
2019-03-27,78
2019-03-28,81
2019-03-29,81
2019-03-30,81
2019-03-31,85
2019-04-01,90
2019-04-02,94
2019-04-03,98
2019-04-04,102
2019-04-05,104
2019-04-06,104
2019-04-07,103
2019-04-08,106
2019-04-09,100
2019-04-10,96
2019-04-11,95
2019-04-12,95
2019-04-13,93
2019-04-14,93
2019-04-15,95
2019-04-16,97
2019-04-17,94
2019-04-18,91
2019-04-19,88
2019-04-20,90
2019-04-21,92
2019-04-22,93
2019-04-23,94
2019-04-24,91
2019-04-25,87
2019-04-26,87
2019-04-27,85
2019-04-28,84
2019-04-29,82
2019-04-30,83
2019-05-01,82
2019-05-02,85
2019-05-03,86
2019-05-04,84
2019-05-05,85
2019-05-06,85
2019-05-07,86
2019-05-08,88
2019-05-09,87
2019-05-10,88
2019-05-11,90
2019-05-12,88
2019-05-13,87
2019-05-14,86
2019-05-15,86
2019-05-16,84
2019-05-17,83
2019-05-18,83
2019-05-19,84
2019-05-20,82
2019-05-21,81
2019-05-22,80
2019-05-23,79
2019-05-24,78
2019-05-25,79
2019-05-26,79
2019-05-27,78
2019-05-28,75
2019-05-29,74
2019-05-30,75
2019-05-31,74
2019-06-01,74
2019-06-02,72
2019-06-03,71
2019-06-04,69
2019-06-05,70
2019-06-06,74
2019-06-07,78
2019-06-08,82
2019-06-09,80
2019-06-10,81
2019-06-11,83
2019-06-12,78
2019-06-13,77
2019-06-14,77
2019-06-15,77
2019-06-16,77
2019-06-17,76
2019-06-18,76
2019-06-19,76
2019-06-20,74
2019-06-21,74
2019-06-22,73
2019-06-23,72
2019-06-24,68
2019-06-25,65
2019-06-26,61
2019-06-27,58
2019-06-28,57
2019-06-29,56
2019-06-30,57
2019-07-01,56
2019-07-02,55
2019-07-03,55
2019-07-04,56
2019-07-05,55
2019-07-06,53
2019-07-07,53
2019-07-08,52
2019-07-09,50
2019-07-10,47
2019-07-11,46
2019-07-12,46
2019-07-13,46
2019-07-14,45
2019-07-15,42
2019-07-16,39
2019-07-17,37
2019-07-18,37
2019-07-19,36
2019-07-20,35
2019-07-21,35
2019-07-22,35
2019-07-23,37
2019-07-24,37
2019-07-25,39
2019-07-26,41
2019-07-27,43
2019-07-28,46
2019-07-29,47
2019-07-30,47
2019-07-31,48
2019-08-01,50
2019-08-02,52
2019-08-03,55
2019-08-04,56
2019-08-05,59
2019-08-06,62
2019-08-07,64
2019-08-08,65
2019-08-09,66
2019-08-10,70
2019-08-11,74
2019-08-12,78
2019-08-13,82
2019-08-14,87
2019-08-15,91
2019-08-16,94
2019-08-17,95
2019-08-18,100
2019-08-19,105
2019-08-20,111
2019-08-21,117
2019-08-22,123
2019-08-23,130
2019-08-24,137
2019-08-24,137
2019-08-25,144
2019-08-25,144
2019-08-26,151
2019-08-26,151
2019-08-27,145
2019-08-27,145
2019-08-28,137
2019-08-29,130
2019-08-30,123
2019-08-31,116
2019-09-01,110
