date_obj,Steel%20crossbow price
2016-09-18,390
2016-09-19,373
2016-09-20,373
2016-09-21,373
2016-09-22,373
2016-09-23,373
2016-09-24,373
2016-09-25,373
2016-09-26,373
2016-09-27,373
2016-09-28,373
2016-09-29,373
2016-09-30,373
2016-10-01,355
2016-10-02,355
2016-10-03,355
2016-10-04,355
2016-10-05,355
2016-10-06,355
2016-10-07,355
2016-10-08,355
2016-10-09,355
2016-10-10,355
2016-10-11,355
2016-10-12,355
2016-10-13,338
2016-10-14,338
2016-10-15,338
2016-10-16,338
2016-10-17,338
2016-10-18,338
2016-10-19,338
2016-10-20,338
2016-10-21,338
2016-10-22,322
2016-10-23,322
2016-10-24,322
2016-10-25,322
2016-10-26,322
2016-10-27,322
2016-10-28,322
2016-10-29,322
2016-10-30,322
2016-10-31,322
2016-11-01,322
2016-11-02,306
2016-11-03,306
2016-11-04,306
2016-11-05,306
2016-11-06,306
2016-11-07,306
2016-11-08,306
2016-11-09,306
2016-11-10,306
2016-11-11,306
2016-11-12,306
2016-11-13,306
2016-11-14,290
2016-12-08,263
2016-12-09,263
2016-12-10,263
2016-12-11,263
2016-12-12,263
2016-12-13,263
2016-12-14,263
2016-12-15,263
2016-12-16,251
2016-12-17,251
2016-12-18,251
2016-12-19,251
2016-12-20,251
2016-12-21,251
2016-12-22,251
2016-12-23,251
2016-12-24,251
2016-12-25,239
2016-12-26,239
2016-12-27,239
2016-12-28,239
2016-12-29,239
2016-12-30,239
2016-12-31,239
2017-01-01,239
2017-01-02,239
2017-01-03,239
2017-01-04,235
2017-01-05,235
2017-01-06,235
2017-01-07,235
2017-01-08,235
2017-01-09,235
2017-01-10,235
2017-01-11,235
2017-01-12,224
2017-01-13,224
2017-01-14,224
2017-01-15,224
2017-01-16,224
2017-01-17,224
2017-01-18,224
2017-01-19,219
2017-01-20,219
2017-01-21,219
2017-01-22,219
2017-01-27,213
2017-01-28,213
2017-01-29,213
2017-01-30,213
2017-01-31,213
2017-02-01,213
2017-02-02,213
2017-02-03,213
2017-02-04,204
2017-02-05,204
2017-02-06,204
2017-02-07,204
2017-02-08,204
2017-02-09,204
2017-02-10,204
2017-02-11,194
2017-02-12,194
2017-02-13,194
2017-02-14,194
2017-02-15,194
2017-02-16,194
2017-02-18,194
2017-02-19,184
2017-02-20,184
2017-02-21,184
2017-02-22,184
2017-02-23,184
2017-02-24,184
2017-02-25,184
2017-02-26,184
2017-02-27,174
2017-02-28,174
2017-03-01,174
2017-03-02,174
2017-03-03,174
2017-03-04,174
2017-03-05,174
2017-03-06,165
2017-03-07,165
2017-03-08,165
2017-03-09,165
2017-03-10,165
2017-03-11,165
2017-03-12,165
2017-03-13,165
2017-03-14,156
2017-03-15,156
2017-03-16,156
2017-03-17,156
2017-03-18,156
2017-03-19,156
2017-03-20,156
2017-03-21,148
2017-03-22,148
2017-03-23,148
2017-03-24,148
2017-03-25,148
2017-03-26,148
2017-03-27,148
2017-03-28,141
2017-03-29,141
2017-03-30,141
2017-03-31,141
2017-04-01,141
2017-04-02,141
2017-04-03,141
2017-04-04,133
2017-04-12,133
2017-04-13,133
2017-04-14,133
2017-04-15,133
2017-04-16,133
2017-04-17,133
2017-04-18,133
2017-04-19,135
2017-04-20,135
2017-04-21,135
2017-04-22,135
2017-04-23,135
2017-04-24,135
2017-04-25,135
2017-04-26,135
2017-04-27,130
2017-04-28,130
2017-04-29,130
2017-04-30,130
2017-05-01,130
2017-05-02,130
2017-05-03,130
2017-05-04,126
2017-05-05,126
2017-05-06,126
2017-05-07,126
2017-05-08,126
2017-05-09,126
2017-05-10,126
2017-05-11,126
2017-05-12,126
2017-05-13,128
2017-05-14,128
2017-05-15,128
2017-05-16,128
2017-05-17,128
2017-05-18,128
2017-05-19,128
2017-05-20,128
2017-05-21,128
2017-05-22,125
2017-05-23,125
2017-05-24,125
2017-05-25,125
2017-05-26,125
2017-05-27,125
2017-05-28,125
2017-05-29,125
2017-05-30,122
2017-05-31,122
2017-06-01,122
2017-06-02,122
2017-06-03,122
2017-06-06,120
2017-06-07,120
2017-06-08,120
2017-06-09,120
2017-06-10,120
2017-06-11,120
2017-06-12,120
2017-06-13,114
2017-06-14,114
2017-06-15,114
2017-06-16,114
2017-06-17,114
2017-06-18,114
2017-06-19,114
2017-06-20,114
2017-06-21,109
2017-06-22,109
2017-06-23,109
2017-06-24,109
2017-06-25,109
2017-06-26,109
2017-06-27,109
2017-06-28,109
2017-06-29,109
2017-06-30,104
2017-07-01,104
2017-07-02,104
2017-07-03,104
2017-07-04,104
2017-07-05,104
2017-07-06,104
2017-07-07,104
2017-07-08,104
2017-07-13,106
2017-07-14,106
2017-07-15,106
2017-07-16,106
2017-07-17,106
2017-07-18,106
2017-07-19,106
2017-07-20,106
2017-07-21,106
2017-07-22,106
2017-07-23,106
2017-07-24,106
2017-07-25,106
2017-07-26,107
2017-07-27,107
2017-07-28,107
2017-07-29,107
2017-07-30,107
2017-07-31,107
2017-08-01,107
2017-08-02,107
2017-08-03,110
2017-08-04,110
2017-08-05,110
2017-08-06,110
2017-08-09,110
2017-08-10,110
2017-08-11,110
2017-08-12,110
2017-08-13,110
2017-08-14,110
2017-08-15,110
2017-08-17,106
2017-08-18,106
2017-08-19,106
2017-08-20,106
2017-08-21,106
2017-08-22,106
2017-08-23,106
2017-08-24,101
2017-08-25,101
2017-08-26,101
2017-08-27,101
2017-08-28,101
2017-08-29,101
2017-08-30,101
2017-08-31,99
2017-09-01,99
2017-09-02,99
2017-09-03,99
2017-09-04,99
2017-09-05,99
2017-09-06,99
2017-09-07,101
2017-09-08,101
2017-09-09,101
2017-09-10,101
2017-09-11,101
2017-09-12,101
2017-09-13,101
2017-09-14,95
2017-09-15,95
2017-09-16,95
2017-09-17,95
2017-09-19,95
2017-09-20,95
2017-09-21,92
2017-09-22,92
2017-09-23,92
2017-09-24,92
2017-09-25,92
2017-09-26,92
2017-09-27,92
2017-09-28,92
2017-09-29,88
2017-09-30,88
2017-10-01,88
2017-10-02,88
2017-10-03,88
2017-10-04,88
2017-10-05,88
2017-10-06,88
2017-10-07,86
2017-10-08,86
2017-10-09,86
2017-10-10,86
2017-10-11,86
2017-10-12,86
2017-10-13,86
2017-10-14,86
2017-10-15,86
2017-10-16,86
2017-10-17,86
2017-10-18,86
2017-10-19,86
2017-10-20,86
2017-10-21,86
2017-10-22,86
2017-10-23,86
2017-10-24,86
2017-10-25,89
2017-10-26,89
2017-10-27,89
2017-10-28,89
2017-10-29,89
2017-10-30,89
2017-10-31,89
2017-11-01,89
2017-11-02,87
2017-11-03,87
2017-11-04,87
2017-11-05,87
2017-11-06,87
2017-11-07,87
2017-11-08,87
2017-11-09,87
2017-11-10,88
2017-11-11,88
2017-11-12,88
2017-11-13,88
2017-11-14,88
2017-11-15,88
2017-11-16,88
2017-11-17,88
2017-11-18,88
2017-11-19,88
2017-11-20,88
2017-11-21,88
2017-11-22,88
2017-11-23,88
2017-11-24,88
2017-11-25,88
2017-11-26,88
2017-11-27,83
2017-11-28,83
2017-11-29,83
2017-11-30,83
2017-12-01,83
2017-12-02,83
2017-12-03,83
2017-12-04,83
2017-12-05,81
2017-12-06,81
2017-12-07,81
2017-12-08,81
2017-12-09,81
2017-12-10,81
2017-12-11,81
2017-12-12,81
2017-12-13,83
2017-12-14,83
2017-12-15,83
2017-12-16,83
2017-12-17,83
2017-12-18,83
2017-12-19,83
2017-12-20,83
2017-12-21,86
2017-12-22,86
2017-12-23,86
2017-12-24,86
2017-12-25,86
2017-12-26,86
2017-12-27,86
2017-12-28,86
2017-12-29,87
2017-12-30,87
2017-12-31,87
2018-01-01,87
2018-01-02,87
2018-01-03,87
2018-01-04,87
2018-01-05,90
2018-01-06,90
2018-01-07,90
2018-01-08,90
2018-01-09,90
2018-01-10,90
2018-01-11,90
2018-01-12,90
2018-01-13,90
2018-01-14,90
2018-01-15,90
2018-01-16,90
2018-01-17,90
2018-01-18,91
2018-01-19,91
2018-01-20,91
2018-01-21,91
2018-01-22,91
2018-01-23,91
2018-01-24,92
2018-01-25,92
2018-01-26,92
2018-01-27,92
2018-01-28,89
2018-01-29,89
2018-01-30,89
2018-02-01,85
2018-02-02,85
2018-02-04,85
2018-02-05,83
2018-02-06,83
2018-02-07,83
2018-02-08,83
2018-02-09,87
2018-02-10,87
2018-02-11,87
2018-02-12,87
2018-02-13,91
2018-02-14,91
2018-02-15,91
2018-02-16,91
2018-02-17,88
2018-02-18,88
2018-02-19,88
2018-02-20,88
2018-02-21,87
2018-02-22,87
2018-02-23,87
2018-02-24,87
2018-02-25,85
2018-02-26,85
2018-02-27,85
2018-02-28,85
2018-03-01,86
2018-03-02,86
2018-03-03,86
2018-03-04,86
2018-03-05,84
2018-03-06,84
2018-03-07,84
2018-03-08,84
2018-03-09,83
2018-03-10,83
2018-03-11,83
2018-03-12,83
2018-03-13,83
2018-03-14,82
2018-03-15,82
2018-03-16,82
2018-03-17,82
2018-03-18,82
2018-03-19,81
2018-03-20,81
2018-03-21,81
2018-03-23,81
2018-03-24,80
2018-03-26,80
2018-03-27,81
2018-03-28,81
2018-03-29,81
2018-03-30,81
2018-03-31,81
2018-04-01,79
2018-04-02,79
2018-04-03,79
2018-04-04,81
2018-04-05,81
2018-04-06,81
2018-04-08,81
2018-04-09,86
2018-04-10,86
2018-04-11,86
2018-04-12,86
2018-04-13,86
2018-04-14,91
2018-04-16,91
2018-04-17,91
2018-04-18,96
2018-04-19,96
2018-04-20,96
2018-04-21,96
2018-04-22,96
2018-04-23,96
2018-04-24,96
2018-04-25,96
2018-04-26,96
2018-04-27,96
2018-04-28,95
2018-04-29,95
2018-04-30,95
2018-05-01,95
2018-05-02,95
2018-05-03,93
2018-05-04,93
2018-05-05,93
2018-05-06,93
2018-05-07,93
2018-05-08,93
2018-05-09,93
2018-05-10,93
2018-05-11,93
2018-05-12,93
2018-05-13,93
2018-05-14,95
2018-05-15,95
2018-05-16,95
2018-05-17,95
2018-05-18,98
2018-05-19,98
2018-05-20,98
2018-05-21,98
2018-05-22,98
2018-05-23,101
2018-05-24,101
2018-05-25,101
2018-05-26,101
2018-05-27,104
2018-05-28,104
2018-05-29,104
2018-05-30,104
2018-05-31,104
2018-06-01,104
2018-06-02,104
2018-06-03,104
2018-06-04,102
2018-06-05,102
2018-06-06,102
2018-06-07,102
2018-06-08,103
2018-06-09,103
2018-06-10,103
2018-06-11,103
2018-06-12,103
2018-06-13,101
2018-06-14,101
2018-06-15,101
2018-06-16,101
2018-06-17,97
2018-06-18,97
2018-06-19,97
2018-06-20,97
2018-06-21,97
2018-06-22,95
2018-06-23,95
2018-06-24,95
2018-06-25,95
2018-06-26,95
2018-06-27,91
2018-06-28,91
2018-06-29,91
2018-06-30,91
2018-07-01,90
2018-07-02,90
2018-07-03,90
2018-07-04,90
2018-07-05,90
2018-07-06,90
2018-07-07,90
2018-07-08,90
2018-07-09,90
2018-07-10,92
2018-07-11,92
2018-07-12,92
2018-07-13,92
2018-07-14,89
2018-07-15,89
2018-07-16,89
2018-07-17,87
2018-07-18,87
2018-07-19,87
2018-07-20,87
2018-07-21,89
2018-07-22,89
2018-07-23,89
2018-07-24,92
2018-07-25,92
2018-07-26,92
2018-07-27,97
2018-07-28,97
2018-07-29,97
2018-07-30,100
2018-07-31,100
2018-08-01,103
2018-08-02,103
2018-08-03,106
2018-08-04,106
2018-08-05,109
2018-08-06,109
2018-08-07,109
2018-08-08,109
2018-08-09,109
2018-08-10,109
2018-08-11,107
2018-08-12,107
2018-08-14,107
2018-08-16,113
2018-08-17,119
2018-08-18,119
2018-08-19,119
2018-08-20,125
2018-08-21,125
2018-08-22,125
2018-08-23,131
2018-08-24,131
2018-08-25,127
2018-08-26,127
2018-08-27,130
2018-08-28,130
2018-08-29,129
2018-08-30,129
2018-08-31,135
2018-09-01,135
2018-09-02,142
2018-09-03,142
2018-09-04,150
2018-09-05,150
2018-09-06,152
2018-09-07,152
2018-09-08,159
2018-09-09,159
2018-09-10,165
2018-09-11,165
2018-09-12,165
2018-09-13,174
2018-09-14,174
2018-09-15,176
2018-09-16,176
2018-09-17,176
2018-09-18,180
2018-09-19,180
2018-09-20,184
2018-09-21,184
2018-09-22,188
2018-09-23,188
2018-09-24,195
2018-09-25,195
2018-09-26,197
2018-09-27,197
2018-09-28,197
2018-09-29,203
2018-09-30,203
2018-10-02,203
2018-10-03,206
2018-10-04,206
2018-10-05,206
2018-10-06,215
2018-10-07,215
2018-10-08,215
2018-10-09,220
2018-10-10,220
2018-10-11,220
2018-10-12,216
2018-10-13,216
2018-10-14,216
2018-10-15,214
2018-10-16,214
2018-10-17,214
2018-10-18,212
2018-10-19,212
2018-10-20,212
2018-10-21,212
2018-10-22,210
2018-10-23,210
2018-10-24,210
2018-10-25,206
2018-10-26,206
2018-10-27,206
2018-10-28,196
2018-10-29,196
2018-10-30,196
2018-10-31,194
2018-11-01,194
2018-11-03,188
2018-11-04,189
2018-11-05,193
2018-11-06,195
2018-11-07,195
2018-11-08,190
2018-11-09,190
2018-11-10,186
2018-11-11,186
2018-11-12,184
2018-11-13,186
2018-11-14,186
2018-11-15,178
2018-11-16,169
2018-11-17,161
2018-11-18,152
2018-11-19,152
2018-11-20,151
2018-11-21,151
2018-11-22,148
2018-11-23,145
2018-11-24,142
2018-11-25,142
2018-11-26,142
2018-11-27,140
2018-11-28,140
2018-11-29,137
2018-12-01,134
2018-12-02,135
2018-12-03,135
2018-12-04,138
2018-12-05,132
2018-12-07,129
2018-12-09,128
2018-12-11,126
2018-12-12,121
2018-12-13,124
2018-12-14,124
2018-12-15,130
2018-12-16,132
2018-12-17,132
2018-12-18,128
2018-12-19,128
2018-12-20,123
2018-12-21,123
2018-12-22,120
2018-12-23,119
2018-12-24,117
2018-12-25,117
2018-12-26,115
2018-12-27,110
2018-12-28,110
2018-12-29,107
2018-12-30,107
2018-12-31,107
2019-01-01,107
2019-01-02,105
2019-01-03,105
2019-01-04,102
2019-01-05,98
2019-01-06,93
2019-01-08,93
2019-01-10,91
2019-01-11,91
2019-01-12,96
2019-01-13,96
2019-01-14,101
2019-01-15,101
2019-01-16,102
2019-01-17,102
2019-01-18,104
2019-01-19,104
2019-01-20,110
2019-01-21,110
2019-01-22,115
2019-01-23,115
2019-01-24,117
2019-01-25,117
2019-01-26,112
2019-01-27,112
2019-01-28,108
2019-01-29,102
2019-01-30,102
2019-01-31,98
2019-02-01,93
2019-02-02,93
2019-02-03,88
2019-02-04,88
2019-02-05,85
2019-02-06,85
2019-02-07,87
2019-02-08,87
2019-02-09,90
2019-02-10,90
2019-02-11,92
2019-02-12,92
2019-02-13,92
2019-02-14,92
2019-02-15,97
2019-02-16,97
2019-02-17,102
2019-02-18,102
2019-02-19,103
2019-02-20,103
2019-02-21,100
2019-02-22,100
2019-02-23,102
2019-02-24,102
2019-02-25,99
2019-02-26,99
2019-02-27,98
2019-02-28,98
2019-03-01,99
2019-03-02,99
2019-03-03,98
2019-03-04,98
2019-03-05,94
2019-03-06,94
2019-03-07,90
2019-03-08,90
2019-03-09,90
2019-03-10,89
2019-03-11,89
2019-03-12,92
2019-03-13,92
2019-03-14,94
2019-03-15,94
2019-03-16,94
2019-03-17,99
2019-03-18,99
2019-03-19,99
2019-03-20,99
2019-03-21,99
2019-03-22,99
2019-03-23,102
2019-03-24,102
2019-03-25,102
2019-03-26,108
2019-03-27,108
2019-03-28,108
2019-03-29,109
2019-03-30,109
2019-03-31,109
2019-04-01,115
2019-04-02,115
2019-04-03,115
2019-04-04,121
2019-04-05,121
2019-04-06,121
2019-04-07,124
2019-04-08,124
2019-04-09,120
2019-04-10,120
2019-04-11,124
2019-04-12,124
2019-04-13,125
2019-04-14,125
2019-04-15,125
2019-04-16,129
2019-04-17,129
2019-04-18,129
2019-04-19,132
2019-04-20,132
2019-04-21,135
2019-04-22,135
2019-04-23,141
2019-04-24,141
2019-04-25,141
2019-04-26,148
2019-04-27,148
2019-04-28,148
2019-04-29,156
2019-04-30,156
2019-05-01,162
2019-05-02,162
2019-05-03,162
2019-05-04,170
2019-05-05,170
2019-05-06,170
2019-05-07,176
2019-05-08,176
2019-05-09,176
2019-05-10,180
2019-05-11,180
2019-05-12,180
2019-05-13,186
2019-05-14,186
2019-05-15,186
2019-05-16,194
2019-05-17,194
2019-05-18,186
2019-05-19,186
2019-05-20,186
2019-05-21,186
2019-05-22,186
2019-05-23,186
2019-05-24,188
2019-05-25,188
2019-05-26,188
2019-05-27,187
2019-05-28,187
2019-05-29,192
2019-05-30,192
2019-05-31,192
2019-06-01,196
2019-06-02,196
2019-06-03,196
2019-06-04,198
2019-06-05,198
2019-06-06,203
2019-06-07,203
2019-06-08,200
2019-06-09,200
2019-06-10,200
2019-06-11,200
2019-06-12,200
2019-06-13,200
2019-06-14,210
2019-06-15,210
2019-06-16,210
2019-06-17,219
2019-06-18,219
2019-06-19,219
2019-06-20,229
2019-06-21,229
2019-06-22,229
2019-06-23,241
2019-06-24,241
2019-06-25,241
2019-06-26,254
2019-06-27,254
2019-06-28,254
2019-06-29,266
2019-06-30,266
2019-07-01,266
2019-07-02,277
2019-07-03,277
2019-07-04,277
2019-07-05,291
2019-07-06,291
2019-07-07,291
2019-07-08,306
2019-07-09,306
2019-07-10,306
2019-07-11,300
2019-07-12,300
2019-07-13,300
2019-07-14,295
2019-07-15,295
2019-07-16,295
2019-07-17,280
2019-07-18,280
2019-07-19,280
2019-07-20,267
2019-07-21,267
2019-07-22,267
2019-07-23,262
2019-07-24,262
2019-07-25,262
2019-07-26,262
2019-07-27,254
2019-07-28,254
2019-07-29,254
