date_obj,Teak%20dresser%20(flatpack) price
2019-08-30,134
2019-08-31,134
2019-09-01,134
2019-09-02,134
2019-09-03,134
2019-09-04,134
2019-09-05,134
2019-09-06,134
2019-09-07,134
2019-09-08,134
2019-09-09,134
2019-09-10,134
2019-09-11,134
2019-09-12,134
2019-09-13,134
2019-09-14,134
2019-09-15,134
2019-09-16,134
2019-09-17,134
2019-09-18,134
2019-09-19,134
2019-09-20,134
2019-09-21,134
2019-09-22,134
2019-09-23,134
2019-09-24,134
2019-09-25,134
2019-09-26,134
2019-09-27,134
2019-09-28,134
2019-09-29,134
2019-09-30,134
2019-10-01,134
2019-10-02,134
2019-10-03,134
2019-10-04,134
2019-10-05,134
2019-10-06,134
2019-10-07,134
2019-10-08,134
2019-10-09,134
2019-10-10,134
2019-10-11,134
2019-10-12,134
2019-10-13,134
2019-10-14,134
2019-10-15,134
2019-10-16,134
2019-10-17,134
2019-10-18,134
2019-10-19,134
2019-10-20,134
2019-10-21,134
2019-10-22,134
2019-10-23,134
2019-10-24,134
2019-10-25,134
2019-10-26,134
2019-10-27,134
2019-10-28,134
2019-10-29,134
2019-10-30,134
2019-10-31,134
2019-11-01,134
2019-11-02,134
2019-11-03,134
2019-11-04,134
2019-11-05,134
2019-11-06,134
2019-11-07,134
2019-11-08,134
2019-11-09,134
2019-11-10,134
2019-11-11,134
2019-11-12,134
2019-11-13,134
2019-11-14,134
2019-11-15,134
2019-11-16,134
2019-11-17,134
2019-11-18,134
2019-11-19,134
2019-11-20,134
2019-11-21,134
2019-11-22,134
2019-11-23,134
2019-11-24,134
2019-11-25,134
2019-11-26,134
2019-11-27,134
2019-11-28,134
2019-11-29,134
2019-11-30,134
2019-12-01,134
2019-12-02,134
2019-12-03,134
2019-12-04,134
2019-12-05,134
2019-12-06,134
2019-12-07,134
2019-12-08,134
2019-12-09,134
2019-12-10,134
2019-12-11,134
2019-12-12,134
2019-12-13,134
2019-12-14,134
2019-12-15,134
2019-12-16,134
2019-12-17,134
2019-12-18,134
2019-12-19,134
2019-12-20,134
2019-12-21,134
2019-12-22,134
2019-12-23,134
2019-12-24,134
2019-12-25,134
2019-12-26,134
2019-12-27,134
2019-12-28,134
2019-12-29,134
2019-12-30,134
2019-12-31,134
2020-01-01,134
2020-01-02,134
2020-01-03,134
2020-01-04,134
2020-01-05,134
2020-01-06,134
2020-01-07,134
2020-01-08,134
2020-01-09,134
2020-01-10,134
2020-01-11,134
2020-01-12,134
2020-01-13,134
2020-01-14,134
2020-01-15,134
2020-01-16,134
2020-01-17,134
2020-01-18,134
2020-01-19,134
2020-01-20,134
2020-01-21,134
2020-01-22,134
2020-01-23,134
2020-01-24,134
2020-01-25,134
2020-01-26,134
2020-01-27,134
2020-01-28,134
2020-01-29,134
2020-01-30,134
2020-01-31,134
2020-02-01,134
2020-02-02,134
2020-02-03,134
2020-02-04,134
2020-02-05,134
2020-02-06,134
2020-02-07,134
2020-02-08,134
2020-02-09,134
2020-02-10,134
2020-02-11,134
2020-02-12,134
2020-02-13,134
2020-02-14,138
2020-02-15,138
2020-02-16,138
2020-02-17,138
2020-02-18,138
2020-02-19,138
2020-02-20,138
2020-02-21,138
2020-02-22,138
2020-02-23,138
2020-02-24,138
2020-02-25,138
2020-02-26,138
2020-02-27,138
2020-02-28,138
2020-02-29,138
2020-03-01,138
2020-03-02,138
2020-03-03,138
2020-03-04,138
2020-03-05,138
2020-03-06,138
2020-03-07,138
2020-03-08,138
2020-03-09,138
2020-03-10,138
2020-03-11,138
2020-03-12,138
2020-03-13,138
2020-03-14,138
2020-03-15,138
2020-03-16,138
2020-03-17,138
2020-03-18,138
2020-03-19,138
2020-03-20,138
2020-03-21,138
2020-03-22,138
2020-03-23,138
2020-03-24,138
2020-03-25,138
2020-03-26,138
2020-03-27,138
2020-03-28,138
2020-03-29,138
2020-03-30,138
2020-03-31,138
2020-04-01,138
2020-04-02,138
2020-04-03,138
2020-04-04,138
2020-04-05,138
2020-04-06,138
2020-04-07,138
2020-04-08,138
2020-04-09,138
2020-04-10,138
2020-04-11,138
2020-04-12,138
2020-04-13,138
2020-04-14,138
2020-04-15,138
2020-04-16,138
2020-04-17,138
2020-04-18,138
2020-04-19,138
2020-04-20,138
2020-04-21,138
2020-04-22,138
2020-04-23,138
2020-04-24,138
2020-04-25,138
2020-04-26,138
2020-04-27,138
2020-04-28,138
2020-04-29,138
2020-04-30,138
2020-05-01,138
2020-05-02,138
2020-05-03,138
2020-05-04,138
2020-05-05,138
2020-05-06,138
2020-05-07,138
2020-05-08,138
2020-05-09,138
2020-05-10,138
2020-05-11,138
2020-05-12,138
2020-05-13,138
