date_obj,Hammerstone%20hops price
2019-08-26,174
2019-08-27,174
2019-08-27,174
2019-08-28,174
2019-08-29,174
2019-08-30,174
2019-08-31,174
2019-09-01,174
2019-09-02,174
2019-09-03,174
2019-09-04,174
2019-09-05,174
2019-09-06,174
2019-09-07,174
2019-09-08,174
2019-09-09,174
2019-09-10,174
2019-09-11,174
2019-09-12,174
2019-09-13,174
2019-09-14,174
2019-09-15,174
2019-09-16,174
2019-09-17,174
2019-09-18,174
2019-09-19,179
2019-09-20,179
2019-09-21,179
2019-09-22,179
2019-09-23,179
2019-09-24,179
2019-09-25,179
2019-09-26,179
2019-09-27,179
2019-09-28,179
2019-09-29,179
2019-09-30,179
2019-10-01,179
2019-10-02,179
2019-10-03,179
2019-10-04,179
2019-10-05,179
2019-10-06,179
2019-10-07,179
2019-10-08,179
2019-10-09,179
2019-10-10,179
2019-10-11,179
2019-10-12,179
2019-10-13,179
2019-10-14,179
2019-10-15,179
2019-10-16,179
2019-10-17,179
2019-10-18,182
2019-10-19,182
2019-10-20,182
2019-10-21,182
2019-10-22,182
2019-10-23,182
2019-10-24,182
2019-10-25,182
2019-10-26,182
2019-10-27,182
2019-10-28,182
2019-10-29,182
2019-10-30,182
2019-10-31,182
2019-11-01,182
2019-11-02,182
2019-11-03,182
2019-11-04,182
2019-11-05,182
2019-11-06,182
2019-11-07,182
2019-11-08,182
2019-11-09,182
2019-11-10,182
2019-11-11,182
2019-11-12,182
2019-11-13,182
2019-11-14,182
2019-11-15,182
2019-11-16,182
2019-11-17,182
2019-11-18,182
2019-11-19,188
2019-11-20,188
2019-11-21,188
2019-11-22,188
2019-11-23,188
2019-11-24,188
2019-11-25,188
2019-11-26,188
2019-11-27,188
2019-11-28,188
2019-11-29,188
2019-11-30,188
2019-12-01,188
2019-12-02,188
2019-12-03,188
2019-12-04,188
2019-12-05,188
2019-12-06,188
2019-12-07,188
2019-12-08,188
2019-12-09,188
2019-12-10,188
2019-12-11,188
2019-12-12,188
2019-12-13,188
2019-12-14,188
2019-12-15,188
2019-12-16,188
2019-12-17,188
2019-12-18,195
2019-12-19,195
2019-12-20,195
2019-12-21,195
2019-12-22,195
2019-12-23,195
2019-12-24,195
2019-12-25,195
2019-12-26,195
2019-12-27,195
2019-12-28,195
2019-12-29,195
2019-12-30,195
2019-12-31,195
2020-01-01,195
2020-01-02,195
2020-01-03,195
2020-01-04,195
2020-01-05,195
2020-01-06,195
2020-01-07,195
2020-01-08,195
2020-01-09,195
2020-01-10,195
2020-01-11,203
2020-01-12,203
2020-01-13,203
2020-01-14,203
2020-01-15,203
2020-01-16,203
2020-01-17,203
2020-01-18,203
2020-01-19,203
2020-01-20,203
2020-01-21,203
2020-01-22,203
2020-01-23,203
2020-01-24,203
2020-01-25,203
2020-01-26,203
2020-01-27,203
2020-01-28,203
2020-01-29,203
2020-01-30,203
2020-01-31,212
2020-02-01,212
2020-02-02,212
2020-02-03,212
2020-02-04,212
2020-02-05,212
2020-02-06,212
2020-02-07,212
2020-02-08,212
2020-02-09,212
2020-02-10,212
2020-02-11,212
2020-02-12,212
2020-02-13,212
2020-02-14,212
2020-02-15,212
2020-02-16,212
2020-02-17,212
2020-02-18,212
2020-02-19,218
2020-02-20,218
2020-02-21,218
2020-02-22,218
2020-02-23,218
2020-02-24,218
2020-02-25,218
2020-02-26,218
2020-02-27,218
2020-02-28,218
2020-02-29,218
2020-03-01,218
2020-03-02,218
2020-03-03,218
2020-03-04,218
2020-03-05,218
2020-03-06,225
2020-03-07,225
2020-03-08,225
2020-03-09,225
2020-03-10,225
2020-03-11,225
2020-03-12,225
2020-03-13,225
2020-03-14,225
2020-03-15,225
2020-03-16,225
2020-03-17,225
2020-03-18,225
2020-03-19,225
2020-03-20,225
2020-03-21,232
2020-03-22,232
2020-03-23,232
2020-03-24,232
2020-03-25,232
2020-03-26,232
2020-03-27,232
2020-03-28,232
2020-03-29,232
2020-03-30,232
2020-03-31,242
2020-04-01,242
2020-04-02,242
2020-04-03,242
2020-04-04,242
2020-04-05,242
2020-04-06,242
2020-04-07,242
2020-04-08,242
2020-04-09,242
2020-04-10,252
2020-04-11,252
2020-04-12,252
2020-04-13,252
2020-04-14,252
2020-04-15,252
2020-04-16,252
2020-04-17,252
2020-04-18,257
2020-04-19,257
2020-04-20,257
2020-04-21,257
2020-04-22,257
2020-04-23,257
2020-04-24,257
2020-04-25,257
2020-04-26,255
2020-04-27,255
2020-04-28,255
2020-04-29,255
2020-04-30,255
2020-05-01,255
2020-05-02,255
2020-05-03,255
2020-05-04,267
2020-05-05,267
2020-05-06,267
2020-05-07,267
2020-05-08,267
2020-05-09,267
2020-05-10,267
2020-05-11,272
2020-05-12,272
2020-05-13,272
