date_obj,Citizen%20trousers price
2016-10-23,8627
2016-10-24,8627
2016-10-25,8627
2016-10-26,8627
2016-10-27,8627
2016-10-28,8627
2016-10-29,8627
2016-10-30,8627
2016-10-31,8627
2016-11-01,8627
2016-11-02,8627
2016-11-03,8627
2016-11-04,8627
2016-11-05,8627
2016-11-06,8627
2016-11-07,8627
2016-11-08,8627
2016-11-09,8627
2016-11-10,8627
2016-11-11,8627
2016-11-12,8627
2016-11-13,8627
2016-11-14,8627
2016-11-15,8627
2016-12-07,8627
2016-12-08,8627
2016-12-09,8627
2016-12-10,8627
2016-12-11,8627
2016-12-12,8627
2016-12-13,8627
2016-12-14,8627
2016-12-15,8627
2016-12-16,8627
2016-12-17,8627
2016-12-18,8211
2016-12-19,8211
2016-12-20,8211
2016-12-21,8211
2016-12-22,8211
2016-12-23,8211
2016-12-24,8211
2016-12-25,8211
2016-12-26,8211
2016-12-27,8211
2016-12-28,8211
2016-12-29,8211
2016-12-30,8211
2016-12-31,8211
2017-01-01,8211
2017-01-02,8211
2017-01-03,8211
2017-01-04,8211
2017-01-05,8211
2017-01-06,8211
2017-01-07,8211
2017-01-08,8211
2017-01-09,8211
2017-01-10,8211
2017-01-11,8211
2017-01-12,8211
2017-01-13,8211
2017-01-14,8211
2017-01-15,8211
2017-01-16,8211
2017-01-17,8211
2017-01-18,8211
2017-01-19,8211
2017-01-20,8211
2017-01-21,8211
2017-01-22,8211
2017-01-23,8211
2017-01-27,8211
2017-01-28,8211
2017-01-29,8211
2017-01-30,8211
2017-01-31,8211
2017-02-01,8211
2017-02-02,8211
2017-02-03,7967
2017-02-04,7967
2017-02-05,7967
2017-02-06,7967
2017-02-07,7967
2017-02-08,7967
2017-02-09,7967
2017-02-10,7967
2017-02-11,7967
2017-02-12,7967
2017-02-13,7967
2017-02-14,7967
2017-02-15,7967
2017-02-16,7967
2017-02-18,7967
2017-02-19,7967
2017-02-20,7967
2017-02-21,7967
2017-02-22,7967
2017-02-23,7967
2017-02-24,7967
2017-02-25,7967
2017-02-26,7967
2017-02-27,7967
2017-02-28,7967
2017-03-01,7967
2017-03-02,7967
2017-03-03,7967
2017-03-04,7967
2017-03-05,7967
2017-03-06,7967
2017-03-07,7967
2017-03-08,7967
2017-03-09,7967
2017-03-10,7967
2017-03-11,7967
2017-03-12,7967
2017-03-13,7967
2017-03-14,7967
2017-03-15,7967
2017-03-16,7967
2017-03-17,7967
2017-03-18,7967
2017-03-19,7967
2017-03-20,7967
2017-03-21,7967
2017-03-22,7780
2017-03-23,7780
2017-03-24,7780
2017-03-25,7780
2017-03-26,7780
2017-03-27,7780
2017-03-28,7780
2017-03-29,7780
2017-03-30,7780
2017-03-31,7780
2017-04-01,7780
2017-04-02,7780
2017-04-03,7780
2017-04-04,7780
2017-04-12,7780
2017-04-13,7780
2017-04-14,7780
2017-04-15,7780
2017-04-16,7780
2017-04-17,7780
2017-04-18,7780
2017-04-19,7780
2017-04-20,7780
2017-04-21,7780
2017-04-22,7780
2017-04-23,7780
2017-04-24,7780
2017-04-25,7780
2017-04-26,7780
2017-04-27,7780
2017-04-28,7780
2017-04-29,7780
2017-04-30,7780
2017-05-01,7780
2017-05-02,7780
2017-05-03,7780
2017-05-04,7780
2017-05-05,7780
2017-05-06,7780
2017-05-07,7780
2017-05-08,7393
2017-05-09,7393
2017-05-10,7393
2017-05-11,7393
2017-05-12,7393
2017-05-13,7393
2017-05-14,7393
2017-05-15,7393
2017-05-16,7393
2017-05-17,7393
2017-05-18,7393
2017-05-19,7393
2017-05-20,7393
2017-05-21,7393
2017-05-22,7393
2017-05-23,7393
2017-05-24,7393
2017-05-25,7393
2017-05-26,7393
2017-05-27,7393
2017-05-28,7393
2017-05-29,7393
2017-05-30,7393
2017-05-31,7393
2017-06-01,7393
2017-06-02,7393
2017-06-03,7393
2017-06-04,7393
2017-06-05,7393
2017-06-06,7393
2017-06-07,7393
2017-06-08,7393
2017-06-09,7393
2017-06-10,7393
2017-06-11,7393
2017-06-12,7393
2017-06-13,7393
2017-06-14,7393
2017-06-15,7393
2017-06-16,7393
2017-06-17,7393
2017-06-18,7393
2017-06-19,7393
2017-06-20,7393
2017-06-21,7393
2017-06-22,7027
2017-06-23,7027
2017-06-24,7027
2017-06-25,7027
2017-06-26,7027
2017-06-27,7027
2017-06-28,7027
2017-06-29,7027
2017-06-30,7027
2017-07-01,7027
2017-07-02,7027
2017-07-03,7027
2017-07-04,7027
2017-07-05,7027
2017-07-06,7027
2017-07-07,7027
2017-07-08,7027
2017-07-13,7027
2017-07-14,7027
2017-07-15,7027
2017-07-16,7027
2017-07-17,7027
2017-07-18,7027
2017-07-19,7027
2017-07-20,7027
2017-07-21,7027
2017-07-22,7027
2017-07-23,7027
2017-07-24,7027
2017-07-25,7027
2017-07-26,7027
2017-07-27,7027
2017-07-28,7027
2017-07-29,7027
2017-07-30,7027
2017-07-31,7027
2017-08-01,7027
2017-08-02,7027
2017-08-03,7027
2017-08-04,7027
2017-08-05,7027
2017-08-06,7027
2017-08-09,7027
2017-08-10,7027
2017-08-11,7027
2017-08-12,7027
2017-08-13,7027
2017-08-14,7027
2017-08-15,6782
2017-08-16,6782
2017-08-17,6782
2017-08-18,6782
2017-08-19,6782
2017-08-20,6782
2017-08-21,6782
2017-08-22,6782
2017-08-23,6782
2017-08-24,6782
2017-08-25,6782
2017-08-26,6782
2017-08-27,6782
2017-08-28,6782
2017-08-29,6782
2017-08-30,6782
2017-08-31,6782
2017-09-01,6782
2017-09-02,6782
2017-09-03,6782
2017-09-04,6782
2017-09-05,6782
2017-09-06,6782
2017-09-07,6782
2017-09-08,6782
2017-09-09,6782
2017-09-10,6782
2017-09-11,6782
2017-09-12,6782
2017-09-13,6782
2017-09-14,6782
2017-09-15,6782
2017-09-16,6782
2017-09-17,6782
2017-09-18,6782
2017-09-19,6782
2017-09-20,6782
2017-09-21,6782
2017-09-22,6782
2017-09-23,6782
2017-09-24,6782
2017-09-25,6782
2017-09-26,6782
2017-09-27,6782
2017-09-28,6782
2017-09-29,6782
2017-09-30,6782
2017-10-01,6782
2017-10-02,6782
2017-10-03,6782
2017-10-04,6782
2017-10-05,6782
2017-10-06,6782
2017-10-07,6782
2017-10-08,6782
2017-10-09,6782
2017-10-10,6568
2017-10-11,6568
2017-10-12,6568
2017-10-13,6568
2017-10-14,6568
2017-10-15,6568
2017-10-16,6568
2017-10-17,6568
2017-10-18,6568
2017-10-19,6568
2017-10-20,6568
2017-10-21,6568
2017-10-22,6568
2017-10-23,6568
2017-10-24,6568
2017-10-25,6568
2017-10-26,6568
2017-10-27,6568
2017-10-28,6568
2017-10-29,6568
2017-10-30,6568
2017-10-31,6568
2017-11-01,6568
2017-11-02,6568
2017-11-03,6568
2017-11-04,6568
2017-11-05,6568
2017-11-06,6568
2017-11-07,6568
2017-11-08,6568
2017-11-09,6568
2017-11-10,6568
2017-11-11,6568
2017-11-12,6568
2017-11-13,6568
2017-11-14,6568
2017-11-15,6568
2017-11-16,6568
2017-11-17,6568
2017-11-18,6568
2017-11-19,6568
2017-11-20,6568
2017-11-21,6568
2017-11-22,6568
2017-11-23,6568
2017-11-24,6568
2017-11-25,6568
2017-11-26,6568
2017-11-27,6568
2017-11-28,6568
2017-11-29,6568
2017-11-30,6568
2017-12-01,6568
2017-12-02,6568
2017-12-03,6568
2017-12-04,6568
2017-12-05,6568
2017-12-06,6568
2017-12-07,6247
2017-12-08,6247
2017-12-09,6247
2017-12-10,6247
2017-12-11,6247
2017-12-12,6247
2017-12-13,6247
2017-12-14,6247
2017-12-15,6247
2017-12-16,6247
2017-12-17,6247
2017-12-18,6247
2017-12-19,6247
2017-12-20,6247
2017-12-21,6247
2017-12-22,6247
2017-12-23,6247
2017-12-24,6247
2017-12-25,6247
2017-12-26,6247
2017-12-27,6247
2017-12-28,6247
2017-12-29,6247
2017-12-30,6247
2017-12-31,6247
2018-01-01,6247
2018-01-02,6247
2018-01-03,6247
2018-01-04,6247
2018-01-05,6247
2018-01-06,6247
2018-01-07,6247
2018-01-08,6247
2018-01-09,6247
2018-01-10,6247
2018-01-11,6247
2018-01-12,6247
2018-01-13,6247
2018-01-14,6247
2018-01-15,6247
2018-01-16,6247
2018-01-17,6247
2018-01-18,6247
2018-01-19,6247
2018-01-20,6247
2018-01-21,6247
2018-01-22,6247
2018-01-23,6247
2018-01-24,5951
2018-01-25,5951
2018-01-26,5951
2018-01-27,5951
2018-01-28,5951
2018-01-29,5951
2018-01-30,5951
2018-01-31,5951
2018-02-01,5951
2018-02-02,5951
2018-02-03,5951
2018-02-04,5951
2018-02-05,5951
2018-02-06,5951
2018-02-07,5951
2018-02-08,5951
2018-02-09,5951
2018-02-10,5951
2018-02-11,5951
2018-02-12,5951
2018-02-13,5951
2018-02-14,5951
2018-02-15,5951
2018-02-16,5951
2018-02-17,5951
2018-02-18,5951
2018-02-19,5951
2018-02-20,5951
2018-02-21,5710
2018-02-22,5710
2018-02-23,5710
2018-02-24,5710
2018-02-25,5710
2018-02-26,5710
2018-02-27,5710
2018-02-28,5710
2018-03-01,5710
2018-03-02,5710
2018-03-03,5710
2018-03-04,5710
2018-03-05,5710
2018-03-06,5710
2018-03-07,5710
2018-03-08,5710
2018-03-09,5710
2018-03-10,5710
2018-03-11,5710
2018-03-12,5710
2018-03-13,5710
2018-03-14,5710
2018-03-15,5710
2018-03-16,5710
2018-03-17,5710
2018-03-18,5710
2018-03-20,5710
2018-03-21,5468
2018-03-23,5468
2018-03-24,5468
2018-03-25,5468
2018-03-26,5468
2018-03-27,5468
2018-03-28,5468
2018-03-29,5468
2018-03-30,5468
2018-03-31,5468
2018-04-02,5468
2018-04-03,5468
2018-04-04,5468
2018-04-05,5468
2018-04-06,5468
2018-04-07,5468
2018-04-08,5468
2018-04-09,5468
2018-04-10,5468
2018-04-11,5468
2018-04-12,5468
2018-04-13,5468
2018-04-14,5468
2018-04-15,5468
2018-04-16,5468
2018-04-17,5468
2018-04-18,5468
2018-04-19,5468
2018-04-20,5468
2018-04-21,5468
2018-04-22,5468
2018-04-23,5468
2018-04-24,5468
2018-04-25,5318
2018-04-26,5318
2018-04-27,5318
2018-04-28,5318
2018-04-29,5318
2018-04-30,5318
2018-05-01,5318
2018-05-03,5318
2018-05-04,5318
2018-05-05,5318
2018-05-07,5318
2018-05-08,5318
2018-05-09,5318
2018-05-10,5318
2018-05-11,5318
2018-05-12,5318
2018-05-13,5318
2018-05-14,5318
2018-05-15,5318
2018-05-16,5318
2018-05-17,5318
2018-05-18,5318
2018-05-19,5318
2018-05-20,5318
2018-05-21,5318
2018-05-22,5318
2018-05-23,5318
2018-05-24,5318
2018-05-25,5318
2018-05-26,5318
2018-05-27,5099
2018-05-28,5099
2018-05-29,5099
2018-05-30,5099
2018-05-31,5099
2018-06-01,5099
2018-06-02,5099
2018-06-03,5099
2018-06-04,5099
2018-06-05,5099
2018-06-06,5099
2018-06-07,5099
2018-06-08,5099
2018-06-09,5099
2018-06-10,5099
2018-06-11,5099
2018-06-12,5099
2018-06-13,5099
2018-06-14,5099
2018-06-15,5099
2018-06-16,5099
2018-06-17,5099
2018-06-18,5099
2018-06-19,5099
2018-06-20,5099
2018-06-21,4860
2018-06-22,4860
2018-06-23,4860
2018-06-24,4860
2018-06-25,4860
2018-06-26,4860
2018-06-27,4860
2018-06-28,4860
2018-06-29,4860
2018-06-30,4860
2018-07-01,4860
2018-07-02,4860
2018-07-03,4860
2018-07-04,4860
2018-07-05,4860
2018-07-06,4860
2018-07-07,4860
2018-07-08,4860
2018-07-09,4860
2018-07-10,4860
2018-07-11,4860
2018-07-12,4860
2018-07-13,4860
2018-07-14,4860
2018-07-15,4860
2018-07-16,4860
2018-07-17,4860
2018-07-18,4860
2018-07-19,4860
2018-07-20,4860
2018-07-21,4860
2018-07-22,4860
2018-07-23,4860
2018-07-24,4860
2018-07-25,4860
2018-07-26,4860
2018-07-27,4860
2018-07-28,4860
2018-07-29,4860
2018-07-30,4860
2018-07-31,4860
2018-08-01,4860
2018-08-02,4860
2018-08-03,4621
2018-08-04,4621
2018-08-05,4621
2018-08-06,4621
2018-08-07,4621
2018-08-08,4621
2018-08-09,4621
2018-08-10,4621
2018-08-11,4621
2018-08-12,4621
2018-08-14,4621
2018-08-16,4621
2018-08-17,4621
2018-08-18,4621
2018-08-19,4621
2018-08-20,4621
2018-08-21,4621
2018-08-22,4621
2018-08-23,4621
2018-08-24,4621
2018-08-25,4621
2018-08-26,4621
2018-08-27,4394
2018-08-28,4394
2018-08-29,4394
2018-08-30,4394
2018-08-31,4394
2018-09-01,4394
2018-09-02,4394
2018-09-03,4394
2018-09-04,4394
2018-09-05,4394
2018-09-06,4394
2018-09-07,4394
2018-09-08,4394
2018-09-09,4394
2018-09-10,4394
2018-09-11,4394
2018-09-12,4394
2018-09-13,4394
2018-09-14,4394
2018-09-15,4394
2018-09-16,4394
2018-09-17,4394
2018-09-18,4177
2018-09-19,4177
2018-09-20,4177
2018-09-21,4177
2018-09-22,4177
2018-09-23,4177
2018-09-24,4177
2018-09-25,4177
2018-09-26,4177
2018-09-27,4177
2018-09-28,4177
2018-09-29,4177
2018-09-30,4177
2018-10-01,4177
2018-10-02,4177
2018-10-03,4177
2018-10-04,4177
2018-10-05,4177
2018-10-06,4177
2018-10-07,4177
2018-10-08,4177
2018-10-09,4177
2018-10-10,3976
2018-10-11,3976
2018-10-12,3976
2018-10-13,3976
2018-10-14,3976
2018-10-15,3976
2018-10-16,3976
2018-10-17,3976
2018-10-18,3976
2018-10-19,3976
2018-10-20,3976
2018-10-21,3976
2018-10-22,3976
2018-10-23,3976
2018-10-24,3976
2018-10-25,3976
2018-10-26,3976
2018-10-27,3976
2018-10-28,3976
2018-10-29,3976
2018-10-30,3976
2018-10-31,3976
2018-11-01,3976
2018-11-03,3850
2018-11-04,3850
2018-11-05,3850
2018-11-06,3850
2018-11-07,3850
2018-11-08,3850
2018-11-09,3850
2018-11-10,3850
2018-11-11,3850
2018-11-12,3850
2018-11-13,3850
2018-11-14,3850
2018-11-15,3850
2018-11-16,3850
2018-11-17,3697
2018-11-18,3697
2018-11-19,3697
2018-11-20,3697
2018-11-21,3697
2018-11-22,3697
2018-11-23,3697
2018-11-24,3697
2018-11-25,3697
2018-11-26,3697
2018-11-27,3697
2018-11-28,3697
2018-11-29,3697
2018-12-01,3697
2018-12-02,3697
2018-12-03,3697
2018-12-04,3697
2018-12-05,3559
2018-12-07,3559
2018-12-09,3559
2018-12-10,3559
2018-12-11,3559
2018-12-12,3559
2018-12-13,3559
2018-12-14,3559
2018-12-15,3559
2018-12-16,3559
2018-12-17,3559
2018-12-18,3559
2018-12-19,3559
2018-12-20,3559
2018-12-21,3559
2018-12-22,3398
2018-12-23,3398
2018-12-24,3398
2018-12-25,3398
2018-12-26,3398
2018-12-27,3398
2018-12-28,3398
2018-12-29,3398
2018-12-30,3398
2018-12-31,3398
2019-01-01,3398
2019-01-02,3398
2019-01-03,3398
2019-01-04,3398
2019-01-05,3398
2019-01-06,3398
2019-01-08,3232
2019-01-10,3232
2019-01-11,3232
2019-01-12,3232
2019-01-13,3232
2019-01-14,3232
2019-01-15,3232
2019-01-16,3232
2019-01-17,3232
2019-01-18,3232
2019-01-19,3232
2019-01-20,3232
2019-01-21,3232
2019-01-22,3232
2019-01-23,3232
2019-01-24,3232
2019-01-25,3232
2019-01-26,3075
2019-01-27,3075
2019-01-28,3075
2019-01-29,3075
2019-01-30,3075
2019-01-31,3075
2019-02-01,3075
2019-02-02,3075
2019-02-03,3075
2019-02-04,3075
2019-02-05,3075
2019-02-06,3075
2019-02-07,3075
2019-02-08,3075
2019-02-09,3075
2019-02-10,2928
2019-02-11,2928
2019-02-12,2928
2019-02-13,2928
2019-02-14,2928
2019-02-15,2928
2019-02-16,2928
2019-02-17,2928
2019-02-18,2928
2019-02-19,2928
2019-02-20,2928
2019-02-21,2928
2019-02-22,2928
2019-02-23,2928
2019-02-24,2785
2019-02-25,2785
2019-02-26,2785
2019-02-27,2785
2019-02-28,2785
2019-03-01,2785
2019-03-02,2785
2019-03-03,2785
2019-03-04,2785
2019-03-05,2785
2019-03-06,2785
2019-03-07,2785
2019-03-08,2785
2019-03-09,2785
2019-03-10,2785
2019-03-11,2785
2019-03-12,2785
2019-03-13,2785
2019-03-14,2785
2019-03-15,2785
2019-03-16,2785
2019-03-17,2654
2019-03-18,2654
2019-03-19,2654
2019-03-20,2654
2019-03-21,2654
2019-03-22,2654
2019-03-23,2654
2019-03-24,2654
2019-03-25,2654
2019-03-26,2654
2019-03-27,2654
