date_obj,Kebbit%20spike price
2016-07-24,523
2016-07-25,523
2016-07-26,523
2016-07-27,523
2016-07-28,523
2016-07-29,523
2016-07-30,542
2016-07-31,542
2016-08-01,542
2016-08-02,542
2016-08-03,542
2016-08-04,542
2016-08-05,542
2016-08-06,542
2016-08-07,542
2016-08-08,542
2016-08-09,565
2016-08-10,565
2016-08-11,565
2016-08-12,565
2016-08-13,565
2016-08-14,565
2016-08-15,565
2016-08-16,565
2016-08-17,565
2016-08-18,565
2016-08-19,565
2016-08-20,591
2016-08-21,591
2016-08-22,591
2016-08-23,591
2016-08-24,591
2016-08-25,591
2016-08-26,591
2016-08-28,591
2016-08-31,616
2016-09-01,616
2016-09-02,616
2016-09-03,616
2016-09-04,616
2016-09-05,616
2016-09-06,616
2016-09-07,616
2016-09-08,616
2016-09-09,616
2016-09-10,616
2016-09-11,637
2016-09-12,637
2016-09-13,637
2016-09-14,637
2016-09-15,637
2016-09-16,637
2016-09-17,637
2016-09-18,637
2016-09-19,637
2016-09-20,637
2016-09-21,637
2016-09-22,637
2016-09-23,629
2016-09-24,629
2016-09-25,629
2016-09-26,629
2016-09-27,629
2016-09-28,629
2016-09-29,629
2016-09-30,629
2016-10-01,629
2016-10-02,629
2016-10-03,629
2016-10-04,629
2016-10-05,629
2016-10-06,629
2016-10-07,638
2016-10-08,638
2016-10-09,638
2016-10-10,638
2016-10-11,638
2016-10-12,638
2016-10-13,638
2016-10-14,638
2016-10-15,638
2016-10-16,638
2016-10-17,658
2016-10-18,658
2016-10-19,658
2016-10-20,658
2016-10-21,658
2016-10-22,658
2016-10-23,690
2016-10-24,690
2016-10-25,690
2016-10-26,690
2016-10-27,690
2016-10-28,690
2016-10-29,724
2016-10-30,724
2016-10-31,724
2016-11-01,724
2016-11-02,724
2016-11-03,724
2016-11-04,755
2016-11-05,755
2016-11-06,755
2016-11-07,755
2016-11-08,755
2016-11-09,755
2016-11-10,755
2016-11-11,755
2016-11-12,755
2016-11-13,792
2016-11-14,792
2016-12-07,858
2016-12-08,858
2016-12-09,897
2016-12-10,897
2016-12-11,897
2016-12-12,897
2016-12-13,897
2016-12-14,897
2016-12-15,897
2016-12-16,897
2016-12-17,866
2016-12-18,866
2016-12-19,866
2016-12-20,866
2016-12-21,866
2016-12-22,866
2016-12-23,866
2016-12-24,866
2016-12-25,866
2016-12-26,832
2016-12-27,832
2016-12-28,832
2016-12-29,832
2016-12-30,832
2016-12-31,832
2017-01-01,832
2017-01-02,806
2017-01-03,806
2017-01-04,806
2017-01-05,806
2017-01-06,806
2017-01-07,806
2017-01-08,806
2017-01-09,777
2017-01-10,777
2017-01-11,777
2017-01-12,777
2017-01-13,777
2017-01-14,777
2017-01-15,777
2017-01-16,741
2017-01-17,741
2017-01-18,741
2017-01-19,741
2017-01-20,741
2017-01-21,741
2017-01-22,741
2017-01-27,734
2017-01-28,758
2017-01-29,758
2017-01-30,758
2017-01-31,758
2017-02-01,758
2017-02-02,758
2017-02-03,758
2017-02-04,758
2017-02-05,796
2017-02-06,796
2017-02-07,796
2017-02-08,796
2017-02-09,796
2017-02-10,796
2017-02-11,796
2017-02-12,796
2017-02-13,814
2017-02-14,814
2017-02-15,814
2017-02-16,814
2017-02-18,814
2017-02-19,814
2017-02-20,814
2017-02-21,775
2017-02-22,775
2017-02-23,775
2017-02-24,775
2017-02-25,775
2017-02-26,775
2017-02-27,775
2017-02-28,752
2017-03-01,752
2017-03-02,752
2017-03-03,752
2017-03-04,752
2017-03-05,752
2017-03-06,765
2017-03-07,765
2017-03-08,765
2017-03-09,765
2017-03-10,765
2017-03-11,765
2017-03-12,765
2017-03-13,804
2017-03-14,804
2017-03-15,804
2017-03-16,804
2017-03-17,804
2017-03-18,804
2017-03-19,845
2017-03-20,845
2017-03-21,845
2017-03-22,845
2017-03-23,845
2017-03-24,886
2017-03-25,886
2017-03-26,886
2017-03-27,886
2017-03-28,886
2017-03-29,886
2017-03-30,886
2017-03-31,886
2017-04-01,886
2017-04-02,912
2017-04-03,912
2017-04-04,912
2017-04-12,882
2017-04-13,882
2017-04-14,882
2017-04-15,882
2017-04-16,882
2017-04-17,845
2017-04-18,845
2017-04-19,845
2017-04-20,845
2017-04-21,845
2017-04-22,845
2017-04-23,845
2017-04-24,817
2017-04-25,817
2017-04-26,817
2017-04-27,817
2017-04-28,817
2017-04-29,817
2017-04-30,817
2017-05-01,791
2017-05-02,791
2017-05-03,791
2017-05-04,791
2017-05-05,791
2017-05-06,791
2017-05-07,791
2017-05-08,791
2017-05-09,775
2017-05-10,775
2017-05-11,775
2017-05-12,775
2017-05-13,775
2017-05-14,775
2017-05-15,775
2017-05-16,775
2017-05-17,775
2017-05-18,748
2017-05-19,748
2017-05-20,748
2017-05-21,748
2017-05-22,748
2017-05-23,748
2017-05-24,748
2017-05-25,748
2017-05-26,714
2017-05-27,714
2017-05-28,714
2017-05-29,714
2017-05-30,714
2017-05-31,714
2017-06-01,714
2017-06-02,685
2017-06-03,685
2017-06-04,685
2017-06-06,685
2017-06-07,685
2017-06-08,685
2017-06-09,660
2017-06-10,660
2017-06-11,660
2017-06-12,660
2017-06-13,660
2017-06-14,660
2017-06-15,660
2017-06-16,628
2017-06-17,628
2017-06-18,628
2017-06-19,628
2017-06-20,628
2017-06-21,628
2017-06-22,628
2017-06-23,628
2017-06-24,628
2017-06-25,598
2017-06-26,598
2017-06-27,598
2017-06-28,598
2017-06-29,598
2017-06-30,598
2017-07-01,598
2017-07-02,598
2017-07-03,598
2017-07-04,571
2017-07-05,571
2017-07-06,571
2017-07-07,571
2017-07-08,571
2017-07-13,571
2017-07-14,545
2017-07-15,545
2017-07-16,545
2017-07-17,545
2017-07-18,545
2017-07-19,545
2017-07-20,545
2017-07-21,545
2017-07-22,523
2017-07-23,523
2017-07-24,523
2017-07-25,523
2017-07-26,523
2017-07-27,523
2017-07-28,523
2017-07-29,523
2017-07-30,523
2017-07-31,523
2017-08-01,500
2017-08-02,500
2017-08-03,500
2017-08-04,500
2017-08-05,500
2017-08-06,500
2017-08-09,500
2017-08-10,500
2017-08-11,500
2017-08-12,478
2017-08-13,478
2017-08-14,478
2017-08-15,478
2017-08-17,478
2017-08-18,478
2017-08-19,478
2017-08-20,478
2017-08-21,478
2017-08-22,466
2017-08-23,466
2017-08-24,466
2017-08-25,466
2017-08-26,466
2017-08-27,466
2017-08-28,466
2017-08-29,466
2017-08-30,466
2017-08-31,466
2017-09-01,476
2017-09-02,476
2017-09-03,476
2017-09-04,476
2017-09-05,476
2017-09-06,476
2017-09-07,476
2017-09-08,476
2017-09-09,476
2017-09-10,492
2017-09-11,492
2017-09-12,492
2017-09-13,492
2017-09-14,492
2017-09-15,492
2017-09-16,492
2017-09-17,492
2017-09-19,492
2017-09-20,515
2017-09-21,515
2017-09-22,515
2017-09-23,515
2017-09-24,515
2017-09-25,515
2017-09-26,515
2017-09-27,515
2017-09-28,515
2017-09-29,515
2017-09-30,515
2017-10-01,515
2017-10-02,520
2017-10-03,520
2017-10-04,520
2017-10-05,520
2017-10-06,520
2017-10-07,520
2017-10-08,520
2017-10-09,520
2017-10-10,520
2017-10-11,520
2017-10-12,520
2017-10-13,520
2017-10-14,520
2017-10-15,530
2017-10-16,530
2017-10-17,530
2017-10-18,530
2017-10-19,530
2017-10-20,530
2017-10-21,530
2017-10-22,530
2017-10-23,530
2017-10-24,530
2017-10-25,530
2017-10-26,530
2017-10-27,528
2017-10-28,528
2017-10-29,528
2017-10-30,528
2017-10-31,528
2017-11-01,528
2017-11-02,528
2017-11-03,528
2017-11-04,528
2017-11-05,528
2017-11-06,528
2017-11-07,543
2017-11-08,543
2017-11-09,543
2017-11-10,543
2017-11-11,543
2017-11-12,543
2017-11-13,543
2017-11-14,543
2017-11-15,543
2017-11-16,543
2017-11-17,561
2017-11-18,561
2017-11-19,561
2017-11-20,561
2017-11-21,561
2017-11-22,561
2017-11-23,561
2017-11-24,561
2017-11-25,561
2017-11-26,561
2017-11-27,561
2017-11-28,583
2017-11-29,583
2017-11-30,583
2017-12-01,583
2017-12-02,583
2017-12-03,583
2017-12-04,583
2017-12-05,583
2017-12-06,583
2017-12-07,583
2017-12-08,583
2017-12-09,583
2017-12-10,570
2017-12-11,570
2017-12-12,570
2017-12-14,570
2017-12-15,570
2017-12-16,570
2017-12-17,570
2017-12-18,570
2017-12-19,570
2017-12-20,570
2017-12-21,549
2017-12-22,549
2017-12-23,549
2017-12-24,549
2017-12-25,549
2017-12-26,549
2017-12-27,549
2017-12-28,549
2017-12-29,549
2017-12-30,549
2017-12-31,549
2018-01-01,549
2018-01-02,549
2018-01-03,530
2018-01-04,530
2018-01-05,530
2018-01-06,530
2018-01-07,530
2018-01-08,530
2018-01-09,530
2018-01-10,530
2018-01-11,530
2018-01-12,530
2018-01-13,506
2018-01-14,506
2018-01-15,506
2018-01-16,506
2018-01-17,506
2018-01-18,506
2018-01-19,506
2018-01-20,506
2018-01-21,506
2018-01-22,483
2018-01-23,483
2018-01-25,483
2018-01-26,462
2018-01-27,462
2018-01-28,462
2018-01-29,462
2018-01-31,442
2018-02-01,442
2018-02-02,442
2018-02-03,442
2018-02-04,449
2018-02-05,449
2018-02-06,449
2018-02-07,449
2018-02-08,449
2018-02-09,458
2018-02-10,458
2018-02-11,458
2018-02-12,458
2018-02-13,458
2018-02-14,445
2018-02-15,445
2018-02-16,445
2018-02-17,445
2018-02-18,445
2018-02-19,436
2018-02-20,436
2018-02-21,436
2018-02-22,436
2018-02-23,436
2018-02-24,436
2018-02-25,431
2018-02-26,431
2018-02-27,431
2018-02-28,431
2018-03-01,431
2018-03-02,435
2018-03-03,435
2018-03-04,435
2018-03-05,435
2018-03-06,435
2018-03-07,447
2018-03-08,447
2018-03-09,447
2018-03-10,447
2018-03-11,447
2018-03-12,452
2018-03-13,452
2018-03-14,452
2018-03-15,452
2018-03-16,458
2018-03-17,458
2018-03-18,458
2018-03-19,458
2018-03-20,459
2018-03-21,459
2018-03-23,459
2018-03-24,475
2018-03-25,475
2018-03-26,475
2018-03-27,475
2018-03-28,487
2018-03-29,487
2018-03-30,487
2018-03-31,499
2018-04-01,499
2018-04-02,499
2018-04-03,497
2018-04-04,497
2018-04-05,497
2018-04-06,500
2018-04-07,500
2018-04-08,500
2018-04-09,500
2018-04-10,519
2018-04-11,519
2018-04-12,519
2018-04-13,519
2018-04-14,523
2018-04-15,523
2018-04-16,523
2018-04-17,523
2018-04-18,523
2018-04-19,523
2018-04-20,523
2018-04-21,514
2018-04-22,514
2018-04-23,514
2018-04-24,534
2018-04-25,534
2018-04-26,534
2018-04-27,534
2018-04-28,529
2018-04-29,529
2018-04-30,529
2018-05-01,532
2018-05-04,532
2018-05-05,529
2018-05-06,529
2018-05-07,529
2018-05-08,529
2018-05-09,521
2018-05-10,521
2018-05-11,521
2018-05-12,524
2018-05-13,524
2018-05-14,524
2018-05-15,524
2018-05-16,521
2018-05-17,521
2018-05-18,521
2018-05-19,544
2018-05-20,544
2018-05-21,544
2018-05-22,544
2018-05-23,551
2018-05-24,551
2018-05-25,551
2018-05-26,571
2018-05-27,571
2018-05-28,571
2018-05-29,585
2018-05-30,585
2018-05-31,585
2018-06-01,593
2018-06-02,593
2018-06-03,593
2018-06-04,592
2018-06-05,592
2018-06-06,592
2018-06-07,593
2018-06-08,593
2018-06-09,593
2018-06-10,589
2018-06-11,589
2018-06-12,589
2018-06-13,562
2018-06-14,562
2018-06-15,562
2018-06-16,541
2018-06-17,541
2018-06-18,541
2018-06-19,523
2018-06-20,523
2018-06-21,523
2018-06-22,523
2018-06-23,504
2018-06-24,504
2018-06-25,504
2018-06-26,483
2018-06-27,483
2018-06-28,483
2018-06-29,483
2018-06-30,467
2018-07-01,467
2018-07-02,467
2018-07-03,467
2018-07-04,448
2018-07-05,448
2018-07-06,448
2018-07-07,433
2018-07-08,433
2018-07-09,433
2018-07-10,433
2018-07-11,432
2018-07-12,432
2018-07-13,432
2018-07-14,415
2018-07-15,415
2018-07-16,415
2018-07-17,416
2018-07-18,416
2018-07-19,416
2018-07-20,416
2018-07-21,403
2018-07-22,403
2018-07-23,404
2018-07-24,404
2018-07-25,404
2018-07-26,412
2018-07-27,412
2018-07-28,412
2018-07-29,418
2018-07-30,418
2018-07-31,418
2018-08-01,418
2018-08-02,418
2018-08-03,431
2018-08-04,431
2018-08-05,434
2018-08-06,434
2018-08-07,434
2018-08-08,437
2018-08-09,437
2018-08-10,437
2018-08-11,457
2018-08-12,457
2018-08-14,476
2018-08-16,478
2018-08-17,478
2018-08-18,478
2018-08-19,479
2018-08-20,479
2018-08-21,491
2018-08-22,491
2018-08-23,491
2018-08-24,498
2018-08-25,498
2018-08-26,509
2018-08-27,509
2018-08-28,528
2018-08-29,528
2018-08-30,528
2018-08-31,532
2018-09-01,532
2018-09-02,532
2018-09-03,517
2018-09-04,517
2018-09-05,505
2018-09-06,505
2018-09-07,505
2018-09-08,500
2018-09-09,500
2018-09-10,500
2018-09-11,491
2018-09-12,491
2018-09-13,491
2018-09-14,478
2018-09-15,478
2018-09-16,478
2018-09-17,487
2018-09-18,487
2018-09-19,487
2018-09-20,492
2018-09-21,492
2018-09-22,492
2018-09-23,492
2018-09-24,492
2018-09-25,492
2018-09-26,501
2018-09-27,501
2018-09-28,501
2018-09-29,508
2018-09-30,508
2018-10-02,510
2018-10-03,510
2018-10-04,510
2018-10-05,510
2018-10-06,499
2018-10-07,499
2018-10-08,499
2018-10-09,495
2018-10-10,495
2018-10-11,495
2018-10-12,474
2018-10-13,474
2018-10-14,474
2018-10-15,454
2018-10-16,454
2018-10-17,454
2018-10-18,454
2018-10-19,441
2018-10-20,441
2018-10-21,441
2018-10-22,441
2018-10-23,436
2018-10-24,436
2018-10-25,436
2018-10-26,421
2018-10-27,421
2018-10-28,425
2018-10-29,425
2018-10-30,425
2018-10-31,432
2018-11-01,432
2018-11-03,444
2018-11-04,444
2018-11-05,444
2018-11-06,441
2018-11-07,441
2018-11-08,441
2018-11-09,445
2018-11-10,445
2018-11-11,449
2018-11-12,449
2018-11-13,457
2018-11-14,457
2018-11-15,474
2018-11-16,474
2018-11-17,487
2018-11-18,487
2018-11-19,494
2018-11-20,507
2018-11-21,507
2018-11-22,513
2018-11-23,513
2018-11-24,517
2018-11-25,517
2018-11-26,523
2018-11-27,523
2018-11-28,544
2018-11-29,544
2018-12-01,547
2018-12-02,533
2018-12-03,533
2018-12-05,529
2018-12-07,510
2018-12-09,492
2018-12-10,493
2018-12-11,493
2018-12-12,502
2018-12-13,502
2018-12-14,510
2018-12-15,510
2018-12-16,511
2018-12-17,511
2018-12-18,504
2018-12-19,504
2018-12-20,508
2018-12-21,508
2018-12-22,521
2018-12-23,521
2018-12-24,517
2018-12-25,517
2018-12-26,517
2018-12-27,515
2018-12-28,515
2018-12-29,523
2018-12-30,523
2018-12-31,508
2019-01-01,508
2019-01-02,504
2019-01-03,504
2019-01-04,507
2019-01-05,507
2019-01-06,496
2019-01-08,501
2019-01-10,491
2019-01-11,491
2019-01-12,496
2019-01-13,496
2019-01-14,490
2019-01-15,490
2019-01-16,474
2019-01-17,474
2019-01-18,454
2019-01-19,454
2019-01-20,438
2019-01-21,438
2019-01-22,448
2019-01-23,448
2019-01-24,448
2019-01-25,448
2019-01-26,438
2019-01-27,438
2019-01-28,433
2019-01-29,433
2019-01-30,441
2019-01-31,441
2019-02-01,437
2019-02-02,437
2019-02-03,424
2019-02-04,424
2019-02-05,441
2019-02-06,441
2019-02-07,441
2019-02-08,442
2019-02-09,442
2019-02-10,442
2019-02-11,459
2019-02-12,459
2019-02-13,469
2019-02-14,469
2019-02-15,447
2019-02-16,447
2019-02-17,468
2019-02-18,468
2019-02-19,492
2019-02-20,492
2019-02-21,517
2019-02-22,517
2019-02-23,517
2019-02-24,543
2019-02-25,543
2019-02-26,571
2019-02-27,571
2019-02-28,571
2019-03-01,571
2019-03-02,592
2019-03-03,592
2019-03-04,622
2019-03-05,622
2019-03-06,654
2019-03-07,654
2019-03-08,654
2019-03-09,654
2019-03-10,687
2019-03-11,687
2019-03-12,719
2019-03-13,719
2019-03-14,718
2019-03-15,718
2019-03-16,718
2019-03-17,724
2019-03-18,724
2019-03-19,724
2019-03-20,709
2019-03-21,709
2019-03-22,681
2019-03-23,648
2019-03-24,648
2019-03-25,619
2019-03-26,619
2019-03-27,591
2019-03-28,591
2019-03-29,568
2019-03-30,568
2019-03-31,568
2019-04-01,553
2019-04-02,553
2019-04-03,529
2019-04-04,529
2019-04-05,506
2019-04-06,506
2019-04-07,506
2019-04-08,484
2019-04-09,484
2019-04-10,484
2019-04-11,464
2019-04-12,464
2019-04-13,443
2019-04-14,443
2019-04-15,428
2019-04-16,428
2019-04-17,410
2019-04-18,410
2019-04-19,392
2019-04-20,392
2019-04-21,378
2019-04-22,378
2019-04-23,360
2019-04-24,360
2019-04-25,346
2019-04-26,346
2019-04-27,331
2019-04-28,331
2019-04-29,331
2019-04-30,317
2019-05-01,317
2019-05-02,317
2019-05-03,317
2019-05-04,317
2019-05-05,317
2019-05-06,307
2019-05-07,307
2019-05-08,307
2019-05-09,307
2019-05-10,295
2019-05-11,295
2019-05-12,282
2019-05-13,282
2019-05-14,279
2019-05-15,279
2019-05-16,279
2019-05-17,279
2019-05-18,280
2019-05-19,280
2019-05-20,280
2019-05-21,280
2019-05-22,287
2019-05-23,287
2019-05-24,287
2019-05-25,290
2019-05-26,290
2019-05-27,290
2019-05-28,302
2019-05-29,302
2019-05-30,302
2019-05-31,302
2019-06-01,311
2019-06-02,311
2019-06-03,311
2019-06-04,311
2019-06-05,314
2019-06-06,314
2019-06-07,314
2019-06-08,313
2019-06-09,313
2019-06-10,313
2019-06-11,313
2019-06-12,302
2019-06-13,302
2019-06-14,302
2019-06-15,302
2019-06-16,294
2019-06-17,294
2019-06-18,294
2019-06-19,294
2019-06-20,298
2019-06-21,298
2019-06-22,298
2019-06-23,298
2019-06-24,291
2019-06-25,291
2019-06-26,291
2019-06-27,291
2019-06-28,304
2019-06-29,304
2019-06-30,304
2019-07-01,304
2019-07-02,294
2019-07-03,294
2019-07-04,294
2019-07-05,294
2019-07-06,307
2019-07-07,307
2019-07-08,307
2019-07-09,307
2019-07-10,318
2019-07-11,318
2019-07-12,318
2019-07-13,318
2019-07-14,314
2019-07-15,314
2019-07-16,314
2019-07-17,314
2019-07-18,314
2019-07-19,319
2019-07-20,319
2019-07-21,319
2019-07-22,319
2019-07-23,318
2019-07-24,318
2019-07-25,318
2019-07-26,318
2019-07-27,318
2019-07-28,322
2019-07-29,322
2019-07-30,322
2019-07-31,322
2019-08-01,329
2019-08-02,329
2019-08-03,329
2019-08-04,329
2019-08-05,329
2019-08-06,343
2019-08-07,343
2019-08-08,343
2019-08-09,343
2019-08-10,352
2019-08-11,352
2019-08-12,352
2019-08-13,352
2019-08-14,357
2019-08-15,357
2019-08-16,357
2019-08-17,357
2019-08-18,357
2019-08-19,364
2019-08-20,364
2019-08-21,364
2019-08-22,364
2019-08-23,364
2019-08-24,377
2019-08-24,377
2019-08-25,377
2019-08-25,377
2019-08-26,377
2019-08-26,377
2019-08-27,377
2019-08-27,377
2019-08-28,377
2019-08-29,374
2019-08-30,374
2019-08-31,374
2019-09-01,374
2019-09-02,388
2019-09-03,388
