date_obj,Ruby%20bolt%20tips price
2016-01-09,98
2016-01-10,98
2016-01-11,98
2016-01-12,98
2016-01-13,98
2016-01-14,102
2016-01-15,102
2016-01-16,102
2016-01-17,102
2016-01-18,104
2016-01-19,104
2016-01-20,104
2016-01-21,104
2016-01-22,107
2016-01-23,107
2016-01-24,107
2016-01-25,107
2016-01-26,104
2016-01-27,104
2016-01-28,104
2016-01-29,104
2016-01-30,105
2016-01-31,105
2016-02-01,105
2016-02-02,105
2016-02-03,101
2016-02-04,101
2016-02-05,101
2016-02-06,101
2016-02-07,101
2016-02-08,101
2016-02-09,101
2016-02-10,101
2016-02-11,101
2016-02-12,101
2016-02-13,104
2016-02-14,104
2016-02-15,104
2016-02-16,104
2016-02-17,104
2016-02-18,104
2016-02-19,102
2016-02-20,102
2016-02-21,102
2016-02-22,102
2016-02-23,102
2016-02-24,102
2016-02-25,102
2016-02-26,102
2016-02-27,102
2016-02-28,102
2016-02-29,102
2016-03-01,102
2016-03-02,101
2016-03-03,101
2016-03-04,101
2016-03-05,101
2016-03-06,101
2016-03-07,101
2016-03-08,101
2016-03-09,101
2016-03-10,101
2016-03-11,98
2016-03-12,98
2016-03-13,98
2016-03-14,99
2016-03-15,99
2016-03-16,99
2016-03-17,99
2016-03-18,100
2016-03-19,100
2016-03-20,100
2016-03-21,100
2016-03-22,97
2016-03-23,97
2016-03-24,97
2016-03-25,97
2016-03-26,97
2016-03-27,97
2016-03-28,97
2016-03-29,97
2016-03-30,97
2016-03-31,97
2016-04-01,97
2016-04-02,97
2016-04-03,97
2016-04-04,94
2016-04-05,94
2016-04-06,94
2016-04-07,94
2016-04-08,94
2016-04-09,94
2016-04-10,96
2016-04-11,96
2016-04-12,96
2016-04-13,96
2016-04-14,96
2016-04-15,98
2016-04-16,98
2016-04-17,98
2016-04-18,98
2016-04-19,97
2016-04-20,97
2016-04-21,97
2016-04-22,97
2016-04-23,97
2016-04-24,97
2016-04-25,97
2016-04-26,97
2016-04-27,97
2016-04-28,98
2016-04-29,98
2016-04-30,98
2016-05-01,98
2016-05-02,101
2016-05-03,101
2016-05-04,101
2016-05-05,101
2016-05-06,101
2016-05-07,104
2016-05-08,104
2016-05-09,104
2016-05-10,109
2016-05-11,109
2016-05-12,109
2016-05-13,109
2016-05-14,108
2016-05-15,108
2016-05-16,108
2016-05-17,110
2016-05-18,110
2016-05-19,110
2016-05-22,112
2016-05-23,112
2016-05-24,111
2016-05-25,111
2016-05-26,111
2016-05-27,111
2016-05-28,111
2016-05-29,109
2016-05-30,109
2016-05-31,109
2016-06-01,109
2016-06-02,110
2016-06-03,110
2016-06-04,110
2016-06-05,110
2016-06-06,110
2016-06-07,110
2016-06-08,110
2016-06-09,111
2016-06-10,111
2016-06-11,111
2016-06-12,111
2016-06-13,114
2016-06-14,114
2016-06-15,114
2016-06-16,114
2016-06-17,114
2016-06-18,114
2016-06-19,114
2016-06-20,114
2016-06-21,115
2016-06-22,115
2016-06-23,115
2016-06-24,115
2016-06-25,117
2016-06-26,117
2016-06-27,117
2016-06-28,120
2016-06-29,120
2016-06-30,120
2016-07-01,122
2016-07-02,122
2016-07-03,122
2016-07-04,120
2016-07-05,120
2016-07-06,120
2016-07-07,120
2016-07-08,121
2016-07-09,121
2016-07-10,121
2016-07-11,121
2016-07-12,121
2016-07-13,121
2016-07-14,121
2016-07-15,120
2016-07-16,120
2016-07-17,120
2016-07-18,122
2016-07-23,124
2016-07-24,124
2016-07-25,124
2016-07-26,121
2016-07-27,121
2016-07-28,121
2016-07-29,121
2016-07-30,120
2016-07-31,120
2016-08-01,120
2016-08-02,120
2016-08-03,120
2016-08-04,122
2016-08-05,122
2016-08-06,122
2016-08-07,122
2016-08-08,122
2016-08-09,119
2016-08-10,119
2016-08-11,119
2016-08-12,119
2016-08-13,119
2016-08-14,119
2016-08-15,119
2016-08-16,119
2016-08-17,119
2016-08-18,119
2016-08-19,119
2016-08-20,117
2016-08-21,117
2016-08-22,117
2016-08-23,114
2016-08-24,114
2016-08-25,114
2016-08-26,114
2016-08-28,112
2016-08-31,112
2016-09-01,109
2016-09-02,109
2016-09-03,109
2016-09-04,109
2016-09-05,111
2016-09-06,111
2016-09-07,111
2016-09-08,111
2016-09-09,111
2016-09-10,111
2016-09-11,111
2016-09-12,111
2016-09-13,110
2016-09-14,110
2016-09-15,110
2016-09-16,110
2016-09-17,110
2016-09-18,107
2016-09-19,107
2016-09-20,107
2016-09-21,107
2016-09-22,107
2016-09-23,107
2016-09-24,107
2016-09-25,108
2016-09-26,108
2016-09-27,108
2016-09-28,110
2016-09-29,110
2016-09-30,110
2016-10-01,110
2016-10-02,110
2016-10-03,110
2016-10-04,110
2016-10-05,109
2016-10-06,109
2016-10-07,109
2016-10-08,108
2016-10-09,108
2016-10-10,108
2016-10-11,108
2016-10-12,108
2016-10-13,108
2016-10-14,109
2016-10-15,109
2016-10-16,109
2016-10-17,112
2016-10-18,112
2016-10-19,112
2016-10-20,117
2016-10-21,117
2016-10-22,117
2016-10-23,118
2016-10-24,118
2016-10-25,118
2016-10-26,117
2016-10-27,117
2016-10-28,117
2016-10-29,117
2016-10-30,120
2016-10-31,120
2016-11-01,120
2016-11-02,124
2016-11-03,124
2016-11-04,124
2016-11-05,128
2016-11-06,128
2016-11-07,128
2016-11-08,124
2016-11-09,124
2016-11-10,124
2016-11-11,122
2016-11-12,122
2016-11-13,122
2016-11-14,122
2016-12-08,117
2016-12-09,117
2016-12-10,119
2016-12-11,119
2016-12-12,119
2016-12-13,121
2016-12-14,121
2016-12-15,121
2016-12-16,125
2016-12-17,125
2016-12-18,125
2016-12-19,122
2016-12-20,122
2016-12-21,122
2016-12-22,122
2016-12-23,122
2016-12-24,122
2016-12-25,121
2016-12-26,121
2016-12-27,121
2016-12-28,120
2016-12-29,120
2016-12-30,120
2016-12-31,120
2017-01-01,118
2017-01-02,118
2017-01-03,118
2017-01-04,118
2017-01-05,124
2017-01-06,131
2017-01-07,138
2017-01-08,145
2017-01-09,153
2017-01-10,151
2017-01-11,144
2017-01-12,138
2017-01-13,138
2017-01-14,136
2017-01-15,130
2017-01-16,130
2017-01-17,123
2017-01-18,123
2017-01-19,119
2017-01-20,119
2017-01-21,120
2017-01-22,120
2017-01-27,120
2017-01-28,120
2017-01-29,122
2017-01-30,122
2017-01-31,118
2017-02-01,119
2017-02-02,119
2017-02-03,119
2017-02-04,120
2017-02-05,120
2017-02-06,122
2017-02-07,122
2017-02-08,119
2017-02-09,119
2017-02-10,119
2017-02-11,121
2017-02-12,121
2017-02-13,119
2017-02-14,119
2017-02-15,121
2017-02-16,121
2017-02-18,120
2017-02-19,120
2017-02-20,120
2017-02-21,118
2017-02-22,118
2017-02-23,118
2017-02-24,116
2017-02-25,116
2017-02-26,119
2017-02-27,119
2017-02-28,117
2017-03-01,117
2017-03-02,116
2017-03-03,116
2017-03-04,119
2017-03-05,119
2017-03-06,122
2017-03-07,122
2017-03-08,124
2017-03-09,124
2017-03-10,120
2017-03-11,120
2017-03-12,118
2017-03-13,118
2017-03-14,118
2017-03-15,118
2017-03-16,118
2017-03-17,118
2017-03-18,118
2017-03-19,118
2017-03-20,116
2017-03-21,116
2017-03-22,116
2017-03-23,113
2017-03-24,113
2017-03-25,114
2017-03-26,114
2017-03-27,117
2017-03-28,117
2017-03-29,116
2017-03-30,116
2017-03-31,117
2017-04-01,117
2017-04-02,117
2017-04-03,115
2017-04-04,115
2017-04-12,111
2017-04-13,111
2017-04-14,111
2017-04-15,109
2017-04-16,109
2017-04-17,104
2017-04-18,104
2017-04-19,104
2017-04-20,106
2017-04-21,106
2017-04-22,106
2017-04-23,107
2017-04-24,107
2017-04-25,111
2017-04-26,111
2017-04-27,114
2017-04-28,114
2017-04-29,112
2017-04-30,112
2017-05-01,112
2017-05-02,109
2017-05-03,109
2017-05-04,109
2017-05-05,109
2017-05-06,110
2017-05-07,110
2017-05-08,110
2017-05-09,112
2017-05-10,112
2017-05-11,116
2017-05-12,119
2017-05-13,119
2017-05-14,115
2017-05-15,115
2017-05-16,110
2017-05-17,110
2017-05-18,112
2017-05-19,112
2017-05-20,112
2017-05-21,112
2017-05-22,112
2017-05-23,114
2017-05-24,114
2017-05-25,116
2017-05-26,116
2017-05-27,117
2017-05-28,117
2017-05-29,117
2017-05-30,114
2017-05-31,114
2017-06-01,110
2017-06-02,110
2017-06-03,110
2017-06-06,111
2017-06-07,111
2017-06-08,108
2017-06-09,108
2017-06-10,104
2017-06-11,104
2017-06-12,104
2017-06-13,101
2017-06-14,101
2017-06-15,101
2017-06-16,100
2017-06-17,100
2017-06-18,100
2017-06-19,101
2017-06-20,101
2017-06-21,104
2017-06-22,104
2017-06-23,104
2017-06-24,106
2017-06-25,106
2017-06-26,108
2017-06-27,108
2017-06-28,109
2017-06-29,109
2017-06-30,111
2017-07-01,111
2017-07-02,111
2017-07-03,113
2017-07-04,113
2017-07-05,113
2017-07-06,111
2017-07-07,111
2017-07-08,111
2017-07-13,107
2017-07-14,107
2017-07-15,108
2017-07-16,108
2017-07-17,105
2017-07-18,105
2017-07-19,105
2017-07-20,105
2017-07-21,105
2017-07-22,105
2017-07-23,106
2017-07-24,106
2017-07-25,106
2017-07-26,108
2017-07-27,108
2017-07-28,108
2017-07-29,108
2017-07-30,108
2017-07-31,108
2017-08-01,107
2017-08-02,107
2017-08-03,107
2017-08-04,105
2017-08-05,105
2017-08-06,106
2017-08-09,108
2017-08-10,108
2017-08-11,108
2017-08-12,108
2017-08-13,108
2017-08-14,108
2017-08-15,108
2017-08-17,108
2017-08-18,108
2017-08-19,108
2017-08-20,107
2017-08-21,107
2017-08-22,107
2017-08-23,107
2017-08-24,107
2017-08-25,107
2017-08-26,106
2017-08-27,106
2017-08-28,106
2017-08-29,107
2017-08-30,107
2017-08-31,107
2017-09-01,107
2017-09-02,107
2017-09-03,107
2017-09-04,109
2017-09-05,109
2017-09-06,109
2017-09-07,108
2017-09-08,108
2017-09-09,108
2017-09-10,110
2017-09-11,110
2017-09-12,110
2017-09-13,110
2017-09-14,110
2017-09-15,110
2017-09-16,110
2017-09-17,110
2017-09-19,110
2017-09-20,110
2017-09-21,105
2017-09-22,105
2017-09-23,105
2017-09-24,102
2017-09-25,102
2017-09-26,102
2017-09-27,102
2017-09-28,100
2017-09-29,100
2017-09-30,100
2017-10-01,102
2017-10-02,102
2017-10-03,102
2017-10-04,102
2017-10-05,103
2017-10-06,103
2017-10-07,106
2017-10-08,106
2017-10-09,106
2017-10-10,106
2017-10-11,106
2017-10-12,106
2017-10-13,102
2017-10-14,102
2017-10-15,102
2017-10-16,101
2017-10-17,101
2017-10-18,101
2017-10-19,101
2017-10-20,101
2017-10-21,101
2017-10-22,101
2017-10-23,101
2017-10-24,101
2017-10-25,103
2017-10-26,103
2017-10-27,103
2017-10-28,103
2017-10-29,105
2017-10-30,105
2017-10-31,100
2017-11-01,100
2017-11-02,100
2017-11-03,100
2017-11-04,97
2017-11-05,97
2017-11-06,97
2017-11-07,97
2017-11-08,97
2017-11-09,97
2017-11-10,97
2017-11-11,100
2017-11-12,100
2017-11-13,102
2017-11-14,102
2017-11-15,102
2017-11-16,101
2017-11-17,101
2017-11-18,101
2017-11-19,99
2017-11-20,99
2017-11-21,99
2017-11-22,101
2017-11-23,101
2017-11-24,101
2017-11-25,102
2017-11-26,102
2017-11-27,102
2017-11-28,102
2017-11-29,102
2017-11-30,102
2017-12-01,102
2017-12-02,102
2017-12-03,102
2017-12-04,103
2017-12-05,103
2017-12-06,103
2017-12-07,100
2017-12-08,100
2017-12-09,100
2017-12-10,100
2017-12-11,100
2017-12-12,100
2017-12-13,98
2017-12-14,98
2017-12-15,98
2017-12-16,98
2017-12-17,98
2017-12-18,97
2017-12-19,97
2017-12-20,97
2017-12-21,95
2017-12-22,95
2017-12-23,95
2017-12-24,95
2017-12-25,98
2017-12-26,98
2017-12-27,100
2017-12-28,100
2017-12-29,101
2017-12-30,101
2017-12-31,102
2018-01-01,102
2018-01-02,102
2018-01-03,103
2018-01-04,98
2018-01-05,97
2018-01-06,100
2018-01-07,101
2018-01-08,101
2018-01-09,102
2018-01-10,102
2018-01-11,101
2018-01-12,98
2018-01-13,100
2018-01-14,101
2018-01-15,102
2018-01-16,101
2018-01-17,102
2018-01-18,101
2018-01-19,101
2018-01-20,98
2018-01-21,96
2018-01-22,97
2018-01-23,100
2018-01-24,103
2018-01-25,104
2018-01-26,101
2018-01-27,104
2018-01-28,105
2018-01-29,106
2018-01-31,99
2018-02-01,101
2018-02-02,104
2018-02-03,104
2018-02-04,100
2018-02-05,100
2018-02-06,102
2018-02-07,102
2018-02-08,102
2018-02-09,99
2018-02-10,96
2018-02-11,99
2018-02-12,101
2018-02-13,104
2018-02-14,101
2018-02-15,97
2018-02-16,99
2018-02-17,100
2018-02-18,101
2018-02-19,102
2018-02-20,101
2018-02-21,101
2018-02-22,104
2018-02-23,102
2018-02-24,100
2018-02-25,101
2018-02-26,102
2018-02-27,102
2018-02-28,100
2018-03-01,99
2018-03-02,99
2018-03-03,100
2018-03-04,100
2018-03-05,101
2018-03-06,100
2018-03-07,100
2018-03-08,100
2018-03-09,100
2018-03-10,104
2018-03-11,108
2018-03-12,111
2018-03-13,108
2018-03-14,107
2018-03-15,106
2018-03-16,105
2018-03-17,104
2018-03-18,103
2018-03-19,102
2018-03-20,102
2018-03-21,102
2018-03-23,103
2018-03-24,104
2018-03-26,100
2018-03-27,98
2018-03-29,97
2018-03-30,97
2018-03-31,98
2018-04-01,99
2018-04-02,100
2018-04-03,100
2018-04-04,98
2018-04-05,97
2018-04-06,96
2018-04-08,100
2018-04-09,100
2018-04-10,100
2018-04-11,99
2018-04-12,95
2018-04-13,95
2018-04-14,99
2018-04-15,99
2018-04-16,103
2018-04-17,107
2018-04-18,109
2018-04-19,107
2018-04-20,102
2018-04-21,101
2018-04-22,103
2018-04-23,100
2018-04-24,97
2018-04-25,97
2018-04-26,96
2018-04-27,95
2018-04-28,93
2018-04-29,95
2018-04-30,97
2018-05-01,99
2018-05-02,101
2018-05-03,101
2018-05-04,102
2018-05-05,101
2018-05-06,100
2018-05-07,98
2018-05-08,98
2018-05-09,99
2018-05-10,99
2018-05-11,98
2018-05-12,100
2018-05-13,101
2018-05-14,102
2018-05-15,103
2018-05-16,101
2018-05-17,99
2018-05-18,101
2018-05-19,100
2018-05-20,100
2018-05-21,102
2018-05-22,98
2018-05-23,100
2018-05-24,98
2018-05-25,99
2018-05-26,102
2018-05-27,103
2018-05-28,102
2018-05-29,101
2018-05-30,99
2018-05-31,103
2018-06-01,102
2018-06-02,103
2018-06-03,102
2018-06-04,99
2018-06-05,100
2018-06-06,100
2018-06-07,97
2018-06-08,99
2018-06-09,102
2018-06-10,104
2018-06-11,103
2018-06-12,102
2018-06-13,99
2018-06-14,99
2018-06-15,97
2018-06-16,97
2018-06-17,97
2018-06-18,97
2018-06-19,96
2018-06-20,97
2018-06-21,98
2018-06-22,100
2018-06-23,100
2018-06-24,99
2018-06-25,99
2018-06-26,102
2018-06-27,97
2018-06-28,99
2018-06-29,98
2018-06-30,102
2018-07-01,100
2018-07-02,100
2018-07-03,102
2018-07-04,102
2018-07-05,102
2018-07-06,100
2018-07-07,99
2018-07-08,101
2018-07-09,99
2018-07-10,100
2018-07-11,103
2018-07-12,104
2018-07-13,104
2018-07-14,105
2018-07-15,103
2018-07-16,103
2018-07-17,105
2018-07-18,107
2018-07-19,111
2018-07-20,112
2018-07-21,112
2018-07-22,108
2018-07-23,103
2018-07-24,102
2018-07-25,99
2018-07-26,98
2018-07-27,98
2018-07-28,102
2018-07-29,105
2018-07-30,104
2018-07-31,101
2018-08-01,101
2018-08-02,102
2018-08-03,104
2018-08-04,101
2018-08-05,101
2018-08-06,102
2018-08-07,106
2018-08-08,108
2018-08-09,108
2018-08-10,110
2018-08-11,114
2018-08-12,112
2018-08-14,105
2018-08-16,105
2018-08-17,104
2018-08-18,102
2018-08-19,103
2018-08-20,108
2018-08-21,114
2018-08-22,111
2018-08-23,109
2018-08-24,108
2018-08-25,109
2018-08-26,107
2018-08-27,106
2018-08-28,109
2018-08-29,111
2018-08-30,112
2018-08-31,111
2018-09-01,109
2018-09-02,105
2018-09-03,103
2018-09-04,104
2018-09-05,107
2018-09-06,107
2018-09-07,107
2018-09-08,106
2018-09-09,108
2018-09-10,111
2018-09-11,109
2018-09-12,113
2018-09-13,116
2018-09-14,119
2018-09-15,116
2018-09-16,113
2018-09-17,113
2018-09-18,111
2018-09-19,106
2018-09-20,103
2018-09-21,100
2018-09-22,103
2018-09-23,107
2018-09-24,106
2018-09-25,104
2018-09-26,106
2018-09-27,106
2018-09-28,107
2018-09-29,108
2018-09-30,111
2018-10-02,109
2018-10-03,106
2018-10-04,107
2018-10-05,109
2018-10-06,107
2018-10-07,105
2018-10-08,105
2018-10-09,108
2018-10-10,107
2018-10-11,106
2018-10-12,105
2018-10-13,105
2018-10-14,105
2018-10-15,105
2018-10-16,106
2018-10-17,107
2018-10-18,107
2018-10-19,107
2018-10-20,106
2018-10-21,106
2018-10-22,108
2018-10-23,108
2018-10-24,108
2018-10-25,110
2018-10-26,110
2018-10-27,110
2018-10-28,112
2018-10-29,114
2018-10-30,112
2018-10-31,109
2018-11-01,107
2018-11-03,108
2018-11-04,107
2018-11-05,107
2018-11-06,108
2018-11-07,109
2018-11-08,115
2018-11-09,121
2018-11-10,124
2018-11-11,123
2018-11-12,120
2018-11-13,115
2018-11-14,111
2018-11-15,109
2018-11-16,110
2018-11-17,110
2018-11-19,110
2018-11-20,108
2018-11-21,106
2018-11-22,104
2018-11-23,106
2018-11-24,106
2018-11-25,107
2018-11-26,108
2018-11-27,107
2018-11-28,104
2018-12-01,108
2018-12-02,109
2018-12-03,106
2018-12-04,104
2018-12-05,103
2018-12-07,108
2018-12-09,112
2018-12-10,111
2018-12-11,108
2018-12-12,107
2018-12-13,106
2018-12-14,105
2018-12-15,106
2018-12-16,106
2018-12-17,106
2018-12-18,107
2018-12-19,107
2018-12-20,106
2018-12-21,106
2018-12-22,109
2018-12-23,107
2018-12-24,102
2018-12-25,99
2018-12-26,97
2018-12-27,96
2018-12-28,97
2018-12-29,100
2018-12-30,102
2018-12-31,103
2019-01-01,101
2019-01-02,100
2019-01-03,100
2019-01-04,102
2019-01-05,102
2019-01-06,101
2019-01-08,100
2019-01-10,102
2019-01-11,101
2019-01-12,102
2019-01-13,101
2019-01-14,101
2019-01-15,101
2019-01-16,100
2019-01-17,99
2019-01-18,100
2019-01-19,100
2019-01-20,99
2019-01-21,100
2019-01-22,99
2019-01-23,100
2019-01-24,99
2019-01-25,97
2019-01-26,99
2019-01-27,98
2019-01-28,97
2019-01-29,94
2019-01-30,93
2019-01-31,95
2019-02-01,97
2019-02-02,100
2019-02-03,99
2019-02-04,98
2019-02-05,97
2019-02-06,98
2019-02-07,97
2019-02-08,97
2019-02-09,97
2019-02-10,98
2019-02-11,98
2019-02-12,96
2019-02-13,95
2019-02-14,93
2019-02-15,94
2019-02-16,95
2019-02-17,96
2019-02-18,96
2019-02-19,96
2019-02-20,96
2019-02-21,95
2019-02-22,93
2019-02-23,95
2019-02-24,97
2019-02-25,98
2019-02-26,97
2019-02-27,97
2019-02-28,97
2019-03-01,96
2019-03-02,96
2019-03-03,95
2019-03-04,95
2019-03-05,97
2019-03-06,97
2019-03-07,97
2019-03-08,99
2019-03-09,98
2019-03-10,99
2019-03-11,100
2019-03-12,98
2019-03-13,97
2019-03-14,97
2019-03-15,95
2019-03-16,94
2019-03-17,93
2019-03-18,94
2019-03-19,96
2019-03-20,95
2019-03-21,95
2019-03-22,96
2019-03-23,96
2019-03-24,97
2019-03-25,95
2019-03-26,94
2019-03-27,92
2019-03-28,93
2019-03-29,94
2019-03-30,94
2019-03-31,95
2019-04-01,97
2019-04-02,96
2019-04-03,94
2019-04-04,92
2019-04-05,94
2019-04-06,93
2019-04-07,95
2019-04-08,97
2019-04-09,96
2019-04-10,96
2019-04-11,92
2019-04-12,90
2019-04-13,93
2019-04-14,95
2019-04-15,98
2019-04-16,98
2019-04-17,97
2019-04-18,96
2019-04-19,94
2019-04-20,94
2019-04-21,91
2019-04-22,89
2019-04-23,92
2019-04-24,93
2019-04-25,95
2019-04-26,96
2019-04-27,95
2019-04-28,95
2019-04-29,94
2019-04-30,92
2019-05-01,90
2019-05-02,93
2019-05-03,96
2019-05-04,97
2019-05-05,98
2019-05-06,96
2019-05-07,94
2019-05-08,92
2019-05-09,91
2019-05-10,94
2019-05-11,97
2019-05-12,99
2019-05-13,99
2019-05-14,100
2019-05-15,101
2019-05-16,100
2019-05-17,97
2019-05-18,96
2019-05-19,97
2019-05-20,98
2019-05-21,96
2019-05-22,95
2019-05-23,97
2019-05-24,99
2019-05-25,100
2019-05-26,101
2019-05-27,102
2019-05-28,103
2019-05-29,100
2019-05-30,97
2019-05-31,95
2019-06-01,95
2019-06-02,96
2019-06-03,95
2019-06-04,94
2019-06-05,94
2019-06-06,97
2019-06-07,99
2019-06-08,101
2019-06-09,100
2019-06-10,96
2019-06-11,97
2019-06-12,98
2019-06-13,97
2019-06-14,96
2019-06-15,99
2019-06-16,101
2019-06-17,99
2019-06-18,95
2019-06-19,96
2019-06-20,99
2019-06-21,99
2019-06-22,95
2019-06-23,94
2019-06-24,96
2019-06-25,95
2019-06-26,94
2019-06-27,93
2019-06-28,94
2019-06-29,96
2019-06-30,96
2019-07-01,96
2019-07-02,94
2019-07-03,95
2019-07-04,96
2019-07-05,98
2019-07-06,98
2019-07-07,97
2019-07-08,98
2019-07-09,102
2019-07-10,104
2019-07-11,102
2019-07-12,102
2019-07-13,105
2019-07-14,104
2019-07-15,100
2019-07-16,98
2019-07-17,99
2019-07-18,103
2019-07-19,105
2019-07-20,107
2019-07-21,104
2019-07-22,99
2019-07-23,96
2019-07-24,94
2019-07-25,94
2019-07-26,93
2019-07-27,96
2019-07-28,99
2019-07-29,100
2019-07-30,100
2019-07-31,98
2019-08-01,97
2019-08-02,95
2019-08-03,93
2019-08-04,91
2019-08-05,87
2019-08-06,86
2019-08-07,89
2019-08-08,93
2019-08-09,92
2019-08-10,95
2019-08-11,99
2019-08-12,98
2019-08-13,96
2019-08-14,93
2019-08-15,90
2019-08-16,92
2019-08-17,97
2019-08-18,97
2019-08-19,97
2019-08-20,96
2019-08-21,95
2019-08-22,93
2019-08-23,93
2019-08-24,92
2019-08-24,92
2019-08-25,93
2019-08-25,93
2019-08-26,95
2019-08-26,95
2019-08-27,97
2019-08-27,97
2019-08-28,96
2019-08-29,97
2019-08-30,96
2019-08-31,97
2019-09-01,97
2019-09-02,98
2019-09-03,100
2019-09-04,101
