date_obj,Teak%20fancy%20dress%20box%20(flatpack) price
2019-08-27,69
2019-08-28,69
2019-08-29,69
2019-08-30,69
2019-08-31,69
2019-09-01,69
2019-09-02,69
2019-09-03,69
2019-09-04,69
2019-09-05,69
2019-09-06,69
2019-09-07,69
2019-09-08,69
2019-09-09,69
2019-09-10,69
2019-09-11,69
2019-09-12,69
2019-09-13,69
2019-09-14,69
2019-09-15,69
2019-09-16,69
2019-09-17,69
2019-09-18,69
2019-09-19,69
2019-09-20,69
2019-09-21,69
2019-09-22,69
2019-09-23,69
2019-09-24,69
2019-09-25,69
2019-09-26,69
2019-09-27,69
2019-09-28,69
2019-09-29,69
2019-09-30,69
2019-10-01,69
2019-10-02,69
2019-10-03,69
2019-10-04,69
2019-10-05,69
2019-10-06,69
2019-10-07,69
2019-10-08,69
2019-10-09,69
2019-10-10,69
2019-10-11,69
2019-10-12,69
2019-10-13,69
2019-10-14,69
2019-10-15,69
2019-10-16,69
2019-10-17,69
2019-10-18,69
2019-10-19,69
2019-10-20,69
2019-10-21,69
2019-10-22,69
2019-10-23,69
2019-10-24,69
2019-10-25,69
2019-10-26,69
2019-10-27,69
2019-10-28,69
2019-10-29,69
2019-10-30,69
2019-10-31,69
2019-11-01,69
2019-11-02,69
2019-11-03,69
2019-11-04,69
2019-11-05,69
2019-11-06,69
2019-11-07,69
2019-11-08,69
2019-11-09,69
2019-11-10,69
2019-11-11,69
2019-11-12,69
2019-11-13,69
2019-11-14,69
2019-11-15,69
2019-11-16,69
2019-11-17,69
2019-11-18,69
2019-11-19,69
2019-11-20,69
2019-11-21,69
2019-11-22,69
2019-11-23,69
2019-11-24,69
2019-11-25,69
2019-11-26,69
2019-11-27,69
2019-11-28,69
2019-11-29,69
2019-11-30,69
2019-12-01,69
2019-12-02,69
2019-12-03,69
2019-12-04,69
2019-12-05,69
2019-12-06,69
2019-12-07,69
2019-12-08,69
2019-12-09,69
2019-12-10,69
2019-12-11,69
2019-12-12,69
2019-12-13,69
2019-12-14,69
2019-12-15,69
2019-12-16,69
2019-12-17,69
2019-12-18,69
2019-12-19,70
2019-12-20,70
2019-12-21,70
2019-12-22,70
2019-12-23,70
2019-12-24,70
2019-12-25,70
2019-12-26,70
2019-12-27,70
2019-12-28,70
2019-12-29,70
2019-12-30,70
2019-12-31,70
2020-01-01,70
2020-01-02,70
2020-01-03,70
2020-01-04,70
2020-01-05,70
2020-01-06,70
2020-01-07,70
2020-01-08,70
2020-01-09,70
2020-01-10,70
2020-01-11,70
2020-01-12,70
2020-01-13,70
2020-01-14,70
2020-01-15,70
2020-01-16,70
2020-01-17,70
2020-01-18,70
2020-01-19,70
2020-01-20,70
2020-01-21,70
2020-01-22,70
2020-01-23,70
2020-01-24,70
2020-01-25,70
2020-01-26,70
2020-01-27,70
2020-01-28,70
2020-01-29,70
2020-01-30,70
2020-01-31,70
2020-02-01,70
2020-02-02,70
2020-02-03,70
2020-02-04,70
2020-02-05,70
2020-02-06,70
2020-02-07,70
2020-02-08,70
2020-02-09,70
2020-02-10,70
2020-02-11,70
2020-02-12,70
2020-02-13,70
2020-02-14,70
2020-02-15,70
2020-02-16,70
2020-02-17,70
2020-02-18,70
2020-02-19,70
2020-02-20,70
2020-02-21,70
2020-02-22,70
2020-02-23,70
2020-02-24,70
2020-02-25,70
2020-02-26,70
2020-02-27,70
2020-02-28,70
2020-02-29,70
2020-03-01,70
2020-03-02,70
2020-03-03,70
2020-03-04,70
2020-03-05,70
2020-03-06,70
2020-03-07,70
2020-03-08,70
2020-03-09,70
2020-03-10,70
2020-03-11,70
2020-03-12,70
2020-03-13,70
2020-03-14,70
2020-03-15,70
2020-03-16,70
2020-03-17,70
2020-03-18,70
2020-03-19,70
2020-03-20,70
2020-03-21,70
2020-03-22,70
2020-03-23,70
2020-03-24,70
2020-03-25,70
2020-03-26,70
2020-03-27,70
2020-03-28,70
2020-03-29,70
2020-03-30,70
2020-03-31,70
2020-04-01,70
2020-04-02,70
2020-04-03,70
2020-04-04,70
2020-04-05,70
2020-04-06,70
2020-04-07,70
2020-04-08,70
2020-04-09,70
2020-04-10,70
2020-04-11,70
2020-04-12,70
2020-04-13,70
2020-04-14,70
2020-04-15,70
2020-04-16,70
2020-04-17,70
2020-04-18,70
2020-04-19,70
2020-04-20,70
2020-04-21,70
2020-04-22,70
2020-04-23,70
2020-04-24,70
2020-04-25,70
2020-04-26,70
2020-04-27,70
2020-04-28,70
2020-04-29,70
2020-04-30,70
2020-05-01,70
2020-05-02,70
2020-05-03,70
2020-05-04,70
2020-05-05,70
2020-05-06,70
2020-05-07,70
2020-05-08,70
2020-05-09,70
2020-05-10,70
2020-05-11,70
2020-05-12,70
2020-05-13,71
