date_obj,Fried%20mushrooms price
2015-08-03,41
2015-08-04,41
2015-08-05,41
2015-08-06,41
2015-08-07,41
2015-08-08,41
2015-08-09,43
2015-08-10,43
2015-08-11,43
2015-08-12,43
2015-08-13,43
2015-08-14,43
2015-08-15,43
2015-08-16,43
2015-08-17,43
2015-08-18,43
2015-08-19,43
2015-08-20,43
2015-08-21,43
2015-08-22,43
2015-08-23,43
2015-08-24,43
2015-08-25,43
2015-08-26,43
2015-08-27,43
2015-08-28,43
2015-08-29,43
2015-08-30,43
2015-08-31,43
2015-09-01,43
2015-09-02,43
2015-09-03,43
2015-09-04,43
2015-09-05,43
2015-09-06,45
2015-09-07,45
2015-09-08,45
2015-09-09,45
2015-09-10,45
2015-09-11,45
2015-09-12,45
2015-09-13,45
2015-09-14,45
2015-09-15,45
2015-09-16,45
2015-09-17,45
2015-09-18,45
2015-09-19,45
2015-09-20,45
2015-09-21,45
2015-09-22,45
2015-09-23,45
2015-09-24,45
2015-09-25,45
2015-09-27,45
2015-09-28,45
2015-09-29,45
2015-09-30,45
2015-10-05,47
2015-10-06,47
2015-10-07,47
2015-10-08,47
2015-10-09,47
2015-10-10,47
2015-10-11,47
2015-10-12,47
2015-10-13,47
2015-10-14,47
2015-10-15,47
2015-10-16,47
2015-10-17,47
2015-10-18,47
2015-10-19,47
2015-10-20,47
2015-10-22,47
2015-10-23,47
2015-10-24,47
2015-10-25,47
2015-10-26,47
2015-10-27,47
2015-10-29,47
2015-10-30,48
2015-10-31,48
2015-11-01,48
2015-11-02,48
2015-11-03,48
2015-11-04,48
2015-11-05,48
2015-11-06,48
2015-11-07,48
2015-11-08,48
2015-11-09,48
2015-11-10,48
2015-11-11,48
2015-11-12,48
2015-11-13,48
2015-11-14,48
2015-11-15,48
2015-11-16,48
2015-11-17,48
2015-11-18,48
2015-11-19,48
2015-11-20,48
2015-11-21,48
2015-11-22,48
2015-11-23,48
2015-11-24,48
2015-11-25,48
2015-11-26,48
2015-11-27,50
2015-11-28,50
2015-11-29,50
2015-11-30,50
2015-12-01,50
2015-12-02,50
2015-12-03,50
2015-12-04,50
2015-12-05,50
2015-12-06,50
2015-12-07,50
2015-12-08,50
2015-12-09,50
2015-12-10,50
2015-12-11,50
2015-12-12,50
2015-12-13,50
2015-12-14,50
2015-12-15,50
2015-12-16,50
2015-12-17,50
2015-12-18,50
2015-12-19,50
2015-12-20,50
2015-12-21,50
2015-12-22,50
2015-12-23,50
2015-12-24,53
2015-12-25,53
2015-12-26,53
2015-12-27,53
2015-12-28,53
2015-12-29,53
2015-12-30,53
2015-12-31,53
2016-01-01,53
2016-01-02,53
2016-01-03,53
2016-01-04,53
2016-01-05,53
2016-01-06,53
2016-01-07,53
2016-01-08,53
2016-01-09,53
2016-01-10,53
2016-01-11,53
2016-01-12,53
2016-01-13,53
2016-01-14,53
2016-01-15,53
2016-01-16,55
2016-01-17,55
2016-01-18,55
2016-01-19,55
2016-01-20,55
2016-01-21,55
2016-01-22,55
2016-01-23,55
2016-01-24,55
2016-01-25,55
2016-01-26,55
2016-01-27,55
2016-01-28,55
2016-01-29,55
2016-01-30,55
2016-01-31,55
2016-02-01,55
2016-02-02,55
2016-02-03,55
2016-02-04,55
2016-02-05,55
2016-02-06,55
2016-02-07,55
2016-02-08,55
2016-02-09,55
2016-02-10,55
2016-02-11,55
2016-02-12,55
2016-02-13,55
2016-02-14,55
2016-02-15,55
2016-02-16,55
2016-02-17,55
2016-02-18,55
2016-02-19,55
2016-02-20,55
2016-02-21,55
2016-02-22,55
2016-02-23,55
2016-02-24,55
2016-02-25,55
2016-02-26,56
2016-02-27,56
2016-02-28,56
2016-02-29,56
2016-03-01,56
2016-03-02,56
2016-03-03,56
2016-03-04,56
2016-03-05,56
2016-03-06,56
2016-03-07,56
2016-03-08,56
2016-03-09,56
2016-03-10,56
2016-03-11,56
2016-03-12,56
2016-03-13,56
2016-03-14,55
2016-03-15,55
2016-03-16,55
2016-03-17,55
2016-03-18,55
2016-03-19,55
2016-03-20,55
2016-03-21,55
2016-03-22,55
2016-03-23,55
2016-03-24,55
2016-03-25,55
2016-03-26,55
2016-03-27,55
2016-03-28,55
2016-03-29,55
2016-03-30,55
2016-03-31,53
2016-04-01,53
2016-04-02,53
2016-04-03,53
2016-04-04,53
2016-04-05,53
2016-04-06,53
2016-04-07,53
2016-04-08,53
2016-04-09,53
2016-04-10,53
2016-04-11,53
2016-04-12,53
2016-04-13,53
2016-04-14,53
2016-04-15,53
2016-04-16,53
2016-04-17,53
2016-04-18,51
2016-04-19,51
2016-04-20,51
2016-04-21,51
2016-04-22,51
2016-04-23,51
2016-04-24,51
2016-04-25,51
2016-04-26,51
2016-04-27,51
2016-04-28,51
2016-04-29,51
2016-04-30,51
2016-05-01,51
2016-05-02,51
2016-05-03,51
2016-05-04,51
2016-05-05,49
2016-05-06,49
2016-05-07,49
2016-05-08,49
2016-05-09,49
2016-05-10,49
2016-05-11,49
2016-05-12,49
2016-05-13,49
2016-05-14,49
2016-05-15,49
2016-05-16,49
2016-05-17,49
2016-05-18,49
2016-05-19,49
2016-05-22,48
2016-05-23,48
2016-05-24,48
2016-05-25,48
2016-05-26,48
2016-05-27,48
2016-05-28,48
2016-05-29,48
2016-05-30,48
2016-05-31,48
2016-06-01,48
2016-06-02,48
2016-06-03,48
2016-06-04,48
2016-06-05,48
2016-06-06,48
2016-06-07,48
2016-06-08,49
2016-06-09,49
2016-06-10,49
2016-06-11,49
2016-06-12,49
2016-06-13,49
2016-06-14,49
2016-06-15,49
2016-06-16,49
2016-06-17,49
2016-06-18,49
2016-06-19,49
2016-06-20,49
2016-06-21,49
2016-06-22,49
2016-06-23,51
2016-06-24,51
2016-06-25,51
2016-06-26,51
2016-06-27,51
2016-06-28,51
2016-06-29,51
2016-06-30,51
2016-07-01,51
2016-07-02,51
2016-07-03,51
2016-07-04,51
2016-07-05,51
2016-07-06,51
2016-07-07,51
2016-07-08,51
2016-07-09,52
2016-07-10,52
2016-07-11,52
2016-07-12,52
2016-07-13,52
2016-07-14,52
2016-07-15,52
2016-07-16,52
2016-07-17,52
2016-07-18,52
2016-07-23,52
2016-07-24,52
2016-07-25,52
2016-07-26,52
2016-07-27,54
2016-07-28,54
2016-07-29,54
2016-07-30,54
2016-07-31,54
2016-08-01,54
2016-08-02,54
2016-08-03,54
2016-08-04,54
2016-08-05,54
2016-08-06,54
2016-08-07,54
2016-08-08,54
2016-08-09,54
2016-08-10,54
2016-08-11,54
2016-08-12,54
2016-08-13,54
2016-08-14,54
2016-08-15,56
2016-08-16,56
2016-08-17,56
2016-08-18,56
2016-08-19,56
2016-08-20,56
2016-08-21,56
2016-08-22,56
2016-08-23,56
2016-08-24,56
2016-08-25,56
2016-08-26,56
2016-08-28,56
2016-08-31,56
2016-09-01,56
2016-09-02,56
2016-09-03,56
2016-09-04,57
2016-09-05,57
2016-09-06,57
2016-09-07,57
2016-09-08,57
2016-09-09,57
2016-09-10,57
2016-09-11,57
2016-09-12,57
2016-09-13,57
2016-09-14,57
2016-09-15,57
2016-09-16,57
2016-09-17,57
2016-09-18,57
2016-09-19,57
2016-09-20,57
2016-09-21,57
2016-09-22,57
2016-09-23,60
2016-09-24,60
2016-09-25,60
2016-09-26,60
2016-09-27,60
2016-09-28,60
2016-09-29,60
2016-09-30,60
2016-10-01,60
2016-10-02,60
2016-10-03,60
2016-10-04,60
2016-10-05,60
2016-10-06,60
2016-10-07,60
2016-10-08,60
2016-10-09,60
2016-10-10,60
2016-10-11,60
2016-10-12,60
2016-10-13,58
2016-10-14,58
2016-10-15,58
2016-10-16,58
2016-10-17,58
2016-10-18,58
2016-10-19,58
2016-10-20,58
2016-10-21,58
2016-10-22,58
2016-10-23,58
2016-10-24,58
2016-10-25,58
2016-10-26,58
2016-10-27,58
2016-10-28,58
2016-10-29,58
2016-10-30,58
2016-10-31,56
2016-11-01,56
2016-11-02,56
2016-11-03,56
2016-11-04,56
2016-11-05,56
2016-11-06,56
2016-11-07,56
2016-11-08,56
2016-11-09,56
2016-11-10,56
2016-11-11,56
2016-11-12,56
2016-11-13,56
2016-11-14,56
2016-11-15,56
2016-12-07,62
2016-12-08,62
2016-12-09,62
2016-12-10,62
2016-12-11,62
2016-12-12,62
2016-12-13,62
2016-12-14,62
2016-12-15,62
2016-12-16,62
2016-12-17,62
2016-12-18,62
2016-12-19,62
2016-12-20,64
2016-12-21,64
2016-12-22,64
2016-12-23,64
2016-12-24,64
2016-12-25,64
2016-12-26,64
2016-12-27,64
2016-12-28,64
2016-12-29,64
2016-12-30,64
2016-12-31,64
2017-01-01,64
2017-01-02,64
2017-01-03,67
2017-01-04,67
2017-01-05,67
2017-01-06,67
2017-01-07,67
2017-01-08,67
2017-01-09,67
2017-01-10,67
2017-01-11,67
2017-01-12,67
2017-01-13,67
2017-01-14,67
2017-01-15,67
2017-01-16,69
2017-01-17,69
2017-01-18,69
2017-01-19,69
2017-01-20,69
2017-01-21,69
2017-01-22,69
2017-01-23,69
2017-01-27,69
2017-01-28,71
2017-01-29,71
2017-01-30,71
2017-01-31,71
2017-02-01,71
2017-02-02,71
2017-02-03,71
2017-02-04,71
2017-02-05,71
2017-02-06,71
2017-02-07,71
2017-02-08,71
2017-02-09,71
2017-02-10,71
2017-02-11,74
2017-02-12,74
2017-02-13,74
2017-02-14,74
2017-02-15,74
2017-02-16,74
2017-02-18,74
2017-02-19,74
2017-02-20,74
2017-02-21,74
2017-02-22,74
2017-02-23,74
2017-02-24,74
2017-02-25,76
2017-02-26,76
2017-02-27,76
2017-02-28,76
2017-03-01,76
2017-03-02,76
2017-03-03,76
2017-03-04,76
2017-03-05,76
2017-03-06,76
2017-03-07,76
2017-03-08,76
2017-03-09,76
2017-03-10,73
2017-03-11,73
2017-03-12,73
2017-03-13,73
2017-03-14,73
2017-03-15,73
2017-03-16,73
2017-03-17,73
2017-03-18,73
2017-03-19,73
2017-03-20,73
2017-03-21,73
2017-03-22,73
2017-03-23,72
2017-03-24,72
2017-03-25,72
2017-03-26,72
2017-03-27,72
2017-03-28,72
2017-03-29,72
2017-03-30,72
2017-03-31,72
2017-04-01,72
2017-04-02,72
2017-04-03,72
2017-04-04,69
2017-04-12,69
2017-04-13,69
2017-04-14,69
2017-04-15,69
2017-04-16,66
2017-04-17,66
2017-04-18,66
2017-04-19,66
2017-04-20,66
2017-04-21,66
2017-04-22,66
2017-04-23,66
2017-04-24,66
2017-04-25,66
2017-04-26,66
2017-04-27,66
2017-04-28,66
2017-04-29,66
2017-04-30,66
2017-05-01,66
2017-05-02,66
2017-05-03,66
2017-05-04,66
2017-05-05,66
2017-05-06,66
2017-05-07,66
2017-05-08,70
2017-05-09,70
2017-05-10,70
2017-05-11,70
2017-05-12,70
2017-05-13,70
2017-05-14,70
2017-05-15,70
2017-05-16,70
2017-05-17,70
2017-05-18,70
2017-05-19,70
2017-05-20,70
2017-05-21,70
2017-05-22,74
2017-05-23,74
2017-05-24,74
2017-05-25,74
2017-05-26,74
2017-05-27,74
2017-05-28,74
2017-05-29,74
2017-05-30,74
2017-05-31,74
2017-06-01,74
2017-06-02,74
2017-06-03,74
2017-06-04,76
2017-06-05,76
2017-06-06,76
2017-06-07,76
2017-06-08,76
2017-06-09,76
2017-06-10,76
2017-06-11,76
2017-06-12,76
2017-06-13,76
2017-06-14,76
2017-06-15,76
2017-06-16,76
2017-06-17,76
2017-06-18,76
2017-06-19,76
2017-06-20,76
2017-06-21,76
2017-06-22,76
2017-06-23,76
2017-06-24,76
2017-06-25,76
2017-06-26,76
2017-06-27,76
2017-06-28,76
2017-06-29,76
2017-06-30,79
2017-07-01,79
2017-07-02,79
2017-07-03,79
2017-07-04,79
2017-07-05,79
2017-07-06,79
2017-07-07,79
2017-07-08,79
2017-07-13,79
2017-07-14,80
2017-07-15,80
2017-07-16,80
2017-07-17,80
2017-07-18,80
2017-07-19,80
2017-07-20,80
2017-07-21,80
2017-07-22,80
2017-07-23,80
2017-07-24,80
2017-07-25,80
2017-07-26,80
2017-07-27,77
2017-07-28,77
2017-07-29,77
2017-07-30,77
2017-07-31,77
2017-08-01,77
2017-08-02,77
2017-08-03,77
2017-08-04,77
2017-08-05,77
2017-08-06,77
2017-08-09,75
2017-08-10,75
2017-08-11,75
2017-08-12,75
2017-08-13,75
2017-08-14,75
2017-08-15,75
2017-08-16,75
2017-08-17,75
2017-08-18,75
2017-08-19,75
2017-08-20,75
2017-08-21,75
2017-08-22,76
2017-08-23,76
2017-08-24,76
2017-08-25,76
2017-08-26,76
2017-08-27,76
2017-08-28,76
2017-08-29,76
2017-08-30,76
2017-08-31,76
2017-09-01,76
2017-09-02,76
2017-09-03,76
2017-09-04,80
2017-09-05,80
2017-09-06,80
2017-09-07,80
2017-09-08,80
2017-09-09,80
2017-09-10,80
2017-09-11,80
2017-09-12,80
2017-09-13,80
2017-09-14,80
2017-09-15,80
2017-09-16,84
2017-09-17,84
2017-09-18,84
2017-09-19,84
2017-09-20,84
2017-09-21,84
2017-09-22,84
2017-09-23,84
2017-09-24,84
2017-09-25,84
2017-09-26,84
2017-09-27,84
2017-09-28,84
2017-09-29,84
2017-09-30,84
2017-10-01,84
2017-10-02,84
2017-10-03,84
2017-10-04,84
2017-10-05,84
2017-10-06,84
2017-10-07,84
2017-10-08,84
2017-10-09,84
2017-10-10,84
2017-10-11,84
2017-10-12,84
2017-10-13,89
2017-10-14,89
2017-10-15,89
2017-10-16,89
2017-10-17,89
2017-10-18,89
2017-10-19,89
2017-10-20,89
2017-10-21,89
2017-10-22,89
2017-10-23,89
2017-10-24,89
2017-10-25,89
2017-10-26,89
2017-10-27,94
2017-10-28,94
2017-10-29,94
2017-10-30,94
2017-10-31,94
2017-11-01,94
2017-11-02,94
2017-11-03,94
2017-11-04,94
2017-11-05,94
2017-11-06,94
2017-11-07,94
2017-11-08,94
2017-11-09,95
2017-11-10,95
2017-11-11,95
2017-11-12,95
2017-11-13,95
2017-11-14,95
2017-11-15,95
2017-11-16,95
2017-11-17,95
2017-11-18,95
2017-11-19,95
2017-11-20,95
2017-11-21,95
2017-11-22,95
2017-11-23,100
2017-11-24,100
2017-11-25,100
2017-11-26,100
2017-11-27,100
2017-11-28,100
2017-11-29,100
2017-11-30,100
2017-12-01,100
2017-12-02,100
2017-12-03,100
2017-12-04,100
2017-12-05,100
2017-12-06,100
2017-12-07,100
2017-12-08,100
2017-12-09,100
2017-12-10,100
2017-12-11,100
2017-12-12,100
2017-12-13,100
2017-12-14,100
2017-12-15,100
2017-12-16,100
2017-12-17,100
2017-12-18,101
2017-12-19,101
2017-12-20,101
2017-12-21,101
2017-12-22,101
2017-12-23,101
2017-12-24,101
2017-12-25,101
2017-12-26,101
2017-12-27,101
2017-12-28,101
2017-12-29,101
2017-12-30,103
2017-12-31,103
2018-01-01,103
2018-01-02,103
2018-01-03,103
2018-01-04,103
2018-01-05,103
2018-01-06,103
2018-01-07,103
2018-01-08,103
2018-01-09,103
2018-01-10,102
2018-01-11,102
2018-01-12,102
2018-01-13,102
2018-01-14,102
2018-01-15,102
2018-01-16,102
2018-01-17,102
2018-01-18,102
2018-01-19,102
2018-01-20,104
2018-01-21,104
2018-01-22,104
2018-01-23,104
2018-01-24,104
2018-01-25,104
2018-01-26,104
2018-01-27,108
2018-01-28,108
2018-01-29,108
2018-01-30,108
2018-01-31,108
2018-02-01,108
2018-02-02,108
2018-02-03,113
2018-02-04,113
2018-02-05,113
2018-02-06,113
2018-02-07,113
2018-02-08,113
2018-02-09,113
2018-02-10,119
2018-02-11,119
2018-02-12,119
2018-02-13,119
2018-02-14,119
2018-02-15,119
2018-02-16,119
2018-02-17,123
2018-02-18,123
2018-02-19,123
2018-02-20,123
2018-02-21,123
2018-02-22,123
2018-02-23,123
2018-02-24,123
2018-02-25,124
2018-02-26,124
2018-02-27,124
2018-02-28,124
2018-03-01,124
2018-03-02,124
2018-03-03,130
2018-03-04,130
2018-03-05,130
2018-03-06,130
2018-03-07,130
2018-03-08,130
2018-03-09,130
2018-03-10,137
2018-03-11,137
2018-03-12,137
2018-03-13,137
2018-03-14,137
2018-03-15,137
2018-03-16,137
2018-03-17,141
2018-03-18,141
2018-03-20,141
2018-03-21,141
2018-03-23,141
2018-03-24,141
2018-03-25,149
2018-03-26,149
2018-03-27,149
2018-03-28,149
2018-03-29,149
2018-03-30,149
2018-03-31,149
2018-04-01,157
2018-04-02,157
2018-04-03,157
2018-04-04,157
2018-04-05,157
2018-04-06,157
2018-04-07,157
2018-04-08,165
2018-04-09,165
2018-04-10,165
2018-04-11,165
2018-04-12,165
2018-04-13,165
2018-04-14,165
2018-04-15,174
2018-04-16,174
2018-04-17,174
2018-04-18,174
2018-04-19,174
2018-04-20,174
2018-04-21,174
2018-04-22,174
2018-04-23,174
2018-04-24,183
2018-04-25,183
2018-04-26,183
2018-04-27,183
2018-04-28,183
2018-04-29,183
2018-04-30,183
2018-05-01,183
2018-05-02,193
2018-05-03,193
2018-05-04,193
2018-05-05,193
2018-05-06,193
2018-05-07,193
2018-05-08,193
2018-05-09,193
2018-05-10,203
2018-05-11,203
2018-05-12,203
2018-05-13,203
2018-05-14,203
2018-05-15,203
2018-05-16,203
2018-05-17,203
2018-05-18,214
2018-05-19,214
2018-05-20,214
2018-05-21,214
2018-05-22,214
2018-05-23,214
2018-05-24,214
2018-05-25,214
2018-05-26,223
2018-05-27,223
2018-05-28,223
2018-05-29,223
2018-05-30,223
2018-05-31,223
2018-06-01,223
2018-06-02,214
2018-06-03,214
2018-06-04,214
2018-06-05,214
2018-06-06,214
2018-06-07,214
2018-06-08,214
2018-06-09,214
2018-06-10,203
2018-06-11,203
2018-06-12,203
2018-06-13,203
2018-06-14,203
2018-06-15,203
2018-06-16,207
2018-06-17,207
2018-06-18,207
2018-06-19,207
2018-06-20,207
2018-06-21,207
2018-06-22,207
2018-06-23,198
2018-06-24,198
2018-06-25,198
2018-06-26,198
2018-06-27,198
2018-06-28,198
2018-06-29,198
2018-06-30,192
2018-07-01,192
2018-07-02,192
2018-07-03,192
2018-07-04,192
2018-07-05,192
2018-07-06,192
2018-07-07,192
2018-07-08,190
2018-07-09,190
2018-07-10,190
2018-07-11,190
2018-07-12,190
2018-07-13,190
2018-07-14,190
2018-07-15,190
2018-07-16,190
2018-07-17,192
2018-07-18,192
2018-07-19,192
2018-07-20,192
2018-07-21,192
2018-07-22,192
2018-07-23,192
2018-07-24,189
2018-07-25,189
2018-07-26,189
2018-07-27,189
2018-07-28,189
2018-07-29,189
2018-07-30,189
2018-07-31,185
2018-08-01,185
2018-08-02,185
2018-08-03,185
2018-08-04,185
2018-08-05,185
2018-08-06,184
2018-08-07,184
2018-08-08,184
2018-08-09,184
2018-08-10,184
2018-08-11,184
2018-08-12,186
2018-08-14,186
2018-08-16,186
2018-08-17,186
2018-08-18,186
2018-08-19,178
2018-08-20,178
2018-08-21,178
2018-08-22,178
2018-08-23,178
2018-08-24,171
2018-08-25,171
2018-08-26,171
2018-08-27,171
2018-08-28,171
2018-08-29,163
2018-08-30,163
2018-08-31,163
2018-09-01,163
2018-09-02,163
2018-09-03,159
2018-09-04,159
2018-09-05,159
2018-09-06,159
2018-09-07,159
2018-09-08,159
2018-09-09,157
2018-09-10,157
2018-09-11,157
2018-09-12,157
2018-09-13,157
2018-09-14,157
2018-09-15,150
2018-09-16,150
2018-09-17,150
2018-09-18,150
2018-09-19,150
2018-09-20,150
2018-09-21,144
2018-09-22,144
2018-09-23,144
2018-09-24,144
2018-09-25,141
2018-09-26,141
2018-09-27,141
2018-09-28,141
2018-09-29,141
2018-09-30,141
2018-10-01,134
2018-10-02,134
2018-10-03,134
2018-10-04,134
2018-10-05,134
2018-10-06,130
2018-10-07,130
2018-10-08,130
2018-10-09,130
2018-10-10,130
2018-10-11,130
2018-10-12,124
2018-10-13,124
2018-10-14,124
2018-10-15,124
2018-10-16,124
2018-10-17,122
2018-10-18,122
2018-10-19,122
2018-10-20,122
2018-10-21,122
2018-10-22,122
2018-10-23,122
2018-10-24,125
2018-10-25,125
2018-10-26,125
2018-10-27,125
2018-10-28,125
2018-10-29,125
2018-10-30,125
2018-10-31,125
2018-11-01,125
2018-11-03,125
2018-11-04,125
2018-11-05,124
2018-11-06,124
2018-11-07,124
2018-11-08,124
2018-11-09,124
2018-11-10,123
2018-11-11,123
2018-11-12,123
2018-11-13,123
2018-11-14,123
2018-11-15,125
2018-11-16,125
2018-11-17,125
2018-11-18,125
2018-11-19,125
2018-11-20,125
2018-11-21,125
2018-11-22,125
2018-11-23,125
2018-11-24,127
2018-11-25,127
2018-11-26,127
2018-11-27,127
2018-11-28,123
2018-11-29,123
2018-12-01,123
2018-12-02,129
2018-12-03,129
2018-12-04,129
2018-12-05,129
2018-12-07,129
2018-12-09,129
2018-12-10,134
2018-12-11,134
2018-12-12,134
2018-12-13,134
2018-12-14,135
2018-12-15,135
2018-12-16,135
2018-12-17,135
2018-12-18,138
2018-12-19,138
2018-12-20,138
2018-12-21,138
2018-12-22,135
2018-12-23,135
2018-12-24,135
2018-12-25,135
2018-12-26,132
2018-12-27,132
2018-12-28,132
2018-12-29,126
2018-12-30,126
2018-12-31,126
2019-01-01,126
2019-01-02,126
2019-01-03,126
2019-01-04,126
2019-01-05,126
2019-01-06,127
2019-01-08,127
2019-01-10,130
2019-01-11,130
2019-01-12,130
2019-01-13,135
2019-01-14,135
2019-01-15,135
2019-01-16,136
2019-01-17,136
2019-01-18,136
2019-01-19,136
2019-01-20,129
2019-01-21,129
2019-01-22,129
2019-01-23,129
2019-01-24,129
2019-01-25,129
2019-01-26,129
2019-01-27,134
2019-01-28,134
2019-01-29,134
2019-01-30,132
2019-01-31,132
2019-02-01,132
2019-02-02,132
2019-02-03,129
2019-02-04,129
2019-02-05,129
2019-02-06,129
2019-02-07,128
2019-02-08,128
2019-02-09,128
2019-02-10,128
2019-02-11,126
2019-02-12,126
2019-02-13,126
2019-02-14,126
2019-02-15,129
2019-02-16,129
2019-02-17,129
2019-02-18,129
2019-02-19,125
2019-02-20,125
2019-02-21,125
2019-02-22,125
2019-02-23,126
2019-02-24,126
2019-02-25,126
2019-02-26,126
2019-02-27,128
2019-02-28,128
2019-03-01,128
2019-03-02,128
2019-03-03,128
2019-03-04,124
2019-03-05,124
2019-03-06,122
2019-03-07,122
2019-03-08,122
2019-03-09,122
2019-03-10,116
2019-03-11,116
2019-03-12,116
2019-03-13,116
2019-03-14,114
2019-03-15,114
2019-03-16,114
2019-03-17,109
2019-03-18,109
2019-03-19,109
2019-03-20,109
2019-03-21,104
2019-03-22,104
2019-03-23,104
2019-03-24,103
2019-03-25,103
2019-03-26,103
2019-03-27,103
2019-03-28,103
2019-03-29,109
2019-03-30,109
2019-03-31,109
2019-04-01,109
2019-04-02,109
2019-04-03,111
2019-04-04,111
2019-04-05,111
2019-04-06,111
2019-04-07,108
2019-04-08,108
2019-04-09,108
2019-04-10,108
2019-04-11,108
2019-04-12,105
2019-04-13,105
2019-04-14,105
2019-04-15,105
2019-04-16,101
2019-04-17,101
2019-04-18,101
2019-04-19,101
2019-04-20,103
2019-04-21,103
2019-04-22,103
2019-04-23,103
2019-04-24,103
2019-04-25,102
2019-04-26,102
2019-04-27,102
2019-04-28,102
2019-04-29,102
2019-04-30,102
2019-05-01,102
2019-05-02,102
2019-05-03,102
2019-05-04,97
2019-05-05,97
2019-05-06,97
2019-05-07,97
2019-05-08,97
2019-05-09,97
2019-05-10,93
2019-05-11,93
2019-05-12,93
2019-05-13,89
2019-05-14,89
2019-05-15,89
2019-05-16,90
2019-05-17,90
2019-05-18,90
2019-05-19,90
2019-05-20,90
2019-05-21,86
2019-05-22,86
2019-05-23,86
2019-05-24,86
2019-05-25,86
2019-05-26,90
2019-05-27,90
2019-05-28,90
2019-05-29,90
2019-05-30,90
2019-05-31,93
2019-06-01,93
2019-06-02,93
2019-06-03,93
2019-06-04,93
2019-06-05,92
2019-06-06,92
2019-06-07,92
2019-06-08,92
2019-06-09,92
2019-06-10,92
2019-06-11,88
2019-06-12,88
2019-06-13,88
2019-06-14,88
2019-06-15,88
2019-06-16,88
2019-06-17,88
2019-06-18,88
2019-06-19,88
2019-06-20,88
2019-06-21,87
2019-06-22,87
2019-06-23,87
2019-06-24,87
2019-06-25,87
2019-06-26,87
2019-06-27,82
2019-06-28,82
2019-06-29,82
2019-06-30,82
2019-07-01,78
2019-07-02,78
2019-07-03,78
2019-07-04,78
2019-07-05,78
2019-07-06,82
2019-07-07,82
2019-07-08,82
2019-07-09,82
2019-07-10,82
2019-07-11,79
2019-07-12,79
2019-07-13,79
2019-07-14,79
2019-07-15,78
2019-07-16,78
2019-07-17,78
2019-07-18,78
2019-07-19,78
2019-07-20,78
2019-07-21,78
2019-07-22,78
2019-07-23,78
2019-07-24,78
2019-07-25,78
2019-07-26,79
2019-07-27,79
2019-07-28,79
2019-07-29,79
2019-07-30,79
2019-07-31,79
2019-08-01,80
2019-08-02,80
2019-08-03,80
2019-08-04,80
2019-08-05,80
2019-08-06,80
2019-08-07,80
2019-08-08,80
2019-08-09,80
2019-08-10,80
2019-08-11,80
2019-08-12,80
2019-08-13,80
2019-08-14,80
2019-08-15,80
2019-08-16,80
2019-08-17,80
2019-08-18,80
2019-08-19,82
2019-08-20,82
2019-08-21,82
2019-08-22,82
2019-08-23,82
2019-08-24,82
2019-08-24,82
2019-08-25,82
