date_obj,Onyx price
2018-11-27,3196736
2018-11-28,3196736
2018-11-29,3196736
2018-12-01,3196736
2018-12-02,3196736
2018-12-03,3196736
2018-12-04,3196736
2018-12-05,3196736
2018-12-07,3196736
2018-12-09,3062064
2018-12-10,3062064
2018-12-11,3062064
2018-12-12,3062064
2018-12-13,3062064
2018-12-14,3062064
2018-12-15,3062064
2018-12-16,3062064
2018-12-17,3062064
2018-12-18,3062064
2018-12-19,3062064
2018-12-20,3062064
2018-12-21,3062064
2018-12-22,3062064
2018-12-23,3062064
2018-12-24,3016269
2018-12-25,3016269
2018-12-26,3016269
2018-12-27,3016269
2018-12-28,3016269
2018-12-29,3016269
2018-12-30,3016269
2018-12-31,3016269
2019-01-01,3016269
2019-01-02,3016269
2019-01-03,3016269
2019-01-04,3016269
2019-01-05,3016269
2019-01-06,3016269
2019-01-08,2991606
2019-01-10,2991606
2019-01-11,2991606
2019-01-12,2991606
2019-01-13,2991606
2019-01-14,2991606
2019-01-15,2991606
2019-01-16,2991606
2019-01-17,2991606
2019-01-18,2991606
2019-01-19,2991606
2019-01-20,2991606
2019-01-21,2991606
2019-01-22,2992706
2019-01-23,2992706
2019-01-24,2992706
2019-01-25,2992706
2019-01-26,2992706
2019-01-27,2992706
2019-01-28,2992706
2019-01-29,2992706
2019-01-30,2992706
2019-01-31,2992706
2019-02-01,2992706
2019-02-02,2992706
2019-02-03,2992706
2019-02-04,2992706
2019-02-05,2992706
2019-02-06,3033389
2019-02-07,3033389
2019-02-08,3033389
2019-02-09,3033389
2019-02-10,3033389
2019-02-11,3033389
2019-02-12,3033389
2019-02-13,3033389
2019-02-14,3033389
2019-02-15,3033389
2019-02-16,2937628
2019-02-17,2937628
2019-02-18,2937628
2019-02-19,2937628
2019-02-20,2937628
2019-02-21,2937628
2019-02-22,2937628
2019-02-23,2937628
2019-02-24,2937628
2019-02-25,2937628
2019-02-26,2937628
2019-02-27,2937628
2019-02-28,2937628
2019-03-01,2937628
2019-03-02,2937628
2019-03-03,2937628
2019-03-04,2937628
2019-03-05,2937628
2019-03-06,2937628
2019-03-07,2937628
2019-03-08,2937628
2019-03-09,2937628
2019-03-10,2937628
2019-03-11,2937628
2019-03-12,2937628
2019-03-13,2937628
2019-03-14,2944422
2019-03-15,2944422
2019-03-16,2944422
2019-03-17,2944422
2019-03-18,2944422
2019-03-19,2944422
2019-03-20,2944422
2019-03-21,2944422
2019-03-22,2944422
2019-03-23,2944422
2019-03-24,2944422
2019-03-25,2944422
2019-03-26,2912854
2019-03-27,2912854
2019-03-28,2912854
2019-03-29,2912854
2019-03-30,2912854
2019-03-31,2912854
2019-04-01,2912854
2019-04-02,2912854
2019-04-03,2912854
2019-04-04,2912854
2019-04-05,2912854
2019-04-06,2912854
2019-04-07,2879204
2019-04-08,2879204
2019-04-09,2879204
2019-04-10,2879204
2019-04-11,2879204
2019-04-12,2879204
2019-04-13,2879204
2019-04-14,2879204
2019-04-15,2879204
2019-04-16,2879204
2019-04-17,2879204
2019-04-18,2879204
2019-04-19,2879204
2019-04-20,2879204
2019-04-21,2891355
2019-04-22,2891355
2019-04-23,2891355
2019-04-24,2891355
2019-04-25,2891355
2019-04-26,2891355
2019-04-27,2891355
2019-04-28,2891355
2019-04-29,2891355
2019-04-30,2891355
2019-05-01,2891355
2019-05-02,2891355
2019-05-03,2891355
2019-05-04,2891355
2019-05-05,2891355
2019-05-06,2891355
2019-05-07,2903738
2019-05-08,2903738
2019-05-09,2903738
2019-05-10,2903738
2019-05-11,2903738
2019-05-12,2903738
2019-05-13,2903738
2019-05-14,2903738
2019-05-15,2903738
2019-05-16,2903738
2019-05-17,2903738
2019-05-18,2903738
2019-05-19,2903738
2019-05-20,2903738
2019-05-21,2903738
2019-05-22,2888300
2019-05-23,2888300
2019-05-24,2888300
2019-05-25,2888300
2019-05-26,2888300
2019-05-27,2888300
2019-05-28,2888300
2019-05-29,2888300
2019-05-30,2888300
2019-05-31,2888300
2019-06-01,2888300
2019-06-02,2888300
2019-06-03,2888300
2019-06-04,2888300
2019-06-05,2888300
2019-06-06,2888300
2019-06-07,2927810
2019-06-08,2927810
2019-06-09,2927810
2019-06-10,2927810
2019-06-11,2927810
2019-06-12,2927810
2019-06-13,2927810
2019-06-14,2927810
2019-06-15,2927810
2019-06-16,2927810
2019-06-17,2927810
2019-06-18,2927810
2019-06-19,2890564
2019-06-20,2890564
2019-06-21,2890564
2019-06-22,2890564
2019-06-23,2890564
2019-06-24,2890564
2019-06-25,2890564
2019-06-26,2890564
2019-06-27,2890564
2019-06-28,2890564
2019-06-29,2890564
2019-06-30,2890564
2019-07-01,2830365
2019-07-02,2830365
2019-07-03,2830365
2019-07-04,2830365
2019-07-05,2830365
2019-07-06,2830365
2019-07-07,2830365
2019-07-08,2830365
2019-07-09,2830365
2019-07-10,2830365
2019-07-11,2830365
2019-07-12,2830365
2019-07-13,2830365
2019-07-14,2825820
2019-07-15,2825820
2019-07-16,2825820
2019-07-17,2825820
2019-07-18,2825820
2019-07-19,2825820
2019-07-20,2825820
2019-07-21,2825820
2019-07-22,2825820
2019-07-23,2825820
2019-07-24,2825820
2019-07-25,2825820
2019-07-26,2740723
2019-07-27,2740723
2019-07-28,2740723
2019-07-29,2740723
2019-07-30,2740723
2019-07-31,2740723
2019-08-01,2740723
2019-08-02,2740723
2019-08-03,2608655
2019-08-04,2608655
2019-08-05,2608655
2019-08-06,2608655
2019-08-07,2608655
2019-08-08,2608655
2019-08-09,2608655
2019-08-10,2608655
2019-08-11,2608655
2019-08-12,2483538
2019-08-13,2483538
2019-08-14,2483538
2019-08-15,2483538
2019-08-16,2483538
2019-08-17,2483538
2019-08-18,2483538
2019-08-19,2483538
2019-08-20,2361264
2019-08-21,2361264
2019-08-22,2361264
2019-08-23,2361264
2019-08-24,2361264
2019-08-24,2361264
2019-08-25,2361264
2019-08-25,2361264
2019-08-26,2361264
2019-08-26,2361264
2019-08-27,2361264
2019-08-27,2361264
2019-08-28,2361264
2019-08-29,2361264
2019-08-30,2346689
2019-08-31,2346689
2019-09-01,2346689
2019-09-02,2346689
2019-09-03,2346689
2019-09-04,2346689
2019-09-05,2346689
2019-09-06,2346689
2019-09-07,2346689
2019-09-08,2346689
2019-09-09,2346689
2019-09-10,2346689
2019-09-11,2346689
2019-09-12,2346689
2019-09-13,2369955
2019-09-14,2369955
2019-09-15,2369955
2019-09-16,2369955
2019-09-17,2369955
2019-09-18,2369955
2019-09-19,2369955
2019-09-20,2369955
2019-09-21,2369955
2019-09-22,2369955
2019-09-23,2369955
2019-09-24,2369955
2019-09-25,2369955
2019-09-26,2414337
2019-09-27,2414337
2019-09-28,2414337
2019-09-29,2414337
2019-09-30,2414337
2019-10-01,2414337
2019-10-02,2414337
2019-10-03,2414337
2019-10-04,2414337
2019-10-05,2414337
2019-10-06,2414337
2019-10-07,2414337
2019-10-08,2414337
2019-10-09,2414337
2019-10-10,2414337
2019-10-11,2449014
2019-10-12,2449014
2019-10-13,2449014
2019-10-14,2449014
2019-10-15,2449014
2019-10-16,2449014
2019-10-17,2449014
2019-10-18,2449014
2019-10-19,2449014
2019-10-20,2347486
2019-10-21,2347486
2019-10-22,2347486
2019-10-23,2347486
2019-10-24,2347486
2019-10-25,2347486
2019-10-26,2347486
2019-10-27,2347486
2019-10-28,2347486
2019-10-29,2347486
2019-10-30,2238505
2019-10-31,2238505
2019-11-01,2238505
2019-11-02,2238505
2019-11-03,2238505
2019-11-04,2238505
2019-11-05,2238505
2019-11-06,2238505
2019-11-07,2238505
2019-11-08,2131587
2019-11-09,2131587
2019-11-10,2131587
2019-11-11,2131587
2019-11-12,2131587
2019-11-13,2131587
2019-11-14,2131587
2019-11-15,2131587
2019-11-16,2131587
2019-11-17,2131587
2019-11-18,2103522
2019-11-19,2103522
2019-11-20,2103522
2019-11-21,2103522
2019-11-22,2103522
2019-11-23,2103522
2019-11-24,2103522
2019-11-25,2103522
2019-11-26,2103522
2019-11-27,2103522
2019-11-28,2103522
2019-11-29,2103522
2019-11-30,2057472
2019-12-01,2057472
2019-12-02,2057472
2019-12-03,2057472
2019-12-04,2057472
2019-12-05,2057472
2019-12-06,2057472
2019-12-07,2057472
2019-12-08,2057472
2019-12-09,1984843
2019-12-10,1984843
2019-12-11,1984843
2019-12-12,1984843
2019-12-13,1984843
2019-12-14,1984843
2019-12-15,1984843
2019-12-16,1984843
2019-12-17,1984843
2019-12-18,1984843
2019-12-19,1984843
2019-12-20,1944728
2019-12-21,1944728
2019-12-22,1944728
2019-12-23,1944728
2019-12-24,1944728
2019-12-25,1944728
2019-12-26,1944728
2019-12-27,1944728
2019-12-28,1872869
2019-12-29,1872869
2019-12-30,1872869
2019-12-31,1872869
2020-01-01,1872869
2020-01-02,1872869
2020-01-03,1872869
2020-01-04,1872869
2020-01-05,1872869
2020-01-06,1872869
2020-01-07,1871641
2020-01-08,1871641
2020-01-09,1871641
2020-01-10,1871641
2020-01-11,1871641
2020-01-12,1871641
2020-01-13,1871641
2020-01-14,1871641
2020-01-15,1871641
2020-01-16,1924962
2020-01-17,1924962
2020-01-18,1924962
2020-01-19,1924962
2020-01-20,1924962
2020-01-21,1924962
2020-01-22,1924962
2020-01-23,1924962
2020-01-24,1924962
2020-01-25,1924962
2020-01-26,1979182
2020-01-27,1979182
2020-01-28,1979182
2020-01-29,1979182
2020-01-30,1979182
2020-01-31,1979182
2020-02-01,1979182
2020-02-02,1979182
2020-02-03,2061163
2020-02-04,2061163
2020-02-05,2061163
2020-02-06,2061163
2020-02-07,2061163
2020-02-08,2061163
2020-02-09,2061163
2020-02-10,2061163
2020-02-11,2061163
2020-02-12,2139754
2020-02-13,2139754
2020-02-14,2139754
2020-02-15,2139754
2020-02-16,2139754
2020-02-17,2139754
2020-02-18,2139754
2020-02-19,2139754
2020-02-20,2212758
2020-02-21,2212758
2020-02-22,2212758
2020-02-23,2212758
2020-02-24,2212758
2020-02-25,2212758
2020-02-26,2212758
2020-02-27,2212758
2020-02-28,2212758
2020-02-29,2212758
2020-03-01,2219801
2020-03-02,2219801
2020-03-03,2219801
2020-03-04,2219801
2020-03-05,2219801
2020-03-06,2219801
2020-03-07,2219801
2020-03-08,2219801
2020-03-09,2219801
2020-03-10,2219801
2020-03-11,2219801
2020-03-12,2219801
2020-03-13,2277458
2020-03-14,2277458
2020-03-15,2277458
2020-03-16,2277458
2020-03-17,2277458
2020-03-18,2277458
2020-03-19,2277458
2020-03-20,2277458
2020-03-21,2233309
2020-03-22,2233309
2020-03-23,2233309
2020-03-24,2233309
2020-03-25,2233309
2020-03-26,2233309
2020-03-27,2233309
2020-03-28,2233309
2020-03-29,2304982
2020-03-30,2304982
2020-03-31,2304982
2020-04-01,2304982
2020-04-02,2304982
2020-04-03,2304982
2020-04-04,2304982
2020-04-05,2411101
2020-04-06,2411101
2020-04-07,2411101
2020-04-08,2411101
2020-04-09,2411101
2020-04-10,2411101
2020-04-11,2525061
2020-04-12,2525061
2020-04-13,2525061
2020-04-14,2525061
2020-04-15,2525061
2020-04-16,2525061
2020-04-17,2525061
2020-04-18,2605080
2020-04-19,2605080
2020-04-20,2605080
2020-04-21,2605080
2020-04-22,2605080
2020-04-23,2605080
2020-04-24,2605080
2020-04-25,2605080
2020-04-26,2704496
2020-04-27,2704496
2020-04-28,2704496
2020-04-29,2704496
2020-04-30,2704496
2020-05-01,2704496
2020-05-02,2704496
2020-05-03,2774215
2020-05-04,2774215
2020-05-05,2774215
2020-05-06,2774215
2020-05-07,2774215
2020-05-08,2774215
2020-05-09,2774215
2020-05-10,2871114
2020-05-11,2871114
2020-05-12,2871114
2020-05-13,2871114
