date_obj,Grog price
2019-04-23,332
2019-04-24,332
2019-04-25,332
2019-04-26,332
2019-04-27,332
2019-04-28,332
2019-04-29,332
2019-04-30,332
2019-05-01,332
2019-05-02,332
2019-05-03,332
2019-05-04,317
2019-05-05,317
2019-05-06,317
2019-05-07,317
2019-05-08,317
2019-05-09,317
2019-05-10,317
2019-05-11,317
2019-05-12,317
2019-05-13,317
2019-05-14,317
2019-05-15,317
2019-05-16,317
2019-05-17,317
2019-05-18,317
2019-05-19,317
2019-05-20,319
2019-05-21,319
2019-05-22,319
2019-05-23,319
2019-05-24,319
2019-05-25,319
2019-05-26,319
2019-05-27,319
2019-05-28,319
2019-05-29,319
2019-05-30,319
2019-05-31,319
2019-06-01,319
2019-06-02,319
2019-06-03,319
2019-06-04,319
2019-06-05,307
2019-06-06,307
2019-06-07,307
2019-06-08,307
2019-06-09,307
2019-06-10,307
2019-06-11,307
2019-06-12,307
2019-06-13,307
2019-06-14,307
2019-06-15,307
2019-06-16,307
2019-06-17,307
2019-06-18,307
2019-06-19,307
2019-06-20,307
2019-06-21,307
2019-06-22,309
2019-06-23,309
2019-06-24,309
2019-06-25,309
2019-06-26,309
2019-06-27,309
2019-06-28,309
2019-06-29,309
2019-06-30,309
2019-07-01,309
2019-07-02,309
2019-07-03,309
2019-07-04,309
2019-07-05,309
2019-07-06,309
2019-07-07,309
2019-07-08,309
2019-07-09,309
2019-07-10,309
2019-07-11,309
2019-07-12,315
2019-07-13,315
2019-07-14,315
2019-07-15,315
2019-07-16,315
2019-07-17,315
2019-07-18,315
2019-07-19,315
2019-07-20,315
2019-07-21,315
2019-07-22,315
2019-07-23,315
2019-07-24,315
2019-07-25,315
2019-07-26,315
2019-07-27,315
2019-07-28,315
2019-07-29,315
2019-07-30,302
2019-07-31,302
2019-08-01,302
2019-08-02,302
2019-08-03,302
2019-08-04,302
2019-08-05,302
2019-08-06,302
2019-08-07,302
2019-08-08,302
2019-08-09,302
2019-08-10,302
2019-08-11,302
2019-08-12,302
2019-08-13,302
2019-08-14,302
2019-08-15,302
2019-08-16,302
2019-08-17,302
2019-08-18,302
2019-08-19,302
2019-08-20,302
2019-08-21,302
2019-08-22,317
2019-08-23,317
2019-08-24,317
2019-08-24,317
2019-08-25,317
2019-08-25,317
2019-08-26,317
2019-08-26,317
2019-08-27,317
2019-08-27,317
2019-08-28,317
2019-08-29,317
2019-08-30,317
2019-08-31,317
2019-09-01,317
2019-09-02,317
2019-09-03,317
2019-09-04,317
2019-09-05,317
2019-09-06,317
2019-09-07,317
2019-09-08,317
2019-09-09,317
2019-09-10,317
2019-09-11,317
2019-09-12,317
2019-09-13,317
2019-09-14,317
2019-09-15,308
2019-09-16,308
2019-09-17,308
2019-09-18,308
2019-09-19,308
2019-09-20,308
2019-09-21,308
2019-09-22,308
2019-09-23,308
2019-09-24,308
2019-09-25,308
2019-09-26,308
2019-09-27,308
2019-09-28,308
2019-09-29,308
2019-09-30,308
2019-10-01,308
2019-10-02,308
2019-10-03,308
2019-10-04,308
2019-10-05,308
2019-10-06,308
2019-10-07,308
2019-10-08,308
2019-10-09,308
2019-10-10,308
2019-10-11,319
2019-10-12,319
2019-10-13,319
2019-10-14,319
2019-10-15,319
2019-10-16,319
2019-10-17,319
2019-10-18,319
2019-10-19,319
2019-10-20,319
2019-10-21,319
2019-10-22,319
2019-10-23,319
2019-10-24,319
2019-10-25,319
2019-10-26,319
2019-10-27,319
2019-10-28,319
2019-10-29,319
2019-10-30,319
2019-10-31,319
2019-11-01,319
2019-11-02,319
2019-11-03,324
2019-11-04,324
2019-11-05,324
2019-11-06,324
2019-11-07,324
2019-11-08,324
2019-11-09,324
2019-11-10,324
2019-11-11,324
2019-11-12,324
2019-11-13,324
2019-11-14,324
2019-11-15,324
2019-11-16,324
2019-11-17,324
2019-11-18,324
2019-11-19,324
2019-11-20,324
2019-11-21,324
2019-11-22,324
2019-11-23,324
2019-11-24,324
2019-11-25,324
2019-11-26,324
2019-11-27,324
2019-11-28,324
2019-11-29,324
2019-11-30,324
2019-12-01,324
2019-12-02,324
2019-12-03,324
2019-12-04,318
2019-12-05,318
2019-12-06,318
2019-12-07,318
2019-12-08,318
2019-12-09,318
2019-12-10,318
2019-12-11,318
2019-12-12,318
2019-12-13,318
2019-12-14,318
2019-12-15,318
2019-12-16,318
2019-12-17,318
2019-12-18,318
2019-12-19,318
2019-12-20,318
2019-12-21,318
2019-12-22,318
2019-12-23,318
2019-12-24,318
2019-12-25,318
2019-12-26,318
2019-12-27,318
2019-12-28,318
2019-12-29,318
2019-12-30,318
2019-12-31,303
2020-01-01,303
2020-01-02,303
2020-01-03,303
2020-01-04,303
2020-01-05,303
2020-01-06,303
2020-01-07,303
2020-01-08,303
2020-01-09,303
2020-01-10,303
2020-01-11,303
2020-01-12,303
2020-01-13,303
2020-01-14,303
2020-01-15,303
2020-01-16,303
2020-01-17,303
2020-01-18,303
2020-01-19,303
2020-01-20,303
2020-01-21,288
2020-01-22,288
2020-01-23,288
2020-01-24,288
2020-01-25,288
2020-01-26,288
2020-01-27,288
2020-01-28,288
2020-01-29,288
2020-01-30,288
2020-01-31,288
2020-02-01,288
2020-02-02,288
2020-02-03,288
2020-02-04,288
2020-02-05,288
2020-02-06,288
2020-02-07,288
2020-02-08,288
2020-02-09,288
2020-02-10,288
2020-02-11,288
2020-02-12,288
2020-02-13,288
2020-02-14,288
2020-02-15,275
2020-02-16,275
2020-02-17,275
2020-02-18,275
2020-02-19,275
2020-02-20,275
2020-02-21,275
2020-02-22,275
2020-02-23,275
2020-02-24,275
2020-02-25,275
2020-02-26,275
2020-02-27,275
2020-02-28,275
2020-02-29,275
2020-03-01,275
2020-03-02,275
2020-03-03,275
2020-03-04,275
2020-03-05,275
2020-03-06,275
2020-03-07,262
2020-03-08,262
2020-03-09,262
2020-03-10,262
2020-03-11,262
2020-03-12,262
2020-03-13,262
2020-03-14,262
2020-03-15,262
2020-03-16,262
2020-03-17,262
2020-03-18,262
2020-03-19,262
2020-03-20,262
2020-03-21,262
2020-03-22,262
2020-03-23,262
2020-03-24,262
2020-03-25,262
2020-03-26,250
2020-03-27,250
2020-03-28,250
2020-03-29,250
2020-03-30,250
2020-03-31,250
2020-04-01,250
2020-04-02,250
2020-04-03,250
2020-04-04,250
2020-04-05,250
2020-04-06,250
2020-04-07,250
2020-04-08,250
2020-04-09,250
2020-04-10,250
2020-04-11,258
2020-04-12,258
2020-04-13,258
2020-04-14,258
2020-04-15,258
2020-04-16,258
2020-04-17,258
2020-04-18,258
2020-04-19,258
2020-04-20,258
2020-04-21,258
2020-04-22,246
2020-04-23,246
2020-04-24,246
2020-04-25,246
2020-04-26,246
2020-04-27,246
2020-04-28,246
2020-04-29,246
2020-04-30,246
2020-05-01,234
2020-05-02,234
2020-05-03,234
2020-05-04,234
2020-05-05,234
2020-05-06,234
2020-05-07,234
2020-05-08,234
2020-05-09,234
2020-05-10,234
2020-05-11,234
2020-05-12,223
2020-05-13,223
