date_obj,Raw%20mackerel price
2015-11-25,73
2015-11-26,73
2015-11-27,73
2015-11-28,73
2015-11-29,72
2015-11-30,72
2015-12-01,72
2015-12-02,72
2015-12-03,72
2015-12-04,72
2015-12-05,72
2015-12-06,72
2015-12-07,72
2015-12-08,72
2015-12-09,71
2015-12-10,71
2015-12-11,71
2015-12-12,72
2015-12-13,72
2015-12-14,72
2015-12-15,70
2015-12-16,70
2015-12-17,70
2015-12-18,66
2015-12-19,66
2015-12-20,62
2015-12-21,62
2015-12-22,62
2015-12-23,61
2015-12-24,61
2015-12-25,61
2015-12-26,60
2015-12-27,60
2015-12-28,60
2015-12-29,60
2015-12-30,58
2015-12-31,58
2016-01-01,58
2016-01-02,59
2016-01-03,59
2016-01-04,59
2016-01-05,59
2016-01-06,59
2016-01-07,57
2016-01-08,57
2016-01-09,57
2016-01-10,57
2016-01-11,57
2016-01-12,56
2016-01-13,56
2016-01-14,56
2016-01-15,55
2016-01-16,55
2016-01-17,55
2016-01-18,54
2016-01-19,54
2016-01-20,54
2016-01-21,51
2016-01-22,51
2016-01-23,49
2016-01-24,49
2016-01-25,46
2016-01-26,46
2016-01-27,43
2016-01-28,43
2016-01-29,43
2016-01-30,42
2016-01-31,42
2016-02-01,42
2016-02-02,42
2016-02-03,42
2016-02-04,43
2016-02-05,43
2016-02-06,44
2016-02-07,44
2016-02-08,44
2016-02-09,42
2016-02-10,42
2016-02-11,42
2016-02-12,42
2016-02-13,42
2016-02-14,43
2016-02-15,43
2016-02-16,43
2016-02-17,46
2016-02-18,46
2016-02-19,46
2016-02-20,45
2016-02-21,45
2016-02-22,47
2016-02-23,47
2016-02-24,47
2016-02-25,49
2016-02-26,49
2016-02-27,51
2016-02-28,51
2016-02-29,51
2016-03-01,54
2016-03-02,54
2016-03-03,54
2016-03-04,57
2016-03-05,57
2016-03-06,60
2016-03-07,60
2016-03-08,60
2016-03-09,62
2016-03-10,62
2016-03-11,62
2016-03-12,65
2016-03-13,65
2016-03-14,65
2016-03-15,67
2016-03-16,67
2016-03-17,67
2016-03-18,64
2016-03-19,64
2016-03-20,62
2016-03-21,62
2016-03-22,62
2016-03-23,58
2016-03-24,58
2016-03-25,58
2016-03-26,57
2016-03-27,57
2016-03-28,56
2016-03-29,56
2016-03-30,56
2016-03-31,55
2016-04-01,55
2016-04-02,55
2016-04-03,55
2016-04-04,55
2016-04-05,55
2016-04-06,54
2016-04-07,54
2016-04-08,54
2016-04-09,54
2016-04-10,54
2016-04-11,54
2016-04-12,52
2016-04-13,52
2016-04-14,54
2016-04-15,54
2016-04-16,57
2016-04-17,57
2016-04-18,59
2016-04-19,59
2016-04-20,60
2016-04-21,60
2016-04-22,60
2016-04-23,61
2016-04-24,61
2016-04-25,62
2016-04-26,62
2016-04-27,64
2016-04-28,64
2016-04-29,64
2016-04-30,64
2016-05-01,64
2016-05-02,64
2016-05-03,62
2016-05-04,62
2016-05-05,64
2016-05-06,64
2016-05-07,64
2016-05-08,65
2016-05-09,65
2016-05-10,64
2016-05-11,64
2016-05-12,64
2016-05-13,63
2016-05-14,63
2016-05-15,64
2016-05-16,64
2016-05-17,62
2016-05-18,62
2016-05-19,62
2016-05-22,61
2016-05-23,60
2016-05-24,60
2016-05-25,59
2016-05-26,59
2016-05-27,59
2016-05-28,59
2016-05-29,58
2016-05-30,58
2016-05-31,58
2016-06-01,56
2016-06-02,56
2016-06-03,56
2016-06-04,58
2016-06-05,58
2016-06-06,58
2016-06-07,58
2016-06-08,58
2016-06-09,59
2016-06-10,59
2016-06-11,60
2016-06-12,60
2016-06-13,58
2016-06-14,58
2016-06-15,56
2016-06-16,56
2016-06-17,55
2016-06-18,55
2016-06-19,54
2016-06-20,54
2016-06-21,55
2016-06-22,55
2016-06-23,56
2016-06-24,56
2016-06-25,59
2016-06-26,59
2016-06-27,59
2016-06-28,59
2016-06-29,59
2016-06-30,58
2016-07-01,58
2016-07-02,58
2016-07-03,58
2016-07-04,58
2016-07-05,58
2016-07-06,57
2016-07-07,57
2016-07-08,57
2016-07-09,57
2016-07-10,58
2016-07-11,58
2016-07-12,60
2016-07-13,60
2016-07-14,57
2016-07-15,57
2016-07-16,57
2016-07-17,57
2016-07-18,58
2016-07-23,63
2016-07-24,63
2016-07-25,64
2016-07-26,64
2016-07-27,67
2016-07-28,67
2016-07-29,69
2016-07-30,69
2016-07-31,69
2016-08-01,69
2016-08-02,69
2016-08-03,67
2016-08-04,67
2016-08-05,67
2016-08-06,68
2016-08-07,68
2016-08-08,69
2016-08-09,69
2016-08-10,67
2016-08-11,67
2016-08-12,67
2016-08-13,68
2016-08-14,68
2016-08-15,66
2016-08-16,66
2016-08-17,66
2016-08-18,66
2016-08-19,66
2016-08-20,64
2016-08-21,64
2016-08-22,64
2016-08-23,63
2016-08-24,63
2016-08-25,63
2016-08-26,64
2016-08-28,64
2016-08-31,66
2016-09-01,66
2016-09-02,66
2016-09-03,64
2016-09-04,64
2016-09-05,62
2016-09-06,62
2016-09-07,62
2016-09-08,62
2016-09-09,62
2016-09-10,62
2016-09-11,62
2016-09-12,62
2016-09-13,62
2016-09-14,62
2016-09-15,61
2016-09-16,61
2016-09-17,61
2016-09-18,61
2016-09-19,61
2016-09-20,61
2016-09-21,60
2016-09-22,60
2016-09-23,60
2016-09-24,60
2016-09-25,60
2016-09-26,60
2016-09-27,58
2016-09-28,58
2016-09-29,58
2016-09-30,59
2016-10-01,59
2016-10-02,59
2016-10-03,62
2016-10-04,62
2016-10-05,62
2016-10-06,63
2016-10-07,63
2016-10-08,65
2016-10-09,65
2016-10-10,65
2016-10-11,65
2016-10-12,65
2016-10-13,65
2016-10-14,65
2016-10-15,65
2016-10-16,65
2016-10-17,66
2016-10-18,66
2016-10-19,66
2016-10-20,66
2016-10-21,66
2016-10-22,66
2016-10-23,68
2016-10-24,68
2016-10-25,68
2016-10-26,67
2016-10-27,67
2016-10-28,67
2016-10-29,67
2016-10-30,67
2016-10-31,67
2016-11-01,69
2016-11-02,69
2016-11-03,69
2016-11-04,70
2016-11-05,70
2016-11-06,70
2016-11-07,70
2016-11-08,70
2016-11-09,70
2016-11-10,70
2016-11-11,70
2016-11-12,70
2016-11-13,71
2016-11-14,71
2016-12-08,83
2016-12-09,83
2016-12-10,85
2016-12-11,85
2016-12-12,88
2016-12-13,88
2016-12-14,89
2016-12-15,89
2016-12-16,89
2016-12-17,88
2016-12-18,88
2016-12-19,88
2016-12-20,88
2016-12-21,88
2016-12-22,91
2016-12-23,91
2016-12-24,91
2016-12-25,91
2016-12-26,90
2016-12-27,90
2016-12-28,89
2016-12-29,89
2016-12-30,91
2016-12-31,91
2017-01-01,92
2017-01-02,92
2017-01-03,94
2017-01-04,94
2017-01-05,96
2017-01-06,96
2017-01-07,96
2017-01-08,96
2017-01-09,97
2017-01-10,97
2017-01-11,98
2017-01-12,101
2017-01-13,101
2017-01-14,106
2017-01-15,106
2017-01-16,109
2017-01-17,109
2017-01-18,112
2017-01-19,112
2017-01-20,117
2017-01-21,117
2017-01-22,120
2017-01-27,129
2017-01-28,135
2017-01-29,135
2017-01-30,142
2017-01-31,142
2017-02-01,147
2017-02-02,147
2017-02-03,149
2017-02-04,149
2017-02-05,144
2017-02-06,144
2017-02-07,142
2017-02-08,138
2017-02-09,138
2017-02-10,139
2017-02-11,139
2017-02-12,139
2017-02-13,139
2017-02-14,138
2017-02-15,138
2017-02-16,137
2017-02-18,134
2017-02-19,132
2017-02-20,132
2017-02-21,133
2017-02-22,133
2017-02-23,140
2017-02-24,140
2017-02-25,145
2017-02-26,145
2017-02-27,146
2017-02-28,144
2017-03-01,144
2017-03-02,144
2017-03-03,144
2017-03-04,142
2017-03-05,142
2017-03-06,140
2017-03-07,140
2017-03-08,137
2017-03-09,137
2017-03-10,137
2017-03-11,137
2017-03-12,135
2017-03-13,133
2017-03-14,133
2017-03-15,134
2017-03-16,134
2017-03-17,133
2017-03-18,133
2017-03-19,132
2017-03-20,132
2017-03-21,130
2017-03-22,130
2017-03-23,132
2017-03-24,132
2017-03-25,134
2017-03-26,134
2017-03-27,132
2017-03-28,132
2017-03-29,132
2017-03-30,132
2017-03-31,136
2017-04-01,136
2017-04-02,139
2017-04-03,140
2017-04-04,140
2017-04-12,137
2017-04-13,134
2017-04-14,134
2017-04-15,134
2017-04-16,135
2017-04-17,136
2017-04-18,136
2017-04-19,135
2017-04-20,135
2017-04-21,136
2017-04-22,136
2017-04-23,135
2017-04-24,135
2017-04-25,134
2017-04-26,134
2017-04-27,135
2017-04-28,135
2017-04-29,131
2017-04-30,131
2017-05-01,132
2017-05-02,132
2017-05-03,133
2017-05-04,133
2017-05-05,130
2017-05-06,130
2017-05-07,131
2017-05-08,131
2017-05-09,132
2017-05-10,132
2017-05-11,130
2017-05-12,130
2017-05-13,128
2017-05-14,128
2017-05-15,127
2017-05-16,128
2017-05-17,128
2017-05-18,131
2017-05-19,131
2017-05-20,129
2017-05-21,129
2017-05-22,136
2017-05-23,136
2017-05-24,138
2017-05-25,138
2017-05-26,137
2017-05-27,137
2017-05-28,139
2017-05-29,139
2017-05-30,140
2017-05-31,140
2017-06-01,139
2017-06-02,139
2017-06-03,139
2017-06-06,135
2017-06-07,135
2017-06-08,132
2017-06-09,132
2017-06-10,130
2017-06-11,133
2017-06-12,133
2017-06-13,135
2017-06-14,135
2017-06-15,134
2017-06-16,134
2017-06-17,137
2017-06-18,134
2017-06-19,134
2017-06-20,135
2017-06-21,135
2017-06-22,135
2017-06-23,135
2017-06-24,133
2017-06-25,133
2017-06-26,133
2017-06-27,133
2017-06-28,130
2017-06-29,125
2017-06-30,125
2017-07-01,124
2017-07-02,124
2017-07-03,125
2017-07-04,125
2017-07-05,125
2017-07-06,125
2017-07-07,122
2017-07-08,122
2017-07-13,120
2017-07-14,116
2017-07-15,116
2017-07-16,114
2017-07-17,114
2017-07-18,114
2017-07-19,114
2017-07-20,114
2017-07-21,112
2017-07-22,112
2017-07-23,111
2017-07-24,111
2017-07-25,110
2017-07-26,110
2017-07-27,111
2017-07-28,111
2017-07-29,112
2017-07-30,113
2017-07-31,113
2017-08-01,115
2017-08-02,116
2017-08-03,116
2017-08-04,116
2017-08-05,115
2017-08-06,115
2017-08-09,116
2017-08-10,115
2017-08-11,115
2017-08-12,115
2017-08-13,115
2017-08-14,115
2017-08-15,115
2017-08-16,117
2017-08-17,118
2017-08-18,118
2017-08-19,119
2017-08-20,120
2017-08-22,122
2017-08-23,122
2017-08-24,122
2017-08-25,122
2017-08-26,125
2017-08-27,125
2017-08-28,124
2017-08-29,124
2017-08-30,124
2017-08-31,124
2017-09-01,122
2017-09-02,120
2017-09-03,120
2017-09-04,120
2017-09-05,114
2017-09-06,114
2017-09-07,111
2017-09-08,111
2017-09-09,112
2017-09-10,112
2017-09-11,118
2017-09-12,118
2017-09-13,124
2017-09-14,130
2017-09-15,130
2017-09-16,133
2017-09-17,135
2017-09-19,137
2017-09-20,137
2017-09-21,144
2017-09-22,151
2017-09-23,151
2017-09-24,155
2017-09-25,155
2017-09-26,157
2017-09-27,157
2017-09-28,153
2017-09-29,157
2017-09-30,157
2017-10-01,154
2017-10-02,154
2017-10-03,150
2017-10-04,150
2017-10-05,146
2017-10-06,146
2017-10-07,142
2017-10-08,142
2017-10-09,141
2017-10-10,141
2017-10-11,143
2017-10-12,143
2017-10-13,140
2017-10-14,140
2017-10-15,139
2017-10-16,139
2017-10-17,139
2017-10-18,139
2017-10-19,139
2017-10-20,139
2017-10-21,139
2017-10-22,138
2017-10-23,138
2017-10-24,136
2017-10-25,136
2017-10-26,136
2017-10-27,140
2017-10-28,140
2017-10-29,136
2017-10-30,136
2017-10-31,137
2017-11-01,137
2017-11-02,136
2017-11-03,136
2017-11-04,134
2017-11-05,134
2017-11-06,135
2017-11-07,135
2017-11-08,138
2017-11-09,138
2017-11-10,137
2017-11-11,137
2017-11-12,133
2017-11-13,133
2017-11-14,130
2017-11-15,130
2017-11-16,131
2017-11-17,131
2017-11-18,132
2017-11-19,132
2017-11-20,135
2017-11-21,135
2017-11-22,136
2017-11-23,136
2017-11-24,139
2017-11-25,139
2017-11-26,138
2017-11-27,138
2017-11-28,138
2017-11-29,138
2017-11-30,137
2017-12-01,137
2017-12-02,137
2017-12-03,136
2017-12-04,136
2017-12-05,140
2017-12-06,140
2017-12-07,147
2017-12-08,147
2017-12-09,151
2017-12-10,154
2017-12-11,154
2017-12-12,154
2017-12-14,156
2017-12-15,157
2017-12-16,157
2017-12-17,156
2017-12-18,155
2017-12-19,155
2017-12-20,155
2017-12-21,155
2017-12-22,156
2017-12-23,156
2017-12-24,158
2017-12-25,158
2017-12-26,157
2017-12-27,157
2017-12-28,160
2017-12-29,160
2017-12-30,161
2017-12-31,161
2018-01-01,162
2018-01-02,162
2018-01-03,160
2018-01-04,160
2018-01-05,156
2018-01-06,155
2018-01-07,155
2018-01-08,150
2018-01-09,148
2018-01-10,148
2018-01-11,140
2018-01-12,140
2018-01-13,133
2018-01-14,133
2018-01-15,126
2018-01-16,120
2018-01-17,115
2018-01-18,113
2018-01-19,113
2018-01-20,108
2018-01-21,108
2018-01-22,102
2018-01-23,97
2018-01-24,92
2018-01-25,87
2018-01-26,82
2018-01-27,81
2018-01-28,78
2018-01-29,79
2018-01-31,79
2018-02-01,80
2018-02-02,81
2018-02-03,82
2018-02-04,84
2018-02-05,89
2018-02-06,94
2018-02-07,99
2018-02-08,99
2018-02-09,102
2018-02-10,102
2018-02-11,103
2018-02-12,109
2018-02-13,115
2018-02-14,121
2018-02-15,128
2018-02-16,133
2018-02-17,133
2018-02-18,130
2018-02-19,130
2018-02-20,133
2018-02-21,132
2018-02-22,130
2018-02-23,126
2018-02-24,126
2018-02-25,119
2018-02-26,118
2018-02-27,116
2018-02-28,116
2018-03-01,114
2018-03-02,110
2018-03-03,110
2018-03-04,110
2018-03-05,107
2018-03-06,101
2018-03-07,96
2018-03-08,94
2018-03-09,93
2018-03-10,93
2018-03-11,91
2018-03-12,95
2018-03-13,100
2018-03-14,101
2018-03-15,102
2018-03-16,101
2018-03-17,102
2018-03-18,101
2018-03-19,101
2018-03-20,99
2018-03-21,98
2018-03-23,98
2018-03-24,99
2018-03-26,96
2018-03-27,98
2018-03-28,98
2018-03-29,99
2018-03-30,98
2018-03-31,103
2018-04-01,101
2018-04-02,103
2018-04-03,97
2018-04-04,93
2018-04-05,93
2018-04-06,94
2018-04-08,92
2018-04-09,92
2018-04-10,92
2018-04-11,90
2018-04-12,87
2018-04-13,87
2018-04-14,87
2018-04-15,87
2018-04-16,87
2018-04-17,87
2018-04-18,87
2018-04-19,90
2018-04-20,94
2018-04-21,95
2018-04-22,95
2018-04-23,95
2018-04-24,96
2018-04-25,95
2018-04-26,95
2018-04-27,96
2018-04-28,98
2018-04-29,99
2018-04-30,101
2018-05-01,103
2018-05-02,103
2018-05-03,104
2018-05-04,104
2018-05-05,106
2018-05-06,106
2018-05-07,102
2018-05-08,102
2018-05-09,106
2018-05-10,105
2018-05-11,105
2018-05-12,106
2018-05-13,106
2018-05-14,102
2018-05-15,102
2018-05-16,104
2018-05-17,105
2018-05-18,105
2018-05-19,105
2018-05-20,109
2018-05-21,109
2018-05-22,109
2018-05-23,111
2018-05-24,116
2018-05-25,116
2018-05-26,117
2018-05-27,117
2018-05-28,119
2018-05-29,120
2018-05-30,120
2018-05-31,123
2018-06-01,124
2018-06-02,125
2018-06-03,125
2018-06-04,127
2018-06-05,128
2018-06-06,132
2018-06-07,132
2018-06-08,132
2018-06-09,132
2018-06-10,136
2018-06-11,137
2018-06-12,139
2018-06-13,141
2018-06-14,138
2018-06-15,142
2018-06-16,143
2018-06-17,146
2018-06-18,153
2018-06-19,158
2018-06-20,158
2018-06-21,158
2018-06-22,158
2018-06-23,158
2018-06-24,156
2018-06-25,151
2018-06-26,146
2018-06-27,141
2018-06-28,138
2018-06-29,132
2018-06-30,127
2018-07-01,126
2018-07-02,126
2018-07-03,122
2018-07-04,121
2018-07-05,121
2018-07-06,119
2018-07-07,116
2018-07-08,113
2018-07-09,109
2018-07-10,105
2018-07-11,102
2018-07-12,99
2018-07-13,99
2018-07-14,99
2018-07-15,99
2018-07-16,100
2018-07-17,100
2018-07-18,102
2018-07-19,103
2018-07-20,103
2018-07-21,105
2018-07-22,108
2018-07-23,107
2018-07-24,107
2018-07-25,112
2018-07-26,115
2018-07-27,112
2018-07-28,110
2018-07-29,110
2018-07-30,109
2018-07-31,104
2018-08-01,104
2018-08-02,104
2018-08-03,107
2018-08-04,107
2018-08-05,107
2018-08-06,107
2018-08-07,108
2018-08-08,106
2018-08-09,106
2018-08-10,105
2018-08-11,104
2018-08-12,102
2018-08-14,100
2018-08-16,100
2018-08-17,100
2018-08-18,97
2018-08-19,94
2018-08-20,93
2018-08-21,94
2018-08-22,96
2018-08-23,98
2018-08-24,101
2018-08-25,107
2018-08-26,109
2018-08-27,108
2018-08-28,107
2018-08-29,107
2018-08-30,105
2018-08-31,107
2018-09-01,105
2018-09-02,103
2018-09-03,100
2018-09-04,101
2018-09-05,102
2018-09-06,102
2018-09-07,101
2018-09-08,101
2018-09-09,99
2018-09-10,97
2018-09-11,93
2018-09-12,91
2018-09-13,90
2018-09-14,90
2018-09-15,91
2018-09-16,91
2018-09-17,91
2018-09-18,90
2018-09-19,90
2018-09-20,90
2018-09-21,93
2018-09-22,95
2018-09-23,93
2018-09-24,88
2018-09-25,83
2018-09-26,78
2018-09-27,74
2018-09-28,72
2018-09-29,70
2018-09-30,69
2018-10-02,72
2018-10-03,72
2018-10-04,72
2018-10-05,71
2018-10-06,71
2018-10-07,71
2018-10-08,72
2018-10-09,71
2018-10-10,71
2018-10-11,73
2018-10-12,74
2018-10-13,73
2018-10-14,72
2018-10-15,74
2018-10-16,75
2018-10-17,74
2018-10-18,74
2018-10-19,74
2018-10-20,74
2018-10-21,74
2018-10-22,74
2018-10-23,78
2018-10-24,81
2018-10-25,84
2018-10-26,83
2018-10-27,82
2018-10-28,78
2018-10-29,78
2018-10-30,78
2018-10-31,78
2018-11-01,78
2018-11-03,76
2018-11-04,75
2018-11-05,75
2018-11-06,73
2018-11-07,73
2018-11-08,73
2018-11-09,76
2018-11-10,75
2018-11-11,73
2018-11-12,71
2018-11-13,68
2018-11-14,67
2018-11-15,67
2018-11-16,68
2018-11-17,69
2018-11-18,70
2018-11-19,71
2018-11-20,71
2018-11-21,72
2018-11-22,72
2018-11-23,71
2018-11-24,71
2018-11-25,70
2018-11-26,67
2018-11-27,66
2018-11-28,66
2018-11-29,66
2018-12-01,67
2018-12-02,67
2018-12-03,65
2018-12-04,65
2018-12-05,65
2018-12-07,66
2018-12-09,65
2018-12-10,64
2018-12-11,64
2018-12-12,63
2018-12-13,65
2018-12-14,66
2018-12-15,68
2018-12-16,69
2018-12-17,67
2018-12-18,67
2018-12-19,66
2018-12-20,65
2018-12-21,65
2018-12-22,67
2018-12-23,66
2018-12-24,65
2018-12-25,63
2018-12-26,65
2018-12-27,64
2018-12-28,64
2018-12-29,64
2018-12-30,64
2018-12-31,63
2019-01-01,62
2019-01-02,62
2019-01-03,66
2019-01-04,70
2019-01-05,74
2019-01-06,77
2019-01-08,78
2019-01-10,78
2019-01-11,76
2019-01-12,75
2019-01-13,79
2019-01-14,80
2019-01-15,79
2019-01-16,77
2019-01-17,76
2019-01-18,75
2019-01-19,74
2019-01-20,76
2019-01-22,77
2019-01-23,77
2019-01-24,79
2019-01-25,79
2019-01-26,81
2019-01-27,85
2019-01-28,86
2019-01-29,86
2019-01-30,86
2019-01-31,84
2019-02-01,85
2019-02-02,85
2019-02-03,86
2019-02-04,84
2019-02-05,84
2019-02-06,84
2019-02-07,86
2019-02-08,86
2019-02-09,86
2019-02-10,84
2019-02-11,83
2019-02-12,81
2019-02-13,80
2019-02-14,79
2019-02-15,79
2019-02-16,79
2019-02-17,83
2019-02-18,82
2019-02-19,84
2019-02-20,85
2019-02-21,85
2019-02-22,87
2019-02-23,89
2019-02-24,87
2019-02-25,87
2019-02-26,85
2019-02-27,83
2019-02-28,86
2019-03-01,90
2019-03-02,95
2019-03-03,100
2019-03-04,105
2019-03-05,109
2019-03-06,106
2019-03-07,103
2019-03-08,102
2019-03-09,99
2019-03-10,98
2019-03-11,96
2019-03-12,94
2019-03-13,92
2019-03-14,92
2019-03-15,91
2019-03-16,93
2019-03-17,92
2019-03-18,91
2019-03-19,89
2019-03-20,91
2019-03-21,89
2019-03-22,88
2019-03-23,86
2019-03-24,86
2019-03-25,89
2019-03-26,94
2019-03-27,99
2019-03-28,98
2019-03-29,93
2019-03-30,88
2019-03-31,86
2019-04-01,84
2019-04-02,82
2019-04-03,82
2019-04-04,81
2019-04-05,82
2019-04-06,79
2019-04-07,79
2019-04-08,80
2019-04-09,83
2019-04-10,88
2019-04-11,92
2019-04-12,93
2019-04-13,91
2019-04-14,90
2019-04-15,88
2019-04-16,86
2019-04-17,89
2019-04-18,86
2019-04-19,86
2019-04-20,87
2019-04-21,85
2019-04-22,85
2019-04-23,85
2019-04-24,84
2019-04-25,85
2019-04-26,89
2019-04-27,94
2019-04-28,96
2019-04-29,95
2019-04-30,93
2019-05-01,90
2019-05-02,85
2019-05-03,85
2019-05-04,84
2019-05-05,85
2019-05-06,83
2019-05-07,85
2019-05-08,82
2019-05-09,82
2019-05-10,80
2019-05-11,78
2019-05-12,77
2019-05-13,77
2019-05-14,77
2019-05-15,74
2019-05-16,72
2019-05-17,69
2019-05-18,69
2019-05-19,70
2019-05-20,68
2019-05-21,65
2019-05-22,67
2019-05-23,69
2019-05-24,70
2019-05-25,72
2019-05-26,72
2019-05-27,70
2019-05-28,71
2019-05-29,73
2019-05-30,75
2019-05-31,78
2019-06-01,80
2019-06-02,78
2019-06-03,75
2019-06-04,71
2019-06-05,67
2019-06-06,63
2019-06-07,61
2019-06-08,61
2019-06-09,58
2019-06-10,58
2019-06-11,57
2019-06-12,55
2019-06-13,57
2019-06-14,59
2019-06-15,60
2019-06-16,59
2019-06-17,59
2019-06-18,57
2019-06-19,55
2019-06-20,54
2019-06-21,52
2019-06-22,50
2019-06-23,49
2019-06-24,49
2019-06-25,49
2019-06-26,49
2019-06-27,49
2019-06-28,49
2019-06-29,48
2019-06-30,48
2019-07-01,48
2019-07-02,46
2019-07-03,44
2019-07-04,43
2019-07-05,43
2019-07-06,40
2019-07-07,38
2019-07-08,38
2019-07-09,39
2019-07-10,38
2019-07-11,37
2019-07-12,38
2019-07-13,40
2019-07-14,42
2019-07-15,45
2019-07-16,48
2019-07-17,51
2019-07-18,54
2019-07-19,57
2019-07-20,58
2019-07-21,59
2019-07-22,61
2019-07-23,65
2019-07-24,67
2019-07-25,63
2019-07-26,61
2019-07-27,60
2019-07-28,61
2019-07-29,59
2019-07-30,58
2019-07-31,57
2019-08-01,55
2019-08-02,54
2019-08-03,53
2019-08-04,54
2019-08-05,54
2019-08-06,53
2019-08-07,53
2019-08-08,51
2019-08-09,51
2019-08-10,49
2019-08-11,49
2019-08-12,47
2019-08-13,45
2019-08-14,44
2019-08-15,46
2019-08-16,46
2019-08-17,46
2019-08-18,45
2019-08-19,43
2019-08-20,41
2019-08-21,41
2019-08-22,40
2019-08-23,40
2019-08-24,40
2019-08-24,40
2019-08-25,39
2019-08-25,39
2019-08-26,38
2019-08-26,38
2019-08-27,39
2019-08-27,39
2019-08-28,40
2019-08-29,40
2019-08-30,40
2019-08-31,40
2019-09-01,41
2019-09-02,41
2019-09-03,41
2019-09-04,42
