date_obj,Tuna price
2015-08-04,82
2015-08-05,81
2015-08-06,80
2015-08-07,81
2015-08-08,81
2015-08-09,81
2015-08-10,82
2015-08-11,82
2015-08-12,81
2015-08-13,81
2015-08-14,85
2015-08-15,89
2015-08-16,94
2015-08-17,97
2015-08-18,94
2015-08-19,92
2015-08-20,90
2015-08-21,89
2015-08-22,89
2015-08-23,91
2015-08-24,92
2015-08-25,92
2015-08-26,95
2015-08-27,95
2015-08-28,97
2015-08-29,99
2015-08-30,99
2015-08-31,99
2015-09-01,100
2015-09-02,100
2015-09-03,101
2015-09-04,101
2015-09-05,102
2015-09-06,102
2015-09-07,103
2015-09-08,105
2015-09-09,105
2015-09-10,102
2015-09-11,100
2015-09-12,98
2015-09-13,96
2015-09-14,95
2015-09-15,94
2015-09-16,92
2015-09-17,94
2015-09-18,97
2015-09-19,98
2015-09-20,100
2015-09-21,101
2015-09-22,102
2015-09-23,103
2015-09-24,103
2015-09-25,106
2015-09-27,115
2015-09-28,118
2015-09-29,119
2015-09-30,117
2015-10-05,106
2015-10-06,104
2015-10-07,104
2015-10-08,107
2015-10-09,111
2015-10-10,113
2015-10-11,114
2015-10-12,114
2015-10-13,115
2015-10-14,113
2015-10-15,113
2015-10-16,118
2015-10-17,116
2015-10-18,114
2015-10-19,111
2015-10-20,111
2015-10-22,113
2015-10-23,117
2015-10-24,122
2015-10-25,122
2015-10-26,117
2015-10-27,114
2015-10-29,107
2015-10-30,110
2015-10-31,113
2015-11-01,112
2015-11-02,112
2015-11-03,113
2015-11-04,111
2015-11-05,111
2015-11-06,113
2015-11-07,114
2015-11-08,113
2015-11-09,113
2015-11-10,112
2015-11-11,108
2015-11-12,105
2015-11-13,106
2015-11-14,107
2015-11-15,109
2015-11-16,109
2015-11-17,108
2015-11-18,109
2015-11-19,111
2015-11-20,114
2015-11-21,117
2015-11-22,117
2015-11-23,115
2015-11-24,115
2015-11-25,115
2015-11-26,113
2015-11-27,118
2015-11-28,119
2015-11-29,119
2015-11-30,118
2015-12-01,119
2015-12-02,118
2015-12-03,117
2015-12-04,118
2015-12-05,119
2015-12-06,119
2015-12-07,117
2015-12-08,117
2015-12-09,118
2015-12-10,117
2015-12-11,117
2015-12-13,117
2015-12-14,118
2015-12-15,117
2015-12-16,115
2015-12-17,115
2015-12-18,117
2015-12-19,115
2015-12-20,114
2015-12-21,114
2015-12-22,113
2015-12-23,114
2015-12-24,117
2015-12-25,120
2015-12-26,124
2015-12-27,130
2015-12-28,133
2015-12-29,131
2015-12-30,134
2015-12-31,140
2016-01-01,145
2016-01-02,146
2016-01-03,148
2016-01-04,150
2016-01-05,147
2016-01-07,135
2016-01-08,133
2016-01-09,130
2016-01-10,134
2016-01-11,136
2016-01-12,133
2016-01-13,130
2016-01-14,135
2016-01-15,141
2016-01-16,144
2016-01-17,142
2016-01-18,141
2016-01-19,138
2016-01-20,137
2016-01-21,140
2016-01-22,144
2016-01-23,150
2016-01-24,150
2016-01-25,150
2016-01-26,152
2016-01-27,154
2016-01-28,155
2016-01-29,154
2016-01-30,153
2016-01-31,151
2016-02-01,151
2016-02-02,150
2016-02-03,152
2016-02-04,152
2016-02-05,153
2016-02-06,149
2016-02-07,145
2016-02-08,141
2016-02-09,135
2016-02-10,129
2016-02-11,123
2016-02-12,117
2016-02-13,113
2016-02-14,110
2016-02-15,108
2016-02-16,106
2016-02-17,108
2016-02-18,109
2016-02-19,113
2016-02-20,118
2016-02-21,116
2016-02-22,114
2016-02-23,112
2016-02-24,110
2016-02-25,110
2016-02-26,110
2016-02-27,111
2016-02-28,108
2016-02-29,106
2016-03-01,104
2016-03-02,103
2016-03-03,100
2016-03-04,98
2016-03-05,99
2016-03-06,98
2016-03-07,96
2016-03-08,96
2016-03-09,96
2016-03-10,96
2016-03-11,99
2016-03-12,99
2016-03-13,98
2016-03-14,98
2016-03-15,98
2016-03-16,96
2016-03-17,96
2016-03-18,96
2016-03-19,95
2016-03-20,95
2016-03-21,95
2016-03-22,94
2016-03-23,93
2016-03-24,93
2016-03-25,92
2016-03-26,93
2016-03-27,94
2016-03-28,93
2016-03-29,93
2016-03-30,94
2016-03-31,93
2016-04-01,92
2016-04-02,91
2016-04-03,89
2016-04-04,86
2016-04-05,82
2016-04-06,80
2016-04-07,81
2016-04-08,80
2016-04-09,79
2016-04-10,79
2016-04-11,80
2016-04-12,80
2016-04-13,80
2016-04-14,79
2016-04-15,79
2016-04-16,79
2016-04-17,78
2016-04-18,77
2016-04-19,77
2016-04-20,76
2016-04-21,77
2016-04-22,78
2016-04-23,77
2016-04-24,76
2016-04-25,76
2016-04-26,76
2016-04-27,76
2016-04-28,77
2016-04-29,76
2016-04-30,76
2016-05-01,74
2016-05-02,74
2016-05-03,74
2016-05-04,74
2016-05-05,73
2016-05-06,71
2016-05-07,70
2016-05-08,67
2016-05-09,64
2016-05-10,62
2016-05-11,60
2016-05-12,60
2016-05-13,61
2016-05-14,60
2016-05-15,60
2016-05-16,60
2016-05-17,59
2016-05-18,57
2016-05-19,56
2016-05-22,53
2016-05-23,53
2016-05-24,54
2016-05-25,54
2016-05-26,54
2016-05-27,56
2016-05-28,57
2016-05-29,59
2016-05-30,61
2016-05-31,62
2016-06-01,63
2016-06-02,62
2016-06-03,62
2016-06-04,63
2016-06-05,61
2016-06-06,61
2016-06-07,60
2016-06-08,60
2016-06-09,59
2016-06-10,58
2016-06-11,58
2016-06-12,58
2016-06-13,58
2016-06-14,58
2016-06-15,58
2016-06-16,57
2016-06-17,57
2016-06-18,58
2016-06-19,59
2016-06-20,58
2016-06-21,59
2016-06-22,59
2016-06-23,61
2016-06-24,63
2016-06-25,66
2016-06-26,67
2016-06-27,69
2016-06-28,70
2016-06-29,70
2016-06-30,70
2016-07-01,71
2016-07-02,71
2016-07-03,71
2016-07-04,70
2016-07-05,70
2016-07-06,70
2016-07-07,70
2016-07-08,70
2016-07-09,70
2016-07-10,69
2016-07-11,69
2016-07-12,69
2016-07-13,65
2016-07-14,64
2016-07-15,64
2016-07-16,62
2016-07-17,61
2016-07-18,60
2016-07-24,63
2016-07-25,62
2016-07-26,62
2016-07-27,61
2016-07-28,60
2016-07-29,62
2016-07-30,64
2016-07-31,64
2016-08-01,64
2016-08-02,63
2016-08-03,63
2016-08-04,63
2016-08-05,63
2016-08-06,64
2016-08-07,63
2016-08-08,61
2016-08-09,60
2016-08-10,60
2016-08-11,60
2016-08-12,60
2016-08-13,60
2016-08-14,60
2016-08-15,60
2016-08-16,60
2016-08-17,60
2016-08-18,60
2016-08-19,61
2016-08-20,62
2016-08-21,62
2016-08-22,62
2016-08-23,61
2016-08-24,62
2016-08-25,61
2016-08-26,61
2016-08-28,62
2016-08-31,61
2016-09-01,62
2016-09-02,63
2016-09-03,65
2016-09-04,65
2016-09-05,65
2016-09-06,64
2016-09-07,64
2016-09-08,65
2016-09-09,67
2016-09-10,70
2016-09-11,72
2016-09-12,74
2016-09-13,73
2016-09-14,71
2016-09-15,69
2016-09-16,68
2016-09-17,68
2016-09-18,67
2016-09-19,67
2016-09-20,65
2016-09-21,65
2016-09-22,64
2016-09-23,64
2016-09-24,62
2016-09-25,62
2016-09-26,60
2016-09-27,60
2016-09-28,60
2016-09-29,60
2016-09-30,61
2016-10-01,63
2016-10-02,63
2016-10-03,64
2016-10-04,64
2016-10-05,64
2016-10-06,65
2016-10-07,66
2016-10-08,67
2016-10-09,65
2016-10-10,64
2016-10-11,63
2016-10-12,64
2016-10-13,64
2016-10-14,63
2016-10-15,62
2016-10-16,61
2016-10-17,61
2016-10-18,60
2016-10-19,59
2016-10-20,59
2016-10-21,59
2016-10-22,59
2016-10-23,57
2016-10-24,56
2016-10-25,55
2016-10-26,55
2016-10-27,56
2016-10-28,56
2016-10-29,55
2016-10-30,54
2016-10-31,54
2016-11-01,53
2016-11-02,54
2016-11-03,54
2016-11-04,56
2016-11-05,54
2016-11-06,54
2016-11-07,53
2016-11-08,53
2016-11-09,52
2016-11-10,50
2016-11-11,48
2016-11-12,47
2016-11-13,46
2016-11-14,46
2016-12-08,50
2016-12-09,51
2016-12-10,51
2016-12-11,51
2016-12-12,51
2016-12-13,51
2016-12-14,50
2016-12-15,50
2016-12-16,51
2016-12-17,51
2016-12-18,52
2016-12-19,53
2016-12-20,55
2016-12-21,58
2016-12-22,60
2016-12-23,63
2016-12-24,66
2016-12-25,69
2016-12-26,70
2016-12-27,71
2016-12-28,70
2016-12-29,67
2016-12-30,68
2016-12-31,68
2017-01-01,67
2017-01-02,66
2017-01-03,65
2017-01-04,63
2017-01-05,59
2017-01-06,58
2017-01-07,57
2017-01-08,55
2017-01-09,53
2017-01-10,51
2017-01-11,49
2017-01-12,48
2017-01-13,47
2017-01-14,48
2017-01-15,48
2017-01-16,48
2017-01-17,48
2017-01-18,47
2017-01-19,46
2017-01-20,47
2017-01-21,47
2017-01-22,47
2017-01-27,48
2017-01-28,47
2017-01-29,47
2017-01-30,47
2017-01-31,48
2017-02-01,48
2017-02-02,49
2017-02-03,49
2017-02-04,49
2017-02-05,50
2017-02-06,50
2017-02-07,50
2017-02-08,49
2017-02-09,49
2017-02-10,50
2017-02-11,50
2017-02-12,49
2017-02-13,50
2017-02-14,50
2017-02-15,50
2017-02-16,51
2017-02-18,53
2017-02-19,53
2017-02-20,52
2017-02-21,51
2017-02-22,51
2017-02-23,51
2017-02-24,51
2017-02-25,50
2017-02-26,48
2017-02-27,48
2017-02-28,47
2017-03-01,48
2017-03-02,49
2017-03-03,50
2017-03-04,51
2017-03-05,52
2017-03-06,54
2017-03-07,55
2017-03-08,56
2017-03-09,58
2017-03-10,59
2017-03-11,59
2017-03-12,59
2017-03-13,59
2017-03-14,61
2017-03-15,62
2017-03-16,63
2017-03-17,64
2017-03-18,65
2017-03-19,65
2017-03-20,65
2017-03-21,63
2017-03-22,62
2017-03-23,64
2017-03-24,65
2017-03-25,68
2017-03-26,70
2017-03-27,70
2017-03-28,67
2017-03-29,65
2017-03-30,65
2017-03-31,66
2017-04-01,68
2017-04-02,66
2017-04-03,68
2017-04-04,70
2017-04-12,88
2017-04-13,89
2017-04-14,91
2017-04-15,91
2017-04-16,91
2017-04-17,95
2017-04-18,100
2017-04-19,105
2017-04-20,111
2017-04-21,116
2017-04-22,122
2017-04-23,126
2017-04-24,125
2017-04-25,121
2017-04-26,116
2017-04-27,110
2017-04-28,104
2017-04-29,98
2017-04-30,93
2017-05-01,88
2017-05-02,83
2017-05-03,80
2017-05-04,79
2017-05-05,78
2017-05-06,77
2017-05-07,76
2017-05-08,74
2017-05-09,74
2017-05-10,77
2017-05-11,78
2017-05-12,81
2017-05-13,85
2017-05-14,88
2017-05-15,89
2017-05-16,90
2017-05-17,89
2017-05-18,92
2017-05-19,91
2017-05-20,89
2017-05-21,86
2017-05-22,83
2017-05-23,80
2017-05-24,80
2017-05-25,78
2017-05-26,75
2017-05-27,73
2017-05-28,75
2017-05-29,75
2017-05-30,77
2017-05-31,76
2017-06-01,77
2017-06-02,77
2017-06-03,77
2017-06-06,76
2017-06-07,76
2017-06-08,75
2017-06-09,77
2017-06-10,77
2017-06-11,75
2017-06-12,76
2017-06-13,75
2017-06-14,75
2017-06-15,77
2017-06-16,76
2017-06-17,77
2017-06-18,77
2017-06-19,76
2017-06-20,76
2017-06-21,78
2017-06-22,78
2017-06-23,78
2017-06-24,78
2017-06-25,77
2017-06-26,78
2017-06-27,79
2017-06-28,82
2017-06-29,83
2017-06-30,84
2017-07-01,84
2017-07-02,83
2017-07-03,84
2017-07-04,85
2017-07-05,86
2017-07-06,87
2017-07-07,89
2017-07-08,90
2017-07-13,88
2017-07-14,88
2017-07-15,86
2017-07-16,86
2017-07-17,86
2017-07-18,86
2017-07-19,86
2017-07-20,85
2017-07-21,85
2017-07-22,84
2017-07-23,82
2017-07-24,80
2017-07-25,81
2017-07-26,84
2017-07-27,84
2017-07-28,84
2017-07-29,83
2017-07-30,82
2017-07-31,79
2017-08-01,78
2017-08-02,79
2017-08-03,78
2017-08-04,78
2017-08-05,78
2017-08-06,76
2017-08-09,76
2017-08-10,75
2017-08-11,76
2017-08-12,76
2017-08-13,75
2017-08-14,74
2017-08-15,73
2017-08-16,73
2017-08-17,74
2017-08-18,75
2017-08-19,75
2017-08-20,75
2017-08-21,75
2017-08-22,76
2017-08-23,77
2017-08-24,76
2017-08-25,76
2017-08-26,75
2017-08-27,74
2017-08-28,74
2017-08-29,74
2017-08-30,74
2017-08-31,72
2017-09-01,71
2017-09-02,72
2017-09-03,72
2017-09-04,72
2017-09-05,72
2017-09-06,72
2017-09-07,72
2017-09-08,73
2017-09-09,72
2017-09-10,70
2017-09-11,69
2017-09-12,68
2017-09-13,69
2017-09-14,69
2017-09-15,70
2017-09-16,70
2017-09-17,70
2017-09-19,70
2017-09-20,71
2017-09-21,71
2017-09-22,71
2017-09-23,71
2017-09-24,70
2017-09-25,70
2017-09-26,70
2017-09-27,71
2017-09-28,71
2017-09-29,71
2017-09-30,71
2017-10-01,70
2017-10-02,69
2017-10-03,69
2017-10-04,67
2017-10-05,67
2017-10-06,67
2017-10-07,66
2017-10-08,65
2017-10-09,64
2017-10-10,63
2017-10-11,62
2017-10-12,62
2017-10-13,63
2017-10-14,62
2017-10-15,60
2017-10-16,60
2017-10-17,58
2017-10-18,58
2017-10-19,59
2017-10-20,60
2017-10-21,60
2017-10-22,59
2017-10-23,58
2017-10-24,58
2017-10-25,58
2017-10-26,60
2017-10-27,62
2017-10-28,63
2017-10-29,64
2017-10-30,63
2017-10-31,63
2017-11-01,62
2017-11-02,62
2017-11-03,64
2017-11-04,64
2017-11-05,65
2017-11-06,64
2017-11-07,63
2017-11-08,64
2017-11-09,63
2017-11-10,63
2017-11-11,64
2017-11-12,65
2017-11-13,64
2017-11-14,63
2017-11-15,64
2017-11-16,64
2017-11-17,65
2017-11-18,65
2017-11-19,66
2017-11-20,66
2017-11-21,66
2017-11-22,66
2017-11-23,67
2017-11-24,68
2017-11-25,69
2017-11-26,68
2017-11-27,69
2017-11-28,69
2017-11-29,69
2017-11-30,68
2017-12-01,68
2017-12-02,68
2017-12-03,68
2017-12-04,68
2017-12-05,68
2017-12-06,67
2017-12-07,68
2017-12-08,69
2017-12-09,68
2017-12-10,68
2017-12-11,68
2017-12-12,67
2017-12-13,68
2017-12-14,68
2017-12-15,68
2017-12-16,67
2017-12-17,68
2017-12-18,68
2017-12-19,69
2017-12-20,71
2017-12-21,73
2017-12-22,76
2017-12-23,79
2017-12-24,83
2017-12-25,87
2017-12-26,90
2017-12-27,88
2017-12-28,86
2017-12-29,85
2017-12-30,83
2017-12-31,80
2018-01-01,79
2018-01-02,76
2018-01-03,74
2018-01-04,71
2018-01-05,68
2018-01-06,65
2018-01-07,62
2018-01-08,59
2018-01-09,57
2018-01-10,55
2018-01-11,54
2018-01-12,54
2018-01-13,55
2018-01-14,54
2018-01-15,55
2018-01-16,55
2018-01-17,56
2018-01-18,57
2018-01-19,59
2018-01-20,59
2018-01-21,58
2018-01-22,57
2018-01-23,57
2018-01-24,57
2018-01-25,57
2018-01-26,58
2018-01-27,57
2018-01-28,56
2018-01-29,55
2018-01-30,55
2018-02-01,55
2018-02-02,55
2018-02-03,55
2018-02-04,54
2018-02-05,53
2018-02-06,52
2018-02-07,52
2018-02-08,52
2018-02-09,53
2018-02-10,52
2018-02-11,52
2018-02-12,52
2018-02-13,52
2018-02-14,52
2018-02-15,52
2018-02-16,53
2018-02-17,53
2018-02-18,53
2018-02-19,53
2018-02-20,53
2018-02-21,54
2018-02-22,54
2018-02-23,55
2018-02-24,55
2018-02-25,56
2018-02-26,57
2018-02-27,59
2018-02-28,59
2018-03-01,61
2018-03-02,63
2018-03-03,65
2018-03-04,66
2018-03-05,67
2018-03-06,68
2018-03-07,68
2018-03-08,69
2018-03-09,68
2018-03-10,68
2018-03-11,69
2018-03-12,70
2018-03-13,72
2018-03-14,73
2018-03-15,73
2018-03-16,73
2018-03-17,73
2018-03-18,73
2018-03-19,73
2018-03-20,74
2018-03-21,75
2018-03-23,79
2018-03-24,82
2018-03-26,80
2018-03-27,78
2018-03-28,79
2018-03-29,80
2018-03-30,84
2018-03-31,87
2018-04-01,85
2018-04-02,85
2018-04-03,86
2018-04-04,88
2018-04-05,89
2018-04-06,93
2018-04-08,97
2018-04-09,97
2018-04-10,94
2018-04-11,90
2018-04-12,88
2018-04-13,87
2018-04-14,87
2018-04-16,86
2018-04-17,85
2018-04-18,82
2018-04-19,81
2018-04-20,85
2018-04-21,85
2018-04-22,83
2018-04-23,85
2018-04-24,86
2018-04-25,88
2018-04-26,88
2018-04-27,90
2018-04-28,93
2018-04-29,95
2018-04-30,96
2018-05-01,95
2018-05-02,97
2018-05-03,97
2018-05-04,98
2018-05-05,96
2018-05-06,92
2018-05-08,87
2018-05-09,84
2018-05-10,80
2018-05-11,76
2018-05-12,76
2018-05-13,74
2018-05-14,75
2018-05-15,75
2018-05-16,74
2018-05-17,74
2018-05-18,75
2018-05-19,74
2018-05-20,75
2018-05-21,73
2018-05-22,72
2018-05-23,72
2018-05-24,73
2018-05-25,75
2018-05-26,76
2018-05-27,76
2018-05-28,77
2018-05-29,78
2018-05-30,80
2018-05-31,81
2018-06-01,85
2018-06-02,88
2018-06-03,88
2018-06-04,84
2018-06-05,84
2018-06-06,82
2018-06-07,83
2018-06-08,82
2018-06-09,81
2018-06-10,79
2018-06-11,77
2018-06-12,75
2018-06-13,74
2018-06-14,74
2018-06-15,72
2018-06-16,71
2018-06-17,69
2018-06-18,67
2018-06-19,65
2018-06-20,63
2018-06-21,62
2018-06-22,61
2018-06-23,61
2018-06-24,61
2018-06-25,60
2018-06-26,59
2018-06-27,60
2018-06-28,60
2018-06-29,60
2018-06-30,60
2018-07-01,60
2018-07-02,60
2018-07-03,61
2018-07-04,61
2018-07-05,60
2018-07-06,60
2018-07-07,60
2018-07-08,60
2018-07-09,60
2018-07-10,60
2018-07-11,60
2018-07-12,60
2018-07-13,59
2018-07-14,59
2018-07-15,60
2018-07-16,60
2018-07-17,61
2018-07-18,62
2018-07-19,64
2018-07-20,63
2018-07-21,64
2018-07-22,64
2018-07-23,64
2018-07-24,65
2018-07-25,64
2018-07-26,64
2018-07-27,64
2018-07-28,65
2018-07-29,64
2018-07-30,63
2018-07-31,64
2018-08-01,63
2018-08-02,64
2018-08-03,64
2018-08-04,65
2018-08-05,65
2018-08-06,65
2018-08-07,65
2018-08-08,65
2018-08-09,65
2018-08-10,65
2018-08-11,65
2018-08-12,64
2018-08-14,64
2018-08-16,64
2018-08-17,65
2018-08-18,63
2018-08-19,64
2018-08-20,65
2018-08-21,66
2018-08-22,66
2018-08-23,65
2018-08-24,65
2018-08-25,65
2018-08-26,65
2018-08-27,66
2018-08-28,66
2018-08-29,66
2018-08-30,67
2018-08-31,69
2018-09-01,70
2018-09-02,71
2018-09-03,70
2018-09-04,69
2018-09-05,70
2018-09-06,70
2018-09-07,71
2018-09-08,71
2018-09-09,70
2018-09-10,70
2018-09-11,69
2018-09-12,71
2018-09-13,71
2018-09-14,72
2018-09-15,72
2018-09-16,74
2018-09-17,75
2018-09-18,77
2018-09-19,80
2018-09-20,83
2018-09-21,86
2018-09-22,88
2018-09-23,87
2018-09-24,86
2018-09-25,82
2018-09-26,82
2018-09-27,79
2018-09-28,79
2018-09-29,79
2018-09-30,77
2018-10-02,77
2018-10-03,79
2018-10-04,81
2018-10-05,83
2018-10-06,87
2018-10-07,90
2018-10-08,93
2018-10-09,95
2018-10-10,97
2018-10-11,100
2018-10-12,100
2018-10-13,102
2018-10-14,101
2018-10-15,101
2018-10-16,100
2018-10-17,99
2018-10-18,97
2018-10-19,95
2018-10-20,91
2018-10-21,90
2018-10-22,89
2018-10-23,85
2018-10-24,85
2018-10-25,84
2018-10-26,83
2018-10-27,83
2018-10-28,81
2018-10-29,81
2018-10-30,78
2018-10-31,78
2018-11-01,78
2018-11-03,77
2018-11-04,75
2018-11-05,75
2018-11-06,76
2018-11-07,76
2018-11-08,76
2018-11-09,76
2018-11-10,77
2018-11-11,76
2018-11-12,78
2018-11-13,80
2018-11-14,82
2018-11-15,85
2018-11-16,88
2018-11-17,90
2018-11-18,92
2018-11-19,93
2018-11-20,96
2018-11-21,97
2018-11-22,98
2018-11-23,94
2018-11-24,91
2018-11-25,88
2018-11-26,85
2018-11-27,83
2018-11-28,81
2018-11-29,79
2018-12-01,75
2018-12-02,73
2018-12-03,71
2018-12-04,72
2018-12-05,74
2018-12-07,78
2018-12-09,73
2018-12-10,71
2018-12-11,71
2018-12-13,71
2018-12-14,71
2018-12-15,71
2018-12-16,71
2018-12-17,70
2018-12-18,72
2018-12-19,73
2018-12-20,75
2018-12-21,77
2018-12-22,76
2018-12-23,77
2018-12-24,78
2018-12-25,79
2018-12-26,78
2018-12-27,80
2018-12-28,78
2018-12-29,80
2018-12-30,81
2018-12-31,84
2019-01-01,85
2019-01-02,86
2019-01-03,88
2019-01-04,87
2019-01-05,88
2019-01-06,88
2019-01-08,87
2019-01-10,85
2019-01-11,83
2019-01-12,80
2019-01-13,78
2019-01-14,77
2019-01-15,76
2019-01-16,75
2019-01-17,75
2019-01-18,75
2019-01-19,74
2019-01-20,74
2019-01-21,72
2019-01-22,73
2019-01-23,73
2019-01-24,75
2019-01-25,76
2019-01-26,76
2019-01-27,75
2019-01-28,75
2019-01-29,77
2019-01-30,78
2019-01-31,77
2019-02-01,79
2019-02-02,80
2019-02-03,81
2019-02-04,79
2019-02-05,82
2019-02-06,83
2019-02-07,86
2019-02-08,88
2019-02-09,89
2019-02-10,90
2019-02-11,92
2019-02-12,92
2019-02-13,94
2019-02-14,97
2019-02-15,99
2019-02-16,100
2019-02-17,101
2019-02-18,102
2019-02-19,100
2019-02-20,102
2019-02-21,103
2019-02-22,104
2019-02-23,103
2019-02-24,101
2019-02-25,100
2019-02-26,99
2019-02-27,98
2019-02-28,95
2019-03-01,96
2019-03-02,93
2019-03-03,91
2019-03-04,91
2019-03-05,89
2019-03-06,86
2019-03-07,84
2019-03-08,83
2019-03-09,80
2019-03-10,80
2019-03-11,78
2019-03-12,77
2019-03-13,77
2019-03-14,78
2019-03-15,79
2019-03-16,78
2019-03-17,80
2019-03-18,83
2019-03-19,87
2019-03-20,91
2019-03-21,91
2019-03-22,89
2019-03-23,88
2019-03-24,87
2019-03-25,87
2019-03-26,87
2019-03-27,87
2019-03-28,86
2019-03-29,85
2019-03-30,83
2019-03-31,83
2019-04-01,83
2019-04-02,81
2019-04-03,83
2019-04-04,84
2019-04-05,82
2019-04-06,81
2019-04-07,80
2019-04-08,80
2019-04-09,79
2019-04-10,78
2019-04-11,78
2019-04-12,79
2019-04-13,78
2019-04-14,80
2019-04-15,80
2019-04-16,81
2019-04-17,82
2019-04-18,85
2019-04-19,88
2019-04-20,87
2019-04-21,86
2019-04-22,87
2019-04-23,87
2019-04-24,87
2019-04-25,87
2019-04-26,88
2019-04-27,89
2019-04-28,87
2019-04-29,89
2019-04-30,91
2019-05-01,92
2019-05-02,90
2019-05-03,88
2019-05-04,84
2019-05-05,80
2019-05-06,77
2019-05-07,76
2019-05-08,75
2019-05-09,72
2019-05-10,72
2019-05-11,70
2019-05-12,70
2019-05-13,70
2019-05-14,71
2019-05-15,71
2019-05-16,70
2019-05-17,69
2019-05-18,70
2019-05-19,69
2019-05-20,69
2019-05-21,69
2019-05-22,71
2019-05-23,71
2019-05-24,70
2019-05-25,70
2019-05-26,68
2019-05-27,69
2019-05-28,69
2019-05-29,69
2019-05-30,69
2019-05-31,68
2019-06-01,68
2019-06-02,66
2019-06-03,65
2019-06-04,64
2019-06-05,61
2019-06-06,60
2019-06-07,59
2019-06-08,58
2019-06-09,57
2019-06-10,55
2019-06-11,55
2019-06-12,55
2019-06-13,55
2019-06-14,55
2019-06-15,53
2019-06-16,53
2019-06-17,54
2019-06-18,54
2019-06-19,54
2019-06-20,54
2019-06-21,54
2019-06-22,54
2019-06-23,55
2019-06-24,54
2019-06-25,55
2019-06-26,55
2019-06-27,55
2019-06-28,55
2019-06-29,56
2019-06-30,56
2019-07-01,55
2019-07-02,56
2019-07-03,56
2019-07-04,57
2019-07-05,57
2019-07-06,58
2019-07-07,57
2019-07-08,57
2019-07-09,58
2019-07-10,58
2019-07-11,59
2019-07-12,60
2019-07-13,61
2019-07-14,62
2019-07-15,63
2019-07-16,65
2019-07-17,65
2019-07-18,66
2019-07-19,67
2019-07-20,68
2019-07-21,68
2019-07-22,68
2019-07-23,69
2019-07-24,70
2019-07-25,70
2019-07-26,70
2019-07-27,73
2019-07-28,72
2019-07-29,74
2019-07-30,75
2019-07-31,77
2019-08-01,78
2019-08-02,79
2019-08-03,79
2019-08-04,80
2019-08-05,80
2019-08-06,81
2019-08-07,81
2019-08-08,82
2019-08-09,80
2019-08-10,81
2019-08-11,81
2019-08-12,84
2019-08-13,82
2019-08-14,84
2019-08-15,87
2019-08-16,88
2019-08-17,89
2019-08-18,91
2019-08-19,92
2019-08-20,93
2019-08-21,92
2019-08-22,94
2019-08-23,96
2019-08-24,97
2019-08-24,97
2019-08-25,93
2019-08-25,93
2019-08-26,95
2019-08-26,95
2019-08-27,97
2019-08-27,97
2019-08-28,99
2019-08-29,100
2019-08-30,100
2019-08-31,101
2019-09-01,100
2019-09-02,100
2019-09-03,100
2019-09-04,99
2019-09-05,100
2019-09-06,101
2019-09-07,101
2019-09-08,100
