date_obj,Loar%20remains price
2016-07-09,22
2016-07-10,22
2016-07-11,22
2016-07-12,22
2016-07-13,22
2016-07-14,21
2016-07-15,21
2016-07-16,21
2016-07-17,21
2016-07-18,21
2016-07-23,20
2016-07-24,20
2016-07-25,19
2016-07-26,19
2016-07-27,19
2016-07-28,19
2016-07-29,19
2016-07-30,19
2016-07-31,19
2016-08-01,18
2016-08-02,18
2016-08-03,18
2016-08-04,18
2016-08-05,18
2016-08-06,18
2016-08-07,18
2016-08-08,18
2016-08-09,18
2016-08-10,18
2016-08-11,18
2016-08-12,18
2016-08-13,18
2016-08-14,18
2016-08-15,19
2016-08-16,19
2016-08-17,19
2016-08-18,19
2016-08-19,19
2016-08-20,19
2016-08-21,19
2016-08-22,20
2016-08-23,20
2016-08-24,20
2016-08-25,20
2016-08-26,20
2016-08-28,20
2016-08-31,20
2016-09-01,20
2016-09-02,20
2016-09-03,20
2016-09-04,20
2016-09-05,20
2016-09-06,20
2016-09-07,20
2016-09-08,20
2016-09-09,20
2016-09-10,20
2016-09-11,20
2016-09-12,20
2016-09-13,20
2016-09-14,20
2016-09-15,20
2016-09-16,20
2016-09-17,20
2016-09-18,20
2016-09-19,20
2016-09-20,19
2016-09-21,19
2016-09-22,19
2016-09-23,19
2016-09-24,19
2016-09-25,19
2016-09-26,19
2016-09-27,19
2016-09-28,19
2016-09-29,19
2016-09-30,19
2016-10-01,19
2016-10-02,19
2016-10-03,19
2016-10-04,19
2016-10-05,19
2016-10-06,19
2016-10-07,20
2016-10-08,20
2016-10-09,20
2016-10-10,20
2016-10-11,20
2016-10-12,20
2016-10-13,20
2016-10-14,20
2016-10-15,20
2016-10-16,20
2016-10-17,20
2016-10-18,20
2016-10-19,20
2016-10-20,20
2016-10-21,20
2016-10-22,20
2016-10-23,21
2016-10-24,21
2016-10-25,21
2016-10-26,21
2016-10-27,21
2016-10-28,21
2016-10-29,21
2016-10-30,21
2016-10-31,21
2016-11-01,21
2016-11-02,21
2016-11-03,21
2016-11-04,21
2016-11-05,21
2016-11-06,21
2016-11-07,22
2016-11-08,22
2016-11-09,22
2016-11-10,22
2016-11-11,22
2016-11-12,22
2016-11-13,22
2016-11-14,22
2016-12-07,21
2016-12-08,21
2016-12-09,21
2016-12-10,21
2016-12-11,22
2016-12-12,22
2016-12-13,22
2016-12-14,22
2016-12-15,22
2016-12-16,22
2016-12-17,22
2016-12-18,22
2016-12-19,22
2016-12-20,22
2016-12-21,22
2016-12-22,22
2016-12-23,21
2016-12-24,21
2016-12-25,21
2016-12-26,21
2016-12-27,21
2016-12-28,22
2016-12-29,22
2016-12-30,22
2016-12-31,22
2017-01-01,22
2017-01-02,24
2017-01-03,24
2017-01-04,24
2017-01-05,24
2017-01-06,24
2017-01-07,24
2017-01-08,25
2017-01-09,25
2017-01-10,25
2017-01-11,25
2017-01-12,27
2017-01-13,27
2017-01-14,27
2017-01-15,27
2017-01-16,27
2017-01-17,28
2017-01-18,28
2017-01-19,28
2017-01-20,28
2017-01-21,28
2017-01-22,28
2017-01-27,28
2017-01-28,28
2017-01-29,28
2017-01-30,28
2017-01-31,28
2017-02-01,28
2017-02-02,27
2017-02-03,27
2017-02-04,27
2017-02-05,27
2017-02-06,27
2017-02-07,27
2017-02-08,27
2017-02-09,27
2017-02-10,27
2017-02-11,27
2017-02-12,27
2017-02-13,26
2017-02-14,26
2017-02-15,26
2017-02-16,26
2017-02-18,26
2017-02-19,26
2017-02-20,26
2017-02-21,26
2017-02-22,26
2017-02-23,26
2017-02-24,26
2017-02-25,26
2017-02-26,26
2017-02-27,26
2017-02-28,26
2017-03-01,26
2017-03-02,27
2017-03-03,27
2017-03-04,27
2017-03-05,27
2017-03-06,27
2017-03-07,27
2017-03-08,29
2017-03-09,29
2017-03-10,29
2017-03-11,29
2017-03-12,29
2017-03-13,29
2017-03-14,29
2017-03-15,29
2017-03-16,29
2017-03-17,28
2017-03-18,28
2017-03-19,28
2017-03-20,28
2017-03-21,26
2017-03-22,26
2017-03-23,26
2017-03-24,26
2017-03-25,26
2017-03-26,24
2017-03-27,24
2017-03-28,24
2017-03-29,24
2017-03-30,24
2017-03-31,24
2017-04-01,24
2017-04-02,24
2017-04-03,24
2017-04-04,24
2017-04-12,22
2017-04-13,20
2017-04-14,20
2017-04-15,20
2017-04-16,20
2017-04-17,20
2017-04-18,20
2017-04-19,20
2017-04-20,20
2017-04-21,20
2017-04-22,20
2017-04-23,20
2017-04-24,19
2017-04-25,19
2017-04-26,19
2017-04-27,19
2017-04-28,19
2017-04-29,19
2017-04-30,19
2017-05-01,19
2017-05-02,19
2017-05-03,19
2017-05-04,19
2017-05-05,18
2017-05-06,18
2017-05-07,18
2017-05-08,18
2017-05-09,18
2017-05-10,17
2017-05-11,17
2017-05-12,17
2017-05-13,17
2017-05-14,17
2017-05-15,17
2017-05-16,16
2017-05-17,16
2017-05-18,16
2017-05-19,16
2017-05-20,16
2017-05-21,16
2017-05-22,16
2017-05-23,16
2017-05-24,16
2017-05-25,16
2017-05-26,16
2017-05-27,16
2017-05-28,16
2017-05-29,16
2017-05-30,16
2017-05-31,16
2017-06-01,16
2017-06-02,16
2017-06-03,16
2017-06-06,16
2017-06-07,16
2017-06-08,16
2017-06-09,16
2017-06-10,15
2017-06-11,15
2017-06-12,15
2017-06-13,15
2017-06-14,15
2017-06-15,15
2017-06-16,14
2017-06-17,14
2017-06-18,14
2017-06-19,14
2017-06-20,14
2017-06-21,14
2017-06-22,14
2017-06-23,14
2017-06-24,14
2017-06-25,14
2017-06-26,14
2017-06-27,14
2017-06-28,14
2017-06-29,14
2017-06-30,14
2017-07-01,14
2017-07-02,14
2017-07-03,14
2017-07-04,14
2017-07-05,14
2017-07-06,15
2017-07-07,15
2017-07-08,15
2017-07-13,15
2017-07-14,15
2017-07-15,15
2017-07-16,15
2017-07-17,15
2017-07-18,15
2017-07-19,16
2017-07-20,16
2017-07-21,16
2017-07-22,16
2017-07-23,16
2017-07-24,16
2017-07-25,17
2017-07-26,17
2017-07-27,17
2017-07-28,17
2017-07-29,17
2017-07-30,18
2017-07-31,18
2017-08-01,18
2017-08-02,18
2017-08-03,18
2017-08-04,18
2017-08-05,19
2017-08-06,19
2017-08-09,19
2017-08-10,19
2017-08-11,20
2017-08-12,20
2017-08-13,20
2017-08-14,20
2017-08-15,20
2017-08-17,21
2017-08-18,21
2017-08-19,21
2017-08-20,21
2017-08-21,21
2017-08-22,21
2017-08-23,20
2017-08-24,20
2017-08-25,20
2017-08-26,20
2017-08-27,20
2017-08-28,20
2017-08-29,20
2017-08-30,20
2017-08-31,20
2017-09-01,20
2017-09-02,20
2017-09-03,20
2017-09-04,20
2017-09-05,19
2017-09-06,19
2017-09-07,19
2017-09-08,19
2017-09-09,19
2017-09-10,19
2017-09-11,18
2017-09-12,18
2017-09-13,18
2017-09-14,18
2017-09-15,18
2017-09-16,18
2017-09-17,18
2017-09-19,17
2017-09-20,17
2017-09-21,17
2017-09-22,17
2017-09-23,17
2017-09-24,17
2017-09-25,17
2017-09-26,17
2017-09-27,17
2017-09-28,17
2017-09-29,17
2017-09-30,17
2017-10-01,17
2017-10-02,17
2017-10-03,17
2017-10-04,17
2017-10-05,17
2017-10-06,17
2017-10-07,17
2017-10-08,17
2017-10-09,17
2017-10-10,17
2017-10-11,17
2017-10-12,17
2017-10-13,17
2017-10-14,17
2017-10-15,18
2017-10-16,18
2017-10-17,18
2017-10-18,18
2017-10-19,18
2017-10-20,18
2017-10-21,18
2017-10-22,19
2017-10-23,19
2017-10-24,19
2017-10-25,19
2017-10-26,19
2017-10-27,19
2017-10-28,19
2017-10-29,18
2017-10-30,18
2017-10-31,18
2017-11-01,18
2017-11-02,18
2017-11-03,18
2017-11-04,18
2017-11-05,18
2017-11-06,18
2017-11-07,18
2017-11-08,18
2017-11-09,18
2017-11-10,18
2017-11-11,18
2017-11-12,17
2017-11-13,17
2017-11-14,17
2017-11-15,17
2017-11-16,17
2017-11-17,17
2017-11-18,17
2017-11-19,17
2017-11-20,17
2017-11-21,17
2017-11-22,17
2017-11-23,17
2017-11-24,17
2017-11-25,17
2017-11-26,18
2017-11-27,18
2017-11-28,18
2017-11-29,18
2017-11-30,18
2017-12-01,18
2017-12-02,18
2017-12-03,18
2017-12-04,19
2017-12-05,19
2017-12-06,19
2017-12-07,19
2017-12-08,19
2017-12-09,19
2017-12-10,19
2017-12-11,20
2017-12-12,20
2017-12-14,20
2017-12-15,20
2017-12-16,20
2017-12-17,20
2017-12-18,21
2017-12-19,21
2017-12-20,21
2017-12-21,21
2017-12-22,21
2017-12-23,21
2017-12-24,21
2017-12-25,21
2017-12-26,23
2017-12-27,23
2017-12-28,23
2017-12-29,23
2017-12-30,23
2017-12-31,23
2018-01-01,23
2018-01-02,23
2018-01-03,23
2018-01-04,23
2018-01-05,23
2018-01-06,21
2018-01-07,21
2018-01-08,21
2018-01-09,21
2018-01-10,21
2018-01-11,21
2018-01-12,21
2018-01-13,21
2018-01-14,21
2018-01-15,21
2018-01-16,21
2018-01-17,21
2018-01-18,21
2018-01-19,21
2018-01-20,21
2018-01-21,21
2018-01-22,20
2018-01-23,20
2018-01-25,19
2018-01-26,19
2018-01-27,19
2018-01-28,18
2018-01-29,18
2018-01-31,18
2018-02-01,17
2018-02-02,17
2018-02-03,17
2018-02-04,18
2018-02-05,18
2018-02-06,18
2018-02-07,18
2018-02-08,19
2018-02-09,19
2018-02-10,19
2018-02-11,20
2018-02-12,20
2018-02-13,20
2018-02-14,20
2018-02-15,21
2018-02-16,21
2018-02-17,21
2018-02-18,21
2018-02-19,23
2018-02-20,23
2018-02-21,23
2018-02-22,23
2018-02-23,25
2018-02-24,25
2018-02-25,25
2018-02-26,25
2018-02-27,27
2018-02-28,27
2018-03-01,27
2018-03-02,27
2018-03-03,29
2018-03-04,29
2018-03-05,29
2018-03-06,29
2018-03-07,31
2018-03-08,31
2018-03-09,31
2018-03-10,31
2018-03-11,33
2018-03-12,33
2018-03-13,33
2018-03-14,33
2018-03-15,32
2018-03-16,32
2018-03-17,32
2018-03-18,32
2018-03-19,34
2018-03-20,34
2018-03-21,34
2018-03-23,36
2018-03-24,36
2018-03-25,36
2018-03-26,36
2018-03-27,38
2018-03-28,38
2018-03-29,38
2018-03-30,38
2018-03-31,40
2018-04-01,40
2018-04-02,40
2018-04-03,42
2018-04-04,42
2018-04-05,42
2018-04-06,42
2018-04-07,45
2018-04-08,45
2018-04-09,45
2018-04-10,45
2018-04-11,48
2018-04-12,48
2018-04-13,48
2018-04-14,48
2018-04-15,51
2018-04-16,51
2018-04-17,51
2018-04-18,51
2018-04-19,54
2018-04-20,54
2018-04-21,54
2018-04-22,54
2018-04-23,57
2018-04-24,57
2018-04-25,57
2018-04-26,57
2018-04-27,57
2018-04-28,58
2018-04-29,58
2018-04-30,58
2018-05-01,55
2018-05-04,55
2018-05-05,55
2018-05-06,58
2018-05-07,58
2018-05-08,58
2018-05-09,58
2018-05-10,61
2018-05-11,61
2018-05-12,61
2018-05-13,61
2018-05-14,61
2018-05-15,61
2018-05-16,61
2018-05-17,61
2018-05-18,59
2018-05-19,59
2018-05-20,59
2018-05-21,61
2018-05-22,61
2018-05-23,61
2018-05-24,61
2018-05-25,65
2018-05-26,65
2018-05-27,65
2018-05-28,66
2018-05-29,66
2018-05-30,66
2018-05-31,66
2018-06-01,68
2018-06-02,68
2018-06-03,68
2018-06-04,70
2018-06-05,70
2018-06-06,70
2018-06-07,70
2018-06-08,68
2018-06-09,68
2018-06-10,68
2018-06-11,68
2018-06-12,66
2018-06-13,66
2018-06-14,66
2018-06-15,66
2018-06-16,63
2018-06-17,63
2018-06-18,63
2018-06-19,60
2018-06-20,60
2018-06-21,60
2018-06-22,60
2018-06-23,62
2018-06-24,62
2018-06-25,62
2018-06-26,62
2018-06-27,66
2018-06-28,66
2018-06-29,66
2018-06-30,66
2018-07-01,70
2018-07-02,70
2018-07-03,70
2018-07-04,70
2018-07-05,69
2018-07-06,69
2018-07-07,69
2018-07-08,69
2018-07-09,69
2018-07-10,69
2018-07-11,69
2018-07-12,69
2018-07-13,69
2018-07-14,66
2018-07-15,66
2018-07-16,66
2018-07-17,63
2018-07-18,63
2018-07-19,63
2018-07-20,63
2018-07-21,62
2018-07-22,62
2018-07-23,59
2018-07-24,59
2018-07-25,59
2018-07-26,58
2018-07-27,58
2018-07-28,58
2018-07-29,56
2018-07-30,56
2018-07-31,56
2018-08-01,55
2018-08-02,55
2018-08-03,55
2018-08-04,55
2018-08-05,55
2018-08-06,55
2018-08-07,54
2018-08-08,54
2018-08-09,54
2018-08-10,56
2018-08-11,56
2018-08-12,55
2018-08-14,55
2018-08-16,54
2018-08-17,54
2018-08-18,56
2018-08-19,56
2018-08-20,59
2018-08-21,59
2018-08-22,59
2018-08-23,62
2018-08-24,62
2018-08-25,66
2018-08-26,66
2018-08-27,66
2018-08-28,70
2018-08-29,70
2018-08-30,70
2018-08-31,67
2018-09-01,67
2018-09-02,64
2018-09-03,64
2018-09-04,67
2018-09-05,67
2018-09-06,67
2018-09-07,65
2018-09-08,65
2018-09-09,65
2018-09-10,64
2018-09-11,64
2018-09-12,64
2018-09-13,66
2018-09-14,66
2018-09-15,69
2018-09-16,69
2018-09-17,69
2018-09-18,67
2018-09-19,67
2018-09-20,67
2018-09-21,67
2018-09-22,67
2018-09-23,64
2018-09-24,64
2018-09-25,64
2018-09-26,62
2018-09-27,62
2018-09-28,62
2018-09-29,59
2018-09-30,59
2018-10-02,59
2018-10-03,57
2018-10-04,57
2018-10-05,57
2018-10-06,56
2018-10-07,56
2018-10-08,56
2018-10-09,57
2018-10-10,57
2018-10-11,57
2018-10-12,57
2018-10-13,57
2018-10-14,57
2018-10-15,57
2018-10-16,57
2018-10-17,54
2018-10-18,54
2018-10-19,51
2018-10-20,51
2018-10-21,51
2018-10-22,49
2018-10-23,49
2018-10-24,49
2018-10-25,49
2018-10-26,47
2018-10-27,47
2018-10-28,47
2018-10-29,47
2018-10-30,47
2018-10-31,45
2018-11-01,45
2018-11-03,43
2018-11-04,43
2018-11-05,42
2018-11-06,42
2018-11-07,42
2018-11-08,45
2018-11-09,45
2018-11-10,45
2018-11-11,45
2018-11-12,43
2018-11-13,43
2018-11-14,42
2018-11-15,42
2018-11-16,43
2018-11-17,43
2018-11-18,44
2018-11-19,44
2018-11-20,46
2018-11-21,46
2018-11-22,44
2018-11-23,44
2018-11-24,43
2018-11-25,45
2018-11-26,45
2018-11-27,45
2018-11-28,45
2018-11-29,42
2018-12-01,40
2018-12-02,40
2018-12-03,40
2018-12-04,40
2018-12-05,40
2018-12-07,38
2018-12-09,37
2018-12-10,36
2018-12-11,36
2018-12-12,37
2018-12-13,37
2018-12-14,37
2018-12-15,37
2018-12-16,36
2018-12-17,36
2018-12-18,35
2018-12-19,35
2018-12-20,34
2018-12-21,34
2018-12-22,33
2018-12-23,32
2018-12-24,30
2018-12-25,30
2018-12-26,30
2018-12-27,30
2018-12-28,30
2018-12-29,29
2018-12-30,29
2018-12-31,28
2019-01-01,28
2019-01-02,26
2019-01-03,26
2019-01-04,24
2019-01-05,22
2019-01-06,21
2019-01-08,23
2019-01-10,24
2019-01-11,24
2019-01-12,24
2019-01-13,24
2019-01-14,24
2019-01-15,24
2019-01-16,24
2019-01-17,24
2019-01-18,23
2019-01-19,23
2019-01-20,21
2019-01-21,21
2019-01-22,21
2019-01-23,21
2019-01-24,22
2019-01-25,22
2019-01-26,22
2019-01-27,22
2019-01-28,23
2019-01-29,24
2019-01-30,24
2019-01-31,26
2019-02-01,28
2019-02-02,28
2019-02-03,30
2019-02-04,30
2019-02-05,32
2019-02-06,32
2019-02-07,33
2019-02-08,33
2019-02-09,33
2019-02-10,33
2019-02-11,35
2019-02-12,35
2019-02-13,34
2019-02-14,34
2019-02-15,33
2019-02-16,33
2019-02-17,32
2019-02-18,32
2019-02-19,31
2019-02-20,31
2019-02-21,30
2019-02-22,30
2019-02-23,32
2019-02-24,32
2019-02-25,34
2019-02-26,34
2019-02-27,34
2019-02-28,34
2019-03-01,35
2019-03-02,35
2019-03-03,37
2019-03-04,37
2019-03-05,39
2019-03-06,39
2019-03-07,41
2019-03-08,41
2019-03-09,41
2019-03-10,44
2019-03-11,44
2019-03-12,47
2019-03-13,47
2019-03-14,47
2019-03-15,47
2019-03-16,47
2019-03-17,50
2019-03-18,50
2019-03-19,50
2019-03-20,53
2019-03-21,53
2019-03-22,56
2019-03-23,59
2019-03-24,59
2019-03-25,62
2019-03-26,62
2019-03-27,62
2019-03-28,66
2019-03-29,66
2019-03-30,66
2019-03-31,70
2019-04-01,70
2019-04-02,74
2019-04-03,74
2019-04-04,78
2019-04-05,78
2019-04-06,78
2019-04-07,82
2019-04-08,82
2019-04-09,87
2019-04-10,87
2019-04-11,92
2019-04-12,92
2019-04-13,97
2019-04-14,97
2019-04-15,102
2019-04-16,102
2019-04-17,106
2019-04-18,106
2019-04-19,111
2019-04-20,111
2019-04-21,106
2019-04-22,101
2019-04-23,96
2019-04-24,96
2019-04-25,93
2019-04-26,93
2019-04-27,88
2019-04-28,88
2019-04-29,84
2019-04-30,84
2019-05-01,84
2019-05-02,82
2019-05-03,82
2019-05-04,83
2019-05-05,83
2019-05-06,83
2019-05-07,80
2019-05-08,80
2019-05-09,80
2019-05-10,77
2019-05-11,77
2019-05-12,74
2019-05-13,74
2019-05-14,74
2019-05-15,74
2019-05-16,74
2019-05-17,76
2019-05-18,76
2019-05-19,77
2019-05-20,77
2019-05-21,77
2019-05-22,76
2019-05-23,76
2019-05-24,74
2019-05-25,74
2019-05-26,71
2019-05-27,71
2019-05-28,69
2019-05-29,69
2019-05-30,65
2019-05-31,65
2019-06-01,63
2019-06-02,63
2019-06-03,59
2019-06-04,59
2019-06-05,57
2019-06-06,57
2019-06-07,54
2019-06-08,54
2019-06-09,51
2019-06-10,51
2019-06-11,51
2019-06-12,48
2019-06-13,48
2019-06-14,45
2019-06-15,45
2019-06-16,45
2019-06-17,45
2019-06-18,46
2019-06-19,46
2019-06-20,44
2019-06-21,44
2019-06-22,44
2019-06-23,42
2019-06-24,42
2019-06-25,40
2019-06-26,40
2019-06-27,39
2019-06-28,39
2019-06-29,39
2019-06-30,38
2019-07-01,38
2019-07-02,38
2019-07-03,36
2019-07-04,36
2019-07-05,36
2019-07-06,38
2019-07-07,38
2019-07-08,38
2019-07-09,39
2019-07-10,39
2019-07-11,39
2019-07-12,39
2019-07-13,39
2019-07-14,39
2019-07-15,39
2019-07-16,39
2019-07-17,38
2019-07-18,38
2019-07-19,38
2019-07-20,38
2019-07-21,38
2019-07-22,39
2019-07-23,39
2019-07-24,39
2019-07-25,38
2019-07-26,38
2019-07-27,38
2019-07-28,38
2019-07-29,38
2019-07-30,38
2019-07-31,38
2019-08-01,38
2019-08-02,38
2019-08-03,40
2019-08-04,40
2019-08-05,40
2019-08-06,40
2019-08-07,40
2019-08-08,40
2019-08-09,39
2019-08-10,39
2019-08-11,39
2019-08-12,38
2019-08-13,38
2019-08-14,38
2019-08-15,38
2019-08-16,38
2019-08-17,38
2019-08-18,38
2019-08-19,38
2019-08-20,38
2019-08-21,36
2019-08-22,36
2019-08-23,36
2019-08-24,35
2019-08-24,35
2019-08-25,35
2019-08-25,35
2019-08-26,35
2019-08-26,35
2019-08-27,34
2019-08-27,34
2019-08-28,34
2019-08-29,34
2019-08-30,35
2019-08-31,35
2019-09-01,35
2019-09-02,35
