date_obj,Trousers%20(blue) price
2019-01-05,1251
2019-01-06,1251
2019-01-08,1202
2019-01-10,1202
2019-01-11,1202
2019-01-12,1202
2019-01-13,1202
2019-01-14,1202
2019-01-15,1202
2019-01-16,1202
2019-01-17,1202
2019-01-18,1202
2019-01-19,1202
2019-01-20,1202
2019-01-21,1202
2019-01-22,1202
2019-01-23,1202
2019-01-24,1202
2019-01-25,1202
2019-01-26,1202
2019-01-27,1202
2019-01-28,1143
2019-01-29,1143
2019-01-30,1143
2019-01-31,1143
2019-02-01,1143
2019-02-02,1143
2019-02-03,1143
2019-02-04,1143
2019-02-05,1143
2019-02-06,1143
2019-02-07,1143
2019-02-08,1143
2019-02-09,1143
2019-02-10,1143
2019-02-11,1143
2019-02-12,1143
2019-02-13,1143
2019-02-14,1143
2019-02-15,1143
2019-02-16,1143
2019-02-17,1143
2019-02-18,1143
2019-02-19,1089
2019-02-20,1089
2019-02-21,1089
2019-02-22,1089
2019-02-23,1089
2019-02-24,1089
2019-02-25,1089
2019-02-26,1089
2019-02-27,1089
2019-02-28,1089
2019-03-01,1089
2019-03-02,1089
2019-03-03,1089
2019-03-04,1089
2019-03-05,1089
2019-03-06,1089
2019-03-07,1089
2019-03-08,1089
2019-03-09,1089
2019-03-10,1089
2019-03-11,1089
2019-03-12,1089
2019-03-13,1089
2019-03-14,1089
2019-03-15,1089
2019-03-16,1089
2019-03-17,1089
2019-03-18,1089
2019-03-19,1089
2019-03-20,1089
2019-03-21,1089
2019-03-22,1089
2019-03-23,1049
2019-03-24,1049
2019-03-25,1049
2019-03-26,1049
2019-03-27,1049
2019-03-28,1049
2019-03-29,1049
2019-03-30,1049
2019-03-31,1049
2019-04-01,1049
2019-04-02,1049
2019-04-03,1049
2019-04-04,1049
2019-04-05,1049
2019-04-06,1049
2019-04-07,1049
2019-04-08,1049
2019-04-09,1049
2019-04-10,1049
2019-04-11,1049
2019-04-12,1049
2019-04-13,1049
2019-04-14,1049
2019-04-15,1049
2019-04-16,1049
2019-04-17,1049
2019-04-18,1049
2019-04-19,1026
2019-04-20,1026
2019-04-21,1026
2019-04-22,1026
2019-04-23,1026
2019-04-24,1026
2019-04-25,1026
2019-04-26,1026
2019-04-27,1026
2019-04-28,1026
2019-04-29,1026
2019-04-30,1026
2019-05-01,1026
2019-05-02,1026
2019-05-03,1026
2019-05-04,1026
2019-05-05,1026
2019-05-06,1026
2019-05-07,1026
2019-05-08,1026
2019-05-09,1026
2019-05-10,1026
2019-05-11,1026
2019-05-12,1026
2019-05-13,1026
2019-05-14,1026
2019-05-15,1026
2019-05-16,1026
2019-05-17,1026
2019-05-18,1026
2019-05-19,1034
2019-05-20,1034
2019-05-21,1034
2019-05-22,1034
2019-05-23,1034
2019-05-24,1034
2019-05-25,1034
2019-05-26,1034
2019-05-27,1034
2019-05-28,1034
2019-05-29,1034
2019-05-30,1034
2019-05-31,1034
2019-06-01,1034
2019-06-02,1034
2019-06-03,1034
2019-06-04,1034
2019-06-05,1034
2019-06-06,1034
2019-06-07,1034
2019-06-08,1034
2019-06-09,1034
2019-06-10,1034
2019-06-11,1034
2019-06-12,1034
2019-06-13,1034
2019-06-14,1034
2019-06-15,1034
2019-06-16,1034
2019-06-17,1034
2019-06-18,1034
2019-06-19,1002
2019-06-20,1002
2019-06-21,1002
2019-06-22,1002
2019-06-23,1002
2019-06-24,1002
2019-06-25,1002
2019-06-26,1002
2019-06-27,1002
2019-06-28,1002
2019-06-29,1002
2019-06-30,1002
2019-07-01,1002
2019-07-02,1002
2019-07-03,1002
2019-07-04,1002
2019-07-05,1002
2019-07-06,1002
2019-07-07,1002
2019-07-08,1002
2019-07-09,1002
2019-07-10,1002
2019-07-11,1002
2019-07-12,1002
2019-07-13,1002
2019-07-14,1002
2019-07-15,1002
2019-07-16,1002
2019-07-17,1002
2019-07-18,1002
2019-07-19,1002
2019-07-20,1002
2019-07-21,1002
2019-07-22,1002
2019-07-23,1002
2019-07-24,1002
2019-07-25,1002
2019-07-26,1002
2019-07-27,1002
2019-07-28,1002
2019-07-29,1002
2019-07-30,1002
2019-07-31,1002
2019-08-01,1002
2019-08-02,1002
2019-08-03,1002
2019-08-04,1002
2019-08-05,1002
2019-08-06,1002
2019-08-07,1002
2019-08-08,1002
2019-08-09,1002
2019-08-10,1002
2019-08-11,1002
2019-08-12,1002
2019-08-13,1002
2019-08-14,1002
2019-08-15,1002
2019-08-16,1002
2019-08-17,1002
2019-08-18,1002
2019-08-19,1002
2019-08-20,1002
2019-08-21,1002
2019-08-22,1002
2019-08-23,1002
2019-08-24,1002
2019-08-24,1002
2019-08-25,1002
2019-08-25,1002
2019-08-26,1002
2019-08-26,1002
2019-08-27,990
2019-08-27,990
2019-08-28,990
2019-08-29,990
2019-08-30,990
2019-08-31,990
2019-09-01,990
2019-09-02,990
2019-09-03,990
2019-09-04,990
2019-09-05,990
2019-09-06,990
2019-09-07,990
2019-09-08,990
2019-09-09,990
2019-09-10,990
2019-09-11,990
2019-09-12,990
2019-09-13,990
2019-09-14,990
2019-09-15,990
2019-09-16,990
2019-09-17,990
2019-09-18,990
2019-09-19,990
2019-09-20,990
2019-09-21,990
2019-09-22,990
2019-09-23,990
2019-09-24,990
2019-09-25,990
2019-09-26,990
2019-09-27,990
2019-09-28,990
2019-09-29,990
2019-09-30,990
2019-10-01,990
2019-10-02,990
2019-10-03,990
2019-10-04,990
2019-10-05,951
2019-10-06,951
2019-10-07,951
2019-10-08,951
2019-10-09,951
2019-10-10,951
2019-10-11,951
2019-10-12,951
2019-10-13,951
2019-10-14,951
2019-10-15,951
2019-10-16,951
2019-10-17,951
2019-10-18,951
2019-10-19,951
2019-10-20,951
2019-10-21,951
2019-10-22,951
2019-10-23,951
2019-10-24,951
2019-10-25,951
2019-10-26,951
2019-10-27,951
2019-10-28,951
2019-10-29,951
2019-10-30,951
2019-10-31,951
2019-11-01,951
2019-11-02,951
2019-11-03,951
2019-11-04,951
2019-11-05,951
2019-11-06,951
2019-11-07,951
2019-11-08,951
2019-11-09,951
2019-11-10,951
2019-11-11,951
2019-11-12,951
2019-11-13,951
2019-11-14,951
2019-11-15,932
2019-11-16,932
2019-11-17,932
2019-11-18,932
2019-11-19,932
2019-11-20,932
2019-11-21,932
2019-11-22,932
2019-11-23,932
2019-11-24,932
2019-11-25,932
2019-11-26,932
2019-11-27,932
2019-11-28,932
2019-11-29,932
2019-11-30,932
2019-12-01,932
2019-12-02,932
2019-12-03,932
2019-12-04,932
2019-12-05,932
2019-12-06,932
2019-12-07,932
2019-12-08,932
2019-12-09,932
2019-12-10,932
2019-12-11,932
2019-12-12,932
2019-12-13,932
2019-12-14,932
2019-12-15,932
2019-12-16,932
2019-12-17,932
2019-12-18,932
2019-12-19,932
2019-12-20,932
2019-12-21,932
2019-12-22,932
2019-12-23,932
2019-12-24,932
2019-12-25,932
2019-12-26,932
2019-12-27,918
2019-12-28,918
2019-12-29,918
2019-12-30,918
2019-12-31,918
2020-01-01,918
2020-01-02,918
2020-01-03,918
2020-01-04,918
2020-01-05,918
2020-01-06,918
2020-01-07,918
2020-01-08,918
2020-01-09,918
2020-01-10,918
2020-01-11,918
2020-01-12,918
2020-01-13,918
2020-01-14,918
2020-01-15,918
2020-01-16,918
2020-01-17,918
2020-01-18,918
2020-01-19,918
2020-01-20,918
2020-01-21,918
2020-01-22,918
2020-01-23,918
2020-01-24,918
2020-01-25,918
2020-01-26,918
2020-01-27,918
2020-01-28,918
2020-01-29,918
2020-01-30,918
2020-01-31,918
2020-02-01,918
2020-02-02,918
2020-02-03,923
2020-02-04,923
2020-02-05,923
2020-02-06,923
2020-02-07,923
2020-02-08,923
2020-02-09,923
2020-02-10,923
2020-02-11,923
2020-02-12,923
2020-02-13,923
2020-02-14,923
2020-02-15,923
2020-02-16,923
2020-02-17,923
2020-02-18,923
2020-02-19,923
2020-02-20,923
2020-02-21,923
2020-02-22,923
2020-02-23,923
2020-02-24,923
2020-02-25,923
2020-02-26,923
2020-02-27,923
2020-02-28,923
2020-02-29,923
2020-03-01,923
2020-03-02,923
2020-03-03,923
2020-03-04,923
2020-03-05,923
2020-03-06,923
2020-03-07,923
2020-03-08,923
2020-03-09,923
2020-03-10,923
2020-03-11,923
2020-03-12,895
2020-03-13,895
2020-03-14,895
2020-03-15,895
2020-03-16,895
2020-03-17,895
2020-03-18,895
2020-03-19,895
2020-03-20,895
2020-03-21,895
2020-03-22,895
2020-03-23,895
2020-03-24,895
2020-03-25,895
2020-03-26,895
2020-03-27,895
2020-03-28,895
2020-03-29,895
2020-03-30,895
2020-03-31,895
2020-04-01,895
2020-04-02,895
2020-04-03,895
2020-04-04,895
2020-04-05,895
2020-04-06,895
2020-04-07,895
2020-04-08,895
2020-04-09,877
2020-04-10,877
2020-04-11,877
2020-04-12,877
2020-04-13,877
2020-04-14,877
2020-04-15,877
2020-04-16,877
2020-04-17,877
2020-04-18,877
2020-04-19,877
2020-04-20,877
2020-04-21,877
2020-04-22,877
2020-04-23,877
2020-04-24,877
2020-04-25,877
2020-04-26,877
2020-04-27,877
2020-04-28,877
2020-04-29,877
2020-04-30,877
2020-05-01,877
2020-05-02,877
2020-05-03,842
2020-05-04,842
2020-05-05,842
2020-05-06,842
2020-05-07,842
2020-05-08,842
2020-05-09,842
2020-05-10,842
2020-05-11,842
2020-05-12,842
2020-05-13,842
