date_obj,Fish%20pie price
2017-07-19,104
2017-07-20,104
2017-07-21,104
2017-07-22,104
2017-07-23,99
2017-07-24,99
2017-07-25,99
2017-07-26,99
2017-07-27,99
2017-07-28,99
2017-07-29,99
2017-07-30,97
2017-07-31,97
2017-08-01,97
2017-08-02,97
2017-08-03,97
2017-08-04,97
2017-08-05,97
2017-08-06,97
2017-08-09,94
2017-08-10,94
2017-08-11,94
2017-08-12,89
2017-08-13,89
2017-08-14,89
2017-08-15,89
2017-08-16,89
2017-08-17,89
2017-08-18,89
2017-08-19,92
2017-08-20,92
2017-08-21,92
2017-08-22,92
2017-08-23,92
2017-08-24,92
2017-08-25,92
2017-08-26,96
2017-08-27,96
2017-08-28,96
2017-08-29,96
2017-08-30,96
2017-08-31,96
2017-09-01,96
2017-09-02,96
2017-09-03,96
2017-09-04,96
2017-09-05,96
2017-09-06,96
2017-09-07,96
2017-09-08,96
2017-09-09,96
2017-09-10,95
2017-09-11,95
2017-09-12,95
2017-09-13,95
2017-09-14,95
2017-09-15,95
2017-09-16,95
2017-09-17,95
2017-09-18,96
2017-09-19,96
2017-09-20,96
2017-09-21,96
2017-09-22,96
2017-09-23,96
2017-09-24,96
2017-09-25,91
2017-09-26,91
2017-09-27,91
2017-09-28,91
2017-09-29,91
2017-09-30,91
2017-10-01,88
2017-10-02,88
2017-10-03,88
2017-10-04,88
2017-10-05,88
2017-10-06,88
2017-10-07,88
2017-10-08,88
2017-10-09,88
2017-10-10,88
2017-10-11,88
2017-10-12,88
2017-10-13,88
2017-10-14,88
2017-10-15,88
2017-10-16,83
2017-10-17,83
2017-10-18,83
2017-10-19,83
2017-10-20,83
2017-10-21,83
2017-10-22,83
2017-10-23,82
2017-10-24,82
2017-10-25,82
2017-10-26,82
2017-10-27,82
2017-10-28,82
2017-10-29,82
2017-10-30,78
2017-10-31,78
2017-11-01,78
2017-11-02,78
2017-11-03,78
2017-11-04,78
2017-11-05,74
2017-11-06,74
2017-11-07,74
2017-11-08,74
2017-11-09,74
2017-11-10,74
2017-11-11,74
2017-11-12,74
2017-11-13,71
2017-11-14,71
2017-11-15,71
2017-11-16,71
2017-11-17,71
2017-11-18,71
2017-11-19,71
2017-11-20,71
2017-11-21,69
2017-11-22,69
2017-11-23,69
2017-11-24,69
2017-11-25,69
2017-11-26,69
2017-11-27,69
2017-11-28,69
2017-11-29,67
2017-11-30,67
2017-12-01,67
2017-12-02,67
2017-12-03,67
2017-12-04,67
2017-12-05,67
2017-12-06,67
2017-12-07,63
2017-12-08,63
2017-12-09,63
2017-12-10,63
2017-12-11,63
2017-12-12,63
2017-12-13,63
2017-12-14,62
2017-12-15,62
2017-12-16,62
2017-12-17,62
2017-12-18,62
2017-12-19,62
2017-12-20,59
2017-12-21,59
2017-12-22,59
2017-12-23,59
2017-12-24,59
2017-12-25,59
2017-12-26,59
2017-12-27,59
2017-12-28,59
2017-12-29,59
2017-12-30,59
2017-12-31,59
2018-01-01,59
2018-01-02,59
2018-01-03,57
2018-01-04,57
2018-01-05,57
2018-01-06,57
2018-01-07,57
2018-01-08,57
2018-01-09,54
2018-01-10,54
2018-01-11,54
2018-01-12,54
2018-01-13,54
2018-01-14,54
2018-01-15,52
2018-01-16,52
2018-01-17,52
2018-01-18,52
2018-01-19,52
2018-01-20,52
2018-01-21,51
2018-01-22,51
2018-01-23,51
2018-01-24,50
2018-01-25,50
2018-01-26,50
2018-01-27,51
2018-01-28,51
2018-01-29,51
2018-01-30,50
2018-01-31,50
2018-02-01,50
2018-02-02,50
2018-02-03,49
2018-02-04,49
2018-02-05,49
2018-02-06,49
2018-02-07,47
2018-02-08,47
2018-02-09,47
2018-02-10,48
2018-02-11,48
2018-02-12,47
2018-02-13,47
2018-02-14,47
2018-02-15,49
2018-02-16,49
2018-02-17,49
2018-02-18,51
2018-02-19,51
2018-02-20,51
2018-02-21,50
2018-02-22,50
2018-02-23,50
2018-02-24,51
2018-02-25,51
2018-02-26,52
2018-02-27,52
2018-02-28,52
2018-03-01,53
2018-03-02,53
2018-03-03,51
2018-03-04,51
2018-03-05,51
2018-03-06,53
2018-03-07,53
2018-03-08,53
2018-03-09,56
2018-03-10,56
2018-03-11,56
2018-03-12,54
2018-03-13,54
2018-03-14,54
2018-03-15,52
2018-03-16,52
2018-03-17,52
2018-03-18,49
2018-03-20,49
2018-03-21,49
2018-03-23,47
2018-03-24,47
2018-03-25,47
2018-03-26,46
2018-03-27,46
2018-03-28,46
2018-03-29,44
2018-03-30,44
2018-03-31,44
2018-04-01,44
2018-04-02,43
2018-04-03,43
2018-04-04,43
2018-04-05,43
2018-04-06,40
2018-04-07,40
2018-04-08,40
2018-04-09,38
2018-04-10,38
2018-04-11,38
2018-04-12,39
2018-04-13,39
2018-04-14,39
2018-04-15,38
2018-04-16,38
2018-04-17,38
2018-04-18,38
2018-04-19,39
2018-04-20,39
2018-04-21,39
2018-04-22,41
2018-04-23,41
2018-04-24,41
2018-04-25,41
2018-04-26,43
2018-04-27,43
2018-04-28,43
2018-04-29,45
2018-04-30,45
2018-05-01,45
2018-05-03,46
2018-05-04,46
2018-05-05,46
2018-05-06,46
2018-05-07,47
2018-05-08,47
2018-05-09,47
2018-05-10,48
2018-05-11,48
2018-05-12,48
2018-05-13,48
2018-05-14,50
2018-05-15,50
2018-05-16,50
2018-05-17,50
2018-05-18,51
2018-05-19,51
2018-05-20,51
2018-05-21,52
2018-05-22,52
2018-05-23,52
2018-05-24,52
2018-05-25,55
2018-05-26,55
2018-05-27,55
2018-05-28,56
2018-05-29,56
2018-05-30,56
2018-05-31,56
2018-06-01,57
2018-06-02,57
2018-06-03,57
2018-06-04,57
2018-06-05,57
2018-06-06,57
2018-06-07,57
2018-06-08,57
2018-06-09,57
2018-06-10,58
2018-06-11,58
2018-06-12,58
2018-06-13,60
2018-06-14,60
2018-06-15,60
2018-06-16,60
2018-06-17,60
2018-06-18,60
2018-06-19,60
2018-06-20,60
2018-06-21,60
2018-06-22,60
2018-06-23,60
2018-06-24,58
2018-06-25,58
2018-06-26,58
2018-06-27,56
2018-06-28,56
2018-06-29,56
2018-06-30,56
2018-07-01,53
2018-07-02,53
2018-07-03,53
2018-07-04,53
2018-07-05,53
2018-07-06,50
2018-07-07,50
2018-07-08,50
2018-07-09,47
2018-07-10,47
2018-07-11,47
2018-07-12,47
2018-07-13,47
2018-07-14,45
2018-07-15,45
2018-07-16,45
2018-07-17,42
2018-07-18,42
2018-07-19,42
2018-07-20,42
2018-07-21,41
2018-07-22,41
2018-07-23,40
2018-07-24,40
2018-07-25,40
2018-07-26,41
2018-07-27,41
2018-07-28,41
2018-07-29,42
2018-07-30,42
2018-07-31,44
2018-08-01,44
2018-08-02,44
2018-08-03,44
2018-08-04,44
2018-08-05,44
2018-08-06,44
2018-08-07,44
2018-08-08,46
2018-08-09,46
2018-08-10,46
2018-08-11,49
2018-08-12,49
2018-08-14,52
2018-08-16,54
2018-08-17,54
2018-08-18,54
2018-08-19,55
2018-08-20,55
2018-08-21,55
2018-08-22,57
2018-08-23,57
2018-08-24,57
2018-08-25,57
2018-08-26,57
2018-08-27,57
2018-08-28,58
2018-08-29,58
2018-08-30,58
2018-08-31,58
2018-09-01,58
2018-09-02,58
2018-09-03,60
2018-09-04,60
2018-09-05,62
2018-09-06,62
2018-09-07,62
2018-09-08,65
2018-09-09,65
2018-09-10,65
2018-09-11,68
2018-09-12,68
2018-09-13,68
2018-09-14,68
2018-09-15,68
2018-09-16,68
2018-09-17,64
2018-09-18,64
2018-09-19,64
2018-09-20,65
2018-09-21,65
2018-09-22,66
2018-09-23,66
2018-09-24,66
2018-09-25,63
2018-09-26,63
2018-09-27,63
2018-09-28,63
2018-09-29,63
2018-09-30,63
2018-10-01,61
2018-10-02,61
2018-10-03,64
2018-10-04,64
2018-10-05,64
2018-10-06,68
2018-10-07,68
2018-10-08,68
2018-10-09,71
2018-10-10,71
2018-10-11,71
2018-10-12,71
2018-10-13,71
2018-10-14,70
2018-10-15,70
2018-10-16,70
2018-10-17,66
2018-10-18,66
2018-10-19,63
2018-10-20,63
2018-10-21,63
2018-10-22,59
2018-10-23,59
2018-10-24,59
2018-10-25,57
2018-10-26,57
2018-10-27,57
2018-10-28,58
2018-10-29,58
2018-10-30,58
2018-10-31,59
2018-11-01,59
2018-11-03,57
2018-11-04,57
2018-11-05,58
2018-11-06,58
2018-11-07,61
2018-11-08,61
2018-11-09,58
2018-11-10,58
2018-11-11,57
2018-11-12,58
2018-11-13,58
2018-11-14,58
2018-11-15,57
2018-11-16,58
2018-11-17,58
2018-11-18,60
2018-11-19,60
2018-11-20,61
2018-11-21,61
2018-11-22,63
2018-11-23,63
2018-11-24,66
2018-11-25,66
2018-11-26,67
2018-11-27,67
2018-11-28,70
2018-11-29,70
2018-12-01,73
2018-12-02,74
2018-12-03,74
2018-12-04,75
2018-12-05,75
2018-12-07,77
2018-12-09,80
2018-12-10,83
2018-12-11,83
2018-12-12,86
2018-12-13,86
2018-12-14,90
2018-12-15,90
2018-12-16,88
2018-12-17,88
2018-12-18,87
2018-12-19,87
2018-12-20,88
2018-12-21,88
2018-12-22,88
2018-12-23,90
2018-12-24,90
2018-12-25,93
2018-12-26,93
2018-12-27,93
2018-12-28,93
2018-12-29,92
2018-12-30,92
2018-12-31,89
2019-01-01,89
2019-01-02,90
2019-01-03,90
2019-01-04,89
2019-01-05,89
2019-01-06,92
2019-01-08,95
2019-01-10,92
2019-01-11,92
2019-01-12,88
2019-01-13,88
2019-01-14,86
2019-01-15,86
2019-01-16,83
2019-01-17,83
2019-01-18,83
2019-01-19,78
2019-01-20,78
2019-01-21,74
2019-01-22,74
2019-01-23,70
2019-01-24,70
2019-01-25,68
2019-01-26,68
2019-01-27,64
2019-01-28,60
2019-01-29,60
2019-01-30,59
2019-01-31,59
2019-02-01,62
2019-02-02,62
2019-02-03,63
2019-02-04,63
2019-02-05,65
2019-02-06,65
2019-02-07,65
2019-02-08,65
2019-02-09,65
2019-02-10,65
2019-02-11,67
2019-02-12,67
2019-02-13,69
2019-02-14,69
2019-02-15,69
2019-02-16,69
2019-02-17,70
2019-02-18,70
2019-02-19,72
2019-02-20,72
2019-02-21,73
2019-02-22,73
2019-02-23,75
2019-02-24,75
2019-02-25,74
2019-02-26,74
2019-02-27,74
2019-02-28,74
2019-03-01,73
2019-03-02,73
2019-03-03,70
2019-03-04,70
2019-03-05,66
2019-03-06,66
2019-03-07,64
2019-03-08,64
2019-03-09,64
2019-03-10,60
2019-03-11,60
2019-03-12,61
2019-03-13,61
2019-03-14,58
2019-03-15,58
2019-03-16,58
2019-03-17,59
2019-03-18,59
2019-03-19,59
2019-03-20,62
2019-03-21,62
2019-03-22,62
2019-03-23,66
2019-03-24,66
2019-03-25,68
2019-03-26,68
2019-03-27,68
2019-03-28,72
2019-03-29,72
2019-03-30,72
2019-03-31,72
2019-04-01,72
2019-04-02,71
2019-04-03,71
2019-04-04,70
2019-04-05,70
2019-04-06,70
2019-04-07,69
2019-04-08,69
2019-04-09,69
2019-04-10,67
2019-04-11,66
2019-04-12,68
2019-04-13,68
2019-04-14,68
2019-04-15,68
2019-04-16,66
2019-04-17,66
2019-04-18,66
2019-04-19,66
2019-04-20,68
2019-04-21,68
2019-04-22,66
2019-04-23,66
2019-04-24,66
2019-04-25,66
2019-04-26,67
2019-04-27,67
2019-04-28,66
2019-04-29,66
2019-04-30,67
2019-05-01,67
2019-05-02,66
2019-05-03,66
2019-05-04,67
2019-05-05,67
2019-05-06,69
2019-05-07,69
2019-05-08,68
2019-05-09,68
2019-05-10,67
2019-05-11,67
2019-05-12,66
2019-05-13,66
2019-05-14,67
2019-05-15,67
2019-05-16,67
2019-05-17,67
2019-05-18,67
2019-05-19,66
2019-05-20,66
2019-05-21,68
2019-05-22,68
2019-05-23,67
2019-05-24,67
2019-05-25,69
2019-05-26,69
2019-05-27,66
2019-05-28,66
2019-05-29,66
2019-05-30,66
2019-05-31,69
2019-06-01,69
2019-06-02,73
2019-06-03,73
2019-06-04,72
2019-06-05,72
2019-06-06,73
2019-06-07,73
2019-06-08,73
2019-06-09,73
2019-06-10,73
2019-06-11,72
2019-06-12,72
2019-06-13,73
2019-06-14,73
2019-06-15,73
2019-06-16,70
2019-06-17,70
2019-06-18,69
2019-06-19,69
2019-06-20,65
2019-06-21,65
2019-06-22,65
2019-06-23,62
2019-06-24,62
2019-06-25,62
2019-06-26,58
2019-06-27,58
2019-06-28,55
2019-06-29,55
2019-06-30,53
2019-07-01,53
2019-07-02,53
2019-07-03,53
2019-07-04,52
2019-07-05,52
2019-07-06,52
