date_obj,Damaged%20monkey%20tail price
2017-02-05,259
2017-02-06,259
2017-02-07,259
2017-02-08,246
2017-02-09,246
2017-02-10,246
2017-02-11,246
2017-02-12,246
2017-02-13,246
2017-02-14,246
2017-02-15,246
2017-02-16,246
2017-02-18,246
2017-02-19,246
2017-02-20,246
2017-02-21,246
2017-02-22,246
2017-02-23,246
2017-02-24,246
2017-02-25,246
2017-02-26,246
2017-02-27,246
2017-02-28,236
2017-03-01,236
2017-03-02,236
2017-03-03,236
2017-03-04,236
2017-03-05,236
2017-03-06,236
2017-03-07,236
2017-03-08,236
2017-03-09,236
2017-03-10,236
2017-03-11,236
2017-03-12,236
2017-03-13,236
2017-03-14,236
2017-03-15,236
2017-03-16,236
2017-03-17,236
2017-03-18,236
2017-03-19,236
2017-03-20,236
2017-03-21,226
2017-03-22,226
2017-03-23,226
2017-03-24,226
2017-03-25,226
2017-03-27,226
2017-03-28,226
2017-03-29,226
2017-03-30,226
2017-03-31,226
2017-04-01,226
2017-04-02,226
2017-04-03,226
2017-04-04,226
2017-04-12,226
2017-04-13,226
2017-04-14,215
2017-04-15,215
2017-04-16,215
2017-04-17,215
2017-04-18,215
2017-04-19,215
2017-04-20,215
2017-04-21,215
2017-04-22,215
2017-04-23,215
2017-04-24,215
2017-04-25,215
2017-04-26,215
2017-04-27,215
2017-04-28,215
2017-04-29,215
2017-04-30,215
2017-05-01,215
2017-05-02,215
2017-05-03,215
2017-05-04,215
2017-05-05,215
2017-05-06,215
2017-05-07,215
2017-05-08,215
2017-05-09,207
2017-05-10,207
2017-05-11,207
2017-05-12,207
2017-05-13,207
2017-05-14,207
2017-05-15,207
2017-05-16,207
2017-05-17,207
2017-05-18,207
2017-05-19,207
2017-05-20,207
2017-05-21,207
2017-05-22,207
2017-05-23,207
2017-05-24,207
2017-05-25,207
2017-05-26,207
2017-05-27,207
2017-05-28,207
2017-05-29,207
2017-05-30,207
2017-05-31,207
2017-06-01,196
2017-06-02,196
2017-06-03,196
2017-06-04,196
2017-06-05,196
2017-06-06,196
2017-06-07,196
2017-06-08,196
2017-06-09,196
2017-06-10,196
2017-06-11,196
2017-06-12,196
2017-06-13,196
2017-06-14,196
2017-06-15,196
2017-06-16,196
2017-06-17,196
2017-06-18,196
2017-06-19,196
2017-06-20,196
2017-06-21,186
2017-06-22,186
2017-06-23,186
2017-06-24,186
2017-06-25,186
2017-06-26,186
2017-06-27,186
2017-06-28,186
2017-06-29,186
2017-06-30,186
2017-07-01,186
2017-07-02,186
2017-07-03,186
2017-07-04,186
2017-07-05,186
2017-07-06,186
2017-07-07,186
2017-07-08,186
2017-07-13,186
2017-07-14,186
2017-07-15,177
2017-07-16,177
2017-07-17,177
2017-07-18,177
2017-07-19,177
2017-07-20,177
2017-07-21,177
2017-07-22,177
2017-07-23,177
2017-07-24,177
2017-07-25,177
2017-07-26,177
2017-07-27,177
2017-07-28,177
2017-07-29,177
2017-07-30,177
2017-07-31,177
2017-08-01,177
2017-08-02,177
2017-08-03,177
2017-08-04,177
2017-08-05,175
2017-08-06,175
2017-08-09,175
2017-08-10,175
2017-08-11,175
2017-08-12,175
2017-08-13,175
2017-08-14,175
2017-08-15,175
2017-08-16,175
2017-08-17,175
2017-08-18,175
2017-08-19,175
2017-08-20,175
2017-08-21,175
2017-08-22,175
2017-08-23,175
2017-08-24,175
2017-08-25,175
2017-08-26,175
2017-08-27,175
2017-08-28,175
2017-08-29,175
2017-08-30,167
2017-08-31,167
2017-09-01,167
2017-09-03,167
2017-09-04,167
2017-09-05,167
2017-09-06,167
2017-09-07,167
2017-09-08,167
2017-09-09,167
2017-09-10,167
2017-09-11,167
2017-09-12,167
2017-09-13,167
2017-09-14,167
2017-09-15,167
2017-09-16,167
2017-09-17,167
2017-09-18,167
2017-09-19,167
2017-09-20,158
2017-09-21,158
2017-09-22,158
2017-09-23,158
2017-09-24,158
2017-09-25,158
2017-09-26,158
2017-09-27,158
2017-09-28,158
2017-09-29,158
2017-09-30,158
2017-10-01,158
2017-10-02,158
2017-10-03,158
2017-10-04,158
2017-10-05,158
2017-10-06,158
2017-10-07,158
2017-10-08,158
2017-10-09,158
2017-10-10,163
2017-10-11,163
2017-10-12,163
2017-10-13,163
2017-10-14,163
2017-10-15,163
2017-10-16,163
2017-10-17,163
2017-10-18,169
2017-10-19,169
2017-10-20,169
2017-10-21,169
2017-10-22,169
2017-10-23,169
2017-10-24,169
2017-10-25,169
2017-10-26,169
2017-10-27,169
2017-10-28,169
2017-10-29,169
2017-10-30,169
2017-10-31,169
2017-11-01,169
2017-11-02,169
2017-11-03,169
2017-11-04,169
2017-11-05,169
2017-11-06,169
2017-11-07,169
2017-11-08,169
2017-11-09,169
2017-11-10,169
2017-11-11,169
2017-11-12,169
2017-11-13,169
2017-11-14,169
2017-11-15,169
2017-11-16,169
2017-11-17,169
2017-11-18,169
2017-11-19,169
2017-11-20,169
2017-11-21,169
2017-11-22,169
2017-11-23,169
2017-11-24,169
2017-11-25,169
2017-11-26,169
2017-11-27,169
2017-11-28,169
2017-11-29,169
2017-11-30,169
2017-12-01,169
2017-12-02,176
2017-12-03,176
2017-12-04,176
2017-12-05,176
2017-12-06,176
2017-12-07,176
2017-12-08,176
2017-12-09,176
2017-12-10,176
2017-12-11,176
2017-12-12,176
2017-12-13,176
2017-12-14,176
2017-12-15,176
2017-12-16,176
2017-12-17,176
2017-12-18,176
2017-12-19,176
2017-12-20,176
2017-12-21,176
2017-12-22,176
2017-12-23,176
2017-12-24,176
2017-12-25,176
2017-12-26,176
2017-12-27,176
2017-12-28,185
2017-12-29,185
2017-12-30,185
2017-12-31,185
2018-01-01,185
2018-01-02,185
2018-01-03,185
2018-01-04,185
2018-01-05,185
2018-01-06,185
2018-01-07,185
2018-01-08,185
2018-01-09,185
2018-01-10,185
2018-01-11,185
2018-01-12,185
2018-01-13,185
2018-01-14,185
2018-01-15,185
2018-01-16,185
2018-01-17,177
2018-01-18,177
2018-01-19,177
2018-01-20,177
2018-01-21,177
2018-01-22,177
2018-01-23,177
2018-01-24,177
2018-01-25,177
2018-01-26,177
2018-01-27,177
2018-01-28,171
2018-01-29,171
2018-01-30,171
2018-01-31,171
2018-02-01,171
2018-02-02,171
2018-02-03,171
2018-02-04,171
2018-02-05,171
2018-02-06,171
2018-02-07,163
2018-02-08,163
2018-02-09,163
2018-02-10,163
2018-02-11,163
2018-02-12,163
2018-02-13,163
2018-02-14,163
2018-02-15,163
2018-02-16,163
2018-02-17,163
2018-02-18,163
2018-02-19,157
2018-02-20,157
2018-02-21,157
2018-02-22,157
2018-02-23,157
2018-02-24,157
2018-02-25,157
2018-02-26,157
2018-02-27,157
2018-02-28,157
2018-03-01,157
2018-03-02,149
2018-03-03,149
2018-03-04,149
2018-03-05,149
2018-03-06,149
2018-03-07,149
2018-03-08,149
2018-03-09,149
2018-03-10,149
2018-03-11,145
2018-03-12,145
2018-03-13,145
2018-03-14,145
2018-03-15,145
2018-03-16,145
2018-03-17,145
2018-03-18,145
2018-03-19,145
2018-03-20,145
2018-03-21,145
2018-03-23,151
2018-03-24,151
2018-03-25,151
2018-03-26,151
2018-03-27,151
2018-03-28,151
2018-03-29,151
2018-03-30,151
2018-03-31,151
2018-04-01,151
2018-04-02,159
2018-04-03,159
2018-04-04,159
2018-04-05,159
2018-04-06,159
2018-04-07,159
2018-04-08,159
2018-04-09,159
2018-04-10,159
2018-04-11,159
2018-04-12,159
2018-04-13,159
2018-04-14,159
2018-04-15,153
2018-04-16,153
2018-04-17,153
2018-04-18,153
2018-04-19,153
2018-04-20,153
2018-04-21,153
2018-04-22,153
2018-04-23,153
2018-04-24,153
2018-04-25,153
2018-04-26,153
2018-04-27,153
2018-04-28,153
2018-04-29,153
2018-04-30,160
2018-05-01,160
2018-05-03,160
2018-05-04,160
2018-05-05,160
2018-05-07,160
2018-05-08,160
2018-05-09,160
2018-05-10,167
2018-05-11,167
2018-05-12,167
2018-05-13,167
2018-05-14,167
2018-05-15,167
2018-05-16,167
2018-05-17,167
2018-05-18,167
2018-05-19,167
2018-05-20,167
2018-05-21,167
2018-05-22,167
2018-05-23,158
2018-05-24,158
2018-05-25,158
2018-05-26,158
2018-05-27,158
2018-05-28,158
2018-05-29,158
2018-05-30,158
2018-05-31,158
2018-06-01,158
2018-06-02,158
2018-06-03,155
2018-06-04,155
2018-06-05,155
2018-06-06,155
2018-06-07,155
2018-06-08,155
2018-06-09,155
2018-06-10,155
2018-06-11,155
2018-06-12,155
2018-06-13,155
2018-06-14,154
2018-06-15,154
2018-06-16,154
2018-06-17,154
2018-06-18,154
2018-06-19,154
2018-06-20,154
2018-06-21,154
2018-06-22,154
2018-06-23,154
2018-06-24,154
2018-06-25,154
2018-06-26,154
2018-06-27,154
2018-06-28,148
2018-06-29,148
2018-06-30,148
2018-07-01,148
2018-07-02,148
2018-07-03,148
2018-07-04,148
2018-07-05,148
2018-07-06,148
2018-07-07,148
2018-07-08,148
2018-07-09,148
2018-07-10,148
2018-07-11,140
2018-07-12,140
2018-07-13,140
2018-07-14,140
2018-07-15,140
2018-07-16,140
2018-07-17,140
2018-07-18,140
2018-07-19,140
2018-07-20,140
2018-07-21,140
2018-07-22,135
2018-07-23,135
2018-07-24,135
2018-07-25,135
2018-07-26,135
2018-07-27,135
2018-07-28,135
2018-07-29,135
2018-07-30,135
2018-07-31,135
2018-08-01,129
2018-08-02,129
2018-08-03,129
2018-08-04,129
2018-08-05,129
2018-08-06,129
2018-08-07,129
2018-08-08,129
2018-08-09,129
2018-08-10,129
2018-08-11,129
2018-08-12,129
2018-08-14,129
2018-08-16,129
2018-08-17,129
2018-08-18,132
2018-08-19,132
2018-08-20,132
2018-08-21,132
2018-08-22,132
2018-08-23,132
2018-08-24,132
2018-08-25,126
2018-08-26,126
2018-08-27,126
2018-08-28,126
2018-08-29,126
2018-08-30,126
2018-08-31,126
2018-09-01,126
2018-09-02,131
2018-09-03,131
2018-09-04,131
2018-09-05,131
2018-09-06,131
2018-09-07,131
2018-09-08,131
2018-09-09,131
2018-09-10,131
2018-09-11,137
2018-09-12,137
2018-09-13,137
2018-09-14,137
2018-09-15,137
2018-09-16,137
2018-09-17,137
2018-09-18,137
2018-09-19,137
2018-09-20,137
2018-09-21,137
2018-09-22,142
2018-09-23,142
2018-09-24,142
2018-09-25,142
2018-09-26,142
2018-09-27,142
2018-09-28,142
2018-09-29,142
2018-09-30,142
2018-10-01,135
2018-10-02,135
2018-10-03,135
2018-10-04,135
2018-10-05,135
2018-10-06,135
2018-10-07,135
2018-10-08,135
2018-10-09,135
2018-10-10,128
2018-10-11,128
2018-10-12,128
2018-10-13,128
2018-10-14,128
2018-10-15,128
2018-10-16,128
2018-10-17,128
2018-10-18,128
2018-10-19,128
2018-10-20,128
2018-10-21,128
2018-10-22,128
2018-10-23,128
2018-10-24,128
2018-10-25,128
2018-10-26,128
2018-10-27,128
2018-10-28,128
2018-10-29,128
2018-10-30,125
2018-10-31,125
2018-11-01,125
2018-11-03,125
2018-11-04,125
2018-11-05,125
2018-11-06,125
2018-11-07,125
2018-11-08,120
2018-11-09,120
2018-11-10,120
2018-11-11,120
2018-11-12,120
2018-11-13,120
2018-11-14,120
2018-11-15,120
2018-11-16,117
2018-11-17,117
2018-11-18,117
2018-11-19,117
2018-11-20,117
2018-11-21,117
2018-11-22,117
2018-11-23,117
2018-11-24,113
2018-11-25,113
2018-11-26,113
2018-11-27,113
2018-11-28,113
2018-11-29,113
2018-12-01,109
2018-12-02,109
2018-12-03,109
2018-12-04,109
2018-12-05,109
2018-12-07,109
2018-12-09,109
2018-12-10,109
2018-12-11,109
2018-12-12,109
2018-12-13,109
2018-12-14,110
2018-12-15,110
2018-12-16,110
2018-12-17,110
2018-12-18,110
2018-12-19,104
2018-12-20,104
2018-12-21,104
2018-12-22,104
2018-12-23,109
2018-12-24,113
2018-12-25,113
2018-12-26,117
2018-12-27,117
2018-12-28,122
2018-12-29,122
2018-12-30,128
2018-12-31,128
2019-01-01,128
2019-01-02,134
2019-01-03,134
2019-01-04,134
2019-01-05,134
2019-01-06,141
2019-01-08,141
2019-01-10,141
2019-01-11,141
2019-01-12,141
2019-01-13,149
2019-01-14,149
2019-01-15,149
2019-01-16,149
2019-01-17,149
2019-01-18,149
2019-01-19,149
2019-01-20,152
2019-01-21,152
2019-01-22,152
2019-01-23,152
2019-01-24,152
2019-01-25,148
2019-01-26,148
2019-01-27,148
2019-01-28,148
2019-01-29,146
2019-01-30,146
2019-01-31,146
2019-02-01,146
2019-02-02,146
2019-02-03,138
2019-02-04,138
2019-02-05,138
2019-02-06,138
2019-02-07,133
2019-02-08,133
2019-02-09,133
2019-02-10,133
2019-02-11,126
2019-02-12,126
2019-02-13,126
2019-02-14,126
2019-02-15,120
2019-02-16,120
2019-02-17,120
2019-02-18,120
2019-02-19,114
2019-02-20,114
2019-02-21,114
2019-02-22,114
2019-02-23,109
2019-02-24,109
2019-02-25,109
2019-02-26,109
2019-02-27,105
2019-02-28,105
2019-03-01,105
2019-03-02,105
2019-03-03,100
2019-03-04,100
2019-03-05,100
2019-03-06,96
2019-03-07,96
2019-03-08,96
2019-03-09,96
2019-03-10,96
2019-03-11,96
2019-03-12,95
2019-03-13,95
2019-03-14,95
2019-03-15,95
2019-03-16,95
2019-03-17,92
2019-03-18,92
2019-03-19,92
2019-03-20,92
2019-03-21,92
2019-03-22,92
2019-03-23,92
2019-03-24,92
2019-03-25,92
2019-03-26,92
2019-03-27,92
2019-03-28,92
2019-03-29,87
2019-03-30,87
2019-03-31,87
2019-04-01,87
2019-04-02,87
2019-04-03,87
2019-04-04,87
2019-04-05,87
2019-04-06,82
2019-04-07,82
2019-04-08,82
2019-04-09,82
2019-04-10,82
2019-04-11,82
2019-04-12,81
2019-04-13,81
2019-04-14,81
2019-04-15,81
2019-04-16,81
2019-04-17,82
2019-04-18,82
2019-04-19,82
2019-04-20,82
2019-04-21,82
2019-04-22,82
2019-04-23,82
2019-04-24,87
2019-04-25,87
2019-04-26,87
2019-04-27,87
2019-04-28,87
2019-04-29,87
2019-04-30,87
2019-05-01,87
2019-05-02,87
2019-05-03,92
2019-05-04,92
2019-05-05,92
2019-05-06,92
2019-05-07,92
2019-05-08,92
2019-05-09,90
2019-05-10,90
2019-05-11,90
2019-05-12,90
2019-05-13,90
2019-05-14,90
2019-05-15,90
2019-05-16,90
2019-05-17,90
2019-05-18,90
2019-05-19,90
2019-05-20,88
2019-05-21,88
2019-05-22,88
2019-05-23,88
2019-05-24,88
2019-05-25,88
2019-05-26,86
2019-05-27,86
2019-05-28,86
2019-05-29,86
2019-05-30,86
2019-05-31,86
2019-06-01,82
2019-06-02,82
2019-06-03,82
2019-06-04,82
2019-06-05,82
2019-06-06,82
2019-06-07,78
2019-06-08,78
2019-06-09,78
2019-06-10,78
2019-06-11,78
2019-06-12,78
2019-06-13,77
2019-06-14,77
2019-06-15,77
2019-06-16,77
2019-06-17,77
2019-06-18,77
2019-06-19,77
2019-06-20,74
2019-06-21,74
2019-06-22,74
2019-06-23,74
2019-06-24,74
2019-06-25,74
2019-06-26,70
2019-06-27,70
2019-06-28,70
2019-06-29,70
2019-06-30,70
2019-07-01,70
2019-07-02,66
2019-07-03,66
2019-07-04,66
2019-07-05,66
2019-07-06,66
2019-07-07,64
2019-07-08,64
2019-07-09,64
2019-07-10,64
2019-07-11,64
2019-07-12,60
2019-07-13,60
2019-07-14,60
2019-07-15,60
2019-07-16,60
2019-07-17,60
2019-07-18,58
2019-07-19,58
2019-07-20,58
2019-07-21,58
2019-07-22,58
2019-07-23,56
2019-07-24,56
2019-07-25,56
2019-07-26,56
2019-07-27,56
2019-07-28,54
2019-07-29,54
2019-07-30,54
2019-07-31,54
2019-08-01,54
2019-08-02,54
2019-08-03,52
2019-08-04,52
2019-08-05,52
2019-08-06,52
2019-08-07,52
2019-08-08,52
2019-08-09,52
2019-08-10,55
2019-08-11,55
2019-08-12,55
2019-08-13,55
2019-08-14,55
2019-08-15,58
2019-08-16,58
2019-08-17,58
2019-08-18,58
2019-08-19,58
2019-08-20,60
2019-08-21,60
2019-08-22,60
2019-08-23,60
2019-08-24,60
2019-08-24,60
2019-08-25,60
2019-08-25,60
2019-08-26,61
2019-08-27,61
2019-08-27,61
2019-08-28,61
2019-08-29,61
2019-08-30,61
2019-08-31,65
2019-09-01,65
2019-09-02,65
2019-09-03,65
2019-09-04,65
2019-09-05,65
2019-09-06,65
2019-09-07,69
2019-09-08,69
2019-09-09,69
2019-09-10,69
2019-09-11,69
2019-09-12,69
2019-09-13,69
2019-09-14,67
2019-09-15,67
2019-09-16,67
2019-09-17,67
2019-09-18,67
2019-09-19,67
2019-09-20,67
2019-09-21,68
2019-09-22,68
2019-09-23,68
2019-09-24,68
2019-09-25,68
2019-09-26,68
2019-09-27,68
2019-09-28,69
2019-09-29,69
2019-09-30,69
2019-10-01,69
2019-10-02,69
2019-10-03,69
2019-10-04,69
2019-10-05,69
2019-10-06,69
2019-10-07,69
2019-10-08,69
2019-10-09,69
2019-10-10,69
2019-10-11,72
2019-10-12,72
2019-10-13,72
2019-10-14,72
2019-10-15,72
2019-10-16,72
2019-10-17,72
2019-10-18,72
2019-10-19,70
2019-10-20,70
2019-10-21,70
2019-10-22,70
2019-10-23,70
2019-10-24,70
2019-10-25,70
2019-10-26,71
2019-10-27,71
2019-10-28,71
2019-10-29,71
2019-10-30,71
2019-10-31,71
2019-11-01,71
2019-11-02,71
2019-11-03,70
2019-11-04,70
2019-11-05,70
2019-11-06,70
2019-11-07,70
2019-11-08,70
2019-11-09,70
2019-11-10,70
2019-11-11,70
2019-11-12,70
2019-11-13,70
2019-11-14,70
2019-11-15,70
2019-11-16,70
2019-11-17,70
2019-11-18,70
2019-11-19,70
2019-11-20,70
2019-11-21,70
2019-11-22,70
2019-11-23,70
2019-11-24,70
2019-11-25,70
2019-11-26,69
2019-11-27,69
2019-11-28,69
2019-11-29,69
2019-11-30,69
2019-12-01,66
2019-12-02,66
2019-12-03,66
2019-12-04,66
2019-12-05,66
2019-12-06,66
2019-12-07,66
2019-12-08,66
2019-12-09,64
2019-12-10,64
2019-12-11,64
2019-12-12,64
2019-12-13,64
2019-12-14,64
2019-12-15,64
2019-12-16,64
2019-12-17,64
2019-12-18,67
2019-12-19,67
2019-12-20,67
2019-12-21,67
2019-12-22,67
2019-12-23,67
2019-12-24,67
2019-12-25,67
2019-12-26,67
2019-12-27,69
2019-12-28,69
2019-12-29,69
2019-12-30,69
2019-12-31,69
2020-01-01,69
2020-01-02,69
2020-01-03,69
2020-01-04,71
2020-01-05,71
2020-01-06,71
2020-01-07,71
2020-01-08,71
2020-01-09,71
2020-01-10,71
2020-01-11,72
2020-01-12,72
2020-01-13,72
2020-01-14,72
2020-01-15,72
2020-01-16,72
2020-01-17,76
2020-01-18,76
2020-01-19,76
2020-01-20,76
2020-01-21,76
2020-01-22,76
2020-01-23,80
2020-01-24,80
2020-01-25,80
2020-01-26,80
2020-01-27,80
2020-01-28,80
2020-01-29,80
2020-01-30,84
2020-01-31,84
2020-02-01,84
2020-02-02,84
2020-02-03,84
2020-02-04,84
2020-02-05,89
2020-02-06,89
2020-02-07,89
2020-02-08,89
2020-02-09,89
2020-02-10,93
2020-02-11,93
2020-02-12,93
2020-02-13,93
2020-02-14,93
2020-02-15,92
2020-02-16,92
2020-02-17,92
2020-02-18,92
2020-02-19,92
2020-02-20,88
2020-02-21,88
2020-02-22,88
2020-02-23,88
2020-02-24,83
2020-02-25,83
2020-02-26,83
2020-02-27,83
2020-02-28,78
2020-02-29,78
2020-03-01,78
2020-03-02,78
2020-03-03,75
2020-03-04,75
2020-03-05,75
2020-03-06,75
2020-03-07,75
2020-03-08,71
2020-03-09,71
2020-03-10,71
2020-03-11,71
2020-03-12,67
2020-03-13,67
2020-03-14,67
2020-03-15,67
2020-03-16,64
2020-03-17,64
2020-03-18,64
2020-03-19,64
2020-03-20,61
2020-03-21,61
2020-03-22,61
2020-03-23,60
2020-03-24,60
2020-03-25,60
2020-03-26,59
2020-03-27,59
2020-03-28,59
2020-03-29,57
2020-03-30,57
2020-03-31,57
2020-04-01,55
2020-04-02,55
2020-04-03,55
2020-04-04,55
2020-04-05,55
2020-04-06,55
2020-04-07,55
2020-04-08,56
2020-04-09,56
2020-04-10,56
2020-04-11,54
2020-04-12,54
2020-04-13,54
2020-04-14,55
2020-04-15,55
2020-04-16,55
2020-04-17,53
2020-04-18,53
2020-04-19,55
2020-04-20,55
2020-04-21,55
2020-04-22,57
2020-04-23,57
2020-04-24,57
2020-04-25,57
2020-04-26,57
2020-04-27,59
2020-04-28,59
2020-04-29,59
2020-04-30,62
2020-05-01,62
2020-05-02,62
2020-05-03,66
2020-05-04,66
2020-05-05,66
2020-05-06,70
2020-05-07,70
2020-05-08,70
2020-05-09,74
2020-05-10,74
2020-05-11,74
2020-05-12,78
2020-05-13,78
