date_obj,Villager%20armband%20(pink) price
2019-01-05,2993
2019-01-06,2870
2019-01-08,2870
2019-01-10,2870
2019-01-11,2870
2019-01-12,2870
2019-01-13,2870
2019-01-14,2870
2019-01-15,2870
2019-01-16,2870
2019-01-17,2870
2019-01-18,2870
2019-01-19,2870
2019-01-20,2870
2019-01-21,2870
2019-01-22,2870
2019-01-23,2870
2019-01-24,2870
2019-01-25,2870
2019-01-26,2829
2019-01-27,2829
2019-01-28,2829
2019-01-29,2829
2019-01-30,2829
2019-01-31,2829
2019-02-01,2829
2019-02-02,2829
2019-02-03,2829
2019-02-04,2829
2019-02-05,2829
2019-02-06,2829
2019-02-07,2829
2019-02-08,2829
2019-02-09,2829
2019-02-10,2829
2019-02-11,2829
2019-02-12,2829
2019-02-13,2829
2019-02-14,2829
2019-02-15,2829
2019-02-16,2829
2019-02-17,2744
2019-02-18,2744
2019-02-19,2744
2019-02-20,2744
2019-02-21,2744
2019-02-22,2744
2019-02-23,2744
2019-02-24,2744
2019-02-25,2744
2019-02-26,2744
2019-02-27,2744
2019-02-28,2744
2019-03-01,2744
2019-03-02,2744
2019-03-03,2744
2019-03-04,2744
2019-03-05,2744
2019-03-06,2744
2019-03-07,2744
2019-03-08,2744
2019-03-09,2744
2019-03-10,2744
2019-03-11,2744
2019-03-12,2744
2019-03-13,2744
2019-03-14,2744
2019-03-15,2744
2019-03-16,2744
2019-03-17,2623
2019-03-18,2623
2019-03-19,2623
2019-03-20,2623
2019-03-21,2623
2019-03-22,2623
2019-03-23,2623
2019-03-24,2623
2019-03-25,2623
2019-03-26,2623
2019-03-27,2623
2019-03-28,2623
2019-03-29,2623
2019-03-30,2623
2019-03-31,2623
2019-04-01,2623
2019-04-02,2492
2019-04-03,2492
2019-04-04,2492
2019-04-05,2492
2019-04-06,2492
2019-04-07,2492
2019-04-08,2492
2019-04-09,2492
2019-04-10,2492
2019-04-11,2492
2019-04-12,2492
2019-04-13,2492
2019-04-14,2492
2019-04-15,2492
2019-04-16,2492
2019-04-17,2492
2019-04-18,2492
2019-04-19,2369
2019-04-20,2369
2019-04-21,2369
2019-04-22,2369
2019-04-23,2369
2019-04-24,2369
2019-04-25,2369
2019-04-26,2369
2019-04-27,2369
2019-04-28,2369
2019-04-29,2369
2019-04-30,2369
2019-05-01,2369
2019-05-02,2369
2019-05-03,2369
2019-05-04,2369
2019-05-05,2369
2019-05-06,2369
2019-05-07,2369
2019-05-08,2369
2019-05-09,2369
2019-05-10,2369
2019-05-11,2369
2019-05-12,2263
2019-05-13,2263
2019-05-14,2263
2019-05-15,2263
2019-05-16,2263
2019-05-17,2263
2019-05-18,2263
2019-05-19,2263
2019-05-20,2263
2019-05-21,2263
2019-05-22,2263
2019-05-23,2263
2019-05-24,2263
2019-05-25,2263
2019-05-26,2263
2019-05-27,2263
2019-05-28,2263
2019-05-29,2263
2019-05-30,2263
2019-05-31,2151
2019-06-01,2151
2019-06-02,2151
2019-06-03,2151
2019-06-04,2151
2019-06-05,2151
2019-06-06,2151
2019-06-07,2151
2019-06-08,2151
2019-06-09,2151
2019-06-10,2151
2019-06-11,2151
2019-06-12,2151
2019-06-13,2151
2019-06-14,2151
2019-06-15,2151
2019-06-16,2151
2019-06-17,2151
2019-06-18,2151
2019-06-19,2151
2019-06-20,2151
2019-06-21,2151
2019-06-22,2151
2019-06-23,2064
2019-06-24,2064
2019-06-25,2064
2019-06-26,2064
2019-06-27,2064
2019-06-28,2064
2019-06-29,2064
2019-06-30,2064
2019-07-01,2064
2019-07-02,2064
2019-07-03,2064
2019-07-04,2064
2019-07-05,2064
2019-07-06,2064
2019-07-07,2064
2019-07-08,2064
2019-07-09,2064
2019-07-10,2064
2019-07-11,2064
2019-07-12,2064
2019-07-13,2064
2019-07-14,2064
2019-07-15,2064
2019-07-16,1963
2019-07-17,1963
2019-07-18,1963
2019-07-19,1963
2019-07-20,1963
2019-07-21,1963
2019-07-22,1963
2019-07-23,1963
2019-07-24,1963
2019-07-25,1963
2019-07-26,1963
2019-07-27,1963
2019-07-28,1963
2019-07-29,1963
2019-07-30,1963
2019-07-31,1963
2019-08-01,1963
2019-08-02,1963
2019-08-03,1963
2019-08-04,1963
2019-08-05,1963
2019-08-06,1963
2019-08-07,1879
2019-08-08,1879
2019-08-09,1879
2019-08-10,1879
2019-08-11,1879
2019-08-12,1879
2019-08-13,1879
2019-08-14,1879
2019-08-15,1879
2019-08-16,1879
2019-08-17,1879
2019-08-18,1879
2019-08-19,1879
2019-08-20,1879
2019-08-21,1879
2019-08-22,1879
2019-08-23,1879
2019-08-24,1879
2019-08-24,1879
2019-08-25,1879
2019-08-25,1879
2019-08-26,1879
2019-08-26,1879
2019-08-27,1879
2019-08-27,1879
2019-08-28,1879
2019-08-29,1879
2019-08-30,1829
2019-08-31,1829
2019-09-01,1829
2019-09-02,1829
2019-09-03,1829
2019-09-04,1829
2019-09-05,1829
2019-09-06,1829
2019-09-07,1829
2019-09-08,1829
2019-09-09,1829
2019-09-10,1829
2019-09-11,1829
2019-09-12,1829
2019-09-13,1829
2019-09-14,1829
2019-09-15,1829
2019-09-16,1829
2019-09-17,1829
2019-09-18,1829
2019-09-19,1829
2019-09-20,1829
2019-09-21,1829
2019-09-22,1829
2019-09-23,1829
2019-09-24,1742
2019-09-25,1742
2019-09-26,1742
2019-09-27,1742
2019-09-28,1742
2019-09-29,1742
2019-09-30,1742
2019-10-01,1742
2019-10-02,1742
2019-10-03,1742
2019-10-04,1742
2019-10-05,1742
2019-10-06,1742
2019-10-07,1742
2019-10-08,1742
2019-10-09,1742
2019-10-10,1742
2019-10-11,1742
2019-10-12,1742
2019-10-13,1742
2019-10-14,1742
2019-10-15,1742
2019-10-16,1742
2019-10-17,1742
2019-10-18,1742
2019-10-19,1655
2019-10-20,1655
2019-10-21,1655
2019-10-22,1655
2019-10-23,1655
2019-10-24,1655
2019-10-25,1655
2019-10-26,1655
2019-10-27,1655
2019-10-28,1655
2019-10-29,1655
2019-10-30,1655
2019-10-31,1655
2019-11-01,1655
2019-11-02,1655
2019-11-03,1655
2019-11-04,1655
2019-11-05,1655
2019-11-06,1655
2019-11-07,1655
2019-11-08,1655
2019-11-09,1655
2019-11-10,1655
2019-11-11,1655
2019-11-12,1655
2019-11-13,1655
2019-11-14,1655
2019-11-15,1609
2019-11-16,1609
2019-11-17,1609
2019-11-18,1609
2019-11-19,1609
2019-11-20,1609
2019-11-21,1609
2019-11-22,1609
2019-11-23,1609
2019-11-24,1609
2019-11-25,1609
2019-11-26,1609
2019-11-27,1609
2019-11-28,1609
2019-11-29,1609
2019-11-30,1609
2019-12-01,1609
2019-12-02,1609
2019-12-03,1609
2019-12-04,1609
2019-12-05,1609
2019-12-06,1609
2019-12-07,1609
2019-12-08,1609
2019-12-09,1609
2019-12-10,1609
2019-12-11,1609
2019-12-12,1609
2019-12-13,1609
2019-12-14,1609
2019-12-15,1528
2019-12-16,1528
2019-12-17,1528
2019-12-18,1528
2019-12-19,1528
2019-12-20,1528
2019-12-21,1528
2019-12-22,1528
2019-12-23,1528
2019-12-24,1528
2019-12-25,1528
2019-12-26,1528
2019-12-27,1528
2019-12-28,1528
2019-12-29,1528
2019-12-30,1528
2019-12-31,1528
2020-01-01,1528
2020-01-02,1528
2020-01-03,1528
2020-01-04,1528
2020-01-05,1528
2020-01-06,1528
2020-01-07,1528
2020-01-08,1528
2020-01-09,1528
2020-01-10,1528
2020-01-11,1528
2020-01-12,1528
2020-01-13,1528
2020-01-14,1461
2020-01-15,1461
2020-01-16,1461
2020-01-17,1461
2020-01-18,1461
2020-01-19,1461
2020-01-20,1461
2020-01-21,1461
2020-01-22,1461
2020-01-23,1461
2020-01-24,1461
2020-01-25,1461
2020-01-26,1461
2020-01-27,1461
2020-01-28,1461
2020-01-29,1461
2020-01-30,1461
2020-01-31,1461
2020-02-01,1461
2020-02-02,1461
2020-02-03,1461
2020-02-04,1461
2020-02-05,1461
2020-02-06,1461
2020-02-07,1461
2020-02-08,1461
2020-02-09,1388
2020-02-10,1388
2020-02-11,1388
2020-02-12,1388
2020-02-13,1388
2020-02-14,1388
2020-02-15,1388
2020-02-16,1388
2020-02-17,1388
2020-02-18,1388
2020-02-19,1388
2020-02-20,1388
2020-02-21,1388
2020-02-22,1388
2020-02-23,1388
2020-02-24,1388
2020-02-25,1388
2020-02-26,1388
2020-02-27,1388
2020-02-28,1322
2020-02-29,1322
2020-03-01,1322
2020-03-02,1322
2020-03-03,1322
2020-03-04,1322
2020-03-05,1322
2020-03-06,1322
2020-03-07,1322
2020-03-08,1322
2020-03-09,1322
2020-03-10,1322
2020-03-11,1322
2020-03-12,1322
2020-03-13,1322
2020-03-14,1322
2020-03-15,1322
2020-03-16,1322
2020-03-17,1322
2020-03-18,1322
2020-03-19,1322
2020-03-20,1322
2020-03-21,1322
2020-03-22,1322
2020-03-23,1322
2020-03-24,1322
2020-03-25,1322
2020-03-26,1273
2020-03-27,1273
2020-03-28,1273
2020-03-29,1273
2020-03-30,1273
2020-03-31,1273
2020-04-01,1273
2020-04-02,1273
2020-04-03,1273
2020-04-04,1273
2020-04-05,1273
2020-04-06,1273
2020-04-07,1273
2020-04-08,1273
2020-04-09,1273
2020-04-10,1273
2020-04-11,1273
2020-04-12,1273
2020-04-13,1273
2020-04-14,1273
2020-04-15,1265
2020-04-16,1265
2020-04-17,1265
2020-04-18,1265
2020-04-19,1265
2020-04-20,1265
2020-04-21,1265
2020-04-22,1265
2020-04-23,1265
2020-04-24,1265
2020-04-25,1265
2020-04-26,1265
2020-04-27,1265
2020-04-28,1265
2020-04-29,1265
2020-04-30,1265
2020-05-01,1265
2020-05-02,1265
2020-05-03,1265
2020-05-04,1265
2020-05-05,1265
2020-05-06,1249
2020-05-07,1249
2020-05-08,1249
2020-05-09,1249
2020-05-10,1249
2020-05-11,1249
2020-05-12,1249
2020-05-13,1249
