date_obj,Orange%20flowers price
2015-12-15,568
2015-12-16,568
2015-12-17,568
2015-12-18,568
2015-12-19,568
2015-12-20,568
2015-12-21,568
2015-12-22,568
2015-12-23,568
2015-12-24,542
2015-12-25,542
2015-12-26,542
2015-12-27,542
2015-12-28,542
2015-12-29,542
2015-12-30,542
2015-12-31,542
2016-01-01,542
2016-01-02,542
2016-01-03,542
2016-01-04,516
2016-01-05,516
2016-01-06,516
2016-01-07,516
2016-01-08,516
2016-01-09,516
2016-01-10,516
2016-01-11,516
2016-01-12,516
2016-01-13,516
2016-01-14,516
2016-01-15,491
2016-01-16,491
2016-01-17,491
2016-01-18,491
2016-01-19,491
2016-01-20,491
2016-01-21,491
2016-01-22,491
2016-01-23,491
2016-01-24,491
2016-01-25,491
2016-01-26,491
2016-01-27,468
2016-01-28,468
2016-01-29,468
2016-01-30,468
2016-01-31,468
2016-02-01,468
2016-02-02,468
2016-02-03,468
2016-02-04,468
2016-02-05,468
2016-02-06,468
2016-02-07,446
2016-02-08,446
2016-02-09,446
2016-02-10,446
2016-02-11,446
2016-02-12,446
2016-02-13,446
2016-02-14,446
2016-02-15,446
2016-02-16,446
2016-02-17,446
2016-02-18,425
2016-02-19,425
2016-02-20,425
2016-02-21,425
2016-02-22,425
2016-02-23,425
2016-02-24,425
2016-02-25,425
2016-02-26,425
2016-02-27,425
2016-02-28,425
2016-02-29,404
2016-03-01,404
2016-03-02,404
2016-03-03,404
2016-03-04,404
2016-03-05,404
2016-03-06,404
2016-03-07,404
2016-03-08,404
2016-03-09,404
2016-03-10,385
2016-03-11,385
2016-03-12,385
2016-03-13,385
2016-03-14,385
2016-03-15,385
2016-03-16,385
2016-03-17,385
2016-03-18,385
2016-03-19,385
2016-03-20,385
2016-03-21,366
2016-03-22,366
2016-03-23,366
2016-03-24,366
2016-03-25,366
2016-03-26,366
2016-03-27,366
2016-03-28,366
2016-03-29,366
2016-03-30,366
2016-03-31,366
2016-04-01,366
2016-04-02,348
2016-04-03,348
2016-04-04,348
2016-04-05,348
2016-04-06,348
2016-04-07,348
2016-04-08,348
2016-04-09,348
2016-04-10,348
2016-04-11,348
2016-04-12,348
2016-04-13,332
2016-04-14,332
2016-04-15,332
2016-04-16,332
2016-04-17,332
2016-04-18,332
2016-04-19,332
2016-04-20,332
2016-04-21,332
2016-04-22,332
2016-04-23,316
2016-04-24,316
2016-04-25,316
2016-04-26,316
2016-04-27,316
2016-04-28,316
2016-04-29,316
2016-04-30,316
2016-05-01,316
2016-05-02,316
2016-05-03,316
2016-05-04,301
2016-05-05,301
2016-05-06,301
2016-05-07,301
2016-05-08,301
2016-05-09,301
2016-05-10,301
2016-05-11,301
2016-05-12,301
2016-05-13,301
2016-05-14,301
2016-05-15,286
2016-05-16,286
2016-05-17,286
2016-05-18,286
2016-05-19,286
2016-05-22,286
2016-05-23,286
2016-05-24,286
2016-05-25,286
2016-05-26,272
2016-05-27,272
2016-05-28,272
2016-05-29,272
2016-05-30,272
2016-05-31,272
2016-06-01,272
2016-06-02,272
2016-06-03,272
2016-06-04,272
2016-06-05,259
2016-06-06,259
2016-06-07,259
2016-06-08,259
2016-06-09,259
2016-06-10,259
2016-06-11,259
2016-06-12,259
2016-06-13,259
2016-06-14,247
2016-06-15,247
2016-06-16,247
2016-06-17,247
2016-06-18,247
2016-06-19,247
2016-06-20,235
2016-06-21,235
2016-06-22,235
2016-06-23,235
2016-06-24,235
2016-06-25,235
2016-06-26,235
2016-06-27,235
2016-06-28,224
2016-06-29,224
2016-06-30,224
2016-07-01,224
2016-07-02,224
2016-07-03,224
2016-07-04,224
2016-07-05,224
2016-07-06,224
2016-07-07,213
2016-07-08,213
2016-07-09,213
2016-07-10,213
2016-07-11,213
2016-07-12,213
2016-07-13,213
2016-07-14,213
2016-07-15,213
2016-07-16,213
2016-07-17,203
2016-07-18,203
2016-07-23,203
2016-07-24,203
2016-07-25,203
2016-07-26,203
2016-07-27,203
2016-07-28,203
2016-07-29,203
2016-07-30,203
2016-07-31,195
2016-08-01,195
2016-08-02,195
2016-08-03,195
2016-08-04,195
2016-08-05,195
2016-08-06,195
2016-08-07,195
2016-08-08,195
2016-08-09,195
2016-08-10,195
2016-08-11,195
2016-08-12,195
2016-08-13,195
2016-08-14,195
2016-08-15,187
2016-08-16,187
2016-08-17,187
2016-08-18,187
2016-08-19,187
2016-08-20,187
2016-08-21,187
2016-08-22,187
2016-08-23,187
2016-08-24,187
2016-08-25,187
2016-08-26,187
2016-08-28,187
2016-08-31,187
2016-09-01,187
2016-09-02,187
2016-09-03,187
2016-09-04,178
2016-09-05,178
2016-09-06,178
2016-09-07,178
2016-09-08,178
2016-09-09,178
2016-09-10,178
2016-09-11,178
2016-09-12,178
2016-09-13,178
2016-09-14,178
2016-09-15,178
2016-09-16,178
2016-09-17,178
2016-09-18,178
2016-09-19,178
2016-09-20,178
2016-09-21,178
2016-09-22,178
2016-09-23,178
2016-09-24,178
2016-09-25,172
2016-09-26,172
2016-09-27,172
2016-09-28,172
2016-09-29,172
2016-09-30,172
2016-10-01,172
2016-10-02,172
2016-10-03,172
2016-10-04,172
2016-10-05,172
2016-10-06,172
2016-10-07,172
2016-10-08,172
2016-10-09,172
2016-10-10,172
2016-10-11,172
2016-10-12,172
2016-10-13,172
2016-10-14,165
2016-10-15,165
2016-10-16,165
2016-10-17,165
2016-10-18,165
2016-10-19,165
2016-10-20,165
2016-10-21,165
2016-10-22,165
2016-10-23,165
2016-10-24,165
2016-10-25,165
2016-10-26,165
2016-10-27,165
2016-10-28,165
2016-10-29,165
2016-10-30,165
2016-10-31,156
2016-11-01,156
2016-11-02,156
2016-11-03,156
2016-11-04,156
2016-11-05,156
2016-11-06,156
2016-11-07,156
2016-11-08,156
2016-11-09,156
2016-11-10,156
2016-11-11,156
2016-11-12,156
2016-11-13,156
2016-11-14,156
2016-12-07,142
2016-12-08,142
2016-12-09,142
2016-12-10,142
2016-12-11,142
2016-12-12,142
2016-12-13,142
2016-12-14,142
2016-12-15,142
2016-12-16,142
2016-12-17,142
2016-12-18,142
2016-12-19,142
2016-12-20,142
2016-12-21,142
2016-12-22,142
2016-12-23,135
2016-12-24,135
2016-12-25,135
2016-12-26,135
2016-12-27,135
2016-12-28,135
2016-12-29,135
2016-12-30,135
2016-12-31,135
2017-01-01,135
2017-01-02,135
2017-01-03,135
2017-01-04,135
2017-01-05,135
2017-01-06,129
2017-01-07,129
2017-01-08,129
2017-01-09,129
2017-01-10,129
2017-01-11,129
2017-01-12,129
2017-01-13,129
2017-01-14,129
2017-01-15,129
2017-01-16,129
2017-01-17,129
2017-01-18,129
2017-01-19,122
2017-01-20,122
2017-01-21,122
2017-01-22,122
2017-01-27,122
2017-01-28,122
2017-01-29,122
2017-01-30,122
2017-01-31,122
2017-02-01,115
2017-02-02,115
2017-02-03,115
2017-02-04,115
2017-02-05,115
2017-02-06,115
2017-02-07,115
2017-02-08,115
2017-02-09,115
2017-02-10,115
2017-02-11,115
2017-02-12,115
2017-02-13,115
2017-02-14,109
2017-02-15,109
2017-02-16,109
2017-02-18,109
2017-02-19,109
2017-02-20,109
2017-02-21,109
2017-02-22,109
2017-02-23,109
2017-02-24,109
2017-02-25,109
2017-02-26,109
2017-02-27,109
2017-02-28,103
2017-03-01,103
2017-03-02,103
2017-03-03,103
2017-03-04,103
2017-03-05,103
2017-03-06,103
2017-03-07,103
2017-03-08,103
2017-03-09,103
2017-03-10,103
2017-03-11,103
2017-03-12,103
2017-03-13,103
2017-03-14,98
2017-03-15,98
2017-03-16,98
2017-03-17,98
2017-03-18,98
2017-03-19,98
2017-03-20,98
2017-03-21,98
2017-03-22,98
2017-03-23,98
2017-03-24,98
2017-03-25,98
2017-03-26,98
2017-03-27,98
2017-03-28,98
2017-03-29,93
2017-03-30,93
2017-03-31,93
2017-04-01,93
2017-04-02,93
2017-04-03,93
2017-04-04,93
2017-04-12,93
2017-04-13,89
2017-04-14,89
2017-04-15,89
2017-04-16,89
2017-04-17,89
2017-04-18,89
2017-04-19,89
2017-04-20,89
2017-04-21,89
2017-04-22,89
2017-04-23,89
2017-04-24,89
2017-04-25,89
2017-04-26,89
2017-04-27,84
2017-04-28,84
2017-04-29,84
2017-04-30,84
2017-05-01,84
2017-05-02,84
2017-05-03,84
2017-05-04,84
2017-05-05,84
2017-05-06,84
2017-05-07,84
2017-05-08,84
2017-05-09,84
2017-05-10,84
2017-05-11,84
2017-05-12,79
2017-05-13,79
2017-05-14,79
2017-05-15,79
2017-05-16,79
2017-05-17,79
2017-05-18,79
2017-05-19,79
2017-05-20,79
2017-05-21,79
2017-05-22,79
2017-05-23,79
2017-05-24,79
2017-05-25,79
2017-05-26,79
2017-05-27,75
2017-05-28,75
2017-05-29,75
2017-05-30,75
2017-05-31,75
2017-06-01,75
2017-06-02,75
2017-06-03,75
2017-06-06,75
2017-06-07,75
2017-06-08,75
2017-06-09,75
2017-06-10,71
2017-06-11,71
2017-06-12,71
2017-06-13,71
2017-06-14,71
2017-06-15,71
2017-06-16,71
2017-06-17,71
2017-06-18,71
2017-06-19,71
2017-06-20,71
2017-06-21,71
2017-06-22,71
2017-06-23,71
2017-06-24,71
2017-06-25,71
2017-06-26,71
2017-06-27,67
2017-06-28,67
2017-06-29,67
2017-06-30,67
2017-07-01,67
2017-07-02,67
2017-07-03,67
2017-07-04,67
2017-07-05,67
2017-07-06,67
2017-07-07,67
2017-07-08,67
2017-07-13,67
2017-07-14,63
2017-07-15,63
2017-07-16,63
2017-07-17,63
2017-07-18,63
2017-07-19,63
2017-07-20,63
2017-07-21,63
2017-07-22,63
2017-07-23,63
2017-07-24,63
2017-07-25,63
2017-07-26,63
2017-07-27,63
2017-07-28,63
2017-07-29,63
2017-07-30,59
2017-07-31,59
2017-08-01,59
2017-08-02,59
2017-08-03,59
2017-08-04,59
2017-08-05,59
2017-08-06,59
2017-08-09,59
2017-08-10,59
2017-08-11,59
2017-08-12,59
2017-08-13,59
2017-08-14,56
2017-08-15,56
2017-08-17,56
2017-08-18,56
2017-08-19,56
2017-08-20,56
2017-08-21,56
2017-08-22,56
2017-08-23,56
2017-08-24,56
2017-08-25,56
2017-08-26,53
2017-08-27,53
2017-08-28,53
2017-08-29,53
2017-08-30,53
2017-08-31,53
2017-09-01,53
2017-09-02,53
2017-09-03,53
2017-09-04,53
2017-09-05,53
2017-09-06,53
2017-09-07,51
2017-09-08,51
2017-09-09,51
2017-09-10,51
2017-09-11,51
2017-09-12,51
2017-09-13,51
2017-09-14,51
2017-09-15,51
2017-09-16,51
2017-09-17,51
2017-09-19,51
2017-09-20,51
2017-09-21,51
2017-09-22,51
2017-09-23,51
2017-09-24,51
2017-09-25,51
2017-09-26,51
2017-09-27,51
2017-09-28,51
2017-09-29,51
2017-09-30,51
2017-10-01,51
2017-10-02,51
2017-10-03,51
2017-10-04,51
2017-10-05,51
2017-10-06,51
2017-10-07,51
2017-10-08,51
2017-10-09,51
2017-10-10,48
2017-10-11,48
2017-10-12,48
2017-10-13,48
2017-10-14,48
2017-10-15,48
2017-10-16,48
2017-10-17,48
2017-10-18,48
2017-10-19,48
2017-10-20,48
2017-10-21,48
2017-10-22,48
2017-10-23,48
2017-10-24,48
2017-10-25,48
2017-10-26,48
2017-10-27,45
2017-10-28,45
2017-10-29,45
2017-10-30,45
2017-10-31,45
2017-11-01,45
2017-11-02,45
2017-11-03,45
2017-11-04,45
2017-11-05,45
2017-11-06,45
2017-11-07,45
2017-11-08,45
2017-11-09,45
2017-11-10,45
2017-11-11,45
2017-11-12,45
2017-11-13,45
2017-11-14,45
2017-11-15,42
2017-11-16,42
2017-11-17,42
2017-11-18,42
2017-11-19,42
2017-11-20,42
2017-11-21,42
2017-11-22,42
2017-11-23,42
2017-11-24,42
2017-11-25,42
2017-11-26,42
2017-11-27,42
2017-11-28,42
2017-11-29,42
2017-11-30,42
2017-12-01,42
2017-12-02,42
2017-12-03,39
2017-12-04,39
2017-12-05,39
2017-12-06,39
2017-12-07,39
2017-12-08,39
2017-12-09,39
2017-12-10,39
2017-12-11,39
2017-12-12,39
2017-12-14,39
2017-12-15,39
2017-12-16,39
2017-12-17,39
2017-12-18,38
2017-12-19,38
2017-12-20,38
2017-12-21,38
2017-12-22,38
2017-12-23,38
2017-12-24,38
2017-12-25,38
2017-12-26,38
2017-12-27,38
2017-12-28,38
2017-12-29,38
2017-12-30,38
2017-12-31,38
2018-01-01,38
2018-01-02,36
2018-01-03,36
2018-01-04,36
2018-01-05,36
2018-01-06,36
2018-01-07,36
2018-01-08,36
2018-01-09,36
2018-01-10,36
2018-01-11,36
2018-01-12,36
2018-01-13,36
2018-01-14,36
2018-01-15,34
2018-01-16,34
2018-01-17,34
2018-01-18,34
2018-01-19,34
2018-01-20,34
2018-01-21,34
2018-01-22,34
2018-01-23,34
2018-01-24,33
2018-01-25,33
2018-01-26,33
2018-01-27,33
2018-01-28,33
2018-01-29,33
2018-01-31,33
2018-02-01,33
2018-02-02,33
2018-02-03,33
2018-02-04,33
2018-02-05,34
2018-02-06,34
2018-02-07,34
2018-02-08,34
2018-02-09,34
2018-02-10,34
2018-02-11,34
2018-02-12,34
2018-02-13,34
2018-02-14,34
2018-02-15,34
2018-02-16,34
2018-02-17,34
2018-02-18,34
2018-02-19,34
2018-02-20,34
2018-02-21,34
2018-02-22,34
2018-02-23,34
2018-02-24,34
2018-02-25,34
2018-02-26,34
2018-02-27,34
2018-03-01,34
2018-03-02,35
2018-03-03,35
2018-03-04,35
2018-03-05,35
2018-03-06,35
2018-03-07,35
2018-03-08,35
2018-03-09,35
2018-03-10,35
2018-03-11,35
2018-03-12,35
2018-03-13,35
2018-03-14,35
2018-03-15,35
2018-03-16,35
2018-03-17,35
2018-03-18,35
2018-03-19,35
2018-03-20,35
2018-03-21,33
2018-03-23,33
2018-03-24,33
2018-03-26,33
2018-03-27,32
2018-03-28,32
2018-03-29,32
2018-03-30,32
2018-03-31,32
2018-04-01,32
2018-04-02,32
2018-04-03,32
2018-04-04,32
2018-04-05,32
2018-04-06,30
2018-04-08,30
2018-04-09,30
2018-04-10,30
2018-04-11,30
2018-04-12,30
2018-04-13,30
2018-04-14,30
2018-04-15,30
2018-04-16,30
2018-04-17,29
2018-04-18,29
2018-04-19,29
2018-04-20,29
2018-04-21,29
2018-04-22,29
2018-04-23,29
2018-04-24,29
2018-04-25,29
2018-04-26,29
2018-04-27,29
2018-04-28,29
2018-04-29,28
2018-04-30,28
2018-05-01,28
2018-05-02,28
2018-05-04,28
2018-05-05,28
2018-05-06,28
2018-05-07,28
2018-05-08,28
2018-05-09,28
2018-05-10,28
2018-05-11,29
2018-05-12,29
2018-05-13,29
2018-05-14,29
2018-05-15,29
2018-05-16,29
2018-05-17,29
2018-05-18,29
2018-05-19,29
2018-05-20,29
2018-05-21,29
2018-05-22,29
2018-05-23,29
2018-05-24,29
2018-05-25,29
2018-05-26,29
2018-05-27,29
2018-05-28,29
2018-05-29,29
2018-05-30,29
2018-05-31,29
2018-06-01,29
2018-06-02,29
2018-06-03,29
2018-06-04,29
2018-06-05,29
2018-06-06,29
2018-06-07,29
2018-06-08,29
2018-06-09,29
2018-06-10,29
2018-06-11,30
2018-06-12,30
2018-06-13,30
2018-06-14,30
2018-06-15,30
2018-06-16,30
2018-06-17,30
2018-06-18,30
2018-06-19,30
2018-06-20,30
2018-06-21,30
2018-06-22,30
2018-06-23,30
2018-06-24,31
2018-06-25,31
2018-06-26,31
2018-06-27,31
2018-06-28,31
2018-06-29,31
2018-06-30,31
2018-07-01,31
2018-07-02,31
2018-07-03,31
2018-07-04,31
2018-07-05,31
2018-07-06,31
2018-07-07,31
2018-07-08,31
2018-07-09,32
2018-07-10,32
2018-07-11,32
2018-07-12,32
2018-07-13,32
2018-07-14,32
2018-07-15,32
2018-07-16,32
2018-07-17,32
2018-07-18,32
2018-07-19,32
2018-07-20,32
2018-07-21,32
2018-07-22,32
2018-07-23,31
2018-07-24,31
2018-07-25,31
2018-07-26,31
2018-07-27,31
2018-07-28,31
2018-07-29,31
2018-07-30,31
2018-07-31,31
2018-08-01,31
2018-08-02,31
2018-08-03,32
2018-08-04,32
2018-08-05,32
2018-08-06,32
2018-08-07,32
2018-08-08,32
2018-08-09,32
2018-08-10,32
2018-08-11,32
2018-08-12,32
2018-08-14,32
2018-08-16,32
2018-08-17,32
2018-08-18,32
2018-08-19,32
2018-08-20,32
2018-08-21,32
2018-08-22,32
2018-08-23,32
2018-08-24,32
2018-08-25,32
2018-08-26,32
2018-08-27,32
2018-08-28,32
2018-08-29,32
2018-08-30,32
2018-08-31,32
2018-09-01,32
2018-09-02,32
2018-09-03,32
2018-09-04,32
2018-09-05,32
2018-09-06,32
2018-09-07,32
2018-09-08,32
2018-09-09,32
2018-09-10,32
2018-09-11,32
2018-09-12,32
2018-09-13,32
2018-09-14,32
2018-09-15,32
2018-09-16,32
2018-09-17,32
2018-09-18,32
2018-09-19,32
2018-09-20,32
2018-09-21,32
2018-09-22,32
2018-09-23,32
2018-09-24,32
2018-09-25,32
2018-09-26,31
2018-09-27,31
2018-09-28,31
2018-09-29,31
2018-09-30,31
2018-10-02,31
2018-10-03,31
2018-10-04,31
2018-10-05,31
2018-10-06,31
2018-10-07,31
2018-10-08,31
2018-10-09,31
2018-10-10,31
2018-10-11,31
2018-10-12,31
2018-10-13,31
2018-10-14,31
2018-10-15,31
2018-10-16,31
2018-10-17,31
2018-10-18,31
2018-10-19,31
2018-10-20,31
2018-10-21,31
2018-10-22,31
2018-10-23,31
2018-10-24,31
2018-10-25,31
2018-10-26,31
2018-10-27,31
2018-10-28,31
2018-10-29,31
2018-10-30,31
2018-10-31,31
2018-11-01,31
2018-11-03,31
2018-11-04,31
2018-11-05,31
2018-11-06,31
2018-11-07,31
2018-11-08,31
2018-11-09,31
2018-11-10,31
2018-11-11,31
2018-11-12,31
2018-11-13,31
2018-11-15,31
2018-11-16,30
2018-11-17,30
2018-11-18,30
2018-11-19,30
2018-11-20,30
2018-11-21,30
2018-11-22,30
2018-11-23,31
2018-11-24,31
2018-11-25,31
2018-11-26,31
2018-11-27,31
2018-11-28,30
2018-11-29,30
2018-12-01,28
2018-12-02,28
2018-12-03,28
2018-12-04,28
2018-12-05,26
2018-12-07,26
2018-12-09,24
2018-12-10,24
2018-12-11,24
2018-12-12,24
2018-12-13,22
2018-12-14,22
2018-12-15,22
2018-12-16,22
2018-12-17,22
2018-12-18,20
2018-12-19,20
2018-12-20,20
2018-12-21,20
2018-12-22,20
2018-12-23,19
2018-12-24,19
2018-12-25,19
2018-12-26,19
2018-12-27,18
2018-12-28,18
2018-12-29,18
2018-12-30,18
2018-12-31,17
2019-01-01,17
2019-01-02,17
2019-01-03,17
2019-01-04,17
2019-01-05,17
2019-01-06,17
2019-01-08,17
2019-01-10,17
2019-01-11,17
2019-01-12,17
2019-01-13,18
2019-01-14,18
2019-01-15,18
2019-01-16,18
2019-01-17,18
2019-01-18,18
2019-01-19,18
2019-01-20,18
2019-01-21,18
2019-01-22,18
2019-01-23,18
2019-01-24,18
2019-01-25,19
2019-01-26,19
2019-01-27,19
2019-01-28,19
2019-01-29,19
2019-01-30,19
2019-01-31,19
2019-02-01,20
2019-02-02,20
2019-02-03,20
2019-02-04,20
2019-02-05,20
2019-02-06,20
2019-02-07,20
2019-02-08,21
2019-02-09,21
2019-02-10,21
2019-02-11,21
2019-02-12,21
2019-02-13,21
2019-02-14,21
2019-02-15,21
2019-02-16,21
2019-02-17,21
2019-02-18,21
2019-02-19,21
2019-02-20,21
2019-02-21,21
2019-02-22,21
2019-02-23,23
2019-02-24,23
2019-02-25,23
2019-02-26,23
2019-02-27,23
2019-02-28,23
2019-03-01,23
2019-03-02,23
2019-03-03,23
2019-03-04,23
2019-03-05,23
2019-03-06,23
2019-03-07,24
2019-03-08,24
2019-03-09,24
2019-03-10,24
2019-03-11,24
2019-03-12,24
2019-03-13,24
2019-03-14,24
2019-03-15,24
2019-03-16,25
2019-03-17,25
2019-03-18,25
2019-03-19,25
2019-03-20,25
2019-03-21,25
2019-03-22,25
2019-03-23,25
2019-03-24,25
2019-03-25,25
2019-03-26,27
2019-03-27,27
2019-03-28,27
2019-03-29,27
2019-03-30,27
2019-03-31,27
2019-04-01,27
2019-04-02,27
2019-04-03,27
2019-04-04,27
2019-04-05,27
2019-04-06,29
2019-04-07,29
2019-04-08,29
2019-04-09,29
2019-04-10,29
2019-04-11,29
2019-04-12,29
2019-04-13,29
2019-04-14,29
2019-04-15,29
2019-04-16,29
2019-04-17,29
2019-04-18,29
2019-04-19,29
2019-04-20,29
2019-04-21,29
2019-04-22,29
2019-04-23,29
2019-04-24,29
2019-04-25,29
2019-04-26,29
2019-04-27,30
2019-04-28,30
2019-04-29,30
2019-04-30,30
2019-05-01,30
2019-05-02,30
2019-05-03,30
2019-05-04,30
2019-05-05,30
2019-05-06,30
2019-05-07,29
2019-05-08,29
2019-05-09,29
2019-05-10,29
2019-05-11,29
2019-05-12,29
2019-05-13,29
2019-05-14,29
2019-05-15,29
2019-05-16,29
2019-05-17,29
2019-05-18,28
2019-05-19,28
2019-05-20,28
2019-05-21,28
2019-05-22,28
2019-05-23,28
2019-05-24,28
2019-05-25,28
2019-05-26,28
2019-05-27,28
2019-05-28,28
2019-05-29,29
2019-05-30,29
2019-05-31,29
2019-06-01,29
2019-06-02,29
2019-06-03,29
2019-06-04,29
2019-06-05,29
2019-06-06,29
2019-06-07,29
2019-06-08,29
2019-06-09,29
2019-06-10,30
2019-06-11,30
2019-06-12,30
2019-06-13,30
2019-06-14,30
2019-06-15,30
2019-06-16,30
2019-06-17,30
2019-06-18,30
2019-06-19,30
2019-06-20,30
2019-06-21,30
2019-06-22,31
2019-06-23,31
2019-06-24,31
2019-06-25,31
2019-06-26,31
2019-06-27,31
2019-06-28,31
2019-06-29,31
2019-06-30,31
2019-07-01,31
2019-07-02,31
2019-07-03,31
2019-07-04,31
2019-07-05,30
2019-07-06,30
2019-07-07,30
2019-07-08,30
2019-07-09,30
2019-07-10,30
2019-07-11,30
2019-07-12,30
2019-07-13,30
2019-07-14,30
2019-07-15,30
2019-07-16,30
2019-07-17,30
2019-07-18,31
2019-07-19,31
2019-07-20,31
2019-07-21,31
2019-07-22,31
2019-07-23,31
2019-07-24,31
2019-07-25,33
2019-07-26,33
2019-07-27,33
2019-07-28,33
2019-07-29,34
2019-07-30,34
2019-07-31,34
2019-08-01,34
2019-08-02,34
2019-08-03,34
2019-08-04,36
2019-08-05,36
2019-08-06,36
2019-08-07,36
2019-08-08,36
2019-08-09,36
2019-08-10,36
2019-08-11,36
2019-08-12,38
2019-08-13,38
2019-08-14,38
2019-08-15,38
