date_obj,Chaos%20rune price
2015-12-06,103
2015-12-07,103
2015-12-08,103
2015-12-09,103
2015-12-10,102
2015-12-11,102
2015-12-12,103
2015-12-13,103
2015-12-14,102
2015-12-15,102
2015-12-16,102
2015-12-17,103
2015-12-18,103
2015-12-19,103
2015-12-20,103
2015-12-21,102
2015-12-22,103
2015-12-23,103
2015-12-24,103
2015-12-25,103
2015-12-26,102
2015-12-27,102
2015-12-28,102
2015-12-29,102
2015-12-30,102
2015-12-31,102
2016-01-01,102
2016-01-02,102
2016-01-03,102
2016-01-04,102
2016-01-05,101
2016-01-06,101
2016-01-07,99
2016-01-08,100
2016-01-09,101
2016-01-10,100
2016-01-11,101
2016-01-12,102
2016-01-13,103
2016-01-14,102
2016-01-15,102
2016-01-16,102
2016-01-17,102
2016-01-18,102
2016-01-19,102
2016-01-20,102
2016-01-21,102
2016-01-22,102
2016-01-23,102
2016-01-24,102
2016-01-25,102
2016-01-26,102
2016-01-27,102
2016-01-28,102
2016-01-29,102
2016-01-30,102
2016-01-31,102
2016-02-01,102
2016-02-02,102
2016-02-03,102
2016-02-04,102
2016-02-05,102
2016-02-06,102
2016-02-07,102
2016-02-08,102
2016-02-09,102
2016-02-10,102
2016-02-11,102
2016-02-12,102
2016-02-13,102
2016-02-14,102
2016-02-15,102
2016-02-16,102
2016-02-17,102
2016-02-18,102
2016-02-19,102
2016-02-20,102
2016-02-21,101
2016-02-22,101
2016-02-23,103
2016-02-24,105
2016-02-25,103
2016-02-26,102
2016-02-27,101
2016-02-28,102
2016-02-29,102
2016-03-01,103
2016-03-02,103
2016-03-03,103
2016-03-04,102
2016-03-05,102
2016-03-06,102
2016-03-07,102
2016-03-08,102
2016-03-09,102
2016-03-10,102
2016-03-11,102
2016-03-12,102
2016-03-13,100
2016-03-14,99
2016-03-15,100
2016-03-16,101
2016-03-17,102
2016-03-18,101
2016-03-19,101
2016-03-20,101
2016-03-21,101
2016-03-22,101
2016-03-23,102
2016-03-24,102
2016-03-25,102
2016-03-26,102
2016-03-27,102
2016-03-28,102
2016-03-29,102
2016-03-30,102
2016-03-31,102
2016-04-01,101
2016-04-02,101
2016-04-03,101
2016-04-04,102
2016-04-05,102
2016-04-06,102
2016-04-07,103
2016-04-08,102
2016-04-09,102
2016-04-10,102
2016-04-11,102
2016-04-12,102
2016-04-13,102
2016-04-14,102
2016-04-15,102
2016-04-16,102
2016-04-17,102
2016-04-18,101
2016-04-19,101
2016-04-20,102
2016-04-21,102
2016-04-22,102
2016-04-23,102
2016-04-24,102
2016-04-25,102
2016-04-26,102
2016-04-27,104
2016-04-28,103
2016-04-29,102
2016-04-30,102
2016-05-01,102
2016-05-02,101
2016-05-03,102
2016-05-04,103
2016-05-05,103
2016-05-06,100
2016-05-07,98
2016-05-08,97
2016-05-09,100
2016-05-10,100
2016-05-11,101
2016-05-12,100
2016-05-13,99
2016-05-14,97
2016-05-15,97
2016-05-16,97
2016-05-17,97
2016-05-18,97
2016-05-19,97
2016-05-22,99
2016-05-23,99
2016-05-24,100
2016-05-25,100
2016-05-26,100
2016-05-27,100
2016-05-28,100
2016-05-29,100
2016-05-30,100
2016-05-31,100
2016-06-01,100
2016-06-02,100
2016-06-03,100
2016-06-04,100
2016-06-05,100
2016-06-06,100
2016-06-07,100
2016-06-08,101
2016-06-09,102
2016-06-10,101
2016-06-11,101
2016-06-12,101
2016-06-13,101
2016-06-14,101
2016-06-15,101
2016-06-16,101
2016-06-17,101
2016-06-18,101
2016-06-19,101
2016-06-20,101
2016-06-21,101
2016-06-22,102
2016-06-23,102
2016-06-24,102
2016-06-25,102
2016-06-26,102
2016-06-27,102
2016-06-28,102
2016-06-29,102
2016-06-30,102
2016-07-01,102
2016-07-02,102
2016-07-03,102
2016-07-04,102
2016-07-05,102
2016-07-06,101
2016-07-07,101
2016-07-08,101
2016-07-09,101
2016-07-10,101
2016-07-11,102
2016-07-12,101
2016-07-13,101
2016-07-14,101
2016-07-15,101
2016-07-16,101
2016-07-17,101
2016-07-18,101
2016-07-23,101
2016-07-24,100
2016-07-25,100
2016-07-26,100
2016-07-27,100
2016-07-28,100
2016-07-29,100
2016-07-30,101
2016-07-31,101
2016-08-01,101
2016-08-02,101
2016-08-03,101
2016-08-04,101
2016-08-05,101
2016-08-06,101
2016-08-07,101
2016-08-08,101
2016-08-09,101
2016-08-10,101
2016-08-11,102
2016-08-12,102
2016-08-13,102
2016-08-14,101
2016-08-15,101
2016-08-16,102
2016-08-17,102
2016-08-18,102
2016-08-19,102
2016-08-20,101
2016-08-21,101
2016-08-22,101
2016-08-23,101
2016-08-24,102
2016-08-25,102
2016-08-26,102
2016-08-28,102
2016-08-31,101
2016-09-01,102
2016-09-02,102
2016-09-03,102
2016-09-04,101
2016-09-05,101
2016-09-06,101
2016-09-07,102
2016-09-08,102
2016-09-09,102
2016-09-10,102
2016-09-11,102
2016-09-12,102
2016-09-13,102
2016-09-14,102
2016-09-15,102
2016-09-16,102
2016-09-17,102
2016-09-18,102
2016-09-19,102
2016-09-20,102
2016-09-21,102
2016-09-22,102
2016-09-23,101
2016-09-24,101
2016-09-25,102
2016-09-26,102
2016-09-27,102
2016-09-28,102
2016-09-29,102
2016-09-30,102
2016-10-01,101
2016-10-02,101
2016-10-03,101
2016-10-04,101
2016-10-05,101
2016-10-06,100
2016-10-07,99
2016-10-08,100
2016-10-09,100
2016-10-10,101
2016-10-11,101
2016-10-12,101
2016-10-13,101
2016-10-14,101
2016-10-15,101
2016-10-16,101
2016-10-17,101
2016-10-18,102
2016-10-19,102
2016-10-20,102
2016-10-21,102
2016-10-22,102
2016-10-23,102
2016-10-24,102
2016-10-25,102
2016-10-26,102
2016-10-27,100
2016-10-28,101
2016-10-29,101
2016-10-30,101
2016-10-31,101
2016-11-01,101
2016-11-02,101
2016-11-03,100
2016-11-04,101
2016-11-05,101
2016-11-06,99
2016-11-07,99
2016-11-08,100
2016-11-09,101
2016-11-10,101
2016-11-11,101
2016-11-12,100
2016-11-13,99
2016-11-14,99
2016-11-15,100
2016-12-07,99
2016-12-08,100
2016-12-09,100
2016-12-10,101
2016-12-11,100
2016-12-12,101
2016-12-13,100
2016-12-14,100
2016-12-15,100
2016-12-16,101
2016-12-17,100
2016-12-18,100
2016-12-19,100
2016-12-20,100
2016-12-21,100
2016-12-22,100
2016-12-23,100
2016-12-24,100
2016-12-25,101
2016-12-26,100
2016-12-27,100
2016-12-28,100
2016-12-29,100
2016-12-30,100
2016-12-31,101
2017-01-01,101
2017-01-02,101
2017-01-03,100
2017-01-04,100
2017-01-05,100
2017-01-06,100
2017-01-07,100
2017-01-08,100
2017-01-09,100
2017-01-10,100
2017-01-11,100
2017-01-12,100
2017-01-13,100
2017-01-14,100
2017-01-15,100
2017-01-16,100
2017-01-17,100
2017-01-18,100
2017-01-19,100
2017-01-20,100
2017-01-21,100
2017-01-22,100
2017-01-23,100
2017-01-27,101
2017-01-28,100
2017-01-29,100
2017-01-30,100
2017-01-31,100
2017-02-01,100
2017-02-02,100
2017-02-03,100
2017-02-04,100
2017-02-05,100
2017-02-06,100
2017-02-07,100
2017-02-08,100
2017-02-09,100
2017-02-10,100
2017-02-11,101
2017-02-12,100
2017-02-13,102
2017-02-14,102
2017-02-15,101
2017-02-16,101
2017-02-18,101
2017-02-19,101
2017-02-20,100
2017-02-21,100
2017-02-22,100
2017-02-23,100
2017-02-24,100
2017-02-25,100
2017-02-26,100
2017-02-27,100
2017-02-28,100
2017-03-01,101
2017-03-02,101
2017-03-03,101
2017-03-04,101
2017-03-05,101
2017-03-06,102
2017-03-07,103
2017-03-08,103
2017-03-09,103
2017-03-10,101
2017-03-11,101
2017-03-12,100
2017-03-13,101
2017-03-14,101
2017-03-15,100
2017-03-16,100
2017-03-17,101
2017-03-18,100
2017-03-19,101
2017-03-20,101
2017-03-21,101
2017-03-22,101
2017-03-23,101
2017-03-24,101
2017-03-25,101
2017-03-26,101
2017-03-27,101
2017-03-28,101
2017-03-29,102
2017-03-30,102
2017-03-31,101
2017-04-01,101
2017-04-02,101
2017-04-03,101
2017-04-04,101
2017-04-12,101
2017-04-13,101
2017-04-14,101
2017-04-15,101
2017-04-16,101
2017-04-17,101
2017-04-18,101
2017-04-19,101
2017-04-20,101
2017-04-21,101
2017-04-22,101
2017-04-23,101
2017-04-24,101
2017-04-25,101
2017-04-26,101
2017-04-27,101
2017-04-28,101
2017-04-29,100
2017-04-30,100
2017-05-01,100
2017-05-02,100
2017-05-03,101
2017-05-04,101
2017-05-05,101
2017-05-06,101
2017-05-07,101
2017-05-08,101
2017-05-09,100
2017-05-10,100
2017-05-11,100
2017-05-12,100
2017-05-13,100
2017-05-14,99
2017-05-15,99
2017-05-16,99
2017-05-17,99
2017-05-18,99
2017-05-19,99
2017-05-20,100
2017-05-21,100
2017-05-22,100
2017-05-23,100
2017-05-24,100
2017-05-25,97
2017-05-26,97
2017-05-27,95
2017-05-28,95
2017-05-29,94
2017-05-30,95
2017-05-31,97
2017-06-01,101
2017-06-02,102
2017-06-03,101
2017-06-04,103
2017-06-05,102
2017-06-06,102
2017-06-07,101
2017-06-08,101
2017-06-09,101
2017-06-10,100
2017-06-11,98
2017-06-12,97
2017-06-13,98
2017-06-14,98
2017-06-15,98
2017-06-16,99
2017-06-17,99
2017-06-18,100
2017-06-19,100
2017-06-20,100
2017-06-21,101
2017-06-22,100
2017-06-23,101
2017-06-24,101
2017-06-25,101
2017-06-26,101
2017-06-27,101
2017-06-28,101
2017-06-29,101
2017-06-30,102
2017-07-01,102
2017-07-02,102
2017-07-03,102
2017-07-04,101
2017-07-05,101
2017-07-06,102
2017-07-07,102
2017-07-08,101
2017-07-13,101
2017-07-14,101
2017-07-15,101
2017-07-16,101
2017-07-17,101
2017-07-18,101
2017-07-19,101
2017-07-20,101
2017-07-21,101
2017-07-22,101
2017-07-23,101
2017-07-24,101
2017-07-25,101
2017-07-26,101
2017-07-27,101
2017-07-28,101
2017-07-29,101
2017-07-30,102
2017-07-31,102
2017-08-01,102
2017-08-02,101
2017-08-03,101
2017-08-04,101
2017-08-05,101
2017-08-06,101
2017-08-09,101
2017-08-10,101
2017-08-11,101
2017-08-12,101
2017-08-13,101
2017-08-14,101
2017-08-15,101
2017-08-16,101
2017-08-17,101
2017-08-18,101
2017-08-19,101
2017-08-20,101
2017-08-21,101
2017-08-22,101
2017-08-23,101
2017-08-24,100
2017-08-25,101
2017-08-26,100
2017-08-27,100
2017-08-28,100
2017-08-29,100
2017-08-30,98
2017-08-31,99
2017-09-01,100
2017-09-02,100
2017-09-03,100
2017-09-04,100
2017-09-05,100
2017-09-06,101
2017-09-07,101
2017-09-08,102
2017-09-09,102
2017-09-10,101
2017-09-11,100
2017-09-12,100
2017-09-13,100
2017-09-14,100
2017-09-15,100
2017-09-16,100
2017-09-17,100
2017-09-18,100
2017-09-19,100
2017-09-20,100
2017-09-21,100
2017-09-22,101
2017-09-23,100
2017-09-24,100
2017-09-25,100
2017-09-26,100
2017-09-27,100
2017-09-28,100
2017-09-29,100
2017-09-30,100
2017-10-01,100
2017-10-02,100
2017-10-03,100
2017-10-04,99
2017-10-05,99
2017-10-06,98
2017-10-07,98
2017-10-08,97
2017-10-09,97
2017-10-10,97
2017-10-11,97
2017-10-12,97
2017-10-13,97
2017-10-14,97
2017-10-15,97
2017-10-16,97
2017-10-17,97
2017-10-18,97
2017-10-19,97
2017-10-20,97
2017-10-21,96
2017-10-22,95
2017-10-23,95
2017-10-24,95
2017-10-25,96
2017-10-26,96
2017-10-27,96
2017-10-28,96
2017-10-29,97
2017-10-30,97
2017-10-31,97
2017-11-01,97
2017-11-02,97
2017-11-03,97
2017-11-04,97
2017-11-05,97
2017-11-06,98
2017-11-07,98
2017-11-08,99
2017-11-09,99
2017-11-10,99
2017-11-11,98
2017-11-12,98
2017-11-13,98
2017-11-14,98
2017-11-15,98
2017-11-16,97
2017-11-17,97
2017-11-18,97
2017-11-19,96
2017-11-20,96
2017-11-21,96
2017-11-22,95
2017-11-23,95
2017-11-24,94
2017-11-25,93
2017-11-26,92
2017-11-27,92
2017-11-28,92
2017-11-29,92
2017-11-30,93
2017-12-01,93
2017-12-02,92
2017-12-03,93
2017-12-04,93
2017-12-05,93
2017-12-06,93
2017-12-07,94
2017-12-08,95
2017-12-09,96
2017-12-10,97
2017-12-11,97
2017-12-12,97
2017-12-13,97
2017-12-14,97
2017-12-15,98
2017-12-16,98
2017-12-17,98
2017-12-18,99
2017-12-19,100
2017-12-20,100
2017-12-21,100
2017-12-22,99
2017-12-23,99
2017-12-24,99
2017-12-25,99
2017-12-26,99
2017-12-27,99
2017-12-28,99
2017-12-29,99
2017-12-30,100
2017-12-31,100
2018-01-01,100
2018-01-02,100
2018-01-03,100
2018-01-04,100
2018-01-05,100
2018-01-06,100
2018-01-07,99
2018-01-08,96
2018-01-09,94
2018-01-10,93
2018-01-11,93
2018-01-12,94
2018-01-13,94
2018-01-14,94
2018-01-15,94
2018-01-16,94
2018-01-17,94
2018-01-18,94
2018-01-19,94
2018-01-20,94
2018-01-21,93
2018-01-22,93
2018-01-23,93
2018-01-24,93
2018-01-25,93
2018-01-26,93
2018-01-27,94
2018-01-28,94
2018-01-29,94
2018-01-30,94
2018-01-31,94
2018-02-01,94
2018-02-02,94
2018-02-03,94
2018-02-04,94
2018-02-05,93
2018-02-06,93
2018-02-07,94
2018-02-08,95
2018-02-09,95
2018-02-10,94
2018-02-11,94
2018-02-12,94
2018-02-13,94
2018-02-14,94
2018-02-15,94
2018-02-16,94
2018-02-17,93
2018-02-18,93
2018-02-19,93
2018-02-20,93
2018-02-21,93
2018-02-22,94
2018-02-23,95
2018-02-24,96
2018-02-25,97
2018-02-26,98
2018-02-27,98
2018-02-28,98
2018-03-01,98
2018-03-02,98
2018-03-03,98
2018-03-04,98
2018-03-05,98
2018-03-06,98
2018-03-07,98
2018-03-08,98
2018-03-09,98
2018-03-10,98
2018-03-11,97
2018-03-12,97
2018-03-13,97
2018-03-14,97
2018-03-15,97
2018-03-16,98
2018-03-17,98
2018-03-18,98
2018-03-20,99
2018-03-21,99
2018-03-23,99
2018-03-24,99
2018-03-25,99
2018-03-26,99
2018-03-27,99
2018-03-28,99
2018-03-29,99
2018-03-30,98
2018-03-31,98
2018-04-01,98
2018-04-02,98
2018-04-03,98
2018-04-04,98
2018-04-05,98
2018-04-06,98
2018-04-07,98
2018-04-08,98
2018-04-09,98
2018-04-10,98
2018-04-11,98
2018-04-12,98
2018-04-13,98
2018-04-14,98
2018-04-15,98
2018-04-16,98
2018-04-17,98
2018-04-18,98
2018-04-19,98
2018-04-20,98
2018-04-21,98
2018-04-22,98
2018-04-23,98
2018-04-24,98
2018-04-25,98
2018-04-26,98
2018-04-27,98
2018-04-28,98
2018-04-29,98
2018-04-30,98
2018-05-01,98
2018-05-02,98
2018-05-03,98
2018-05-04,98
2018-05-05,98
2018-05-07,98
2018-05-08,98
2018-05-09,98
2018-05-10,98
2018-05-11,98
2018-05-12,98
2018-05-13,98
2018-05-14,98
2018-05-15,98
2018-05-16,98
2018-05-17,98
2018-05-18,98
2018-05-19,98
2018-05-20,98
2018-05-21,98
2018-05-22,98
2018-05-23,98
2018-05-24,99
2018-05-25,99
2018-05-26,99
2018-05-27,99
2018-05-28,100
2018-05-29,100
2018-05-30,100
2018-05-31,100
2018-06-01,100
2018-06-02,100
2018-06-03,99
2018-06-04,99
2018-06-05,99
2018-06-06,98
2018-06-07,98
2018-06-08,97
2018-06-09,96
2018-06-10,97
2018-06-11,97
2018-06-12,96
2018-06-13,94
2018-06-14,92
2018-06-15,92
2018-06-16,93
2018-06-17,93
2018-06-18,93
2018-06-19,93
2018-06-20,94
2018-06-21,94
2018-06-22,94
2018-06-23,94
2018-06-24,95
2018-06-25,96
2018-06-26,96
2018-06-27,96
2018-06-28,96
2018-06-29,96
2018-06-30,96
2018-07-01,96
2018-07-02,96
2018-07-03,96
2018-07-04,96
2018-07-05,96
2018-07-06,97
2018-07-07,97
2018-07-08,97
2018-07-09,98
2018-07-10,99
2018-07-11,100
2018-07-12,100
2018-07-13,101
2018-07-14,101
2018-07-15,101
2018-07-16,102
2018-07-17,102
2018-07-18,102
2018-07-19,102
2018-07-20,102
2018-07-21,102
2018-07-22,101
2018-07-23,101
2018-07-24,101
2018-07-25,101
2018-07-26,101
2018-07-27,101
2018-07-28,101
2018-07-29,100
2018-07-30,100
2018-07-31,99
2018-08-01,99
2018-08-02,99
2018-08-03,100
2018-08-04,101
2018-08-05,102
2018-08-06,102
2018-08-07,103
2018-08-08,103
2018-08-09,102
2018-08-10,102
2018-08-11,102
2018-08-12,102
2018-08-14,102
2018-08-16,101
2018-08-17,101
2018-08-18,101
2018-08-19,101
2018-08-20,101
2018-08-21,101
2018-08-22,101
2018-08-23,101
2018-08-24,101
2018-08-25,102
2018-08-26,102
2018-08-27,102
2018-08-28,102
2018-08-29,102
2018-08-30,102
2018-08-31,102
2018-09-01,102
2018-09-02,102
2018-09-03,102
2018-09-04,102
2018-09-05,102
2018-09-06,101
2018-09-07,101
2018-09-08,101
2018-09-09,100
2018-09-10,101
2018-09-11,101
2018-09-12,101
2018-09-13,102
2018-09-14,102
2018-09-15,101
2018-09-16,101
2018-09-17,101
2018-09-18,101
2018-09-19,101
2018-09-20,102
2018-09-21,102
2018-09-22,102
2018-09-23,102
2018-09-24,102
2018-09-25,102
2018-09-26,102
2018-09-27,102
2018-09-28,102
2018-09-29,101
2018-09-30,101
2018-10-01,101
2018-10-02,101
2018-10-03,101
2018-10-04,101
2018-10-05,101
2018-10-06,101
2018-10-07,101
2018-10-08,101
2018-10-09,101
2018-10-10,101
2018-10-11,101
2018-10-12,101
2018-10-13,101
2018-10-14,101
2018-10-15,101
2018-10-16,101
2018-10-17,101
2018-10-18,101
2018-10-19,101
2018-10-20,101
2018-10-21,101
2018-10-22,101
2018-10-23,101
2018-10-24,101
2018-10-25,101
2018-10-26,101
2018-10-27,101
2018-10-28,100
2018-10-29,100
2018-10-30,100
2018-10-31,100
2018-11-01,100
2018-11-03,101
2018-11-04,102
2018-11-05,102
2018-11-06,103
2018-11-07,103
2018-11-08,102
2018-11-09,102
2018-11-10,102
2018-11-11,102
2018-11-12,102
2018-11-13,102
2018-11-14,102
2018-11-15,102
2018-11-16,102
2018-11-17,102
2018-11-18,102
2018-11-19,102
2018-11-20,102
2018-11-21,102
2018-11-22,102
2018-11-23,101
2018-11-24,101
2018-11-25,101
2018-11-26,101
2018-11-27,101
2018-11-28,101
2018-11-29,101
2018-12-01,101
2018-12-02,101
2018-12-03,101
2018-12-04,102
2018-12-05,102
2018-12-07,101
2018-12-09,101
2018-12-10,101
2018-12-11,101
2018-12-12,101
2018-12-13,101
2018-12-14,102
2018-12-15,102
2018-12-16,102
2018-12-17,102
2018-12-18,102
2018-12-19,102
2018-12-20,102
2018-12-21,102
2018-12-22,102
2018-12-23,101
2018-12-24,101
2018-12-25,101
2018-12-26,101
2018-12-27,101
2018-12-28,101
2018-12-29,101
2018-12-30,101
2018-12-31,101
2019-01-01,101
2019-01-02,101
2019-01-03,101
2019-01-04,101
2019-01-05,101
2019-01-06,101
2019-01-08,101
2019-01-10,101
2019-01-11,101
2019-01-12,101
2019-01-13,101
2019-01-14,101
2019-01-15,101
2019-01-16,101
2019-01-17,101
2019-01-18,101
2019-01-19,101
2019-01-20,101
2019-01-21,100
2019-01-22,101
2019-01-23,101
2019-01-24,101
2019-01-25,101
2019-01-26,101
2019-01-27,101
2019-01-28,102
2019-01-29,102
2019-01-30,102
2019-01-31,102
2019-02-01,102
2019-02-02,102
2019-02-03,102
2019-02-04,102
2019-02-05,102
2019-02-06,101
2019-02-07,101
2019-02-08,100
2019-02-09,100
2019-02-10,100
2019-02-11,100
2019-02-12,100
2019-02-13,100
2019-02-14,100
2019-02-15,100
2019-02-16,100
2019-02-17,99
2019-02-18,99
2019-02-19,99
2019-02-20,99
2019-02-21,99
2019-02-22,99
2019-02-23,98
2019-02-24,98
2019-02-25,98
2019-02-26,98
2019-02-27,99
2019-02-28,99
2019-03-01,99
2019-03-02,99
2019-03-03,99
2019-03-04,100
2019-03-05,100
2019-03-06,100
2019-03-07,100
2019-03-08,100
2019-03-09,100
2019-03-10,100
2019-03-11,100
2019-03-12,100
2019-03-13,100
2019-03-14,100
2019-03-15,98
2019-03-16,99
2019-03-17,99
2019-03-18,99
2019-03-19,99
2019-03-20,99
2019-03-21,98
2019-03-22,98
2019-03-23,98
2019-03-24,98
2019-03-25,98
2019-03-26,98
2019-03-27,98
2019-03-28,98
2019-03-29,98
2019-03-30,98
2019-03-31,98
2019-04-01,98
2019-04-02,98
2019-04-03,97
2019-04-04,97
2019-04-05,96
2019-04-06,96
2019-04-07,96
2019-04-08,96
2019-04-09,96
2019-04-10,97
2019-04-11,97
2019-04-12,97
2019-04-13,97
2019-04-14,96
2019-04-15,95
2019-04-16,95
2019-04-17,96
2019-04-18,96
2019-04-19,96
2019-04-20,97
2019-04-21,97
2019-04-22,97
2019-04-23,97
2019-04-24,97
2019-04-25,97
2019-04-26,97
2019-04-27,97
2019-04-28,97
2019-04-29,97
2019-04-30,97
2019-05-01,96
2019-05-02,96
2019-05-03,96
2019-05-04,96
2019-05-05,97
2019-05-06,97
2019-05-07,97
2019-05-08,97
2019-05-09,97
2019-05-10,97
2019-05-11,97
2019-05-12,97
2019-05-13,98
2019-05-14,98
2019-05-15,98
2019-05-16,98
2019-05-17,98
2019-05-18,98
2019-05-19,98
2019-05-20,98
2019-05-21,98
2019-05-22,98
2019-05-23,98
2019-05-24,98
2019-05-25,98
2019-05-26,98
2019-05-27,98
2019-05-28,98
2019-05-29,98
2019-05-30,98
2019-05-31,98
2019-06-01,98
2019-06-02,98
2019-06-03,98
2019-06-04,99
2019-06-05,99
2019-06-06,99
2019-06-07,99
2019-06-08,99
2019-06-09,99
2019-06-10,99
2019-06-11,99
2019-06-12,99
2019-06-13,97
2019-06-14,97
2019-06-15,97
2019-06-16,97
2019-06-17,97
2019-06-18,97
2019-06-19,97
2019-06-20,97
2019-06-21,96
2019-06-22,96
2019-06-23,96
2019-06-24,95
2019-06-25,94
2019-06-26,94
2019-06-27,94
2019-06-28,94
2019-06-29,94
2019-06-30,94
2019-07-01,94
2019-07-02,94
2019-07-03,93
2019-07-04,93
2019-07-05,93
2019-07-06,93
2019-07-07,92
2019-07-08,92
2019-07-09,92
2019-07-10,92
2019-07-11,92
2019-07-12,92
2019-07-13,92
2019-07-14,92
2019-07-15,92
2019-07-16,92
2019-07-17,92
2019-07-18,92
2019-07-19,92
2019-07-20,92
2019-07-21,92
2019-07-22,92
2019-07-23,92
2019-07-24,92
2019-07-25,92
2019-07-26,90
2019-07-27,88
2019-07-28,85
2019-07-29,85
2019-07-30,84
2019-07-31,84
2019-08-01,81
2019-08-02,81
2019-08-03,81
2019-08-04,81
2019-08-05,81
2019-08-06,81
2019-08-07,80
2019-08-08,79
2019-08-09,79
2019-08-10,78
2019-08-11,79
2019-08-12,79
2019-08-13,79
2019-08-14,79
2019-08-15,79
2019-08-16,78
2019-08-17,76
2019-08-18,76
2019-08-19,75
2019-08-20,74
2019-08-21,74
2019-08-22,75
2019-08-23,74
2019-08-24,76
2019-08-24,76
2019-08-25,77
2019-08-25,77
2019-08-26,77
