date_obj,Oyster%20pearl price
2015-10-15,54
2015-10-16,52
2015-10-17,52
2015-10-18,52
2015-10-19,52
2015-10-20,50
2015-10-22,50
2015-10-23,50
2015-10-24,48
2015-10-25,48
2015-10-26,48
2015-10-27,48
2015-10-29,47
2015-10-30,47
2015-10-31,47
2015-11-01,47
2015-11-02,45
2015-11-03,45
2015-11-04,45
2015-11-05,45
2015-11-06,45
2015-11-07,43
2015-11-08,43
2015-11-09,43
2015-11-10,43
2015-11-11,42
2015-11-12,42
2015-11-13,42
2015-11-14,42
2015-11-15,39
2015-11-16,39
2015-11-17,39
2015-11-18,39
2015-11-19,38
2015-11-20,38
2015-11-21,38
2015-11-22,38
2015-11-23,38
2015-11-24,36
2015-11-25,36
2015-11-26,36
2015-11-27,36
2015-11-28,35
2015-11-29,35
2015-11-30,35
2015-12-01,35
2015-12-02,34
2015-12-03,34
2015-12-04,34
2015-12-05,34
2015-12-06,33
2015-12-07,33
2015-12-08,33
2015-12-09,33
2015-12-10,32
2015-12-11,32
2015-12-12,32
2015-12-13,32
2015-12-14,32
2015-12-15,31
2015-12-16,31
2015-12-17,31
2015-12-18,31
2015-12-19,31
2015-12-20,33
2015-12-21,33
2015-12-22,33
2015-12-23,33
2015-12-24,33
2015-12-25,35
2015-12-26,35
2015-12-27,35
2015-12-28,35
2015-12-29,36
2015-12-30,36
2015-12-31,36
2016-01-01,36
2016-01-02,37
2016-01-03,37
2016-01-04,37
2016-01-05,37
2016-01-06,37
2016-01-07,37
2016-01-08,37
2016-01-09,37
2016-01-10,37
2016-01-11,37
2016-01-12,37
2016-01-13,38
2016-01-14,38
2016-01-15,38
2016-01-16,38
2016-01-17,37
2016-01-18,37
2016-01-19,37
2016-01-20,36
2016-01-21,36
2016-01-22,36
2016-01-23,36
2016-01-24,35
2016-01-25,35
2016-01-26,35
2016-01-27,34
2016-01-28,34
2016-01-29,34
2016-01-30,34
2016-01-31,33
2016-02-01,33
2016-02-02,33
2016-02-03,34
2016-02-04,34
2016-02-05,34
2016-02-06,34
2016-02-07,33
2016-02-08,33
2016-02-09,33
2016-02-10,33
2016-02-11,33
2016-02-12,33
2016-02-13,33
2016-02-14,32
2016-02-15,32
2016-02-16,32
2016-02-17,33
2016-02-18,33
2016-02-19,33
2016-02-20,33
2016-02-21,32
2016-02-22,32
2016-02-23,32
2016-02-24,32
2016-02-25,33
2016-02-26,33
2016-02-27,33
2016-02-28,33
2016-02-29,35
2016-03-01,35
2016-03-02,35
2016-03-03,35
2016-03-04,36
2016-03-05,36
2016-03-06,36
2016-03-07,34
2016-03-08,34
2016-03-09,34
2016-03-10,34
2016-03-11,33
2016-03-12,33
2016-03-13,33
2016-03-14,33
2016-03-15,32
2016-03-16,32
2016-03-17,32
2016-03-18,32
2016-03-19,34
2016-03-20,34
2016-03-21,34
2016-03-22,34
2016-03-23,34
2016-03-24,34
2016-03-25,34
2016-03-26,35
2016-03-27,35
2016-03-28,35
2016-03-29,34
2016-03-30,34
2016-03-31,34
2016-04-01,34
2016-04-02,34
2016-04-03,33
2016-04-04,33
2016-04-05,33
2016-04-06,33
2016-04-07,35
2016-04-08,35
2016-04-09,35
2016-04-10,35
2016-04-11,35
2016-04-12,35
2016-04-13,35
2016-04-14,35
2016-04-15,36
2016-04-16,36
2016-04-17,36
2016-04-18,38
2016-04-19,38
2016-04-20,38
2016-04-21,38
2016-04-22,38
2016-04-23,38
2016-04-24,38
2016-04-25,38
2016-04-26,38
2016-04-27,40
2016-04-28,40
2016-04-29,40
2016-04-30,40
2016-05-01,42
2016-05-02,42
2016-05-03,42
2016-05-04,42
2016-05-05,45
2016-05-06,45
2016-05-07,45
2016-05-08,45
2016-05-09,43
2016-05-10,43
2016-05-11,43
2016-05-12,43
2016-05-13,46
2016-05-14,46
2016-05-15,46
2016-05-16,46
2016-05-17,46
2016-05-18,46
2016-05-19,48
2016-05-22,51
2016-05-23,51
2016-05-24,53
2016-05-25,53
2016-05-26,53
2016-05-27,54
2016-05-28,54
2016-05-29,54
2016-05-30,53
2016-05-31,53
2016-06-01,51
2016-06-02,51
2016-06-03,51
2016-06-04,50
2016-06-05,50
2016-06-06,50
2016-06-07,53
2016-06-08,53
2016-06-09,53
2016-06-10,56
2016-06-11,56
2016-06-12,56
2016-06-13,59
2016-06-14,59
2016-06-15,59
2016-06-16,62
2016-06-17,62
2016-06-18,66
2016-06-19,66
2016-06-20,70
2016-06-21,70
2016-06-22,70
2016-06-23,72
2016-06-24,72
2016-06-25,72
2016-06-26,76
2016-06-27,76
2016-06-28,76
2016-06-29,80
2016-06-30,80
2016-07-01,80
2016-07-02,79
2016-07-03,79
2016-07-04,81
2016-07-05,81
2016-07-06,81
2016-07-07,83
2016-07-08,83
2016-07-09,86
2016-07-10,86
2016-07-11,91
2016-07-12,91
2016-07-13,91
2016-07-14,96
2016-07-15,96
2016-07-16,96
2016-07-17,101
2016-07-18,101
2016-07-23,110
2016-07-24,110
2016-07-25,110
2016-07-26,106
2016-07-27,106
2016-07-28,106
2016-07-29,105
2016-07-30,105
2016-07-31,105
2016-08-01,105
2016-08-02,107
2016-08-03,107
2016-08-04,107
2016-08-05,107
2016-08-06,106
2016-08-07,106
2016-08-08,106
2016-08-09,107
2016-08-10,107
2016-08-11,107
2016-08-12,107
2016-08-13,106
2016-08-14,106
2016-08-15,106
2016-08-16,106
2016-08-17,106
2016-08-18,106
2016-08-19,106
2016-08-20,102
2016-08-21,102
2016-08-22,102
2016-08-23,97
2016-08-24,97
2016-08-25,97
2016-08-26,97
2016-08-28,94
2016-08-31,96
2016-09-01,96
2016-09-02,96
2016-09-03,92
2016-09-04,92
2016-09-05,92
2016-09-06,88
2016-09-07,88
2016-09-08,88
2016-09-09,88
2016-09-10,85
2016-09-11,85
2016-09-12,85
2016-09-13,81
2016-09-14,81
2016-09-15,81
2016-09-16,81
2016-09-17,79
2016-09-18,79
2016-09-19,79
2016-09-20,79
2016-09-21,83
2016-09-22,83
2016-09-23,83
2016-09-24,83
2016-09-25,81
2016-09-26,81
2016-09-27,81
2016-09-28,81
2016-09-29,81
2016-09-30,77
2016-10-01,77
2016-10-02,77
2016-10-03,77
2016-10-04,74
2016-10-05,74
2016-10-06,74
2016-10-07,74
2016-10-08,74
2016-10-09,74
2016-10-10,74
2016-10-11,74
2016-10-12,75
2016-10-13,75
2016-10-14,75
2016-10-15,75
2016-10-16,74
2016-10-17,74
2016-10-18,74
2016-10-19,74
2016-10-20,75
2016-10-21,75
2016-10-22,75
2016-10-23,73
2016-10-24,73
2016-10-25,73
2016-10-26,71
2016-10-27,71
2016-10-28,71
2016-10-29,71
2016-10-30,73
2016-10-31,73
2016-11-01,73
2016-11-02,73
2016-11-03,73
2016-11-04,73
2016-11-05,73
2016-11-06,75
2016-11-07,75
2016-11-08,75
2016-11-09,75
2016-11-10,77
2016-11-11,77
2016-11-12,77
2016-11-13,77
2016-11-14,75
2016-12-07,85
2016-12-08,85
2016-12-09,85
2016-12-10,85
2016-12-11,88
2016-12-12,88
2016-12-13,88
2016-12-14,89
2016-12-15,89
2016-12-16,89
2016-12-17,94
2016-12-18,94
2016-12-19,94
2016-12-20,94
2016-12-21,96
2016-12-22,96
2016-12-23,96
2016-12-24,92
2016-12-25,92
2016-12-26,92
2016-12-27,89
2016-12-28,89
2016-12-29,89
2016-12-30,93
2016-12-31,93
2017-01-01,93
2017-01-02,92
2017-01-03,92
2017-01-04,92
2017-01-05,93
2017-01-06,93
2017-01-07,94
2017-01-08,94
2017-01-09,90
2017-01-10,90
2017-01-11,86
2017-01-12,86
2017-01-13,86
2017-01-14,82
2017-01-15,82
2017-01-16,78
2017-01-17,78
2017-01-18,75
2017-01-19,75
2017-01-20,75
2017-01-21,74
2017-01-22,74
2017-01-27,72
2017-01-28,72
2017-01-29,71
2017-01-30,71
2017-01-31,71
2017-02-01,68
2017-02-02,68
2017-02-03,68
2017-02-04,65
2017-02-05,65
2017-02-06,65
2017-02-07,62
2017-02-08,62
2017-02-09,62
2017-02-10,59
2017-02-11,59
2017-02-12,57
2017-02-13,57
2017-02-14,55
2017-02-15,55
2017-02-16,55
2017-02-18,54
2017-02-19,54
2017-02-20,52
2017-02-21,52
2017-02-22,52
2017-02-23,53
2017-02-24,53
2017-02-25,53
2017-02-26,53
2017-02-27,53
2017-02-28,51
2017-03-01,51
2017-03-02,51
2017-03-03,49
2017-03-04,49
2017-03-05,49
2017-03-06,50
2017-03-07,50
2017-03-08,50
2017-03-09,50
2017-03-10,52
2017-03-11,52
2017-03-12,52
2017-03-13,52
2017-03-14,52
2017-03-15,50
2017-03-16,50
2017-03-17,50
2017-03-18,48
2017-03-19,48
2017-03-20,47
2017-03-21,47
2017-03-22,47
2017-03-23,45
2017-03-24,45
2017-03-25,45
2017-03-26,47
2017-03-27,47
2017-03-28,47
2017-03-29,47
2017-03-30,47
2017-03-31,47
2017-04-01,47
2017-04-02,47
2017-04-03,47
2017-04-04,44
2017-04-12,42
2017-04-13,42
2017-04-14,42
2017-04-15,42
2017-04-16,40
2017-04-17,40
2017-04-18,39
2017-04-19,39
2017-04-20,39
2017-04-21,40
2017-04-22,40
2017-04-23,40
2017-04-24,41
2017-04-25,41
2017-04-26,41
2017-04-27,41
2017-04-28,41
2017-04-29,40
2017-04-30,40
2017-05-01,40
2017-05-02,40
2017-05-03,40
2017-05-04,39
2017-05-05,39
2017-05-06,39
2017-05-07,40
2017-05-08,40
2017-05-09,40
2017-05-10,40
2017-05-11,40
2017-05-12,39
2017-05-13,39
2017-05-14,39
2017-05-15,39
2017-05-16,39
2017-05-17,39
2017-05-18,39
2017-05-19,39
2017-05-20,38
2017-05-21,38
2017-05-22,38
2017-05-23,38
2017-05-24,37
2017-05-25,37
2017-05-26,37
2017-05-27,36
2017-05-28,36
2017-05-29,36
2017-05-30,37
2017-05-31,37
2017-06-01,37
2017-06-02,36
2017-06-03,36
2017-06-06,35
2017-06-07,34
2017-06-08,34
2017-06-09,34
2017-06-10,33
2017-06-11,33
2017-06-12,32
2017-06-13,32
2017-06-14,32
2017-06-15,32
2017-06-16,30
2017-06-17,30
2017-06-18,30
2017-06-19,29
2017-06-20,29
2017-06-21,29
2017-06-22,29
2017-06-23,29
2017-06-24,29
2017-06-25,30
2017-06-26,30
2017-06-27,30
2017-06-28,30
2017-06-29,30
2017-06-30,30
2017-07-01,30
2017-07-02,30
2017-07-03,30
2017-07-04,30
2017-07-05,30
2017-07-06,30
2017-07-07,30
2017-07-08,30
2017-07-13,30
2017-07-14,30
2017-07-15,30
2017-07-16,30
2017-07-17,31
2017-07-18,31
2017-07-19,31
2017-07-20,31
2017-07-21,31
2017-07-22,33
2017-07-23,33
2017-07-24,33
2017-07-25,34
2017-07-26,34
2017-07-27,36
2017-07-28,36
2017-07-29,36
2017-07-30,36
2017-07-31,36
2017-08-01,36
2017-08-02,34
2017-08-03,34
2017-08-04,34
2017-08-05,32
2017-08-06,32
2017-08-09,31
2017-08-10,31
2017-08-11,33
2017-08-12,33
2017-08-13,33
2017-08-14,35
2017-08-15,35
2017-08-17,35
2017-08-18,35
2017-08-19,35
2017-08-20,37
2017-08-21,37
2017-08-22,39
2017-08-23,39
2017-08-24,39
2017-08-25,41
2017-08-26,41
2017-08-27,41
2017-08-28,41
2017-08-29,41
2017-08-30,43
2017-08-31,43
2017-09-01,43
2017-09-02,43
2017-09-03,43
2017-09-04,43
2017-09-05,41
2017-09-06,41
2017-09-07,39
2017-09-08,39
2017-09-09,38
2017-09-10,38
2017-09-11,37
2017-09-12,37
2017-09-13,37
2017-09-14,36
2017-09-15,36
2017-09-16,36
2017-09-17,37
2017-09-19,37
2017-09-20,38
2017-09-21,38
2017-09-22,38
2017-09-23,37
2017-09-24,37
2017-09-25,38
2017-09-26,38
2017-09-27,38
2017-09-28,40
2017-09-29,40
2017-09-30,42
2017-10-01,42
2017-10-02,45
2017-10-03,45
2017-10-04,45
2017-10-05,48
2017-10-06,48
2017-10-07,51
2017-10-08,51
2017-10-09,51
2017-10-10,54
2017-10-11,54
2017-10-12,54
2017-10-13,57
2017-10-14,57
2017-10-15,57
2017-10-16,60
2017-10-17,60
2017-10-18,60
2017-10-19,63
2017-10-20,63
2017-10-21,63
2017-10-22,67
2017-10-23,67
2017-10-24,67
2017-10-25,71
2017-10-26,71
2017-10-27,71
2017-10-28,75
2017-10-29,75
2017-10-30,79
2017-10-31,79
2017-11-01,79
2017-11-02,83
2017-11-03,83
2017-11-04,88
2017-11-05,88
2017-11-06,93
2017-11-07,93
2017-11-08,93
2017-11-09,98
2017-11-10,98
2017-11-11,98
2017-11-12,103
2017-11-13,103
2017-11-14,103
2017-11-15,109
2017-11-16,109
2017-11-17,107
2017-11-18,107
2017-11-19,110
2017-11-20,110
2017-11-21,116
2017-11-22,116
2017-11-23,122
2017-11-24,122
2017-11-25,129
2017-11-26,129
2017-11-27,129
2017-11-28,136
2017-11-29,136
2017-11-30,136
2017-12-01,143
2017-12-02,143
2017-12-03,151
2017-12-04,151
2017-12-05,159
2017-12-06,159
2017-12-07,167
2017-12-08,167
2017-12-09,176
2017-12-10,185
2017-12-11,185
2017-12-12,195
2017-12-14,201
2017-12-15,212
2017-12-16,212
2017-12-17,223
2017-12-18,235
2017-12-19,235
2017-12-20,247
2017-12-21,260
2017-12-22,260
2017-12-23,272
2017-12-24,272
2017-12-25,285
2017-12-26,294
2017-12-27,307
2017-12-28,307
2017-12-29,322
2017-12-30,337
2017-12-31,337
2018-01-01,354
2018-01-02,372
2018-01-03,389
2018-01-04,389
2018-01-05,370
2018-01-06,352
2018-01-07,335
2018-01-08,319
2018-01-09,304
2018-01-10,290
2018-01-11,276
2018-01-12,264
2018-01-13,250
2018-01-14,237
2018-01-15,225
2018-01-16,214
2018-01-17,203
2018-01-18,192
2018-01-19,192
2018-01-20,182
2018-01-21,172
2018-01-22,165
2018-01-23,158
2018-01-24,150
2018-01-25,145
2018-01-26,138
2018-01-27,131
2018-01-28,124
2018-01-29,117
2018-01-31,105
2018-02-01,99
2018-02-02,94
2018-02-03,89
2018-02-04,84
2018-02-05,79
2018-02-06,77
2018-02-07,73
2018-02-08,69
2018-02-09,67
2018-02-10,63
2018-02-11,60
2018-02-12,58
2018-02-13,55
2018-02-14,52
2018-02-15,49
2018-02-16,49
2018-02-17,52
2018-02-18,52
2018-02-19,54
2018-02-20,55
2018-02-21,56
2018-02-22,56
2018-02-23,55
2018-02-24,55
2018-02-25,53
2018-02-26,53
2018-02-27,53
2018-03-01,52
2018-03-02,51
2018-03-03,49
2018-03-04,49
2018-03-05,46
2018-03-06,44
2018-03-07,42
2018-03-08,42
2018-03-09,40
2018-03-10,39
2018-03-11,37
2018-03-12,36
2018-03-13,36
2018-03-14,36
2018-03-15,36
2018-03-16,37
2018-03-17,37
2018-03-18,37
2018-03-19,37
2018-03-20,36
2018-03-21,36
2018-03-23,35
2018-03-24,36
2018-03-26,35
2018-03-27,36
2018-03-28,36
2018-03-29,35
2018-03-30,35
2018-03-31,33
2018-04-01,33
2018-04-02,32
2018-04-03,31
2018-04-04,31
2018-04-05,31
2018-04-06,33
2018-04-08,32
2018-04-09,32
2018-04-10,33
2018-04-11,33
2018-04-12,33
2018-04-13,33
2018-04-14,33
2018-04-15,34
2018-04-16,34
2018-04-17,35
2018-04-18,35
2018-04-19,37
2018-04-20,37
2018-04-21,39
2018-04-22,39
2018-04-23,39
2018-04-24,39
2018-04-25,38
2018-04-26,38
2018-04-27,37
2018-04-28,37
2018-04-29,37
2018-04-30,37
2018-05-01,37
2018-05-02,36
2018-05-04,35
2018-05-05,34
2018-05-06,34
2018-05-07,33
2018-05-08,33
2018-05-09,32
2018-05-10,32
2018-05-11,30
2018-05-12,31
2018-05-13,31
2018-05-14,30
2018-05-15,30
2018-05-16,29
2018-05-17,29
2018-05-18,28
2018-05-19,30
2018-05-20,30
2018-05-21,31
2018-05-22,31
2018-05-23,33
2018-05-24,33
2018-05-25,35
2018-05-26,37
2018-05-27,37
2018-05-28,37
2018-05-29,37
2018-05-30,37
2018-05-31,37
2018-06-01,36
2018-06-02,35
2018-06-03,35
2018-06-04,35
2018-06-05,35
2018-06-06,35
2018-06-07,35
2018-06-08,34
2018-06-09,34
2018-06-10,34
2018-06-11,34
2018-06-12,34
2018-06-13,34
2018-06-14,34
2018-06-15,33
2018-06-16,33
2018-06-17,33
2018-06-18,33
2018-06-19,34
2018-06-20,34
2018-06-21,33
2018-06-22,33
2018-06-23,32
2018-06-24,32
2018-06-25,30
2018-06-26,30
2018-06-27,30
2018-06-28,30
2018-06-29,30
2018-06-30,30
2018-07-01,29
2018-07-02,29
2018-07-03,30
2018-07-04,30
2018-07-05,30
2018-07-06,31
2018-07-07,31
2018-07-08,32
2018-07-09,32
2018-07-10,33
2018-07-11,32
2018-07-12,32
2018-07-13,31
2018-07-14,32
2018-07-15,32
2018-07-16,34
2018-07-17,36
2018-07-18,36
2018-07-19,38
2018-07-20,40
2018-07-21,42
2018-07-22,45
2018-07-23,48
2018-07-24,48
2018-07-25,51
2018-07-26,52
2018-07-27,51
2018-07-28,53
2018-07-29,54
2018-07-30,51
2018-07-31,51
2018-08-01,51
2018-08-02,52
2018-08-03,52
2018-08-04,53
2018-08-05,53
2018-08-06,55
2018-08-07,57
2018-08-08,58
2018-08-09,58
2018-08-10,60
2018-08-11,60
2018-08-12,62
2018-08-14,59
2018-08-16,55
2018-08-17,53
2018-08-18,51
2018-08-19,48
2018-08-20,45
2018-08-21,43
2018-08-22,44
2018-08-23,46
2018-08-24,46
2018-08-25,44
2018-08-26,42
2018-08-27,41
2018-08-28,41
2018-08-29,41
2018-08-30,43
2018-08-31,45
2018-09-01,45
2018-09-02,48
2018-09-03,51
2018-09-04,52
2018-09-05,53
2018-09-06,53
2018-09-07,53
2018-09-08,54
2018-09-09,53
2018-09-10,54
2018-09-11,54
2018-09-12,52
2018-09-13,50
2018-09-14,47
2018-09-15,45
2018-09-16,46
2018-09-17,49
2018-09-18,51
2018-09-19,51
2018-09-20,51
2018-09-21,53
2018-09-22,54
2018-09-23,52
2018-09-24,50
2018-09-25,48
2018-09-26,48
2018-09-27,48
2018-09-28,51
2018-09-29,52
2018-09-30,55
2018-10-02,55
2018-10-03,56
2018-10-04,56
2018-10-05,54
2018-10-06,56
2018-10-07,56
2018-10-08,57
2018-10-09,57
2018-10-10,56
2018-10-11,54
2018-10-12,53
2018-10-13,53
2018-10-14,53
2018-10-15,53
2018-10-16,54
2018-10-17,55
2018-10-18,56
2018-10-19,56
2018-10-20,56
2018-10-21,54
2018-10-22,52
2018-10-23,52
2018-10-24,52
2018-10-25,50
2018-10-26,49
2018-10-27,48
2018-10-28,51
2018-10-29,51
2018-10-30,53
2018-10-31,52
2018-11-01,52
2018-11-03,57
2018-11-04,60
2018-11-05,59
2018-11-06,61
2018-11-07,64
2018-11-08,68
2018-11-09,72
2018-11-10,75
2018-11-11,76
2018-11-12,79
2018-11-13,83
2018-11-15,88
2018-11-16,93
2018-11-17,96
2018-11-18,98
2018-11-19,102
2018-11-20,97
2018-11-21,94
2018-11-22,93
2018-11-23,93
2018-11-24,91
2018-11-25,93
2018-11-26,96
2018-11-27,96
2018-11-28,96
2018-11-29,98
2018-12-01,106
2018-12-02,105
2018-12-03,106
2018-12-04,111
2018-12-05,110
2018-12-07,105
2018-12-09,100
2018-12-10,102
2018-12-11,102
2018-12-12,108
2018-12-13,107
2018-12-14,109
2018-12-15,109
2018-12-16,110
2018-12-17,112
2018-12-18,112
2018-12-19,111
2018-12-20,109
2018-12-21,111
2018-12-22,111
2018-12-23,117
2018-12-24,116
2018-12-25,112
2018-12-26,110
2018-12-27,108
2018-12-28,104
2018-12-29,103
2018-12-30,100
2018-12-31,100
2019-01-01,102
2019-01-02,102
2019-01-03,104
2019-01-04,106
2019-01-05,107
2019-01-06,109
2019-01-08,105
2019-01-10,101
2019-01-11,99
2019-01-12,95
2019-01-13,91
2019-01-14,89
2019-01-15,90
2019-01-16,88
2019-01-17,92
2019-01-18,87
2019-01-19,83
2019-01-20,80
2019-01-21,78
2019-01-22,77
2019-01-23,76
2019-01-24,75
2019-01-25,71
2019-01-26,68
2019-01-27,64
2019-01-29,62
2019-01-30,64
2019-01-31,66
2019-02-01,70
2019-02-02,74
2019-02-03,76
2019-02-04,75
2019-02-05,72
2019-02-06,70
2019-02-07,69
2019-02-08,71
2019-02-09,72
2019-02-10,70
2019-02-11,67
2019-02-12,64
2019-02-13,61
2019-02-14,58
2019-02-15,59
2019-02-16,61
2019-02-17,63
2019-02-18,65
2019-02-19,64
2019-02-20,63
2019-02-21,66
2019-02-22,70
2019-02-23,72
2019-02-24,74
2019-02-25,76
2019-02-26,75
2019-02-27,73
2019-02-28,70
2019-03-01,69
2019-03-02,68
2019-03-03,66
2019-03-04,67
2019-03-05,63
2019-03-06,63
2019-03-07,65
2019-03-08,65
2019-03-09,68
2019-03-10,68
2019-03-11,69
2019-03-12,71
2019-03-13,69
2019-03-14,65
2019-03-15,61
2019-03-16,59
2019-03-17,59
2019-03-18,58
2019-03-19,55
2019-03-20,52
2019-03-21,51
2019-03-22,49
2019-03-23,48
2019-03-24,47
2019-03-25,46
2019-03-26,46
2019-03-27,45
2019-03-28,46
2019-03-29,44
2019-03-30,41
2019-03-31,40
2019-04-01,39
2019-04-02,38
2019-04-03,37
2019-04-04,36
2019-04-05,37
2019-04-06,36
2019-04-07,36
2019-04-08,36
2019-04-09,35
2019-04-10,36
2019-04-11,35
2019-04-12,35
2019-04-13,36
2019-04-14,37
2019-04-15,39
2019-04-16,41
2019-04-17,44
2019-04-18,47
2019-04-19,50
2019-04-20,53
2019-04-21,56
2019-04-22,59
2019-04-23,62
2019-04-24,66
2019-04-25,70
2019-04-26,70
2019-04-27,71
2019-04-28,74
2019-04-29,73
2019-04-30,71
2019-05-01,72
2019-05-02,71
2019-05-03,69
2019-05-04,67
2019-05-05,65
2019-05-06,68
2019-05-07,68
2019-05-08,67
2019-05-09,67
2019-05-10,69
2019-05-11,68
2019-05-12,69
2019-05-13,71
2019-05-14,74
2019-05-15,76
2019-05-16,77
2019-05-17,78
2019-05-18,77
2019-05-19,77
2019-05-20,77
2019-05-21,80
2019-05-22,82
2019-05-23,85
2019-05-24,88
2019-05-25,85
2019-05-26,83
2019-05-27,81
2019-05-28,85
2019-05-29,81
2019-05-30,83
2019-05-31,80
2019-06-01,77
2019-06-02,74
2019-06-03,73
2019-06-04,71
2019-06-05,67
2019-06-06,65
2019-06-07,62
2019-06-08,58
2019-06-09,57
2019-06-10,57
2019-06-11,60
2019-06-12,63
2019-06-13,62
2019-06-14,66
2019-06-15,68
2019-06-16,67
2019-06-17,66
2019-06-18,68
2019-06-19,72
2019-06-20,75
2019-06-21,76
2019-06-22,80
2019-06-23,84
2019-06-24,89
2019-06-25,92
2019-06-26,93
2019-06-27,91
2019-06-28,87
2019-06-29,87
2019-06-30,84
2019-07-01,86
2019-07-02,88
2019-07-03,88
2019-07-04,91
2019-07-05,95
2019-07-06,99
2019-07-07,100
2019-07-08,99
2019-07-09,99
2019-07-10,96
2019-07-11,95
2019-07-12,98
2019-07-13,98
2019-07-14,99
2019-07-15,99
2019-07-16,100
2019-07-17,100
2019-07-18,99
2019-07-19,100
2019-07-20,99
2019-07-21,95
2019-07-22,91
2019-07-23,88
2019-07-24,85
2019-07-25,88
2019-07-26,87
2019-07-27,83
2019-07-28,79
2019-07-29,76
2019-07-30,79
2019-07-31,80
2019-08-01,82
2019-08-02,82
2019-08-03,80
2019-08-04,78
2019-08-05,76
2019-08-06,75
2019-08-07,72
2019-08-08,69
2019-08-09,67
2019-08-10,70
2019-08-11,69
2019-08-12,67
2019-08-13,68
2019-08-14,65
2019-08-15,64
2019-08-16,62
2019-08-17,62
2019-08-18,61
2019-08-19,59
2019-08-20,58
2019-08-21,57
2019-08-22,58
2019-08-23,58
2019-08-24,59
2019-08-24,59
2019-08-25,59
2019-08-25,59
2019-08-26,60
2019-08-26,60
2019-08-27,60
2019-08-27,60
2019-08-28,60
2019-08-29,60
2019-08-30,60
2019-08-31,60
2019-09-01,62
2019-09-02,62
2019-09-03,64
2019-09-04,65
2019-09-05,65
2019-09-06,65
