date_obj,Kyatt%20fur price
2019-04-06,1539
2019-04-07,1539
2019-04-08,1539
2019-04-09,1539
2019-04-10,1539
2019-04-11,1539
2019-04-12,1539
2019-04-13,1498
2019-04-14,1498
2019-04-15,1498
2019-04-16,1498
2019-04-17,1498
2019-04-18,1498
2019-04-19,1498
2019-04-20,1498
2019-04-21,1498
2019-04-22,1498
2019-04-23,1525
2019-04-24,1525
2019-04-25,1525
2019-04-26,1525
2019-04-27,1525
2019-04-28,1525
2019-04-29,1525
2019-04-30,1525
2019-05-01,1525
2019-05-02,1525
2019-05-03,1525
2019-05-04,1596
2019-05-05,1596
2019-05-06,1596
2019-05-07,1596
2019-05-08,1596
2019-05-09,1596
2019-05-10,1596
2019-05-11,1596
2019-05-12,1596
2019-05-13,1596
2019-05-14,1618
2019-05-15,1618
2019-05-16,1618
2019-05-17,1618
2019-05-18,1618
2019-05-19,1618
2019-05-20,1618
2019-05-21,1618
2019-05-22,1618
2019-05-23,1618
2019-05-24,1618
2019-05-25,1694
2019-05-26,1694
2019-05-27,1694
2019-05-28,1694
2019-05-29,1694
2019-05-30,1694
2019-05-31,1694
2019-06-01,1694
2019-06-02,1694
2019-06-03,1694
2019-06-04,1699
2019-06-05,1699
2019-06-06,1699
2019-06-07,1699
2019-06-08,1699
2019-06-09,1699
2019-06-10,1699
2019-06-11,1699
2019-06-12,1699
2019-06-13,1628
2019-06-14,1628
2019-06-15,1628
2019-06-16,1628
2019-06-17,1628
2019-06-18,1628
2019-06-19,1628
2019-06-20,1628
2019-06-21,1628
2019-06-22,1599
2019-06-23,1599
2019-06-24,1599
2019-06-25,1599
2019-06-26,1599
2019-06-27,1599
2019-06-28,1599
2019-06-29,1599
2019-06-30,1599
2019-07-01,1599
2019-07-02,1599
2019-07-03,1668
2019-07-04,1668
2019-07-05,1668
2019-07-06,1668
2019-07-07,1668
2019-07-08,1668
2019-07-09,1668
2019-07-10,1668
2019-07-11,1668
2019-07-12,1668
2019-07-13,1668
2019-07-14,1668
2019-07-15,1688
2019-07-16,1688
2019-07-17,1688
2019-07-18,1688
2019-07-19,1688
2019-07-20,1688
2019-07-21,1688
2019-07-22,1688
2019-07-23,1688
2019-07-24,1688
2019-07-25,1725
2019-07-26,1725
2019-07-27,1725
2019-07-28,1725
2019-07-29,1725
2019-07-30,1725
2019-07-31,1725
2019-08-01,1725
2019-08-02,1725
2019-08-03,1725
2019-08-04,1648
2019-08-05,1648
2019-08-06,1648
2019-08-07,1648
2019-08-08,1648
2019-08-09,1648
2019-08-10,1648
2019-08-11,1685
2019-08-12,1685
2019-08-13,1685
2019-08-14,1685
2019-08-15,1685
2019-08-16,1685
2019-08-17,1685
2019-08-18,1685
2019-08-19,1685
2019-08-20,1699
2019-08-21,1699
2019-08-22,1699
2019-08-23,1699
2019-08-24,1699
2019-08-24,1699
2019-08-25,1699
2019-08-25,1699
2019-08-26,1699
2019-08-26,1699
2019-08-27,1699
2019-08-27,1699
2019-08-28,1699
2019-08-29,1699
2019-08-30,1759
2019-08-31,1759
2019-09-01,1759
2019-09-02,1759
2019-09-03,1759
2019-09-04,1759
2019-09-05,1759
2019-09-06,1759
2019-09-07,1759
2019-09-08,1759
2019-09-09,1759
2019-09-10,1759
2019-09-11,1803
2019-09-12,1803
2019-09-13,1803
2019-09-14,1803
2019-09-15,1803
2019-09-16,1803
2019-09-17,1803
2019-09-18,1803
2019-09-19,1803
2019-09-20,1803
2019-09-21,1803
2019-09-22,1803
2019-09-23,1788
2019-09-24,1788
2019-09-25,1788
2019-09-26,1788
2019-09-27,1788
2019-09-28,1788
2019-09-29,1788
2019-09-30,1788
2019-10-01,1788
2019-10-02,1788
2019-10-03,1788
2019-10-04,1791
2019-10-05,1791
2019-10-06,1791
2019-10-07,1791
2019-10-08,1791
2019-10-09,1791
2019-10-10,1791
2019-10-11,1791
2019-10-12,1791
2019-10-13,1791
2019-10-14,1791
2019-10-15,1858
2019-10-16,1858
2019-10-17,1858
2019-10-18,1858
2019-10-19,1858
2019-10-20,1858
2019-10-21,1858
2019-10-22,1858
2019-10-23,1858
2019-10-24,1858
2019-10-25,1858
2019-10-26,1874
2019-10-27,1874
2019-10-28,1874
2019-10-29,1874
2019-10-30,1874
2019-10-31,1874
2019-11-01,1874
2019-11-02,1874
2019-11-03,1874
2019-11-04,1874
2019-11-05,1831
2019-11-06,1831
2019-11-07,1831
2019-11-08,1831
2019-11-09,1831
2019-11-10,1831
2019-11-11,1831
2019-11-12,1831
2019-11-13,1831
2019-11-14,1831
2019-11-15,1831
2019-11-16,1831
2019-11-17,1778
2019-11-18,1778
2019-11-19,1778
2019-11-20,1778
2019-11-21,1778
2019-11-22,1778
2019-11-23,1778
2019-11-24,1778
2019-11-25,1778
2019-11-26,1778
2019-11-27,1778
2019-11-28,1778
2019-11-29,1778
2019-11-30,1778
2019-12-01,1778
2019-12-02,1810
2019-12-03,1810
2019-12-04,1810
2019-12-05,1810
2019-12-06,1810
2019-12-07,1810
2019-12-08,1810
2019-12-09,1810
2019-12-10,1810
2019-12-11,1810
2019-12-12,1810
2019-12-13,1810
2019-12-14,1810
2019-12-15,1855
2019-12-16,1855
2019-12-17,1855
2019-12-18,1855
2019-12-19,1855
2019-12-20,1855
2019-12-21,1855
2019-12-22,1855
2019-12-23,1855
2019-12-24,1855
2019-12-25,1855
2019-12-26,1855
2019-12-27,1776
2019-12-28,1776
2019-12-29,1776
2019-12-30,1776
2019-12-31,1776
2020-01-01,1776
2020-01-02,1776
2020-01-03,1776
2020-01-04,1776
2020-01-05,1776
2020-01-06,1694
2020-01-07,1694
2020-01-08,1694
2020-01-09,1694
2020-01-10,1694
2020-01-11,1694
2020-01-12,1694
2020-01-13,1694
2020-01-14,1694
2020-01-15,1662
2020-01-16,1662
2020-01-17,1662
2020-01-18,1662
2020-01-19,1662
2020-01-20,1662
2020-01-21,1662
2020-01-22,1662
2020-01-23,1662
2020-01-24,1662
2020-01-25,1662
2020-01-26,1591
2020-01-27,1591
2020-01-28,1591
2020-01-29,1591
2020-01-30,1591
2020-01-31,1591
2020-02-01,1591
2020-02-02,1591
2020-02-03,1548
2020-02-04,1548
2020-02-05,1548
2020-02-06,1548
2020-02-07,1548
2020-02-08,1548
2020-02-09,1548
2020-02-10,1548
2020-02-11,1548
2020-02-12,1548
2020-02-13,1518
2020-02-14,1518
2020-02-15,1518
2020-02-16,1518
2020-02-17,1518
2020-02-18,1518
2020-02-19,1518
2020-02-20,1518
2020-02-21,1449
2020-02-22,1449
2020-02-23,1449
2020-02-24,1449
2020-02-25,1449
2020-02-26,1449
2020-02-27,1449
2020-02-28,1449
2020-02-29,1449
2020-03-01,1457
2020-03-02,1457
2020-03-03,1457
2020-03-04,1457
2020-03-05,1457
2020-03-06,1457
2020-03-07,1457
2020-03-08,1457
2020-03-09,1457
2020-03-10,1457
2020-03-11,1461
2020-03-12,1461
2020-03-13,1461
2020-03-14,1461
2020-03-15,1461
2020-03-16,1461
2020-03-17,1461
2020-03-18,1461
2020-03-19,1441
2020-03-20,1441
2020-03-21,1441
2020-03-22,1441
2020-03-23,1441
2020-03-24,1441
2020-03-25,1433
2020-03-26,1433
2020-03-27,1433
2020-03-28,1433
2020-03-29,1433
2020-03-30,1433
2020-03-31,1460
2020-04-01,1460
2020-04-02,1460
2020-04-03,1460
2020-04-04,1460
2020-04-05,1460
2020-04-06,1403
2020-04-07,1403
2020-04-08,1403
2020-04-09,1403
2020-04-10,1403
2020-04-11,1372
2020-04-12,1372
2020-04-13,1372
2020-04-14,1372
2020-04-15,1372
2020-04-16,1372
2020-04-17,1431
2020-04-18,1431
2020-04-19,1431
2020-04-20,1431
2020-04-21,1431
2020-04-22,1431
2020-04-23,1464
2020-04-24,1464
2020-04-25,1464
2020-04-26,1464
2020-04-27,1464
2020-04-28,1405
2020-04-29,1405
2020-04-30,1405
2020-05-01,1405
2020-05-02,1405
2020-05-03,1368
2020-05-04,1368
2020-05-05,1368
2020-05-06,1368
2020-05-07,1368
2020-05-08,1368
2020-05-09,1309
2020-05-10,1309
2020-05-11,1309
2020-05-12,1309
2020-05-13,1256
