date_obj,Sapphire%20bolt%20tips price
2015-08-24,21
2015-08-25,21
2015-08-26,21
2015-08-27,21
2015-08-28,21
2015-08-29,21
2015-08-30,21
2015-08-31,21
2015-09-01,21
2015-09-02,22
2015-09-03,22
2015-09-04,22
2015-09-05,22
2015-09-06,22
2015-09-07,22
2015-09-08,22
2015-09-09,22
2015-09-10,22
2015-09-11,22
2015-09-12,22
2015-09-13,22
2015-09-14,22
2015-09-15,22
2015-09-16,22
2015-09-17,22
2015-09-18,22
2015-09-19,22
2015-09-20,22
2015-09-21,22
2015-09-22,22
2015-09-23,22
2015-09-24,22
2015-09-25,22
2015-09-27,22
2015-09-28,22
2015-09-29,22
2015-09-30,22
2015-10-05,22
2015-10-06,22
2015-10-07,22
2015-10-08,22
2015-10-09,22
2015-10-10,22
2015-10-11,22
2015-10-12,21
2015-10-13,21
2015-10-14,21
2015-10-15,21
2015-10-16,21
2015-10-17,21
2015-10-18,21
2015-10-19,21
2015-10-20,21
2015-10-22,21
2015-10-23,21
2015-10-24,21
2015-10-25,21
2015-10-26,21
2015-10-27,21
2015-10-29,21
2015-10-30,21
2015-10-31,21
2015-11-01,21
2015-11-02,21
2015-11-03,21
2015-11-04,21
2015-11-05,21
2015-11-06,21
2015-11-07,21
2015-11-08,21
2015-11-09,21
2015-11-10,21
2015-11-11,19
2015-11-12,19
2015-11-13,19
2015-11-14,19
2015-11-15,19
2015-11-16,19
2015-11-17,19
2015-11-18,19
2015-11-19,19
2015-11-20,19
2015-11-21,19
2015-11-22,19
2015-11-23,19
2015-11-24,19
2015-11-25,19
2015-11-26,19
2015-11-27,18
2015-11-28,18
2015-11-29,18
2015-11-30,18
2015-12-01,18
2015-12-02,18
2015-12-03,18
2015-12-04,18
2015-12-05,18
2015-12-06,18
2015-12-07,18
2015-12-08,18
2015-12-09,18
2015-12-10,18
2015-12-11,18
2015-12-12,18
2015-12-13,18
2015-12-14,18
2015-12-15,18
2015-12-16,18
2015-12-17,18
2015-12-18,18
2015-12-19,18
2015-12-20,18
2015-12-21,18
2015-12-22,18
2015-12-23,18
2015-12-24,18
2015-12-25,18
2015-12-26,18
2015-12-27,19
2015-12-28,19
2015-12-29,19
2015-12-30,19
2015-12-31,19
2016-01-01,19
2016-01-02,19
2016-01-03,19
2016-01-04,19
2016-01-05,19
2016-01-06,20
2016-01-07,20
2016-01-08,20
2016-01-09,20
2016-01-10,20
2016-01-11,20
2016-01-12,20
2016-01-13,20
2016-01-14,20
2016-01-15,20
2016-01-16,20
2016-01-17,20
2016-01-18,21
2016-01-19,21
2016-01-20,21
2016-01-21,21
2016-01-22,21
2016-01-23,21
2016-01-24,21
2016-01-25,21
2016-01-26,21
2016-01-27,21
2016-01-28,21
2016-01-29,21
2016-01-30,22
2016-01-31,22
2016-02-01,22
2016-02-02,22
2016-02-03,22
2016-02-04,22
2016-02-05,22
2016-02-06,22
2016-02-07,22
2016-02-08,22
2016-02-09,22
2016-02-10,23
2016-02-11,23
2016-02-12,23
2016-02-13,23
2016-02-14,23
2016-02-15,23
2016-02-16,23
2016-02-17,23
2016-02-18,23
2016-02-19,23
2016-02-20,23
2016-02-21,23
2016-02-22,23
2016-02-23,25
2016-02-24,25
2016-02-25,25
2016-02-26,25
2016-02-27,25
2016-02-28,25
2016-02-29,25
2016-03-01,25
2016-03-02,25
2016-03-03,25
2016-03-04,25
2016-03-05,25
2016-03-06,26
2016-03-07,26
2016-03-08,26
2016-03-09,26
2016-03-10,26
2016-03-11,26
2016-03-12,26
2016-03-13,26
2016-03-14,26
2016-03-15,26
2016-03-16,26
2016-03-17,26
2016-03-18,28
2016-03-19,28
2016-03-20,28
2016-03-21,28
2016-03-22,28
2016-03-23,28
2016-03-24,28
2016-03-25,28
2016-03-26,28
2016-03-27,28
2016-03-28,28
2016-03-29,30
2016-03-30,30
2016-03-31,30
2016-04-01,30
2016-04-02,30
2016-04-03,30
2016-04-04,30
2016-04-05,30
2016-04-06,30
2016-04-07,30
2016-04-08,30
2016-04-09,30
2016-04-10,30
2016-04-11,31
2016-04-12,31
2016-04-13,31
2016-04-14,31
2016-04-15,31
2016-04-16,31
2016-04-17,31
2016-04-18,31
2016-04-19,31
2016-04-20,31
2016-04-21,31
2016-04-22,33
2016-04-23,33
2016-04-24,33
2016-04-25,33
2016-04-26,33
2016-04-27,33
2016-04-28,33
2016-04-29,33
2016-04-30,33
2016-05-01,33
2016-05-02,35
2016-05-03,35
2016-05-04,35
2016-05-05,35
2016-05-06,35
2016-05-07,35
2016-05-08,35
2016-05-09,35
2016-05-10,35
2016-05-11,35
2016-05-12,35
2016-05-13,35
2016-05-14,35
2016-05-15,35
2016-05-16,35
2016-05-17,35
2016-05-18,35
2016-05-19,35
2016-05-22,35
2016-05-23,35
2016-05-24,37
2016-05-25,37
2016-05-26,37
2016-05-27,37
2016-05-28,37
2016-05-29,37
2016-05-30,37
2016-05-31,37
2016-06-01,37
2016-06-02,37
2016-06-03,37
2016-06-04,38
2016-06-05,38
2016-06-06,38
2016-06-07,38
2016-06-08,38
2016-06-09,38
2016-06-10,38
2016-06-11,38
2016-06-12,38
2016-06-13,38
2016-06-14,40
2016-06-15,40
2016-06-16,40
2016-06-17,40
2016-06-18,40
2016-06-19,40
2016-06-20,40
2016-06-21,40
2016-06-22,40
2016-06-23,40
2016-06-24,40
2016-06-25,41
2016-06-26,41
2016-06-27,41
2016-06-28,41
2016-06-29,41
2016-06-30,41
2016-07-01,41
2016-07-02,41
2016-07-03,41
2016-07-04,44
2016-07-05,44
2016-07-06,44
2016-07-07,44
2016-07-08,44
2016-07-09,44
2016-07-10,44
2016-07-11,44
2016-07-12,44
2016-07-13,46
2016-07-14,46
2016-07-15,46
2016-07-16,46
2016-07-17,46
2016-07-18,46
2016-07-23,46
2016-07-24,49
2016-07-25,49
2016-07-26,49
2016-07-27,49
2016-07-28,49
2016-07-29,49
2016-07-30,49
2016-07-31,49
2016-08-01,49
2016-08-02,49
2016-08-03,49
2016-08-04,49
2016-08-05,49
2016-08-06,51
2016-08-07,51
2016-08-08,51
2016-08-09,51
2016-08-10,51
2016-08-11,51
2016-08-12,51
2016-08-13,51
2016-08-14,51
2016-08-15,51
2016-08-16,51
2016-08-17,51
2016-08-18,51
2016-08-19,54
2016-08-20,54
2016-08-21,54
2016-08-22,54
2016-08-23,54
2016-08-24,54
2016-08-25,54
2016-08-26,54
2016-08-28,54
2016-08-31,54
2016-09-01,54
2016-09-02,57
2016-09-03,57
2016-09-04,57
2016-09-05,57
2016-09-06,57
2016-09-07,57
2016-09-08,57
2016-09-09,57
2016-09-10,57
2016-09-11,57
2016-09-12,57
2016-09-13,59
2016-09-14,59
2016-09-15,59
2016-09-16,59
2016-09-17,59
2016-09-18,59
2016-09-19,59
2016-09-20,59
2016-09-21,59
2016-09-22,59
2016-09-23,59
2016-09-24,59
2016-09-25,58
2016-09-26,58
2016-09-27,58
2016-09-28,58
2016-09-29,58
2016-09-30,58
2016-10-01,58
2016-10-02,58
2016-10-03,58
2016-10-04,58
2016-10-05,59
2016-10-06,59
2016-10-07,59
2016-10-08,59
2016-10-09,59
2016-10-10,59
2016-10-11,59
2016-10-12,59
2016-10-13,59
2016-10-14,56
2016-10-15,56
2016-10-16,56
2016-10-17,56
2016-10-18,56
2016-10-19,56
2016-10-20,56
2016-10-21,56
2016-10-22,56
2016-10-23,54
2016-10-24,54
2016-10-25,54
2016-10-26,54
2016-10-27,54
2016-10-28,54
2016-10-29,54
2016-10-30,54
2016-10-31,54
2016-11-01,54
2016-11-02,55
2016-11-03,55
2016-11-04,55
2016-11-05,55
2016-11-06,55
2016-11-07,55
2016-11-08,55
2016-11-09,55
2016-11-10,55
2016-11-11,55
2016-11-12,57
2016-11-13,57
2016-11-14,57
2016-12-08,62
2016-12-09,62
2016-12-10,63
2016-12-11,63
2016-12-12,63
2016-12-13,63
2016-12-14,63
2016-12-15,63
2016-12-16,63
2016-12-17,63
2016-12-18,63
2016-12-19,61
2016-12-20,61
2016-12-21,61
2016-12-22,61
2016-12-23,61
2016-12-24,61
2016-12-25,61
2016-12-26,61
2016-12-27,61
2016-12-28,61
2016-12-29,61
2016-12-30,61
2016-12-31,61
2017-01-01,61
2017-01-02,61
2017-01-03,61
2017-01-04,61
2017-01-05,61
2017-01-06,61
2017-01-07,61
2017-01-08,61
2017-01-09,61
2017-01-10,61
2017-01-11,61
2017-01-12,61
2017-01-13,61
2017-01-14,61
2017-01-15,61
2017-01-16,61
2017-01-17,61
2017-01-18,59
2017-01-19,59
2017-01-20,59
2017-01-21,59
2017-01-22,59
2017-01-27,60
2017-01-28,60
2017-01-29,60
2017-01-30,60
2017-01-31,60
2017-02-01,62
2017-02-02,62
2017-02-03,62
2017-02-04,62
2017-02-05,62
2017-02-06,62
2017-02-07,62
2017-02-08,62
2017-02-09,62
2017-02-10,62
2017-02-11,62
2017-02-12,62
2017-02-13,62
2017-02-14,62
2017-02-15,62
2017-02-16,62
2017-02-18,62
2017-02-19,61
2017-02-20,61
2017-02-21,61
2017-02-22,61
2017-02-23,61
2017-02-24,61
2017-02-25,61
2017-02-26,61
2017-02-27,61
2017-02-28,60
2017-03-01,60
2017-03-02,60
2017-03-03,60
2017-03-04,60
2017-03-05,60
2017-03-06,60
2017-03-07,60
2017-03-08,60
2017-03-09,61
2017-03-10,61
2017-03-11,61
2017-03-12,61
2017-03-13,61
2017-03-14,61
2017-03-15,61
2017-03-16,61
2017-03-17,64
2017-03-18,64
2017-03-19,64
2017-03-20,64
2017-03-21,64
2017-03-22,64
2017-03-23,64
2017-03-24,64
2017-03-25,64
2017-03-26,64
2017-03-27,64
2017-03-28,64
2017-03-29,64
2017-03-30,64
2017-03-31,64
2017-04-01,64
2017-04-02,60
2017-04-03,60
2017-04-04,60
2017-04-12,60
2017-04-13,60
2017-04-14,60
2017-04-15,60
2017-04-16,60
2017-04-17,60
2017-04-18,60
2017-04-19,61
2017-04-20,61
2017-04-21,61
2017-04-22,61
2017-04-23,61
2017-04-24,61
2017-04-25,61
2017-04-26,61
2017-04-27,61
2017-04-28,61
2017-04-29,61
2017-04-30,61
2017-05-01,61
2017-05-02,61
2017-05-03,61
2017-05-04,61
2017-05-05,61
2017-05-06,61
2017-05-07,59
2017-05-08,59
2017-05-09,59
2017-05-10,59
2017-05-11,59
2017-05-12,59
2017-05-13,59
2017-05-14,58
2017-05-15,58
2017-05-16,58
2017-05-17,58
2017-05-18,58
2017-05-19,58
2017-05-20,58
2017-05-21,58
2017-05-22,60
2017-05-23,60
2017-05-24,60
2017-05-25,60
2017-05-26,60
2017-05-27,60
2017-05-28,60
2017-05-29,60
2017-05-30,61
2017-05-31,61
2017-06-01,61
2017-06-02,61
2017-06-03,61
2017-06-06,63
2017-06-07,63
2017-06-08,63
2017-06-09,63
2017-06-10,63
2017-06-11,63
2017-06-12,63
2017-06-13,63
2017-06-14,62
2017-06-15,62
2017-06-16,62
2017-06-17,62
2017-06-18,62
2017-06-19,62
2017-06-20,62
2017-06-21,62
2017-06-22,60
2017-06-23,60
2017-06-24,60
2017-06-25,60
2017-06-26,60
2017-06-27,60
2017-06-28,60
2017-06-29,59
2017-06-30,59
2017-07-01,59
2017-07-02,59
2017-07-03,59
2017-07-04,59
2017-07-05,59
2017-07-06,57
2017-07-07,57
2017-07-08,57
2017-07-13,54
2017-07-14,54
2017-07-15,54
2017-07-16,54
2017-07-17,54
2017-07-18,54
2017-07-19,51
2017-07-20,51
2017-07-21,51
2017-07-22,51
2017-07-23,51
2017-07-24,51
2017-07-25,51
2017-07-26,49
2017-07-27,49
2017-07-28,49
2017-07-29,49
2017-07-30,49
2017-07-31,49
2017-08-01,49
2017-08-02,47
2017-08-03,47
2017-08-04,47
2017-08-05,47
2017-08-06,47
2017-08-09,47
2017-08-10,44
2017-08-11,44
2017-08-12,44
2017-08-13,44
2017-08-14,44
2017-08-15,44
2017-08-17,42
2017-08-18,42
2017-08-19,42
2017-08-20,42
2017-08-21,42
2017-08-22,42
2017-08-23,42
2017-08-24,40
2017-08-25,40
2017-08-26,40
2017-08-27,40
2017-08-28,40
2017-08-29,40
2017-08-30,40
2017-08-31,40
2017-09-01,39
2017-09-02,39
2017-09-03,39
2017-09-04,39
2017-09-05,39
2017-09-06,39
2017-09-07,39
2017-09-08,39
2017-09-09,39
2017-09-10,39
2017-09-11,39
2017-09-12,39
2017-09-13,39
2017-09-14,37
2017-09-15,37
2017-09-16,37
2017-09-17,37
2017-09-19,37
2017-09-20,37
2017-09-21,37
2017-09-22,37
2017-09-23,37
2017-09-24,37
2017-09-25,37
2017-09-26,37
2017-09-27,37
2017-09-28,38
2017-09-29,38
2017-09-30,38
2017-10-01,38
2017-10-02,38
2017-10-03,38
2017-10-04,38
2017-10-05,38
2017-10-06,39
2017-10-07,39
2017-10-08,39
2017-10-09,39
2017-10-10,39
2017-10-11,39
2017-10-12,39
2017-10-13,41
2017-10-14,41
2017-10-15,41
2017-10-16,41
2017-10-17,41
2017-10-18,41
2017-10-19,41
2017-10-20,41
2017-10-21,42
2017-10-22,42
2017-10-23,42
2017-10-24,42
2017-10-25,42
2017-10-26,42
2017-10-27,42
2017-10-28,42
2017-10-29,42
2017-10-30,42
2017-10-31,42
2017-11-01,42
2017-11-02,42
2017-11-03,42
2017-11-04,40
2017-11-05,40
2017-11-06,40
2017-11-07,40
2017-11-08,40
2017-11-09,40
2017-11-10,40
2017-11-11,40
2017-11-12,39
2017-11-13,39
2017-11-14,39
2017-11-15,39
2017-11-16,39
2017-11-17,39
2017-11-18,39
2017-11-19,39
2017-11-20,39
2017-11-21,39
2017-11-22,39
2017-11-23,39
2017-11-24,39
2017-11-25,39
2017-11-26,39
2017-11-27,39
2017-11-28,39
2017-11-29,39
2017-11-30,39
2017-12-01,39
2017-12-02,39
2017-12-03,37
2017-12-04,37
2017-12-05,37
2017-12-06,37
2017-12-07,37
2017-12-08,37
2017-12-09,37
2017-12-10,38
2017-12-11,38
2017-12-12,38
2017-12-13,38
2017-12-14,38
2017-12-15,38
2017-12-16,38
2017-12-17,39
2017-12-18,39
2017-12-19,39
2017-12-20,39
2017-12-21,39
2017-12-22,39
2017-12-23,41
2017-12-24,41
2017-12-25,41
2017-12-26,41
2017-12-27,41
2017-12-28,41
2017-12-29,44
2017-12-30,44
2017-12-31,44
2018-01-01,47
2018-01-02,47
2018-01-03,47
2018-01-04,47
2018-01-05,45
2018-01-06,45
2018-01-07,42
2018-01-08,39
2018-01-09,37
2018-01-10,35
2018-01-11,33
2018-01-12,31
2018-01-13,32
2018-01-14,34
2018-01-15,36
2018-01-16,36
2018-01-17,37
2018-01-18,37
2018-01-19,37
2018-01-20,37
2018-01-21,37
2018-01-22,36
2018-01-23,36
2018-01-24,36
2018-01-25,35
2018-01-26,35
2018-01-27,34
2018-01-28,33
2018-01-29,31
2018-01-30,32
2018-02-01,33
2018-02-02,32
2018-02-03,30
2018-02-04,28
2018-02-05,26
2018-02-06,24
2018-02-07,23
2018-02-08,23
2018-02-09,22
2018-02-10,22
2018-02-11,20
2018-02-12,20
2018-02-13,20
2018-02-14,19
2018-02-15,18
2018-02-16,18
2018-02-17,18
2018-02-18,19
2018-02-19,20
2018-02-20,20
2018-02-21,21
2018-02-22,21
2018-02-23,23
2018-02-24,23
2018-02-25,24
2018-02-26,26
2018-02-27,27
2018-02-28,27
2018-03-01,28
2018-03-02,30
2018-03-03,31
2018-03-04,31
2018-03-05,32
2018-03-06,32
2018-03-07,33
2018-03-08,35
2018-03-09,36
2018-03-10,34
2018-03-11,33
2018-03-12,35
2018-03-13,37
2018-03-14,39
2018-03-15,39
2018-03-16,40
2018-03-17,42
2018-03-18,44
2018-03-19,44
2018-03-20,43
2018-03-21,43
2018-03-23,43
2018-03-24,43
2018-03-26,43
2018-03-27,43
2018-03-28,43
2018-03-29,43
2018-03-30,41
2018-03-31,40
2018-04-01,40
2018-04-02,41
2018-04-03,41
2018-04-04,42
2018-04-05,42
2018-04-06,43
2018-04-08,42
2018-04-09,43
2018-04-10,44
2018-04-11,45
2018-04-12,44
2018-04-13,44
2018-04-14,45
2018-04-15,42
2018-04-16,42
2018-04-17,42
2018-04-18,42
2018-04-19,43
2018-04-20,42
2018-04-21,42
2018-04-22,42
2018-04-23,40
2018-04-24,40
2018-04-25,42
2018-04-26,42
2018-04-27,44
2018-04-28,46
2018-04-29,47
2018-04-30,44
2018-05-01,44
2018-05-02,44
2018-05-03,44
2018-05-04,44
2018-05-05,44
2018-05-06,44
2018-05-07,43
2018-05-08,42
2018-05-09,42
2018-05-10,39
2018-05-11,39
2018-05-12,39
2018-05-13,39
2018-05-14,37
2018-05-15,37
2018-05-16,38
2018-05-17,39
2018-05-18,39
2018-05-19,39
2018-05-20,39
2018-05-21,41
2018-05-22,41
2018-05-23,43
2018-05-24,46
2018-05-25,46
2018-05-26,48
2018-05-27,48
2018-05-28,51
2018-05-29,54
2018-05-30,54
2018-05-31,54
2018-06-01,51
2018-06-02,49
2018-06-03,49
2018-06-04,49
2018-06-05,50
2018-06-06,48
2018-06-07,48
2018-06-08,47
2018-06-09,47
2018-06-10,46
2018-06-11,45
2018-06-12,47
2018-06-13,46
2018-06-14,47
2018-06-15,46
2018-06-16,45
2018-06-17,45
2018-06-18,48
2018-06-19,50
2018-06-20,50
2018-06-21,48
2018-06-22,50
2018-06-23,50
2018-06-24,47
2018-06-25,44
2018-06-26,44
2018-06-27,44
2018-06-28,42
2018-06-29,42
2018-06-30,41
2018-07-01,38
2018-07-02,38
2018-07-03,36
2018-07-04,36
2018-07-05,34
2018-07-06,34
2018-07-07,34
2018-07-08,35
2018-07-09,35
2018-07-10,36
2018-07-11,38
2018-07-12,39
2018-07-13,41
2018-07-14,42
2018-07-15,42
2018-07-16,45
2018-07-17,48
2018-07-18,48
2018-07-19,47
2018-07-20,45
2018-07-21,46
2018-07-22,47
2018-07-23,49
2018-07-24,49
2018-07-25,50
2018-07-26,53
2018-07-27,55
2018-07-28,55
2018-07-29,55
2018-07-30,57
2018-07-31,55
2018-08-01,55
2018-08-02,55
2018-08-03,54
2018-08-04,54
2018-08-05,54
2018-08-06,53
2018-08-07,53
2018-08-08,52
2018-08-09,52
2018-08-10,54
2018-08-11,54
2018-08-12,54
2018-08-14,57
2018-08-16,56
2018-08-17,57
2018-08-18,57
2018-08-19,56
2018-08-20,59
2018-08-21,59
2018-08-22,58
2018-08-23,58
2018-08-24,60
2018-08-25,59
2018-08-26,58
2018-08-27,58
2018-08-28,58
2018-08-29,59
2018-08-30,59
2018-08-31,59
2018-09-01,61
2018-09-02,62
2018-09-03,64
2018-09-04,67
2018-09-05,66
2018-09-06,66
2018-09-07,66
2018-09-08,68
2018-09-09,68
2018-09-10,66
2018-09-11,66
2018-09-12,66
2018-09-13,64
2018-09-14,64
2018-09-15,64
2018-09-16,64
2018-09-17,62
2018-09-18,63
2018-09-20,65
2018-09-21,65
2018-09-22,67
2018-09-23,67
2018-09-24,67
2018-09-25,67
2018-09-26,66
2018-09-27,65
2018-09-28,69
2018-09-29,69
2018-09-30,67
2018-10-02,61
2018-10-03,62
2018-10-04,63
2018-10-05,65
2018-10-06,64
2018-10-07,60
2018-10-08,60
2018-10-09,59
2018-10-10,59
2018-10-11,60
2018-10-12,61
2018-10-13,64
2018-10-14,66
2018-10-15,64
2018-10-16,63
2018-10-17,61
2018-10-18,59
2018-10-19,56
2018-10-20,55
2018-10-21,54
2018-10-22,55
2018-10-23,55
2018-10-24,54
2018-10-25,52
2018-10-26,50
2018-10-27,47
2018-10-28,45
2018-10-29,45
2018-10-30,43
2018-10-31,40
2018-11-01,40
2018-11-03,45
2018-11-04,48
2018-11-05,51
2018-11-06,52
2018-11-07,54
2018-11-08,57
2018-11-09,60
2018-11-10,62
2018-11-11,66
2018-11-12,70
2018-11-13,70
2018-11-14,68
2018-11-15,66
2018-11-16,65
2018-11-17,63
2018-11-18,61
2018-11-19,58
2018-11-20,59
2018-11-21,60
2018-11-22,58
2018-11-23,59
2018-11-24,59
2018-11-25,58
2018-11-26,57
2018-11-27,56
2018-11-28,56
2018-11-29,55
2018-12-01,54
2018-12-02,51
2018-12-03,48
2018-12-04,48
2018-12-05,48
2018-12-07,51
2018-12-09,52
2018-12-10,54
2018-12-11,54
2018-12-12,53
2018-12-13,51
2018-12-14,50
2018-12-15,51
2018-12-16,51
2018-12-17,51
2018-12-18,51
2018-12-19,52
2018-12-20,51
2018-12-21,49
2018-12-22,47
2018-12-23,44
2018-12-24,41
2018-12-25,39
2018-12-26,37
2018-12-27,38
2018-12-28,38
2018-12-29,38
2018-12-30,38
2018-12-31,38
2019-01-01,37
2019-01-02,37
2019-01-03,38
2019-01-04,40
2019-01-05,41
2019-01-06,43
2019-01-08,45
2019-01-10,45
2019-01-11,46
2019-01-12,47
2019-01-13,47
2019-01-14,45
2019-01-15,44
2019-01-16,43
2019-01-17,44
2019-01-18,42
2019-01-19,41
2019-01-20,39
2019-01-21,40
2019-01-22,40
2019-01-23,39
2019-01-24,38
2019-01-25,37
2019-01-26,36
2019-01-27,36
2019-01-28,36
2019-01-29,37
2019-01-30,37
2019-01-31,38
2019-02-01,37
2019-02-02,37
2019-02-03,38
2019-02-04,38
2019-02-05,39
2019-02-06,39
2019-02-07,38
2019-02-08,36
2019-02-09,35
2019-02-10,35
2019-02-11,34
2019-02-12,33
2019-02-13,33
2019-02-14,33
2019-02-15,33
2019-02-16,32
2019-02-17,31
2019-02-18,31
2019-02-19,29
2019-02-20,28
2019-02-21,28
2019-02-22,28
2019-02-23,28
2019-02-24,27
2019-02-25,27
2019-02-26,27
2019-02-27,26
2019-02-28,26
2019-03-01,27
2019-03-02,27
2019-03-03,28
2019-03-04,28
2019-03-05,28
2019-03-06,26
2019-03-07,25
2019-03-08,25
2019-03-09,26
2019-03-10,26
2019-03-11,26
2019-03-12,26
2019-03-13,27
2019-03-14,29
2019-03-15,31
2019-03-16,33
2019-03-17,35
2019-03-18,37
2019-03-19,38
2019-03-20,38
2019-03-21,39
2019-03-22,41
2019-03-23,42
2019-03-24,42
2019-03-25,41
2019-03-26,40
2019-03-27,39
2019-03-28,38
2019-03-29,37
2019-03-30,36
2019-03-31,35
2019-04-01,33
2019-04-02,31
2019-04-03,30
2019-04-04,28
2019-04-05,28
2019-04-06,29
2019-04-07,28
2019-04-08,30
2019-04-09,32
2019-04-10,34
2019-04-11,36
2019-04-12,37
2019-04-13,37
2019-04-14,38
2019-04-15,38
2019-04-16,36
2019-04-17,35
2019-04-18,34
2019-04-19,34
2019-04-20,34
2019-04-21,33
2019-04-22,33
2019-04-23,33
2019-04-24,34
2019-04-25,36
2019-04-26,35
2019-04-27,34
2019-04-28,36
2019-04-29,36
2019-04-30,37
2019-05-01,38
2019-05-02,37
2019-05-03,36
2019-05-04,35
2019-05-05,34
2019-05-06,34
2019-05-07,33
2019-05-08,33
2019-05-09,31
2019-05-10,30
2019-05-11,30
2019-05-12,30
2019-05-13,32
2019-05-14,34
2019-05-15,33
2019-05-16,34
2019-05-17,35
2019-05-18,34
2019-05-19,35
2019-05-20,34
2019-05-21,33
2019-05-22,32
2019-05-23,32
2019-05-24,33
2019-05-25,35
2019-05-26,37
2019-05-27,38
2019-05-28,37
2019-05-29,37
2019-05-30,36
2019-05-31,34
2019-06-01,34
2019-06-02,35
2019-06-03,34
2019-06-04,36
2019-06-05,38
2019-06-06,40
2019-06-07,42
2019-06-08,43
2019-06-09,44
2019-06-10,44
2019-06-11,43
2019-06-12,44
2019-06-13,43
2019-06-14,42
2019-06-15,40
2019-06-16,38
2019-06-17,36
2019-06-18,35
2019-06-19,34
2019-06-20,34
2019-06-21,33
2019-06-22,33
2019-06-23,32
2019-06-24,30
2019-06-25,31
2019-06-26,32
2019-06-27,32
2019-06-28,32
2019-06-29,30
2019-06-30,30
2019-07-01,31
2019-07-02,31
2019-07-03,29
2019-07-04,28
2019-07-05,29
2019-07-06,30
2019-07-07,31
2019-07-08,31
2019-07-09,31
2019-07-10,29
2019-07-11,29
2019-07-12,27
2019-07-13,26
2019-07-14,25
2019-07-15,24
2019-07-16,24
2019-07-17,24
2019-07-18,23
2019-07-19,22
2019-07-20,24
2019-07-21,25
2019-07-22,25
2019-07-23,25
2019-07-24,27
2019-07-25,29
2019-07-26,30
2019-07-27,31
2019-07-28,32
2019-07-29,33
2019-07-30,34
2019-07-31,35
2019-08-01,35
2019-08-02,36
2019-08-03,36
2019-08-04,36
2019-08-05,36
2019-08-06,36
2019-08-07,35
2019-08-08,33
2019-08-09,31
2019-08-10,31
2019-08-11,31
2019-08-12,30
2019-08-13,31
2019-08-14,31
2019-08-15,31
2019-08-16,32
2019-08-17,32
2019-08-18,33
2019-08-19,35
2019-08-20,37
2019-08-21,38
2019-08-22,39
2019-08-23,40
2019-08-24,39
2019-08-24,39
2019-08-25,39
2019-08-25,39
2019-08-26,39
2019-08-26,39
2019-08-27,39
2019-08-27,39
2019-08-28,38
2019-08-29,37
2019-08-30,37
2019-08-31,36
2019-09-01,36
