date_obj,Timber%20beam price
2016-01-20,9
2016-01-21,9
2016-01-22,9
2016-01-23,9
2016-01-24,9
2016-01-25,9
2016-01-26,9
2016-01-27,9
2016-01-28,9
2016-01-29,9
2016-01-30,9
2016-01-31,9
2016-02-01,9
2016-02-02,9
2016-02-03,9
2016-02-04,9
2016-02-05,9
2016-02-06,9
2016-02-07,9
2016-02-08,9
2016-02-09,9
2016-02-10,10
2016-02-11,10
2016-02-12,10
2016-02-13,10
2016-02-14,10
2016-02-15,10
2016-02-16,10
2016-02-17,10
2016-02-18,10
2016-02-19,10
2016-02-20,10
2016-02-21,10
2016-02-22,10
2016-02-23,10
2016-02-24,10
2016-02-25,10
2016-02-26,10
2016-02-27,10
2016-02-28,10
2016-02-29,10
2016-03-01,10
2016-03-02,10
2016-03-03,10
2016-03-04,10
2016-03-05,10
2016-03-06,10
2016-03-07,10
2016-03-08,10
2016-03-09,10
2016-03-10,10
2016-03-11,10
2016-03-12,10
2016-03-13,10
2016-03-14,10
2016-03-15,10
2016-03-16,10
2016-03-17,10
2016-03-18,10
2016-03-19,10
2016-03-20,10
2016-03-21,10
2016-03-22,10
2016-03-23,11
2016-03-24,11
2016-03-25,11
2016-03-26,11
2016-03-27,11
2016-03-28,11
2016-03-29,11
2016-03-30,11
2016-03-31,11
2016-04-01,11
2016-04-02,11
2016-04-03,11
2016-04-04,11
2016-04-05,11
2016-04-06,11
2016-04-07,11
2016-04-08,11
2016-04-09,11
2016-04-10,11
2016-04-11,11
2016-04-12,11
2016-04-13,11
2016-04-14,11
2016-04-15,11
2016-04-16,11
2016-04-17,11
2016-04-18,11
2016-04-19,11
2016-04-20,11
2016-04-21,11
2016-04-22,11
2016-04-23,11
2016-04-24,11
2016-04-25,11
2016-04-26,11
2016-04-27,11
2016-04-28,11
2016-04-29,11
2016-04-30,11
2016-05-01,11
2016-05-02,11
2016-05-03,11
2016-05-04,11
2016-05-05,11
2016-05-06,11
2016-05-07,11
2016-05-08,11
2016-05-09,11
2016-05-10,11
2016-05-11,11
2016-05-12,11
2016-05-13,11
2016-05-14,11
2016-05-15,11
2016-05-16,11
2016-05-17,11
2016-05-18,11
2016-05-19,11
2016-05-22,11
2016-05-23,11
2016-05-24,11
2016-05-25,11
2016-05-26,11
2016-05-27,11
2016-05-28,11
2016-05-29,11
2016-05-30,11
2016-05-31,11
2016-06-01,11
2016-06-02,11
2016-06-03,11
2016-06-04,11
2016-06-05,11
2016-06-06,11
2016-06-07,11
2016-06-08,11
2016-06-09,11
2016-06-10,11
2016-06-11,11
2016-06-12,11
2016-06-13,11
2016-06-14,11
2016-06-15,11
2016-06-16,11
2016-06-17,11
2016-06-18,11
2016-06-19,11
2016-06-20,11
2016-06-21,11
2016-06-22,11
2016-06-23,11
2016-06-24,11
2016-06-25,11
2016-06-26,11
2016-06-27,11
2016-06-28,11
2016-06-29,11
2016-06-30,11
2016-07-01,11
2016-07-02,11
2016-07-03,11
2016-07-04,11
2016-07-05,11
2016-07-06,11
2016-07-07,11
2016-07-08,11
2016-07-09,11
2016-07-10,11
2016-07-11,11
2016-07-12,11
2016-07-13,11
2016-07-14,11
2016-07-15,11
2016-07-16,11
2016-07-17,11
2016-07-18,11
2016-07-24,11
2016-07-25,11
2016-07-26,11
2016-07-27,11
2016-07-28,11
2016-07-29,11
2016-07-30,11
2016-07-31,11
2016-08-01,11
2016-08-02,11
2016-08-03,11
2016-08-04,11
2016-08-05,11
2016-08-06,11
2016-08-07,11
2016-08-08,11
2016-08-09,11
2016-08-10,11
2016-08-11,11
2016-08-12,11
2016-08-13,11
2016-08-14,11
2016-08-15,11
2016-08-16,12
2016-08-17,12
2016-08-18,12
2016-08-19,12
2016-08-20,12
2016-08-21,12
2016-08-22,12
2016-08-23,12
2016-08-24,12
2016-08-25,12
2016-08-26,12
2016-08-28,12
2016-08-31,12
2016-09-01,13
2016-09-02,13
2016-09-03,13
2016-09-04,13
2016-09-05,13
2016-09-06,13
2016-09-07,13
2016-09-08,13
2016-09-09,13
2016-09-10,13
2016-09-11,13
2016-09-12,13
2016-09-13,13
2016-09-14,13
2016-09-15,13
2016-09-16,13
2016-09-17,13
2016-09-18,13
2016-09-19,13
2016-09-20,13
2016-09-21,13
2016-09-22,13
2016-09-23,13
2016-09-24,13
2016-09-25,13
2016-09-26,13
2016-09-27,13
2016-09-28,13
2016-09-29,13
2016-09-30,13
2016-10-01,13
2016-10-02,13
2016-10-03,13
2016-10-04,13
2016-10-05,13
2016-10-06,13
2016-10-07,13
2016-10-08,13
2016-10-09,13
2016-10-10,13
2016-10-11,13
2016-10-12,13
2016-10-13,13
2016-10-14,13
2016-10-15,13
2016-10-16,13
2016-10-17,12
2016-10-18,12
2016-10-19,12
2016-10-20,12
2016-10-21,12
2016-10-22,12
2016-10-23,12
2016-10-24,12
2016-10-25,12
2016-10-26,12
2016-10-27,12
2016-10-28,12
2016-10-29,12
2016-10-30,12
2016-10-31,12
2016-11-01,12
2016-11-02,12
2016-11-03,12
2016-11-04,12
2016-11-05,12
2016-11-06,12
2016-11-07,12
2016-11-08,12
2016-11-09,12
2016-11-10,12
2016-11-11,12
2016-11-12,12
2016-11-13,12
2016-11-14,12
2016-12-08,12
2016-12-09,11
2016-12-10,11
2016-12-11,11
2016-12-12,11
2016-12-13,11
2016-12-14,11
2016-12-15,11
2016-12-16,11
2016-12-17,11
2016-12-18,11
2016-12-19,11
2016-12-20,11
2016-12-21,11
2016-12-22,11
2016-12-23,11
2016-12-24,11
2016-12-25,11
2016-12-26,11
2016-12-27,11
2016-12-28,11
2016-12-29,11
2016-12-30,11
2016-12-31,11
2017-01-01,11
2017-01-02,11
2017-01-03,11
2017-01-04,12
2017-01-05,12
2017-01-06,12
2017-01-07,12
2017-01-08,12
2017-01-09,12
2017-01-10,12
2017-01-11,12
2017-01-12,12
2017-01-13,12
2017-01-14,12
2017-01-15,12
2017-01-16,13
2017-01-17,13
2017-01-18,13
2017-01-19,13
2017-01-20,13
2017-01-21,13
2017-01-22,13
2017-01-27,14
2017-01-28,14
2017-01-29,14
2017-01-30,14
2017-01-31,14
2017-02-01,14
2017-02-02,14
2017-02-03,14
2017-02-04,14
2017-02-05,15
2017-02-06,15
2017-02-07,15
2017-02-08,15
2017-02-09,15
2017-02-10,15
2017-02-11,15
2017-02-12,15
2017-02-13,15
2017-02-14,15
2017-02-15,15
2017-02-16,15
2017-02-18,15
2017-02-19,15
2017-02-20,15
2017-02-21,15
2017-02-22,15
2017-02-23,15
2017-02-24,15
2017-02-25,16
2017-02-26,16
2017-02-27,16
2017-02-28,16
2017-03-01,16
2017-03-02,16
2017-03-03,16
2017-03-04,16
2017-03-05,16
2017-03-06,16
2017-03-07,17
2017-03-08,17
2017-03-09,17
2017-03-10,17
2017-03-11,17
2017-03-12,17
2017-03-13,17
2017-03-14,17
2017-03-15,17
2017-03-16,17
2017-03-17,18
2017-03-18,18
2017-03-19,18
2017-03-20,18
2017-03-21,18
2017-03-22,18
2017-03-23,18
2017-03-24,18
2017-03-25,18
2017-03-26,18
2017-03-27,18
2017-03-28,18
2017-03-29,18
2017-03-30,18
2017-03-31,18
2017-04-01,18
2017-04-02,18
2017-04-03,18
2017-04-04,18
2017-04-12,18
2017-04-13,18
2017-04-14,18
2017-04-15,18
2017-04-16,18
2017-04-17,18
2017-04-18,18
2017-04-19,18
2017-04-20,18
2017-04-21,18
2017-04-22,18
2017-04-23,18
2017-04-24,18
2017-04-25,18
2017-04-26,18
2017-04-27,18
2017-04-28,18
2017-04-29,18
2017-04-30,18
2017-05-01,18
2017-05-02,18
2017-05-03,18
2017-05-04,19
2017-05-05,19
2017-05-06,19
2017-05-07,19
2017-05-08,19
2017-05-09,19
2017-05-10,19
2017-05-11,19
2017-05-12,19
2017-05-13,19
2017-05-14,19
2017-05-15,20
2017-05-16,20
2017-05-17,20
2017-05-18,20
2017-05-19,20
2017-05-20,20
2017-05-21,20
2017-05-22,20
2017-05-23,20
2017-05-24,21
2017-05-25,21
2017-05-26,21
2017-05-27,21
2017-05-28,21
2017-05-29,21
2017-05-30,21
2017-05-31,21
2017-06-01,21
2017-06-02,21
2017-06-03,21
2017-06-06,22
2017-06-07,22
2017-06-08,22
2017-06-09,22
2017-06-10,22
2017-06-11,22
2017-06-12,22
2017-06-13,22
2017-06-14,24
2017-06-15,24
2017-06-16,24
2017-06-17,24
2017-06-18,24
2017-06-19,24
2017-06-20,24
2017-06-21,24
2017-06-22,24
2017-06-23,24
2017-06-24,24
2017-06-25,24
2017-06-26,24
2017-06-27,24
2017-06-28,24
2017-06-29,24
2017-06-30,24
2017-07-01,24
2017-07-02,24
2017-07-03,24
2017-07-04,24
2017-07-05,24
2017-07-06,24
2017-07-07,25
2017-07-08,25
2017-07-13,25
2017-07-14,25
2017-07-15,25
2017-07-16,25
2017-07-17,25
2017-07-18,27
2017-07-19,27
2017-07-20,27
2017-07-21,27
2017-07-22,27
2017-07-23,27
2017-07-24,27
2017-07-25,27
2017-07-26,27
2017-07-27,29
2017-07-28,29
2017-07-29,29
2017-07-30,29
2017-07-31,29
2017-08-01,29
2017-08-02,29
2017-08-03,29
2017-08-04,29
2017-08-05,29
2017-08-06,30
2017-08-09,30
2017-08-10,30
2017-08-11,30
2017-08-12,30
2017-08-13,30
2017-08-14,30
2017-08-15,30
2017-08-16,31
2017-08-17,31
2017-08-18,31
2017-08-19,31
2017-08-20,31
2017-08-21,31
2017-08-22,31
2017-08-23,31
2017-08-24,31
2017-08-25,31
2017-08-26,31
2017-08-27,29
2017-08-28,29
2017-08-29,29
2017-08-30,29
2017-08-31,29
2017-09-01,29
2017-09-02,29
2017-09-03,29
2017-09-04,29
2017-09-05,29
2017-09-06,29
2017-09-07,29
2017-09-08,30
2017-09-09,30
2017-09-10,30
2017-09-11,30
2017-09-12,30
2017-09-13,30
2017-09-14,30
2017-09-15,30
2017-09-16,30
2017-09-17,30
2017-09-19,30
2017-09-20,30
2017-09-21,30
2017-09-22,30
2017-09-23,30
2017-09-24,30
2017-09-25,30
2017-09-26,30
2017-09-27,30
2017-09-28,30
2017-09-29,30
2017-09-30,28
2017-10-01,28
2017-10-02,28
2017-10-03,28
2017-10-04,28
2017-10-05,28
2017-10-06,28
2017-10-07,28
2017-10-08,28
2017-10-09,28
2017-10-10,28
2017-10-11,28
2017-10-12,30
2017-10-13,30
2017-10-14,30
2017-10-15,30
2017-10-16,30
2017-10-17,30
2017-10-18,30
2017-10-19,30
2017-10-20,30
2017-10-21,30
2017-10-22,32
2017-10-23,32
2017-10-24,32
2017-10-25,32
2017-10-26,32
2017-10-27,32
2017-10-28,32
2017-10-29,32
2017-10-30,32
2017-10-31,32
2017-11-01,32
2017-11-02,33
2017-11-03,33
2017-11-04,33
2017-11-05,33
2017-11-06,33
2017-11-07,33
2017-11-08,33
2017-11-09,33
2017-11-10,33
2017-11-11,33
2017-11-12,33
2017-11-13,34
2017-11-14,34
2017-11-15,34
2017-11-16,34
2017-11-17,34
2017-11-18,34
2017-11-19,34
2017-11-20,34
2017-11-21,34
2017-11-22,34
2017-11-23,34
2017-11-24,34
2017-11-25,33
2017-11-26,33
2017-11-27,33
2017-11-28,33
2017-11-29,33
2017-11-30,33
2017-12-01,33
2017-12-02,33
2017-12-03,33
2017-12-04,33
2017-12-05,33
2017-12-06,33
2017-12-07,33
2017-12-08,33
2017-12-09,33
2017-12-10,33
2017-12-11,33
2017-12-12,33
2017-12-13,33
2017-12-14,33
2017-12-15,33
2017-12-16,32
2017-12-17,32
2017-12-18,32
2017-12-19,32
2017-12-20,32
2017-12-21,32
2017-12-22,32
2017-12-23,32
2017-12-24,32
2017-12-25,32
2017-12-26,32
2017-12-27,32
2017-12-28,32
2017-12-29,32
2017-12-30,32
2017-12-31,32
2018-01-01,32
2018-01-02,32
2018-01-03,32
2018-01-04,31
2018-01-05,31
2018-01-06,31
2018-01-07,31
2018-01-08,31
2018-01-09,31
2018-01-10,31
2018-01-11,31
2018-01-12,31
2018-01-13,31
2018-01-14,31
2018-01-15,31
2018-01-16,31
2018-01-17,31
2018-01-18,31
2018-01-19,31
2018-01-20,31
2018-01-21,31
2018-01-22,31
2018-01-23,31
2018-01-24,32
2018-01-25,32
2018-01-26,32
2018-01-27,32
2018-01-28,32
2018-01-29,32
2018-01-30,32
2018-02-01,32
2018-02-02,32
2018-02-03,32
2018-02-04,32
2018-02-05,32
2018-02-06,32
2018-02-07,32
2018-02-08,34
2018-02-09,34
2018-02-10,34
2018-02-11,34
2018-02-12,34
2018-02-13,34
2018-02-14,34
2018-02-15,34
2018-02-16,36
2018-02-17,36
2018-02-18,36
2018-02-19,35
2018-02-20,35
2018-02-21,35
2018-02-22,35
2018-02-23,35
2018-02-24,35
2018-02-25,33
2018-02-26,33
2018-02-27,33
2018-02-28,33
2018-03-01,33
2018-03-02,32
2018-03-03,32
2018-03-04,32
2018-03-05,32
2018-03-06,31
2018-03-07,31
2018-03-08,31
2018-03-09,31
2018-03-10,31
2018-03-11,31
2018-03-12,31
2018-03-13,31
2018-03-14,30
2018-03-15,30
2018-03-16,30
2018-03-17,30
2018-03-18,30
2018-03-19,29
2018-03-20,29
2018-03-21,29
2018-03-23,29
2018-03-24,27
2018-03-26,27
2018-03-27,27
2018-03-28,27
2018-03-29,27
2018-03-30,27
2018-03-31,27
2018-04-01,26
2018-04-02,26
2018-04-03,26
2018-04-04,26
2018-04-05,26
2018-04-06,26
2018-04-08,26
2018-04-09,26
2018-04-10,25
2018-04-11,25
2018-04-12,25
2018-04-13,25
2018-04-14,25
2018-04-16,24
2018-04-17,24
2018-04-18,24
2018-04-19,24
2018-04-20,24
2018-04-21,23
2018-04-22,23
2018-04-23,23
2018-04-24,23
2018-04-25,23
2018-04-26,22
2018-04-27,22
2018-04-28,22
2018-04-29,22
2018-04-30,22
2018-05-02,22
2018-05-03,22
2018-05-04,22
2018-05-05,22
2018-05-06,21
2018-05-08,21
2018-05-09,21
2018-05-10,21
2018-05-11,21
2018-05-12,21
2018-05-13,21
2018-05-14,21
2018-05-15,21
2018-05-16,20
2018-05-17,20
2018-05-18,20
2018-05-19,20
2018-05-20,19
2018-05-21,19
2018-05-22,19
2018-05-23,19
2018-05-24,18
2018-05-25,18
2018-05-26,18
2018-05-27,18
2018-05-28,18
2018-05-29,17
2018-05-30,17
2018-05-31,17
2018-06-01,17
2018-06-02,16
2018-06-03,16
2018-06-04,16
2018-06-05,16
2018-06-06,15
2018-06-07,15
2018-06-08,15
2018-06-09,15
2018-06-10,15
2018-06-11,14
2018-06-12,14
2018-06-13,14
2018-06-14,14
2018-06-15,13
2018-06-16,13
2018-06-17,13
2018-06-18,13
2018-06-19,13
2018-06-20,13
2018-06-21,13
2018-06-22,13
2018-06-23,13
2018-06-24,13
2018-06-25,12
2018-06-26,12
2018-06-27,12
2018-06-28,12
2018-06-29,11
2018-06-30,11
2018-07-01,11
2018-07-02,11
2018-07-03,11
2018-07-04,11
2018-07-05,11
2018-07-06,11
2018-07-07,11
2018-07-08,11
2018-07-09,11
2018-07-10,11
2018-07-11,11
2018-07-12,11
2018-07-13,11
2018-07-14,11
2018-07-15,10
2018-07-16,10
2018-07-17,10
2018-07-18,10
2018-07-19,10
2018-07-20,9
2018-07-21,9
2018-07-22,9
2018-07-23,10
2018-07-24,10
2018-07-25,10
2018-07-26,10
2018-07-27,11
2018-07-28,11
2018-07-29,11
2018-07-30,11
2018-07-31,12
2018-08-01,12
2018-08-02,12
2018-08-03,12
2018-08-04,13
2018-08-05,13
2018-08-06,13
2018-08-07,13
2018-08-08,14
2018-08-09,14
2018-08-10,14
2018-08-11,14
2018-08-12,15
2018-08-14,15
2018-08-16,15
2018-08-17,16
2018-08-18,16
2018-08-19,16
2018-08-20,16
2018-08-21,16
2018-08-22,16
2018-08-23,16
2018-08-24,16
2018-08-25,17
2018-08-26,17
2018-08-27,17
2018-08-28,17
2018-08-29,17
2018-08-30,17
2018-08-31,17
2018-09-01,17
2018-09-02,16
2018-09-03,16
2018-09-04,16
2018-09-05,15
2018-09-06,15
2018-09-07,15
2018-09-08,15
2018-09-09,15
2018-09-10,15
2018-09-11,15
2018-09-12,14
2018-09-13,14
2018-09-14,14
2018-09-15,14
2018-09-16,13
2018-09-17,13
2018-09-18,13
2018-09-19,13
2018-09-20,14
2018-09-21,14
2018-09-22,14
2018-09-23,14
2018-09-24,14
2018-09-25,14
2018-09-26,14
2018-09-27,14
2018-09-28,14
2018-09-29,14
2018-09-30,14
2018-10-02,14
2018-10-03,14
2018-10-04,14
2018-10-05,14
2018-10-06,14
2018-10-07,14
2018-10-08,14
2018-10-09,14
2018-10-10,14
2018-10-11,14
2018-10-12,14
2018-10-13,14
2018-10-14,14
2018-10-15,14
2018-10-16,14
2018-10-17,14
2018-10-18,14
2018-10-19,14
2018-10-20,14
2018-10-21,14
2018-10-22,14
2018-10-23,14
2018-10-24,14
2018-10-25,14
2018-10-26,14
2018-10-27,14
2018-10-28,14
2018-10-29,14
2018-10-30,14
2018-10-31,14
2018-11-01,14
2018-11-03,14
2018-11-04,14
2018-11-05,15
2018-11-06,15
2018-11-07,15
2018-11-08,15
2018-11-09,15
2018-11-10,15
2018-11-11,15
2018-11-12,16
2018-11-13,16
2018-11-14,16
2018-11-15,16
2018-11-16,17
2018-11-17,17
2018-11-18,17
2018-11-19,17
2018-11-20,18
2018-11-21,18
2018-11-22,18
2018-11-23,17
2018-11-24,17
2018-11-25,17
2018-11-26,17
2018-11-27,17
2018-11-28,17
2018-11-29,17
2018-12-01,17
2018-12-02,17
2018-12-03,17
2018-12-04,17
2018-12-05,18
2018-12-07,18
2018-12-09,18
2018-12-10,18
2018-12-11,19
2018-12-13,19
2018-12-14,19
2018-12-15,19
2018-12-16,18
2018-12-17,18
2018-12-18,18
2018-12-19,18
2018-12-20,18
2018-12-21,19
2018-12-22,19
2018-12-23,19
2018-12-24,20
2018-12-25,20
2018-12-26,20
2018-12-27,21
2018-12-28,21
2018-12-29,21
2018-12-30,23
2018-12-31,23
2019-01-01,23
2019-01-02,24
2019-01-03,24
2019-01-04,24
2019-01-05,23
2019-01-06,23
2019-01-08,22
2019-01-10,20
2019-01-11,20
2019-01-12,20
2019-01-13,20
2019-01-14,20
2019-01-15,20
2019-01-16,20
2019-01-17,20
2019-01-18,19
2019-01-19,19
2019-01-20,18
2019-01-21,18
2019-01-22,18
2019-01-23,18
2019-01-24,18
2019-01-25,18
2019-01-26,17
2019-01-27,17
2019-01-28,17
2019-01-29,17
2019-01-30,18
2019-01-31,18
2019-02-01,18
2019-02-02,19
2019-02-03,19
2019-02-04,19
2019-02-05,20
2019-02-06,20
2019-02-07,20
2019-02-08,21
2019-02-09,21
2019-02-10,21
2019-02-11,23
2019-02-12,23
2019-02-13,23
2019-02-14,25
2019-02-15,25
2019-02-16,25
2019-02-17,27
2019-02-18,27
2019-02-19,27
2019-02-20,27
2019-02-21,29
2019-02-22,29
2019-02-23,29
2019-02-24,29
2019-02-25,29
2019-02-26,29
2019-02-27,29
2019-02-28,29
2019-03-01,29
2019-03-02,30
2019-03-03,30
2019-03-04,30
2019-03-05,30
2019-03-06,29
2019-03-07,29
2019-03-08,29
2019-03-09,28
2019-03-10,28
2019-03-11,29
2019-03-12,29
2019-03-13,29
2019-03-14,28
2019-03-15,28
2019-03-16,28
2019-03-17,29
2019-03-18,29
2019-03-19,29
2019-03-20,29
2019-03-21,31
2019-03-22,31
2019-03-23,31
2019-03-24,31
2019-03-25,31
2019-03-26,31
2019-03-27,31
2019-03-28,30
2019-03-29,30
2019-03-30,30
2019-03-31,30
2019-04-01,29
2019-04-02,29
2019-04-03,29
2019-04-04,29
2019-04-05,29
2019-04-06,29
2019-04-07,29
2019-04-08,28
2019-04-09,28
2019-04-10,28
2019-04-11,28
2019-04-12,27
2019-04-13,27
2019-04-14,27
2019-04-15,28
2019-04-16,28
2019-04-17,28
2019-04-18,29
2019-04-19,29
2019-04-20,29
2019-04-21,29
2019-04-22,31
2019-04-23,31
2019-04-24,31
2019-04-25,31
2019-04-26,33
2019-04-27,33
2019-04-28,33
2019-04-29,33
2019-04-30,32
2019-05-01,32
2019-05-02,32
2019-05-03,32
2019-05-04,33
2019-05-05,33
2019-05-06,33
2019-05-07,33
2019-05-08,33
2019-05-09,33
2019-05-10,33
2019-05-11,33
2019-05-12,35
2019-05-13,35
2019-05-14,35
2019-05-15,35
2019-05-16,37
2019-05-17,37
2019-05-18,37
2019-05-19,37
2019-05-20,39
2019-05-21,39
2019-05-22,39
2019-05-23,39
2019-05-24,39
2019-05-25,41
2019-05-26,41
2019-05-27,41
2019-05-28,41
2019-05-29,41
2019-05-30,41
2019-05-31,41
2019-06-01,41
2019-06-02,39
2019-06-03,39
2019-06-04,39
2019-06-05,39
2019-06-06,38
2019-06-07,38
2019-06-08,38
2019-06-09,38
2019-06-10,39
2019-06-11,39
2019-06-12,39
2019-06-13,39
2019-06-14,38
2019-06-15,38
2019-06-16,38
2019-06-17,38
2019-06-18,36
2019-06-19,36
2019-06-20,36
2019-06-21,37
2019-06-22,37
2019-06-23,37
2019-06-24,37
2019-06-25,39
2019-06-26,39
2019-06-27,39
2019-06-28,39
2019-06-29,39
2019-06-30,37
2019-07-01,37
2019-07-02,37
2019-07-03,37
2019-07-04,37
2019-07-05,37
2019-07-06,37
2019-07-07,36
2019-07-08,36
2019-07-09,36
2019-07-10,36
2019-07-11,38
2019-07-12,38
2019-07-13,38
2019-07-14,38
2019-07-15,40
2019-07-16,40
2019-07-17,40
2019-07-18,40
2019-07-19,42
2019-07-20,42
2019-07-21,42
2019-07-22,42
2019-07-23,42
2019-07-24,42
2019-07-25,42
2019-07-26,42
2019-07-27,42
2019-07-28,41
2019-07-29,41
2019-07-30,41
2019-07-31,38
2019-08-01,38
2019-08-02,38
2019-08-03,38
2019-08-04,40
2019-08-05,40
2019-08-06,40
2019-08-07,40
2019-08-08,40
2019-08-09,41
2019-08-10,41
2019-08-11,41
2019-08-12,43
2019-08-13,43
2019-08-14,43
2019-08-15,43
2019-08-16,41
2019-08-17,41
2019-08-18,41
2019-08-19,41
2019-08-20,41
2019-08-21,41
2019-08-22,41
2019-08-23,41
2019-08-24,44
2019-08-24,44
2019-08-25,44
2019-08-25,44
2019-08-26,44
2019-08-26,44
2019-08-27,44
2019-08-27,44
2019-08-28,44
2019-08-29,46
2019-08-30,46
2019-08-31,46
2019-09-01,46
2019-09-02,44
2019-09-03,44
2019-09-04,44
2019-09-05,44
2019-09-06,44
2019-09-07,46
