date_obj,Topaz%20bolt%20tips price
2015-10-22,29
2015-10-23,29
2015-10-24,29
2015-10-25,29
2015-10-26,29
2015-10-27,29
2015-10-29,27
2015-10-30,27
2015-10-31,27
2015-11-01,27
2015-11-02,27
2015-11-03,27
2015-11-04,27
2015-11-05,27
2015-11-06,27
2015-11-07,27
2015-11-08,27
2015-11-09,27
2015-11-10,27
2015-11-11,27
2015-11-12,27
2015-11-13,27
2015-11-14,27
2015-11-15,27
2015-11-16,27
2015-11-17,27
2015-11-18,27
2015-11-19,27
2015-11-20,27
2015-11-21,27
2015-11-22,25
2015-11-23,25
2015-11-24,25
2015-11-25,25
2015-11-26,25
2015-11-27,25
2015-11-28,25
2015-11-29,25
2015-11-30,25
2015-12-01,25
2015-12-02,25
2015-12-03,25
2015-12-04,25
2015-12-05,25
2015-12-06,25
2015-12-07,25
2015-12-08,25
2015-12-09,25
2015-12-10,25
2015-12-11,25
2015-12-13,25
2015-12-14,25
2015-12-15,24
2015-12-16,24
2015-12-17,24
2015-12-18,24
2015-12-19,24
2015-12-20,24
2015-12-21,24
2015-12-22,24
2015-12-23,24
2015-12-24,24
2015-12-25,24
2015-12-26,24
2015-12-27,24
2015-12-28,24
2015-12-29,24
2015-12-30,24
2015-12-31,24
2016-01-01,24
2016-01-02,24
2016-01-03,24
2016-01-04,24
2016-01-05,24
2016-01-06,24
2016-01-07,24
2016-01-08,24
2016-01-09,24
2016-01-10,24
2016-01-11,24
2016-01-12,24
2016-01-13,24
2016-01-14,24
2016-01-15,24
2016-01-16,24
2016-01-17,24
2016-01-18,24
2016-01-19,24
2016-01-20,24
2016-01-21,24
2016-01-22,24
2016-01-23,24
2016-01-24,24
2016-01-25,24
2016-01-26,24
2016-01-27,24
2016-01-28,24
2016-01-29,23
2016-01-30,23
2016-01-31,23
2016-02-01,23
2016-02-02,23
2016-02-03,23
2016-02-04,23
2016-02-05,23
2016-02-06,23
2016-02-07,23
2016-02-08,23
2016-02-09,23
2016-02-10,23
2016-02-11,23
2016-02-12,23
2016-02-13,23
2016-02-14,23
2016-02-15,23
2016-02-16,23
2016-02-17,23
2016-02-18,23
2016-02-19,23
2016-02-20,23
2016-02-21,23
2016-02-22,23
2016-02-23,23
2016-02-24,23
2016-02-25,23
2016-02-26,23
2016-02-27,23
2016-02-28,23
2016-02-29,23
2016-03-01,23
2016-03-02,23
2016-03-03,23
2016-03-04,23
2016-03-05,23
2016-03-06,22
2016-03-07,22
2016-03-08,22
2016-03-09,22
2016-03-10,22
2016-03-11,22
2016-03-12,22
2016-03-13,22
2016-03-14,22
2016-03-15,22
2016-03-16,22
2016-03-17,22
2016-03-18,22
2016-03-19,22
2016-03-20,22
2016-03-21,22
2016-03-22,22
2016-03-23,22
2016-03-24,22
2016-03-25,22
2016-03-26,22
2016-03-27,22
2016-03-28,22
2016-03-29,22
2016-03-30,22
2016-03-31,22
2016-04-01,22
2016-04-02,22
2016-04-03,22
2016-04-04,22
2016-04-05,22
2016-04-06,22
2016-04-07,22
2016-04-08,22
2016-04-09,22
2016-04-10,22
2016-04-11,22
2016-04-12,22
2016-04-13,22
2016-04-14,21
2016-04-15,21
2016-04-16,21
2016-04-17,21
2016-04-18,21
2016-04-19,21
2016-04-20,21
2016-04-21,21
2016-04-22,21
2016-04-23,21
2016-04-24,21
2016-04-25,21
2016-04-26,21
2016-04-27,21
2016-04-28,21
2016-04-29,21
2016-04-30,21
2016-05-01,21
2016-05-02,21
2016-05-03,21
2016-05-04,21
2016-05-05,20
2016-05-06,20
2016-05-07,20
2016-05-08,20
2016-05-09,20
2016-05-10,20
2016-05-11,20
2016-05-12,20
2016-05-13,20
2016-05-14,20
2016-05-15,20
2016-05-16,20
2016-05-17,20
2016-05-18,20
2016-05-19,20
2016-05-22,20
2016-05-23,20
2016-05-24,20
2016-05-25,20
2016-05-26,20
2016-05-27,20
2016-05-28,20
2016-05-29,20
2016-05-30,20
2016-05-31,20
2016-06-01,20
2016-06-02,20
2016-06-03,20
2016-06-04,20
2016-06-05,20
2016-06-06,20
2016-06-07,20
2016-06-08,20
2016-06-09,20
2016-06-10,20
2016-06-11,21
2016-06-12,21
2016-06-13,21
2016-06-14,21
2016-06-15,21
2016-06-16,21
2016-06-17,21
2016-06-18,21
2016-06-19,21
2016-06-20,21
2016-06-21,21
2016-06-22,21
2016-06-23,21
2016-06-24,21
2016-06-25,21
2016-06-26,21
2016-06-27,21
2016-06-28,21
2016-06-29,21
2016-06-30,22
2016-07-01,22
2016-07-02,22
2016-07-03,22
2016-07-04,22
2016-07-05,22
2016-07-06,22
2016-07-07,22
2016-07-08,22
2016-07-09,22
2016-07-10,22
2016-07-11,22
2016-07-12,22
2016-07-13,22
2016-07-14,22
2016-07-15,23
2016-07-16,23
2016-07-17,23
2016-07-18,23
2016-07-24,23
2016-07-25,23
2016-07-26,23
2016-07-27,23
2016-07-28,23
2016-07-29,23
2016-07-30,23
2016-07-31,23
2016-08-01,23
2016-08-02,23
2016-08-03,23
2016-08-04,23
2016-08-05,23
2016-08-06,23
2016-08-07,23
2016-08-08,25
2016-08-09,25
2016-08-10,25
2016-08-11,25
2016-08-12,25
2016-08-13,25
2016-08-14,25
2016-08-15,25
2016-08-16,25
2016-08-17,25
2016-08-18,25
2016-08-19,25
2016-08-20,25
2016-08-21,25
2016-08-22,25
2016-08-23,25
2016-08-24,25
2016-08-25,25
2016-08-26,25
2016-08-28,25
2016-08-31,25
2016-09-01,26
2016-09-02,26
2016-09-03,26
2016-09-04,26
2016-09-05,26
2016-09-06,26
2016-09-07,26
2016-09-08,26
2016-09-09,26
2016-09-10,26
2016-09-11,26
2016-09-12,26
2016-09-13,26
2016-09-14,26
2016-09-15,26
2016-09-16,26
2016-09-17,26
2016-09-18,26
2016-09-19,26
2016-09-20,26
2016-09-21,26
2016-09-22,27
2016-09-23,27
2016-09-24,27
2016-09-25,27
2016-09-26,27
2016-09-27,27
2016-09-28,27
2016-09-29,27
2016-09-30,27
2016-10-01,27
2016-10-02,27
2016-10-03,27
2016-10-04,27
2016-10-05,27
2016-10-06,27
2016-10-07,27
2016-10-08,27
2016-10-09,27
2016-10-10,27
2016-10-11,27
2016-10-12,27
2016-10-13,27
2016-10-14,27
2016-10-15,27
2016-10-16,27
2016-10-17,27
2016-10-18,27
2016-10-19,27
2016-10-20,27
2016-10-21,27
2016-10-22,27
2016-10-23,27
2016-10-24,27
2016-10-25,27
2016-10-26,27
2016-10-27,27
2016-10-28,27
2016-10-29,27
2016-10-30,27
2016-10-31,27
2016-11-01,28
2016-11-02,28
2016-11-03,28
2016-11-04,28
2016-11-05,28
2016-11-06,28
2016-11-07,28
2016-11-08,28
2016-11-09,28
2016-11-10,28
2016-11-11,28
2016-11-12,28
2016-11-13,28
2016-11-14,28
2016-12-08,30
2016-12-09,30
2016-12-10,30
2016-12-11,30
2016-12-12,30
2016-12-13,30
2016-12-14,30
2016-12-15,30
2016-12-16,30
2016-12-17,30
2016-12-18,30
2016-12-19,30
2016-12-20,30
2016-12-21,30
2016-12-22,30
2016-12-23,30
2016-12-24,30
2016-12-25,30
2016-12-26,30
2016-12-27,30
2016-12-28,30
2016-12-29,30
2016-12-30,30
2016-12-31,30
2017-01-01,30
2017-01-02,30
2017-01-03,30
2017-01-04,30
2017-01-05,30
2017-01-06,30
2017-01-07,30
2017-01-08,30
2017-01-09,30
2017-01-10,31
2017-01-11,31
2017-01-12,31
2017-01-13,31
2017-01-14,31
2017-01-15,31
2017-01-16,31
2017-01-17,31
2017-01-18,31
2017-01-19,31
2017-01-20,31
2017-01-21,31
2017-01-22,31
2017-01-27,32
2017-01-28,32
2017-01-29,32
2017-01-30,32
2017-01-31,32
2017-02-01,32
2017-02-02,32
2017-02-03,32
2017-02-04,32
2017-02-05,32
2017-02-06,33
2017-02-07,33
2017-02-08,33
2017-02-09,33
2017-02-10,33
2017-02-11,33
2017-02-12,33
2017-02-13,33
2017-02-14,33
2017-02-15,33
2017-02-16,33
2017-02-18,33
2017-02-19,33
2017-02-20,33
2017-02-21,33
2017-02-22,33
2017-02-23,33
2017-02-24,34
2017-02-25,34
2017-02-26,34
2017-02-27,34
2017-02-28,34
2017-03-01,34
2017-03-02,34
2017-03-03,34
2017-03-04,34
2017-03-05,34
2017-03-06,34
2017-03-07,34
2017-03-08,34
2017-03-09,34
2017-03-10,34
2017-03-11,35
2017-03-12,35
2017-03-13,35
2017-03-14,35
2017-03-15,35
2017-03-16,35
2017-03-17,35
2017-03-18,35
2017-03-19,35
2017-03-20,35
2017-03-21,35
2017-03-22,35
2017-03-23,35
2017-03-24,35
2017-03-25,35
2017-03-26,35
2017-03-27,35
2017-03-28,36
2017-03-29,36
2017-03-30,36
2017-03-31,36
2017-04-01,36
2017-04-02,36
2017-04-03,36
2017-04-04,36
2017-04-12,36
2017-04-13,36
2017-04-14,36
2017-04-15,37
2017-04-16,37
2017-04-17,37
2017-04-18,37
2017-04-19,37
2017-04-20,37
2017-04-21,37
2017-04-22,37
2017-04-23,37
2017-04-24,37
2017-04-25,37
2017-04-26,37
2017-04-27,37
2017-04-28,37
2017-04-29,37
2017-04-30,37
2017-05-01,37
2017-05-02,37
2017-05-03,38
2017-05-04,38
2017-05-05,38
2017-05-06,38
2017-05-07,38
2017-05-08,38
2017-05-09,38
2017-05-10,38
2017-05-11,38
2017-05-12,38
2017-05-13,38
2017-05-14,38
2017-05-15,38
2017-05-16,38
2017-05-17,38
2017-05-18,38
2017-05-19,38
2017-05-20,38
2017-05-21,39
2017-05-22,39
2017-05-23,39
2017-05-24,39
2017-05-25,39
2017-05-26,39
2017-05-27,39
2017-05-28,39
2017-05-29,39
2017-05-30,39
2017-05-31,39
2017-06-01,39
2017-06-02,39
2017-06-03,39
2017-06-06,39
2017-06-07,40
2017-06-08,40
2017-06-09,40
2017-06-10,40
2017-06-11,40
2017-06-12,40
2017-06-13,40
2017-06-14,40
2017-06-15,40
2017-06-16,40
2017-06-17,40
2017-06-18,40
2017-06-19,40
2017-06-20,40
2017-06-21,40
2017-06-22,40
2017-06-23,40
2017-06-24,40
2017-06-25,40
2017-06-26,41
2017-06-27,41
2017-06-28,41
2017-06-29,41
2017-06-30,41
2017-07-01,41
2017-07-02,41
2017-07-03,41
2017-07-04,41
2017-07-05,41
2017-07-06,41
2017-07-07,41
2017-07-08,41
2017-07-13,41
2017-07-14,41
2017-07-15,41
2017-07-16,42
2017-07-17,42
2017-07-18,42
2017-07-19,42
2017-07-20,42
2017-07-21,42
2017-07-22,42
2017-07-23,42
2017-07-24,42
2017-07-25,42
2017-07-26,42
2017-07-27,42
2017-07-28,42
2017-07-29,42
2017-07-30,42
2017-07-31,42
2017-08-01,42
2017-08-02,42
2017-08-03,42
2017-08-04,42
2017-08-05,45
2017-08-06,45
2017-08-09,45
2017-08-10,45
2017-08-11,45
2017-08-12,45
2017-08-13,45
2017-08-14,45
2017-08-15,45
2017-08-16,45
2017-08-17,45
2017-08-18,45
2017-08-19,45
2017-08-20,45
2017-08-21,45
2017-08-22,45
2017-08-23,45
2017-08-24,48
2017-08-25,48
2017-08-26,48
2017-08-27,48
2017-08-28,48
2017-08-29,48
2017-08-30,48
2017-08-31,48
2017-09-01,48
2017-09-02,48
2017-09-03,48
2017-09-04,48
2017-09-05,48
2017-09-06,48
2017-09-07,48
2017-09-08,48
2017-09-09,48
2017-09-10,48
2017-09-11,51
2017-09-12,51
2017-09-13,51
2017-09-14,51
2017-09-15,51
2017-09-16,51
2017-09-17,51
2017-09-19,51
2017-09-20,51
2017-09-21,51
2017-09-22,51
2017-09-23,51
2017-09-24,51
2017-09-25,51
2017-09-26,51
2017-09-27,51
2017-09-28,51
2017-09-29,51
2017-09-30,51
2017-10-01,54
2017-10-02,54
2017-10-03,54
2017-10-04,54
2017-10-05,54
2017-10-06,54
2017-10-07,54
2017-10-08,54
2017-10-09,54
2017-10-10,54
2017-10-11,54
2017-10-12,54
2017-10-13,54
2017-10-14,54
2017-10-15,54
2017-10-16,54
2017-10-17,54
2017-10-18,56
2017-10-19,56
2017-10-20,56
2017-10-21,56
2017-10-22,56
2017-10-23,56
2017-10-24,56
2017-10-25,56
2017-10-26,56
2017-10-27,56
2017-10-28,56
2017-10-29,56
2017-10-30,56
2017-10-31,56
2017-11-01,56
2017-11-02,56
2017-11-03,56
2017-11-04,59
2017-11-05,59
2017-11-06,59
2017-11-07,59
2017-11-08,59
2017-11-09,59
2017-11-10,59
2017-11-11,59
2017-11-12,59
2017-11-13,59
2017-11-14,59
2017-11-15,59
2017-11-16,59
2017-11-17,59
2017-11-18,59
2017-11-19,59
2017-11-20,59
2017-11-21,62
2017-11-22,62
2017-11-23,62
2017-11-24,62
2017-11-25,62
2017-11-26,62
2017-11-27,62
2017-11-28,62
2017-11-29,62
2017-11-30,62
2017-12-01,62
2017-12-02,62
2017-12-03,62
2017-12-04,62
2017-12-05,62
2017-12-06,62
2017-12-07,65
2017-12-08,65
2017-12-09,65
2017-12-10,65
2017-12-11,65
2017-12-12,65
2017-12-13,65
2017-12-14,65
2017-12-15,65
2017-12-16,65
2017-12-17,65
2017-12-18,65
2017-12-19,65
2017-12-20,65
2017-12-21,65
2017-12-22,65
2017-12-23,68
2017-12-24,68
2017-12-25,68
2017-12-26,68
2017-12-27,68
2017-12-28,68
2017-12-29,68
2017-12-30,68
2017-12-31,68
2018-01-01,71
2018-01-02,71
2018-01-03,71
2018-01-04,71
2018-01-05,71
2018-01-06,71
2018-01-07,71
2018-01-08,74
2018-01-09,74
2018-01-10,74
2018-01-11,74
2018-01-12,74
2018-01-13,74
2018-01-14,74
2018-01-15,74
2018-01-16,74
2018-01-17,74
2018-01-18,77
2018-01-19,77
2018-01-20,77
2018-01-21,77
2018-01-22,77
2018-01-23,77
2018-01-24,81
2018-01-25,81
2018-01-26,81
2018-01-27,81
2018-01-28,81
2018-01-29,86
2018-01-30,86
2018-02-01,86
2018-02-02,86
2018-02-03,91
2018-02-04,91
2018-02-05,91
2018-02-06,91
2018-02-07,91
2018-02-08,91
2018-02-09,95
2018-02-10,95
2018-02-11,95
2018-02-12,95
2018-02-13,95
2018-02-14,100
2018-02-15,100
2018-02-16,100
2018-02-17,100
2018-02-18,100
2018-02-19,104
2018-02-20,104
2018-02-21,104
2018-02-22,104
2018-02-23,104
2018-02-24,109
2018-02-25,109
2018-02-26,109
2018-02-27,109
2018-02-28,109
2018-03-01,109
2018-03-02,114
2018-03-03,114
2018-03-04,114
2018-03-05,114
2018-03-06,114
2018-03-07,114
2018-03-08,114
2018-03-09,119
2018-03-10,119
2018-03-11,119
2018-03-12,119
2018-03-13,119
2018-03-14,125
2018-03-15,125
2018-03-16,125
2018-03-17,125
2018-03-18,125
2018-03-19,125
2018-03-20,131
2018-03-21,131
2018-03-23,131
2018-03-24,131
2018-03-26,131
2018-03-27,136
2018-03-28,136
2018-03-29,136
2018-03-30,136
2018-03-31,136
2018-04-01,136
2018-04-02,142
2018-04-03,142
2018-04-04,142
2018-04-05,142
2018-04-06,142
2018-04-08,150
2018-04-09,150
2018-04-10,150
2018-04-11,150
2018-04-12,150
2018-04-13,150
2018-04-14,158
2018-04-16,158
2018-04-17,158
2018-04-18,158
2018-04-19,158
2018-04-20,158
2018-04-21,165
2018-04-22,165
2018-04-23,165
2018-04-24,165
2018-04-25,165
2018-04-26,165
2018-04-27,165
2018-04-28,165
2018-04-29,174
2018-04-30,174
2018-05-01,174
2018-05-02,174
2018-05-03,174
2018-05-04,174
2018-05-05,181
2018-05-06,181
2018-05-07,181
2018-05-08,181
2018-05-09,181
2018-05-10,181
2018-05-11,181
2018-05-12,186
2018-05-13,186
2018-05-14,186
2018-05-15,186
2018-05-16,186
2018-05-17,186
2018-05-18,186
2018-05-19,193
2018-05-20,193
2018-05-21,193
2018-05-22,193
2018-05-23,193
2018-05-24,193
2018-05-25,193
2018-05-26,200
2018-05-27,200
2018-05-28,200
2018-05-29,200
2018-05-30,200
2018-05-31,200
2018-06-01,200
2018-06-02,208
2018-06-03,208
2018-06-04,208
2018-06-05,208
2018-06-06,208
2018-06-07,208
2018-06-08,208
2018-06-09,218
2018-06-10,218
2018-06-11,218
2018-06-12,218
2018-06-13,218
2018-06-14,218
2018-06-15,227
2018-06-16,227
2018-06-17,227
2018-06-18,227
2018-06-19,227
2018-06-20,227
2018-06-21,227
2018-06-22,239
2018-06-23,239
2018-06-24,239
2018-06-25,239
2018-06-26,239
2018-06-27,239
2018-06-28,239
2018-06-29,239
2018-06-30,239
2018-07-01,249
2018-07-02,249
2018-07-03,249
2018-07-04,249
2018-07-05,249
2018-07-06,249
2018-07-07,249
2018-07-08,258
2018-07-09,258
2018-07-10,258
2018-07-11,258
2018-07-12,258
2018-07-13,258
2018-07-14,258
2018-07-15,258
2018-07-16,258
2018-07-17,263
2018-07-18,263
2018-07-19,263
2018-07-20,263
2018-07-21,263
2018-07-22,263
2018-07-23,263
2018-07-24,272
2018-07-25,272
2018-07-26,272
2018-07-27,272
2018-07-28,272
2018-07-29,272
2018-07-30,285
2018-07-31,285
2018-08-01,285
2018-08-02,285
2018-08-03,285
2018-08-04,299
2018-08-05,299
2018-08-06,299
2018-08-07,299
2018-08-08,313
2018-08-09,313
2018-08-10,313
2018-08-11,313
2018-08-12,313
2018-08-14,328
2018-08-16,328
2018-08-17,328
2018-08-18,328
2018-08-19,341
2018-08-20,341
2018-08-21,341
2018-08-22,341
2018-08-23,341
2018-08-24,355
2018-08-25,355
2018-08-26,355
2018-08-27,355
2018-08-28,355
2018-08-29,369
2018-08-30,369
2018-08-31,369
2018-09-01,369
2018-09-02,369
2018-09-03,385
2018-09-04,385
2018-09-05,385
2018-09-06,385
2018-09-07,385
2018-09-08,397
2018-09-09,397
2018-09-10,397
2018-09-11,397
2018-09-12,397
2018-09-13,397
2018-09-14,397
2018-09-15,397
2018-09-16,397
2018-09-17,397
2018-09-18,397
2018-09-19,409
2018-09-20,409
2018-09-21,409
2018-09-22,409
2018-09-23,401
2018-09-24,401
2018-09-25,401
2018-09-26,401
2018-09-27,411
2018-09-28,411
2018-09-29,411
2018-09-30,411
2018-10-02,423
2018-10-03,423
2018-10-04,423
2018-10-05,423
2018-10-06,424
2018-10-07,424
2018-10-08,424
2018-10-09,424
2018-10-10,410
2018-10-11,410
2018-10-12,410
2018-10-13,410
2018-10-14,410
2018-10-15,398
2018-10-16,398
2018-10-17,398
2018-10-18,398
2018-10-19,392
2018-10-20,392
2018-10-21,392
2018-10-22,392
2018-10-23,392
2018-10-24,384
2018-10-25,384
2018-10-26,384
2018-10-27,384
2018-10-28,382
2018-10-29,382
2018-10-30,382
2018-10-31,382
2018-11-01,382
2018-11-03,382
2018-11-04,382
2018-11-05,386
2018-11-06,386
2018-11-07,386
2018-11-08,386
2018-11-09,388
2018-11-10,388
2018-11-11,388
2018-11-12,391
2018-11-13,391
2018-11-14,391
2018-11-15,398
2018-11-16,398
2018-11-17,398
2018-11-18,407
2018-11-19,407
2018-11-20,407
2018-11-21,408
2018-11-22,408
2018-11-23,408
2018-11-24,405
2018-11-25,405
2018-11-26,405
2018-11-27,403
2018-11-28,403
2018-11-29,403
2018-12-01,394
2018-12-02,388
2018-12-03,388
2018-12-04,388
2018-12-05,390
2018-12-07,390
2018-12-09,390
2018-12-11,398
2018-12-13,398
2018-12-14,404
2018-12-15,404
2018-12-16,411
2018-12-17,411
2018-12-18,411
2018-12-19,411
2018-12-20,411
2018-12-21,411
2018-12-22,420
2018-12-23,420
2018-12-24,414
2018-12-25,414
2018-12-26,414
2018-12-27,408
2018-12-28,408
2018-12-29,415
2018-12-30,415
2018-12-31,415
2019-01-01,411
2019-01-02,411
2019-01-03,414
2019-01-04,414
2019-01-05,414
2019-01-06,407
2019-01-08,407
2019-01-10,407
2019-01-11,407
2019-01-12,410
2019-01-13,410
2019-01-14,408
2019-01-15,408
2019-01-16,408
2019-01-17,404
2019-01-18,404
2019-01-19,404
2019-01-20,404
2019-01-21,404
2019-01-22,404
2019-01-23,402
2019-01-25,402
2019-01-26,402
2019-01-28,402
2019-01-29,402
2019-01-30,397
2019-01-31,397
2019-02-01,397
2019-02-02,394
2019-02-03,394
2019-02-04,396
2019-02-05,396
2019-02-06,392
2019-02-07,392
2019-02-08,392
2019-02-09,382
2019-02-10,382
2019-02-11,369
2019-02-12,369
2019-02-13,357
2019-02-14,357
2019-02-15,357
2019-02-16,344
2019-02-17,344
2019-02-18,344
2019-02-19,337
2019-02-20,337
2019-02-21,334
2019-02-22,334
2019-02-23,334
2019-02-24,330
2019-02-25,330
2019-02-26,330
2019-02-27,317
2019-02-28,317
2019-03-01,317
2019-03-02,311
2019-03-03,311
2019-03-04,310
2019-03-05,310
2019-03-06,310
2019-03-07,305
2019-03-08,305
2019-03-09,305
2019-03-10,305
2019-03-11,297
2019-03-12,297
2019-03-13,297
2019-03-14,285
2019-03-15,285
2019-03-16,285
2019-03-17,282
2019-03-18,282
2019-03-19,282
2019-03-20,282
2019-03-21,283
2019-03-22,283
2019-03-23,283
2019-03-24,290
2019-03-25,290
2019-03-26,290
2019-03-27,290
2019-03-28,300
2019-03-29,300
2019-03-30,300
2019-03-31,302
2019-04-01,302
2019-04-02,302
2019-04-03,298
2019-04-04,298
2019-04-05,298
2019-04-06,298
2019-04-07,295
2019-04-08,295
2019-04-09,295
2019-04-10,292
2019-04-11,292
2019-04-12,292
2019-04-13,285
2019-04-14,285
2019-04-15,285
2019-04-16,284
2019-04-17,284
2019-04-18,284
2019-04-19,284
2019-04-20,284
2019-04-21,284
2019-04-22,284
2019-04-23,279
2019-04-24,279
2019-04-25,279
2019-04-26,279
2019-04-27,279
2019-04-28,279
2019-04-29,279
2019-04-30,279
2019-05-01,281
2019-05-02,281
2019-05-03,281
2019-05-04,279
2019-05-05,279
2019-05-06,279
2019-05-07,279
2019-05-08,275
2019-05-09,275
2019-05-10,275
2019-05-11,275
2019-05-12,280
2019-05-13,280
2019-05-14,280
2019-05-15,286
2019-05-16,286
2019-05-17,286
2019-05-18,290
2019-05-19,290
2019-05-20,290
2019-05-21,290
2019-05-22,284
2019-05-23,284
2019-05-24,284
2019-05-25,284
2019-05-26,293
2019-05-27,293
2019-05-28,293
2019-05-29,293
2019-05-30,294
2019-05-31,294
2019-06-01,294
2019-06-02,294
2019-06-03,296
2019-06-04,296
2019-06-05,296
2019-06-06,296
2019-06-07,302
2019-06-08,302
2019-06-09,302
2019-06-10,302
2019-06-11,296
2019-06-12,296
2019-06-13,296
2019-06-14,296
2019-06-15,304
2019-06-16,304
2019-06-17,304
2019-06-18,304
2019-06-19,306
2019-06-20,306
2019-06-21,306
2019-06-22,306
2019-06-23,311
2019-06-24,311
2019-06-25,311
2019-06-26,311
2019-06-27,310
2019-06-28,310
2019-06-29,310
2019-06-30,310
2019-07-01,315
2019-07-02,315
2019-07-03,315
2019-07-04,315
2019-07-05,318
2019-07-06,318
2019-07-07,318
2019-07-08,318
2019-07-09,318
2019-07-10,318
2019-07-11,318
2019-07-12,318
2019-07-13,327
2019-07-14,327
2019-07-15,327
2019-07-16,327
2019-07-17,322
2019-07-18,322
2019-07-19,322
2019-07-20,322
2019-07-21,322
2019-07-22,322
2019-07-23,322
2019-07-24,322
2019-07-25,327
2019-07-26,327
2019-07-27,327
2019-07-28,327
2019-07-29,341
2019-07-30,341
2019-07-31,341
2019-08-01,341
2019-08-02,350
2019-08-03,350
2019-08-04,350
2019-08-05,350
2019-08-06,347
2019-08-07,347
2019-08-08,347
2019-08-09,347
2019-08-10,347
2019-08-11,347
2019-08-12,347
2019-08-13,347
2019-08-14,343
2019-08-15,343
2019-08-16,343
2019-08-17,343
2019-08-18,343
2019-08-19,343
2019-08-20,343
2019-08-21,337
2019-08-22,337
2019-08-23,337
2019-08-24,342
2019-08-24,342
2019-08-25,342
2019-08-25,342
2019-08-26,342
2019-08-26,342
2019-08-27,342
2019-08-27,342
2019-08-28,339
2019-08-29,339
2019-08-30,339
2019-08-31,339
2019-09-01,343
2019-09-02,343
2019-09-03,343
2019-09-04,343
2019-09-05,340
2019-09-06,340
2019-09-07,340
