date_obj,Raw%20sardine price
2018-01-28,19
2018-01-29,18
2018-01-31,19
2018-02-01,19
2018-02-02,19
2018-02-03,19
2018-02-04,19
2018-02-05,20
2018-02-06,21
2018-02-07,20
2018-02-08,20
2018-02-09,20
2018-02-10,21
2018-02-11,23
2018-02-12,24
2018-02-13,24
2018-02-14,24
2018-02-15,24
2018-02-16,24
2018-02-17,24
2018-02-18,24
2018-02-19,24
2018-02-20,24
2018-02-21,24
2018-02-22,23
2018-02-23,22
2018-02-24,22
2018-02-25,22
2018-02-26,20
2018-02-27,19
2018-02-28,18
2018-03-01,18
2018-03-02,18
2018-03-03,18
2018-03-04,18
2018-03-05,18
2018-03-06,18
2018-03-07,18
2018-03-08,18
2018-03-09,19
2018-03-10,19
2018-03-11,20
2018-03-12,21
2018-03-13,23
2018-03-14,24
2018-03-15,25
2018-03-16,26
2018-03-17,26
2018-03-18,28
2018-03-19,30
2018-03-20,32
2018-03-21,34
2018-03-23,38
2018-03-24,40
2018-03-26,44
2018-03-27,46
2018-03-28,47
2018-03-29,49
2018-03-30,52
2018-03-31,54
2018-04-01,55
2018-04-02,53
2018-04-03,53
2018-04-04,52
2018-04-05,51
2018-04-06,48
2018-04-08,42
2018-04-09,39
2018-04-10,38
2018-04-11,36
2018-04-12,36
2018-04-13,35
2018-04-14,34
2018-04-15,34
2018-04-16,32
2018-04-17,31
2018-04-18,30
2018-04-19,29
2018-04-20,28
2018-04-21,27
2018-04-22,26
2018-04-23,26
2018-04-24,24
2018-04-25,23
2018-04-26,23
2018-04-27,23
2018-04-28,22
2018-04-29,22
2018-04-30,22
2018-05-01,22
2018-05-02,22
2018-05-03,22
2018-05-04,23
2018-05-05,24
2018-05-06,24
2018-05-07,24
2018-05-08,24
2018-05-09,25
2018-05-10,26
2018-05-11,26
2018-05-12,26
2018-05-13,25
2018-05-14,25
2018-05-15,26
2018-05-16,25
2018-05-17,25
2018-05-18,25
2018-05-19,24
2018-05-20,22
2018-05-21,23
2018-05-22,25
2018-05-23,25
2018-05-24,25
2018-05-25,24
2018-05-26,24
2018-05-27,25
2018-05-28,24
2018-05-29,23
2018-05-30,23
2018-05-31,21
2018-06-01,21
2018-06-02,22
2018-06-03,22
2018-06-04,23
2018-06-05,25
2018-06-06,26
2018-06-07,25
2018-06-08,25
2018-06-09,27
2018-06-10,29
2018-06-11,31
2018-06-12,33
2018-06-13,35
2018-06-14,37
2018-06-15,38
2018-06-16,39
2018-06-17,41
2018-06-18,44
2018-06-19,47
2018-06-20,47
2018-06-21,50
2018-06-22,52
2018-06-23,50
2018-06-24,49
2018-06-25,49
2018-06-26,47
2018-06-27,46
2018-06-28,45
2018-06-29,43
2018-06-30,41
2018-07-01,41
2018-07-02,39
2018-07-03,37
2018-07-04,35
2018-07-05,34
2018-07-06,32
2018-07-07,30
2018-07-08,28
2018-07-09,28
2018-07-10,28
2018-07-11,27
2018-07-12,27
2018-07-13,26
2018-07-14,26
2018-07-15,25
2018-07-16,25
2018-07-17,25
2018-07-18,24
2018-07-19,24
2018-07-20,25
2018-07-21,26
2018-07-22,28
2018-07-23,30
2018-07-24,32
2018-07-25,34
2018-07-26,36
2018-07-27,37
2018-07-28,39
2018-07-29,40
2018-07-30,39
2018-07-31,41
2018-08-01,41
2018-08-02,41
2018-08-03,41
2018-08-04,40
2018-08-05,42
2018-08-06,44
2018-08-07,45
2018-08-08,43
2018-08-09,41
2018-08-10,39
2018-08-11,39
2018-08-12,37
2018-08-14,34
2018-08-16,33
2018-08-17,33
2018-08-18,34
2018-08-19,35
2018-08-20,35
2018-08-21,35
2018-08-22,34
2018-08-23,33
2018-08-24,34
2018-08-25,34
2018-08-26,33
2018-08-27,32
2018-08-28,31
2018-08-29,31
2018-08-30,30
2018-08-31,29
2018-09-01,29
2018-09-02,29
2018-09-03,29
2018-09-04,30
2018-09-05,31
2018-09-06,32
2018-09-07,31
2018-09-08,31
2018-09-09,30
2018-09-10,30
2018-09-11,30
2018-09-12,30
2018-09-13,28
2018-09-14,27
2018-09-15,27
2018-09-16,26
2018-09-17,26
2018-09-18,28
2018-09-19,30
2018-09-20,32
2018-09-21,33
2018-09-22,32
2018-09-23,32
2018-09-24,32
2018-09-25,30
2018-09-26,30
2018-09-27,29
2018-09-28,27
2018-09-29,27
2018-09-30,28
2018-10-02,32
2018-10-03,34
2018-10-04,33
2018-10-05,32
2018-10-06,31
2018-10-07,30
2018-10-08,29
2018-10-09,30
2018-10-10,31
2018-10-11,31
2018-10-12,32
2018-10-13,33
2018-10-14,33
2018-10-15,33
2018-10-16,34
2018-10-17,34
2018-10-18,36
2018-10-19,38
2018-10-20,39
2018-10-21,39
2018-10-22,39
2018-10-23,38
2018-10-24,38
2018-10-25,37
2018-10-26,37
2018-10-27,36
2018-10-28,36
2018-10-29,35
2018-10-30,35
2018-10-31,33
2018-11-01,31
2018-11-03,27
2018-11-04,25
2018-11-05,23
2018-11-06,23
2018-11-07,23
2018-11-08,24
2018-11-09,24
2018-11-10,25
2018-11-11,23
2018-11-12,25
2018-11-13,26
2018-11-14,28
2018-11-15,30
2018-11-16,30
2018-11-17,29
2018-11-18,28
2018-11-19,27
2018-11-20,25
2018-11-21,23
2018-11-22,21
2018-11-23,19
2018-11-24,19
2018-11-25,19
2018-11-26,18
2018-11-27,17
2018-11-28,17
2018-11-29,17
2018-12-01,17
2018-12-02,17
2018-12-03,16
2018-12-04,16
2018-12-05,16
2018-12-07,15
2018-12-09,13
2018-12-10,13
2018-12-11,13
2018-12-12,13
2018-12-13,13
2018-12-14,13
2018-12-15,12
2018-12-16,12
2018-12-17,12
2018-12-18,12
2018-12-19,12
2018-12-20,13
2018-12-21,13
2018-12-22,13
2018-12-23,13
2018-12-24,13
2018-12-25,13
2018-12-26,13
2018-12-27,13
2018-12-28,13
2018-12-29,13
2018-12-30,12
2018-12-31,12
2019-01-01,12
2019-01-02,12
2019-01-03,12
2019-01-04,12
2019-01-05,12
2019-01-06,12
2019-01-08,12
2019-01-10,12
2019-01-11,12
2019-01-12,12
2019-01-13,11
2019-01-14,11
2019-01-15,11
2019-01-16,11
2019-01-17,11
2019-01-18,11
2019-01-19,11
2019-01-20,11
2019-01-21,11
2019-01-22,11
2019-01-23,11
2019-01-24,11
2019-01-25,12
2019-01-26,13
2019-01-27,13
2019-01-28,14
2019-01-29,15
2019-01-30,16
2019-01-31,17
2019-02-01,18
2019-02-02,19
2019-02-03,20
2019-02-04,21
2019-02-05,23
2019-02-06,25
2019-02-07,27
2019-02-08,28
2019-02-09,29
2019-02-10,29
2019-02-11,27
2019-02-12,25
2019-02-13,26
2019-02-14,27
2019-02-15,27
2019-02-16,27
2019-02-17,27
2019-02-18,28
2019-02-19,30
2019-02-20,31
2019-02-21,30
2019-02-22,32
2019-02-23,33
2019-02-24,33
2019-02-25,33
2019-02-26,35
2019-02-27,37
2019-02-28,39
2019-03-01,40
2019-03-02,41
2019-03-03,38
2019-03-04,36
2019-03-05,34
2019-03-06,32
2019-03-07,30
2019-03-08,29
2019-03-09,28
2019-03-10,27
2019-03-11,26
2019-03-12,26
2019-03-13,26
2019-03-14,26
2019-03-15,26
2019-03-16,25
2019-03-17,25
2019-03-18,26
2019-03-19,25
2019-03-20,26
2019-03-21,27
2019-03-22,29
2019-03-23,31
2019-03-24,33
2019-03-25,35
2019-03-26,37
2019-03-27,39
2019-03-28,39
2019-03-29,39
2019-03-30,41
2019-03-31,43
2019-04-01,42
2019-04-02,43
2019-04-03,46
2019-04-04,49
2019-04-05,48
2019-04-06,47
2019-04-07,46
2019-04-08,46
2019-04-09,45
2019-04-10,45
2019-04-11,46
2019-04-12,45
2019-04-13,45
2019-04-14,48
2019-04-15,47
2019-04-16,47
2019-04-17,47
2019-04-18,46
2019-04-19,45
2019-04-20,45
2019-04-21,44
2019-04-22,45
2019-04-23,43
2019-04-24,42
2019-04-25,41
2019-04-26,41
2019-04-27,42
2019-04-28,43
2019-04-29,44
2019-04-30,45
2019-05-01,44
2019-05-02,44
2019-05-03,43
2019-05-04,42
2019-05-05,41
2019-05-06,41
2019-05-07,42
2019-05-08,42
2019-05-09,42
2019-05-10,42
2019-05-11,43
2019-05-12,42
2019-05-13,42
2019-05-14,44
2019-05-15,43
2019-05-16,41
2019-05-17,38
2019-05-18,38
2019-05-19,38
2019-05-20,37
2019-05-21,38
2019-05-22,38
2019-05-23,38
2019-05-24,38
2019-05-25,39
2019-05-26,40
2019-05-27,41
2019-05-28,42
2019-05-29,42
2019-05-30,40
2019-05-31,39
2019-06-01,40
2019-06-02,41
2019-06-03,43
2019-06-04,43
2019-06-05,42
2019-06-06,41
2019-06-07,40
2019-06-08,39
2019-06-09,39
2019-06-10,38
2019-06-11,37
2019-06-12,37
2019-06-13,37
2019-06-14,37
2019-06-15,38
2019-06-16,39
2019-06-17,39
2019-06-18,38
2019-06-19,37
2019-06-20,37
2019-06-21,37
2019-06-22,38
2019-06-23,40
2019-06-24,41
2019-06-25,40
2019-06-26,39
2019-06-27,40
2019-06-28,40
2019-06-29,40
2019-06-30,40
2019-07-01,39
2019-07-02,40
2019-07-03,40
2019-07-04,41
2019-07-05,43
2019-07-06,43
2019-07-07,42
2019-07-08,41
2019-07-09,39
2019-07-10,39
2019-07-11,38
2019-07-12,38
2019-07-13,38
2019-07-14,37
2019-07-15,37
2019-07-16,36
2019-07-17,36
2019-07-18,36
2019-07-19,37
2019-07-20,37
2019-07-21,37
2019-07-22,36
2019-07-23,38
2019-07-24,39
2019-07-25,41
2019-07-26,42
2019-07-27,42
2019-07-28,42
2019-07-29,42
2019-07-30,42
2019-07-31,43
2019-08-01,42
2019-08-02,44
2019-08-03,45
2019-08-04,47
2019-08-05,49
2019-08-06,52
2019-08-07,52
2019-08-08,51
2019-08-09,50
2019-08-10,48
2019-08-11,47
2019-08-12,45
2019-08-13,46
2019-08-14,46
2019-08-15,45
2019-08-16,45
2019-08-17,46
2019-08-18,49
2019-08-19,46
2019-08-20,46
2019-08-21,45
2019-08-22,45
2019-08-23,47
2019-08-24,46
2019-08-24,46
2019-08-25,48
2019-08-25,48
2019-08-26,50
2019-08-26,50
2019-08-27,53
2019-08-27,53
2019-08-28,55
2019-08-29,57
2019-08-30,57
2019-08-31,55
2019-09-01,54
2019-09-02,54
2019-09-03,52
