date_obj,Bronze%20full%20helm price
2016-08-24,25
2016-08-25,26
2016-08-26,26
2016-08-28,27
2016-08-31,27
2016-09-01,27
2016-09-02,27
2016-09-03,26
2016-09-04,27
2016-09-05,27
2016-09-06,27
2016-09-07,27
2016-09-08,28
2016-09-09,28
2016-09-10,29
2016-09-11,29
2016-09-12,30
2016-09-13,31
2016-09-14,31
2016-09-15,30
2016-09-16,30
2016-09-17,29
2016-09-18,29
2016-09-19,29
2016-09-20,29
2016-09-21,29
2016-09-22,29
2016-09-23,28
2016-09-24,28
2016-09-25,27
2016-09-26,27
2016-09-27,27
2016-09-28,27
2016-09-29,26
2016-09-30,27
2016-10-01,27
2016-10-02,27
2016-10-03,25
2016-10-04,24
2016-10-05,24
2016-10-06,23
2016-10-07,23
2016-10-08,22
2016-10-09,22
2016-10-10,20
2016-10-11,19
2016-10-12,19
2016-10-13,18
2016-10-14,18
2016-10-15,18
2016-10-16,18
2016-10-17,19
2016-10-18,19
2016-10-19,20
2016-10-20,20
2016-10-21,21
2016-10-22,21
2016-10-23,22
2016-10-24,23
2016-10-25,23
2016-10-26,23
2016-10-27,23
2016-10-28,23
2016-10-29,23
2016-10-30,24
2016-10-31,26
2016-11-01,26
2016-11-02,27
2016-11-03,27
2016-11-04,29
2016-11-05,29
2016-11-06,30
2016-11-07,30
2016-11-08,30
2016-11-09,32
2016-11-10,31
2016-11-11,31
2016-11-12,31
2016-11-13,31
2016-11-14,30
2016-11-15,29
2016-12-07,41
2016-12-08,41
2016-12-09,43
2016-12-10,43
2016-12-11,43
2016-12-12,43
2016-12-13,44
2016-12-14,44
2016-12-15,44
2016-12-16,42
2016-12-17,40
2016-12-18,40
2016-12-19,40
2016-12-20,39
2016-12-21,39
2016-12-22,39
2016-12-23,39
2016-12-24,39
2016-12-25,40
2016-12-26,42
2016-12-27,44
2016-12-28,46
2016-12-29,48
2016-12-30,49
2016-12-31,49
2017-01-01,50
2017-01-02,50
2017-01-03,52
2017-01-04,52
2017-01-05,53
2017-01-06,53
2017-01-07,53
2017-01-08,54
2017-01-09,54
2017-01-10,51
2017-01-11,48
2017-01-12,45
2017-01-13,43
2017-01-14,42
2017-01-15,40
2017-01-16,38
2017-01-17,36
2017-01-18,35
2017-01-19,35
2017-01-20,35
2017-01-21,34
2017-01-22,32
2017-01-23,31
2017-01-27,32
2017-01-28,32
2017-01-29,32
2017-01-30,32
2017-01-31,33
2017-02-01,34
2017-02-02,34
2017-02-03,36
2017-02-04,36
2017-02-05,36
2017-02-06,36
2017-02-07,36
2017-02-08,36
2017-02-09,36
2017-02-10,36
2017-02-11,36
2017-02-12,36
2017-02-13,36
2017-02-14,36
2017-02-15,36
2017-02-16,36
2017-02-18,34
2017-02-19,32
2017-02-20,31
2017-02-21,31
2017-02-22,31
2017-02-23,32
2017-02-24,32
2017-02-25,33
2017-02-26,33
2017-02-27,33
2017-02-28,34
2017-03-01,34
2017-03-02,34
2017-03-03,34
2017-03-04,33
2017-03-05,32
2017-03-06,33
2017-03-07,34
2017-03-08,34
2017-03-09,36
2017-03-10,37
2017-03-11,37
2017-03-12,36
2017-03-13,36
2017-03-14,36
2017-03-15,36
2017-03-16,36
2017-03-17,35
2017-03-18,33
2017-03-19,33
2017-03-20,34
2017-03-21,35
2017-03-22,35
2017-03-23,37
2017-03-24,37
2017-03-25,37
2017-03-26,38
2017-03-27,38
2017-03-28,39
2017-03-29,39
2017-03-30,39
2017-03-31,40
2017-04-01,40
2017-04-02,40
2017-04-03,41
2017-04-04,43
2017-04-12,43
2017-04-13,42
2017-04-14,43
2017-04-15,45
2017-04-16,47
2017-04-17,48
2017-04-18,47
2017-04-19,47
2017-04-20,47
2017-04-21,47
2017-04-22,47
2017-04-23,46
2017-04-24,46
2017-04-25,47
2017-04-26,47
2017-04-27,45
2017-04-28,44
2017-04-29,43
2017-04-30,42
2017-05-01,40
2017-05-02,39
2017-05-03,39
2017-05-04,39
2017-05-05,39
2017-05-06,39
2017-05-07,38
2017-05-08,37
2017-05-09,37
2017-05-10,38
2017-05-11,39
2017-05-12,40
2017-05-13,40
2017-05-14,41
2017-05-15,43
2017-05-16,45
2017-05-17,45
2017-05-18,45
2017-05-19,45
2017-05-20,45
2017-05-21,45
2017-05-22,45
2017-05-23,44
2017-05-24,44
2017-05-25,46
2017-05-26,48
2017-05-27,50
2017-05-28,49
2017-05-29,49
2017-05-30,50
2017-05-31,50
2017-06-01,50
2017-06-02,51
2017-06-03,50
2017-06-04,50
2017-06-05,51
2017-06-06,52
2017-06-07,52
2017-06-08,52
2017-06-09,53
2017-06-10,55
2017-06-11,56
2017-06-12,56
2017-06-13,57
2017-06-14,58
2017-06-15,59
2017-06-16,59
2017-06-17,59
2017-06-18,59
2017-06-19,59
2017-06-20,59
2017-06-21,60
2017-06-22,60
2017-06-23,61
2017-06-24,62
2017-06-25,62
2017-06-26,60
2017-06-27,60
2017-06-28,58
2017-06-29,57
2017-06-30,56
2017-07-01,56
2017-07-02,55
2017-07-03,54
2017-07-04,51
2017-07-05,51
2017-07-06,49
2017-07-07,49
2017-07-08,47
2017-07-13,39
2017-07-14,37
2017-07-15,37
2017-07-16,36
2017-07-17,35
2017-07-18,35
2017-07-19,35
2017-07-20,34
2017-07-21,34
2017-07-22,32
2017-07-23,30
2017-07-24,28
2017-07-25,26
2017-07-26,24
2017-07-27,23
2017-07-28,22
2017-07-29,20
2017-07-30,20
2017-07-31,20
2017-08-01,20
2017-08-02,20
2017-08-03,20
2017-08-04,21
2017-08-05,23
2017-08-06,25
2017-08-09,31
2017-08-10,33
2017-08-11,34
2017-08-12,35
2017-08-13,36
2017-08-14,35
2017-08-15,34
2017-08-16,34
2017-08-17,34
2017-08-18,34
2017-08-19,34
2017-08-20,33
2017-08-21,31
2017-08-22,31
2017-08-23,32
2017-08-24,34
2017-08-25,36
2017-08-26,37
2017-08-27,37
2017-08-28,37
2017-08-29,37
2017-08-30,39
2017-08-31,40
2017-09-01,41
2017-09-02,42
2017-09-03,42
2017-09-04,42
2017-09-05,41
2017-09-06,40
2017-09-07,39
2017-09-08,39
2017-09-09,38
2017-09-10,37
2017-09-11,37
2017-09-12,37
2017-09-13,36
2017-09-14,36
2017-09-15,36
2017-09-16,36
2017-09-17,38
2017-09-18,39
2017-09-19,39
2017-09-20,41
2017-09-21,42
2017-09-22,44
2017-09-23,47
2017-09-24,49
2017-09-25,52
2017-09-26,54
2017-09-27,55
2017-09-28,54
2017-09-29,56
2017-09-30,59
2017-10-01,61
2017-10-02,65
2017-10-03,68
2017-10-04,70
2017-10-05,71
2017-10-06,71
2017-10-07,67
2017-10-08,63
2017-10-09,59
2017-10-10,56
2017-10-11,56
2017-10-12,53
2017-10-13,50
2017-10-14,47
2017-10-15,47
2017-10-16,45
2017-10-17,45
2017-10-18,42
2017-10-19,39
2017-10-20,37
2017-10-21,35
2017-10-22,33
2017-10-23,31
2017-10-24,29
2017-10-25,27
2017-10-26,25
2017-10-27,24
2017-10-28,24
2017-10-29,24
2017-10-30,24
2017-10-31,24
2017-11-01,24
2017-11-02,24
2017-11-03,24
2017-11-04,24
2017-11-05,24
2017-11-06,24
2017-11-07,24
2017-11-08,24
2017-11-09,24
2017-11-10,24
2017-11-11,24
2017-11-12,25
2017-11-13,25
2017-11-14,24
2017-11-15,24
2017-11-16,24
2017-11-17,24
2017-11-18,23
2017-11-19,24
2017-11-20,25
2017-11-21,27
2017-11-22,28
2017-11-23,29
2017-11-24,29
2017-11-25,29
2017-11-26,29
2017-11-27,29
2017-11-28,29
2017-11-29,30
2017-11-30,30
2017-12-01,30
2017-12-02,30
2017-12-03,29
2017-12-04,29
2017-12-05,30
2017-12-06,31
2017-12-07,30
2017-12-08,30
2017-12-09,29
2017-12-10,29
2017-12-11,30
2017-12-12,31
2017-12-13,30
2017-12-14,30
2017-12-15,31
2017-12-16,32
2017-12-17,32
2017-12-18,31
2017-12-19,33
2017-12-20,35
2017-12-21,37
2017-12-22,37
2017-12-23,37
2017-12-24,36
2017-12-25,36
2017-12-26,35
2017-12-27,34
2017-12-28,33
2017-12-29,33
2017-12-30,31
2017-12-31,30
2018-01-01,28
2018-01-02,27
2018-01-03,26
2018-01-04,25
2018-01-05,25
2018-01-06,24
2018-01-07,25
2018-01-08,25
2018-01-09,25
2018-01-10,26
2018-01-11,26
2018-01-12,26
2018-01-13,25
2018-01-14,23
2018-01-15,21
2018-01-16,19
2018-01-17,18
2018-01-18,17
2018-01-19,17
2018-01-20,16
2018-01-21,15
2018-01-22,14
2018-01-23,14
2018-01-24,14
2018-01-25,14
2018-01-26,14
2018-01-27,13
2018-01-28,12
2018-01-29,13
2018-01-30,14
2018-01-31,15
2018-02-01,16
2018-02-02,16
2018-02-03,16
2018-02-04,16
2018-02-05,16
2018-02-06,16
2018-02-07,16
2018-02-08,16
2018-02-09,16
2018-02-10,16
2018-02-11,16
2018-02-12,15
2018-02-13,14
2018-02-14,14
2018-02-15,14
2018-02-16,15
2018-02-17,16
2018-02-18,17
2018-02-19,18
2018-02-20,19
2018-02-21,20
2018-02-22,20
2018-02-23,21
2018-02-24,22
2018-02-25,22
2018-02-26,21
2018-02-27,21
2018-02-28,19
2018-03-01,19
2018-03-02,19
2018-03-03,19
2018-03-04,18
2018-03-05,18
2018-03-06,18
2018-03-07,19
2018-03-08,19
2018-03-09,20
2018-03-10,21
2018-03-11,21
2018-03-12,20
2018-03-13,20
2018-03-14,20
2018-03-15,19
2018-03-16,18
2018-03-17,17
2018-03-18,17
2018-03-19,18
2018-03-20,19
2018-03-21,20
2018-03-23,22
2018-03-24,23
2018-03-25,23
2018-03-26,23
2018-03-27,23
2018-03-28,24
2018-03-29,25
2018-03-30,26
2018-03-31,26
2018-04-01,26
2018-04-02,26
2018-04-03,27
2018-04-04,28
2018-04-05,29
2018-04-06,29
2018-04-07,29
2018-04-08,29
2018-04-09,29
2018-04-10,29
2018-04-11,29
2018-04-12,29
2018-04-13,29
2018-04-14,29
2018-04-15,29
2018-04-16,28
2018-04-17,29
2018-04-18,29
2018-04-19,30
2018-04-20,30
2018-04-21,31
2018-04-22,31
2018-04-23,32
2018-04-24,32
2018-04-25,32
2018-04-26,32
2018-04-27,32
2018-04-28,32
2018-04-29,32
2018-04-30,31
2018-05-01,30
2018-05-02,29
2018-05-03,28
2018-05-04,28
2018-05-05,28
2018-05-06,27
2018-05-07,26
2018-05-08,25
2018-05-09,24
2018-05-10,23
2018-05-11,22
2018-05-12,22
2018-05-13,21
2018-05-14,21
2018-05-15,20
2018-05-16,20
2018-05-17,20
2018-05-18,21
2018-05-19,22
2018-05-20,23
2018-05-21,24
2018-05-22,26
2018-05-23,25
2018-05-24,26
2018-05-25,27
2018-05-26,28
2018-05-27,27
2018-05-28,26
2018-05-29,25
2018-05-30,23
2018-05-31,21
2018-06-01,19
2018-06-02,18
2018-06-03,17
2018-06-04,16
2018-06-05,15
2018-06-06,15
2018-06-07,15
2018-06-08,15
2018-06-09,15
2018-06-10,15
2018-06-11,15
2018-06-12,15
2018-06-13,15
2018-06-14,15
2018-06-15,16
2018-06-16,16
2018-06-17,16
2018-06-18,16
2018-06-19,16
2018-06-20,15
2018-06-21,15
2018-06-22,15
2018-06-23,16
2018-06-24,16
2018-06-25,16
2018-06-26,16
2018-06-27,17
2018-06-28,17
2018-06-29,17
2018-06-30,17
2018-07-01,18
2018-07-02,19
2018-07-03,19
2018-07-04,19
2018-07-05,19
2018-07-06,20
2018-07-07,20
2018-07-08,20
2018-07-09,20
2018-07-10,19
2018-07-11,18
2018-07-12,18
2018-07-13,18
2018-07-14,18
2018-07-15,18
2018-07-16,18
2018-07-17,18
2018-07-18,18
2018-07-19,18
2018-07-20,18
2018-07-21,19
2018-07-22,20
2018-07-23,20
2018-07-24,19
2018-07-25,19
2018-07-26,19
2018-07-27,19
2018-07-28,19
2018-07-29,19
2018-07-30,19
2018-07-31,19
2018-08-01,19
2018-08-02,19
2018-08-03,19
2018-08-04,20
2018-08-05,21
2018-08-06,23
2018-08-07,24
2018-08-08,23
2018-08-09,21
2018-08-10,21
2018-08-11,23
2018-08-12,23
2018-08-14,22
2018-08-16,23
2018-08-17,23
2018-08-18,23
2018-08-19,23
2018-08-20,23
2018-08-21,24
2018-08-22,25
2018-08-23,26
2018-08-24,26
2018-08-25,27
2018-08-26,26
2018-08-27,27
2018-08-28,26
2018-08-29,25
2018-08-30,24
2018-08-31,22
2018-09-01,21
2018-09-02,20
2018-09-03,19
2018-09-04,19
2018-09-05,19
2018-09-06,19
2018-09-07,19
2018-09-08,18
2018-09-09,18
2018-09-10,18
2018-09-11,18
2018-09-12,18
2018-09-13,18
2018-09-14,18
2018-09-15,18
2018-09-16,18
2018-09-17,18
2018-09-18,18
2018-09-19,18
2018-09-20,18
2018-09-21,18
2018-09-22,18
2018-09-23,18
2018-09-24,18
2018-09-25,18
2018-09-26,18
2018-09-27,17
2018-09-28,18
2018-09-29,19
2018-09-30,19
2018-10-01,19
2018-10-02,19
2018-10-03,19
2018-10-04,19
2018-10-05,20
2018-10-06,20
2018-10-07,20
2018-10-08,20
2018-10-09,20
2018-10-10,20
2018-10-11,20
2018-10-12,20
2018-10-13,21
2018-10-14,21
2018-10-15,21
2018-10-16,20
2018-10-17,20
2018-10-18,20
2018-10-19,21
2018-10-20,22
2018-10-21,21
2018-10-22,21
2018-10-23,22
2018-10-24,23
2018-10-25,23
2018-10-26,24
2018-10-27,25
2018-10-28,25
2018-10-29,25
2018-10-30,23
2018-10-31,21
2018-11-01,19
2018-11-03,17
2018-11-04,16
2018-11-05,15
2018-11-06,14
2018-11-07,13
2018-11-08,12
2018-11-09,11
2018-11-10,10
2018-11-11,9
2018-11-12,8
2018-11-13,7
2018-11-15,5
2018-11-16,5
2018-11-17,5
2018-11-18,5
2018-11-19,5
2018-11-20,6
2018-11-21,6
2018-11-22,6
2018-11-23,6
2018-11-24,6
2018-11-25,6
2018-11-26,6
2018-11-27,6
2018-11-28,6
2018-11-29,6
2018-12-01,6
2018-12-02,6
2018-12-03,6
2018-12-04,6
2018-12-05,7
2018-12-07,7
2018-12-09,6
2018-12-10,6
2018-12-11,6
2018-12-12,6
2018-12-13,6
2018-12-14,6
2018-12-15,6
2018-12-16,6
2018-12-17,6
2018-12-18,6
2018-12-19,6
2018-12-20,6
2018-12-21,6
2018-12-22,6
2018-12-23,6
2018-12-24,6
2018-12-25,6
2018-12-26,6
2018-12-27,7
2018-12-28,7
2018-12-29,7
2018-12-30,7
2018-12-31,7
2019-01-01,7
2019-01-02,7
2019-01-03,7
2019-01-04,7
2019-01-05,7
2019-01-06,7
2019-01-08,8
2019-01-10,9
2019-01-11,10
2019-01-12,10
2019-01-13,10
2019-01-14,10
2019-01-15,10
2019-01-16,10
2019-01-17,10
2019-01-18,10
2019-01-19,10
2019-01-20,10
2019-01-21,10
2019-01-22,11
2019-01-23,11
2019-01-24,12
2019-01-25,12
2019-01-26,12
2019-01-27,12
2019-01-28,12
2019-01-29,12
2019-01-30,12
2019-01-31,12
2019-02-01,12
2019-02-02,12
2019-02-03,13
2019-02-04,14
2019-02-05,15
2019-02-06,16
2019-02-07,17
2019-02-08,18
2019-02-09,19
2019-02-10,20
2019-02-11,21
2019-02-12,22
2019-02-13,22
2019-02-14,22
2019-02-15,21
2019-02-16,20
2019-02-17,20
2019-02-18,20
2019-02-19,21
2019-02-20,22
2019-02-21,23
2019-02-22,24
2019-02-23,25
2019-02-24,26
2019-02-25,27
2019-02-26,26
2019-02-27,26
2019-02-28,25
2019-03-01,26
2019-03-02,28
2019-03-03,28
2019-03-04,27
2019-03-05,27
2019-03-06,26
2019-03-07,27
2019-03-08,27
2019-03-09,27
2019-03-10,27
2019-03-11,28
2019-03-12,29
2019-03-13,27
2019-03-14,27
2019-03-15,27
2019-03-16,26
2019-03-17,26
2019-03-18,26
2019-03-19,27
2019-03-20,27
2019-03-21,28
2019-03-22,27
2019-03-23,28
2019-03-24,30
2019-03-25,31
2019-03-26,32
2019-03-27,33
2019-03-28,34
2019-03-29,34
2019-03-30,33
2019-03-31,33
2019-04-01,33
2019-04-02,33
2019-04-03,31
2019-04-04,31
2019-04-05,31
2019-04-06,31
2019-04-07,31
2019-04-08,31
2019-04-09,30
2019-04-10,30
2019-04-11,30
2019-04-12,31
2019-04-13,31
2019-04-14,31
2019-04-15,31
2019-04-16,30
2019-04-17,30
2019-04-18,29
2019-04-19,29
2019-04-20,30
2019-04-21,29
2019-04-22,27
2019-04-23,26
2019-04-24,27
2019-04-25,29
2019-04-26,30
2019-04-27,30
2019-04-28,30
2019-04-29,31
2019-04-30,31
2019-05-01,31
2019-05-02,31
2019-05-03,31
2019-05-04,31
2019-05-05,31
2019-05-06,31
2019-05-07,31
2019-05-08,30
2019-05-09,32
2019-05-10,33
2019-05-11,33
2019-05-12,33
2019-05-13,34
2019-05-14,36
2019-05-15,36
2019-05-16,37
2019-05-17,38
2019-05-18,38
2019-05-19,37
2019-05-20,37
2019-05-21,37
2019-05-22,38
2019-05-23,38
2019-05-24,39
2019-05-25,38
2019-05-26,37
2019-05-27,38
2019-05-28,38
2019-05-29,38
2019-05-30,37
2019-05-31,37
2019-06-01,36
2019-06-02,35
2019-06-03,35
2019-06-04,35
2019-06-05,36
2019-06-06,35
2019-06-07,34
2019-06-08,32
2019-06-09,30
2019-06-10,30
2019-06-11,30
2019-06-12,30
2019-06-13,30
2019-06-14,31
2019-06-15,31
2019-06-16,31
2019-06-17,29
2019-06-18,27
2019-06-19,26
2019-06-20,26
2019-06-21,28
2019-06-22,29
2019-06-23,30
2019-06-24,31
2019-06-25,32
2019-06-26,33
2019-06-27,35
2019-06-28,36
2019-06-29,36
2019-06-30,36
2019-07-01,36
2019-07-02,36
2019-07-03,35
2019-07-04,33
2019-07-05,32
2019-07-06,30
2019-07-07,29
2019-07-08,28
2019-07-09,27
2019-07-10,26
2019-07-11,25
2019-07-12,26
2019-07-13,27
2019-07-14,28
2019-07-15,28
2019-07-16,29
2019-07-17,28
2019-07-18,26
2019-07-19,26
2019-07-20,28
2019-07-21,30
2019-07-22,31
2019-07-23,32
2019-07-24,34
2019-07-25,36
2019-07-26,38
2019-07-27,38
2019-07-28,37
2019-07-29,36
2019-07-30,37
2019-07-31,38
2019-08-01,39
2019-08-02,38
2019-08-03,37
2019-08-04,38
2019-08-05,39
2019-08-06,39
2019-08-07,38
2019-08-08,38
2019-08-09,38
2019-08-10,38
2019-08-11,38
2019-08-12,38
2019-08-13,38
2019-08-14,39
2019-08-15,39
2019-08-16,39
2019-08-17,39
2019-08-18,39
2019-08-19,38
2019-08-20,36
2019-08-21,34
2019-08-22,32
2019-08-23,31
2019-08-24,32
2019-08-24,32
2019-08-25,34
