date_obj,Cooked%20chicken price
2015-10-29,58
2015-10-30,59
2015-10-31,59
2015-11-01,59
2015-11-02,59
2015-11-03,61
2015-11-04,61
2015-11-05,61
2015-11-06,61
2015-11-07,58
2015-11-08,58
2015-11-09,58
2015-11-10,58
2015-11-11,58
2015-11-12,56
2015-11-13,56
2015-11-14,56
2015-11-15,56
2015-11-16,56
2015-11-17,54
2015-11-18,54
2015-11-19,54
2015-11-20,52
2015-11-21,52
2015-11-22,52
2015-11-23,52
2015-11-24,50
2015-11-25,50
2015-11-26,50
2015-11-27,50
2015-11-28,50
2015-11-29,50
2015-11-30,48
2015-12-01,48
2015-12-02,48
2015-12-03,48
2015-12-04,48
2015-12-05,48
2015-12-06,48
2015-12-07,47
2015-12-08,47
2015-12-09,47
2015-12-10,47
2015-12-11,48
2015-12-12,48
2015-12-13,48
2015-12-14,48
2015-12-15,50
2015-12-16,50
2015-12-17,50
2015-12-18,50
2015-12-19,49
2015-12-20,49
2015-12-21,49
2015-12-22,49
2015-12-23,51
2015-12-24,51
2015-12-25,51
2015-12-26,51
2015-12-27,53
2015-12-28,53
2015-12-29,53
2015-12-30,53
2015-12-31,56
2016-01-01,56
2016-01-02,56
2016-01-03,56
2016-01-04,56
2016-01-05,56
2016-01-06,56
2016-01-07,56
2016-01-08,56
2016-01-09,56
2016-01-10,56
2016-01-11,56
2016-01-12,56
2016-01-13,54
2016-01-14,54
2016-01-15,54
2016-01-16,55
2016-01-17,55
2016-01-18,55
2016-01-19,55
2016-01-20,57
2016-01-21,57
2016-01-22,57
2016-01-23,57
2016-01-24,58
2016-01-25,58
2016-01-26,58
2016-01-27,57
2016-01-28,57
2016-01-29,57
2016-01-30,57
2016-01-31,56
2016-02-01,56
2016-02-02,56
2016-02-03,56
2016-02-04,53
2016-02-05,53
2016-02-06,53
2016-02-07,53
2016-02-08,50
2016-02-09,50
2016-02-10,50
2016-02-11,50
2016-02-12,48
2016-02-13,48
2016-02-14,48
2016-02-15,47
2016-02-16,47
2016-02-17,47
2016-02-18,47
2016-02-19,46
2016-02-20,46
2016-02-21,46
2016-02-22,45
2016-02-23,45
2016-02-24,45
2016-02-25,46
2016-02-26,46
2016-02-27,46
2016-02-28,47
2016-02-29,47
2016-03-01,47
2016-03-02,47
2016-03-03,46
2016-03-04,46
2016-03-05,46
2016-03-06,49
2016-03-07,49
2016-03-08,49
2016-03-09,49
2016-03-10,52
2016-03-11,52
2016-03-12,52
2016-03-13,52
2016-03-14,53
2016-03-15,53
2016-03-16,53
2016-03-17,53
2016-03-18,53
2016-03-19,53
2016-03-20,53
2016-03-21,53
2016-03-22,55
2016-03-23,55
2016-03-24,55
2016-03-25,57
2016-03-26,57
2016-03-27,57
2016-03-28,55
2016-03-29,55
2016-03-30,55
2016-03-31,55
2016-04-01,55
2016-04-02,55
2016-04-03,55
2016-04-04,54
2016-04-05,54
2016-04-06,54
2016-04-07,54
2016-04-08,52
2016-04-09,52
2016-04-10,52
2016-04-11,52
2016-04-12,52
2016-04-13,52
2016-04-14,52
2016-04-15,52
2016-04-16,53
2016-04-17,53
2016-04-18,53
2016-04-19,53
2016-04-20,53
2016-04-21,53
2016-04-22,53
2016-04-23,53
2016-04-24,53
2016-04-25,53
2016-04-26,53
2016-04-27,53
2016-04-28,53
2016-04-29,55
2016-04-30,55
2016-05-01,55
2016-05-02,56
2016-05-03,56
2016-05-04,56
2016-05-05,56
2016-05-06,56
2016-05-07,56
2016-05-08,56
2016-05-09,56
2016-05-10,56
2016-05-11,56
2016-05-12,56
2016-05-13,55
2016-05-14,55
2016-05-15,55
2016-05-16,57
2016-05-17,57
2016-05-18,57
2016-05-19,56
2016-05-22,56
2016-05-23,56
2016-05-24,56
2016-05-25,58
2016-05-26,58
2016-05-27,58
2016-05-28,60
2016-05-29,60
2016-05-30,60
2016-05-31,60
2016-06-01,60
2016-06-02,62
2016-06-03,62
2016-06-04,62
2016-06-05,64
2016-06-06,64
2016-06-07,64
2016-06-08,62
2016-06-09,62
2016-06-10,61
2016-06-11,61
2016-06-12,60
2016-06-13,60
2016-06-14,60
2016-06-15,60
2016-06-16,60
2016-06-17,60
2016-06-18,59
2016-06-19,59
2016-06-20,59
2016-06-21,57
2016-06-22,57
2016-06-23,57
2016-06-24,56
2016-06-25,56
2016-06-26,56
2016-06-27,56
2016-06-28,54
2016-06-29,54
2016-06-30,54
2016-07-01,53
2016-07-02,53
2016-07-03,53
2016-07-04,53
2016-07-05,53
2016-07-06,53
2016-07-07,56
2016-07-08,56
2016-07-09,56
2016-07-10,55
2016-07-11,55
2016-07-12,55
2016-07-13,54
2016-07-14,54
2016-07-15,54
2016-07-16,54
2016-07-17,53
2016-07-18,53
2016-07-23,53
2016-07-24,53
2016-07-25,52
2016-07-26,52
2016-07-27,52
2016-07-28,52
2016-07-29,53
2016-07-30,53
2016-07-31,53
2016-08-01,53
2016-08-02,53
2016-08-03,53
2016-08-04,53
2016-08-05,53
2016-08-06,53
2016-08-07,53
2016-08-08,53
2016-08-09,53
2016-08-10,53
2016-08-11,53
2016-08-12,53
2016-08-13,53
2016-08-14,53
2016-08-15,54
2016-08-16,54
2016-08-17,54
2016-08-18,54
2016-08-19,54
2016-08-20,53
2016-08-21,53
2016-08-22,53
2016-08-23,53
2016-08-24,52
2016-08-25,52
2016-08-26,52
2016-08-28,53
2016-08-31,53
2016-09-01,54
2016-09-02,54
2016-09-03,54
2016-09-04,54
2016-09-05,53
2016-09-06,53
2016-09-07,53
2016-09-08,53
2016-09-09,53
2016-09-10,55
2016-09-11,55
2016-09-12,55
2016-09-13,55
2016-09-14,55
2016-09-15,54
2016-09-16,54
2016-09-17,54
2016-09-18,54
2016-09-19,54
2016-09-20,55
2016-09-21,55
2016-09-22,55
2016-09-23,55
2016-09-24,55
2016-09-25,54
2016-09-26,54
2016-09-27,54
2016-09-28,54
2016-09-29,54
2016-09-30,53
2016-10-01,53
2016-10-02,53
2016-10-03,53
2016-10-04,53
2016-10-05,53
2016-10-06,53
2016-10-07,53
2016-10-08,53
2016-10-09,53
2016-10-10,54
2016-10-11,54
2016-10-12,54
2016-10-13,54
2016-10-14,54
2016-10-15,54
2016-10-16,54
2016-10-17,54
2016-10-18,54
2016-10-19,54
2016-10-20,54
2016-10-21,54
2016-10-22,54
2016-10-23,51
2016-10-24,51
2016-10-25,51
2016-10-26,51
2016-10-27,54
2016-10-28,54
2016-10-29,54
2016-10-30,54
2016-10-31,56
2016-11-01,56
2016-11-02,56
2016-11-03,56
2016-11-04,58
2016-11-05,58
2016-11-06,58
2016-11-07,58
2016-11-08,58
2016-11-09,58
2016-11-10,58
2016-11-11,58
2016-11-12,55
2016-11-13,55
2016-11-14,55
2016-11-15,55
2016-12-07,61
2016-12-08,58
2016-12-09,58
2016-12-10,58
2016-12-11,58
2016-12-12,59
2016-12-13,59
2016-12-14,59
2016-12-15,59
2016-12-16,58
2016-12-17,58
2016-12-18,58
2016-12-19,56
2016-12-20,56
2016-12-21,56
2016-12-22,53
2016-12-23,53
2016-12-24,53
2016-12-25,50
2016-12-26,50
2016-12-27,50
2016-12-28,51
2016-12-29,51
2016-12-30,51
2016-12-31,51
2017-01-01,51
2017-01-02,51
2017-01-03,51
2017-01-04,51
2017-01-05,51
2017-01-06,51
2017-01-07,51
2017-01-08,51
2017-01-09,52
2017-01-10,52
2017-01-11,52
2017-01-12,53
2017-01-13,53
2017-01-14,53
2017-01-15,52
2017-01-16,52
2017-01-17,52
2017-01-18,52
2017-01-19,52
2017-01-20,52
2017-01-21,52
2017-01-22,52
2017-01-23,52
2017-01-27,51
2017-01-28,51
2017-01-29,51
2017-01-30,51
2017-01-31,51
2017-02-01,50
2017-02-02,50
2017-02-03,50
2017-02-04,51
2017-02-05,51
2017-02-06,51
2017-02-07,51
2017-02-08,51
2017-02-09,51
2017-02-10,51
2017-02-11,51
2017-02-12,51
2017-02-13,51
2017-02-14,51
2017-02-15,51
2017-02-16,51
2017-02-18,50
2017-02-19,50
2017-02-20,50
2017-02-21,50
2017-02-22,50
2017-02-23,50
2017-02-24,50
2017-02-25,51
2017-02-26,51
2017-02-27,51
2017-02-28,51
2017-03-01,51
2017-03-02,51
2017-03-03,51
2017-03-04,51
2017-03-05,51
2017-03-06,51
2017-03-07,53
2017-03-08,53
2017-03-09,53
2017-03-10,50
2017-03-11,50
2017-03-12,50
2017-03-13,49
2017-03-14,49
2017-03-15,49
2017-03-16,47
2017-03-17,47
2017-03-18,47
2017-03-19,46
2017-03-20,46
2017-03-21,46
2017-03-22,45
2017-03-23,45
2017-03-24,45
2017-03-25,44
2017-03-26,44
2017-03-27,44
2017-03-28,43
2017-03-29,43
2017-03-30,43
2017-03-31,44
2017-04-01,44
2017-04-02,44
2017-04-03,44
2017-04-04,44
2017-04-12,44
2017-04-13,44
2017-04-14,44
2017-04-15,44
2017-04-16,45
2017-04-17,45
2017-04-18,45
2017-04-19,45
2017-04-20,45
2017-04-21,45
2017-04-22,44
2017-04-23,44
2017-04-24,44
2017-04-25,47
2017-04-26,47
2017-04-27,47
2017-04-28,50
2017-04-29,50
2017-04-30,50
2017-05-01,52
2017-05-02,52
2017-05-03,52
2017-05-04,55
2017-05-05,55
2017-05-06,55
2017-05-07,58
2017-05-08,58
2017-05-09,58
2017-05-10,61
2017-05-11,61
2017-05-12,61
2017-05-13,65
2017-05-14,65
2017-05-15,65
2017-05-16,68
2017-05-17,68
2017-05-18,68
2017-05-19,68
2017-05-20,67
2017-05-21,67
2017-05-22,67
2017-05-23,67
2017-05-24,64
2017-05-25,64
2017-05-26,64
2017-05-27,61
2017-05-28,61
2017-05-29,61
2017-05-30,58
2017-05-31,58
2017-06-01,58
2017-06-02,57
2017-06-03,57
2017-06-04,57
2017-06-05,56
2017-06-06,56
2017-06-07,57
2017-06-08,57
2017-06-09,57
2017-06-10,55
2017-06-11,55
2017-06-12,55
2017-06-13,52
2017-06-14,52
2017-06-15,52
2017-06-16,50
2017-06-17,50
2017-06-18,50
2017-06-19,50
2017-06-20,51
2017-06-21,51
2017-06-22,51
2017-06-23,51
2017-06-24,51
2017-06-25,51
2017-06-26,51
2017-06-27,52
2017-06-28,52
2017-06-29,52
2017-06-30,55
2017-07-01,55
2017-07-02,55
2017-07-03,58
2017-07-04,58
2017-07-05,58
2017-07-06,61
2017-07-07,61
2017-07-08,61
2017-07-13,65
2017-07-14,65
2017-07-15,65
2017-07-16,65
2017-07-17,65
2017-07-18,65
2017-07-19,65
2017-07-20,65
2017-07-21,67
2017-07-22,67
2017-07-23,67
2017-07-24,68
2017-07-25,68
2017-07-26,68
2017-07-27,70
2017-07-28,70
2017-07-29,70
2017-07-30,69
2017-07-31,69
2017-08-01,69
2017-08-02,68
2017-08-03,68
2017-08-04,68
2017-08-05,70
2017-08-06,70
2017-08-09,70
2017-08-10,70
2017-08-11,67
2017-08-12,67
2017-08-13,67
2017-08-14,66
2017-08-15,66
2017-08-16,66
2017-08-17,66
2017-08-18,66
2017-08-19,66
2017-08-20,64
2017-08-21,64
2017-08-22,64
2017-08-23,63
2017-08-24,63
2017-08-25,63
2017-08-26,65
2017-08-27,65
2017-08-28,65
2017-08-29,65
2017-08-30,65
2017-08-31,65
2017-09-01,66
2017-09-03,66
2017-09-04,68
2017-09-05,68
2017-09-06,70
2017-09-07,70
2017-09-08,70
2017-09-09,72
2017-09-10,72
2017-09-11,72
2017-09-12,73
2017-09-13,73
2017-09-14,74
2017-09-15,74
2017-09-16,74
2017-09-17,78
2017-09-18,78
2017-09-19,78
2017-09-20,82
2017-09-21,82
2017-09-22,82
2017-09-23,86
2017-09-24,86
2017-09-25,86
2017-09-26,86
2017-09-27,86
2017-09-28,86
2017-09-29,82
2017-09-30,82
2017-10-01,82
2017-10-02,77
2017-10-03,77
2017-10-04,77
2017-10-05,75
2017-10-06,75
2017-10-07,75
2017-10-08,73
2017-10-09,73
2017-10-10,73
2017-10-11,72
2017-10-12,72
2017-10-13,72
2017-10-14,70
2017-10-15,70
2017-10-16,70
2017-10-17,70
2017-10-18,67
2017-10-19,67
2017-10-20,67
2017-10-21,65
2017-10-22,65
2017-10-23,65
2017-10-24,64
2017-10-25,64
2017-10-26,64
2017-10-27,63
2017-10-28,63
2017-10-29,63
2017-10-30,61
2017-10-31,61
2017-11-01,61
2017-11-02,59
2017-11-03,59
2017-11-04,59
2017-11-05,59
2017-11-06,59
2017-11-07,58
2017-11-08,58
2017-11-09,58
2017-11-10,60
2017-11-11,60
2017-11-12,60
2017-11-13,59
2017-11-14,59
2017-11-15,59
2017-11-16,59
2017-11-17,58
2017-11-18,58
2017-11-19,58
2017-11-20,58
2017-11-21,58
2017-11-22,58
2017-11-23,58
2017-11-24,58
2017-11-25,58
2017-11-26,58
2017-11-27,58
2017-11-28,58
2017-11-29,57
2017-11-30,57
2017-12-01,57
2017-12-02,58
2017-12-03,58
2017-12-04,58
2017-12-05,57
2017-12-06,57
2017-12-07,55
2017-12-08,55
2017-12-09,55
2017-12-10,55
2017-12-11,55
2017-12-12,55
2017-12-13,56
2017-12-14,56
2017-12-15,56
2017-12-16,54
2017-12-17,54
2017-12-18,52
2017-12-19,52
2017-12-20,52
2017-12-21,53
2017-12-22,53
2017-12-23,53
2017-12-24,54
2017-12-25,54
2017-12-26,54
2017-12-27,56
2017-12-28,56
2017-12-29,56
2017-12-30,55
2017-12-31,55
2018-01-01,55
2018-01-02,56
2018-01-03,56
2018-01-04,56
2018-01-05,54
2018-01-06,52
2018-01-07,52
2018-01-08,50
2018-01-09,50
2018-01-10,49
2018-01-11,49
2018-01-12,47
2018-01-13,47
2018-01-14,47
2018-01-15,47
2018-01-16,48
2018-01-17,48
2018-01-18,47
2018-01-19,47
2018-01-20,47
2018-01-21,45
2018-01-22,45
2018-01-23,44
2018-01-24,46
2018-01-25,46
2018-01-26,45
2018-01-27,45
2018-01-28,46
2018-01-29,46
2018-01-30,48
2018-01-31,48
2018-02-01,51
2018-02-02,51
2018-02-03,54
2018-02-04,54
2018-02-05,54
2018-02-06,54
2018-02-07,51
2018-02-08,51
2018-02-09,50
2018-02-10,50
2018-02-11,52
2018-02-12,52
2018-02-13,49
2018-02-14,49
2018-02-15,48
2018-02-16,48
2018-02-17,47
2018-02-18,47
2018-02-19,46
2018-02-20,48
2018-02-21,51
2018-02-22,51
2018-02-23,52
2018-02-24,52
2018-02-25,53
2018-02-26,53
2018-02-27,54
2018-02-28,54
2018-03-01,52
2018-03-02,50
2018-03-03,50
2018-03-04,53
2018-03-05,53
2018-03-06,55
2018-03-07,55
2018-03-08,57
2018-03-09,57
2018-03-10,55
2018-03-11,55
2018-03-12,53
2018-03-13,53
2018-03-14,51
2018-03-15,51
2018-03-16,49
2018-03-17,48
2018-03-18,48
2018-03-19,47
2018-03-20,47
2018-03-21,47
2018-03-23,50
2018-03-24,52
2018-03-25,52
2018-03-26,52
2018-03-27,53
2018-03-28,53
2018-03-29,55
2018-03-30,55
2018-03-31,53
2018-04-02,52
2018-04-03,52
2018-04-04,53
2018-04-05,53
2018-04-06,55
2018-04-07,55
2018-04-08,55
2018-04-09,55
2018-04-10,56
2018-04-11,56
2018-04-12,56
2018-04-13,56
2018-04-14,57
2018-04-15,56
2018-04-16,56
2018-04-17,55
2018-04-18,55
2018-04-19,57
2018-04-20,57
2018-04-21,56
2018-04-22,56
2018-04-23,56
2018-04-24,56
2018-04-25,58
2018-04-26,58
2018-04-27,60
2018-04-28,60
2018-04-29,63
2018-04-30,63
2018-05-01,66
2018-05-03,70
2018-05-04,70
2018-05-05,69
2018-05-07,72
2018-05-08,72
2018-05-09,72
2018-05-10,72
2018-05-11,72
2018-05-12,70
2018-05-13,70
2018-05-14,71
2018-05-15,71
2018-05-16,75
2018-05-17,75
2018-05-18,77
2018-05-19,76
2018-05-20,76
2018-05-21,78
2018-05-22,78
2018-05-23,74
2018-05-24,74
2018-05-25,72
2018-05-26,72
2018-05-27,72
2018-05-28,72
2018-05-29,69
2018-05-30,69
2018-05-31,66
2018-06-01,66
2018-06-02,65
2018-06-03,65
2018-06-04,64
2018-06-05,62
2018-06-06,62
2018-06-07,60
2018-06-08,60
2018-06-09,60
2018-06-10,59
2018-06-11,59
2018-06-12,57
2018-06-13,57
2018-06-14,57
2018-06-15,57
2018-06-16,57
2018-06-17,57
2018-06-18,56
2018-06-19,56
2018-06-20,57
2018-06-21,57
2018-06-22,57
2018-06-23,57
2018-06-24,56
2018-06-25,56
2018-06-26,54
2018-06-27,54
2018-06-28,52
2018-06-29,52
2018-06-30,50
2018-07-01,49
2018-07-02,49
2018-07-03,49
2018-07-04,49
2018-07-05,48
2018-07-06,48
2018-07-07,48
2018-07-08,47
2018-07-09,47
2018-07-10,50
2018-07-11,52
2018-07-12,52
2018-07-13,54
2018-07-14,56
2018-07-15,56
2018-07-16,57
2018-07-17,55
2018-07-18,55
2018-07-19,53
2018-07-20,53
2018-07-21,52
2018-07-22,51
2018-07-23,49
2018-07-24,49
2018-07-25,50
2018-07-26,52
2018-07-27,51
2018-07-28,51
2018-07-29,48
2018-07-30,48
2018-07-31,46
2018-08-01,46
2018-08-02,47
2018-08-03,47
2018-08-04,45
2018-08-05,44
2018-08-06,45
2018-08-07,45
2018-08-08,46
2018-08-09,46
2018-08-10,45
2018-08-11,47
2018-08-12,46
2018-08-14,45
2018-08-16,44
2018-08-17,44
2018-08-18,44
2018-08-19,42
2018-08-20,44
2018-08-21,44
2018-08-22,47
2018-08-23,47
2018-08-24,48
2018-08-25,50
2018-08-26,50
2018-08-27,53
2018-08-28,52
2018-08-29,55
2018-08-30,55
2018-08-31,54
2018-09-01,56
2018-09-02,59
2018-09-03,57
2018-09-04,55
2018-09-05,56
2018-09-06,56
2018-09-07,56
2018-09-08,54
2018-09-09,53
2018-09-10,51
2018-09-11,51
2018-09-12,49
2018-09-13,49
2018-09-14,49
2018-09-15,47
2018-09-16,47
2018-09-17,50
2018-09-18,53
2018-09-19,53
2018-09-20,53
2018-09-21,54
2018-09-22,56
2018-09-23,54
2018-09-24,54
2018-09-25,54
2018-09-26,55
2018-09-27,55
2018-09-28,55
2018-09-29,55
2018-09-30,56
2018-10-01,59
2018-10-02,62
2018-10-03,64
2018-10-04,64
2018-10-05,61
2018-10-06,58
2018-10-07,58
2018-10-08,55
2018-10-09,53
2018-10-10,51
2018-10-11,48
2018-10-12,48
2018-10-13,45
2018-10-14,42
2018-10-15,41
2018-10-16,41
2018-10-17,42
2018-10-18,44
2018-10-19,45
2018-10-20,45
2018-10-21,43
2018-10-22,40
2018-10-23,40
2018-10-24,39
2018-10-25,39
2018-10-26,39
2018-10-27,38
2018-10-28,38
2018-10-29,38
2018-10-30,38
2018-10-31,37
2018-11-01,36
2018-11-03,35
2018-11-04,35
2018-11-05,35
2018-11-06,36
2018-11-07,35
2018-11-08,35
2018-11-09,34
2018-11-10,33
2018-11-11,33
2018-11-12,34
2018-11-13,34
2018-11-14,34
2018-11-15,35
2018-11-16,35
2018-11-17,35
2018-11-18,35
2018-11-19,35
2018-11-20,35
2018-11-21,36
2018-11-22,38
2018-11-23,40
2018-11-24,38
2018-11-25,36
2018-11-26,34
2018-11-27,32
2018-11-28,30
2018-11-29,31
2018-12-01,32
2018-12-02,32
2018-12-03,32
2018-12-04,32
2018-12-05,32
2018-12-07,33
2018-12-09,32
2018-12-10,31
2018-12-11,31
2018-12-12,31
2018-12-13,30
2018-12-14,30
2018-12-15,31
2018-12-16,33
2018-12-17,33
2018-12-18,32
2018-12-19,32
2018-12-20,32
2018-12-21,33
2018-12-22,35
2018-12-23,33
2018-12-24,35
2018-12-25,37
2018-12-26,37
2018-12-27,37
2018-12-28,37
2018-12-29,37
2018-12-30,38
2018-12-31,39
2019-01-01,40
2019-01-02,40
2019-01-03,40
2019-01-04,42
2019-01-05,41
2019-01-06,41
2019-01-08,43
2019-01-10,44
2019-01-11,45
2019-01-12,46
2019-01-13,47
2019-01-14,50
2019-01-15,53
2019-01-16,50
2019-01-17,47
2019-01-18,48
2019-01-19,47
2019-01-20,45
2019-01-21,43
2019-01-22,42
2019-01-23,41
2019-01-24,42
2019-01-25,42
2019-01-26,41
2019-01-27,41
2019-01-28,41
2019-01-29,43
2019-01-30,43
2019-01-31,44
2019-02-01,45
2019-02-02,44
2019-02-03,44
2019-02-04,44
2019-02-05,42
2019-02-06,42
2019-02-07,41
2019-02-08,43
2019-02-09,46
2019-02-10,49
2019-02-11,52
2019-02-12,55
2019-02-13,56
2019-02-14,56
2019-02-15,54
2019-02-16,52
2019-02-17,49
2019-02-18,47
2019-02-19,44
2019-02-20,43
2019-02-21,43
2019-02-22,41
2019-02-23,40
2019-02-24,42
2019-02-25,42
2019-02-26,42
2019-02-27,43
2019-02-28,41
2019-03-01,41
2019-03-02,40
2019-03-03,40
2019-03-04,41
2019-03-05,44
2019-03-06,45
2019-03-07,45
2019-03-08,45
2019-03-09,46
2019-03-10,47
2019-03-11,50
2019-03-12,53
2019-03-13,53
2019-03-14,53
2019-03-15,53
2019-03-16,52
2019-03-17,53
2019-03-18,53
2019-03-19,54
2019-03-20,56
2019-03-21,57
2019-03-22,57
2019-03-23,55
2019-03-24,53
2019-03-25,53
2019-03-26,54
2019-03-27,54
2019-03-28,55
2019-03-29,55
2019-03-30,55
2019-03-31,55
2019-04-01,56
2019-04-02,56
2019-04-03,56
2019-04-04,55
2019-04-05,56
2019-04-06,57
2019-04-07,55
2019-04-08,56
2019-04-09,56
2019-04-10,55
2019-04-11,56
2019-04-12,56
2019-04-13,57
2019-04-14,57
2019-04-15,57
2019-04-16,56
2019-04-17,55
2019-04-18,56
2019-04-19,55
2019-04-20,55
2019-04-21,55
2019-04-22,55
2019-04-23,54
2019-04-24,55
2019-04-25,55
2019-04-26,55
2019-04-27,55
2019-04-28,54
2019-04-29,53
2019-04-30,53
2019-05-01,53
2019-05-02,54
2019-05-03,55
2019-05-04,55
2019-05-05,55
2019-05-06,55
2019-05-07,54
2019-05-08,54
2019-05-09,54
2019-05-10,54
2019-05-11,53
2019-05-12,54
2019-05-13,57
2019-05-14,56
2019-05-15,56
2019-05-16,54
2019-05-17,54
2019-05-18,55
2019-05-19,55
2019-05-20,54
2019-05-21,56
2019-05-22,57
2019-05-23,59
2019-05-24,58
2019-05-25,59
2019-05-26,61
2019-05-27,59
2019-05-28,60
2019-05-29,60
2019-05-30,62
2019-05-31,62
2019-06-01,63
2019-06-02,67
2019-06-03,71
2019-06-04,74
2019-06-05,73
2019-06-06,70
2019-06-07,67
2019-06-08,63
2019-06-09,60
2019-06-10,60
2019-06-11,58
2019-06-12,57
2019-06-13,57
2019-06-14,55
2019-06-15,55
2019-06-16,52
2019-06-17,50
2019-06-18,50
2019-06-19,47
2019-06-20,44
2019-06-21,44
2019-06-22,45
2019-06-23,43
2019-06-24,42
2019-06-25,39
2019-06-26,37
2019-06-27,35
2019-06-28,35
2019-06-29,34
2019-06-30,35
2019-07-01,35
2019-07-02,37
2019-07-03,39
2019-07-04,39
2019-07-05,41
2019-07-06,43
2019-07-07,43
2019-07-08,43
2019-07-09,44
2019-07-10,42
2019-07-11,42
2019-07-12,45
2019-07-13,45
2019-07-14,47
2019-07-15,47
2019-07-16,49
2019-07-17,52
2019-07-18,52
2019-07-19,55
2019-07-20,55
2019-07-21,52
2019-07-22,49
2019-07-23,47
2019-07-24,47
2019-07-25,48
2019-07-26,48
2019-07-27,48
2019-07-28,49
2019-07-29,49
2019-07-30,47
2019-07-31,49
2019-08-01,51
2019-08-02,54
2019-08-03,52
2019-08-04,52
2019-08-05,53
2019-08-06,53
2019-08-07,55
2019-08-08,55
2019-08-09,56
2019-08-10,54
2019-08-11,54
2019-08-12,53
2019-08-13,52
2019-08-14,52
2019-08-15,53
2019-08-16,53
2019-08-17,53
2019-08-18,55
2019-08-19,55
2019-08-20,55
2019-08-21,58
2019-08-22,59
2019-08-23,59
2019-08-24,58
2019-08-24,58
2019-08-25,58
2019-08-25,58
2019-08-26,56
2019-08-26,56
2019-08-27,56
