date_obj,Cooked%20chompy price
2016-10-05,45
2016-10-06,45
2016-10-07,45
2016-10-08,42
2016-10-09,42
2016-10-10,42
2016-10-11,42
2016-10-12,42
2016-10-13,42
2016-10-14,42
2016-10-15,39
2016-10-16,39
2016-10-17,39
2016-10-18,39
2016-10-19,39
2016-10-20,39
2016-10-21,37
2016-10-22,37
2016-10-23,37
2016-10-24,37
2016-10-25,37
2016-10-26,35
2016-10-27,35
2016-10-28,35
2016-10-29,35
2016-10-30,35
2016-10-31,35
2016-11-01,34
2016-11-02,34
2016-11-03,34
2016-11-04,34
2016-11-05,34
2016-11-06,34
2016-11-07,35
2016-11-08,35
2016-11-09,35
2016-11-10,35
2016-11-11,35
2016-11-12,35
2016-11-13,35
2016-11-14,35
2016-11-15,35
2016-12-07,30
2016-12-08,30
2016-12-09,30
2016-12-10,30
2016-12-11,30
2016-12-12,30
2016-12-13,30
2016-12-14,30
2016-12-15,30
2016-12-16,30
2016-12-17,30
2016-12-18,30
2016-12-19,30
2016-12-20,31
2016-12-21,31
2016-12-22,31
2016-12-23,31
2016-12-24,31
2016-12-25,32
2016-12-26,32
2016-12-27,32
2016-12-28,32
2016-12-29,32
2016-12-30,34
2016-12-31,34
2017-01-01,34
2017-01-02,34
2017-01-03,36
2017-01-04,36
2017-01-05,36
2017-01-06,36
2017-01-07,34
2017-01-08,34
2017-01-09,34
2017-01-10,34
2017-01-11,32
2017-01-12,32
2017-01-13,32
2017-01-14,32
2017-01-15,31
2017-01-16,31
2017-01-17,31
2017-01-18,31
2017-01-19,32
2017-01-20,32
2017-01-21,32
2017-01-22,32
2017-01-23,32
2017-01-27,31
2017-01-28,29
2017-01-29,29
2017-01-30,29
2017-01-31,29
2017-02-01,27
2017-02-02,27
2017-02-03,27
2017-02-04,27
2017-02-05,27
2017-02-06,27
2017-02-07,27
2017-02-08,27
2017-02-09,27
2017-02-10,27
2017-02-11,27
2017-02-12,27
2017-02-13,27
2017-02-14,28
2017-02-15,28
2017-02-16,28
2017-02-18,28
2017-02-19,29
2017-02-20,29
2017-02-21,29
2017-02-22,29
2017-02-23,29
2017-02-24,28
2017-02-25,28
2017-02-26,28
2017-02-27,28
2017-02-28,28
2017-03-01,28
2017-03-02,28
2017-03-03,28
2017-03-04,28
2017-03-05,28
2017-03-06,28
2017-03-07,28
2017-03-08,28
2017-03-09,28
2017-03-10,26
2017-03-11,26
2017-03-12,26
2017-03-13,26
2017-03-14,24
2017-03-15,24
2017-03-16,24
2017-03-17,24
2017-03-18,26
2017-03-19,26
2017-03-20,26
2017-03-21,26
2017-03-22,26
2017-03-23,26
2017-03-24,26
2017-03-25,26
2017-03-26,25
2017-03-27,25
2017-03-28,25
2017-03-29,25
2017-03-30,25
2017-03-31,25
2017-04-01,25
2017-04-02,25
2017-04-03,25
2017-04-04,25
2017-04-12,27
2017-04-13,29
2017-04-14,29
2017-04-15,29
2017-04-16,29
2017-04-17,31
2017-04-18,31
2017-04-19,31
2017-04-20,31
2017-04-21,31
2017-04-22,31
2017-04-23,31
2017-04-24,31
2017-04-25,32
2017-04-26,32
2017-04-27,32
2017-04-28,32
2017-04-29,31
2017-04-30,31
2017-05-01,31
2017-05-02,31
2017-05-03,31
2017-05-04,29
2017-05-05,29
2017-05-06,29
2017-05-07,29
2017-05-08,29
2017-05-09,29
2017-05-10,29
2017-05-11,29
2017-05-12,29
2017-05-13,29
2017-05-14,30
2017-05-15,30
2017-05-16,30
2017-05-17,30
2017-05-18,30
2017-05-19,30
2017-05-20,30
2017-05-21,30
2017-05-22,30
2017-05-23,30
2017-05-24,30
2017-05-25,30
2017-05-26,30
2017-05-27,30
2017-05-28,30
2017-05-29,30
2017-05-30,30
2017-05-31,30
2017-06-01,30
2017-06-02,30
2017-06-03,29
2017-06-04,29
2017-06-05,29
2017-06-06,29
2017-06-07,28
2017-06-08,28
2017-06-09,28
2017-06-10,28
2017-06-11,28
2017-06-12,29
2017-06-13,29
2017-06-14,29
2017-06-15,29
2017-06-16,29
2017-06-17,29
2017-06-18,29
2017-06-19,29
2017-06-20,29
2017-06-21,29
2017-06-22,29
2017-06-23,29
2017-06-24,29
2017-06-25,29
2017-06-26,29
2017-06-27,30
2017-06-28,30
2017-06-29,30
2017-06-30,30
2017-07-01,30
2017-07-02,30
2017-07-03,30
2017-07-04,30
2017-07-05,30
2017-07-06,30
2017-07-07,30
2017-07-08,30
2017-07-13,29
2017-07-14,29
2017-07-15,29
2017-07-16,29
2017-07-17,28
2017-07-18,28
2017-07-19,28
2017-07-20,28
2017-07-21,28
2017-07-22,28
2017-07-23,28
2017-07-24,28
2017-07-25,28
2017-07-26,29
2017-07-27,29
2017-07-28,29
2017-07-29,29
2017-07-30,28
2017-07-31,28
2017-08-01,28
2017-08-02,28
2017-08-03,28
2017-08-04,28
2017-08-05,28
2017-08-06,28
2017-08-09,30
2017-08-10,30
2017-08-11,30
2017-08-12,30
2017-08-13,31
2017-08-14,31
2017-08-15,31
2017-08-16,31
2017-08-17,30
2017-08-18,30
2017-08-19,30
2017-08-20,30
2017-08-21,28
2017-08-22,28
2017-08-23,28
2017-08-24,28
2017-08-25,27
2017-08-26,27
2017-08-27,27
2017-08-28,27
2017-08-29,27
2017-08-30,27
2017-08-31,27
2017-09-01,27
2017-09-03,27
2017-09-04,25
2017-09-05,25
2017-09-06,25
2017-09-07,25
2017-09-08,24
2017-09-09,24
2017-09-10,24
2017-09-11,24
2017-09-12,24
2017-09-13,25
2017-09-14,25
2017-09-15,25
2017-09-16,25
2017-09-17,26
2017-09-18,26
2017-09-19,26
2017-09-20,26
2017-09-21,26
2017-09-22,26
2017-09-23,26
2017-09-24,26
2017-09-25,26
2017-09-26,26
2017-09-27,26
2017-09-28,27
2017-09-29,27
2017-09-30,27
2017-10-01,27
2017-10-02,27
2017-10-03,29
2017-10-04,29
2017-10-05,29
2017-10-06,29
2017-10-07,29
2017-10-08,29
2017-10-09,29
2017-10-10,29
2017-10-11,29
2017-10-12,29
2017-10-13,29
2017-10-14,29
2017-10-15,29
2017-10-16,29
2017-10-17,29
2017-10-18,30
2017-10-19,30
2017-10-20,30
2017-10-21,30
2017-10-22,30
2017-10-23,30
2017-10-24,30
2017-10-25,30
2017-10-26,30
2017-10-27,29
2017-10-28,29
2017-10-29,29
2017-10-30,29
2017-10-31,29
2017-11-01,28
2017-11-02,28
2017-11-03,28
2017-11-04,28
2017-11-05,27
2017-11-06,27
2017-11-07,27
2017-11-08,27
2017-11-09,27
2017-11-10,27
2017-11-11,27
2017-11-12,27
2017-11-13,27
2017-11-14,27
2017-11-15,27
2017-11-16,27
2017-11-17,27
2017-11-18,27
2017-11-19,27
2017-11-20,25
2017-11-21,25
2017-11-22,25
2017-11-23,25
2017-11-24,24
2017-11-25,24
2017-11-26,24
2017-11-27,24
2017-11-28,24
2017-11-29,23
2017-11-30,23
2017-12-01,23
2017-12-02,23
2017-12-03,23
2017-12-04,24
2017-12-05,24
2017-12-06,24
2017-12-07,24
2017-12-08,24
2017-12-09,23
2017-12-10,23
2017-12-11,23
2017-12-12,23
2017-12-13,23
2017-12-14,24
2017-12-15,24
2017-12-16,24
2017-12-17,24
2017-12-18,23
2017-12-19,23
2017-12-20,23
2017-12-21,23
2017-12-22,23
2017-12-23,25
2017-12-24,25
2017-12-25,25
2017-12-26,25
2017-12-27,25
2017-12-28,27
2017-12-29,27
2017-12-30,27
2017-12-31,27
2018-01-01,28
2018-01-02,28
2018-01-03,28
2018-01-04,28
2018-01-05,28
2018-01-06,28
2018-01-07,28
2018-01-08,28
2018-01-09,27
2018-01-10,27
2018-01-11,27
2018-01-12,27
2018-01-13,26
2018-01-14,26
2018-01-15,26
2018-01-16,26
2018-01-17,25
2018-01-18,25
2018-01-19,25
2018-01-20,25
2018-01-21,27
2018-01-22,27
2018-01-23,27
2018-01-24,27
2018-01-25,27
2018-01-26,27
2018-01-27,27
2018-01-28,27
2018-01-29,27
2018-01-30,27
2018-01-31,27
2018-02-01,27
2018-02-02,27
2018-02-03,27
2018-02-04,27
2018-02-05,27
2018-02-06,27
2018-02-07,27
2018-02-08,27
2018-02-09,27
2018-02-10,27
2018-02-11,27
2018-02-12,27
2018-02-13,27
2018-02-14,27
2018-02-15,27
2018-02-16,27
2018-02-17,27
2018-02-18,27
2018-02-19,27
2018-02-20,28
2018-02-21,28
2018-02-22,28
2018-02-23,29
2018-02-24,29
2018-02-25,28
2018-02-26,28
2018-02-27,28
2018-02-28,28
2018-03-01,28
2018-03-02,27
2018-03-03,27
2018-03-04,27
2018-03-05,27
2018-03-06,27
2018-03-07,27
2018-03-08,27
2018-03-09,27
2018-03-10,28
2018-03-11,28
2018-03-12,30
2018-03-13,30
2018-03-14,30
2018-03-15,32
2018-03-16,32
2018-03-17,34
2018-03-18,34
2018-03-19,34
2018-03-20,35
2018-03-21,35
2018-03-23,37
2018-03-24,37
2018-03-25,39
2018-03-26,39
2018-03-27,41
2018-03-28,41
2018-03-29,41
2018-03-30,43
2018-03-31,43
2018-04-02,43
2018-04-03,43
2018-04-04,41
2018-04-05,41
2018-04-06,41
2018-04-07,38
2018-04-08,38
2018-04-09,36
2018-04-10,36
2018-04-11,34
2018-04-12,34
2018-04-13,34
2018-04-14,34
2018-04-15,34
2018-04-16,33
2018-04-17,33
2018-04-18,32
2018-04-19,32
2018-04-20,32
2018-04-21,30
2018-04-22,30
2018-04-23,30
2018-04-24,29
2018-04-25,29
2018-04-26,29
2018-04-27,28
2018-04-28,28
2018-04-29,27
2018-04-30,27
2018-05-01,27
2018-05-03,27
2018-05-04,27
2018-05-05,26
2018-05-07,26
2018-05-08,27
2018-05-09,27
2018-05-10,26
2018-05-11,26
2018-05-12,25
2018-05-13,25
2018-05-14,25
2018-05-15,24
2018-05-16,24
2018-05-17,24
2018-05-18,26
2018-05-19,26
2018-05-20,26
2018-05-21,28
2018-05-22,28
2018-05-23,28
2018-05-24,30
2018-05-25,30
2018-05-26,32
2018-05-27,32
2018-05-28,32
2018-05-29,32
2018-05-30,32
2018-05-31,32
2018-06-01,30
2018-06-02,30
2018-06-03,29
2018-06-04,29
2018-06-05,29
2018-06-06,29
2018-06-07,28
2018-06-08,28
2018-06-09,28
2018-06-10,28
2018-06-11,28
2018-06-12,28
2018-06-13,26
2018-06-14,26
2018-06-15,26
2018-06-16,24
2018-06-17,24
2018-06-18,23
2018-06-19,23
2018-06-20,23
2018-06-21,22
2018-06-22,22
2018-06-23,22
2018-06-24,20
2018-06-25,20
2018-06-26,20
2018-06-27,21
2018-06-28,21
2018-06-29,21
2018-06-30,22
2018-07-01,22
2018-07-02,22
2018-07-03,22
2018-07-04,22
2018-07-05,22
2018-07-06,22
2018-07-07,22
2018-07-08,22
2018-07-09,20
2018-07-10,20
2018-07-11,19
2018-07-12,19
2018-07-13,19
2018-07-14,18
2018-07-15,18
2018-07-16,18
2018-07-17,18
2018-07-18,18
2018-07-19,18
2018-07-20,19
2018-07-21,19
2018-07-22,20
2018-07-23,20
2018-07-24,21
2018-07-25,21
2018-07-26,20
2018-07-27,20
2018-07-28,20
2018-07-29,20
2018-07-30,20
2018-07-31,20
2018-08-01,20
2018-08-02,20
2018-08-03,20
2018-08-04,20
2018-08-05,20
2018-08-06,20
2018-08-07,20
2018-08-08,20
2018-08-09,20
2018-08-10,20
2018-08-11,20
2018-08-12,20
2018-08-14,19
2018-08-16,19
2018-08-17,19
2018-08-18,20
2018-08-19,20
2018-08-20,20
2018-08-21,20
2018-08-22,20
2018-08-23,20
2018-08-24,20
2018-08-25,20
2018-08-26,20
2018-08-27,20
2018-08-28,20
2018-08-29,20
2018-08-30,20
2018-08-31,20
2018-09-01,20
2018-09-02,20
2018-09-03,20
2018-09-04,21
2018-09-05,21
2018-09-06,21
2018-09-07,22
2018-09-08,22
2018-09-09,22
2018-09-10,23
2018-09-11,23
2018-09-12,23
2018-09-13,23
2018-09-14,23
2018-09-15,24
2018-09-16,24
2018-09-17,24
2018-09-18,24
2018-09-19,24
2018-09-20,24
2018-09-21,25
2018-09-22,25
2018-09-23,24
2018-09-24,24
2018-09-25,24
2018-09-26,24
2018-09-27,24
2018-09-28,24
2018-09-29,24
2018-09-30,24
2018-10-01,24
2018-10-02,24
2018-10-03,23
2018-10-04,23
2018-10-05,23
2018-10-06,24
2018-10-07,24
2018-10-08,24
2018-10-09,26
2018-10-10,26
2018-10-11,28
2018-10-12,28
2018-10-13,28
2018-10-14,30
2018-10-15,30
2018-10-16,30
2018-10-17,31
2018-10-18,31
2018-10-19,31
2018-10-20,31
2018-10-21,31
2018-10-22,29
2018-10-23,29
2018-10-24,29
2018-10-25,28
2018-10-26,28
2018-10-27,30
2018-10-28,30
2018-10-29,30
2018-10-30,30
2018-10-31,29
2018-11-01,29
2018-11-03,28
2018-11-04,28
2018-11-05,28
2018-11-06,28
2018-11-07,28
2018-11-08,28
2018-11-09,27
2018-11-10,26
2018-11-11,26
2018-11-12,26
2018-11-13,26
2018-11-14,26
2018-11-15,26
2018-11-16,24
2018-11-17,24
2018-11-18,23
2018-11-19,23
2018-11-20,25
2018-11-21,25
2018-11-22,25
2018-11-23,25
2018-11-24,24
2018-11-25,24
2018-11-26,24
2018-11-27,24
2018-11-28,24
2018-11-29,24
2018-12-01,24
2018-12-02,24
2018-12-03,24
2018-12-04,25
2018-12-05,25
2018-12-07,24
2018-12-09,24
2018-12-10,23
2018-12-11,23
2018-12-12,23
2018-12-13,23
2018-12-14,24
2018-12-15,24
2018-12-16,24
2018-12-17,24
2018-12-18,23
2018-12-19,23
2018-12-20,24
2018-12-21,24
2018-12-22,25
2018-12-23,26
2018-12-24,26
2018-12-25,28
2018-12-26,28
2018-12-27,30
2018-12-28,30
2018-12-29,32
2018-12-30,32
2018-12-31,33
2019-01-01,33
2019-01-02,32
2019-01-03,31
2019-01-04,31
2019-01-05,31
2019-01-06,33
2019-01-08,35
2019-01-10,37
2019-01-11,37
2019-01-12,39
2019-01-13,38
2019-01-14,36
2019-01-15,36
2019-01-16,35
2019-01-17,35
2019-01-18,35
2019-01-19,37
2019-01-20,38
2019-01-21,38
2019-01-22,37
2019-01-23,35
2019-01-24,35
2019-01-25,35
2019-01-26,35
2019-01-27,37
2019-01-28,37
2019-01-29,39
2019-01-30,39
2019-01-31,41
2019-02-01,39
2019-02-02,38
2019-02-03,36
2019-02-04,36
2019-02-05,36
2019-02-06,36
2019-02-07,35
2019-02-08,35
2019-02-09,33
2019-02-10,31
2019-02-11,32
2019-02-12,32
2019-02-13,30
2019-02-14,30
2019-02-15,30
2019-02-16,30
2019-02-17,30
2019-02-18,30
2019-02-19,29
2019-02-20,29
2019-02-21,28
2019-02-22,28
2019-02-23,26
2019-02-24,24
2019-02-25,24
2019-02-26,24
2019-02-27,25
2019-02-28,25
2019-03-01,27
2019-03-02,27
2019-03-03,29
2019-03-04,31
2019-03-05,31
2019-03-06,33
2019-03-07,33
2019-03-08,35
2019-03-09,35
2019-03-10,37
2019-03-11,37
2019-03-12,39
2019-03-13,39
2019-03-14,41
2019-03-15,41
2019-03-16,44
2019-03-17,47
2019-03-18,47
2019-03-19,50
2019-03-20,51
2019-03-21,51
2019-03-22,50
2019-03-23,50
2019-03-24,50
2019-03-25,51
2019-03-26,50
2019-03-27,50
2019-03-28,50
2019-03-29,50
2019-03-30,50
2019-03-31,50
2019-04-01,50
2019-04-02,50
2019-04-03,50
2019-04-04,50
2019-04-05,47
2019-04-06,47
2019-04-07,45
2019-04-08,45
2019-04-09,43
2019-04-10,43
2019-04-11,41
2019-04-12,40
2019-04-13,40
2019-04-14,41
2019-04-15,41
2019-04-16,40
2019-04-17,40
2019-04-18,38
2019-04-19,38
2019-04-20,38
2019-04-21,38
2019-04-22,37
2019-04-23,37
2019-04-24,38
2019-04-25,38
2019-04-26,39
2019-04-27,39
2019-04-28,37
2019-04-29,37
2019-04-30,35
2019-05-01,35
2019-05-02,36
2019-05-03,35
2019-05-04,36
2019-05-05,36
2019-05-06,38
2019-05-07,38
2019-05-08,40
2019-05-09,40
2019-05-10,42
2019-05-11,42
2019-05-12,45
2019-05-13,46
2019-05-14,46
2019-05-15,44
2019-05-16,44
2019-05-17,42
2019-05-18,41
2019-05-19,41
2019-05-20,42
2019-05-21,42
2019-05-22,45
2019-05-23,45
2019-05-24,46
2019-05-25,46
2019-05-26,49
2019-05-27,49
2019-05-28,50
2019-05-29,50
2019-05-30,50
2019-05-31,50
2019-06-01,48
2019-06-02,48
2019-06-03,45
2019-06-04,43
2019-06-05,40
2019-06-06,40
2019-06-07,38
2019-06-08,36
2019-06-09,35
2019-06-10,35
2019-06-11,34
2019-06-12,34
2019-06-13,33
2019-06-14,33
2019-06-15,32
2019-06-16,33
2019-06-17,33
2019-06-18,32
2019-06-19,32
2019-06-20,32
2019-06-21,32
2019-06-22,30
2019-06-23,29
2019-06-24,29
2019-06-25,29
2019-06-26,29
2019-06-27,30
2019-06-28,30
2019-06-29,32
2019-06-30,32
2019-07-01,32
2019-07-02,32
2019-07-03,33
2019-07-04,33
2019-07-05,35
2019-07-06,35
2019-07-07,37
2019-07-08,37
2019-07-09,38
2019-07-10,38
2019-07-11,38
2019-07-12,38
2019-07-13,39
2019-07-14,38
2019-07-15,38
2019-07-16,38
2019-07-17,38
2019-07-18,38
2019-07-19,36
2019-07-20,36
2019-07-21,34
2019-07-22,34
2019-07-23,33
2019-07-24,33
2019-07-25,33
2019-07-26,35
2019-07-27,35
2019-07-28,37
2019-07-29,37
2019-07-30,36
2019-07-31,36
2019-08-01,38
2019-08-02,38
2019-08-03,40
2019-08-04,40
2019-08-05,40
2019-08-06,40
2019-08-07,40
