date_obj,Apple%20mush price
2016-04-29,12
2016-04-30,12
2016-05-01,12
2016-05-02,12
2016-05-03,12
2016-05-04,12
2016-05-05,12
2016-05-06,12
2016-05-07,12
2016-05-08,12
2016-05-09,12
2016-05-10,12
2016-05-11,12
2016-05-12,12
2016-05-13,12
2016-05-14,12
2016-05-15,12
2016-05-16,12
2016-05-17,12
2016-05-18,12
2016-05-19,12
2016-05-22,12
2016-05-23,12
2016-05-24,12
2016-05-25,12
2016-05-26,12
2016-05-27,12
2016-05-28,12
2016-05-29,12
2016-05-30,12
2016-05-31,12
2016-06-01,12
2016-06-02,12
2016-06-03,12
2016-06-04,12
2016-06-05,12
2016-06-06,12
2016-06-07,12
2016-06-08,12
2016-06-09,12
2016-06-10,12
2016-06-11,12
2016-06-12,12
2016-06-13,12
2016-06-14,12
2016-06-15,12
2016-06-16,12
2016-06-17,12
2016-06-18,12
2016-06-19,12
2016-06-20,12
2016-06-21,12
2016-06-22,12
2016-06-23,12
2016-06-24,12
2016-06-25,12
2016-06-26,12
2016-06-27,12
2016-06-28,12
2016-06-29,12
2016-06-30,12
2016-07-01,12
2016-07-02,12
2016-07-03,12
2016-07-04,12
2016-07-05,12
2016-07-06,12
2016-07-07,12
2016-07-08,12
2016-07-09,12
2016-07-10,12
2016-07-11,12
2016-07-12,12
2016-07-13,12
2016-07-14,12
2016-07-15,12
2016-07-16,12
2016-07-17,12
2016-07-18,12
2016-07-23,12
2016-07-24,12
2016-07-25,12
2016-07-26,12
2016-07-27,12
2016-07-28,12
2016-07-29,12
2016-07-30,12
2016-07-31,12
2016-08-01,12
2016-08-02,12
2016-08-03,12
2016-08-04,12
2016-08-05,13
2016-08-06,13
2016-08-07,13
2016-08-08,13
2016-08-09,13
2016-08-10,13
2016-08-11,13
2016-08-12,13
2016-08-13,13
2016-08-14,13
2016-08-15,13
2016-08-16,13
2016-08-17,13
2016-08-18,13
2016-08-19,13
2016-08-20,13
2016-08-21,13
2016-08-22,13
2016-08-23,13
2016-08-24,13
2016-08-25,13
2016-08-26,13
2016-08-28,13
2016-08-31,13
2016-09-01,13
2016-09-02,13
2016-09-03,13
2016-09-04,13
2016-09-05,13
2016-09-06,13
2016-09-07,13
2016-09-08,13
2016-09-09,13
2016-09-10,13
2016-09-11,13
2016-09-12,13
2016-09-13,13
2016-09-14,13
2016-09-15,13
2016-09-16,13
2016-09-17,13
2016-09-18,13
2016-09-19,13
2016-09-20,13
2016-09-21,13
2016-09-22,13
2016-09-23,13
2016-09-24,13
2016-09-25,13
2016-09-26,13
2016-09-27,13
2016-09-28,13
2016-09-29,13
2016-09-30,13
2016-10-01,13
2016-10-02,13
2016-10-03,13
2016-10-04,13
2016-10-05,13
2016-10-06,13
2016-10-07,13
2016-10-08,13
2016-10-09,13
2016-10-10,13
2016-10-11,13
2016-10-12,13
2016-10-13,13
2016-10-14,13
2016-10-15,13
2016-10-16,13
2016-10-17,13
2016-10-18,13
2016-10-19,13
2016-10-20,13
2016-10-21,13
2016-10-22,13
2016-10-23,13
2016-10-24,13
2016-10-25,13
2016-10-26,13
2016-10-27,13
2016-10-28,13
2016-10-29,13
2016-10-30,13
2016-10-31,13
2016-11-01,13
2016-11-02,13
2016-11-03,13
2016-11-04,13
2016-11-05,13
2016-11-06,13
2016-11-07,13
2016-11-08,13
2016-11-09,13
2016-11-10,13
2016-11-11,13
2016-11-12,13
2016-11-13,13
2016-11-14,13
2016-11-15,13
2016-12-07,13
2016-12-08,13
2016-12-09,13
2016-12-10,13
2016-12-11,13
2016-12-12,13
2016-12-13,13
2016-12-14,13
2016-12-15,13
2016-12-16,13
2016-12-17,13
2016-12-18,13
2016-12-19,13
2016-12-20,13
2016-12-21,13
2016-12-22,13
2016-12-23,13
2016-12-24,13
2016-12-25,13
2016-12-26,13
2016-12-27,13
2016-12-28,13
2016-12-29,13
2016-12-30,13
2016-12-31,13
2017-01-01,13
2017-01-02,13
2017-01-03,13
2017-01-04,13
2017-01-05,13
2017-01-06,13
2017-01-07,13
2017-01-08,13
2017-01-09,13
2017-01-10,13
2017-01-11,13
2017-01-12,13
2017-01-13,13
2017-01-14,13
2017-01-15,13
2017-01-16,13
2017-01-17,13
2017-01-18,13
2017-01-19,13
2017-01-20,13
2017-01-21,13
2017-01-22,13
2017-01-23,13
2017-01-27,13
2017-01-28,13
2017-01-29,13
2017-01-30,13
2017-01-31,13
2017-02-01,13
2017-02-02,13
2017-02-03,13
2017-02-04,13
2017-02-05,13
2017-02-06,13
2017-02-07,13
2017-02-08,13
2017-02-09,13
2017-02-10,13
2017-02-11,13
2017-02-12,13
2017-02-13,13
2017-02-14,13
2017-02-15,13
2017-02-16,13
2017-02-18,13
2017-02-19,13
2017-02-20,13
2017-02-21,13
2017-02-22,13
2017-02-23,13
2017-02-24,13
2017-02-25,13
2017-02-26,13
2017-02-27,13
2017-02-28,13
2017-03-01,13
2017-03-02,13
2017-03-03,13
2017-03-04,13
2017-03-05,13
2017-03-06,13
2017-03-07,13
2017-03-08,13
2017-03-09,13
2017-03-10,13
2017-03-11,13
2017-03-12,13
2017-03-13,13
2017-03-14,13
2017-03-15,13
2017-03-16,13
2017-03-17,13
2017-03-18,13
2017-03-19,13
2017-03-20,13
2017-03-21,13
2017-03-22,13
2017-03-23,13
2017-03-24,13
2017-03-25,13
2017-03-26,13
2017-03-27,13
2017-03-28,13
2017-03-29,13
2017-03-30,13
2017-03-31,13
2017-04-01,13
2017-04-02,13
2017-04-03,13
2017-04-04,13
2017-04-05,13
2017-04-12,13
2017-04-13,13
2017-04-14,13
2017-04-15,14
2017-04-16,14
2017-04-17,14
2017-04-18,14
2017-04-19,14
2017-04-20,14
2017-04-21,14
2017-04-22,14
2017-04-23,14
2017-04-24,14
2017-04-25,14
2017-04-26,14
2017-04-27,14
2017-04-28,14
2017-04-29,14
2017-04-30,14
2017-05-01,14
2017-05-02,14
2017-05-03,14
2017-05-04,14
2017-05-05,14
2017-05-06,14
2017-05-07,14
2017-05-08,14
2017-05-09,14
2017-05-10,14
2017-05-11,14
2017-05-12,14
2017-05-13,14
2017-05-14,14
2017-05-15,14
2017-05-16,14
2017-05-17,14
2017-05-18,14
2017-05-19,14
2017-05-20,14
2017-05-21,14
2017-05-22,14
2017-05-23,14
2017-05-24,14
2017-05-25,14
2017-05-26,14
2017-05-27,14
2017-05-28,14
2017-05-29,14
2017-05-30,14
2017-05-31,14
2017-06-01,14
2017-06-02,14
2017-06-03,14
2017-06-04,14
2017-06-05,14
2017-06-06,14
2017-06-07,14
2017-06-08,14
2017-06-09,14
2017-06-10,14
2017-06-11,14
2017-06-12,14
2017-06-13,14
2017-06-14,14
2017-06-15,14
2017-06-16,14
2017-06-17,14
2017-06-18,14
2017-06-19,14
2017-06-20,14
2017-06-21,14
2017-06-22,14
2017-06-23,14
2017-06-24,14
2017-06-25,14
2017-06-26,14
2017-06-27,14
2017-06-28,14
2017-06-29,14
2017-06-30,14
2017-07-01,14
2017-07-02,14
2017-07-03,14
2017-07-04,14
2017-07-05,14
2017-07-06,14
2017-07-07,14
2017-07-08,14
2017-07-09,14
2017-07-13,14
2017-07-14,14
2017-07-15,14
2017-07-16,14
2017-07-17,14
2017-07-18,14
2017-07-19,14
2017-07-20,14
2017-07-21,14
2017-07-22,14
2017-07-23,14
2017-07-24,14
2017-07-25,14
2017-07-26,14
2017-07-27,14
2017-07-28,14
2017-07-29,14
2017-07-30,14
2017-07-31,14
2017-08-01,14
2017-08-02,14
2017-08-03,14
2017-08-04,14
2017-08-05,14
2017-08-06,14
2017-08-07,14
2017-08-08,14
2017-08-09,14
2017-08-10,14
2017-08-11,14
2017-08-12,14
2017-08-13,14
2017-08-14,14
2017-08-15,14
2017-08-16,15
2017-08-17,15
2017-08-18,15
2017-08-19,15
2017-08-20,15
2017-08-21,15
2017-08-22,15
2017-08-23,15
2017-08-24,15
2017-08-25,15
2017-08-26,15
2017-08-27,15
2017-08-28,15
2017-08-29,15
2017-08-30,15
2017-08-31,15
2017-09-01,15
2017-09-02,15
2017-09-03,15
2017-09-04,15
2017-09-05,15
2017-09-06,15
2017-09-07,15
2017-09-08,15
2017-09-09,15
2017-09-10,15
2017-09-11,15
2017-09-12,15
2017-09-13,15
2017-09-14,15
2017-09-15,15
2017-09-16,15
2017-09-17,15
2017-09-18,15
2017-09-19,15
2017-09-20,15
2017-09-22,15
2017-09-23,15
2017-09-24,15
2017-09-25,15
2017-09-26,15
2017-09-27,15
2017-09-28,15
2017-09-29,15
2017-09-30,15
2017-10-01,15
2017-10-02,15
2017-10-03,15
2017-10-04,15
2017-10-05,15
2017-10-06,15
2017-10-07,15
2017-10-08,15
2017-10-09,15
2017-10-10,15
2017-10-11,15
2017-10-12,15
2017-10-13,15
2017-10-14,15
2017-10-15,15
2017-10-16,15
2017-10-17,15
2017-10-18,15
2017-10-19,15
2017-10-20,15
2017-10-21,15
2017-10-22,15
2017-10-23,15
2017-10-24,15
2017-10-25,15
2017-10-26,15
2017-10-27,15
2017-10-28,15
2017-10-29,15
2017-10-30,15
2017-10-31,15
2017-11-01,15
2017-11-02,15
2017-11-03,15
2017-11-04,15
2017-11-05,15
2017-11-06,15
2017-11-07,15
2017-11-08,15
2017-11-09,15
2017-11-10,15
2017-11-11,15
2017-11-12,15
2017-11-13,15
2017-11-14,15
2017-11-15,15
2017-11-16,15
2017-11-17,15
2017-11-18,15
2017-11-19,15
2017-11-20,15
2017-11-21,15
2017-11-22,15
2017-11-23,15
2017-11-24,15
2017-11-25,15
2017-11-26,15
2017-11-27,15
2017-11-28,15
2017-11-29,15
2017-11-30,15
2017-12-01,15
2017-12-02,15
2017-12-03,15
2017-12-04,15
2017-12-05,15
2017-12-06,15
2017-12-07,15
2017-12-08,15
2017-12-09,15
2017-12-10,15
2017-12-11,15
2017-12-12,15
2017-12-13,15
2017-12-14,15
2017-12-15,16
2017-12-16,16
2017-12-17,16
2017-12-18,16
2017-12-19,16
2017-12-20,16
2017-12-21,16
2017-12-22,16
2017-12-23,16
2017-12-24,16
2017-12-25,16
2017-12-26,16
2017-12-27,16
2017-12-28,16
2017-12-29,16
2017-12-30,16
2017-12-31,16
2018-01-01,16
2018-01-02,16
2018-01-03,16
2018-01-04,16
2018-01-05,16
2018-01-06,16
2018-01-07,16
2018-01-08,16
2018-01-09,16
2018-01-10,16
2018-01-11,16
2018-01-12,16
2018-01-13,16
2018-01-14,16
2018-01-15,16
2018-01-16,16
2018-01-17,16
2018-01-18,16
2018-01-19,16
2018-01-20,16
2018-01-21,16
2018-01-22,16
2018-01-23,16
2018-01-24,16
2018-01-25,16
2018-01-26,16
2018-01-27,16
2018-01-28,16
2018-01-29,16
2018-01-30,16
2018-01-31,16
2018-02-01,16
2018-02-02,16
2018-02-03,16
2018-02-04,16
2018-02-05,16
2018-02-06,16
2018-02-07,16
2018-02-08,16
2018-02-09,16
2018-02-10,16
2018-02-11,16
2018-02-12,16
2018-02-13,16
2018-02-14,16
2018-02-15,16
2018-02-16,16
2018-02-17,16
2018-02-18,16
2018-02-19,16
2018-02-20,16
2018-02-21,16
2018-02-22,16
2018-02-23,16
2018-02-24,16
2018-02-25,16
2018-02-26,16
2018-02-27,16
2018-02-28,16
2018-03-01,16
2018-03-02,16
2018-03-03,16
2018-03-04,16
2018-03-05,16
2018-03-06,16
2018-03-07,16
2018-03-08,16
2018-03-09,16
2018-03-10,16
2018-03-11,16
2018-03-12,16
2018-03-13,16
2018-03-14,16
2018-03-15,16
2018-03-16,16
2018-03-17,16
2018-03-18,16
2018-03-20,16
2018-03-22,16
2018-03-23,16
2018-03-24,16
2018-03-25,16
2018-03-26,16
2018-03-27,16
2018-03-28,16
2018-03-29,17
2018-03-30,17
2018-03-31,17
2018-04-01,17
2018-04-02,17
2018-04-03,17
2018-04-04,17
2018-04-05,17
2018-04-06,17
2018-04-07,17
2018-04-08,17
2018-04-09,17
2018-04-10,17
2018-04-11,17
2018-04-12,17
2018-04-13,17
2018-04-14,17
2018-04-15,17
2018-04-16,17
2018-04-17,17
2018-04-18,17
2018-04-19,17
2018-04-20,17
2018-04-21,17
2018-04-22,17
2018-04-23,17
2018-04-24,17
2018-04-25,17
2018-04-26,17
2018-04-27,17
2018-04-28,17
2018-04-29,17
2018-04-30,17
2018-05-01,17
2018-05-02,17
2018-05-03,17
2018-05-04,17
2018-05-05,17
2018-05-06,17
2018-05-07,17
2018-05-08,17
2018-05-09,17
2018-05-10,17
2018-05-11,17
2018-05-12,17
2018-05-13,17
2018-05-14,17
2018-05-15,17
2018-05-16,17
2018-05-17,17
2018-05-18,17
2018-05-19,17
2018-05-20,17
2018-05-21,17
2018-05-22,17
2018-05-23,17
2018-05-24,17
2018-05-25,17
2018-05-26,17
2018-05-27,17
2018-05-28,17
2018-05-29,17
2018-05-30,17
2018-05-31,17
2018-06-01,17
2018-06-02,17
2018-06-03,17
2018-06-04,17
2018-06-05,17
2018-06-06,17
2018-06-07,17
2018-06-08,17
2018-06-09,17
2018-06-10,17
2018-06-11,17
2018-06-12,17
2018-06-13,17
2018-06-14,17
2018-06-15,17
2018-06-16,17
2018-06-17,17
2018-06-18,17
2018-06-19,17
2018-06-20,17
2018-06-21,17
2018-06-22,17
2018-06-23,17
2018-06-24,17
2018-06-25,17
2018-06-26,17
2018-06-27,17
2018-06-28,17
2018-06-29,17
2018-06-30,17
2018-07-01,17
2018-07-02,17
2018-07-03,17
2018-07-04,18
2018-07-05,18
2018-07-06,18
2018-07-07,18
2018-07-08,18
2018-07-09,18
2018-07-10,18
2018-07-11,18
2018-07-12,18
2018-07-13,18
2018-07-14,18
2018-07-15,18
2018-07-16,18
2018-07-17,18
2018-07-18,18
2018-07-19,18
2018-07-20,18
2018-07-21,18
2018-07-22,18
2018-07-23,18
2018-07-24,18
2018-07-25,18
2018-07-26,18
2018-07-27,18
2018-07-28,18
2018-07-29,18
2018-07-30,18
2018-07-31,18
2018-08-01,18
2018-08-02,18
2018-08-03,18
2018-08-04,18
2018-08-05,18
2018-08-06,18
2018-08-07,18
2018-08-08,18
2018-08-09,18
2018-08-10,18
2018-08-11,18
2018-08-12,18
2018-08-14,18
2018-08-16,18
2018-08-17,18
2018-08-18,18
2018-08-19,18
2018-08-20,18
2018-08-21,18
2018-08-22,18
2018-08-23,18
2018-08-24,18
2018-08-25,18
2018-08-26,18
2018-08-27,18
2018-08-28,18
2018-08-29,18
2018-08-30,18
2018-08-31,18
2018-09-01,18
2018-09-02,18
2018-09-03,18
2018-09-04,18
2018-09-05,18
2018-09-06,18
2018-09-07,18
2018-09-08,18
2018-09-09,18
2018-09-10,18
2018-09-11,18
2018-09-12,18
2018-09-13,18
2018-09-14,18
2018-09-15,18
2018-09-16,18
2018-09-17,18
2018-09-18,18
2018-09-19,18
2018-09-20,18
2018-09-21,18
2018-09-22,18
2018-09-23,18
2018-09-24,19
2018-09-25,19
2018-09-26,19
2018-09-27,19
2018-09-28,19
2018-09-29,19
2018-09-30,19
2018-10-01,19
2018-10-02,19
2018-10-03,19
2018-10-04,19
2018-10-05,19
2018-10-06,19
2018-10-07,19
2018-10-08,19
2018-10-09,19
2018-10-10,19
2018-10-11,19
2018-10-12,19
2018-10-13,19
2018-10-14,19
2018-10-15,19
2018-10-16,19
2018-10-17,19
2018-10-18,19
2018-10-19,19
2018-10-20,19
2018-10-21,19
2018-10-22,19
2018-10-23,19
2018-10-24,19
2018-10-25,19
2018-10-26,19
2018-10-27,19
2018-10-28,19
2018-10-29,19
2018-10-30,19
2018-10-31,19
2018-11-01,19
2018-11-03,19
2018-11-04,19
2018-11-05,19
2018-11-06,19
2018-11-07,19
2018-11-08,19
2018-11-09,19
2018-11-10,19
2018-11-11,19
2018-11-12,19
2018-11-13,19
2018-11-14,19
2018-11-15,19
2018-11-16,19
2018-11-17,19
2018-11-18,19
2018-11-19,19
2018-11-20,19
2018-11-21,19
2018-11-22,19
2018-11-23,20
2018-11-24,20
2018-11-25,20
2018-11-26,20
2018-11-27,20
2018-11-28,20
2018-11-29,20
2018-12-01,20
2018-12-02,20
2018-12-03,20
2018-12-04,20
2018-12-05,20
2018-12-07,20
2018-12-09,20
2018-12-10,20
2018-12-11,20
2018-12-12,20
2018-12-13,20
2018-12-14,20
2018-12-15,20
2018-12-16,20
2018-12-17,20
2018-12-18,20
2018-12-19,20
2018-12-20,20
2018-12-21,20
2018-12-22,20
2018-12-23,20
2018-12-24,20
2018-12-25,20
2018-12-26,20
2018-12-27,20
2018-12-28,20
2018-12-29,20
2018-12-30,20
2018-12-31,20
2019-01-01,20
2019-01-02,20
2019-01-03,20
2019-01-04,20
2019-01-05,20
2019-01-06,21
2019-01-08,21
2019-01-10,21
2019-01-11,21
2019-01-12,21
2019-01-13,21
2019-01-14,21
2019-01-15,21
2019-01-16,21
2019-01-17,21
2019-01-18,21
2019-01-19,21
2019-01-20,21
2019-01-21,21
2019-01-22,21
2019-01-23,21
2019-01-24,21
2019-01-25,21
2019-01-26,21
2019-01-27,21
2019-01-28,21
2019-01-29,21
2019-01-30,21
2019-01-31,21
2019-02-01,21
2019-02-02,21
2019-02-03,21
2019-02-04,21
2019-02-05,21
2019-02-06,21
2019-02-07,21
2019-02-08,21
2019-02-09,21
2019-02-10,21
2019-02-11,21
2019-02-12,21
2019-02-13,21
2019-02-14,21
2019-02-15,21
2019-02-16,23
2019-02-17,23
2019-02-18,23
2019-02-19,23
2019-02-20,23
2019-02-21,23
2019-02-22,23
2019-02-23,23
2019-02-24,23
2019-02-25,23
2019-02-26,23
2019-02-27,23
2019-02-28,23
2019-03-01,23
2019-03-02,23
2019-03-03,23
2019-03-04,23
2019-03-05,23
2019-03-06,23
2019-03-07,23
2019-03-08,23
2019-03-09,23
2019-03-10,23
2019-03-11,23
2019-03-12,23
2019-03-13,23
2019-03-14,23
2019-03-15,23
2019-03-16,23
2019-03-17,23
2019-03-18,23
2019-03-19,23
2019-03-20,23
2019-03-21,23
2019-03-22,23
2019-03-23,23
2019-03-24,23
2019-03-25,23
2019-03-26,23
2019-03-27,23
2019-03-28,23
2019-03-29,23
2019-03-30,23
2019-03-31,23
2019-04-01,23
2019-04-02,23
2019-04-03,23
2019-04-04,23
2019-04-05,23
2019-04-06,23
2019-04-07,23
2019-04-08,23
2019-04-09,23
2019-04-10,23
2019-04-11,25
2019-04-12,25
2019-04-13,25
2019-04-14,25
2019-04-15,25
2019-04-16,25
2019-04-17,25
2019-04-18,25
2019-04-19,25
2019-04-20,25
2019-04-21,25
2019-04-22,25
2019-04-23,25
2019-04-24,25
2019-04-25,25
2019-04-26,25
2019-04-27,25
2019-04-28,25
2019-04-29,25
2019-04-30,25
2019-05-01,25
2019-05-02,25
2019-05-03,25
2019-05-04,25
2019-05-05,25
2019-05-06,25
2019-05-07,25
2019-05-08,25
2019-05-09,25
2019-05-10,25
2019-05-11,25
2019-05-12,25
2019-05-13,25
2019-05-14,25
2019-05-15,25
2019-05-16,25
2019-05-17,25
2019-05-18,25
2019-05-19,25
2019-05-20,25
2019-05-21,25
2019-05-22,25
2019-05-23,25
2019-05-24,25
2019-05-25,25
2019-05-26,25
2019-05-27,25
2019-05-28,25
2019-05-29,25
2019-05-30,25
2019-05-31,25
2019-06-01,25
2019-06-02,25
2019-06-03,27
2019-06-04,27
2019-06-05,27
2019-06-06,27
2019-06-07,27
2019-06-08,27
2019-06-09,27
2019-06-10,27
2019-06-11,27
2019-06-12,27
2019-06-13,27
2019-06-14,27
2019-06-15,27
2019-06-16,27
2019-06-17,27
2019-06-18,27
2019-06-19,27
2019-06-20,27
2019-06-21,27
2019-06-22,27
2019-06-23,27
2019-06-24,27
2019-06-25,27
2019-06-26,27
2019-06-27,27
2019-06-28,27
2019-06-29,27
2019-06-30,27
2019-07-01,27
2019-07-02,27
2019-07-03,27
2019-07-04,27
2019-07-05,27
2019-07-06,27
2019-07-07,27
2019-07-08,27
2019-07-09,27
2019-07-10,27
2019-07-11,27
2019-07-12,27
2019-07-13,27
2019-07-14,27
2019-07-15,27
2019-07-16,27
2019-07-17,27
2019-07-18,27
2019-07-19,27
2019-07-20,27
2019-07-21,27
2019-07-22,27
2019-07-23,27
2019-07-24,27
2019-07-25,27
2019-07-26,27
2019-07-27,27
2019-07-28,27
2019-07-29,27
2019-07-30,27
2019-07-31,29
2019-08-01,29
2019-08-02,29
2019-08-03,29
2019-08-04,29
2019-08-05,29
2019-08-06,29
2019-08-07,29
2019-08-08,29
2019-08-09,29
2019-08-10,29
2019-08-11,29
2019-08-12,29
2019-08-13,29
2019-08-14,29
2019-08-15,29
2019-08-16,29
2019-08-17,29
2019-08-18,29
2019-08-19,29
2019-08-20,29
2019-08-21,29
2019-08-22,29
2019-08-23,29
