date_obj,Raw%20yak%20meat price
2016-05-16,1363
2016-05-17,1363
2016-05-18,1363
2016-05-19,1363
2016-05-22,1363
2016-05-23,1363
2016-05-24,1363
2016-05-25,1296
2016-05-26,1296
2016-05-27,1296
2016-05-28,1296
2016-05-29,1296
2016-05-30,1296
2016-05-31,1296
2016-06-01,1296
2016-06-02,1296
2016-06-03,1296
2016-06-04,1296
2016-06-05,1296
2016-06-06,1296
2016-06-07,1296
2016-06-08,1235
2016-06-09,1235
2016-06-10,1235
2016-06-11,1235
2016-06-12,1235
2016-06-13,1235
2016-06-14,1235
2016-06-15,1235
2016-06-16,1235
2016-06-17,1174
2016-06-18,1174
2016-06-19,1174
2016-06-20,1174
2016-06-21,1174
2016-06-22,1174
2016-06-23,1174
2016-06-24,1174
2016-06-25,1174
2016-06-26,1174
2016-06-27,1174
2016-06-28,1174
2016-06-29,1174
2016-06-30,1174
2016-07-01,1174
2016-07-02,1174
2016-07-03,1174
2016-07-04,1116
2016-07-05,1116
2016-07-06,1116
2016-07-07,1116
2016-07-08,1116
2016-07-09,1116
2016-07-10,1116
2016-07-11,1116
2016-07-12,1116
2016-07-13,1116
2016-07-14,1116
2016-07-15,1116
2016-07-16,1116
2016-07-17,1116
2016-07-18,1116
2016-07-23,1060
2016-07-24,1060
2016-07-25,1060
2016-07-26,1060
2016-07-27,1060
2016-07-28,1060
2016-07-29,1060
2016-07-30,1060
2016-07-31,1060
2016-08-01,1060
2016-08-02,1060
2016-08-03,1060
2016-08-04,1060
2016-08-05,1060
2016-08-06,1060
2016-08-07,1060
2016-08-08,1060
2016-08-09,1060
2016-08-10,1060
2016-08-11,1060
2016-08-12,1060
2016-08-13,1060
2016-08-14,1060
2016-08-15,1060
2016-08-16,1008
2016-08-17,1008
2016-08-18,1008
2016-08-19,1008
2016-08-20,1008
2016-08-21,1008
2016-08-22,1008
2016-08-23,1008
2016-08-24,1008
2016-08-25,1008
2016-08-26,1008
2016-08-28,1008
2016-08-31,1008
2016-09-01,1008
2016-09-02,1008
2016-09-03,1008
2016-09-04,1008
2016-09-05,1008
2016-09-06,1008
2016-09-07,1008
2016-09-08,1008
2016-09-09,1008
2016-09-10,1008
2016-09-11,1008
2016-09-12,1008
2016-09-13,1008
2016-09-14,957
2016-09-15,957
2016-09-16,957
2016-09-17,957
2016-09-18,957
2016-09-19,957
2016-09-20,957
2016-09-21,957
2016-09-22,957
2016-09-23,957
2016-09-24,957
2016-09-25,957
2016-09-26,957
2016-09-27,957
2016-09-28,957
2016-09-29,957
2016-09-30,957
2016-10-01,957
2016-10-02,957
2016-10-03,957
2016-10-04,957
2016-10-05,957
2016-10-06,957
2016-10-07,957
2016-10-08,957
2016-10-09,957
2016-10-10,957
2016-10-11,957
2016-10-12,957
2016-10-13,957
2016-10-14,957
2016-10-15,957
2016-10-16,957
2016-10-17,912
2016-10-18,912
2016-10-19,912
2016-10-20,912
2016-10-21,912
2016-10-22,912
2016-10-23,912
2016-10-24,912
2016-10-25,912
2016-10-26,912
2016-10-27,912
2016-10-28,912
2016-10-29,912
2016-10-30,912
2016-10-31,912
2016-11-01,912
2016-11-02,912
2016-11-03,912
2016-11-04,912
2016-11-05,912
2016-11-06,912
2016-11-07,912
2016-11-08,912
2016-11-09,912
2016-11-10,912
2016-11-11,912
2016-11-12,912
2016-11-13,912
2016-11-14,912
2016-12-08,867
2016-12-09,867
2016-12-10,867
2016-12-11,867
2016-12-12,867
2016-12-13,867
2016-12-14,867
2016-12-15,867
2016-12-16,867
2016-12-17,825
2016-12-18,825
2016-12-19,825
2016-12-20,825
2016-12-21,825
2016-12-22,825
2016-12-23,825
2016-12-24,825
2016-12-25,825
2016-12-26,825
2016-12-27,825
2016-12-28,825
2016-12-29,825
2016-12-30,825
2016-12-31,825
2017-01-01,825
2017-01-02,825
2017-01-03,825
2017-01-04,825
2017-01-05,825
2017-01-06,825
2017-01-07,825
2017-01-08,783
2017-01-09,783
2017-01-10,783
2017-01-11,783
2017-01-12,783
2017-01-13,783
2017-01-14,783
2017-01-15,783
2017-01-16,783
2017-01-17,783
2017-01-18,783
2017-01-19,783
2017-01-20,783
2017-01-21,783
2017-01-22,783
2017-01-27,783
2017-01-28,744
2017-01-29,744
2017-01-30,744
2017-01-31,744
2017-02-01,744
2017-02-02,744
2017-02-03,744
2017-02-04,744
2017-02-05,744
2017-02-06,744
2017-02-07,744
2017-02-08,744
2017-02-09,744
2017-02-10,744
2017-02-11,744
2017-02-12,744
2017-02-13,744
2017-02-14,744
2017-02-15,744
2017-02-16,707
2017-02-18,707
2017-02-19,707
2017-02-20,707
2017-02-21,707
2017-02-22,707
2017-02-23,707
2017-02-24,707
2017-02-25,707
2017-02-26,707
2017-02-27,707
2017-02-28,707
2017-03-01,707
2017-03-02,707
2017-03-03,707
2017-03-04,707
2017-03-05,707
2017-03-06,707
2017-03-07,707
2017-03-08,707
2017-03-09,672
2017-03-10,672
2017-03-11,672
2017-03-12,672
2017-03-13,672
2017-03-14,672
2017-03-15,672
2017-03-16,672
2017-03-17,672
2017-03-18,672
2017-03-19,672
2017-03-20,672
2017-03-21,672
2017-03-22,672
2017-03-23,672
2017-03-24,672
2017-03-25,672
2017-03-26,638
2017-03-27,638
2017-03-28,638
2017-03-29,638
2017-03-30,638
2017-03-31,638
2017-04-01,638
2017-04-02,638
2017-04-03,638
2017-04-04,638
2017-04-12,638
2017-04-13,638
2017-04-14,638
2017-04-15,638
2017-04-16,607
2017-04-17,607
2017-04-18,607
2017-04-19,607
2017-04-20,607
2017-04-21,607
2017-04-22,607
2017-04-23,607
2017-04-24,607
2017-04-25,607
2017-04-26,125
2017-04-27,125
2017-04-28,125
2017-04-29,125
2017-04-30,125
2017-05-01,125
2017-05-02,125
2017-05-03,125
2017-05-04,125
2017-05-05,125
2017-05-06,125
2017-05-07,125
2017-05-08,125
2017-05-09,125
2017-05-10,125
2017-05-11,125
2017-05-12,125
2017-05-13,125
2017-05-14,125
2017-05-15,125
2017-05-16,125
2017-05-17,125
2017-05-18,125
2017-05-19,125
2017-05-20,125
2017-05-21,125
2017-05-22,125
2017-05-23,125
2017-05-24,125
2017-05-25,125
2017-05-26,125
2017-05-27,125
2017-05-28,125
2017-05-29,125
2017-05-30,125
2017-05-31,125
2017-06-01,122
2017-06-02,122
2017-06-03,122
2017-06-06,122
2017-06-07,122
2017-06-08,122
2017-06-09,122
2017-06-10,122
2017-06-11,122
2017-06-12,122
2017-06-13,122
2017-06-14,122
2017-06-15,122
2017-06-16,122
2017-06-17,122
2017-06-18,122
2017-06-19,122
2017-06-20,122
2017-06-21,122
2017-06-22,122
2017-06-23,122
2017-06-24,122
2017-06-25,122
2017-06-26,122
2017-06-27,122
2017-06-28,122
2017-06-29,122
2017-06-30,122
2017-07-01,122
2017-07-02,122
2017-07-03,122
2017-07-04,122
2017-07-05,122
2017-07-06,122
2017-07-07,122
2017-07-08,122
2017-07-13,122
2017-07-14,115
2017-07-15,115
2017-07-16,115
2017-07-17,115
2017-07-18,115
2017-07-19,115
2017-07-20,115
2017-07-21,115
2017-07-22,115
2017-07-23,115
2017-07-24,115
2017-07-25,115
2017-07-26,115
2017-07-27,115
2017-07-28,115
2017-07-29,115
2017-07-30,115
2017-07-31,115
2017-08-01,115
2017-08-02,115
2017-08-03,115
2017-08-04,115
2017-08-05,115
2017-08-06,115
2017-08-09,115
2017-08-10,115
2017-08-11,115
2017-08-12,115
2017-08-13,115
2017-08-14,115
2017-08-15,115
2017-08-16,115
2017-08-17,115
2017-08-18,115
2017-08-19,115
2017-08-20,115
2017-08-22,115
2017-08-23,115
2017-08-24,115
2017-08-25,115
2017-08-26,115
2017-08-27,110
2017-08-28,110
2017-08-29,110
2017-08-30,110
2017-08-31,110
2017-09-01,110
2017-09-02,110
2017-09-03,110
2017-09-04,110
2017-09-05,110
2017-09-06,110
2017-09-07,110
2017-09-08,110
2017-09-09,110
2017-09-10,110
2017-09-11,110
2017-09-12,110
2017-09-13,110
2017-09-14,110
2017-09-15,110
2017-09-16,110
2017-09-17,110
2017-09-19,110
2017-09-20,110
2017-09-21,110
2017-09-22,110
2017-09-23,110
2017-09-24,110
2017-09-25,110
2017-09-26,110
2017-09-27,110
2017-09-28,110
2017-09-29,110
2017-09-30,110
2017-10-01,110
2017-10-02,110
2017-10-03,110
2017-10-04,110
2017-10-05,110
2017-10-06,110
2017-10-07,110
2017-10-08,110
2017-10-09,110
2017-10-10,110
2017-10-11,110
2017-10-12,110
2017-10-13,110
2017-10-14,110
2017-10-15,110
2017-10-16,104
2017-10-17,104
2017-10-18,104
2017-10-19,104
2017-10-20,104
2017-10-21,104
2017-10-22,104
2017-10-23,104
2017-10-24,104
2017-10-25,104
2017-10-26,104
2017-10-27,104
2017-10-28,104
2017-10-29,104
2017-10-30,104
2017-10-31,104
2017-11-01,104
2017-11-02,104
2017-11-03,104
2017-11-04,104
2017-11-05,104
2017-11-06,104
2017-11-07,104
2017-11-08,104
2017-11-09,104
2017-11-10,104
2017-11-11,104
2017-11-12,104
2017-11-13,104
2017-11-14,104
2017-11-15,104
2017-11-16,104
2017-11-17,104
2017-11-18,104
2017-11-19,104
2017-11-20,104
2017-11-21,104
2017-11-22,104
2017-11-23,104
2017-11-24,104
2017-11-25,104
2017-11-26,104
2017-11-27,104
2017-11-28,104
2017-11-29,104
2017-11-30,104
2017-12-01,104
2017-12-02,104
2017-12-03,102
2017-12-04,102
2017-12-05,102
2017-12-06,102
2017-12-07,102
2017-12-08,102
2017-12-09,102
2017-12-10,102
2017-12-11,102
2017-12-12,102
2017-12-14,102
2017-12-15,102
2017-12-16,102
2017-12-17,102
2017-12-18,102
2017-12-19,102
2017-12-20,102
2017-12-21,102
2017-12-22,102
2017-12-23,102
2017-12-24,102
2017-12-25,102
2017-12-26,102
2017-12-27,102
2017-12-28,102
2017-12-29,102
2017-12-30,102
2017-12-31,102
2018-01-01,102
2018-01-02,102
2018-01-03,102
2018-01-04,102
2018-01-05,102
2018-01-06,102
2018-01-07,102
2018-01-08,102
2018-01-09,102
2018-01-10,102
2018-01-11,102
2018-01-12,97
2018-01-13,97
2018-01-14,97
2018-01-15,97
2018-01-16,97
2018-01-17,97
2018-01-18,97
2018-01-19,97
2018-01-20,97
2018-01-21,97
2018-01-22,97
2018-01-23,97
2018-01-24,97
2018-01-25,97
2018-01-26,97
2018-01-27,97
2018-01-28,97
2018-01-29,97
2018-01-31,97
2018-02-01,97
2018-02-02,97
2018-02-03,97
2018-02-04,92
2018-02-05,92
2018-02-06,92
2018-02-07,92
2018-02-08,92
2018-02-09,92
2018-02-10,92
2018-02-11,92
2018-02-12,92
2018-02-13,92
2018-02-14,92
2018-02-15,92
2018-02-16,92
2018-02-17,92
2018-02-18,92
2018-02-19,92
2018-02-20,92
2018-02-21,92
2018-02-22,92
2018-02-23,92
2018-02-24,92
2018-02-25,92
2018-02-26,92
2018-02-27,88
2018-02-28,88
2018-03-01,88
2018-03-02,88
2018-03-03,88
2018-03-04,88
2018-03-05,88
2018-03-06,88
2018-03-07,88
2018-03-08,88
2018-03-09,88
2018-03-10,88
2018-03-11,88
2018-03-12,88
2018-03-13,88
2018-03-14,88
2018-03-15,88
2018-03-16,88
2018-03-17,88
2018-03-18,88
2018-03-19,88
2018-03-20,88
2018-03-21,88
2018-03-23,88
2018-03-24,88
2018-03-26,83
2018-03-27,83
2018-03-28,83
2018-03-29,83
2018-03-30,83
2018-03-31,83
2018-04-01,83
2018-04-02,79
2018-04-03,79
2018-04-04,79
2018-04-05,79
2018-04-06,79
2018-04-08,79
2018-04-09,79
2018-04-10,79
2018-04-11,79
2018-04-12,79
2018-04-13,79
2018-04-14,79
2018-04-15,79
2018-04-16,79
2018-04-17,79
2018-04-18,79
2018-04-19,80
2018-04-20,80
2018-04-21,80
2018-04-22,80
2018-04-23,80
2018-04-24,80
2018-04-25,80
2018-04-26,80
2018-04-27,80
2018-04-28,80
2018-04-29,80
2018-04-30,80
2018-05-01,80
2018-05-02,80
2018-05-03,80
2018-05-04,80
2018-05-05,80
2018-05-06,80
2018-05-08,80
2018-05-09,80
2018-05-10,80
2018-05-11,80
2018-05-12,80
2018-05-13,80
2018-05-14,80
2018-05-15,80
2018-05-16,80
2018-05-17,80
2018-05-18,80
2018-05-19,76
2018-05-20,76
2018-05-21,76
2018-05-22,76
2018-05-23,76
2018-05-24,76
2018-05-25,76
2018-05-26,76
2018-05-27,76
2018-05-28,76
2018-05-29,76
2018-05-30,76
2018-05-31,76
2018-06-01,76
2018-06-02,76
2018-06-03,76
2018-06-04,76
2018-06-05,76
2018-06-06,76
2018-06-07,76
2018-06-08,76
2018-06-09,76
2018-06-10,76
2018-06-11,76
2018-06-12,76
2018-06-13,76
2018-06-14,72
2018-06-15,72
2018-06-16,72
2018-06-17,72
2018-06-18,72
2018-06-19,72
2018-06-20,72
2018-06-21,72
2018-06-22,72
2018-06-23,72
2018-06-24,72
2018-06-25,72
2018-06-26,72
2018-06-27,72
2018-06-28,72
2018-06-29,72
2018-06-30,72
2018-07-01,72
2018-07-02,72
2018-07-03,72
2018-07-04,72
2018-07-05,72
2018-07-06,72
2018-07-07,72
2018-07-08,72
2018-07-09,72
2018-07-10,68
2018-07-11,68
2018-07-12,68
2018-07-13,68
2018-07-14,68
2018-07-15,68
2018-07-16,68
2018-07-17,68
2018-07-18,68
2018-07-19,68
2018-07-20,68
2018-07-21,68
2018-07-22,68
2018-07-23,68
2018-07-24,68
2018-07-25,68
2018-07-26,68
2018-07-27,68
2018-07-28,68
2018-07-29,68
2018-07-30,68
2018-07-31,68
2018-08-01,68
2018-08-02,68
2018-08-03,65
2018-08-04,65
2018-08-05,65
2018-08-06,65
2018-08-07,65
2018-08-08,65
2018-08-09,65
2018-08-10,65
2018-08-11,65
2018-08-12,65
2018-08-14,65
2018-08-16,65
2018-08-17,65
2018-08-18,65
2018-08-19,63
2018-08-20,63
2018-08-21,63
2018-08-22,63
2018-08-23,63
2018-08-24,63
2018-08-25,63
2018-08-26,63
2018-08-27,63
2018-08-28,63
2018-08-29,63
2018-08-30,63
2018-08-31,63
2018-09-01,63
2018-09-02,63
2018-09-03,63
2018-09-04,63
2018-09-05,60
2018-09-06,60
2018-09-07,60
2018-09-08,60
2018-09-09,60
2018-09-10,60
2018-09-11,60
2018-09-12,60
2018-09-13,60
2018-09-14,60
2018-09-15,60
2018-09-16,60
2018-09-17,60
2018-09-18,60
2018-09-19,60
2018-09-20,60
2018-09-21,60
2018-09-22,58
2018-09-23,58
2018-09-24,58
2018-09-25,58
2018-09-26,58
2018-09-27,58
2018-09-28,58
2018-09-29,58
2018-09-30,58
2018-10-02,58
2018-10-03,58
2018-10-04,58
2018-10-05,58
2018-10-06,58
2018-10-07,58
2018-10-08,58
2018-10-09,58
2018-10-10,58
2018-10-11,58
2018-10-12,58
2018-10-13,58
2018-10-14,58
2018-10-15,58
2018-10-16,58
2018-10-17,58
2018-10-18,58
2018-10-19,58
2018-10-20,58
2018-10-21,58
2018-10-22,58
2018-10-23,58
2018-10-24,58
2018-10-25,58
2018-10-26,58
2018-10-27,58
2018-10-28,58
2018-10-29,58
2018-10-30,58
2018-10-31,58
2018-11-01,58
2018-11-03,57
2018-11-04,57
2018-11-05,57
2018-11-06,57
2018-11-07,57
2018-11-08,57
2018-11-09,57
2018-11-10,57
2018-11-11,57
2018-11-12,55
2018-11-13,55
2018-11-14,55
2018-11-15,55
2018-11-16,55
2018-11-17,55
2018-11-18,55
2018-11-19,55
2018-11-20,55
2018-11-21,55
2018-11-22,55
2018-11-23,55
2018-11-24,55
2018-11-25,55
2018-11-26,55
2018-11-27,55
2018-11-28,55
2018-11-29,54
2018-12-01,54
2018-12-02,54
2018-12-03,54
2018-12-04,54
2018-12-05,54
2018-12-07,54
2018-12-09,54
2018-12-10,53
2018-12-11,53
2018-12-12,53
2018-12-13,53
2018-12-14,53
2018-12-15,53
2018-12-16,53
2018-12-17,53
2018-12-18,53
2018-12-19,53
2018-12-20,53
2018-12-21,52
2018-12-22,52
2018-12-23,52
2018-12-24,52
2018-12-25,52
2018-12-26,52
2018-12-27,52
2018-12-28,52
2018-12-29,52
2018-12-30,52
2018-12-31,52
2019-01-01,52
2019-01-02,49
2019-01-03,49
2019-01-04,49
2019-01-05,49
2019-01-06,49
2019-01-08,49
2019-01-10,49
2019-01-11,49
2019-01-12,49
2019-01-13,46
2019-01-14,46
2019-01-15,46
2019-01-16,46
2019-01-17,46
2019-01-18,46
2019-01-19,46
2019-01-20,46
2019-01-22,46
2019-01-23,46
2019-01-24,46
2019-01-25,44
2019-01-26,44
2019-01-27,44
2019-01-28,44
2019-01-29,44
2019-01-30,44
2019-01-31,44
2019-02-01,44
2019-02-02,44
2019-02-03,44
2019-02-04,44
2019-02-05,44
2019-02-06,44
2019-02-07,42
2019-02-08,42
2019-02-09,42
2019-02-10,42
2019-02-11,42
2019-02-12,42
2019-02-13,42
2019-02-14,42
2019-02-15,42
2019-02-16,42
2019-02-17,42
2019-02-18,42
2019-02-19,42
2019-02-20,42
2019-02-21,42
2019-02-22,42
2019-02-23,42
2019-02-24,40
2019-02-25,40
2019-02-26,40
2019-02-27,40
2019-02-28,40
2019-03-01,40
2019-03-02,40
2019-03-03,40
2019-03-04,40
2019-03-05,40
2019-03-06,40
2019-03-07,40
2019-03-08,40
2019-03-09,40
2019-03-10,40
2019-03-11,40
2019-03-12,39
2019-03-13,39
2019-03-14,39
2019-03-15,39
2019-03-16,39
2019-03-17,39
2019-03-18,39
2019-03-19,39
2019-03-20,39
2019-03-21,39
2019-03-22,39
2019-03-23,39
2019-03-24,39
2019-03-25,39
2019-03-26,39
2019-03-27,39
2019-03-28,38
2019-03-29,38
2019-03-30,38
2019-03-31,38
2019-04-01,38
2019-04-02,38
2019-04-03,38
2019-04-04,38
2019-04-05,38
2019-04-06,38
2019-04-07,38
2019-04-08,38
2019-04-09,38
2019-04-10,38
2019-04-11,38
2019-04-12,38
2019-04-13,38
2019-04-14,38
2019-04-15,38
2019-04-16,38
2019-04-17,38
2019-04-18,38
2019-04-19,38
2019-04-20,38
2019-04-21,38
2019-04-22,38
2019-04-23,38
2019-04-24,38
2019-04-25,38
2019-04-26,38
2019-04-27,38
2019-04-28,38
2019-04-29,38
2019-04-30,38
2019-05-01,38
2019-05-02,38
2019-05-03,38
2019-05-04,39
2019-05-05,39
2019-05-06,39
2019-05-07,39
2019-05-08,39
2019-05-09,39
2019-05-10,39
2019-05-11,39
2019-05-12,39
2019-05-13,39
2019-05-14,39
2019-05-15,39
2019-05-16,39
2019-05-17,39
2019-05-18,39
2019-05-19,39
2019-05-20,39
2019-05-21,39
2019-05-22,39
2019-05-23,39
2019-05-24,39
2019-05-25,39
2019-05-26,39
2019-05-27,39
2019-05-28,39
2019-05-29,39
2019-05-30,39
2019-05-31,39
2019-06-01,39
2019-06-02,39
2019-06-03,39
2019-06-04,39
2019-06-05,39
2019-06-06,39
2019-06-07,39
2019-06-08,39
2019-06-09,39
2019-06-10,39
2019-06-11,39
2019-06-12,39
2019-06-13,39
2019-06-14,39
2019-06-15,39
2019-06-16,39
2019-06-17,39
2019-06-18,39
2019-06-19,39
2019-06-20,39
2019-06-21,39
2019-06-22,39
2019-06-23,39
2019-06-24,39
2019-06-25,39
2019-06-26,39
2019-06-27,39
2019-06-28,39
2019-06-29,39
2019-06-30,39
2019-07-01,39
2019-07-02,39
2019-07-03,39
2019-07-04,39
2019-07-05,39
2019-07-06,39
2019-07-07,39
2019-07-08,39
2019-07-09,39
2019-07-10,39
2019-07-11,39
2019-07-12,39
2019-07-13,39
