date_obj,Mithril%20dagger price
2015-08-14,72
2015-08-15,69
2015-08-16,69
2015-08-17,69
2015-08-18,69
2015-08-19,69
2015-08-20,68
2015-08-21,68
2015-08-22,68
2015-08-23,68
2015-08-24,68
2015-08-25,68
2015-08-26,66
2015-08-27,66
2015-08-28,66
2015-08-29,66
2015-08-30,66
2015-08-31,66
2015-09-01,64
2015-09-02,64
2015-09-03,64
2015-09-04,64
2015-09-05,64
2015-09-06,64
2015-09-07,64
2015-09-08,65
2015-09-09,65
2015-09-10,65
2015-09-11,65
2015-09-12,65
2015-09-13,65
2015-09-14,62
2015-09-15,62
2015-09-16,62
2015-09-17,62
2015-09-18,62
2015-09-19,62
2015-09-20,60
2015-09-21,60
2015-09-22,60
2015-09-23,60
2015-09-24,60
2015-09-25,60
2015-09-27,61
2015-09-28,61
2015-09-29,61
2015-09-30,61
2015-10-05,58
2015-10-06,58
2015-10-07,58
2015-10-08,58
2015-10-09,59
2015-10-10,59
2015-10-11,59
2015-10-12,59
2015-10-13,59
2015-10-14,59
2015-10-15,59
2015-10-16,60
2015-10-17,60
2015-10-18,60
2015-10-19,60
2015-10-20,60
2015-10-22,60
2015-10-23,60
2015-10-24,60
2015-10-25,60
2015-10-26,60
2015-10-27,60
2015-10-29,61
2015-10-30,61
2015-10-31,61
2015-11-01,61
2015-11-02,61
2015-11-03,61
2015-11-04,61
2015-11-05,59
2015-11-06,59
2015-11-07,59
2015-11-08,59
2015-11-09,59
2015-11-10,59
2015-11-11,59
2015-11-12,61
2015-11-13,61
2015-11-14,61
2015-11-15,61
2015-11-16,61
2015-11-17,61
2015-11-18,61
2015-11-19,63
2015-11-20,63
2015-11-21,63
2015-11-22,63
2015-11-23,63
2015-11-24,63
2015-11-25,65
2015-11-26,65
2015-11-27,65
2015-11-28,65
2015-11-29,65
2015-11-30,65
2015-12-01,65
2015-12-02,66
2015-12-03,66
2015-12-04,66
2015-12-05,66
2015-12-06,66
2015-12-07,66
2015-12-08,66
2015-12-09,67
2015-12-10,67
2015-12-11,67
2015-12-12,67
2015-12-13,67
2015-12-14,67
2015-12-15,65
2015-12-16,65
2015-12-17,65
2015-12-18,65
2015-12-19,65
2015-12-20,65
2015-12-21,67
2015-12-22,67
2015-12-23,67
2015-12-24,67
2015-12-25,67
2015-12-26,67
2015-12-27,67
2015-12-28,67
2015-12-29,67
2015-12-30,67
2015-12-31,67
2016-01-01,67
2016-01-02,66
2016-01-03,66
2016-01-04,66
2016-01-05,66
2016-01-06,66
2016-01-07,66
2016-01-08,64
2016-01-09,64
2016-01-10,64
2016-01-11,64
2016-01-12,64
2016-01-13,64
2016-01-14,67
2016-01-15,67
2016-01-16,67
2016-01-17,67
2016-01-18,67
2016-01-19,67
2016-01-20,68
2016-01-21,68
2016-01-22,68
2016-01-23,68
2016-01-24,68
2016-01-25,69
2016-01-26,69
2016-01-27,69
2016-01-28,69
2016-01-29,69
2016-01-30,69
2016-01-31,68
2016-02-01,68
2016-02-02,68
2016-02-03,68
2016-02-04,68
2016-02-05,68
2016-02-06,68
2016-02-07,68
2016-02-08,68
2016-02-09,68
2016-02-10,68
2016-02-11,68
2016-02-12,70
2016-02-13,70
2016-02-14,70
2016-02-15,70
2016-02-16,70
2016-02-17,72
2016-02-18,72
2016-02-19,72
2016-02-20,72
2016-02-21,72
2016-02-22,72
2016-02-23,72
2016-02-24,72
2016-02-25,72
2016-02-26,72
2016-02-27,72
2016-02-28,72
2016-02-29,73
2016-03-01,73
2016-03-02,73
2016-03-03,73
2016-03-04,73
2016-03-05,73
2016-03-06,74
2016-03-07,74
2016-03-08,74
2016-03-09,74
2016-03-10,74
2016-03-11,74
2016-03-12,72
2016-03-13,72
2016-03-14,72
2016-03-15,72
2016-03-16,72
2016-03-17,70
2016-03-18,70
2016-03-19,70
2016-03-20,70
2016-03-21,70
2016-03-22,70
2016-03-23,69
2016-03-24,69
2016-03-25,69
2016-03-26,69
2016-03-27,69
2016-03-28,72
2016-03-29,72
2016-03-30,72
2016-03-31,72
2016-04-01,72
2016-04-02,72
2016-04-03,71
2016-04-04,71
2016-04-05,71
2016-04-06,71
2016-04-07,71
2016-04-08,71
2016-04-09,70
2016-04-10,70
2016-04-11,70
2016-04-12,70
2016-04-13,70
2016-04-14,70
2016-04-15,73
2016-04-16,73
2016-04-17,73
2016-04-18,73
2016-04-19,73
2016-04-20,72
2016-04-21,72
2016-04-22,72
2016-04-23,72
2016-04-24,72
2016-04-25,73
2016-04-26,73
2016-04-27,73
2016-04-28,73
2016-04-29,73
2016-04-30,73
2016-05-01,73
2016-05-02,73
2016-05-03,73
2016-05-04,73
2016-05-05,74
2016-05-06,74
2016-05-07,74
2016-05-08,74
2016-05-09,74
2016-05-10,76
2016-05-11,76
2016-05-12,76
2016-05-13,76
2016-05-14,76
2016-05-15,79
2016-05-16,79
2016-05-17,79
2016-05-18,79
2016-05-19,79
2016-05-22,80
2016-05-23,80
2016-05-24,80
2016-05-25,79
2016-05-26,79
2016-05-27,79
2016-05-28,79
2016-05-29,81
2016-05-30,81
2016-05-31,81
2016-06-01,81
2016-06-02,81
2016-06-03,81
2016-06-04,80
2016-06-05,80
2016-06-06,80
2016-06-07,80
2016-06-08,80
2016-06-09,79
2016-06-10,79
2016-06-11,79
2016-06-12,79
2016-06-13,79
2016-06-14,76
2016-06-15,76
2016-06-16,76
2016-06-17,76
2016-06-18,73
2016-06-19,73
2016-06-20,73
2016-06-21,73
2016-06-22,76
2016-06-23,76
2016-06-24,76
2016-06-25,76
2016-06-26,76
2016-06-27,78
2016-06-28,78
2016-06-29,78
2016-06-30,78
2016-07-01,77
2016-07-02,77
2016-07-03,77
2016-07-04,77
2016-07-05,77
2016-07-06,80
2016-07-07,80
2016-07-08,80
2016-07-09,80
2016-07-10,80
2016-07-11,82
2016-07-12,82
2016-07-13,82
2016-07-14,82
2016-07-15,82
2016-07-16,82
2016-07-17,85
2016-07-18,85
2016-07-23,81
2016-07-24,81
2016-07-25,81
2016-07-26,81
2016-07-27,81
2016-07-28,78
2016-07-29,78
2016-07-30,78
2016-07-31,78
2016-08-01,78
2016-08-02,78
2016-08-03,82
2016-08-04,82
2016-08-05,82
2016-08-06,82
2016-08-07,82
2016-08-08,82
2016-08-09,81
2016-08-10,81
2016-08-11,81
2016-08-12,81
2016-08-13,81
2016-08-14,81
2016-08-15,81
2016-08-16,81
2016-08-17,81
2016-08-18,81
2016-08-19,81
2016-08-20,81
2016-08-22,81
2016-08-23,85
2016-08-24,85
2016-08-25,85
2016-08-26,85
2016-08-28,85
2016-08-31,83
2016-09-01,83
2016-09-02,83
2016-09-03,83
2016-09-04,83
2016-09-05,82
2016-09-06,82
2016-09-07,82
2016-09-08,82
2016-09-09,82
2016-09-10,82
2016-09-11,82
2016-09-12,82
2016-09-13,82
2016-09-14,82
2016-09-15,82
2016-09-16,82
2016-09-17,82
2016-09-18,82
2016-09-19,85
2016-09-20,85
2016-09-21,85
2016-09-22,85
2016-09-23,85
2016-09-24,85
2016-09-25,85
2016-09-26,84
2016-09-27,84
2016-09-28,84
2016-09-29,84
2016-09-30,84
2016-10-01,84
2016-10-02,84
2016-10-03,82
2016-10-04,82
2016-10-05,82
2016-10-06,82
2016-10-07,82
2016-10-08,82
2016-10-09,82
2016-10-10,82
2016-10-11,82
2016-10-12,82
2016-10-13,82
2016-10-14,82
2016-10-15,82
2016-10-16,82
2016-10-17,80
2016-10-18,80
2016-10-19,80
2016-10-20,80
2016-10-21,80
2016-10-22,80
2016-10-23,78
2016-10-24,78
2016-10-25,78
2016-10-26,78
2016-10-27,78
2016-10-28,78
2016-10-29,77
2016-10-30,77
2016-10-31,77
2016-11-01,77
2016-11-02,77
2016-11-03,77
2016-11-04,75
2016-11-05,75
2016-11-06,75
2016-11-07,75
2016-11-08,75
2016-11-09,75
2016-11-10,75
2016-11-11,75
2016-11-12,75
2016-11-13,75
2016-11-14,75
2016-12-07,73
2016-12-08,73
2016-12-09,72
2016-12-10,72
2016-12-11,72
2016-12-12,72
2016-12-13,72
2016-12-14,71
2016-12-15,71
2016-12-16,71
2016-12-17,71
2016-12-18,71
2016-12-19,71
2016-12-20,71
2016-12-21,71
2016-12-22,71
2016-12-23,71
2016-12-24,71
2016-12-25,71
2016-12-26,71
2016-12-27,71
2016-12-28,71
2016-12-29,71
2016-12-30,70
2016-12-31,70
2017-01-01,70
2017-01-02,70
2017-01-03,70
2017-01-04,70
2017-01-05,70
2017-01-06,70
2017-01-07,70
2017-01-08,69
2017-01-09,69
2017-01-10,69
2017-01-11,69
2017-01-12,71
2017-01-13,71
2017-01-14,71
2017-01-15,71
2017-01-16,70
2017-01-17,70
2017-01-18,70
2017-01-19,70
2017-01-20,72
2017-01-21,72
2017-01-22,72
2017-01-27,70
2017-01-28,70
2017-01-29,70
2017-01-30,70
2017-01-31,70
2017-02-01,70
2017-02-02,70
2017-02-03,70
2017-02-04,70
2017-02-05,72
2017-02-06,72
2017-02-07,72
2017-02-08,72
2017-02-09,72
2017-02-10,72
2017-02-11,72
2017-02-12,72
2017-02-13,72
2017-02-14,72
2017-02-15,71
2017-02-16,71
2017-02-18,71
2017-02-19,72
2017-02-20,72
2017-02-21,72
2017-02-22,72
2017-02-23,72
2017-02-24,71
2017-02-25,71
2017-02-26,71
2017-02-27,71
2017-02-28,68
2017-03-01,68
2017-03-02,68
2017-03-03,68
2017-03-04,67
2017-03-05,67
2017-03-06,67
2017-03-07,67
2017-03-08,67
2017-03-09,67
2017-03-10,67
2017-03-11,67
2017-03-12,67
2017-03-13,65
2017-03-14,65
2017-03-15,65
2017-03-16,65
2017-03-17,66
2017-03-18,66
2017-03-19,66
2017-03-20,66
2017-03-21,66
2017-03-22,66
2017-03-23,66
2017-03-24,66
2017-03-25,66
2017-03-26,67
2017-03-27,67
2017-03-28,67
2017-03-29,67
2017-03-30,67
2017-03-31,67
2017-04-01,67
2017-04-02,67
2017-04-03,67
2017-04-04,67
2017-04-12,66
2017-04-13,67
2017-04-14,67
2017-04-15,67
2017-04-16,67
2017-04-17,65
2017-04-18,65
2017-04-19,65
2017-04-20,65
2017-04-21,66
2017-04-22,66
2017-04-23,66
2017-04-24,66
2017-04-25,67
2017-04-26,67
2017-04-27,67
2017-04-28,67
2017-04-29,67
2017-04-30,67
2017-05-01,67
2017-05-02,67
2017-05-03,67
2017-05-04,67
2017-05-05,67
2017-05-06,67
2017-05-07,67
2017-05-08,65
2017-05-09,65
2017-05-10,65
2017-05-11,65
2017-05-12,63
2017-05-13,63
2017-05-14,63
2017-05-15,63
2017-05-16,61
2017-05-17,61
2017-05-18,61
2017-05-19,61
2017-05-20,58
2017-05-21,58
2017-05-22,58
2017-05-23,58
2017-05-24,55
2017-05-25,55
2017-05-26,55
2017-05-27,55
2017-05-28,55
2017-05-29,53
2017-05-30,53
2017-05-31,53
2017-06-01,53
2017-06-02,52
2017-06-03,52
2017-06-06,51
2017-06-07,51
2017-06-08,51
2017-06-09,51
2017-06-10,49
2017-06-11,49
2017-06-12,49
2017-06-13,49
2017-06-14,49
2017-06-15,49
2017-06-16,49
2017-06-17,49
2017-06-18,51
2017-06-19,51
2017-06-20,51
2017-06-21,51
2017-06-22,51
2017-06-23,50
2017-06-24,50
2017-06-25,50
2017-06-26,50
2017-06-27,49
2017-06-28,49
2017-06-29,49
2017-06-30,49
2017-07-01,47
2017-07-02,47
2017-07-03,47
2017-07-04,45
2017-07-05,45
2017-07-06,45
2017-07-07,45
2017-07-08,45
2017-07-13,44
2017-07-14,44
2017-07-15,44
2017-07-16,44
2017-07-17,44
2017-07-18,44
2017-07-19,44
2017-07-20,44
2017-07-21,44
2017-07-22,44
2017-07-23,44
2017-07-24,44
2017-07-25,44
2017-07-26,45
2017-07-27,45
2017-07-28,45
2017-07-29,45
2017-07-30,44
2017-07-31,44
2017-08-01,44
2017-08-02,44
2017-08-03,44
2017-08-04,44
2017-08-05,44
2017-08-06,42
2017-08-09,42
2017-08-10,41
2017-08-11,41
2017-08-12,41
2017-08-13,41
2017-08-14,41
2017-08-15,41
2017-08-16,41
2017-08-17,41
2017-08-18,41
2017-08-19,40
2017-08-20,40
2017-08-21,40
2017-08-22,40
2017-08-23,41
2017-08-24,41
2017-08-25,41
2017-08-26,41
2017-08-27,39
2017-08-28,39
2017-08-29,39
2017-08-30,39
2017-08-31,39
2017-09-01,40
2017-09-02,40
2017-09-03,40
2017-09-04,40
2017-09-05,40
2017-09-06,40
2017-09-07,40
2017-09-08,40
2017-09-09,40
2017-09-10,40
2017-09-11,40
2017-09-12,40
2017-09-13,40
2017-09-14,40
2017-09-15,40
2017-09-16,40
2017-09-17,39
2017-09-19,39
2017-09-20,39
2017-09-21,38
2017-09-22,38
2017-09-23,38
2017-09-24,38
2017-09-25,37
2017-09-26,37
2017-09-27,37
2017-09-28,37
2017-09-29,38
2017-09-30,38
2017-10-01,38
2017-10-02,37
2017-10-03,37
2017-10-04,37
2017-10-05,37
2017-10-06,38
2017-10-07,38
2017-10-08,38
2017-10-09,38
2017-10-10,39
2017-10-11,39
2017-10-12,39
2017-10-13,39
2017-10-14,39
2017-10-15,39
2017-10-16,39
2017-10-17,39
2017-10-18,39
2017-10-19,39
2017-10-20,39
2017-10-21,39
2017-10-22,40
2017-10-23,40
2017-10-24,40
2017-10-25,41
2017-10-26,41
2017-10-27,41
2017-10-28,41
2017-10-29,42
2017-10-30,42
2017-10-31,42
2017-11-02,44
2017-11-03,44
2017-11-04,44
2017-11-05,44
2017-11-06,45
2017-11-07,45
2017-11-08,45
2017-11-09,45
2017-11-10,47
2017-11-11,47
2017-11-12,47
2017-11-13,47
2017-11-14,48
2017-11-15,48
2017-11-16,48
2017-11-17,48
2017-11-18,48
2017-11-19,46
2017-11-20,46
2017-11-21,46
2017-11-22,46
2017-11-23,45
2017-11-24,45
2017-11-25,45
2017-11-26,45
2017-11-27,43
2017-11-28,43
2017-11-29,43
2017-11-30,43
2017-12-01,42
2017-12-02,42
2017-12-03,42
2017-12-04,42
2017-12-05,44
2017-12-06,44
2017-12-07,44
2017-12-08,44
2017-12-09,46
2017-12-10,46
2017-12-11,46
2017-12-12,48
2017-12-14,48
2017-12-15,48
2017-12-17,48
2017-12-18,48
2017-12-19,46
2017-12-20,46
2017-12-21,46
2017-12-22,46
2017-12-23,47
2017-12-24,47
2017-12-25,47
2017-12-26,47
2017-12-27,46
2017-12-28,46
2017-12-29,46
2017-12-30,46
2017-12-31,46
2018-01-01,46
2018-01-02,46
2018-01-03,45
2018-01-04,45
2018-01-05,45
2018-01-06,43
2018-01-07,43
2018-01-08,43
2018-01-09,41
2018-01-10,41
2018-01-11,41
2018-01-12,41
2018-01-13,40
2018-01-14,40
2018-01-15,40
2018-01-16,40
2018-01-17,40
2018-01-18,40
2018-01-19,41
2018-01-20,41
2018-01-21,41
2018-01-22,42
2018-01-23,42
2018-01-25,42
2018-01-26,41
2018-01-27,41
2018-01-28,41
2018-01-29,41
2018-01-31,43
2018-02-01,43
2018-02-02,43
2018-02-03,43
2018-02-04,43
2018-02-05,44
2018-02-06,44
2018-02-07,43
2018-02-08,43
2018-02-09,42
2018-02-10,42
2018-02-11,41
2018-02-12,41
2018-02-13,42
2018-02-14,42
2018-02-15,44
2018-02-16,44
2018-02-17,44
2018-02-18,44
2018-02-19,43
2018-02-20,43
2018-02-21,44
2018-02-22,44
2018-02-23,44
2018-02-24,44
2018-02-25,44
2018-02-26,44
2018-02-27,45
2018-03-01,45
2018-03-02,44
2018-03-03,44
2018-03-04,44
2018-03-05,44
2018-03-06,44
2018-03-07,44
2018-03-08,44
2018-03-09,44
2018-03-10,45
2018-03-11,45
2018-03-12,47
2018-03-13,47
2018-03-14,49
2018-03-15,49
2018-03-16,49
2018-03-17,51
2018-03-18,51
2018-03-19,51
2018-03-20,50
2018-03-21,50
2018-03-23,48
2018-03-24,48
2018-03-26,48
2018-03-27,49
2018-03-28,49
2018-03-29,47
2018-03-30,47
2018-03-31,48
2018-04-01,48
2018-04-02,50
2018-04-03,50
2018-04-04,52
2018-04-05,52
2018-04-06,54
2018-04-07,54
2018-04-08,53
2018-04-09,53
2018-04-10,52
2018-04-11,52
2018-04-12,52
2018-04-13,52
2018-04-14,52
2018-04-15,52
2018-04-16,52
2018-04-17,52
2018-04-18,51
2018-04-19,51
2018-04-20,50
2018-04-21,50
2018-04-22,48
2018-04-23,48
2018-04-24,49
2018-04-25,49
2018-04-26,49
2018-04-27,50
2018-04-28,50
2018-04-29,52
2018-04-30,52
2018-05-01,52
2018-05-04,54
2018-05-05,54
2018-05-06,54
2018-05-07,54
2018-05-08,54
2018-05-09,56
2018-05-10,56
2018-05-11,56
2018-05-12,57
2018-05-13,57
2018-05-14,57
2018-05-15,57
2018-05-16,57
2018-05-17,59
2018-05-18,59
2018-05-19,61
2018-05-20,61
2018-05-21,60
2018-05-22,60
2018-05-23,60
2018-05-24,60
2018-05-25,60
2018-05-26,61
2018-05-27,61
2018-05-28,62
2018-05-29,62
2018-05-30,62
2018-05-31,63
2018-06-01,63
2018-06-02,64
2018-06-03,64
2018-06-04,64
2018-06-05,66
2018-06-06,66
2018-06-07,66
2018-06-08,65
2018-06-09,65
2018-06-10,65
2018-06-11,64
2018-06-12,64
2018-06-13,60
2018-06-14,60
2018-06-15,57
2018-06-16,57
2018-06-17,55
2018-06-18,55
2018-06-19,54
2018-06-20,54
2018-06-21,54
2018-06-22,56
2018-06-23,56
2018-06-24,56
2018-06-25,57
2018-06-26,57
2018-06-27,57
2018-06-28,58
2018-06-29,58
2018-06-30,60
2018-07-01,60
2018-07-02,62
2018-07-03,62
2018-07-04,62
2018-07-05,66
2018-07-06,66
2018-07-07,67
2018-07-08,67
2018-07-09,67
2018-07-10,67
2018-07-11,65
2018-07-12,65
2018-07-13,64
2018-07-14,64
2018-07-15,66
2018-07-16,66
2018-07-17,67
2018-07-18,67
2018-07-19,67
2018-07-20,66
2018-07-21,66
2018-07-22,65
2018-07-23,63
2018-07-24,63
2018-07-25,65
2018-07-26,65
2018-07-27,68
2018-07-28,68
2018-07-29,69
2018-07-30,69
2018-07-31,71
2018-08-01,71
2018-08-02,72
2018-08-03,72
2018-08-04,73
2018-08-05,73
2018-08-06,72
2018-08-07,72
2018-08-08,71
2018-08-09,71
2018-08-10,74
2018-08-11,74
2018-08-12,75
2018-08-14,74
2018-08-16,77
2018-08-17,77
2018-08-18,75
2018-08-19,75
2018-08-20,73
2018-08-21,73
2018-08-22,73
2018-08-23,73
2018-08-24,76
2018-08-25,76
2018-08-26,77
2018-08-27,77
2018-08-28,77
2018-08-29,77
2018-08-30,76
2018-08-31,76
2018-09-01,74
2018-09-02,74
2018-09-03,75
2018-09-04,75
2018-09-05,76
2018-09-06,76
2018-09-07,76
2018-09-08,76
2018-09-09,74
2018-09-10,74
2018-09-11,73
2018-09-12,73
2018-09-13,71
2018-09-14,71
2018-09-15,70
2018-09-16,70
2018-09-17,68
2018-09-18,68
2018-09-19,65
2018-09-20,65
2018-09-21,62
2018-09-22,61
2018-09-23,61
2018-09-24,59
2018-09-25,59
2018-09-26,61
2018-09-27,61
2018-09-28,65
2018-09-29,65
2018-09-30,63
2018-10-02,60
2018-10-03,61
2018-10-04,61
2018-10-05,61
2018-10-06,64
2018-10-07,64
2018-10-08,65
2018-10-09,65
2018-10-10,67
2018-10-11,67
2018-10-12,69
2018-10-13,69
2018-10-14,72
2018-10-15,72
2018-10-16,74
2018-10-17,74
2018-10-18,77
2018-10-19,77
2018-10-20,80
2018-10-21,80
2018-10-22,82
2018-10-23,82
2018-10-24,84
2018-10-25,84
2018-10-26,84
2018-10-27,84
2018-10-28,84
2018-10-29,84
2018-10-30,85
2018-10-31,86
2018-11-01,85
2018-11-03,84
2018-11-04,82
2018-11-05,83
2018-11-06,86
2018-11-07,86
2018-11-08,83
2018-11-09,81
2018-11-10,80
2018-11-11,80
2018-11-12,80
2018-11-13,80
2018-11-14,79
2018-11-15,79
2018-11-16,79
2018-11-17,78
2018-11-18,78
2018-11-19,78
2018-11-20,77
2018-11-21,78
2018-11-22,77
2018-11-23,78
2018-11-24,77
2018-11-25,77
2018-11-26,77
2018-11-27,78
2018-11-28,77
2018-11-29,76
2018-12-01,75
2018-12-02,74
2018-12-03,74
2018-12-04,75
2018-12-05,76
2018-12-07,76
2018-12-09,72
2018-12-10,70
2018-12-11,71
2018-12-12,72
2018-12-13,73
2018-12-14,73
2018-12-15,73
2018-12-16,73
2018-12-17,73
2018-12-18,75
2018-12-19,77
2018-12-20,80
2018-12-21,81
2018-12-22,83
2018-12-23,83
2018-12-24,85
2018-12-25,84
2018-12-26,85
2018-12-27,83
2018-12-28,83
2018-12-29,84
2018-12-30,85
2018-12-31,85
2019-01-01,85
2019-01-02,85
2019-01-03,84
2019-01-04,80
2019-01-05,79
2019-01-06,76
2019-01-08,76
2019-01-10,79
2019-01-11,80
2019-01-12,78
2019-01-13,76
2019-01-14,74
2019-01-15,74
2019-01-16,75
2019-01-17,75
2019-01-18,73
2019-01-19,73
2019-01-20,72
2019-01-21,72
2019-01-22,73
2019-01-23,75
2019-01-25,76
2019-01-26,74
2019-01-27,72
2019-01-28,70
2019-01-29,67
2019-01-30,67
2019-01-31,67
2019-02-01,66
2019-02-02,65
2019-02-03,68
2019-02-04,68
2019-02-05,68
2019-02-06,68
2019-02-07,66
2019-02-08,65
2019-02-09,63
2019-02-10,61
2019-02-11,59
2019-02-12,59
2019-02-13,59
2019-02-14,59
2019-02-15,61
2019-02-16,61
2019-02-17,58
2019-02-18,59
2019-02-19,60
2019-02-20,59
2019-02-21,58
2019-02-22,58
2019-02-23,57
2019-02-24,56
2019-02-25,56
2019-02-26,58
2019-02-27,58
2019-02-28,58
2019-03-01,56
2019-03-02,55
2019-03-03,55
2019-03-04,54
2019-03-05,55
2019-03-06,56
2019-03-07,56
2019-03-08,56
2019-03-09,56
2019-03-10,54
2019-03-11,53
2019-03-12,53
2019-03-13,53
2019-03-14,54
2019-03-15,54
2019-03-16,54
2019-03-17,54
2019-03-18,54
2019-03-19,54
2019-03-20,54
2019-03-21,53
2019-03-22,53
2019-03-23,53
2019-03-24,52
2019-03-25,52
2019-03-26,54
2019-03-27,54
2019-03-28,53
2019-03-29,54
2019-03-30,54
2019-03-31,53
2019-04-01,52
2019-04-02,52
2019-04-03,52
2019-04-04,52
2019-04-05,52
2019-04-06,52
2019-04-07,52
2019-04-08,52
2019-04-09,52
2019-04-10,52
2019-04-11,52
2019-04-12,52
2019-04-13,50
2019-04-14,49
2019-04-15,49
2019-04-16,50
2019-04-17,50
2019-04-18,50
2019-04-19,50
2019-04-20,50
2019-04-21,50
2019-04-22,51
2019-04-23,52
2019-04-24,52
2019-04-25,54
2019-04-26,55
2019-04-27,55
2019-04-28,54
2019-04-29,54
2019-04-30,53
2019-05-01,53
2019-05-02,54
2019-05-03,54
2019-05-04,55
2019-05-05,55
2019-05-06,55
2019-05-07,55
2019-05-08,57
2019-05-09,57
2019-05-10,59
2019-05-11,59
2019-05-12,61
2019-05-13,60
2019-05-14,59
2019-05-15,59
2019-05-16,62
2019-05-17,62
2019-05-18,61
2019-05-19,61
2019-05-20,58
2019-05-21,58
2019-05-22,58
2019-05-23,56
2019-05-24,56
2019-05-25,58
2019-05-26,58
2019-05-27,60
2019-05-28,60
2019-05-29,61
2019-05-30,61
2019-05-31,62
2019-06-01,62
2019-06-02,61
2019-06-03,61
2019-06-04,59
2019-06-05,57
2019-06-06,57
2019-06-07,58
2019-06-08,59
2019-06-09,59
2019-06-10,59
2019-06-11,61
2019-06-12,61
2019-06-13,61
2019-06-14,61
2019-06-15,61
2019-06-16,60
2019-06-17,60
2019-06-18,59
2019-06-19,59
2019-06-20,57
2019-06-21,57
2019-06-22,56
2019-06-23,55
2019-06-24,55
2019-06-25,54
2019-06-26,54
2019-06-27,54
2019-06-28,54
2019-06-29,54
2019-06-30,56
2019-07-01,56
2019-07-02,58
2019-07-03,58
2019-07-04,60
2019-07-05,63
2019-07-06,63
2019-07-07,63
2019-07-08,63
2019-07-09,63
2019-07-10,63
2019-07-11,63
2019-07-12,62
2019-07-13,62
2019-07-14,62
2019-07-15,62
2019-07-16,60
2019-07-17,59
2019-07-18,59
2019-07-19,59
2019-07-20,59
2019-07-21,59
2019-07-22,59
2019-07-23,59
2019-07-24,59
2019-07-25,58
2019-07-26,58
2019-07-27,57
2019-07-28,57
2019-07-29,57
2019-07-30,55
2019-07-31,55
2019-08-01,54
2019-08-02,54
2019-08-03,54
2019-08-04,54
2019-08-05,54
2019-08-06,54
2019-08-07,54
2019-08-08,54
2019-08-09,55
2019-08-10,56
2019-08-11,56
2019-08-12,55
2019-08-13,55
2019-08-14,53
2019-08-15,52
2019-08-16,51
2019-08-17,51
2019-08-18,52
2019-08-19,53
2019-08-20,53
2019-08-21,52
2019-08-22,52
2019-08-23,52
2019-08-24,50
2019-08-24,50
2019-08-25,50
2019-08-25,50
2019-08-26,49
2019-08-26,49
2019-08-27,49
2019-08-27,49
2019-08-28,48
2019-08-29,48
2019-08-30,47
2019-08-31,47
2019-09-01,46
2019-09-02,46
2019-09-03,45
2019-09-04,46
2019-09-05,46
2019-09-06,48
2019-09-07,46
2019-09-08,46
