date_obj,Unpowered%20symbol price
2019-05-25,221
2019-05-26,221
2019-05-27,221
2019-05-28,221
2019-05-29,221
2019-05-30,221
2019-05-31,221
2019-06-01,221
2019-06-02,221
2019-06-03,221
2019-06-04,221
2019-06-05,221
2019-06-06,221
2019-06-07,221
2019-06-08,221
2019-06-09,221
2019-06-10,221
2019-06-11,221
2019-06-12,221
2019-06-13,221
2019-06-14,221
2019-06-15,221
2019-06-16,221
2019-06-17,221
2019-06-18,221
2019-06-19,221
2019-06-20,221
2019-06-21,221
2019-06-22,221
2019-06-23,221
2019-06-24,221
2019-06-25,221
2019-06-26,221
2019-06-27,221
2019-06-28,221
2019-06-29,221
2019-06-30,221
2019-07-01,221
2019-07-02,221
2019-07-03,221
2019-07-04,221
2019-07-05,221
2019-07-06,221
2019-07-07,221
2019-07-08,221
2019-07-09,221
2019-07-10,221
2019-07-11,221
2019-07-12,221
2019-07-13,221
2019-07-14,221
2019-07-15,221
2019-07-16,221
2019-07-17,221
2019-07-18,221
2019-07-19,221
2019-07-20,221
2019-07-21,221
2019-07-22,221
2019-07-23,221
2019-07-24,221
2019-07-25,221
2019-07-26,221
2019-07-27,221
2019-07-28,221
2019-07-29,221
2019-07-30,221
2019-07-31,221
2019-08-01,221
2019-08-02,221
2019-08-03,221
2019-08-04,221
2019-08-05,221
2019-08-06,221
2019-08-07,221
2019-08-08,221
2019-08-09,221
2019-08-10,221
2019-08-11,221
2019-08-12,221
2019-08-13,221
2019-08-14,221
2019-08-15,221
2019-08-16,221
2019-08-17,221
2019-08-18,221
2019-08-19,221
2019-08-20,221
2019-08-21,221
2019-08-22,221
2019-08-23,221
2019-08-24,221
2019-08-24,221
2019-08-25,221
2019-08-25,221
2019-08-26,221
2019-08-26,221
2019-08-27,221
2019-08-27,221
2019-08-28,221
2019-08-29,221
2019-08-30,209
2019-08-31,209
2019-09-01,209
2019-09-02,209
2019-09-03,209
2019-09-04,209
2019-09-05,209
2019-09-06,209
2019-09-07,209
2019-09-08,209
2019-09-09,209
2019-09-10,209
2019-09-11,209
2019-09-12,209
2019-09-13,209
2019-09-14,209
2019-09-15,209
2019-09-16,209
2019-09-17,209
2019-09-18,209
2019-09-19,209
2019-09-20,209
2019-09-21,209
2019-09-22,209
2019-09-23,209
2019-09-24,209
2019-09-25,209
2019-09-26,209
2019-09-27,209
2019-09-28,209
2019-09-29,209
2019-09-30,209
2019-10-01,209
2019-10-02,209
2019-10-03,209
2019-10-04,209
2019-10-05,209
2019-10-06,209
2019-10-07,209
2019-10-08,209
2019-10-09,209
2019-10-10,209
2019-10-11,209
2019-10-12,209
2019-10-13,209
2019-10-14,209
2019-10-15,209
2019-10-16,209
2019-10-17,209
2019-10-18,209
2019-10-19,209
2019-10-20,209
2019-10-21,209
2019-10-22,209
2019-10-23,209
2019-10-24,209
2019-10-25,209
2019-10-26,209
2019-10-27,209
2019-10-28,209
2019-10-29,209
2019-10-30,209
2019-10-31,209
2019-11-01,209
2019-11-02,209
2019-11-03,209
2019-11-04,209
2019-11-05,209
2019-11-06,209
2019-11-07,209
2019-11-08,209
2019-11-09,209
2019-11-10,209
2019-11-11,209
2019-11-12,209
2019-11-13,209
2019-11-14,209
2019-11-15,209
2019-11-16,209
2019-11-17,209
2019-11-18,209
2019-11-19,209
2019-11-20,209
2019-11-21,209
2019-11-22,209
2019-11-23,209
2019-11-24,209
2019-11-25,209
2019-11-26,209
2019-11-27,209
2019-11-28,209
2019-11-29,209
2019-11-30,209
2019-12-01,209
2019-12-02,209
2019-12-03,209
2019-12-04,209
2019-12-05,209
2019-12-06,209
2019-12-07,209
2019-12-08,209
2019-12-09,209
2019-12-10,209
2019-12-11,209
2019-12-12,209
2019-12-13,209
2019-12-14,209
2019-12-15,209
2019-12-16,209
2019-12-17,209
2019-12-18,209
2019-12-19,209
2019-12-20,209
2019-12-21,209
2019-12-22,209
2019-12-23,209
2019-12-24,209
2019-12-25,209
2019-12-26,209
2019-12-27,209
2019-12-28,209
2019-12-29,209
2019-12-30,209
2019-12-31,209
2020-01-01,209
2020-01-02,209
2020-01-03,209
2020-01-04,209
2020-01-05,209
2020-01-06,209
2020-01-07,209
2020-01-08,209
2020-01-09,209
2020-01-10,209
2020-01-11,209
2020-01-12,198
2020-01-13,198
2020-01-14,198
2020-01-15,198
2020-01-16,198
2020-01-17,198
2020-01-18,198
2020-01-19,198
2020-01-20,198
2020-01-21,198
2020-01-22,198
2020-01-23,198
2020-01-24,198
2020-01-25,198
2020-01-26,198
2020-01-27,198
2020-01-28,198
2020-01-29,198
2020-01-30,198
2020-01-31,198
2020-02-01,198
2020-02-02,198
2020-02-03,198
2020-02-04,198
2020-02-05,198
2020-02-06,198
2020-02-07,198
2020-02-08,198
2020-02-09,198
2020-02-10,198
2020-02-11,198
2020-02-12,198
2020-02-13,198
2020-02-14,198
2020-02-15,198
2020-02-16,198
2020-02-17,198
2020-02-18,198
2020-02-19,198
2020-02-20,198
2020-02-21,198
2020-02-22,198
2020-02-23,198
2020-02-24,198
2020-02-25,198
2020-02-26,198
2020-02-27,198
2020-02-28,198
2020-02-29,198
2020-03-01,198
2020-03-02,198
2020-03-03,198
2020-03-04,198
2020-03-05,198
2020-03-06,198
2020-03-07,198
2020-03-08,198
2020-03-09,198
2020-03-10,198
2020-03-11,198
2020-03-12,198
2020-03-13,198
2020-03-14,198
2020-03-15,198
2020-03-16,198
2020-03-17,198
2020-03-18,198
2020-03-19,198
2020-03-20,198
2020-03-21,198
2020-03-22,198
2020-03-23,198
2020-03-24,198
2020-03-25,198
2020-03-26,198
2020-03-27,198
2020-03-28,198
2020-03-29,198
2020-03-30,198
2020-03-31,198
2020-04-01,198
2020-04-02,198
2020-04-03,198
2020-04-04,198
2020-04-05,198
2020-04-06,198
2020-04-07,198
2020-04-08,198
2020-04-09,198
2020-04-10,198
2020-04-11,198
2020-04-12,198
2020-04-13,198
2020-04-14,198
2020-04-15,198
2020-04-16,198
2020-04-17,198
2020-04-18,198
2020-04-19,198
2020-04-20,198
2020-04-21,198
2020-04-22,198
2020-04-23,198
2020-04-24,198
2020-04-25,198
2020-04-26,198
2020-04-27,198
2020-04-28,188
2020-04-29,188
2020-04-30,188
2020-05-01,188
2020-05-02,188
2020-05-03,188
2020-05-04,188
2020-05-05,188
2020-05-06,188
2020-05-07,188
2020-05-08,188
2020-05-09,188
2020-05-10,188
2020-05-11,188
2020-05-12,188
2020-05-13,188
