date_obj,Mahogany%20armour%20case%20(flatpack) price
2019-07-28,4034
2019-07-29,4034
2019-07-30,4034
2019-07-31,4230
2019-08-01,4230
2019-08-02,4230
2019-08-03,4230
2019-08-04,4230
2019-08-05,4230
2019-08-06,4230
2019-08-07,4230
2019-08-08,4230
2019-08-09,4230
2019-08-10,4428
2019-08-11,4428
2019-08-12,4428
2019-08-13,4428
2019-08-14,4428
2019-08-15,4428
2019-08-16,4428
2019-08-17,4428
2019-08-18,4428
2019-08-19,4428
2019-08-20,4428
2019-08-21,4638
2019-08-22,4638
2019-08-23,4638
2019-08-24,4638
2019-08-24,4638
2019-08-25,4638
2019-08-25,4638
2019-08-26,4638
2019-08-26,4638
2019-08-27,4638
2019-08-27,4638
2019-08-28,4638
2019-08-29,4638
2019-08-30,4638
2019-08-31,4638
2019-09-01,4638
2019-09-02,4672
2019-09-03,4672
2019-09-04,4672
2019-09-05,4672
2019-09-06,4672
2019-09-07,4672
2019-09-08,4672
2019-09-09,4672
2019-09-10,4672
2019-09-11,4672
2019-09-12,4672
2019-09-13,4672
2019-09-14,4672
2019-09-15,4441
2019-09-16,4441
2019-09-17,4441
2019-09-18,4441
2019-09-19,4441
2019-09-20,4441
2019-09-21,4441
2019-09-22,4441
2019-09-23,4441
2019-09-24,4441
2019-09-25,4441
2019-09-26,4441
2019-09-27,4441
2019-09-28,4330
2019-09-29,4330
2019-09-30,4330
2019-10-01,4330
2019-10-02,4330
2019-10-03,4330
2019-10-04,4330
2019-10-05,4330
2019-10-06,4330
2019-10-07,4330
2019-10-08,4330
2019-10-09,4330
2019-10-10,4330
2019-10-11,4330
2019-10-12,4330
2019-10-13,4209
2019-10-14,4209
2019-10-15,4209
2019-10-16,4209
2019-10-17,4209
2019-10-18,4209
2019-10-19,4209
2019-10-20,4209
2019-10-21,4209
2019-10-22,4209
2019-10-23,4209
2019-10-24,4209
2019-10-25,4225
2019-10-26,4225
2019-10-27,4225
2019-10-28,4225
2019-10-29,4225
2019-10-30,4225
2019-10-31,4225
2019-11-01,4225
2019-11-02,4225
2019-11-03,4225
2019-11-04,4225
2019-11-05,4225
2019-11-06,4225
2019-11-07,4225
2019-11-08,4225
2019-11-09,4212
2019-11-10,4212
2019-11-11,4212
2019-11-12,4212
2019-11-13,4212
2019-11-14,4212
2019-11-15,4212
2019-11-16,4212
2019-11-17,4212
2019-11-18,4212
2019-11-19,4212
2019-11-20,4212
2019-11-21,4212
2019-11-22,4212
2019-11-23,4212
2019-11-24,4212
2019-11-25,4212
2019-11-26,4212
2019-11-27,4212
2019-11-28,4212
2019-11-29,4212
2019-11-30,4212
2019-12-01,4187
2019-12-02,4187
2019-12-03,4187
2019-12-04,4187
2019-12-05,4187
2019-12-06,4187
2019-12-07,4187
2019-12-08,4187
2019-12-09,4187
2019-12-10,4187
2019-12-11,4187
2019-12-12,4187
2019-12-13,4187
2019-12-14,4187
2019-12-15,4187
2019-12-16,4187
2019-12-17,4187
2019-12-18,4187
2019-12-19,4187
2019-12-20,4187
2019-12-21,3980
2019-12-22,3980
2019-12-23,3980
2019-12-24,3980
2019-12-25,3980
2019-12-26,3980
2019-12-27,3980
2019-12-28,3980
2019-12-29,3980
2019-12-30,3980
2019-12-31,3980
2020-01-01,3980
2020-01-02,3980
2020-01-03,3980
2020-01-04,3980
2020-01-05,3980
2020-01-06,3980
2020-01-07,3980
2020-01-08,3980
2020-01-09,3784
2020-01-10,3784
2020-01-11,3784
2020-01-12,3784
2020-01-13,3784
2020-01-14,3784
2020-01-15,3784
2020-01-16,3784
2020-01-17,3784
2020-01-18,3784
2020-01-19,3784
2020-01-20,3784
2020-01-21,3784
2020-01-22,3784
2020-01-23,3784
2020-01-24,3784
2020-01-25,3784
2020-01-26,3683
2020-01-27,3683
2020-01-28,3683
2020-01-29,3683
2020-01-30,3683
2020-01-31,3683
2020-02-01,3683
2020-02-02,3683
2020-02-03,3683
2020-02-04,3683
2020-02-05,3683
2020-02-06,3683
2020-02-07,3683
2020-02-08,3683
2020-02-09,3683
2020-02-10,3683
2020-02-11,3683
2020-02-12,3508
2020-02-13,3508
2020-02-14,3508
2020-02-15,3508
2020-02-16,3508
2020-02-17,3508
2020-02-18,3508
2020-02-19,3508
2020-02-20,3508
2020-02-21,3508
2020-02-22,3508
2020-02-23,3508
2020-02-24,3508
2020-02-25,3508
2020-02-26,3490
2020-02-27,3490
2020-02-28,3490
2020-02-29,3490
2020-03-01,3490
2020-03-02,3490
2020-03-03,3490
2020-03-04,3490
2020-03-05,3490
2020-03-06,3490
2020-03-07,3490
2020-03-08,3490
2020-03-09,3490
2020-03-10,3490
2020-03-11,3386
2020-03-12,3386
2020-03-13,3386
2020-03-14,3386
2020-03-15,3386
2020-03-16,3386
2020-03-17,3386
2020-03-18,3386
2020-03-19,3386
2020-03-20,3386
2020-03-21,3386
2020-03-22,3386
2020-03-23,3386
2020-03-24,3386
2020-03-25,3386
2020-03-26,3386
2020-03-27,3450
2020-03-28,3450
2020-03-29,3450
2020-03-30,3450
2020-03-31,3450
2020-04-01,3450
2020-04-02,3450
2020-04-03,3450
2020-04-04,3373
2020-04-05,3373
2020-04-06,3373
2020-04-07,3373
2020-04-08,3373
2020-04-09,3373
2020-04-10,3373
2020-04-11,3373
2020-04-12,3373
2020-04-13,3393
2020-04-14,3393
2020-04-15,3393
2020-04-16,3393
2020-04-17,3393
2020-04-18,3393
2020-04-19,3393
2020-04-20,3393
2020-04-21,3393
2020-04-22,3465
2020-04-23,3465
2020-04-24,3465
2020-04-25,3465
2020-04-26,3465
2020-04-27,3465
2020-04-28,3465
2020-04-29,3465
2020-04-30,3465
2020-05-01,3465
2020-05-02,3575
2020-05-03,3575
2020-05-04,3575
2020-05-05,3575
2020-05-06,3575
2020-05-07,3575
2020-05-08,3575
2020-05-09,3575
2020-05-10,3575
2020-05-11,3575
2020-05-12,3667
2020-05-13,3667
