date_obj,Raw%20anchovies price
2015-10-27,65
2015-10-29,69
2015-10-30,69
2015-10-31,73
2015-11-01,73
2015-11-02,73
2015-11-03,77
2015-11-04,77
2015-11-05,77
2015-11-06,79
2015-11-07,79
2015-11-08,79
2015-11-09,82
2015-11-10,82
2015-11-11,82
2015-11-12,87
2015-11-13,87
2015-11-14,87
2015-11-15,90
2015-11-16,90
2015-11-17,90
2015-11-18,90
2015-11-19,93
2015-11-20,93
2015-11-21,93
2015-11-22,98
2015-11-23,98
2015-11-24,98
2015-11-25,102
2015-11-26,102
2015-11-27,102
2015-11-28,107
2015-11-29,107
2015-11-30,113
2015-12-01,113
2015-12-02,113
2015-12-03,116
2015-12-04,116
2015-12-05,116
2015-12-06,122
2015-12-07,122
2015-12-08,122
2015-12-09,126
2015-12-10,126
2015-12-11,126
2015-12-12,120
2015-12-13,120
2015-12-14,120
2015-12-15,114
2015-12-16,114
2015-12-17,108
2015-12-18,108
2015-12-19,103
2015-12-20,103
2015-12-21,97
2015-12-22,97
2015-12-23,92
2015-12-24,92
2015-12-25,92
2015-12-26,87
2015-12-27,87
2015-12-28,82
2015-12-29,82
2015-12-30,77
2015-12-31,77
2016-01-01,77
2016-01-02,73
2016-01-03,73
2016-01-04,69
2016-01-05,69
2016-01-06,65
2016-01-07,65
2016-01-08,61
2016-01-09,61
2016-01-10,57
2016-01-11,57
2016-01-12,54
2016-01-13,54
2016-01-14,51
2016-01-15,51
2016-01-16,51
2016-01-17,48
2016-01-18,48
2016-01-19,46
2016-01-20,46
2016-01-21,43
2016-01-22,43
2016-01-23,40
2016-01-24,40
2016-01-25,38
2016-01-26,38
2016-01-27,37
2016-01-28,37
2016-01-29,35
2016-01-30,35
2016-01-31,35
2016-02-01,36
2016-02-02,36
2016-02-03,35
2016-02-04,35
2016-02-05,35
2016-02-06,36
2016-02-07,36
2016-02-08,35
2016-02-09,35
2016-02-10,34
2016-02-11,34
2016-02-12,34
2016-02-13,33
2016-02-14,33
2016-02-15,32
2016-02-16,32
2016-02-17,32
2016-02-18,32
2016-02-19,32
2016-02-20,32
2016-02-21,33
2016-02-22,33
2016-02-23,34
2016-02-24,34
2016-02-25,35
2016-02-26,35
2016-02-27,35
2016-02-28,35
2016-02-29,37
2016-03-01,37
2016-03-02,37
2016-03-03,37
2016-03-04,39
2016-03-05,39
2016-03-06,41
2016-03-07,41
2016-03-08,44
2016-03-09,44
2016-03-10,47
2016-03-11,47
2016-03-12,50
2016-03-13,50
2016-03-14,53
2016-03-15,53
2016-03-16,56
2016-03-17,56
2016-03-18,59
2016-03-19,59
2016-03-20,62
2016-03-21,62
2016-03-22,66
2016-03-23,70
2016-03-24,70
2016-03-25,73
2016-03-26,77
2016-03-27,77
2016-03-28,80
2016-03-29,80
2016-03-30,80
2016-03-31,78
2016-04-01,78
2016-04-02,74
2016-04-03,70
2016-04-04,70
2016-04-05,67
2016-04-06,67
2016-04-07,64
2016-04-08,64
2016-04-09,64
2016-04-10,62
2016-04-11,62
2016-04-12,63
2016-04-13,63
2016-04-14,63
2016-04-15,63
2016-04-16,65
2016-04-17,65
2016-04-18,69
2016-04-19,69
2016-04-20,69
2016-04-21,69
2016-04-22,67
2016-04-23,67
2016-04-24,67
2016-04-25,71
2016-04-26,71
2016-04-27,71
2016-04-28,71
2016-04-29,67
2016-04-30,63
2016-05-01,63
2016-05-02,59
2016-05-03,58
2016-05-04,55
2016-05-05,55
2016-05-06,55
2016-05-07,55
2016-05-08,55
2016-05-09,54
2016-05-10,54
2016-05-11,51
2016-05-12,51
2016-05-13,48
2016-05-14,48
2016-05-15,45
2016-05-16,45
2016-05-17,42
2016-05-18,39
2016-05-19,39
2016-05-22,35
2016-05-23,34
2016-05-24,32
2016-05-25,32
2016-05-26,30
2016-05-27,29
2016-05-28,29
2016-05-29,29
2016-05-30,29
2016-05-31,29
2016-06-01,28
2016-06-02,29
2016-06-03,30
2016-06-04,29
2016-06-05,29
2016-06-06,31
2016-06-07,31
2016-06-08,33
2016-06-09,34
2016-06-10,34
2016-06-11,35
2016-06-12,36
2016-06-13,36
2016-06-14,36
2016-06-15,36
2016-06-16,36
2016-06-17,38
2016-06-18,38
2016-06-19,40
2016-06-20,40
2016-06-21,41
2016-06-22,41
2016-06-23,42
2016-06-24,42
2016-06-25,41
2016-06-26,41
2016-06-27,38
2016-06-28,36
2016-06-29,36
2016-06-30,34
2016-07-01,32
2016-07-02,32
2016-07-03,33
2016-07-04,35
2016-07-05,35
2016-07-06,37
2016-07-07,37
2016-07-08,38
2016-07-09,38
2016-07-10,37
2016-07-11,37
2016-07-12,37
2016-07-13,39
2016-07-14,40
2016-07-15,40
2016-07-16,40
2016-07-17,40
2016-07-18,41
2016-07-23,44
2016-07-24,44
2016-07-25,44
2016-07-26,44
2016-07-27,44
2016-07-28,46
2016-07-29,46
2016-07-30,47
2016-07-31,47
2016-08-01,50
2016-08-02,50
2016-08-03,50
2016-08-04,49
2016-08-05,49
2016-08-06,49
2016-08-07,49
2016-08-08,48
2016-08-09,48
2016-08-10,48
2016-08-11,48
2016-08-12,48
2016-08-13,48
2016-08-14,47
2016-08-15,47
2016-08-16,49
2016-08-17,49
2016-08-18,49
2016-08-19,52
2016-08-20,52
2016-08-21,52
2016-08-22,55
2016-08-23,55
2016-08-24,55
2016-08-25,57
2016-08-26,57
2016-08-28,59
2016-08-31,61
2016-09-01,61
2016-09-02,61
2016-09-03,65
2016-09-04,65
2016-09-05,66
2016-09-06,66
2016-09-07,68
2016-09-08,68
2016-09-09,65
2016-09-10,63
2016-09-11,63
2016-09-12,60
2016-09-13,59
2016-09-14,59
2016-09-15,57
2016-09-16,57
2016-09-17,57
2016-09-18,54
2016-09-19,54
2016-09-20,54
2016-09-21,53
2016-09-22,53
2016-09-23,52
2016-09-24,52
2016-09-25,51
2016-09-26,51
2016-09-27,49
2016-09-28,49
2016-09-29,47
2016-09-30,45
2016-10-01,45
2016-10-02,45
2016-10-03,43
2016-10-04,44
2016-10-05,44
2016-10-06,44
2016-10-07,44
2016-10-08,44
2016-10-09,44
2016-10-10,45
2016-10-11,47
2016-10-12,47
2016-10-13,46
2016-10-14,47
2016-10-15,47
2016-10-16,49
2016-10-17,50
2016-10-18,50
2016-10-19,50
2016-10-20,50
2016-10-21,50
2016-10-22,50
2016-10-23,49
2016-10-24,49
2016-10-25,49
2016-10-26,49
2016-10-27,49
2016-10-28,50
2016-10-29,50
2016-10-30,50
2016-10-31,50
2016-11-01,50
2016-11-02,51
2016-11-03,51
2016-11-04,52
2016-11-05,52
2016-11-06,54
2016-11-07,54
2016-11-08,53
2016-11-09,53
2016-11-10,53
2016-11-11,53
2016-11-12,54
2016-11-13,54
2016-11-14,55
2016-12-08,67
2016-12-09,67
2016-12-10,67
2016-12-11,64
2016-12-12,67
2016-12-13,67
2016-12-14,70
2016-12-15,70
2016-12-16,74
2016-12-17,77
2016-12-18,77
2016-12-19,79
2016-12-20,80
2016-12-21,80
2016-12-22,81
2016-12-23,80
2016-12-24,80
2016-12-25,79
2016-12-26,77
2016-12-27,77
2016-12-28,75
2016-12-29,72
2016-12-30,72
2016-12-31,70
2017-01-01,70
2017-01-02,67
2017-01-03,68
2017-01-04,71
2017-01-05,69
2017-01-06,69
2017-01-07,68
2017-01-08,68
2017-01-09,67
2017-01-10,67
2017-01-11,63
2017-01-12,62
2017-01-13,59
2017-01-14,60
2017-01-15,62
2017-01-16,63
2017-01-17,65
2017-01-18,65
2017-01-19,69
2017-01-20,71
2017-01-21,71
2017-01-22,71
2017-01-27,74
2017-01-28,74
2017-01-29,77
2017-01-30,77
2017-01-31,81
2017-02-01,86
2017-02-02,86
2017-02-03,90
2017-02-04,94
2017-02-05,94
2017-02-06,95
2017-02-07,95
2017-02-08,97
2017-02-09,97
2017-02-10,96
2017-02-11,97
2017-02-12,97
2017-02-13,94
2017-02-14,92
2017-02-15,92
2017-02-16,93
2017-02-18,90
2017-02-19,88
2017-02-20,88
2017-02-21,87
2017-02-22,87
2017-02-23,83
2017-02-24,83
2017-02-25,79
2017-02-26,79
2017-02-27,78
2017-02-28,77
2017-03-01,77
2017-03-02,80
2017-03-03,80
2017-03-04,80
2017-03-05,80
2017-03-06,78
2017-03-07,78
2017-03-08,75
2017-03-09,75
2017-03-10,75
2017-03-11,75
2017-03-12,76
2017-03-13,76
2017-03-14,75
2017-03-15,75
2017-03-16,78
2017-03-17,78
2017-03-18,80
2017-03-19,84
2017-03-20,89
2017-03-21,93
2017-03-22,93
2017-03-23,98
2017-03-24,103
2017-03-25,103
2017-03-26,109
2017-03-27,114
2017-03-28,114
2017-03-29,118
2017-03-30,118
2017-03-31,124
2017-04-01,124
2017-04-02,128
2017-04-03,129
2017-04-04,129
2017-04-12,122
2017-04-13,119
2017-04-14,119
2017-04-15,118
2017-04-16,115
2017-04-17,113
2017-04-18,113
2017-04-19,111
2017-04-20,111
2017-04-21,108
2017-04-22,108
2017-04-23,106
2017-04-24,106
2017-04-25,102
2017-04-26,102
2017-04-27,96
2017-04-28,96
2017-04-29,95
2017-04-30,95
2017-05-01,96
2017-05-02,96
2017-05-03,97
2017-05-04,97
2017-05-05,97
2017-05-06,97
2017-05-07,100
2017-05-08,100
2017-05-09,100
2017-05-10,100
2017-05-11,100
2017-05-12,100
2017-05-13,99
2017-05-14,99
2017-05-15,100
2017-05-16,103
2017-05-17,103
2017-05-18,107
2017-05-19,107
2017-05-20,109
2017-05-21,109
2017-05-22,114
2017-05-23,114
2017-05-24,119
2017-05-25,119
2017-05-26,123
2017-05-27,123
2017-05-28,121
2017-05-29,121
2017-05-30,114
2017-05-31,114
2017-06-01,109
2017-06-02,104
2017-06-03,104
2017-06-06,98
2017-06-07,98
2017-06-08,95
2017-06-09,95
2017-06-10,91
2017-06-11,88
2017-06-12,88
2017-06-13,91
2017-06-14,91
2017-06-15,93
2017-06-16,97
2017-06-17,97
2017-06-18,97
2017-06-19,97
2017-06-20,101
2017-06-21,101
2017-06-22,104
2017-06-23,104
2017-06-24,106
2017-06-25,106
2017-06-26,105
2017-06-27,109
2017-06-28,109
2017-06-29,111
2017-06-30,111
2017-07-01,107
2017-07-02,107
2017-07-03,105
2017-07-04,105
2017-07-05,105
2017-07-06,105
2017-07-07,105
2017-07-08,102
2017-07-13,107
2017-07-14,108
2017-07-15,108
2017-07-16,109
2017-07-17,108
2017-07-18,108
2017-07-19,109
2017-07-20,109
2017-07-21,111
2017-07-22,113
2017-07-23,118
2017-07-24,118
2017-07-25,122
2017-07-26,129
2017-07-27,133
2017-07-28,133
2017-07-29,138
2017-07-30,141
2017-07-31,141
2017-08-01,144
2017-08-02,141
2017-08-03,141
2017-08-04,133
2017-08-05,126
2017-08-06,126
2017-08-09,119
2017-08-10,121
2017-08-11,121
2017-08-12,124
2017-08-13,124
2017-08-14,126
2017-08-15,126
2017-08-16,126
2017-08-17,127
2017-08-18,127
2017-08-19,129
2017-08-20,128
2017-08-22,124
2017-08-23,124
2017-08-24,121
2017-08-25,121
2017-08-26,115
2017-08-27,110
2017-08-28,110
2017-08-29,105
2017-08-30,101
2017-08-31,101
2017-09-01,98
2017-09-02,96
2017-09-03,96
2017-09-04,95
2017-09-05,95
2017-09-06,95
2017-09-07,94
2017-09-08,94
2017-09-09,92
2017-09-10,93
2017-09-11,93
2017-09-12,94
2017-09-13,97
2017-09-14,100
2017-09-15,100
2017-09-16,97
2017-09-17,98
2017-09-19,99
2017-09-20,99
2017-09-21,99
2017-09-22,100
2017-09-23,100
2017-09-24,98
2017-09-25,98
2017-09-26,96
2017-09-27,96
2017-09-28,92
2017-09-29,89
2017-09-30,89
2017-10-01,87
2017-10-02,90
2017-10-03,90
2017-10-04,88
2017-10-05,88
2017-10-06,88
2017-10-07,88
2017-10-08,87
2017-10-09,87
2017-10-10,84
2017-10-11,84
2017-10-12,82
2017-10-13,80
2017-10-14,80
2017-10-15,80
2017-10-16,79
2017-10-17,79
2017-10-18,77
2017-10-19,77
2017-10-20,76
2017-10-21,76
2017-10-22,76
2017-10-23,76
2017-10-24,76
2017-10-25,75
2017-10-26,75
2017-10-27,75
2017-10-28,75
2017-10-29,75
2017-10-30,76
2017-10-31,77
2017-11-01,77
2017-11-02,76
2017-11-03,76
2017-11-04,75
2017-11-05,75
2017-11-06,71
2017-11-07,71
2017-11-08,68
2017-11-09,64
2017-11-10,64
2017-11-11,61
2017-11-12,59
2017-11-13,59
2017-11-14,59
2017-11-15,58
2017-11-16,58
2017-11-17,58
2017-11-18,56
2017-11-19,55
2017-11-20,55
2017-11-21,55
2017-11-22,55
2017-11-23,58
2017-11-24,58
2017-11-25,61
2017-11-26,64
2017-11-27,64
2017-11-28,68
2017-11-29,68
2017-11-30,72
2017-12-01,75
2017-12-02,75
2017-12-03,76
2017-12-04,76
2017-12-05,78
2017-12-06,78
2017-12-07,77
2017-12-08,77
2017-12-09,76
2017-12-10,76
2017-12-11,75
2017-12-12,75
2017-12-14,76
2017-12-15,76
2017-12-16,76
2017-12-17,76
2017-12-18,74
2017-12-19,74
2017-12-20,70
2017-12-21,67
2017-12-22,67
2017-12-23,63
2017-12-24,63
2017-12-25,59
2017-12-26,58
2017-12-27,55
2017-12-28,55
2017-12-29,55
2017-12-30,55
2017-12-31,55
2018-01-01,56
2018-01-02,56
2018-01-03,55
2018-01-04,55
2018-01-05,54
2018-01-06,51
2018-01-07,50
2018-01-08,48
2018-01-09,46
2018-01-10,46
2018-01-11,48
2018-01-12,51
2018-01-13,54
2018-01-14,54
2018-01-15,53
2018-01-16,52
2018-01-17,51
2018-01-18,49
2018-01-19,49
2018-01-20,49
2018-01-21,49
2018-01-22,49
2018-01-23,48
2018-01-24,46
2018-01-25,45
2018-01-26,46
2018-01-27,47
2018-01-28,47
2018-01-29,48
2018-01-31,47
2018-02-01,48
2018-02-02,47
2018-02-03,47
2018-02-04,49
2018-02-05,51
2018-02-06,52
2018-02-07,54
2018-02-08,54
2018-02-09,57
2018-02-10,59
2018-02-11,62
2018-02-12,66
2018-02-13,70
2018-02-14,70
2018-02-15,72
2018-02-16,70
2018-02-17,66
2018-02-18,63
2018-02-19,62
2018-02-20,63
2018-02-21,66
2018-02-22,63
2018-02-23,60
2018-02-24,59
2018-02-25,57
2018-02-26,59
2018-02-27,59
2018-02-28,61
2018-03-01,62
2018-03-02,61
2018-03-03,59
2018-03-04,59
2018-03-05,59
2018-03-06,58
2018-03-07,57
2018-03-08,59
2018-03-09,61
2018-03-10,61
2018-03-11,64
2018-03-12,66
2018-03-13,62
2018-03-14,59
2018-03-15,58
2018-03-16,57
2018-03-17,57
2018-03-18,59
2018-03-19,59
2018-03-20,59
2018-03-21,57
2018-03-23,59
2018-03-24,60
2018-03-26,62
2018-03-27,62
2018-03-28,62
2018-03-29,63
2018-03-30,65
2018-03-31,67
2018-04-01,68
2018-04-02,69
2018-04-03,70
2018-04-04,72
2018-04-05,72
2018-04-06,74
2018-04-08,73
2018-04-09,70
2018-04-10,70
2018-04-11,69
2018-04-12,68
2018-04-13,65
2018-04-14,62
2018-04-15,61
2018-04-16,61
2018-04-17,63
2018-04-18,63
2018-04-19,65
2018-04-20,66
2018-04-21,68
2018-04-22,68
2018-04-23,67
2018-04-24,67
2018-04-25,65
2018-04-26,65
2018-04-27,66
2018-04-28,66
2018-04-29,67
2018-04-30,69
2018-05-01,68
2018-05-02,68
2018-05-03,69
2018-05-04,73
2018-05-05,74
2018-05-06,74
2018-05-07,74
2018-05-08,73
2018-05-09,72
2018-05-10,74
2018-05-11,73
2018-05-12,72
2018-05-13,72
2018-05-14,71
2018-05-15,70
2018-05-16,70
2018-05-17,71
2018-05-18,72
2018-05-19,73
2018-05-20,74
2018-05-21,73
2018-05-22,73
2018-05-23,72
2018-05-24,74
2018-05-25,74
2018-05-26,72
2018-05-27,72
2018-05-28,70
2018-05-29,71
2018-05-30,70
2018-05-31,69
2018-06-01,69
2018-06-02,67
2018-06-03,66
2018-06-04,70
2018-06-05,70
2018-06-06,73
2018-06-07,73
2018-06-08,74
2018-06-09,76
2018-06-10,76
2018-06-11,78
2018-06-12,77
2018-06-13,76
2018-06-14,75
2018-06-15,76
2018-06-16,72
2018-06-17,70
2018-06-18,71
2018-06-19,75
2018-06-20,75
2018-06-21,76
2018-06-22,74
2018-06-23,71
2018-06-24,70
2018-06-25,70
2018-06-26,68
2018-06-27,67
2018-06-28,66
2018-06-29,63
2018-06-30,63
2018-07-01,65
2018-07-02,65
2018-07-03,64
2018-07-04,64
2018-07-05,65
2018-07-06,66
2018-07-07,67
2018-07-08,67
2018-07-09,65
2018-07-10,65
2018-07-11,64
2018-07-12,60
2018-07-13,58
2018-07-14,58
2018-07-15,58
2018-07-16,57
2018-07-17,57
2018-07-18,56
2018-07-19,55
2018-07-20,55
2018-07-21,55
2018-07-22,56
2018-07-23,57
2018-07-24,59
2018-07-25,58
2018-07-26,57
2018-07-27,57
2018-07-28,58
2018-07-29,58
2018-07-30,58
2018-07-31,59
2018-08-01,57
2018-08-02,57
2018-08-03,58
2018-08-04,56
2018-08-05,56
2018-08-06,55
2018-08-07,53
2018-08-08,53
2018-08-09,53
2018-08-10,53
2018-08-11,50
2018-08-12,51
2018-08-14,48
2018-08-16,51
2018-08-17,51
2018-08-18,52
2018-08-19,52
2018-08-20,52
2018-08-21,52
2018-08-22,53
2018-08-23,53
2018-08-24,54
2018-08-25,54
2018-08-26,54
2018-08-27,55
2018-08-28,55
2018-08-29,55
2018-08-30,54
2018-08-31,53
2018-09-01,53
2018-09-02,52
2018-09-03,53
2018-09-04,53
2018-09-05,53
2018-09-06,53
2018-09-07,54
2018-09-08,55
2018-09-09,55
2018-09-10,57
2018-09-11,60
2018-09-12,59
2018-09-13,58
2018-09-14,57
2018-09-15,57
2018-09-16,59
2018-09-17,58
2018-09-18,58
2018-09-19,58
2018-09-20,60
2018-09-21,60
2018-09-22,61
2018-09-23,58
2018-09-24,58
2018-09-25,56
2018-09-26,57
2018-09-27,57
2018-09-28,57
2018-09-29,58
2018-09-30,59
2018-10-02,60
2018-10-03,60
2018-10-04,60
2018-10-05,62
2018-10-06,62
2018-10-07,62
2018-10-08,61
2018-10-09,60
2018-10-10,59
2018-10-11,59
2018-10-12,58
2018-10-13,59
2018-10-14,61
2018-10-15,63
2018-10-16,63
2018-10-17,64
2018-10-18,65
2018-10-19,65
2018-10-20,66
2018-10-21,68
2018-10-22,67
2018-10-23,65
2018-10-24,66
2018-10-25,68
2018-10-26,67
2018-10-27,66
2018-10-28,64
2018-10-29,63
2018-10-30,60
2018-10-31,58
2018-11-01,56
2018-11-03,52
2018-11-04,51
2018-11-05,48
2018-11-06,45
2018-11-07,42
2018-11-08,39
2018-11-09,39
2018-11-10,39
2018-11-11,38
2018-11-12,38
2018-11-13,38
2018-11-14,38
2018-11-15,39
2018-11-16,41
2018-11-17,42
2018-11-18,44
2018-11-19,45
2018-11-20,46
2018-11-21,46
2018-11-22,47
2018-11-23,49
2018-11-24,50
2018-11-25,49
2018-11-26,48
2018-11-27,47
2018-11-28,46
2018-11-29,45
2018-12-01,43
2018-12-02,43
2018-12-03,43
2018-12-04,44
2018-12-05,45
2018-12-07,41
2018-12-09,39
2018-12-10,38
2018-12-11,38
2018-12-12,38
2018-12-13,37
2018-12-14,36
2018-12-15,37
2018-12-16,39
2018-12-17,40
2018-12-18,39
2018-12-19,38
2018-12-20,36
2018-12-21,37
2018-12-22,36
2018-12-23,34
2018-12-24,34
2018-12-25,35
2018-12-26,36
2018-12-27,36
2018-12-28,36
2018-12-29,36
2018-12-30,36
2018-12-31,36
2019-01-01,35
2019-01-02,35
2019-01-03,35
2019-01-04,36
2019-01-05,36
2019-01-06,37
2019-01-08,39
2019-01-10,40
2019-01-11,39
2019-01-12,39
2019-01-13,40
2019-01-14,41
2019-01-15,42
2019-01-16,42
2019-01-17,40
2019-01-18,40
2019-01-19,41
2019-01-20,43
2019-01-21,42
2019-01-22,42
2019-01-23,41
2019-01-24,41
2019-01-25,40
2019-01-26,39
2019-01-27,39
2019-01-28,39
2019-01-29,38
2019-01-30,39
2019-01-31,39
2019-02-01,40
2019-02-02,41
2019-02-03,41
2019-02-04,41
2019-02-05,41
2019-02-06,41
2019-02-07,40
2019-02-08,40
2019-02-09,40
2019-02-10,40
2019-02-11,40
2019-02-12,39
2019-02-13,39
2019-02-14,40
2019-02-15,40
2019-02-16,41
2019-02-17,41
2019-02-18,41
2019-02-19,42
2019-02-20,44
2019-02-21,46
2019-02-22,48
2019-02-23,48
2019-02-24,48
2019-02-25,48
2019-02-26,49
2019-02-27,50
2019-02-28,52
2019-03-01,52
2019-03-02,53
2019-03-03,52
2019-03-04,52
2019-03-05,52
2019-03-06,53
2019-03-07,54
2019-03-08,54
2019-03-09,56
2019-03-10,58
2019-03-11,59
2019-03-12,61
2019-03-13,63
2019-03-14,66
2019-03-15,67
2019-03-16,69
2019-03-17,72
2019-03-18,76
2019-03-19,80
2019-03-20,84
2019-03-21,89
2019-03-22,88
2019-03-23,87
2019-03-24,90
2019-03-25,93
2019-03-26,96
2019-03-27,100
2019-03-28,103
2019-03-29,107
2019-03-30,108
2019-03-31,111
2019-04-01,114
2019-04-02,115
2019-04-03,116
2019-04-04,114
2019-04-05,109
2019-04-06,104
2019-04-07,102
2019-04-08,97
2019-04-09,93
2019-04-10,94
2019-04-11,96
2019-04-12,96
2019-04-13,96
2019-04-14,94
2019-04-15,91
2019-04-16,88
2019-04-17,85
2019-04-18,81
2019-04-19,77
2019-04-20,73
2019-04-21,69
2019-04-22,65
2019-04-23,65
2019-04-24,68
2019-04-25,69
2019-04-26,67
2019-04-27,63
2019-04-28,59
2019-04-29,57
2019-04-30,56
2019-05-01,57
2019-05-02,58
2019-05-03,58
2019-05-04,58
2019-05-05,60
2019-05-06,62
2019-05-07,63
2019-05-08,62
2019-05-09,63
2019-05-10,62
2019-05-11,62
2019-05-12,63
2019-05-13,65
2019-05-14,66
2019-05-15,68
2019-05-16,69
2019-05-17,72
2019-05-18,74
2019-05-19,76
2019-05-20,78
2019-05-21,82
2019-05-22,84
2019-05-23,84
2019-05-24,87
2019-05-25,90
2019-05-26,90
2019-05-27,91
2019-05-28,89
2019-05-29,87
2019-05-30,90
2019-05-31,89
2019-06-01,87
2019-06-02,85
2019-06-03,82
2019-06-04,81
2019-06-05,79
2019-06-06,78
2019-06-07,78
2019-06-08,78
2019-06-09,75
2019-06-10,75
2019-06-11,71
2019-06-12,68
2019-06-13,66
2019-06-14,65
2019-06-15,63
2019-06-16,60
2019-06-17,59
2019-06-18,59
2019-06-19,60
2019-06-20,60
2019-06-21,63
2019-06-22,65
2019-06-23,66
2019-06-24,68
2019-06-25,67
2019-06-26,65
2019-06-27,64
2019-06-28,64
2019-06-29,62
2019-06-30,65
2019-07-01,69
2019-07-02,70
2019-07-03,68
2019-07-04,70
2019-07-05,70
2019-07-06,71
2019-07-07,70
2019-07-08,70
2019-07-09,71
2019-07-10,73
2019-07-11,73
2019-07-12,73
2019-07-13,72
2019-07-14,71
2019-07-15,73
2019-07-16,74
2019-07-17,73
2019-07-18,72
2019-07-19,71
2019-07-20,68
2019-07-21,65
2019-07-22,64
2019-07-23,64
2019-07-24,65
2019-07-25,69
2019-07-26,71
2019-07-27,72
2019-07-28,72
2019-07-29,70
2019-07-30,70
2019-07-31,67
2019-08-01,65
2019-08-02,62
2019-08-03,58
2019-08-04,55
2019-08-05,52
2019-08-06,49
2019-08-07,46
2019-08-08,45
2019-08-09,45
2019-08-10,45
2019-08-11,44
2019-08-12,42
2019-08-13,42
2019-08-14,42
2019-08-15,42
2019-08-16,45
2019-08-17,45
2019-08-18,46
2019-08-19,45
2019-08-20,45
2019-08-21,45
2019-08-22,46
2019-08-23,47
2019-08-24,48
2019-08-24,48
2019-08-25,46
2019-08-25,46
2019-08-26,47
2019-08-26,47
2019-08-27,47
2019-08-27,47
2019-08-28,49
2019-08-29,49
2019-08-30,50
2019-08-31,50
2019-09-01,51
2019-09-02,53
2019-09-03,53
