date_obj,Cornflour price
2019-08-24,430
2019-08-25,430
2019-08-25,430
2019-08-26,430
2019-08-27,430
2019-08-27,430
2019-08-28,430
2019-08-29,430
2019-08-30,430
2019-08-31,430
2019-09-01,430
2019-09-02,430
2019-09-03,430
2019-09-04,430
2019-09-05,430
2019-09-06,430
2019-09-07,430
2019-09-08,430
2019-09-09,446
2019-09-10,446
2019-09-11,446
2019-09-12,446
2019-09-13,446
2019-09-14,446
2019-09-15,446
2019-09-16,446
2019-09-17,446
2019-09-18,446
2019-09-19,446
2019-09-20,446
2019-09-21,446
2019-09-22,446
2019-09-23,446
2019-09-24,446
2019-09-25,446
2019-09-26,446
2019-09-27,446
2019-09-28,446
2019-09-29,446
2019-09-30,446
2019-10-01,446
2019-10-02,446
2019-10-03,446
2019-10-04,446
2019-10-05,463
2019-10-06,463
2019-10-07,463
2019-10-08,463
2019-10-09,463
2019-10-10,463
2019-10-11,463
2019-10-12,463
2019-10-13,463
2019-10-14,463
2019-10-15,463
2019-10-16,463
2019-10-17,463
2019-10-18,463
2019-10-19,483
2019-10-20,483
2019-10-21,483
2019-10-22,483
2019-10-23,483
2019-10-24,483
2019-10-25,483
2019-10-26,483
2019-10-27,483
2019-10-28,483
2019-10-29,483
2019-10-30,483
2019-10-31,483
2019-11-01,483
2019-11-02,483
2019-11-03,483
2019-11-04,483
2019-11-05,483
2019-11-06,483
2019-11-07,483
2019-11-08,483
2019-11-09,483
2019-11-10,503
2019-11-11,503
2019-11-12,503
2019-11-13,503
2019-11-14,503
2019-11-15,503
2019-11-16,503
2019-11-17,503
2019-11-18,503
2019-11-19,503
2019-11-20,503
2019-11-21,503
2019-11-22,503
2019-11-23,503
2019-11-24,503
2019-11-25,503
2019-11-26,503
2019-11-27,503
2019-11-28,503
2019-11-29,503
2019-11-30,503
2019-12-01,517
2019-12-02,517
2019-12-03,517
2019-12-04,517
2019-12-05,517
2019-12-06,517
2019-12-07,517
2019-12-08,517
2019-12-09,517
2019-12-10,517
2019-12-11,517
2019-12-12,517
2019-12-13,517
2019-12-14,517
2019-12-15,517
2019-12-16,517
2019-12-17,517
2019-12-18,517
2019-12-19,517
2019-12-20,517
2019-12-21,517
2019-12-22,517
2019-12-23,517
2019-12-24,517
2019-12-25,517
2019-12-26,540
2019-12-27,540
2019-12-28,540
2019-12-29,540
2019-12-30,540
2019-12-31,540
2020-01-01,540
2020-01-02,540
2020-01-03,540
2020-01-04,540
2020-01-05,565
2020-01-06,565
2020-01-07,565
2020-01-08,565
2020-01-09,565
2020-01-10,565
2020-01-11,565
2020-01-12,565
2020-01-13,565
2020-01-14,565
2020-01-15,565
2020-01-16,565
2020-01-17,565
2020-01-18,586
2020-01-19,586
2020-01-20,586
2020-01-21,586
2020-01-22,586
2020-01-23,586
2020-01-24,586
2020-01-25,586
2020-01-26,586
2020-01-27,586
2020-01-28,586
2020-01-29,586
2020-01-30,612
2020-01-31,612
2020-02-01,612
2020-02-02,612
2020-02-03,612
2020-02-04,612
2020-02-05,612
2020-02-06,612
2020-02-07,612
2020-02-08,612
2020-02-09,612
2020-02-10,636
2020-02-11,636
2020-02-12,636
2020-02-13,636
2020-02-14,636
2020-02-15,636
2020-02-16,636
2020-02-17,636
2020-02-18,636
2020-02-19,636
2020-02-20,636
2020-02-21,636
2020-02-22,636
2020-02-23,665
2020-02-24,665
2020-02-25,665
2020-02-26,665
2020-02-27,665
2020-02-28,665
2020-02-29,665
2020-03-01,665
2020-03-02,665
2020-03-03,665
2020-03-04,665
2020-03-05,665
2020-03-06,665
2020-03-07,665
2020-03-08,689
2020-03-09,689
2020-03-10,689
2020-03-11,689
2020-03-12,689
2020-03-13,689
2020-03-14,689
2020-03-15,689
2020-03-16,689
2020-03-17,689
2020-03-18,689
2020-03-19,689
2020-03-20,689
2020-03-21,689
2020-03-22,689
2020-03-23,689
2020-03-24,714
2020-03-25,714
2020-03-26,714
2020-03-27,714
2020-03-28,714
2020-03-29,714
2020-03-30,714
2020-03-31,714
2020-04-01,714
2020-04-02,714
2020-04-03,714
2020-04-04,742
2020-04-05,742
2020-04-06,742
2020-04-07,742
2020-04-08,742
2020-04-09,742
2020-04-10,742
2020-04-11,742
2020-04-12,742
2020-04-13,742
2020-04-14,742
2020-04-15,772
2020-04-16,772
2020-04-17,772
2020-04-18,772
2020-04-19,772
2020-04-20,772
2020-04-21,772
2020-04-22,772
2020-04-23,772
2020-04-24,772
2020-04-25,772
2020-04-26,802
2020-04-27,802
2020-04-28,802
2020-04-29,802
2020-04-30,802
2020-05-01,802
2020-05-02,802
2020-05-03,802
2020-05-04,802
2020-05-05,802
2020-05-06,834
2020-05-07,834
2020-05-08,834
2020-05-09,834
2020-05-10,834
2020-05-11,834
2020-05-12,834
2020-05-13,834
