date_obj,Choc-ice price
2015-07-14,31
2015-07-15,31
2015-07-16,31
2015-07-17,31
2015-07-18,31
2015-07-19,31
2015-07-20,31
2015-07-21,31
2015-07-22,31
2015-07-23,31
2015-07-24,31
2015-07-25,31
2015-07-26,31
2015-07-27,31
2015-07-28,31
2015-07-29,31
2015-07-30,31
2015-07-31,31
2015-08-01,31
2015-08-02,31
2015-08-03,31
2015-08-04,31
2015-08-05,31
2015-08-06,31
2015-08-07,31
2015-08-08,31
2015-08-09,31
2015-08-10,31
2015-08-11,31
2015-08-12,31
2015-08-13,31
2015-08-14,31
2015-08-15,31
2015-08-16,31
2015-08-17,31
2015-08-18,31
2015-08-19,31
2015-08-20,31
2015-08-21,31
2015-08-22,31
2015-08-23,31
2015-08-24,31
2015-08-25,31
2015-08-26,31
2015-08-27,31
2015-08-28,31
2015-08-29,31
2015-08-30,31
2015-08-31,31
2015-09-01,31
2015-09-02,31
2015-09-03,31
2015-09-04,31
2015-09-05,31
2015-09-06,31
2015-09-07,31
2015-09-08,31
2015-09-09,31
2015-09-10,31
2015-09-11,31
2015-09-12,31
2015-09-13,31
2015-09-14,31
2015-09-15,31
2015-09-16,31
2015-09-17,31
2015-09-18,31
2015-09-19,31
2015-09-20,31
2015-09-21,31
2015-09-22,31
2015-09-23,31
2015-09-24,31
2015-09-25,31
2015-09-27,31
2015-09-28,31
2015-09-29,31
2015-09-30,31
2015-10-05,31
2015-10-06,31
2015-10-07,31
2015-10-08,31
2015-10-09,31
2015-10-10,31
2015-10-11,31
2015-10-12,31
2015-10-13,31
2015-10-14,31
2015-10-15,31
2015-10-16,31
2015-10-17,31
2015-10-18,31
2015-10-19,31
2015-10-20,31
2015-10-22,31
2015-10-23,31
2015-10-24,31
2015-10-25,31
2015-10-26,31
2015-10-27,31
2015-10-29,31
2015-10-30,31
2015-10-31,31
2015-11-01,31
2015-11-02,31
2015-11-03,31
2015-11-04,31
2015-11-05,31
2015-11-06,31
2015-11-07,31
2015-11-08,31
2015-11-09,31
2015-11-10,31
2015-11-11,31
2015-11-12,31
2015-11-13,31
2015-11-14,31
2015-11-15,31
2015-11-16,31
2015-11-17,31
2015-11-18,33
2015-11-19,33
2015-11-20,33
2015-11-21,33
2015-11-22,33
2015-11-23,33
2015-11-24,33
2015-11-25,33
2015-11-26,33
2015-11-27,33
2015-11-28,33
2015-11-29,33
2015-11-30,33
2015-12-01,33
2015-12-02,33
2015-12-03,33
2015-12-04,33
2015-12-05,33
2015-12-06,33
2015-12-07,33
2015-12-08,33
2015-12-09,33
2015-12-10,33
2015-12-11,33
2015-12-12,33
2015-12-13,33
2015-12-14,33
2015-12-15,33
2015-12-16,33
2015-12-17,33
2015-12-18,33
2015-12-19,33
2015-12-20,33
2015-12-21,33
2015-12-22,33
2015-12-23,33
2015-12-24,33
2015-12-25,33
2015-12-26,33
2015-12-27,33
2015-12-28,33
2015-12-29,33
2015-12-30,33
2015-12-31,33
2016-01-01,33
2016-01-02,33
2016-01-03,33
2016-01-04,33
2016-01-05,33
2016-01-06,33
2016-01-07,33
2016-01-08,33
2016-01-09,33
2016-01-10,34
2016-01-11,34
2016-01-12,34
2016-01-13,34
2016-01-14,34
2016-01-15,34
2016-01-16,34
2016-01-17,34
2016-01-18,34
2016-01-19,34
2016-01-20,34
2016-01-21,34
2016-01-22,34
2016-01-23,34
2016-01-24,34
2016-01-25,34
2016-01-26,34
2016-01-27,34
2016-01-28,34
2016-01-29,34
2016-01-30,34
2016-01-31,34
2016-02-01,34
2016-02-02,34
2016-02-03,34
2016-02-04,34
2016-02-05,34
2016-02-06,34
2016-02-07,34
2016-02-08,34
2016-02-09,34
2016-02-10,34
2016-02-11,34
2016-02-12,34
2016-02-13,34
2016-02-14,34
2016-02-15,34
2016-02-16,34
2016-02-17,35
2016-02-18,35
2016-02-19,35
2016-02-20,35
2016-02-21,35
2016-02-22,35
2016-02-23,35
2016-02-24,35
2016-02-25,35
2016-02-26,35
2016-02-27,35
2016-02-28,35
2016-02-29,35
2016-03-01,35
2016-03-02,35
2016-03-03,35
2016-03-04,35
2016-03-05,35
2016-03-06,35
2016-03-07,35
2016-03-08,35
2016-03-09,35
2016-03-10,35
2016-03-11,35
2016-03-12,35
2016-03-13,35
2016-03-14,35
2016-03-15,35
2016-03-16,35
2016-03-17,35
2016-03-18,35
2016-03-19,35
2016-03-20,35
2016-03-21,35
2016-03-22,35
2016-03-23,35
2016-03-24,35
2016-03-25,35
2016-03-26,35
2016-03-27,35
2016-03-28,35
2016-03-29,35
2016-03-30,35
2016-03-31,35
2016-04-01,35
2016-04-02,35
2016-04-03,35
2016-04-04,35
2016-04-05,35
2016-04-06,35
2016-04-07,35
2016-04-08,35
2016-04-09,35
2016-04-10,35
2016-04-11,35
2016-04-12,35
2016-04-13,35
2016-04-14,35
2016-04-15,35
2016-04-16,35
2016-04-17,35
2016-04-18,35
2016-04-19,35
2016-04-20,35
2016-04-21,35
2016-04-22,35
2016-04-23,35
2016-04-24,35
2016-04-25,35
2016-04-26,35
2016-04-27,35
2016-04-28,35
2016-04-29,35
2016-04-30,35
2016-05-01,35
2016-05-02,35
2016-05-03,35
2016-05-04,36
2016-05-05,36
2016-05-06,36
2016-05-07,36
2016-05-08,36
2016-05-09,36
2016-05-10,36
2016-05-11,36
2016-05-12,36
2016-05-13,36
2016-05-14,36
2016-05-15,36
2016-05-16,36
2016-05-17,36
2016-05-18,36
2016-05-19,36
2016-05-22,36
2016-05-23,36
2016-05-24,36
2016-05-25,36
2016-05-26,36
2016-05-27,36
2016-05-28,36
2016-05-29,36
2016-05-30,36
2016-05-31,36
2016-06-01,36
2016-06-02,36
2016-06-03,36
2016-06-04,36
2016-06-05,36
2016-06-06,36
2016-06-07,36
2016-06-08,38
2016-06-09,38
2016-06-10,38
2016-06-11,38
2016-06-12,38
2016-06-13,38
2016-06-14,38
2016-06-15,38
2016-06-16,38
2016-06-17,38
2016-06-18,38
2016-06-19,38
2016-06-20,38
2016-06-21,38
2016-06-22,38
2016-06-23,38
2016-06-24,38
2016-06-25,38
2016-06-26,38
2016-06-27,38
2016-06-28,38
2016-06-29,38
2016-06-30,38
2016-07-01,38
2016-07-02,38
2016-07-03,38
2016-07-04,38
2016-07-05,38
2016-07-06,38
2016-07-07,39
2016-07-08,39
2016-07-09,39
2016-07-10,39
2016-07-11,39
2016-07-12,39
2016-07-13,39
2016-07-14,39
2016-07-15,39
2016-07-16,39
2016-07-17,39
2016-07-18,39
2016-07-23,39
2016-07-24,39
2016-07-25,39
2016-07-26,39
2016-07-27,39
2016-07-28,39
2016-07-29,39
2016-07-30,39
2016-07-31,39
2016-08-01,39
2016-08-02,39
2016-08-03,39
2016-08-04,39
2016-08-05,39
2016-08-06,39
2016-08-07,39
2016-08-08,39
2016-08-09,39
2016-08-10,39
2016-08-11,39
2016-08-12,41
2016-08-13,41
2016-08-14,41
2016-08-15,41
2016-08-16,41
2016-08-17,41
2016-08-18,41
2016-08-19,41
2016-08-20,41
2016-08-21,41
2016-08-22,41
2016-08-23,41
2016-08-24,41
2016-08-25,41
2016-08-26,41
2016-08-28,41
2016-08-31,41
2016-09-01,41
2016-09-02,41
2016-09-03,41
2016-09-04,41
2016-09-05,41
2016-09-06,41
2016-09-07,41
2016-09-08,41
2016-09-09,41
2016-09-10,41
2016-09-11,41
2016-09-12,41
2016-09-13,41
2016-09-14,41
2016-09-15,41
2016-09-16,41
2016-09-17,41
2016-09-18,41
2016-09-19,41
2016-09-20,41
2016-09-21,41
2016-09-22,44
2016-09-23,44
2016-09-24,44
2016-09-25,44
2016-09-26,44
2016-09-27,44
2016-09-28,44
2016-09-29,44
2016-09-30,44
2016-10-01,44
2016-10-02,44
2016-10-03,44
2016-10-04,44
2016-10-05,44
2016-10-06,44
2016-10-07,44
2016-10-08,44
2016-10-09,44
2016-10-10,44
2016-10-11,44
2016-10-12,44
2016-10-13,44
2016-10-14,44
2016-10-15,44
2016-10-16,44
2016-10-17,44
2016-10-18,44
2016-10-19,44
2016-10-20,44
2016-10-21,44
2016-10-22,44
2016-10-23,44
2016-10-24,44
2016-10-25,44
2016-10-26,44
2016-10-27,44
2016-10-28,44
2016-10-29,44
2016-10-30,44
2016-10-31,44
2016-11-01,44
2016-11-02,44
2016-11-03,44
2016-11-04,44
2016-11-05,44
2016-11-06,44
2016-11-07,44
2016-11-08,44
2016-11-09,44
2016-11-10,44
2016-11-11,44
2016-11-12,44
2016-11-13,44
2016-11-14,44
2016-11-15,44
2016-12-07,44
2016-12-08,44
2016-12-09,44
2016-12-10,44
2016-12-11,44
2016-12-12,46
2016-12-13,46
2016-12-14,46
2016-12-15,46
2016-12-16,46
2016-12-17,46
2016-12-18,46
2016-12-19,46
2016-12-20,46
2016-12-21,46
2016-12-22,46
2016-12-23,46
2016-12-24,46
2016-12-25,46
2016-12-26,46
2016-12-27,46
2016-12-28,46
2016-12-29,46
2016-12-30,46
2016-12-31,46
2017-01-01,46
2017-01-02,46
2017-01-03,46
2017-01-04,46
2017-01-05,46
2017-01-06,46
2017-01-07,46
2017-01-08,46
2017-01-09,46
2017-01-10,46
2017-01-11,46
2017-01-12,47
2017-01-13,47
2017-01-14,47
2017-01-15,47
2017-01-16,47
2017-01-17,47
2017-01-18,47
2017-01-19,47
2017-01-20,47
2017-01-21,47
2017-01-22,47
2017-01-23,47
2017-01-27,47
2017-01-28,47
2017-01-29,47
2017-01-30,47
2017-01-31,47
2017-02-01,47
2017-02-02,47
2017-02-03,47
2017-02-04,47
2017-02-05,47
2017-02-06,47
2017-02-07,47
2017-02-08,47
2017-02-09,47
2017-02-10,47
2017-02-11,47
2017-02-12,47
2017-02-13,47
2017-02-14,49
2017-02-15,49
2017-02-16,49
2017-02-18,49
2017-02-19,49
2017-02-20,49
2017-02-21,49
2017-02-22,49
2017-02-23,49
2017-02-24,49
2017-02-25,49
2017-02-26,49
2017-02-27,49
2017-02-28,49
2017-03-01,49
2017-03-02,49
2017-03-03,49
2017-03-04,49
2017-03-05,49
2017-03-06,49
2017-03-07,49
2017-03-08,49
2017-03-09,49
2017-03-10,49
2017-03-11,49
2017-03-12,49
2017-03-13,49
2017-03-14,49
2017-03-15,49
2017-03-16,49
2017-03-17,52
2017-03-18,52
2017-03-19,52
2017-03-20,52
2017-03-21,52
2017-03-22,52
2017-03-23,52
2017-03-24,52
2017-03-25,52
2017-03-26,52
2017-03-27,52
2017-03-28,52
2017-03-29,52
2017-03-30,52
2017-03-31,52
2017-04-01,52
2017-04-02,52
2017-04-03,52
2017-04-04,52
2017-04-12,52
2017-04-13,52
2017-04-14,52
2017-04-15,52
2017-04-16,52
2017-04-17,55
2017-04-18,55
2017-04-19,55
2017-04-20,55
2017-04-21,55
2017-04-22,55
2017-04-23,55
2017-04-24,55
2017-04-25,55
2017-04-26,55
2017-04-27,55
2017-04-28,55
2017-04-29,55
2017-04-30,55
2017-05-01,55
2017-05-02,55
2017-05-03,55
2017-05-04,55
2017-05-05,55
2017-05-06,55
2017-05-07,55
2017-05-08,55
2017-05-09,55
2017-05-10,55
2017-05-11,55
2017-05-12,55
2017-05-13,55
2017-05-14,55
2017-05-15,55
2017-05-16,55
2017-05-17,55
2017-05-18,55
2017-05-19,55
2017-05-20,58
2017-05-21,58
2017-05-22,58
2017-05-23,58
2017-05-24,58
2017-05-25,58
2017-05-26,58
2017-05-27,58
2017-05-28,58
2017-05-29,58
2017-05-30,58
2017-05-31,58
2017-06-01,58
2017-06-02,58
2017-06-03,58
2017-06-04,58
2017-06-05,58
2017-06-06,58
2017-06-07,58
2017-06-08,58
2017-06-09,58
2017-06-10,58
2017-06-11,58
2017-06-12,58
2017-06-13,58
2017-06-14,58
2017-06-15,58
2017-06-16,58
2017-06-17,58
2017-06-18,58
2017-06-19,58
2017-06-20,61
2017-06-21,61
2017-06-22,61
2017-06-23,61
2017-06-24,61
2017-06-25,61
2017-06-26,61
2017-06-27,61
2017-06-28,61
2017-06-29,61
2017-06-30,61
2017-07-01,61
2017-07-02,61
2017-07-03,61
2017-07-04,61
2017-07-05,61
2017-07-06,61
2017-07-07,61
2017-07-08,61
2017-07-13,61
2017-07-14,61
2017-07-15,61
2017-07-16,61
2017-07-17,61
2017-07-18,61
2017-07-19,61
2017-07-20,61
2017-07-21,61
2017-07-22,61
2017-07-23,61
2017-07-24,63
2017-07-25,63
2017-07-26,63
2017-07-27,63
2017-07-28,63
2017-07-29,63
2017-07-30,63
2017-07-31,63
2017-08-01,63
2017-08-02,63
2017-08-03,63
2017-08-04,63
2017-08-05,63
2017-08-06,63
2017-08-09,63
2017-08-10,63
2017-08-11,63
2017-08-12,63
2017-08-13,63
2017-08-14,63
2017-08-15,63
2017-08-16,63
2017-08-17,63
2017-08-18,63
2017-08-19,63
2017-08-20,63
2017-08-21,63
2017-08-22,63
2017-08-23,63
2017-08-24,63
2017-08-25,63
2017-08-26,63
2017-08-27,67
2017-08-28,67
2017-08-29,67
2017-08-30,67
2017-08-31,67
2017-09-01,67
2017-09-02,67
2017-09-03,67
2017-09-04,67
2017-09-05,67
2017-09-06,67
2017-09-07,67
2017-09-08,67
2017-09-09,67
2017-09-10,67
2017-09-11,67
2017-09-12,67
2017-09-13,67
2017-09-14,67
2017-09-15,67
2017-09-16,67
2017-09-17,67
2017-09-18,67
2017-09-19,67
2017-09-20,67
2017-09-21,67
2017-09-22,67
2017-09-23,67
2017-09-24,67
2017-09-25,67
2017-09-26,67
2017-09-27,67
2017-09-28,71
2017-09-29,71
2017-09-30,71
2017-10-01,71
2017-10-02,71
2017-10-03,71
2017-10-04,71
2017-10-05,71
2017-10-06,71
2017-10-07,71
2017-10-08,71
2017-10-09,71
2017-10-10,71
2017-10-11,71
2017-10-12,71
2017-10-13,71
2017-10-14,71
2017-10-15,71
2017-10-16,71
2017-10-17,71
2017-10-18,71
2017-10-19,71
2017-10-20,71
2017-10-21,71
2017-10-22,71
2017-10-23,71
2017-10-24,71
2017-10-25,71
2017-10-26,71
2017-10-27,71
2017-10-28,71
2017-10-29,71
2017-10-30,71
2017-10-31,71
2017-11-01,71
2017-11-02,71
2017-11-03,71
2017-11-04,71
2017-11-05,75
2017-11-06,75
2017-11-07,75
2017-11-08,75
2017-11-09,75
2017-11-10,75
2017-11-11,75
2017-11-12,75
2017-11-13,75
2017-11-14,75
2017-11-15,75
2017-11-16,75
2017-11-17,75
2017-11-18,75
2017-11-19,75
2017-11-20,75
2017-11-21,75
2017-11-22,75
2017-11-23,75
2017-11-24,75
2017-11-25,75
2017-11-26,75
2017-11-27,75
2017-11-28,75
2017-11-29,75
2017-11-30,75
2017-12-01,75
2017-12-02,75
2017-12-03,79
2017-12-04,79
2017-12-05,79
2017-12-06,79
2017-12-07,79
2017-12-08,79
2017-12-09,79
2017-12-10,79
2017-12-11,79
2017-12-12,79
2017-12-13,79
2017-12-14,79
2017-12-15,79
2017-12-16,79
2017-12-17,79
2017-12-18,79
2017-12-19,79
2017-12-20,79
2017-12-21,79
2017-12-22,79
2017-12-23,79
2017-12-24,79
2017-12-25,79
2017-12-26,79
2017-12-27,79
2017-12-28,79
2017-12-29,79
2017-12-30,79
2017-12-31,79
2018-01-01,83
2018-01-02,83
2018-01-03,83
2018-01-04,83
2018-01-05,83
2018-01-06,83
2018-01-07,83
2018-01-08,83
2018-01-09,83
2018-01-10,83
2018-01-11,83
2018-01-12,83
2018-01-13,83
2018-01-14,83
2018-01-15,83
2018-01-16,83
2018-01-17,83
2018-01-18,83
2018-01-19,83
2018-01-20,83
2018-01-21,83
2018-01-22,83
2018-01-23,83
2018-01-24,85
2018-01-25,85
2018-01-26,85
2018-01-27,85
2018-01-28,85
2018-01-29,85
2018-01-30,85
2018-01-31,85
2018-02-01,85
2018-02-02,85
2018-02-03,85
2018-02-04,85
2018-02-05,85
2018-02-06,85
2018-02-07,85
2018-02-08,85
2018-02-09,85
2018-02-10,85
2018-02-11,85
2018-02-12,85
2018-02-13,85
2018-02-14,85
2018-02-15,85
2018-02-16,85
2018-02-17,85
2018-02-18,85
2018-02-19,85
2018-02-20,85
2018-02-21,85
2018-02-22,85
2018-02-23,85
2018-02-24,85
2018-02-25,85
2018-02-26,85
2018-02-27,85
2018-02-28,85
2018-03-01,85
2018-03-02,85
2018-03-03,90
2018-03-04,90
2018-03-05,90
2018-03-06,90
2018-03-07,90
2018-03-08,90
2018-03-09,90
2018-03-10,90
2018-03-11,90
2018-03-12,90
2018-03-13,90
2018-03-14,90
2018-03-15,95
2018-03-16,95
2018-03-17,95
2018-03-18,95
2018-03-20,95
2018-03-21,95
2018-03-23,95
2018-03-24,95
2018-03-25,95
2018-03-26,95
2018-03-27,95
2018-03-28,95
2018-03-29,100
2018-03-30,100
2018-03-31,100
2018-04-02,100
2018-04-03,100
2018-04-04,100
2018-04-05,100
2018-04-06,100
2018-04-07,100
2018-04-08,100
2018-04-09,100
2018-04-10,100
2018-04-11,105
2018-04-12,105
2018-04-13,105
2018-04-14,105
2018-04-15,105
2018-04-16,105
2018-04-17,105
2018-04-18,105
2018-04-19,105
2018-04-20,105
2018-04-21,105
2018-04-22,105
2018-04-23,105
2018-04-24,105
2018-04-25,110
2018-04-26,110
2018-04-27,110
2018-04-28,110
2018-04-29,110
2018-04-30,110
2018-05-01,110
2018-05-03,110
2018-05-04,110
2018-05-05,110
2018-05-07,110
2018-05-08,110
2018-05-09,110
2018-05-10,110
2018-05-11,110
2018-05-12,116
2018-05-13,116
2018-05-14,116
2018-05-15,116
2018-05-16,116
2018-05-17,116
2018-05-18,116
2018-05-19,116
2018-05-20,116
2018-05-21,116
2018-05-22,116
2018-05-23,116
2018-05-24,122
2018-05-25,122
2018-05-26,122
2018-05-27,122
2018-05-28,122
2018-05-29,122
2018-05-30,122
2018-05-31,122
2018-06-01,122
2018-06-02,122
2018-06-03,122
2018-06-04,122
2018-06-05,122
2018-06-06,119
2018-06-07,119
2018-06-08,119
2018-06-09,119
2018-06-10,119
2018-06-11,119
2018-06-12,119
2018-06-13,119
2018-06-14,119
2018-06-15,119
2018-06-16,119
2018-06-17,119
2018-06-18,119
2018-06-19,113
2018-06-20,113
2018-06-21,113
2018-06-22,113
2018-06-23,113
2018-06-24,113
2018-06-25,113
2018-06-26,113
2018-06-27,113
2018-06-28,113
2018-06-29,113
2018-06-30,113
2018-07-01,113
2018-07-02,113
2018-07-03,117
2018-07-04,117
2018-07-05,117
2018-07-06,117
2018-07-07,117
2018-07-08,117
2018-07-09,117
2018-07-10,117
2018-07-11,117
2018-07-12,117
2018-07-13,117
2018-07-14,117
2018-07-15,117
2018-07-16,117
2018-07-17,117
2018-07-18,117
2018-07-19,117
2018-07-20,117
2018-07-21,117
2018-07-22,117
2018-07-23,112
2018-07-24,112
2018-07-25,112
2018-07-26,112
2018-07-27,112
2018-07-28,112
2018-07-29,112
2018-07-30,112
2018-07-31,112
2018-08-01,112
2018-08-02,112
2018-08-03,112
2018-08-04,111
2018-08-05,111
2018-08-06,111
2018-08-07,111
2018-08-08,111
2018-08-09,111
2018-08-10,111
2018-08-11,111
2018-08-12,111
2018-08-14,105
2018-08-16,105
2018-08-17,105
2018-08-18,105
2018-08-19,105
2018-08-20,105
2018-08-21,105
2018-08-22,105
2018-08-23,105
2018-08-24,99
2018-08-25,99
2018-08-26,99
2018-08-27,99
2018-08-28,99
2018-08-29,99
2018-08-30,99
2018-08-31,99
2018-09-01,99
2018-09-02,99
2018-09-03,95
2018-09-04,95
2018-09-05,95
2018-09-06,95
2018-09-07,95
2018-09-08,95
2018-09-09,95
2018-09-10,95
2018-09-11,95
2018-09-12,95
2018-09-13,95
2018-09-14,90
2018-09-15,90
2018-09-16,90
2018-09-17,90
2018-09-18,90
2018-09-19,90
2018-09-20,90
2018-09-21,90
2018-09-22,90
2018-09-23,90
2018-09-24,92
2018-09-25,92
2018-09-26,92
2018-09-27,92
2018-09-28,92
2018-09-29,92
2018-09-30,92
2018-10-01,92
2018-10-02,92
2018-10-03,92
2018-10-04,92
2018-10-05,92
2018-10-06,88
2018-10-07,88
2018-10-08,88
2018-10-09,88
2018-10-10,88
2018-10-11,88
2018-10-12,88
2018-10-13,88
2018-10-14,88
2018-10-15,88
2018-10-16,88
2018-10-17,88
2018-10-18,88
2018-10-19,88
2018-10-20,88
2018-10-21,88
2018-10-22,88
2018-10-23,88
2018-10-24,88
2018-10-25,88
2018-10-26,88
2018-10-27,88
2018-10-28,88
2018-10-29,91
2018-10-30,91
2018-10-31,91
2018-11-01,91
2018-11-03,91
2018-11-04,91
2018-11-05,91
2018-11-06,91
2018-11-07,91
2018-11-08,94
2018-11-09,94
2018-11-10,94
2018-11-11,94
2018-11-12,94
2018-11-13,94
2018-11-14,94
2018-11-15,94
2018-11-16,95
2018-11-17,95
2018-11-18,95
2018-11-19,95
2018-11-20,95
2018-11-21,95
2018-11-22,95
2018-11-23,90
2018-11-24,90
2018-11-25,90
2018-11-26,90
2018-11-27,90
2018-11-28,90
2018-11-29,90
2018-12-01,90
2018-12-02,90
2018-12-03,90
2018-12-04,90
2018-12-05,90
2018-12-07,90
2018-12-09,90
2018-12-10,90
2018-12-11,90
2018-12-12,90
2018-12-13,90
2018-12-14,90
2018-12-15,91
2018-12-16,91
2018-12-17,91
2018-12-18,91
2018-12-19,91
2018-12-20,91
2018-12-21,91
2018-12-22,91
2018-12-23,94
2018-12-24,94
2018-12-25,94
2018-12-26,94
2018-12-27,94
2018-12-28,94
2018-12-29,94
2018-12-30,94
2018-12-31,95
2019-01-01,95
2019-01-02,95
2019-01-03,95
2019-01-04,95
2019-01-05,95
2019-01-06,95
2019-01-08,90
2019-01-10,90
2019-01-11,90
2019-01-12,90
2019-01-13,90
2019-01-14,91
2019-01-15,91
2019-01-16,91
2019-01-17,91
2019-01-18,91
2019-01-19,91
2019-01-20,91
2019-01-21,90
2019-01-22,90
2019-01-23,90
2019-01-24,90
2019-01-25,90
2019-01-26,90
2019-01-27,90
2019-01-28,90
2019-01-29,90
2019-01-30,90
2019-01-31,90
2019-02-01,90
2019-02-02,90
2019-02-03,92
2019-02-04,92
2019-02-05,92
2019-02-06,92
2019-02-07,92
2019-02-08,92
2019-02-09,92
2019-02-10,92
2019-02-11,97
2019-02-12,97
2019-02-13,97
2019-02-14,97
2019-02-15,97
2019-02-16,97
2019-02-17,102
2019-02-18,102
2019-02-19,102
2019-02-20,102
2019-02-21,102
2019-02-22,102
2019-02-23,102
2019-02-24,102
2019-02-25,107
2019-02-26,107
2019-02-27,107
2019-02-28,107
2019-03-01,107
2019-03-02,107
2019-03-03,107
2019-03-04,107
2019-03-05,107
2019-03-06,107
2019-03-07,113
2019-03-08,113
2019-03-09,113
2019-03-10,113
2019-03-11,113
2019-03-12,113
2019-03-13,113
2019-03-14,119
2019-03-15,119
2019-03-16,119
2019-03-17,119
2019-03-18,119
2019-03-19,119
2019-03-20,119
2019-03-21,125
2019-03-22,125
2019-03-23,125
2019-03-24,125
2019-03-25,125
2019-03-26,125
2019-03-27,125
2019-03-28,125
2019-03-29,132
2019-03-30,132
2019-03-31,132
2019-04-01,132
2019-04-02,132
2019-04-03,132
2019-04-04,132
2019-04-05,129
2019-04-06,129
2019-04-07,129
2019-04-08,129
2019-04-09,129
2019-04-10,129
2019-04-11,129
2019-04-12,129
2019-04-13,129
2019-04-14,136
2019-04-15,136
2019-04-16,136
2019-04-17,136
2019-04-18,136
2019-04-19,136
2019-04-20,136
2019-04-21,136
2019-04-22,143
2019-04-23,143
2019-04-24,143
2019-04-25,143
2019-04-26,143
2019-04-27,143
2019-04-28,143
2019-04-29,143
2019-04-30,145
2019-05-01,145
2019-05-02,145
2019-05-03,145
2019-05-04,145
2019-05-05,145
2019-05-06,145
2019-05-07,145
2019-05-08,138
2019-05-09,138
2019-05-10,138
2019-05-11,138
2019-05-12,138
2019-05-13,138
2019-05-14,138
2019-05-15,138
2019-05-16,138
2019-05-17,144
2019-05-18,144
2019-05-19,144
2019-05-20,144
2019-05-21,144
2019-05-22,144
2019-05-23,144
2019-05-24,144
2019-05-25,144
2019-05-26,152
2019-05-27,152
2019-05-28,152
2019-05-29,152
2019-05-30,152
2019-05-31,152
2019-06-01,152
2019-06-02,152
2019-06-03,160
2019-06-04,160
2019-06-05,160
2019-06-06,160
2019-06-07,160
2019-06-08,160
2019-06-09,160
2019-06-10,160
2019-06-11,168
2019-06-12,168
2019-06-13,168
2019-06-14,168
2019-06-15,168
2019-06-16,168
2019-06-17,168
2019-06-18,159
2019-06-19,159
2019-06-20,159
2019-06-21,159
2019-06-22,159
2019-06-23,159
2019-06-24,159
2019-06-25,159
2019-06-26,152
2019-06-27,152
2019-06-28,152
2019-06-29,152
2019-06-30,152
2019-07-01,152
2019-07-02,152
2019-07-03,152
2019-07-04,152
2019-07-05,152
2019-07-06,152
2019-07-07,157
2019-07-08,157
2019-07-09,157
2019-07-10,157
2019-07-11,157
2019-07-12,157
2019-07-13,157
2019-07-14,157
2019-07-15,151
2019-07-16,151
2019-07-17,151
2019-07-18,151
2019-07-19,151
2019-07-20,151
2019-07-21,151
2019-07-22,151
2019-07-23,150
2019-07-24,150
2019-07-25,150
2019-07-26,150
2019-07-27,150
2019-07-28,150
2019-07-29,150
2019-07-30,150
2019-07-31,150
2019-08-01,150
2019-08-02,147
2019-08-03,147
2019-08-04,147
2019-08-05,147
2019-08-06,147
2019-08-07,147
2019-08-08,147
2019-08-09,142
2019-08-10,142
2019-08-11,142
2019-08-12,142
2019-08-13,142
2019-08-14,142
2019-08-15,142
2019-08-16,140
2019-08-17,140
2019-08-18,140
2019-08-19,140
2019-08-20,140
2019-08-21,140
2019-08-22,140
2019-08-23,140
2019-08-24,144
2019-08-24,144
2019-08-25,144
2019-08-25,144
2019-08-26,144
2019-08-27,144
2019-08-27,144
