date_obj,Assorted%20flowers price
2016-02-26,229
2016-02-27,229
2016-02-28,229
2016-02-29,229
2016-03-01,229
2016-03-02,229
2016-03-03,229
2016-03-04,229
2016-03-05,229
2016-03-06,229
2016-03-07,218
2016-03-08,218
2016-03-09,218
2016-03-10,218
2016-03-11,218
2016-03-12,218
2016-03-13,218
2016-03-14,218
2016-03-15,218
2016-03-16,218
2016-03-17,218
2016-03-18,208
2016-03-19,208
2016-03-20,208
2016-03-21,208
2016-03-22,208
2016-03-23,208
2016-03-24,208
2016-03-25,208
2016-03-26,208
2016-03-27,208
2016-03-28,208
2016-03-29,198
2016-03-30,198
2016-03-31,198
2016-04-01,198
2016-04-02,198
2016-04-03,198
2016-04-04,198
2016-04-05,198
2016-04-06,198
2016-04-07,198
2016-04-08,198
2016-04-09,198
2016-04-10,189
2016-04-11,189
2016-04-12,189
2016-04-13,189
2016-04-14,189
2016-04-15,189
2016-04-16,189
2016-04-17,189
2016-04-18,189
2016-04-19,189
2016-04-20,189
2016-04-21,180
2016-04-22,180
2016-04-23,180
2016-04-24,180
2016-04-25,180
2016-04-26,180
2016-04-27,180
2016-04-28,180
2016-04-29,180
2016-04-30,180
2016-05-01,180
2016-05-02,172
2016-05-03,172
2016-05-04,172
2016-05-05,172
2016-05-06,172
2016-05-07,172
2016-05-08,172
2016-05-09,172
2016-05-10,172
2016-05-11,172
2016-05-12,172
2016-05-13,164
2016-05-14,164
2016-05-15,164
2016-05-16,164
2016-05-17,164
2016-05-18,164
2016-05-19,164
2016-05-22,164
2016-05-23,164
2016-05-24,156
2016-05-25,156
2016-05-26,156
2016-05-27,156
2016-05-28,156
2016-05-29,156
2016-05-30,156
2016-05-31,156
2016-06-01,156
2016-06-02,156
2016-06-03,149
2016-06-04,149
2016-06-05,149
2016-06-06,149
2016-06-07,149
2016-06-08,149
2016-06-09,149
2016-06-10,149
2016-06-11,149
2016-06-12,142
2016-06-13,142
2016-06-14,142
2016-06-15,142
2016-06-16,142
2016-06-17,134
2016-06-18,134
2016-06-19,134
2016-06-20,134
2016-06-21,134
2016-06-22,134
2016-06-23,134
2016-06-24,127
2016-06-25,127
2016-06-26,127
2016-06-27,127
2016-06-28,127
2016-06-29,127
2016-06-30,127
2016-07-01,121
2016-07-02,121
2016-07-03,121
2016-07-04,121
2016-07-05,121
2016-07-06,121
2016-07-07,121
2016-07-08,121
2016-07-09,121
2016-07-10,116
2016-07-11,116
2016-07-12,116
2016-07-13,116
2016-07-14,116
2016-07-15,116
2016-07-16,116
2016-07-17,116
2016-07-18,116
2016-07-23,114
2016-07-24,114
2016-07-25,114
2016-07-26,114
2016-07-27,114
2016-07-28,114
2016-07-29,114
2016-07-30,114
2016-07-31,114
2016-08-01,114
2016-08-02,108
2016-08-03,108
2016-08-04,108
2016-08-05,108
2016-08-06,108
2016-08-07,108
2016-08-08,108
2016-08-09,108
2016-08-10,108
2016-08-11,108
2016-08-12,108
2016-08-13,108
2016-08-14,108
2016-08-15,103
2016-08-16,103
2016-08-17,103
2016-08-18,103
2016-08-19,103
2016-08-20,103
2016-08-21,103
2016-08-22,103
2016-08-23,103
2016-08-24,103
2016-08-25,103
2016-08-26,103
2016-08-28,103
2016-08-31,98
2016-09-01,98
2016-09-02,98
2016-09-03,98
2016-09-04,98
2016-09-05,98
2016-09-06,98
2016-09-07,98
2016-09-08,98
2016-09-09,98
2016-09-10,98
2016-09-11,98
2016-09-12,98
2016-09-13,98
2016-09-14,98
2016-09-15,93
2016-09-16,93
2016-09-17,93
2016-09-18,93
2016-09-19,93
2016-09-20,93
2016-09-21,93
2016-09-22,93
2016-09-23,93
2016-09-24,93
2016-09-25,93
2016-09-26,93
2016-09-27,93
2016-09-28,93
2016-09-29,93
2016-09-30,93
2016-10-01,93
2016-10-02,88
2016-10-03,88
2016-10-04,88
2016-10-05,88
2016-10-06,88
2016-10-07,88
2016-10-08,88
2016-10-09,88
2016-10-10,88
2016-10-11,88
2016-10-12,88
2016-10-13,88
2016-10-14,88
2016-10-15,88
2016-10-16,88
2016-10-17,83
2016-10-18,83
2016-10-19,83
2016-10-20,83
2016-10-21,83
2016-10-22,83
2016-10-23,83
2016-10-24,83
2016-10-25,83
2016-10-26,83
2016-10-27,83
2016-10-28,83
2016-10-29,83
2016-10-30,83
2016-10-31,83
2016-11-01,83
2016-11-02,78
2016-11-03,78
2016-11-04,78
2016-11-05,78
2016-11-06,78
2016-11-07,78
2016-11-08,78
2016-11-09,78
2016-11-10,78
2016-11-11,78
2016-11-12,78
2016-11-13,78
2016-11-14,78
2016-11-15,78
2016-12-07,71
2016-12-08,71
2016-12-09,71
2016-12-10,71
2016-12-11,71
2016-12-12,71
2016-12-13,71
2016-12-14,71
2016-12-15,71
2016-12-16,71
2016-12-17,67
2016-12-18,67
2016-12-19,67
2016-12-20,67
2016-12-21,67
2016-12-22,67
2016-12-23,67
2016-12-24,67
2016-12-25,67
2016-12-26,67
2016-12-27,67
2016-12-28,67
2016-12-29,67
2016-12-30,67
2016-12-31,67
2017-01-01,67
2017-01-02,67
2017-01-03,67
2017-01-04,67
2017-01-05,67
2017-01-06,67
2017-01-07,67
2017-01-08,67
2017-01-09,67
2017-01-10,67
2017-01-11,67
2017-01-12,66
2017-01-13,66
2017-01-14,66
2017-01-15,66
2017-01-16,66
2017-01-17,66
2017-01-18,66
2017-01-19,66
2017-01-20,66
2017-01-21,66
2017-01-22,66
2017-01-23,66
2017-01-27,63
2017-01-28,63
2017-01-29,63
2017-01-30,63
2017-01-31,63
2017-02-01,63
2017-02-02,63
2017-02-03,63
2017-02-04,63
2017-02-05,59
2017-02-06,59
2017-02-07,59
2017-02-08,59
2017-02-09,59
2017-02-10,59
2017-02-11,59
2017-02-12,59
2017-02-13,59
2017-02-14,59
2017-02-15,59
2017-02-16,57
2017-02-18,57
2017-02-19,57
2017-02-20,57
2017-02-21,57
2017-02-22,57
2017-02-23,57
2017-02-24,57
2017-02-25,57
2017-02-26,57
2017-02-27,57
2017-02-28,57
2017-03-01,54
2017-03-02,54
2017-03-03,54
2017-03-04,54
2017-03-05,54
2017-03-06,54
2017-03-07,54
2017-03-08,54
2017-03-09,54
2017-03-10,54
2017-03-11,54
2017-03-12,54
2017-03-13,51
2017-03-14,51
2017-03-15,51
2017-03-16,51
2017-03-17,51
2017-03-18,51
2017-03-19,51
2017-03-20,51
2017-03-21,51
2017-03-22,51
2017-03-23,51
2017-03-24,51
2017-03-25,51
2017-03-26,48
2017-03-27,48
2017-03-28,48
2017-03-29,48
2017-03-30,48
2017-03-31,48
2017-04-01,48
2017-04-02,48
2017-04-03,48
2017-04-04,48
2017-04-05,48
2017-04-12,46
2017-04-13,46
2017-04-14,46
2017-04-15,46
2017-04-16,46
2017-04-17,46
2017-04-18,46
2017-04-19,46
2017-04-20,45
2017-04-21,45
2017-04-22,45
2017-04-23,45
2017-04-24,45
2017-04-25,45
2017-04-26,45
2017-04-27,45
2017-04-28,45
2017-04-29,45
2017-04-30,45
2017-05-01,45
2017-05-02,43
2017-05-03,43
2017-05-04,43
2017-05-05,43
2017-05-06,43
2017-05-07,43
2017-05-08,43
2017-05-09,43
2017-05-10,43
2017-05-11,43
2017-05-12,43
2017-05-13,43
2017-05-14,43
2017-05-15,40
2017-05-16,40
2017-05-17,40
2017-05-18,40
2017-05-19,40
2017-05-20,40
2017-05-21,40
2017-05-22,40
2017-05-23,40
2017-05-24,40
2017-05-25,40
2017-05-26,40
2017-05-27,40
2017-05-28,38
2017-05-29,38
2017-05-30,38
2017-05-31,38
2017-06-01,38
2017-06-02,38
2017-06-03,38
2017-06-04,38
2017-06-05,38
2017-06-06,38
2017-06-07,36
2017-06-08,36
2017-06-09,36
2017-06-10,36
2017-06-11,36
2017-06-12,36
2017-06-13,36
2017-06-14,36
2017-06-15,36
2017-06-16,35
2017-06-17,35
2017-06-18,35
2017-06-19,35
2017-06-20,35
2017-06-21,35
2017-06-22,35
2017-06-23,35
2017-06-24,35
2017-06-25,35
2017-06-26,35
2017-06-27,35
2017-06-28,35
2017-06-29,35
2017-06-30,36
2017-07-01,36
2017-07-02,36
2017-07-03,36
2017-07-04,36
2017-07-05,36
2017-07-06,36
2017-07-07,36
2017-07-08,36
2017-07-09,36
2017-07-13,36
2017-07-14,36
2017-07-15,35
2017-07-16,35
2017-07-17,35
2017-07-18,35
2017-07-19,35
2017-07-20,35
2017-07-21,35
2017-07-22,35
2017-07-23,35
2017-07-24,35
2017-07-25,35
2017-07-26,35
2017-07-27,35
2017-07-28,35
2017-07-29,35
2017-07-30,35
2017-07-31,35
2017-08-01,35
2017-08-02,35
2017-08-03,35
2017-08-04,35
2017-08-05,35
2017-08-06,35
2017-08-07,35
2017-08-08,35
2017-08-09,35
2017-08-10,34
2017-08-11,34
2017-08-12,34
2017-08-13,34
2017-08-14,34
2017-08-15,34
2017-08-16,34
2017-08-17,34
2017-08-18,34
2017-08-19,34
2017-08-20,34
2017-08-21,34
2017-08-22,34
2017-08-23,35
2017-08-24,35
2017-08-25,35
2017-08-26,35
2017-08-27,35
2017-08-28,35
2017-08-29,35
2017-08-30,35
2017-08-31,35
2017-09-01,35
2017-09-02,35
2017-09-03,35
2017-09-04,35
2017-09-05,35
2017-09-06,35
2017-09-07,35
2017-09-08,35
2017-09-09,35
2017-09-10,35
2017-09-11,35
2017-09-12,35
2017-09-13,35
2017-09-14,35
2017-09-15,35
2017-09-16,35
2017-09-17,35
2017-09-18,35
2017-09-19,35
2017-09-20,35
2017-09-22,35
2017-09-23,35
2017-09-24,35
2017-09-25,35
2017-09-26,35
2017-09-27,35
2017-09-28,35
2017-09-29,35
2017-09-30,35
2017-10-01,34
2017-10-02,34
2017-10-03,34
2017-10-04,34
2017-10-05,34
2017-10-06,34
2017-10-07,34
2017-10-08,34
2017-10-09,34
2017-10-10,34
2017-10-11,34
2017-10-12,34
2017-10-13,34
2017-10-14,34
2017-10-15,34
2017-10-16,34
2017-10-17,34
2017-10-18,34
2017-10-19,34
2017-10-20,34
2017-10-21,34
2017-10-22,34
2017-10-23,34
2017-10-24,34
2017-10-25,34
2017-10-26,34
2017-10-27,34
2017-10-28,34
2017-10-29,34
2017-10-30,34
2017-10-31,33
2017-11-01,33
2017-11-02,33
2017-11-03,33
2017-11-04,33
2017-11-05,33
2017-11-06,33
2017-11-07,33
2017-11-08,33
2017-11-09,33
2017-11-10,33
2017-11-11,33
2017-11-12,33
2017-11-13,33
2017-11-14,33
2017-11-15,33
2017-11-16,31
2017-11-17,31
2017-11-18,31
2017-11-19,31
2017-11-20,31
2017-11-21,31
2017-11-22,31
2017-11-23,31
2017-11-24,31
2017-11-25,31
2017-11-26,31
2017-11-27,31
2017-11-28,31
2017-11-29,31
2017-11-30,31
2017-12-01,30
2017-12-02,30
2017-12-03,30
2017-12-04,30
2017-12-05,30
2017-12-06,30
2017-12-07,30
2017-12-08,30
2017-12-09,30
2017-12-10,30
2017-12-11,30
2017-12-12,30
2017-12-13,30
2017-12-14,30
2017-12-15,30
2017-12-16,30
2017-12-17,30
2017-12-18,30
2017-12-19,30
2017-12-20,30
2017-12-21,30
2017-12-22,30
2017-12-23,30
2017-12-24,30
2017-12-25,30
2017-12-26,30
2017-12-27,30
2017-12-28,30
2017-12-29,30
2017-12-30,30
2017-12-31,30
2018-01-01,30
2018-01-02,30
2018-01-03,30
2018-01-04,30
2018-01-05,30
2018-01-06,30
2018-01-07,30
2018-01-08,30
2018-01-09,29
2018-01-10,29
2018-01-11,29
2018-01-12,29
2018-01-13,29
2018-01-14,29
2018-01-15,29
2018-01-16,29
2018-01-17,29
2018-01-18,29
2018-01-19,29
2018-01-20,29
2018-01-21,28
2018-01-22,28
2018-01-23,28
2018-01-24,28
2018-01-25,28
2018-01-26,28
2018-01-27,28
2018-01-28,28
2018-01-29,28
2018-01-30,26
2018-01-31,26
2018-02-01,26
2018-02-02,26
2018-02-03,26
2018-02-04,26
2018-02-05,26
2018-02-06,26
2018-02-07,26
2018-02-08,26
2018-02-09,26
2018-02-10,26
2018-02-11,26
2018-02-12,26
2018-02-13,26
2018-02-14,26
2018-02-15,26
2018-02-16,26
2018-02-17,26
2018-02-18,26
2018-02-19,26
2018-02-20,26
2018-02-21,26
2018-02-22,26
2018-02-23,26
2018-02-24,26
2018-02-25,26
2018-02-26,26
2018-02-27,24
2018-02-28,24
2018-03-01,24
2018-03-02,24
2018-03-03,24
2018-03-04,24
2018-03-05,24
2018-03-06,24
2018-03-07,24
2018-03-08,24
2018-03-09,24
2018-03-10,25
2018-03-11,25
2018-03-12,25
2018-03-13,25
2018-03-14,25
2018-03-15,25
2018-03-16,25
2018-03-17,25
2018-03-18,25
2018-03-20,25
2018-03-22,25
2018-03-23,25
2018-03-24,24
2018-03-25,24
2018-03-26,24
2018-03-27,24
2018-03-28,24
2018-03-29,24
2018-03-30,24
2018-03-31,25
2018-04-01,25
2018-04-02,25
2018-04-03,25
2018-04-04,25
2018-04-05,25
2018-04-06,25
2018-04-07,25
2018-04-08,25
2018-04-09,26
2018-04-10,26
2018-04-11,26
2018-04-12,26
2018-04-13,26
2018-04-14,26
2018-04-15,26
2018-04-16,26
2018-04-17,26
2018-04-18,26
2018-04-19,26
2018-04-20,27
2018-04-21,27
2018-04-22,27
2018-04-23,27
2018-04-24,27
2018-04-25,27
2018-04-26,27
2018-04-27,27
2018-04-28,27
2018-04-29,27
2018-04-30,27
2018-05-01,29
2018-05-02,29
2018-05-03,29
2018-05-04,29
2018-05-05,29
2018-05-06,29
2018-05-07,29
2018-05-08,29
2018-05-09,29
2018-05-10,29
2018-05-11,29
2018-05-12,29
2018-05-13,29
2018-05-14,29
2018-05-15,29
2018-05-16,29
2018-05-17,29
2018-05-18,29
2018-05-19,30
2018-05-20,30
2018-05-21,30
2018-05-22,30
2018-05-23,30
2018-05-24,30
2018-05-25,30
2018-05-26,30
2018-05-27,30
2018-05-28,31
2018-05-29,31
2018-05-30,31
2018-05-31,31
2018-06-01,31
2018-06-02,31
2018-06-03,31
2018-06-04,31
2018-06-05,31
2018-06-06,31
2018-06-07,32
2018-06-08,32
2018-06-09,32
2018-06-10,32
2018-06-11,32
2018-06-12,32
2018-06-13,32
2018-06-14,32
2018-06-15,32
2018-06-16,32
2018-06-17,34
2018-06-18,34
2018-06-19,34
2018-06-20,34
2018-06-21,34
2018-06-22,34
2018-06-23,34
2018-06-24,34
2018-06-25,34
2018-06-26,34
2018-06-27,35
2018-06-28,35
2018-06-29,35
2018-06-30,35
2018-07-01,35
2018-07-02,35
2018-07-03,35
2018-07-04,35
2018-07-05,35
2018-07-06,35
2018-07-07,35
2018-07-08,36
2018-07-09,36
2018-07-10,36
2018-07-11,36
2018-07-12,36
2018-07-13,36
2018-07-14,36
2018-07-15,36
2018-07-16,36
2018-07-17,36
2018-07-18,36
2018-07-19,36
2018-07-20,36
2018-07-21,34
2018-07-22,34
2018-07-23,34
2018-07-24,34
2018-07-25,34
2018-07-26,34
2018-07-27,34
2018-07-28,34
2018-07-29,35
2018-07-30,35
2018-07-31,35
2018-08-01,35
2018-08-02,35
2018-08-03,35
2018-08-04,35
2018-08-05,35
2018-08-06,36
2018-08-07,36
2018-08-08,36
2018-08-09,36
2018-08-10,36
2018-08-11,36
2018-08-12,36
2018-08-14,35
2018-08-16,35
2018-08-17,35
2018-08-18,35
2018-08-19,35
2018-08-20,35
2018-08-21,35
2018-08-22,36
2018-08-23,36
2018-08-24,36
2018-08-25,36
2018-08-26,36
2018-08-27,36
2018-08-28,36
2018-08-29,34
2018-08-30,34
2018-08-31,34
2018-09-01,34
2018-09-02,34
2018-09-03,34
2018-09-04,34
2018-09-05,34
2018-09-06,34
2018-09-07,35
2018-09-08,35
2018-09-09,35
2018-09-10,35
2018-09-11,35
2018-09-12,35
2018-09-13,35
2018-09-14,35
2018-09-15,35
2018-09-16,35
2018-09-17,35
2018-09-18,35
2018-09-19,35
2018-09-20,35
2018-09-21,35
2018-09-22,35
2018-09-23,35
2018-09-24,35
2018-09-25,36
2018-09-26,36
2018-09-27,36
2018-09-28,36
2018-09-29,36
2018-09-30,36
2018-10-01,36
2018-10-02,36
2018-10-03,36
2018-10-04,37
2018-10-05,37
2018-10-06,37
2018-10-07,37
2018-10-08,37
2018-10-09,37
2018-10-10,37
2018-10-11,37
2018-10-12,37
2018-10-13,37
2018-10-14,38
2018-10-15,38
2018-10-16,38
2018-10-17,38
2018-10-18,38
2018-10-19,38
2018-10-20,38
2018-10-21,38
2018-10-22,38
2018-10-23,38
2018-10-24,40
2018-10-25,40
2018-10-26,40
2018-10-27,40
2018-10-28,40
2018-10-29,40
2018-10-30,40
2018-10-31,40
2018-11-01,40
2018-11-03,40
2018-11-04,40
2018-11-05,40
2018-11-06,40
2018-11-07,40
2018-11-08,40
2018-11-09,40
2018-11-10,40
2018-11-11,40
2018-11-12,41
2018-11-13,41
2018-11-14,41
2018-11-15,41
2018-11-16,41
2018-11-17,43
2018-11-18,43
2018-11-19,43
2018-11-20,43
2018-11-21,43
2018-11-22,46
2018-11-23,46
2018-11-24,46
2018-11-25,46
2018-11-26,46
2018-11-27,48
2018-11-28,48
2018-11-29,48
2018-12-01,47
2018-12-02,47
2018-12-03,47
2018-12-04,47
2018-12-05,46
2018-12-07,46
2018-12-09,45
2018-12-10,45
2018-12-11,45
2018-12-12,45
2018-12-13,44
2018-12-14,44
2018-12-15,44
2018-12-16,44
2018-12-17,44
2018-12-18,44
2018-12-19,44
2018-12-20,44
2018-12-21,44
2018-12-22,44
2018-12-23,44
2018-12-24,44
2018-12-25,44
2018-12-26,44
2018-12-27,44
2018-12-28,44
2018-12-29,44
2018-12-30,44
2018-12-31,44
2019-01-01,45
2019-01-02,45
2019-01-03,45
2019-01-04,45
2019-01-05,45
2019-01-06,46
2019-01-08,46
2019-01-10,46
2019-01-11,46
2019-01-12,47
2019-01-13,47
2019-01-14,47
2019-01-15,47
2019-01-16,47
2019-01-17,47
2019-01-18,47
2019-01-19,47
2019-01-20,47
2019-01-21,47
2019-01-22,49
2019-01-23,49
2019-01-24,49
2019-01-25,49
2019-01-26,49
2019-01-27,49
2019-01-28,49
2019-01-29,49
2019-01-30,49
2019-01-31,49
2019-02-01,50
2019-02-02,50
2019-02-03,50
2019-02-04,50
2019-02-05,50
2019-02-06,50
2019-02-07,50
2019-02-08,50
2019-02-09,50
2019-02-10,50
2019-02-11,50
2019-02-12,50
2019-02-13,49
2019-02-14,49
2019-02-15,49
2019-02-16,49
2019-02-17,49
2019-02-18,50
2019-02-19,50
2019-02-20,50
2019-02-21,50
2019-02-22,50
2019-02-23,50
2019-02-24,50
2019-02-25,50
2019-02-26,50
2019-02-27,50
2019-02-28,50
2019-03-01,50
2019-03-02,50
2019-03-03,50
2019-03-04,50
2019-03-05,50
2019-03-06,50
2019-03-07,50
2019-03-08,50
2019-03-09,50
2019-03-10,50
2019-03-11,50
2019-03-12,51
2019-03-13,51
2019-03-14,51
2019-03-15,51
2019-03-16,51
2019-03-17,51
2019-03-18,51
2019-03-19,51
2019-03-20,51
2019-03-21,51
2019-03-22,51
2019-03-23,51
2019-03-24,51
2019-03-25,51
2019-03-26,51
2019-03-27,51
2019-03-28,51
2019-03-29,51
2019-03-30,51
2019-03-31,51
2019-04-01,51
2019-04-02,51
2019-04-03,51
2019-04-04,50
2019-04-05,50
2019-04-06,50
2019-04-07,50
2019-04-08,50
2019-04-09,50
2019-04-10,50
2019-04-11,50
2019-04-12,50
2019-04-13,50
2019-04-14,50
2019-04-15,50
2019-04-16,50
2019-04-17,50
2019-04-18,50
2019-04-19,50
2019-04-20,51
2019-04-21,51
2019-04-22,51
2019-04-23,51
2019-04-24,51
2019-04-25,51
2019-04-26,51
2019-04-27,51
2019-04-28,52
2019-04-29,52
2019-04-30,52
2019-05-01,52
2019-05-02,52
2019-05-03,52
2019-05-04,52
2019-05-05,52
2019-05-06,51
2019-05-07,51
2019-05-08,51
2019-05-09,51
2019-05-10,51
2019-05-11,51
2019-05-12,51
2019-05-13,51
2019-05-14,51
2019-05-15,51
2019-05-16,51
2019-05-17,51
2019-05-18,51
2019-05-19,51
2019-05-20,51
2019-05-21,51
2019-05-22,53
2019-05-23,53
2019-05-24,53
2019-05-25,53
2019-05-26,53
2019-05-27,53
2019-05-28,53
2019-05-29,53
2019-05-30,53
2019-05-31,53
2019-06-01,53
2019-06-02,53
2019-06-03,53
2019-06-04,53
2019-06-05,53
2019-06-06,54
2019-06-07,54
2019-06-08,54
2019-06-09,54
2019-06-10,54
2019-06-11,54
2019-06-12,54
2019-06-13,54
2019-06-14,54
2019-06-15,56
2019-06-16,56
2019-06-17,56
2019-06-18,56
2019-06-19,56
2019-06-20,56
2019-06-21,56
2019-06-22,56
2019-06-23,58
2019-06-24,58
2019-06-25,58
2019-06-26,58
2019-06-27,58
2019-06-28,58
2019-06-29,58
2019-06-30,58
2019-07-01,58
2019-07-02,57
2019-07-03,57
2019-07-04,57
2019-07-05,57
2019-07-06,57
2019-07-07,57
2019-07-08,57
2019-07-09,57
2019-07-10,57
2019-07-11,57
2019-07-12,57
2019-07-13,57
2019-07-14,57
2019-07-15,57
2019-07-16,57
2019-07-17,57
2019-07-18,57
2019-07-19,57
2019-07-20,60
2019-07-21,60
2019-07-22,60
2019-07-23,60
2019-07-24,60
2019-07-25,62
2019-07-26,63
2019-07-27,65
2019-07-28,65
2019-07-29,66
2019-07-30,66
2019-07-31,68
2019-08-01,68
2019-08-02,68
2019-08-03,67
2019-08-04,67
2019-08-05,67
2019-08-06,67
2019-08-07,66
