date_obj,Marrentill%20potion%20(unf) price
2015-07-15,32
2015-07-16,32
2015-07-17,32
2015-07-18,32
2015-07-19,32
2015-07-20,32
2015-07-21,32
2015-07-22,32
2015-07-23,32
2015-07-24,32
2015-07-25,32
2015-07-26,32
2015-07-27,32
2015-07-28,32
2015-07-29,32
2015-07-30,32
2015-07-31,32
2015-08-01,32
2015-08-02,31
2015-08-03,31
2015-08-04,31
2015-08-05,31
2015-08-06,31
2015-08-07,31
2015-08-08,31
2015-08-09,30
2015-08-10,30
2015-08-11,30
2015-08-12,30
2015-08-13,30
2015-08-14,29
2015-08-15,29
2015-08-16,29
2015-08-17,29
2015-08-18,29
2015-08-19,29
2015-08-20,29
2015-08-21,28
2015-08-22,28
2015-08-23,28
2015-08-24,28
2015-08-25,28
2015-08-26,28
2015-08-27,28
2015-08-28,28
2015-08-29,28
2015-08-30,28
2015-08-31,28
2015-09-01,28
2015-09-02,28
2015-09-03,27
2015-09-04,27
2015-09-05,27
2015-09-06,27
2015-09-07,27
2015-09-08,27
2015-09-09,26
2015-09-10,26
2015-09-11,26
2015-09-12,26
2015-09-13,26
2015-09-14,26
2015-09-15,24
2015-09-16,24
2015-09-17,24
2015-09-18,24
2015-09-19,24
2015-09-20,24
2015-09-21,24
2015-09-22,23
2015-09-23,23
2015-09-24,23
2015-09-25,23
2015-09-27,23
2015-09-28,23
2015-09-29,22
2015-09-30,22
2015-10-05,22
2015-10-06,21
2015-10-07,21
2015-10-08,21
2015-10-09,21
2015-10-10,21
2015-10-11,21
2015-10-12,21
2015-10-13,20
2015-10-14,20
2015-10-15,20
2015-10-16,20
2015-10-17,20
2015-10-18,20
2015-10-19,20
2015-10-20,20
2015-10-22,20
2015-10-23,20
2015-10-24,20
2015-10-25,20
2015-10-26,20
2015-10-27,20
2015-10-29,20
2015-10-30,20
2015-10-31,20
2015-11-01,20
2015-11-02,20
2015-11-03,20
2015-11-04,20
2015-11-05,20
2015-11-06,20
2015-11-07,20
2015-11-08,20
2015-11-09,20
2015-11-10,20
2015-11-11,20
2015-11-12,20
2015-11-13,20
2015-11-14,20
2015-11-15,20
2015-11-16,21
2015-11-17,21
2015-11-18,21
2015-11-19,21
2015-11-20,21
2015-11-21,21
2015-11-22,23
2015-11-23,23
2015-11-24,23
2015-11-25,23
2015-11-26,23
2015-11-27,23
2015-11-28,23
2015-11-29,23
2015-11-30,23
2015-12-01,23
2015-12-02,23
2015-12-03,23
2015-12-04,25
2015-12-05,25
2015-12-06,25
2015-12-07,25
2015-12-08,25
2015-12-09,26
2015-12-10,26
2015-12-11,26
2015-12-12,26
2015-12-13,26
2015-12-14,26
2015-12-15,28
2015-12-16,28
2015-12-17,28
2015-12-18,28
2015-12-19,28
2015-12-20,29
2015-12-21,29
2015-12-22,29
2015-12-23,29
2015-12-24,29
2015-12-25,28
2015-12-26,28
2015-12-27,28
2015-12-28,28
2015-12-29,28
2015-12-30,28
2015-12-31,28
2016-01-01,28
2016-01-02,28
2016-01-03,28
2016-01-04,28
2016-01-05,28
2016-01-06,28
2016-01-07,28
2016-01-08,28
2016-01-09,28
2016-01-10,28
2016-01-11,28
2016-01-12,28
2016-01-13,28
2016-01-14,29
2016-01-15,29
2016-01-16,29
2016-01-17,29
2016-01-18,29
2016-01-19,31
2016-01-20,31
2016-01-21,31
2016-01-22,31
2016-01-23,31
2016-01-24,32
2016-01-25,32
2016-01-26,32
2016-01-27,32
2016-01-28,32
2016-01-29,33
2016-01-30,33
2016-01-31,33
2016-02-01,33
2016-02-02,33
2016-02-03,33
2016-02-04,33
2016-02-05,33
2016-02-06,33
2016-02-07,33
2016-02-08,32
2016-02-09,32
2016-02-10,32
2016-02-11,32
2016-02-12,32
2016-02-13,30
2016-02-14,30
2016-02-15,30
2016-02-16,30
2016-02-17,30
2016-02-18,30
2016-02-19,30
2016-02-20,30
2016-02-21,30
2016-02-22,30
2016-02-23,30
2016-02-24,29
2016-02-25,29
2016-02-26,29
2016-02-27,29
2016-02-28,29
2016-02-29,28
2016-03-01,28
2016-03-02,28
2016-03-03,28
2016-03-04,28
2016-03-05,28
2016-03-06,28
2016-03-07,28
2016-03-08,28
2016-03-09,28
2016-03-10,30
2016-03-11,30
2016-03-12,30
2016-03-13,30
2016-03-14,30
2016-03-15,31
2016-03-16,31
2016-03-17,31
2016-03-18,31
2016-03-19,31
2016-03-20,31
2016-03-21,31
2016-03-22,31
2016-03-23,31
2016-03-24,31
2016-03-25,31
2016-03-26,31
2016-03-27,31
2016-03-28,31
2016-03-29,30
2016-03-30,30
2016-03-31,30
2016-04-01,30
2016-04-02,30
2016-04-03,30
2016-04-04,29
2016-04-05,29
2016-04-06,29
2016-04-07,29
2016-04-08,29
2016-04-09,29
2016-04-10,29
2016-04-11,29
2016-04-12,29
2016-04-13,29
2016-04-14,31
2016-04-15,31
2016-04-16,31
2016-04-17,31
2016-04-18,32
2016-04-19,32
2016-04-20,32
2016-04-21,32
2016-04-22,32
2016-04-23,32
2016-04-24,32
2016-04-25,32
2016-04-26,32
2016-04-27,32
2016-04-28,32
2016-04-29,32
2016-04-30,32
2016-05-01,32
2016-05-02,32
2016-05-03,32
2016-05-04,32
2016-05-05,32
2016-05-06,32
2016-05-07,32
2016-05-08,32
2016-05-09,32
2016-05-10,32
2016-05-11,32
2016-05-12,32
2016-05-13,31
2016-05-14,31
2016-05-15,31
2016-05-16,31
2016-05-17,31
2016-05-18,31
2016-05-19,31
2016-05-22,31
2016-05-23,30
2016-05-24,30
2016-05-25,30
2016-05-26,30
2016-05-27,30
2016-05-28,30
2016-05-29,30
2016-05-30,30
2016-05-31,30
2016-06-01,31
2016-06-02,31
2016-06-03,31
2016-06-04,31
2016-06-05,33
2016-06-06,33
2016-06-07,33
2016-06-08,33
2016-06-09,33
2016-06-10,33
2016-06-11,33
2016-06-12,33
2016-06-13,33
2016-06-14,33
2016-06-15,33
2016-06-16,33
2016-06-17,33
2016-06-18,33
2016-06-19,33
2016-06-20,33
2016-06-21,33
2016-06-22,34
2016-06-23,34
2016-06-24,34
2016-06-25,34
2016-06-26,34
2016-06-27,36
2016-06-28,36
2016-06-29,36
2016-06-30,36
2016-07-01,38
2016-07-02,38
2016-07-03,38
2016-07-04,38
2016-07-05,38
2016-07-06,40
2016-07-07,40
2016-07-08,40
2016-07-09,40
2016-07-10,40
2016-07-11,40
2016-07-12,40
2016-07-13,40
2016-07-14,40
2016-07-15,40
2016-07-16,40
2016-07-17,40
2016-07-18,40
2016-07-23,40
2016-07-24,40
2016-07-25,42
2016-07-26,42
2016-07-27,42
2016-07-28,42
2016-07-29,42
2016-07-30,42
2016-07-31,45
2016-08-01,45
2016-08-02,45
2016-08-03,45
2016-08-04,45
2016-08-05,45
2016-08-06,46
2016-08-07,46
2016-08-08,46
2016-08-09,46
2016-08-10,46
2016-08-11,46
2016-08-12,46
2016-08-13,46
2016-08-14,46
2016-08-15,46
2016-08-16,46
2016-08-17,46
2016-08-18,46
2016-08-19,46
2016-08-20,46
2016-08-21,46
2016-08-22,46
2016-08-23,45
2016-08-24,45
2016-08-25,45
2016-08-26,45
2016-08-28,45
2016-08-31,46
2016-09-01,46
2016-09-02,46
2016-09-03,46
2016-09-04,45
2016-09-05,45
2016-09-06,45
2016-09-07,45
2016-09-08,45
2016-09-09,45
2016-09-10,45
2016-09-11,44
2016-09-12,44
2016-09-13,44
2016-09-14,44
2016-09-15,44
2016-09-16,44
2016-09-17,43
2016-09-18,43
2016-09-19,43
2016-09-20,43
2016-09-21,43
2016-09-22,43
2016-09-23,45
2016-09-24,45
2016-09-25,45
2016-09-26,45
2016-09-27,45
2016-09-28,45
2016-09-29,45
2016-09-30,46
2016-10-01,46
2016-10-02,46
2016-10-03,46
2016-10-04,46
2016-10-05,46
2016-10-06,46
2016-10-07,45
2016-10-08,45
2016-10-09,45
2016-10-10,45
2016-10-11,45
2016-10-12,45
2016-10-13,44
2016-10-14,44
2016-10-15,44
2016-10-16,44
2016-10-17,44
2016-10-18,44
2016-10-19,44
2016-10-20,44
2016-10-21,44
2016-10-22,44
2016-10-23,44
2016-10-24,44
2016-10-25,45
2016-10-26,45
2016-10-27,45
2016-10-28,45
2016-10-29,45
2016-10-30,45
2016-10-31,43
2016-11-01,43
2016-11-02,43
2016-11-03,43
2016-11-04,43
2016-11-05,43
2016-11-06,43
2016-11-07,43
2016-11-08,43
2016-11-09,43
2016-11-10,43
2016-11-11,43
2016-11-12,43
2016-11-13,43
2016-11-14,44
2016-12-07,46
2016-12-08,46
2016-12-09,48
2016-12-10,48
2016-12-11,48
2016-12-12,48
2016-12-13,48
2016-12-14,49
2016-12-15,49
2016-12-16,49
2016-12-17,49
2016-12-18,49
2016-12-19,49
2016-12-20,51
2016-12-21,51
2016-12-22,51
2016-12-23,51
2016-12-24,51
2016-12-25,53
2016-12-26,53
2016-12-27,53
2016-12-28,53
2016-12-29,53
2016-12-30,54
2016-12-31,54
2017-01-01,54
2017-01-02,54
2017-01-03,54
2017-01-04,56
2017-01-05,56
2017-01-06,56
2017-01-07,56
2017-01-08,58
2017-01-09,58
2017-01-10,58
2017-01-11,58
2017-01-12,60
2017-01-13,60
2017-01-14,60
2017-01-15,60
2017-01-16,61
2017-01-17,61
2017-01-18,61
2017-01-19,61
2017-01-20,65
2017-01-21,65
2017-01-22,65
2017-01-27,69
2017-01-28,70
2017-01-29,70
2017-01-30,70
2017-01-31,70
2017-02-01,72
2017-02-02,72
2017-02-03,72
2017-02-04,72
2017-02-05,72
2017-02-06,74
2017-02-07,74
2017-02-08,74
2017-02-09,74
2017-02-10,74
2017-02-11,74
2017-02-12,74
2017-02-13,74
2017-02-14,73
2017-02-15,73
2017-02-16,73
2017-02-18,73
2017-02-19,71
2017-02-20,71
2017-02-21,71
2017-02-22,71
2017-02-23,71
2017-02-24,69
2017-02-25,69
2017-02-26,69
2017-02-27,69
2017-02-28,67
2017-03-01,67
2017-03-02,67
2017-03-03,67
2017-03-04,65
2017-03-05,65
2017-03-06,65
2017-03-07,65
2017-03-08,65
2017-03-09,62
2017-03-10,62
2017-03-11,62
2017-03-12,62
2017-03-13,61
2017-03-14,61
2017-03-15,61
2017-03-16,61
2017-03-17,61
2017-03-18,60
2017-03-19,60
2017-03-20,60
2017-03-21,60
2017-03-22,58
2017-03-23,58
2017-03-24,58
2017-03-25,58
2017-03-26,56
2017-03-27,56
2017-03-28,56
2017-03-29,56
2017-03-30,56
2017-03-31,55
2017-04-01,55
2017-04-02,55
2017-04-03,55
2017-04-04,55
2017-04-12,54
2017-04-13,54
2017-04-14,54
2017-04-15,52
2017-04-16,52
2017-04-17,52
2017-04-18,52
2017-04-19,52
2017-04-20,50
2017-04-21,50
2017-04-22,50
2017-04-23,50
2017-04-24,50
2017-04-25,51
2017-04-26,51
2017-04-27,51
2017-04-28,51
2017-04-29,51
2017-04-30,49
2017-05-01,49
2017-05-02,49
2017-05-03,49
2017-05-04,49
2017-05-05,48
2017-05-06,48
2017-05-07,48
2017-05-08,48
2017-05-09,48
2017-05-10,47
2017-05-11,47
2017-05-12,47
2017-05-13,47
2017-05-14,47
2017-05-15,47
2017-05-16,47
2017-05-17,47
2017-05-18,47
2017-05-19,47
2017-05-20,49
2017-05-21,49
2017-05-22,49
2017-05-23,49
2017-05-24,49
2017-05-25,49
2017-05-26,51
2017-05-27,51
2017-05-28,51
2017-05-29,51
2017-05-30,51
2017-05-31,52
2017-06-01,52
2017-06-02,52
2017-06-03,52
2017-06-06,54
2017-06-07,54
2017-06-08,54
2017-06-09,54
2017-06-10,54
2017-06-11,54
2017-06-12,54
2017-06-13,54
2017-06-14,54
2017-06-15,55
2017-06-16,55
2017-06-17,55
2017-06-18,55
2017-06-19,55
2017-06-20,55
2017-06-21,55
2017-06-22,55
2017-06-23,55
2017-06-24,55
2017-06-25,55
2017-06-26,54
2017-06-27,54
2017-06-28,54
2017-06-29,54
2017-06-30,54
2017-07-01,54
2017-07-02,52
2017-07-03,52
2017-07-04,52
2017-07-05,52
2017-07-06,52
2017-07-07,52
2017-07-08,55
2017-07-13,55
2017-07-14,55
2017-07-15,55
2017-07-16,55
2017-07-17,55
2017-07-18,55
2017-07-19,55
2017-07-20,54
2017-07-21,54
2017-07-22,54
2017-07-23,54
2017-07-24,54
2017-07-25,54
2017-07-26,51
2017-07-27,51
2017-07-28,51
2017-07-29,51
2017-07-30,48
2017-07-31,48
2017-08-01,48
2017-08-02,48
2017-08-03,48
2017-08-04,45
2017-08-05,45
2017-08-06,45
2017-08-09,43
2017-08-10,43
2017-08-11,43
2017-08-12,43
2017-08-13,43
2017-08-14,43
2017-08-15,43
2017-08-16,43
2017-08-17,43
2017-08-18,43
2017-08-19,43
2017-08-20,41
2017-08-21,41
2017-08-22,41
2017-08-23,41
2017-08-24,41
2017-08-25,41
2017-08-26,41
2017-08-27,41
2017-08-28,41
2017-08-29,41
2017-08-30,41
2017-08-31,41
2017-09-01,42
2017-09-02,42
2017-09-03,42
2017-09-04,42
2017-09-05,42
2017-09-06,43
2017-09-07,46
2017-09-08,49
2017-09-09,50
2017-09-10,53
2017-09-11,54
2017-09-12,57
2017-09-13,60
2017-09-14,61
2017-09-15,61
2017-09-16,62
2017-09-17,59
2017-09-19,56
2017-09-20,53
2017-09-21,53
2017-09-22,50
2017-09-23,50
2017-09-24,47
2017-09-25,46
2017-09-26,48
2017-09-27,48
2017-09-28,51
2017-09-29,52
2017-09-30,52
2017-10-01,51
2017-10-02,48
2017-10-03,48
2017-10-04,47
2017-10-05,47
2017-10-06,48
2017-10-07,50
2017-10-08,50
2017-10-09,52
2017-10-10,52
2017-10-11,52
2017-10-12,49
2017-10-13,46
2017-10-14,43
2017-10-15,43
2017-10-16,41
2017-10-17,41
2017-10-18,40
2017-10-19,40
2017-10-20,39
2017-10-21,39
2017-10-22,39
2017-10-23,39
2017-10-24,39
2017-10-25,39
2017-10-26,39
2017-10-27,40
2017-10-28,40
2017-10-29,39
2017-10-30,39
2017-10-31,38
2017-11-02,37
2017-11-03,37
2017-11-04,38
2017-11-05,38
2017-11-06,40
2017-11-07,40
2017-11-08,42
2017-11-09,42
2017-11-10,45
2017-11-11,45
2017-11-12,45
2017-11-13,45
2017-11-14,45
2017-11-15,45
2017-11-16,44
2017-11-17,44
2017-11-18,42
2017-11-19,42
2017-11-20,43
2017-11-21,43
2017-11-22,45
2017-11-23,45
2017-11-24,42
2017-11-25,42
2017-11-26,39
2017-11-27,39
2017-11-28,37
2017-11-29,37
2017-11-30,37
2017-12-01,35
2017-12-02,35
2017-12-03,33
2017-12-04,33
2017-12-05,31
2017-12-06,31
2017-12-07,29
2017-12-08,29
2017-12-09,27
2017-12-10,28
2017-12-11,28
2017-12-12,29
2017-12-14,30
2017-12-15,31
2017-12-17,33
2017-12-18,33
2017-12-19,33
2017-12-20,34
2017-12-21,34
2017-12-22,35
2017-12-23,35
2017-12-24,37
2017-12-25,37
2017-12-26,39
2017-12-27,40
2017-12-28,40
2017-12-29,41
2017-12-30,42
2017-12-31,42
2018-01-01,43
2018-01-02,40
2018-01-03,40
2018-01-04,40
2018-01-05,38
2018-01-06,39
2018-01-07,41
2018-01-08,40
2018-01-09,40
2018-01-10,40
2018-01-11,42
2018-01-12,40
2018-01-13,39
2018-01-14,38
2018-01-15,37
2018-01-16,39
2018-01-17,40
2018-01-18,41
2018-01-19,41
2018-01-20,40
2018-01-21,40
2018-01-22,40
2018-01-23,42
2018-01-25,40
2018-01-26,40
2018-01-27,40
2018-01-28,40
2018-01-29,39
2018-01-31,39
2018-02-01,39
2018-02-02,40
2018-02-03,41
2018-02-04,43
2018-02-05,42
2018-02-06,42
2018-02-07,43
2018-02-08,43
2018-02-09,44
2018-02-10,44
2018-02-11,46
2018-02-12,47
2018-02-13,49
2018-02-14,47
2018-02-15,50
2018-02-16,53
2018-02-17,56
2018-02-18,58
2018-02-19,56
2018-02-20,53
2018-02-21,51
2018-02-22,48
2018-02-23,49
2018-02-24,49
2018-02-25,49
2018-02-26,48
2018-02-27,47
2018-03-01,47
2018-03-02,46
2018-03-03,46
2018-03-04,46
2018-03-05,49
2018-03-06,52
2018-03-07,55
2018-03-08,57
2018-03-09,60
2018-03-10,63
2018-03-11,67
2018-03-12,71
2018-03-13,74
2018-03-14,76
2018-03-15,76
2018-03-16,78
2018-03-17,75
2018-03-18,73
2018-03-19,73
2018-03-20,70
2018-03-21,66
2018-03-23,58
2018-03-24,55
2018-03-26,49
2018-03-27,46
2018-03-28,46
2018-03-29,43
2018-03-30,40
2018-03-31,38
2018-04-01,36
2018-04-02,35
2018-04-03,33
2018-04-04,35
2018-04-05,35
2018-04-06,37
2018-04-07,37
2018-04-08,35
2018-04-09,33
2018-04-10,31
2018-04-11,33
2018-04-12,35
2018-04-13,35
2018-04-14,35
2018-04-15,36
2018-04-16,36
2018-04-17,37
2018-04-18,37
2018-04-19,38
2018-04-20,39
2018-04-21,40
2018-04-22,40
2018-04-23,40
2018-04-24,41
2018-04-25,41
2018-04-26,41
2018-04-27,44
2018-04-28,44
2018-04-29,46
2018-04-30,49
2018-05-01,48
2018-05-04,45
2018-05-05,46
2018-05-06,46
2018-05-08,45
2018-05-09,44
2018-05-10,41
2018-05-11,41
2018-05-12,38
2018-05-13,38
2018-05-14,37
2018-05-15,37
2018-05-16,38
2018-05-17,40
2018-05-18,42
2018-05-19,43
2018-05-20,44
2018-05-21,45
2018-05-22,45
2018-05-23,42
2018-05-24,39
2018-05-25,37
2018-05-26,38
2018-05-27,38
2018-05-28,37
2018-05-29,36
2018-05-30,35
2018-05-31,36
2018-06-01,36
2018-06-02,35
2018-06-03,34
2018-06-04,34
2018-06-05,33
2018-06-06,32
2018-06-07,32
2018-06-08,32
2018-06-09,32
2018-06-10,32
2018-06-11,31
2018-06-12,30
2018-06-13,30
2018-06-14,32
2018-06-15,32
2018-06-16,31
2018-06-17,30
2018-06-18,32
2018-06-19,34
2018-06-20,34
2018-06-21,35
2018-06-22,35
2018-06-23,35
2018-06-24,36
2018-06-25,35
2018-06-26,37
2018-06-27,38
2018-06-28,39
2018-06-29,40
2018-06-30,41
2018-07-01,44
2018-07-02,44
2018-07-03,47
2018-07-04,50
2018-07-05,50
2018-07-06,53
2018-07-07,51
2018-07-08,53
2018-07-09,56
2018-07-10,55
2018-07-11,56
2018-07-12,53
2018-07-13,53
2018-07-14,54
2018-07-15,56
2018-07-16,57
2018-07-17,56
2018-07-18,54
2018-07-19,51
2018-07-20,48
2018-07-21,45
2018-07-22,43
2018-07-23,41
2018-07-24,40
2018-07-25,40
2018-07-26,39
2018-07-27,39
2018-07-28,39
2018-07-29,38
2018-07-30,37
2018-07-31,36
2018-08-01,36
2018-08-02,35
2018-08-03,34
2018-08-04,32
2018-08-05,33
2018-08-06,35
2018-08-07,36
2018-08-08,37
2018-08-09,37
2018-08-10,39
2018-08-11,39
2018-08-12,41
2018-08-14,45
2018-08-16,46
2018-08-17,45
2018-08-18,42
2018-08-19,42
2018-08-20,43
2018-08-21,41
2018-08-22,43
2018-08-23,44
2018-08-24,44
2018-08-25,42
2018-08-26,40
2018-08-27,39
2018-08-28,38
2018-08-29,39
2018-08-30,38
2018-08-31,38
2018-09-01,38
2018-09-02,37
2018-09-03,36
2018-09-04,37
2018-09-05,37
2018-09-06,37
2018-09-07,35
2018-09-08,34
2018-09-09,34
2018-09-10,33
2018-09-11,33
2018-09-12,34
2018-09-13,33
2018-09-14,31
2018-09-15,31
2018-09-16,31
2018-09-17,30
2018-09-18,29
2018-09-19,28
2018-09-20,27
2018-09-21,26
2018-09-22,26
2018-09-23,26
2018-09-24,26
2018-09-25,26
2018-09-26,26
2018-09-27,27
2018-09-28,28
2018-09-29,29
2018-09-30,28
2018-10-02,31
2018-10-03,32
2018-10-04,32
2018-10-05,33
2018-10-06,35
2018-10-07,37
2018-10-08,38
2018-10-09,39
2018-10-10,40
2018-10-11,41
2018-10-12,44
2018-10-13,47
2018-10-14,47
2018-10-15,49
2018-10-16,52
2018-10-17,53
2018-10-18,53
2018-10-19,52
2018-10-20,52
2018-10-21,54
2018-10-22,53
2018-10-23,51
2018-10-24,52
2018-10-25,53
2018-10-26,53
2018-10-27,53
2018-10-28,52
2018-10-29,52
2018-10-30,52
2018-10-31,51
2018-11-01,49
2018-11-03,47
2018-11-04,48
2018-11-05,47
2018-11-06,49
2018-11-07,52
2018-11-08,55
2018-11-09,54
2018-11-10,53
2018-11-11,51
2018-11-12,49
2018-11-13,50
2018-11-14,49
2018-11-15,51
2018-11-16,53
2018-11-17,53
2018-11-18,55
2018-11-19,57
2018-11-20,59
2018-11-21,59
2018-11-22,57
2018-11-23,55
2018-11-24,55
2018-11-25,56
2018-11-26,58
2018-11-27,60
2018-11-28,63
2018-11-29,62
2018-12-01,62
2018-12-02,64
2018-12-03,67
2018-12-04,69
2018-12-05,71
2018-12-07,67
2018-12-09,67
2018-12-10,65
2018-12-11,64
2018-12-12,65
2018-12-13,63
2018-12-14,61
2018-12-15,58
2018-12-16,58
2018-12-17,59
2018-12-18,58
2018-12-19,58
2018-12-20,57
2018-12-21,58
2018-12-22,59
2018-12-23,59
2018-12-24,58
2018-12-25,58
2018-12-26,58
2018-12-27,56
2018-12-28,55
2018-12-29,54
2018-12-30,51
2018-12-31,49
2019-01-01,46
2019-01-02,43
2019-01-03,40
2019-01-04,39
2019-01-05,38
2019-01-06,37
2019-01-08,38
2019-01-10,35
2019-01-11,36
2019-01-12,35
2019-01-13,37
2019-01-14,38
2019-01-15,38
2019-01-16,38
2019-01-17,38
2019-01-18,40
2019-01-19,40
2019-01-20,39
2019-01-21,38
2019-01-22,37
2019-01-23,36
2019-01-24,35
2019-01-25,34
2019-01-26,33
2019-01-27,32
2019-01-28,31
2019-01-29,30
2019-01-30,29
2019-01-31,28
2019-02-01,28
2019-02-02,30
2019-02-03,31
2019-02-04,33
2019-02-05,34
2019-02-06,35
2019-02-07,34
2019-02-08,33
2019-02-09,32
2019-02-10,31
2019-02-11,31
2019-02-12,30
2019-02-13,29
2019-02-14,30
2019-02-15,29
2019-02-16,28
2019-02-17,27
2019-02-18,26
2019-02-19,27
2019-02-20,27
2019-02-21,27
2019-02-22,27
2019-02-23,28
2019-02-24,28
2019-02-25,28
2019-02-26,28
2019-02-27,28
2019-02-28,29
2019-03-01,31
2019-03-02,33
2019-03-03,35
2019-03-04,37
2019-03-05,37
2019-03-06,36
2019-03-07,37
2019-03-08,37
2019-03-09,37
2019-03-10,37
2019-03-11,36
2019-03-12,36
2019-03-13,38
2019-03-14,37
2019-03-15,37
2019-03-16,39
2019-03-17,38
2019-03-18,38
2019-03-19,39
2019-03-20,39
2019-03-21,40
2019-03-22,38
2019-03-23,37
2019-03-24,37
2019-03-25,39
2019-03-26,40
2019-03-27,38
2019-03-28,39
2019-03-29,39
2019-03-30,39
2019-03-31,39
2019-04-01,39
2019-04-02,38
2019-04-03,37
2019-04-04,36
2019-04-05,35
2019-04-06,35
2019-04-07,34
2019-04-08,34
2019-04-09,34
2019-04-10,33
2019-04-11,33
2019-04-12,32
2019-04-13,31
2019-04-14,30
2019-04-15,30
2019-04-16,31
2019-04-17,32
2019-04-18,32
2019-04-19,34
2019-04-20,36
2019-04-21,38
2019-04-22,40
2019-04-23,40
2019-04-24,40
2019-04-25,41
2019-04-26,44
2019-04-27,44
2019-04-28,46
2019-04-29,49
2019-04-30,51
2019-05-01,53
2019-05-02,53
2019-05-03,52
2019-05-04,51
2019-05-05,51
2019-05-06,49
2019-05-07,48
2019-05-08,45
2019-05-09,43
2019-05-10,43
2019-05-11,42
2019-05-12,43
2019-05-13,46
2019-05-14,49
2019-05-15,52
2019-05-16,55
2019-05-17,56
2019-05-18,58
2019-05-19,60
2019-05-20,59
2019-05-21,56
2019-05-22,53
2019-05-23,50
2019-05-24,47
2019-05-25,45
2019-05-26,47
2019-05-27,46
2019-05-28,48
2019-05-29,48
2019-05-30,46
2019-05-31,45
2019-06-01,45
2019-06-02,44
2019-06-03,42
2019-06-04,42
2019-06-05,45
2019-06-06,45
2019-06-07,46
2019-06-08,44
2019-06-09,44
2019-06-10,43
2019-06-11,44
2019-06-12,43
2019-06-13,43
2019-06-14,45
2019-06-15,45
2019-06-16,45
2019-06-17,46
2019-06-18,48
2019-06-19,51
2019-06-20,54
2019-06-21,57
2019-06-22,59
2019-06-23,58
2019-06-24,57
2019-06-25,55
2019-06-26,53
2019-06-27,51
2019-06-28,51
2019-06-29,50
2019-06-30,48
2019-07-01,45
2019-07-02,43
2019-07-03,42
2019-07-04,43
2019-07-05,45
2019-07-06,47
2019-07-07,44
2019-07-08,43
2019-07-09,42
2019-07-10,41
2019-07-11,42
2019-07-12,43
2019-07-13,42
2019-07-14,43
2019-07-15,44
2019-07-16,44
2019-07-17,46
2019-07-18,45
2019-07-19,47
2019-07-20,47
2019-07-21,46
2019-07-22,46
2019-07-23,46
2019-07-24,44
2019-07-25,45
2019-07-26,45
2019-07-27,45
2019-07-28,45
2019-07-29,44
2019-07-30,44
2019-07-31,45
2019-08-01,44
2019-08-02,43
2019-08-03,40
2019-08-04,41
2019-08-05,41
2019-08-06,41
2019-08-07,42
2019-08-08,43
2019-08-09,42
2019-08-10,43
2019-08-11,42
2019-08-12,42
2019-08-13,42
2019-08-14,43
2019-08-15,43
2019-08-16,43
2019-08-17,45
2019-08-18,48
2019-08-19,51
2019-08-20,51
2019-08-21,52
2019-08-22,52
2019-08-23,51
2019-08-24,51
2019-08-24,51
2019-08-25,53
2019-08-25,53
2019-08-26,53
2019-08-26,53
2019-08-27,51
2019-08-27,51
2019-08-28,48
2019-08-29,45
2019-08-30,43
2019-08-31,43
2019-09-01,44
2019-09-02,41
2019-09-03,41
2019-09-04,38
2019-09-05,38
