date_obj,Tatty%20kyatt%20fur price
2019-05-03,574
2019-05-04,574
2019-05-05,574
2019-05-06,574
2019-05-07,553
2019-05-08,553
2019-05-09,553
2019-05-10,553
2019-05-11,553
2019-05-12,553
2019-05-13,553
2019-05-14,553
2019-05-15,553
2019-05-16,536
2019-05-17,536
2019-05-18,536
2019-05-19,536
2019-05-20,536
2019-05-21,536
2019-05-22,536
2019-05-23,536
2019-05-24,536
2019-05-25,536
2019-05-26,540
2019-05-27,540
2019-05-28,540
2019-05-29,540
2019-05-30,540
2019-05-31,540
2019-06-01,540
2019-06-02,540
2019-06-03,540
2019-06-04,517
2019-06-05,517
2019-06-06,517
2019-06-07,517
2019-06-08,517
2019-06-09,517
2019-06-10,517
2019-06-11,517
2019-06-12,517
2019-06-13,517
2019-06-14,499
2019-06-15,499
2019-06-16,499
2019-06-17,499
2019-06-18,499
2019-06-19,499
2019-06-20,499
2019-06-21,499
2019-06-22,499
2019-06-23,499
2019-06-24,499
2019-06-25,500
2019-06-26,500
2019-06-27,500
2019-06-28,500
2019-06-29,500
2019-06-30,500
2019-07-01,500
2019-07-02,500
2019-07-03,500
2019-07-04,500
2019-07-05,481
2019-07-06,481
2019-07-07,481
2019-07-08,481
2019-07-09,481
2019-07-10,481
2019-07-11,481
2019-07-12,481
2019-07-13,481
2019-07-14,458
2019-07-15,458
2019-07-16,458
2019-07-17,458
2019-07-18,458
2019-07-19,458
2019-07-20,458
2019-07-21,458
2019-07-22,437
2019-07-23,437
2019-07-24,437
2019-07-25,437
2019-07-26,437
2019-07-27,437
2019-07-28,437
2019-07-29,437
2019-07-30,437
2019-07-31,438
2019-08-01,438
2019-08-02,438
2019-08-03,438
2019-08-04,438
2019-08-05,438
2019-08-06,438
2019-08-07,438
2019-08-08,438
2019-08-09,438
2019-08-10,438
2019-08-11,426
2019-08-12,426
2019-08-13,426
2019-08-14,426
2019-08-15,426
2019-08-16,426
2019-08-17,426
2019-08-18,426
2019-08-19,408
2019-08-20,408
2019-08-21,408
2019-08-22,408
2019-08-23,408
2019-08-24,408
2019-08-24,408
2019-08-25,408
2019-08-25,408
2019-08-26,408
2019-08-26,408
2019-08-27,391
2019-08-27,391
2019-08-28,391
2019-08-29,391
2019-08-30,391
2019-08-31,391
2019-09-01,391
2019-09-02,391
2019-09-03,391
2019-09-04,391
2019-09-05,375
2019-09-06,375
2019-09-07,375
2019-09-08,375
2019-09-09,375
2019-09-10,375
2019-09-11,375
2019-09-12,375
2019-09-13,375
2019-09-14,375
2019-09-15,375
2019-09-16,387
2019-09-17,387
2019-09-18,387
2019-09-19,387
2019-09-20,387
2019-09-21,387
2019-09-22,387
2019-09-23,387
2019-09-24,387
2019-09-25,387
2019-09-26,387
2019-09-27,387
2019-09-28,374
2019-09-29,374
2019-09-30,374
2019-10-01,374
2019-10-02,374
2019-10-03,374
2019-10-04,374
2019-10-05,374
2019-10-06,374
2019-10-07,374
2019-10-08,374
2019-10-09,374
2019-10-10,362
2019-10-11,362
2019-10-12,362
2019-10-13,362
2019-10-14,362
2019-10-15,362
2019-10-16,362
2019-10-17,362
2019-10-18,362
2019-10-19,362
2019-10-20,362
2019-10-21,362
2019-10-22,362
2019-10-23,371
2019-10-24,371
2019-10-25,371
2019-10-26,371
2019-10-27,371
2019-10-28,371
2019-10-29,371
2019-10-30,371
2019-10-31,371
2019-11-01,371
2019-11-02,371
2019-11-03,360
2019-11-04,360
2019-11-05,360
2019-11-06,360
2019-11-07,360
2019-11-08,360
2019-11-09,360
2019-11-10,360
2019-11-11,360
2019-11-12,360
2019-11-13,360
2019-11-14,360
2019-11-15,360
2019-11-16,374
2019-11-17,374
2019-11-18,374
2019-11-19,374
2019-11-20,374
2019-11-21,374
2019-11-22,374
2019-11-23,374
2019-11-24,374
2019-11-25,374
2019-11-26,374
2019-11-27,374
2019-11-28,374
2019-11-29,374
2019-11-30,374
2019-12-01,374
2019-12-02,368
2019-12-03,368
2019-12-04,368
2019-12-05,368
2019-12-06,368
2019-12-07,368
2019-12-08,368
2019-12-09,368
2019-12-10,368
2019-12-11,368
2019-12-12,368
2019-12-13,368
2019-12-14,368
2019-12-15,355
2019-12-16,355
2019-12-17,355
2019-12-18,355
2019-12-19,355
2019-12-20,355
2019-12-21,355
2019-12-22,355
2019-12-23,355
2019-12-24,355
2019-12-25,355
2019-12-26,355
2019-12-27,355
2019-12-28,340
2019-12-29,340
2019-12-30,340
2019-12-31,340
2020-01-01,340
2020-01-02,340
2020-01-03,340
2020-01-04,340
2020-01-05,340
2020-01-06,340
2020-01-07,340
2020-01-08,340
2020-01-09,340
2020-01-10,335
2020-01-11,335
2020-01-12,335
2020-01-13,335
2020-01-14,335
2020-01-15,335
2020-01-16,335
2020-01-17,335
2020-01-18,335
2020-01-19,335
2020-01-20,335
2020-01-21,335
2020-01-22,327
2020-01-23,327
2020-01-24,327
2020-01-25,327
2020-01-26,327
2020-01-27,327
2020-01-28,327
2020-01-29,327
2020-01-30,327
2020-01-31,327
2020-02-01,327
2020-02-02,324
2020-02-03,324
2020-02-04,324
2020-02-05,324
2020-02-06,324
2020-02-07,324
2020-02-08,324
2020-02-09,324
2020-02-10,324
2020-02-11,334
2020-02-12,334
2020-02-13,334
2020-02-14,334
2020-02-15,334
2020-02-16,334
2020-02-17,334
2020-02-18,334
2020-02-19,334
2020-02-20,334
2020-02-21,336
2020-02-22,336
2020-02-23,336
2020-02-24,336
2020-02-25,336
2020-02-26,336
2020-02-27,336
2020-02-28,336
2020-02-29,336
2020-03-01,345
2020-03-02,345
2020-03-03,345
2020-03-04,345
2020-03-05,345
2020-03-06,345
2020-03-07,345
2020-03-08,345
2020-03-09,345
2020-03-10,345
2020-03-11,363
2020-03-12,363
2020-03-13,363
2020-03-14,363
2020-03-15,363
2020-03-16,363
2020-03-17,363
2020-03-18,363
2020-03-19,363
2020-03-20,363
2020-03-21,378
2020-03-22,378
2020-03-23,378
2020-03-24,378
2020-03-25,378
2020-03-26,378
2020-03-27,378
2020-03-28,390
2020-03-29,390
2020-03-30,390
2020-03-31,390
2020-04-01,390
2020-04-02,390
2020-04-03,390
2020-04-04,398
2020-04-05,398
2020-04-06,398
2020-04-07,398
2020-04-08,383
2020-04-09,383
2020-04-10,383
2020-04-11,383
2020-04-12,383
2020-04-13,378
2020-04-14,378
2020-04-15,378
2020-04-16,378
2020-04-17,378
2020-04-18,378
2020-04-19,372
2020-04-20,372
2020-04-21,372
2020-04-22,372
2020-04-23,372
2020-04-24,372
2020-04-25,362
2020-04-26,362
2020-04-27,362
2020-04-28,362
2020-04-29,344
2020-04-30,344
2020-05-01,344
2020-05-02,344
2020-05-03,344
2020-05-04,330
2020-05-05,330
2020-05-06,330
2020-05-07,330
2020-05-08,330
2020-05-09,315
2020-05-10,315
2020-05-11,315
2020-05-12,315
2020-05-13,315
