date_obj,Bronze%20knife price
2016-05-09,54
2016-05-10,54
2016-05-11,54
2016-05-12,55
2016-05-13,57
2016-05-14,57
2016-05-15,57
2016-05-16,57
2016-05-17,57
2016-05-18,57
2016-05-19,57
2016-05-22,60
2016-05-23,60
2016-05-24,60
2016-05-25,60
2016-05-26,59
2016-05-27,59
2016-05-28,59
2016-05-29,59
2016-05-30,59
2016-05-31,59
2016-06-01,59
2016-06-02,58
2016-06-03,58
2016-06-04,58
2016-06-05,58
2016-06-06,57
2016-06-07,57
2016-06-08,57
2016-06-09,57
2016-06-10,57
2016-06-11,59
2016-06-12,59
2016-06-13,59
2016-06-14,59
2016-06-15,59
2016-06-16,60
2016-06-17,60
2016-06-18,60
2016-06-19,60
2016-06-20,59
2016-06-21,59
2016-06-22,58
2016-06-23,59
2016-06-24,59
2016-06-25,59
2016-06-26,59
2016-06-27,59
2016-06-28,59
2016-06-29,59
2016-06-30,59
2016-07-01,59
2016-07-02,59
2016-07-03,59
2016-07-04,59
2016-07-05,59
2016-07-06,59
2016-07-07,58
2016-07-08,57
2016-07-09,55
2016-07-10,55
2016-07-11,56
2016-07-12,56
2016-07-13,56
2016-07-14,56
2016-07-15,56
2016-07-16,57
2016-07-17,57
2016-07-18,58
2016-07-23,58
2016-07-24,58
2016-07-25,58
2016-07-26,58
2016-07-27,57
2016-07-28,57
2016-07-29,56
2016-07-30,56
2016-07-31,56
2016-08-01,56
2016-08-02,57
2016-08-03,57
2016-08-04,57
2016-08-05,57
2016-08-06,56
2016-08-07,57
2016-08-08,57
2016-08-09,57
2016-08-10,57
2016-08-11,57
2016-08-12,57
2016-08-13,57
2016-08-14,57
2016-08-15,56
2016-08-16,56
2016-08-17,56
2016-08-18,56
2016-08-19,56
2016-08-20,56
2016-08-21,56
2016-08-22,56
2016-08-23,56
2016-08-24,57
2016-08-25,57
2016-08-26,57
2016-08-28,57
2016-08-31,55
2016-09-01,55
2016-09-02,55
2016-09-03,55
2016-09-04,53
2016-09-05,53
2016-09-06,52
2016-09-07,52
2016-09-08,50
2016-09-09,50
2016-09-10,49
2016-09-11,49
2016-09-12,50
2016-09-13,50
2016-09-14,52
2016-09-15,52
2016-09-16,52
2016-09-17,52
2016-09-18,52
2016-09-19,52
2016-09-20,52
2016-09-21,52
2016-09-22,53
2016-09-23,53
2016-09-24,53
2016-09-25,53
2016-09-26,53
2016-09-27,53
2016-09-28,53
2016-09-29,51
2016-09-30,51
2016-10-01,50
2016-10-02,50
2016-10-03,50
2016-10-04,49
2016-10-05,49
2016-10-06,48
2016-10-07,48
2016-10-08,49
2016-10-09,49
2016-10-10,47
2016-10-11,47
2016-10-12,45
2016-10-13,45
2016-10-14,46
2016-10-15,46
2016-10-16,47
2016-10-17,46
2016-10-18,46
2016-10-19,47
2016-10-20,47
2016-10-21,48
2016-10-22,48
2016-10-23,48
2016-10-24,48
2016-10-25,48
2016-10-26,48
2016-10-27,48
2016-10-28,48
2016-10-29,47
2016-10-30,47
2016-10-31,47
2016-11-01,47
2016-11-02,49
2016-11-03,49
2016-11-04,51
2016-11-05,51
2016-11-06,51
2016-11-07,51
2016-11-08,49
2016-11-09,49
2016-11-10,48
2016-11-11,48
2016-11-12,47
2016-11-13,47
2016-11-14,48
2016-11-15,48
2016-12-07,50
2016-12-08,49
2016-12-09,49
2016-12-10,49
2016-12-11,49
2016-12-12,50
2016-12-13,50
2016-12-14,51
2016-12-15,51
2016-12-16,51
2016-12-17,51
2016-12-18,51
2016-12-19,53
2016-12-20,53
2016-12-21,53
2016-12-22,53
2016-12-23,53
2016-12-24,53
2016-12-25,53
2016-12-26,53
2016-12-27,54
2016-12-28,54
2016-12-29,55
2016-12-30,55
2016-12-31,54
2017-01-01,54
2017-01-02,53
2017-01-03,53
2017-01-04,53
2017-01-05,53
2017-01-06,52
2017-01-07,53
2017-01-08,53
2017-01-09,52
2017-01-10,52
2017-01-11,52
2017-01-12,52
2017-01-13,52
2017-01-14,52
2017-01-15,52
2017-01-16,52
2017-01-17,51
2017-01-18,52
2017-01-19,52
2017-01-20,51
2017-01-21,50
2017-01-22,50
2017-01-23,51
2017-01-27,51
2017-01-28,52
2017-01-29,52
2017-01-30,52
2017-01-31,52
2017-02-01,53
2017-02-02,53
2017-02-03,53
2017-02-04,52
2017-02-05,52
2017-02-06,51
2017-02-07,51
2017-02-08,50
2017-02-09,50
2017-02-10,50
2017-02-11,51
2017-02-12,51
2017-02-13,52
2017-02-14,53
2017-02-15,53
2017-02-16,53
2017-02-18,53
2017-02-19,52
2017-02-20,52
2017-02-21,52
2017-02-22,52
2017-02-23,53
2017-02-24,53
2017-02-25,54
2017-02-26,54
2017-02-27,54
2017-02-28,54
2017-03-01,54
2017-03-02,54
2017-03-03,54
2017-03-04,56
2017-03-05,56
2017-03-06,57
2017-03-07,57
2017-03-08,57
2017-03-09,57
2017-03-10,57
2017-03-11,57
2017-03-12,57
2017-03-13,58
2017-03-14,58
2017-03-15,57
2017-03-16,57
2017-03-17,56
2017-03-18,56
2017-03-19,56
2017-03-20,56
2017-03-21,56
2017-03-22,56
2017-03-23,57
2017-03-24,57
2017-03-25,56
2017-03-26,56
2017-03-27,56
2017-03-28,56
2017-03-29,56
2017-03-30,56
2017-03-31,58
2017-04-01,58
2017-04-02,59
2017-04-03,60
2017-04-04,60
2017-04-12,64
2017-04-13,63
2017-04-14,63
2017-04-15,63
2017-04-16,61
2017-04-17,62
2017-04-18,62
2017-04-19,61
2017-04-20,61
2017-04-21,61
2017-04-22,61
2017-04-23,60
2017-04-24,60
2017-04-25,60
2017-04-26,60
2017-04-27,59
2017-04-28,59
2017-04-29,58
2017-04-30,58
2017-05-01,56
2017-05-02,55
2017-05-03,55
2017-05-04,54
2017-05-05,54
2017-05-06,53
2017-05-07,53
2017-05-08,53
2017-05-09,53
2017-05-10,53
2017-05-11,53
2017-05-12,53
2017-05-13,54
2017-05-14,54
2017-05-15,54
2017-05-16,54
2017-05-17,54
2017-05-18,56
2017-05-19,56
2017-05-20,57
2017-05-21,57
2017-05-22,55
2017-05-23,55
2017-05-24,55
2017-05-25,55
2017-05-26,55
2017-05-27,55
2017-05-28,55
2017-05-29,55
2017-05-30,56
2017-05-31,56
2017-06-01,57
2017-06-02,57
2017-06-03,58
2017-06-04,58
2017-06-05,59
2017-06-06,59
2017-06-07,59
2017-06-08,59
2017-06-09,58
2017-06-10,56
2017-06-11,54
2017-06-12,54
2017-06-13,54
2017-06-14,54
2017-06-15,54
2017-06-16,54
2017-06-17,53
2017-06-18,53
2017-06-19,52
2017-06-20,51
2017-06-21,51
2017-06-22,50
2017-06-23,50
2017-06-24,50
2017-06-25,50
2017-06-26,50
2017-06-27,50
2017-06-28,49
2017-06-29,49
2017-06-30,49
2017-07-01,49
2017-07-02,50
2017-07-03,50
2017-07-04,50
2017-07-05,50
2017-07-06,50
2017-07-07,50
2017-07-08,50
2017-07-13,49
2017-07-14,48
2017-07-15,48
2017-07-16,48
2017-07-17,47
2017-07-18,47
2017-07-19,46
2017-07-20,46
2017-07-21,45
2017-07-22,45
2017-07-23,45
2017-07-24,45
2017-07-25,45
2017-07-26,46
2017-07-27,46
2017-07-28,47
2017-07-29,47
2017-07-30,47
2017-07-31,47
2017-08-01,47
2017-08-02,47
2017-08-03,47
2017-08-04,47
2017-08-05,47
2017-08-06,47
2017-08-09,47
2017-08-10,47
2017-08-11,47
2017-08-12,47
2017-08-13,48
2017-08-14,48
2017-08-15,48
2017-08-16,48
2017-08-17,48
2017-08-18,48
2017-08-19,48
2017-08-20,47
2017-08-21,47
2017-08-22,47
2017-08-23,47
2017-08-24,47
2017-08-25,47
2017-08-26,46
2017-08-27,46
2017-08-28,46
2017-08-29,46
2017-08-30,46
2017-08-31,46
2017-09-01,46
2017-09-02,46
2017-09-03,46
2017-09-04,46
2017-09-05,46
2017-09-06,47
2017-09-07,47
2017-09-08,47
2017-09-09,48
2017-09-10,48
2017-09-11,48
2017-09-12,48
2017-09-13,48
2017-09-14,48
2017-09-15,48
2017-09-16,48
2017-09-17,48
2017-09-18,48
2017-09-19,48
2017-09-20,48
2017-09-21,48
2017-09-22,48
2017-09-23,48
2017-09-24,48
2017-09-25,49
2017-09-26,49
2017-09-27,49
2017-09-28,48
2017-09-29,48
2017-09-30,48
2017-10-01,48
2017-10-02,47
2017-10-03,47
2017-10-04,47
2017-10-05,47
2017-10-06,47
2017-10-07,47
2017-10-08,47
2017-10-09,46
2017-10-10,46
2017-10-11,46
2017-10-12,47
2017-10-13,47
2017-10-14,48
2017-10-15,48
2017-10-16,48
2017-10-17,48
2017-10-18,48
2017-10-19,47
2017-10-20,47
2017-10-21,47
2017-10-22,46
2017-10-23,46
2017-10-24,46
2017-10-25,47
2017-10-26,47
2017-10-27,47
2017-10-28,47
2017-10-29,47
2017-10-30,47
2017-10-31,45
2017-11-01,45
2017-11-02,45
2017-11-03,44
2017-11-04,44
2017-11-05,42
2017-11-06,42
2017-11-07,42
2017-11-08,40
2017-11-09,40
2017-11-10,38
2017-11-11,38
2017-11-12,37
2017-11-13,37
2017-11-14,36
2017-11-15,36
2017-11-16,35
2017-11-17,35
2017-11-18,35
2017-11-19,34
2017-11-20,34
2017-11-21,33
2017-11-22,33
2017-11-23,32
2017-11-24,32
2017-11-25,31
2017-11-26,31
2017-11-27,31
2017-11-28,30
2017-11-29,30
2017-11-30,30
2017-12-01,29
2017-12-02,29
2017-12-03,29
2017-12-04,29
2017-12-05,30
2017-12-06,30
2017-12-07,29
2017-12-08,29
2017-12-09,28
2017-12-10,28
2017-12-11,28
2017-12-12,28
2017-12-13,28
2017-12-14,28
2017-12-15,29
2017-12-16,29
2017-12-17,29
2017-12-18,30
2017-12-19,30
2017-12-20,31
2017-12-21,31
2017-12-22,31
2017-12-23,31
2017-12-24,32
2017-12-25,32
2017-12-26,32
2017-12-27,32
2017-12-28,32
2017-12-29,32
2017-12-30,32
2017-12-31,32
2018-01-01,33
2018-01-02,33
2018-01-03,33
2018-01-04,33
2018-01-05,33
2018-01-06,33
2018-01-07,34
2018-01-08,34
2018-01-09,34
2018-01-10,34
2018-01-11,34
2018-01-12,34
2018-01-13,34
2018-01-14,34
2018-01-15,34
2018-01-16,34
2018-01-17,33
2018-01-18,33
2018-01-19,33
2018-01-20,33
2018-01-21,33
2018-01-22,33
2018-01-23,33
2018-01-24,32
2018-01-25,32
2018-01-26,32
2018-01-27,32
2018-01-28,32
2018-01-29,32
2018-01-30,32
2018-01-31,31
2018-02-01,30
2018-02-02,30
2018-02-03,30
2018-02-04,30
2018-02-05,30
2018-02-06,30
2018-02-07,30
2018-02-08,30
2018-02-09,30
2018-02-10,30
2018-02-11,31
2018-02-12,32
2018-02-13,33
2018-02-14,34
2018-02-15,33
2018-02-16,33
2018-02-17,33
2018-02-18,33
2018-02-19,33
2018-02-20,33
2018-02-21,33
2018-02-22,34
2018-02-23,33
2018-02-24,33
2018-02-25,33
2018-02-26,33
2018-02-27,33
2018-02-28,33
2018-03-01,33
2018-03-02,32
2018-03-03,33
2018-03-04,33
2018-03-05,34
2018-03-06,33
2018-03-07,33
2018-03-08,34
2018-03-09,33
2018-03-10,33
2018-03-11,33
2018-03-12,33
2018-03-13,32
2018-03-14,32
2018-03-15,32
2018-03-16,32
2018-03-17,32
2018-03-18,33
2018-03-19,33
2018-03-20,34
2018-03-21,34
2018-03-23,33
2018-03-24,33
2018-03-25,33
2018-03-26,33
2018-03-27,33
2018-03-28,33
2018-03-29,33
2018-03-30,32
2018-03-31,31
2018-04-01,30
2018-04-02,30
2018-04-03,30
2018-04-04,30
2018-04-05,30
2018-04-06,31
2018-04-07,31
2018-04-08,31
2018-04-09,30
2018-04-10,30
2018-04-11,29
2018-04-12,30
2018-04-13,30
2018-04-14,29
2018-04-15,29
2018-04-16,29
2018-04-17,28
2018-04-18,28
2018-04-19,28
2018-04-20,28
2018-04-21,27
2018-04-22,27
2018-04-23,27
2018-04-24,27
2018-04-25,28
2018-04-26,28
2018-04-27,28
2018-04-28,29
2018-04-29,29
2018-04-30,29
2018-05-01,29
2018-05-02,29
2018-05-03,29
2018-05-04,30
2018-05-05,29
2018-05-06,29
2018-05-07,28
2018-05-08,28
2018-05-09,28
2018-05-10,28
2018-05-11,28
2018-05-12,28
2018-05-13,28
2018-05-14,28
2018-05-15,28
2018-05-16,28
2018-05-17,28
2018-05-18,28
2018-05-19,29
2018-05-20,29
2018-05-21,30
2018-05-22,30
2018-05-23,29
2018-05-24,29
2018-05-25,29
2018-05-26,28
2018-05-27,28
2018-05-28,28
2018-05-29,28
2018-05-30,28
2018-05-31,28
2018-06-01,29
2018-06-02,29
2018-06-03,29
2018-06-04,29
2018-06-05,29
2018-06-06,29
2018-06-07,29
2018-06-08,29
2018-06-09,29
2018-06-10,30
2018-06-11,30
2018-06-12,30
2018-06-13,30
2018-06-14,31
2018-06-15,31
2018-06-16,31
2018-06-17,30
2018-06-18,30
2018-06-19,30
2018-06-20,30
2018-06-21,30
2018-06-22,30
2018-06-23,30
2018-06-24,30
2018-06-25,30
2018-06-26,30
2018-06-27,30
2018-06-28,30
2018-06-29,31
2018-06-30,31
2018-07-01,30
2018-07-02,30
2018-07-03,30
2018-07-04,30
2018-07-05,30
2018-07-06,30
2018-07-07,31
2018-07-08,31
2018-07-09,31
2018-07-10,31
2018-07-11,31
2018-07-12,31
2018-07-13,31
2018-07-14,32
2018-07-15,31
2018-07-16,31
2018-07-17,30
2018-07-18,29
2018-07-19,30
2018-07-20,30
2018-07-21,30
2018-07-22,30
2018-07-23,30
2018-07-24,30
2018-07-25,30
2018-07-26,30
2018-07-27,29
2018-07-28,28
2018-07-29,28
2018-07-30,28
2018-07-31,28
2018-08-01,26
2018-08-02,26
2018-08-03,26
2018-08-04,26
2018-08-05,27
2018-08-06,27
2018-08-07,25
2018-08-08,25
2018-08-09,24
2018-08-10,23
2018-08-11,22
2018-08-12,23
2018-08-14,23
2018-08-16,23
2018-08-17,23
2018-08-18,24
2018-08-19,25
2018-08-20,24
2018-08-21,23
2018-08-22,23
2018-08-23,23
2018-08-24,24
2018-08-25,24
2018-08-26,25
2018-08-27,25
2018-08-28,25
2018-08-29,24
2018-08-30,24
2018-08-31,24
2018-09-01,24
2018-09-02,24
2018-09-03,22
2018-09-04,21
2018-09-05,21
2018-09-06,22
2018-09-07,21
2018-09-08,21
2018-09-09,21
2018-09-10,20
2018-09-11,20
2018-09-12,19
2018-09-13,19
2018-09-14,20
2018-09-15,20
2018-09-16,21
2018-09-17,23
2018-09-18,24
2018-09-19,25
2018-09-20,26
2018-09-21,26
2018-09-22,26
2018-09-23,27
2018-09-24,28
2018-09-25,28
2018-09-26,28
2018-09-27,29
2018-09-28,30
2018-09-29,29
2018-09-30,29
2018-10-01,30
2018-10-02,30
2018-10-03,30
2018-10-04,30
2018-10-05,29
2018-10-06,29
2018-10-07,29
2018-10-08,28
2018-10-09,28
2018-10-10,28
2018-10-11,28
2018-10-12,27
2018-10-13,27
2018-10-14,27
2018-10-15,27
2018-10-16,28
2018-10-17,27
2018-10-18,27
2018-10-19,29
2018-10-20,29
2018-10-21,29
2018-10-22,30
2018-10-23,31
2018-10-24,32
2018-10-25,32
2018-10-26,32
2018-10-27,31
2018-10-28,31
2018-10-29,31
2018-10-30,31
2018-10-31,31
2018-11-01,32
2018-11-03,31
2018-11-04,31
2018-11-05,31
2018-11-06,31
2018-11-07,31
2018-11-08,31
2018-11-09,30
2018-11-10,29
2018-11-11,29
2018-11-12,30
2018-11-13,30
2018-11-15,30
2018-11-16,30
2018-11-17,29
2018-11-18,29
2018-11-19,29
2018-11-20,29
2018-11-21,29
2018-11-22,29
2018-11-23,29
2018-11-24,29
2018-11-25,29
2018-11-26,30
2018-11-27,29
2018-11-28,29
2018-11-29,30
2018-12-01,28
2018-12-02,28
2018-12-03,29
2018-12-04,29
2018-12-05,29
2018-12-07,27
2018-12-09,24
2018-12-10,24
2018-12-11,25
2018-12-12,26
2018-12-13,26
2018-12-14,26
2018-12-15,25
2018-12-16,26
2018-12-17,26
2018-12-18,27
2018-12-19,27
2018-12-20,27
2018-12-21,27
2018-12-22,26
2018-12-23,27
2018-12-24,28
2018-12-25,28
2018-12-26,28
2018-12-27,28
2018-12-28,28
2018-12-29,27
2018-12-30,27
2018-12-31,27
2019-01-01,27
2019-01-02,28
2019-01-03,28
2019-01-04,28
2019-01-05,27
2019-01-06,27
2019-01-08,28
2019-01-10,28
2019-01-11,28
2019-01-12,27
2019-01-13,28
2019-01-14,29
2019-01-15,30
2019-01-16,30
2019-01-17,30
2019-01-18,31
2019-01-19,30
2019-01-20,30
2019-01-21,31
2019-01-22,31
2019-01-23,32
2019-01-24,32
2019-01-25,31
2019-01-26,30
2019-01-27,30
2019-01-28,30
2019-01-29,29
2019-01-30,29
2019-01-31,29
2019-02-01,28
2019-02-02,26
2019-02-03,26
2019-02-04,26
2019-02-05,26
2019-02-06,26
2019-02-07,27
2019-02-08,26
2019-02-09,25
2019-02-10,25
2019-02-11,25
2019-02-12,26
2019-02-13,27
2019-02-14,28
2019-02-15,27
2019-02-16,27
2019-02-17,27
2019-02-18,26
2019-02-19,26
2019-02-20,26
2019-02-21,27
2019-02-22,26
2019-02-23,25
2019-02-24,25
2019-02-25,26
2019-02-26,26
2019-02-27,27
2019-02-28,27
2019-03-01,25
2019-03-02,24
2019-03-03,25
2019-03-04,25
2019-03-05,25
2019-03-06,24
2019-03-07,25
2019-03-08,25
2019-03-09,24
2019-03-10,24
2019-03-11,24
2019-03-12,24
2019-03-13,24
2019-03-14,24
2019-03-15,24
2019-03-16,24
2019-03-17,24
2019-03-18,24
2019-03-19,25
2019-03-20,25
2019-03-21,24
2019-03-22,24
2019-03-23,23
2019-03-24,24
2019-03-25,24
2019-03-26,25
2019-03-27,25
2019-03-28,25
2019-03-29,25
2019-03-30,25
2019-03-31,25
2019-04-01,26
2019-04-02,26
2019-04-03,26
2019-04-04,26
2019-04-05,25
2019-04-06,23
2019-04-07,24
2019-04-08,25
2019-04-09,25
2019-04-10,25
2019-04-11,25
2019-04-12,24
2019-04-13,24
2019-04-14,24
2019-04-15,23
2019-04-16,23
2019-04-17,24
2019-04-18,24
2019-04-19,24
2019-04-20,23
2019-04-21,24
2019-04-22,24
2019-04-23,25
2019-04-24,24
2019-04-25,25
2019-04-26,24
2019-04-27,24
2019-04-28,24
2019-04-29,23
2019-04-30,24
2019-05-01,24
2019-05-02,23
2019-05-03,23
2019-05-04,22
2019-05-05,23
2019-05-06,22
2019-05-07,22
2019-05-08,22
2019-05-09,23
2019-05-10,23
2019-05-11,23
2019-05-12,24
2019-05-13,24
2019-05-14,24
2019-05-15,24
2019-05-16,25
2019-05-17,25
2019-05-18,25
2019-05-19,25
2019-05-20,26
2019-05-21,26
2019-05-22,27
2019-05-23,27
2019-05-24,26
2019-05-25,26
2019-05-26,26
2019-05-27,26
2019-05-28,26
2019-05-29,26
2019-05-30,26
2019-05-31,26
2019-06-01,26
2019-06-02,26
2019-06-03,26
2019-06-04,27
2019-06-05,28
2019-06-06,29
2019-06-07,29
2019-06-08,29
2019-06-09,29
2019-06-10,29
2019-06-11,29
2019-06-12,28
2019-06-13,27
2019-06-14,26
2019-06-15,25
2019-06-16,25
2019-06-17,24
2019-06-18,24
2019-06-19,24
2019-06-20,24
2019-06-21,24
2019-06-22,24
2019-06-23,23
2019-06-24,23
2019-06-25,22
2019-06-26,22
2019-06-27,21
2019-06-28,21
2019-06-29,21
2019-06-30,19
2019-07-01,19
2019-07-02,18
2019-07-03,18
2019-07-04,18
2019-07-05,18
2019-07-06,17
2019-07-07,17
2019-07-08,17
2019-07-09,17
2019-07-10,17
2019-07-11,17
2019-07-12,17
2019-07-13,17
2019-07-14,17
2019-07-15,17
2019-07-16,17
2019-07-17,17
2019-07-18,17
2019-07-19,17
2019-07-20,16
2019-07-21,15
2019-07-22,15
2019-07-23,15
2019-07-24,15
2019-07-25,15
2019-07-26,15
2019-07-27,15
2019-07-28,15
2019-07-29,15
2019-07-30,15
2019-07-31,15
2019-08-01,15
2019-08-02,14
2019-08-03,14
2019-08-04,14
2019-08-05,14
2019-08-06,13
2019-08-07,13
2019-08-08,13
2019-08-09,12
2019-08-10,12
2019-08-11,12
2019-08-12,12
2019-08-13,12
2019-08-14,12
2019-08-15,12
2019-08-16,12
2019-08-17,12
2019-08-18,12
2019-08-19,12
2019-08-20,12
2019-08-21,12
2019-08-22,12
2019-08-23,12
2019-08-24,12
2019-08-24,12
2019-08-25,12
2019-08-25,12
