date_obj,Guam%20potion%20(unf) price
2017-08-03,72
2017-08-04,69
2017-08-05,70
2017-08-06,70
2017-08-09,70
2017-08-10,68
2017-08-11,68
2017-08-12,66
2017-08-13,66
2017-08-14,63
2017-08-15,63
2017-08-16,61
2017-08-17,57
2017-08-18,57
2017-08-19,58
2017-08-20,60
2017-08-21,60
2017-08-22,61
2017-08-23,61
2017-08-24,65
2017-08-25,65
2017-08-26,68
2017-08-27,68
2017-08-28,72
2017-08-29,72
2017-08-30,73
2017-08-31,73
2017-09-01,74
2017-09-02,70
2017-09-03,70
2017-09-04,67
2017-09-05,64
2017-09-06,64
2017-09-07,63
2017-09-08,63
2017-09-09,64
2017-09-10,64
2017-09-11,65
2017-09-12,65
2017-09-13,64
2017-09-14,65
2017-09-15,65
2017-09-16,63
2017-09-17,62
2017-09-18,62
2017-09-19,60
2017-09-20,60
2017-09-21,61
2017-09-22,61
2017-09-23,62
2017-09-24,62
2017-09-25,60
2017-09-26,60
2017-09-27,59
2017-09-28,59
2017-09-29,58
2017-09-30,58
2017-10-01,60
2017-10-02,60
2017-10-03,61
2017-10-04,61
2017-10-05,61
2017-10-06,61
2017-10-07,62
2017-10-08,62
2017-10-09,61
2017-10-10,61
2017-10-11,61
2017-10-12,61
2017-10-13,59
2017-10-14,59
2017-10-15,57
2017-10-16,58
2017-10-17,58
2017-10-18,56
2017-10-19,56
2017-10-20,55
2017-10-21,55
2017-10-22,56
2017-10-23,56
2017-10-24,59
2017-10-25,61
2017-10-26,61
2017-10-27,62
2017-10-28,62
2017-10-29,65
2017-10-30,65
2017-10-31,67
2017-11-01,67
2017-11-02,66
2017-11-03,66
2017-11-04,64
2017-11-05,64
2017-11-06,61
2017-11-07,61
2017-11-08,58
2017-11-09,55
2017-11-10,55
2017-11-11,53
2017-11-12,53
2017-11-13,55
2017-11-14,55
2017-11-15,56
2017-11-16,56
2017-11-17,58
2017-11-18,58
2017-11-19,60
2017-11-20,60
2017-11-21,62
2017-11-22,62
2017-11-23,61
2017-11-24,61
2017-11-25,57
2017-11-26,57
2017-11-27,56
2017-11-28,55
2017-11-29,55
2017-11-30,52
2017-12-01,51
2017-12-02,51
2017-12-03,52
2017-12-04,52
2017-12-05,52
2017-12-06,52
2017-12-07,50
2017-12-08,50
2017-12-09,47
2017-12-10,44
2017-12-11,44
2017-12-12,45
2017-12-13,45
2017-12-14,45
2017-12-15,44
2017-12-16,44
2017-12-17,47
2017-12-18,50
2017-12-19,50
2017-12-20,52
2017-12-21,54
2017-12-22,54
2017-12-23,57
2017-12-24,57
2017-12-25,60
2017-12-26,60
2017-12-27,60
2017-12-28,60
2017-12-29,62
2017-12-30,64
2017-12-31,64
2018-01-01,64
2018-01-02,64
2018-01-03,66
2018-01-04,66
2018-01-05,64
2018-01-06,66
2018-01-07,66
2018-01-08,66
2018-01-09,65
2018-01-10,65
2018-01-11,64
2018-01-12,64
2018-01-13,63
2018-01-14,63
2018-01-15,63
2018-01-16,61
2018-01-17,61
2018-01-18,62
2018-01-19,62
2018-01-20,61
2018-01-21,61
2018-01-22,59
2018-01-23,59
2018-01-25,61
2018-01-26,62
2018-01-27,62
2018-01-28,59
2018-01-29,60
2018-01-30,60
2018-01-31,58
2018-02-01,59
2018-02-02,60
2018-02-03,61
2018-02-04,64
2018-02-05,66
2018-02-06,68
2018-02-07,65
2018-02-08,65
2018-02-09,61
2018-02-10,61
2018-02-11,61
2018-02-12,60
2018-02-13,59
2018-02-14,57
2018-02-15,55
2018-02-16,53
2018-02-17,52
2018-02-18,54
2018-02-19,52
2018-02-20,52
2018-02-21,51
2018-02-22,51
2018-02-23,50
2018-02-24,48
2018-02-25,49
2018-02-26,48
2018-02-27,48
2018-02-28,49
2018-03-01,48
2018-03-02,47
2018-03-03,47
2018-03-04,47
2018-03-05,48
2018-03-06,48
2018-03-07,48
2018-03-08,49
2018-03-09,50
2018-03-10,51
2018-03-11,53
2018-03-12,54
2018-03-13,53
2018-03-14,55
2018-03-15,55
2018-03-16,55
2018-03-17,55
2018-03-18,56
2018-03-19,58
2018-03-20,58
2018-03-21,58
2018-03-23,60
2018-03-24,63
2018-03-25,67
2018-03-26,68
2018-03-27,66
2018-03-28,63
2018-03-29,60
2018-03-30,59
2018-03-31,60
2018-04-01,62
2018-04-02,60
2018-04-03,60
2018-04-04,59
2018-04-05,59
2018-04-06,58
2018-04-07,58
2018-04-08,58
2018-04-09,60
2018-04-10,59
2018-04-11,61
2018-04-12,59
2018-04-13,57
2018-04-14,55
2018-04-15,56
2018-04-16,56
2018-04-17,57
2018-04-18,57
2018-04-19,56
2018-04-20,57
2018-04-21,57
2018-04-22,55
2018-04-23,58
2018-04-24,61
2018-04-25,64
2018-04-26,64
2018-04-27,63
2018-04-28,63
2018-04-29,61
2018-04-30,59
2018-05-01,59
2018-05-03,57
2018-05-04,57
2018-05-05,56
2018-05-06,56
2018-05-07,57
2018-05-08,54
2018-05-09,53
2018-05-10,54
2018-05-11,54
2018-05-12,52
2018-05-13,52
2018-05-14,55
2018-05-15,57
2018-05-16,60
2018-05-17,62
2018-05-18,63
2018-05-19,64
2018-05-20,63
2018-05-21,62
2018-05-22,62
2018-05-23,60
2018-05-24,60
2018-05-25,58
2018-05-26,59
2018-05-27,59
2018-05-28,60
2018-05-29,59
2018-05-30,58
2018-05-31,61
2018-06-01,59
2018-06-02,59
2018-06-03,59
2018-06-04,59
2018-06-05,59
2018-06-06,62
2018-06-07,62
2018-06-08,61
2018-06-09,61
2018-06-10,62
2018-06-11,60
2018-06-12,60
2018-06-13,61
2018-06-14,65
2018-06-15,68
2018-06-16,70
2018-06-17,70
2018-06-18,74
2018-06-19,78
2018-06-20,78
2018-06-21,76
2018-06-22,73
2018-06-23,73
2018-06-24,69
2018-06-25,67
2018-06-26,67
2018-06-27,67
2018-06-28,66
2018-06-29,66
2018-06-30,67
2018-07-01,67
2018-07-02,67
2018-07-03,67
2018-07-04,66
2018-07-05,69
2018-07-06,71
2018-07-07,73
2018-07-08,72
2018-07-09,72
2018-07-10,72
2018-07-11,74
2018-07-12,73
2018-07-13,74
2018-07-14,72
2018-07-15,72
2018-07-16,69
2018-07-17,67
2018-07-18,64
2018-07-19,64
2018-07-20,65
2018-07-21,65
2018-07-22,66
2018-07-23,69
2018-07-24,71
2018-07-25,74
2018-07-26,75
2018-07-27,74
2018-07-28,71
2018-07-29,71
2018-07-30,71
2018-07-31,69
2018-08-01,69
2018-08-02,67
2018-08-03,64
2018-08-04,60
2018-08-05,61
2018-08-06,63
2018-08-07,64
2018-08-08,66
2018-08-09,67
2018-08-10,68
2018-08-11,69
2018-08-12,69
2018-08-14,70
2018-08-16,78
2018-08-17,80
2018-08-18,81
2018-08-19,84
2018-08-20,89
2018-08-21,93
2018-08-22,95
2018-08-23,97
2018-08-24,99
2018-08-25,98
2018-08-26,95
2018-08-27,94
2018-08-28,91
2018-08-29,89
2018-08-30,86
2018-08-31,83
2018-09-01,81
2018-09-02,84
2018-09-03,88
2018-09-04,91
2018-09-05,94
2018-09-06,94
2018-09-07,91
2018-09-08,87
2018-09-09,83
2018-09-10,82
2018-09-11,80
2018-09-12,77
2018-09-13,76
2018-09-14,79
2018-09-15,82
2018-09-16,86
2018-09-17,83
2018-09-18,84
2018-09-19,89
2018-09-20,90
2018-09-21,92
2018-09-22,88
2018-09-23,90
2018-09-24,89
2018-09-25,88
2018-09-26,87
2018-09-27,84
2018-09-28,84
2018-09-29,83
2018-09-30,86
2018-10-01,90
2018-10-02,92
2018-10-03,97
2018-10-04,97
2018-10-05,94
2018-10-06,93
2018-10-07,95
2018-10-08,92
2018-10-09,89
2018-10-10,86
2018-10-11,81
2018-10-12,81
2018-10-13,81
2018-10-14,81
2018-10-15,80
2018-10-16,80
2018-10-17,83
2018-10-18,88
2018-10-19,93
2018-10-20,93
2018-10-21,98
2018-10-22,101
2018-10-23,107
2018-10-24,109
2018-10-25,112
2018-10-26,114
2018-10-27,115
2018-10-28,112
2018-10-29,107
2018-10-30,106
2018-10-31,108
2018-11-01,111
2018-11-03,106
2018-11-04,103
2018-11-05,98
2018-11-06,95
2018-11-07,91
2018-11-08,88
2018-11-09,88
2018-11-10,86
2018-11-11,85
2018-11-12,84
2018-11-13,83
2018-11-14,80
2018-11-15,78
2018-11-16,78
2018-11-17,77
2018-11-18,78
2018-11-19,79
2018-11-20,79
2018-11-21,79
2018-11-22,77
2018-11-23,78
2018-11-24,78
2018-11-25,80
2018-11-26,81
2018-11-27,83
2018-11-28,84
2018-11-29,84
2018-12-01,78
2018-12-02,79
2018-12-03,81
2018-12-04,81
2018-12-05,81
2018-12-07,77
2018-12-09,79
2018-12-10,77
2018-12-11,74
2018-12-12,74
2018-12-13,73
2018-12-14,75
2018-12-15,74
2018-12-16,75
2018-12-17,75
2018-12-18,78
2018-12-19,79
2018-12-20,79
2018-12-21,80
2018-12-22,81
2018-12-23,85
2018-12-24,84
2018-12-25,83
2018-12-26,83
2018-12-27,80
2018-12-28,77
2018-12-29,75
2018-12-30,73
2018-12-31,74
2019-01-01,76
2019-01-02,78
2019-01-03,77
2019-01-04,76
2019-01-05,73
2019-01-06,72
2019-01-08,73
2019-01-10,72
2019-01-11,72
2019-01-12,72
2019-01-13,74
2019-01-14,75
2019-01-15,75
2019-01-16,78
2019-01-17,76
2019-01-18,72
2019-01-19,70
2019-01-20,68
2019-01-21,69
2019-01-22,71
2019-01-23,74
2019-01-24,74
2019-01-25,75
2019-01-26,76
2019-01-27,77
2019-01-28,80
2019-01-29,82
2019-01-30,86
2019-01-31,85
2019-02-01,83
2019-02-02,83
2019-02-03,83
2019-02-04,80
2019-02-05,79
2019-02-06,78
2019-02-07,79
2019-02-08,81
2019-02-09,83
2019-02-10,80
2019-02-11,78
2019-02-12,79
2019-02-13,77
2019-02-14,73
2019-02-15,75
2019-02-16,76
2019-02-17,80
2019-02-18,81
2019-02-19,85
2019-02-20,90
2019-02-21,88
2019-02-22,86
2019-02-23,83
2019-02-24,82
2019-02-25,85
2019-02-26,88
2019-02-27,88
2019-02-28,90
2019-03-01,88
2019-03-02,89
2019-03-03,87
2019-03-04,86
2019-03-05,84
2019-03-06,83
2019-03-07,87
2019-03-08,92
2019-03-09,95
2019-03-10,97
2019-03-11,95
2019-03-12,95
2019-03-13,93
2019-03-14,90
2019-03-15,86
2019-03-16,86
2019-03-17,84
2019-03-18,80
2019-03-19,79
2019-03-20,82
2019-03-21,86
2019-03-22,87
2019-03-23,86
2019-03-24,88
2019-03-25,87
2019-03-26,90
2019-03-27,90
2019-03-28,86
2019-03-29,81
2019-03-30,76
2019-03-31,73
2019-04-01,72
2019-04-02,74
2019-04-03,77
2019-04-04,74
2019-04-05,70
2019-04-06,68
2019-04-07,68
2019-04-08,68
2019-04-09,71
2019-04-10,75
2019-04-11,79
2019-04-12,82
2019-04-13,82
2019-04-14,81
2019-04-15,83
2019-04-16,85
2019-04-17,89
2019-04-18,85
2019-04-19,80
2019-04-20,76
2019-04-21,73
2019-04-22,74
2019-04-23,73
2019-04-24,69
2019-04-25,71
2019-04-26,71
2019-04-27,70
2019-04-28,69
2019-04-29,71
2019-04-30,69
2019-05-01,66
2019-05-02,68
2019-05-03,66
2019-05-04,68
2019-05-05,71
2019-05-06,74
2019-05-07,70
2019-05-08,66
2019-05-09,63
2019-05-10,66
2019-05-11,70
2019-05-12,74
2019-05-13,76
2019-05-14,77
2019-05-15,78
2019-05-16,77
2019-05-17,79
2019-05-18,77
2019-05-19,75
2019-05-20,74
2019-05-21,73
2019-05-22,74
2019-05-23,74
2019-05-24,73
2019-05-25,72
2019-05-26,69
2019-05-27,67
2019-05-28,66
2019-05-29,67
2019-05-30,67
2019-05-31,70
2019-06-01,70
2019-06-02,69
2019-06-03,68
2019-06-04,66
2019-06-05,67
2019-06-06,71
2019-06-07,72
2019-06-08,73
2019-06-09,77
2019-06-10,77
2019-06-11,80
2019-06-12,82
2019-06-13,82
2019-06-14,84
2019-06-15,82
2019-06-16,78
2019-06-17,74
2019-06-18,70
2019-06-19,67
2019-06-20,64
2019-06-21,65
2019-06-22,67
2019-06-23,66
2019-06-24,70
2019-06-25,73
2019-06-26,74
2019-06-27,77
2019-06-28,79
2019-06-29,80
2019-06-30,79
2019-07-01,78
2019-07-02,77
2019-07-03,78
2019-07-04,79
2019-07-05,79
2019-07-06,78
2019-07-07,79
2019-07-08,80
2019-07-09,82
2019-07-10,82
2019-07-11,83
2019-07-12,80
2019-07-13,79
2019-07-14,78
2019-07-15,76
2019-07-16,75
2019-07-17,73
2019-07-18,73
2019-07-19,71
2019-07-20,74
2019-07-21,75
2019-07-22,77
2019-07-23,79
2019-07-24,82
2019-07-25,87
2019-07-26,89
2019-07-27,91
2019-07-28,94
2019-07-29,96
2019-07-30,93
2019-07-31,93
2019-08-01,96
2019-08-02,94
2019-08-03,93
2019-08-04,91
2019-08-05,90
2019-08-06,91
2019-08-07,90
2019-08-08,93
2019-08-09,94
2019-08-10,92
2019-08-11,94
2019-08-12,97
2019-08-13,101
2019-08-14,98
2019-08-15,94
2019-08-16,92
2019-08-17,88
2019-08-18,86
2019-08-19,85
2019-08-20,83
2019-08-21,79
2019-08-22,80
2019-08-23,82
2019-08-24,84
2019-08-24,84
2019-08-25,85
2019-08-25,85
2019-08-26,89
