date_obj,Unstrung%20comp%20bow price
2019-08-31,554
2019-09-01,554
2019-09-02,554
2019-09-03,554
2019-09-04,564
2019-09-05,564
2019-09-06,564
2019-09-07,564
2019-09-08,564
2019-09-09,564
2019-09-10,564
2019-09-11,564
2019-09-12,564
2019-09-13,564
2019-09-14,564
2019-09-15,564
2019-09-16,564
2019-09-17,564
2019-09-18,564
2019-09-19,564
2019-09-20,564
2019-09-21,564
2019-09-22,586
2019-09-23,586
2019-09-24,586
2019-09-25,586
2019-09-26,586
2019-09-27,586
2019-09-28,586
2019-09-29,586
2019-09-30,586
2019-10-01,586
2019-10-02,586
2019-10-03,586
2019-10-04,586
2019-10-05,586
2019-10-06,586
2019-10-07,586
2019-10-08,586
2019-10-09,586
2019-10-10,598
2019-10-11,598
2019-10-12,598
2019-10-13,598
2019-10-14,598
2019-10-15,598
2019-10-16,598
2019-10-17,598
2019-10-18,598
2019-10-19,598
2019-10-20,598
2019-10-21,598
2019-10-22,598
2019-10-23,598
2019-10-24,598
2019-10-25,598
2019-10-26,598
2019-10-27,598
2019-10-28,598
2019-10-29,612
2019-10-30,612
2019-10-31,612
2019-11-01,612
2019-11-02,612
2019-11-03,612
2019-11-04,612
2019-11-05,612
2019-11-06,612
2019-11-07,612
2019-11-08,612
2019-11-09,612
2019-11-10,612
2019-11-11,612
2019-11-12,612
2019-11-13,612
2019-11-14,612
2019-11-15,612
2019-11-16,632
2019-11-17,632
2019-11-18,632
2019-11-19,632
2019-11-20,632
2019-11-21,632
2019-11-22,632
2019-11-23,632
2019-11-24,632
2019-11-25,632
2019-11-26,632
2019-11-27,632
2019-11-28,632
2019-11-29,632
2019-11-30,632
2019-12-01,632
2019-12-02,632
2019-12-03,632
2019-12-04,638
2019-12-05,638
2019-12-06,638
2019-12-07,638
2019-12-08,638
2019-12-09,638
2019-12-10,638
2019-12-11,638
2019-12-12,638
2019-12-13,638
2019-12-14,638
2019-12-15,638
2019-12-16,638
2019-12-17,638
2019-12-18,638
2019-12-19,638
2019-12-20,638
2019-12-21,638
2019-12-22,668
2019-12-23,668
2019-12-24,668
2019-12-25,668
2019-12-26,668
2019-12-27,668
2019-12-28,668
2019-12-29,668
2019-12-30,668
2019-12-31,668
2020-01-01,668
2020-01-02,668
2020-01-03,668
2020-01-04,668
2020-01-05,668
2020-01-06,668
2020-01-07,668
2020-01-08,668
2020-01-09,668
2020-01-10,668
2020-01-11,700
2020-01-12,700
2020-01-13,700
2020-01-14,700
2020-01-15,700
2020-01-16,700
2020-01-17,700
2020-01-18,700
2020-01-19,700
2020-01-20,700
2020-01-21,700
2020-01-22,700
2020-01-23,700
2020-01-24,700
2020-01-25,700
2020-01-26,700
2020-01-27,700
2020-01-28,710
2020-01-29,710
2020-01-30,710
2020-01-31,710
2020-02-01,710
2020-02-02,710
2020-02-03,710
2020-02-04,710
2020-02-05,710
2020-02-06,710
2020-02-07,710
2020-02-08,710
2020-02-09,710
2020-02-10,710
2020-02-11,710
2020-02-12,710
2020-02-13,742
2020-02-14,742
2020-02-15,742
2020-02-16,742
2020-02-17,742
2020-02-18,742
2020-02-19,742
2020-02-20,742
2020-02-21,742
2020-02-22,742
2020-02-23,742
2020-02-24,742
2020-02-25,742
2020-02-26,766
2020-02-27,766
2020-02-28,766
2020-02-29,766
2020-03-01,766
2020-03-02,766
2020-03-03,766
2020-03-04,766
2020-03-05,766
2020-03-06,766
2020-03-07,766
2020-03-08,766
2020-03-09,766
2020-03-10,766
2020-03-11,766
2020-03-12,766
2020-03-13,787
2020-03-14,787
2020-03-15,787
2020-03-16,787
2020-03-17,787
2020-03-18,787
2020-03-19,787
2020-03-20,787
2020-03-21,787
2020-03-22,787
2020-03-23,787
2020-03-24,787
2020-03-25,787
2020-03-26,785
2020-03-27,785
2020-03-28,785
2020-03-29,785
2020-03-30,785
2020-03-31,785
2020-04-01,785
2020-04-02,785
2020-04-03,811
2020-04-04,811
2020-04-05,811
2020-04-06,811
2020-04-07,811
2020-04-08,811
2020-04-09,811
2020-04-10,841
2020-04-11,841
2020-04-12,841
2020-04-13,841
2020-04-14,841
2020-04-15,841
2020-04-16,841
2020-04-17,841
2020-04-18,841
2020-04-19,846
2020-04-20,846
2020-04-21,846
2020-04-22,846
2020-04-23,846
2020-04-24,846
2020-04-25,846
2020-04-26,846
2020-04-27,850
2020-04-28,850
2020-04-29,850
2020-04-30,850
2020-05-01,850
2020-05-02,850
2020-05-03,850
2020-05-04,850
2020-05-05,850
2020-05-06,854
2020-05-07,854
2020-05-08,854
2020-05-09,854
2020-05-10,854
2020-05-11,854
2020-05-12,854
2020-05-13,854
