date_obj,Premade%20t'd%20crunch price
2019-09-03,668
2019-09-04,668
2019-09-05,668
2019-09-06,668
2019-09-07,668
2019-09-08,668
2019-09-09,668
2019-09-10,668
2019-09-11,668
2019-09-12,668
2019-09-13,668
2019-09-14,668
2019-09-15,668
2019-09-16,668
2019-09-17,668
2019-09-18,691
2019-09-19,691
2019-09-20,691
2019-09-21,691
2019-09-22,691
2019-09-23,691
2019-09-24,691
2019-09-25,691
2019-09-26,691
2019-09-27,691
2019-09-28,691
2019-09-29,691
2019-09-30,691
2019-10-01,691
2019-10-02,691
2019-10-03,714
2019-10-04,714
2019-10-05,714
2019-10-06,714
2019-10-07,714
2019-10-08,714
2019-10-09,714
2019-10-10,714
2019-10-11,714
2019-10-12,714
2019-10-13,714
2019-10-14,714
2019-10-15,714
2019-10-16,724
2019-10-17,724
2019-10-18,724
2019-10-19,724
2019-10-20,724
2019-10-21,724
2019-10-22,724
2019-10-23,724
2019-10-24,724
2019-10-25,724
2019-10-26,724
2019-10-27,724
2019-10-28,692
2019-10-29,692
2019-10-30,692
2019-10-31,692
2019-11-01,692
2019-11-02,692
2019-11-03,692
2019-11-04,692
2019-11-05,692
2019-11-06,692
2019-11-07,692
2019-11-08,692
2019-11-09,692
2019-11-10,692
2019-11-11,710
2019-11-12,710
2019-11-13,710
2019-11-14,710
2019-11-15,710
2019-11-16,710
2019-11-17,710
2019-11-18,710
2019-11-19,710
2019-11-20,710
2019-11-21,710
2019-11-22,710
2019-11-23,710
2019-11-24,710
2019-11-25,710
2019-11-26,710
2019-11-27,736
2019-11-28,736
2019-11-29,736
2019-11-30,736
2019-12-01,736
2019-12-02,736
2019-12-03,736
2019-12-04,736
2019-12-05,736
2019-12-06,736
2019-12-07,736
2019-12-08,736
2019-12-09,736
2019-12-10,736
2019-12-11,736
2019-12-12,736
2019-12-13,736
2019-12-14,736
2019-12-15,742
2019-12-16,742
2019-12-17,742
2019-12-18,742
2019-12-19,742
2019-12-20,742
2019-12-21,742
2019-12-22,742
2019-12-23,742
2019-12-24,742
2019-12-25,742
2019-12-26,742
2019-12-27,742
2019-12-28,742
2019-12-29,742
2019-12-30,764
2019-12-31,764
2020-01-01,764
2020-01-02,764
2020-01-03,764
2020-01-04,764
2020-01-05,764
2020-01-06,764
2020-01-07,764
2020-01-08,764
2020-01-09,764
2020-01-10,764
2020-01-11,781
2020-01-12,781
2020-01-13,781
2020-01-14,781
2020-01-15,781
2020-01-16,781
2020-01-17,781
2020-01-18,781
2020-01-19,781
2020-01-20,781
2020-01-21,781
2020-01-22,781
2020-01-23,781
2020-01-24,782
2020-01-25,782
2020-01-26,782
2020-01-27,782
2020-01-28,782
2020-01-29,782
2020-01-30,782
2020-01-31,782
2020-02-01,782
2020-02-02,782
2020-02-03,782
2020-02-04,761
2020-02-05,761
2020-02-06,761
2020-02-07,761
2020-02-08,761
2020-02-09,761
2020-02-10,761
2020-02-11,761
2020-02-12,761
2020-02-13,761
2020-02-14,761
2020-02-15,722
2020-02-16,722
2020-02-17,722
2020-02-18,722
2020-02-19,722
2020-02-20,722
2020-02-21,722
2020-02-22,722
2020-02-23,722
2020-02-24,722
2020-02-25,723
2020-02-26,723
2020-02-27,723
2020-02-28,723
2020-02-29,723
2020-03-01,723
2020-03-02,723
2020-03-03,723
2020-03-04,723
2020-03-05,723
2020-03-06,723
2020-03-07,723
2020-03-08,687
2020-03-09,687
2020-03-10,687
2020-03-11,687
2020-03-12,687
2020-03-13,687
2020-03-14,687
2020-03-15,687
2020-03-16,687
2020-03-17,687
2020-03-18,658
2020-03-19,658
2020-03-20,658
2020-03-21,658
2020-03-22,658
2020-03-23,658
2020-03-24,658
2020-03-25,658
2020-03-26,658
2020-03-27,658
2020-03-28,658
2020-03-29,658
2020-03-30,658
2020-03-31,684
2020-04-01,684
2020-04-02,684
2020-04-03,684
2020-04-04,684
2020-04-05,687
2020-04-06,687
2020-04-07,687
2020-04-08,687
2020-04-09,687
2020-04-10,687
2020-04-11,688
2020-04-12,688
2020-04-13,688
2020-04-14,688
2020-04-15,688
2020-04-16,688
2020-04-17,708
2020-04-18,708
2020-04-19,708
2020-04-20,708
2020-04-21,708
2020-04-22,708
2020-04-23,708
2020-04-24,708
2020-04-25,708
2020-04-26,708
2020-04-27,708
2020-04-28,708
2020-04-29,708
2020-04-30,683
2020-05-01,683
2020-05-02,683
2020-05-03,683
2020-05-04,683
2020-05-05,683
2020-05-06,683
2020-05-07,683
2020-05-08,683
2020-05-09,683
2020-05-10,683
2020-05-11,683
2020-05-12,683
2020-05-13,683
