date_obj,Garlic%20powder price
2016-03-16,107
2016-03-17,107
2016-03-18,107
2016-03-19,107
2016-03-20,111
2016-03-21,111
2016-03-22,111
2016-03-23,111
2016-03-24,111
2016-03-25,115
2016-03-26,115
2016-03-27,115
2016-03-28,115
2016-03-29,113
2016-03-30,113
2016-03-31,113
2016-04-01,113
2016-04-02,113
2016-04-03,113
2016-04-04,114
2016-04-05,114
2016-04-06,114
2016-04-07,114
2016-04-08,114
2016-04-09,114
2016-04-10,114
2016-04-11,114
2016-04-12,114
2016-04-13,115
2016-04-14,115
2016-04-15,115
2016-04-16,115
2016-04-17,118
2016-04-18,118
2016-04-19,118
2016-04-20,118
2016-04-21,119
2016-04-22,119
2016-04-23,119
2016-04-24,119
2016-04-25,116
2016-04-26,116
2016-04-27,116
2016-04-28,116
2016-04-29,116
2016-04-30,121
2016-05-01,121
2016-05-02,121
2016-05-03,121
2016-05-04,121
2016-05-05,123
2016-05-06,123
2016-05-07,123
2016-05-08,123
2016-05-09,123
2016-05-10,119
2016-05-11,119
2016-05-12,119
2016-05-13,119
2016-05-14,119
2016-05-15,118
2016-05-16,118
2016-05-17,118
2016-05-18,118
2016-05-19,118
2016-05-22,122
2016-05-23,122
2016-05-24,122
2016-05-25,122
2016-05-26,122
2016-05-27,122
2016-05-28,122
2016-05-29,121
2016-05-30,121
2016-05-31,121
2016-06-01,121
2016-06-02,119
2016-06-03,119
2016-06-04,119
2016-06-05,119
2016-06-06,121
2016-06-07,121
2016-06-08,121
2016-06-09,121
2016-06-10,127
2016-06-11,127
2016-06-12,127
2016-06-13,127
2016-06-14,130
2016-06-15,130
2016-06-16,130
2016-06-17,130
2016-06-18,130
2016-06-19,131
2016-06-20,131
2016-06-21,131
2016-06-22,131
2016-06-23,136
2016-06-24,136
2016-06-25,136
2016-06-26,136
2016-06-27,141
2016-06-28,141
2016-06-29,141
2016-06-30,141
2016-07-01,138
2016-07-02,138
2016-07-03,138
2016-07-04,138
2016-07-05,134
2016-07-06,134
2016-07-07,134
2016-07-08,134
2016-07-09,140
2016-07-10,140
2016-07-11,140
2016-07-12,143
2016-07-13,143
2016-07-14,143
2016-07-15,143
2016-07-16,144
2016-07-17,144
2016-07-18,144
2016-07-23,144
2016-07-24,144
2016-07-25,144
2016-07-26,144
2016-07-27,144
2016-07-28,144
2016-07-29,140
2016-07-30,140
2016-07-31,140
2016-08-01,140
2016-08-02,140
2016-08-03,142
2016-08-04,142
2016-08-05,142
2016-08-06,142
2016-08-07,142
2016-08-08,144
2016-08-09,144
2016-08-10,144
2016-08-11,144
2016-08-12,144
2016-08-13,144
2016-08-14,148
2016-08-15,148
2016-08-16,148
2016-08-17,148
2016-08-18,148
2016-08-19,150
2016-08-20,150
2016-08-21,150
2016-08-22,150
2016-08-23,150
2016-08-24,150
2016-08-25,147
2016-08-26,147
2016-08-28,147
2016-08-31,154
2016-09-01,154
2016-09-02,154
2016-09-03,154
2016-09-04,154
2016-09-05,154
2016-09-06,151
2016-09-07,151
2016-09-08,151
2016-09-09,151
2016-09-10,151
2016-09-11,151
2016-09-12,151
2016-09-13,151
2016-09-14,144
2016-09-15,144
2016-09-16,144
2016-09-17,144
2016-09-18,144
2016-09-19,136
2016-09-20,136
2016-09-21,136
2016-09-22,136
2016-09-23,136
2016-09-24,136
2016-09-25,136
2016-09-26,130
2016-09-27,130
2016-09-28,130
2016-09-29,130
2016-09-30,130
2016-10-01,130
2016-10-02,130
2016-10-03,128
2016-10-04,128
2016-10-05,128
2016-10-06,128
2016-10-07,128
2016-10-08,128
2016-10-09,121
2016-10-10,121
2016-10-11,121
2016-10-12,121
2016-10-13,121
2016-10-14,114
2016-10-15,114
2016-10-16,114
2016-10-17,114
2016-10-18,114
2016-10-19,114
2016-10-20,108
2016-10-21,108
2016-10-22,108
2016-10-23,108
2016-10-24,108
2016-10-25,107
2016-10-26,107
2016-10-27,107
2016-10-28,107
2016-10-29,107
2016-10-30,109
2016-10-31,109
2016-11-01,109
2016-11-02,109
2016-11-03,109
2016-11-04,109
2016-11-05,110
2016-11-06,110
2016-11-07,110
2016-11-08,110
2016-11-09,110
2016-11-10,113
2016-11-11,113
2016-11-12,113
2016-11-13,113
2016-11-14,113
2016-11-15,113
2016-12-07,128
2016-12-08,128
2016-12-09,128
2016-12-10,128
2016-12-11,131
2016-12-12,131
2016-12-13,131
2016-12-14,131
2016-12-15,131
2016-12-16,134
2016-12-17,134
2016-12-18,134
2016-12-19,134
2016-12-20,137
2016-12-21,137
2016-12-22,137
2016-12-23,137
2016-12-24,137
2016-12-25,134
2016-12-26,134
2016-12-27,134
2016-12-28,134
2016-12-29,135
2016-12-30,135
2016-12-31,135
2017-01-01,135
2017-01-02,131
2017-01-03,131
2017-01-04,131
2017-01-05,131
2017-01-06,124
2017-01-07,124
2017-01-08,124
2017-01-09,124
2017-01-10,117
2017-01-11,117
2017-01-12,117
2017-01-13,117
2017-01-14,111
2017-01-15,111
2017-01-16,111
2017-01-17,111
2017-01-18,106
2017-01-19,106
2017-01-20,106
2017-01-21,106
2017-01-22,106
2017-01-23,106
2017-01-27,108
2017-01-28,108
2017-01-29,108
2017-01-30,107
2017-01-31,107
2017-02-01,107
2017-02-02,107
2017-02-03,108
2017-02-04,108
2017-02-05,108
2017-02-06,108
2017-02-07,108
2017-02-08,108
2017-02-09,108
2017-02-10,108
2017-02-11,103
2017-02-12,103
2017-02-13,103
2017-02-14,103
2017-02-15,103
2017-02-16,103
2017-02-18,103
2017-02-19,103
2017-02-20,104
2017-02-21,104
2017-02-22,104
2017-02-23,104
2017-02-24,104
2017-02-25,107
2017-02-26,107
2017-02-27,107
2017-02-28,107
2017-03-01,107
2017-03-02,105
2017-03-03,105
2017-03-04,105
2017-03-05,105
2017-03-06,101
2017-03-07,101
2017-03-08,101
2017-03-09,101
2017-03-10,99
2017-03-11,99
2017-03-12,99
2017-03-13,99
2017-03-14,100
2017-03-15,100
2017-03-16,100
2017-03-17,100
2017-03-18,100
2017-03-19,101
2017-03-20,101
2017-03-21,101
2017-03-22,101
2017-03-23,103
2017-03-24,103
2017-03-25,103
2017-03-26,103
2017-03-27,101
2017-03-28,101
2017-03-29,101
2017-03-30,101
2017-03-31,103
2017-04-01,103
2017-04-02,103
2017-04-03,103
2017-04-04,105
2017-04-12,111
2017-04-13,111
2017-04-14,111
2017-04-15,113
2017-04-16,113
2017-04-17,113
2017-04-18,108
2017-04-19,108
2017-04-20,108
2017-04-21,108
2017-04-22,107
2017-04-23,107
2017-04-24,107
2017-04-25,107
2017-04-26,107
2017-04-27,107
2017-04-28,107
2017-04-29,107
2017-04-30,107
2017-05-01,107
2017-05-02,107
2017-05-03,108
2017-05-04,108
2017-05-05,108
2017-05-06,110
2017-05-07,110
2017-05-08,110
2017-05-09,110
2017-05-10,114
2017-05-11,114
2017-05-12,114
2017-05-13,113
2017-05-14,113
2017-05-15,113
2017-05-16,113
2017-05-17,118
2017-05-18,118
2017-05-19,118
2017-05-20,122
2017-05-21,122
2017-05-22,122
2017-05-23,122
2017-05-24,124
2017-05-25,124
2017-05-26,124
2017-05-27,130
2017-05-28,130
2017-05-29,130
2017-05-30,130
2017-05-31,129
2017-06-01,129
2017-06-02,129
2017-06-03,131
2017-06-04,131
2017-06-05,134
2017-06-06,134
2017-06-07,134
2017-06-08,128
2017-06-09,128
2017-06-10,128
2017-06-11,124
2017-06-12,124
2017-06-13,124
2017-06-14,117
2017-06-15,117
2017-06-16,117
2017-06-17,116
2017-06-18,116
2017-06-19,116
2017-06-20,115
2017-06-21,115
2017-06-22,115
2017-06-23,115
2017-06-24,117
2017-06-25,117
2017-06-26,117
2017-06-27,117
2017-06-28,117
2017-06-29,117
2017-06-30,120
2017-07-01,120
2017-07-02,120
2017-07-03,120
2017-07-04,123
2017-07-05,123
2017-07-06,123
2017-07-07,123
2017-07-08,118
2017-07-13,117
2017-07-14,112
2017-07-15,112
2017-07-16,112
2017-07-17,116
2017-07-18,116
2017-07-19,116
2017-07-20,115
2017-07-21,115
2017-07-22,115
2017-07-23,118
2017-07-24,118
2017-07-25,118
2017-07-26,123
2017-07-27,123
2017-07-28,123
2017-07-29,127
2017-07-30,127
2017-07-31,127
2017-08-01,127
2017-08-02,130
2017-08-03,130
2017-08-04,130
2017-08-05,130
2017-08-06,130
2017-08-09,127
2017-08-10,127
2017-08-11,127
2017-08-12,133
2017-08-13,133
2017-08-14,133
2017-08-15,139
2017-08-16,139
2017-08-17,139
2017-08-18,139
2017-08-19,144
2017-08-20,144
2017-08-21,144
2017-08-22,145
2017-08-23,145
2017-08-24,145
2017-08-25,145
2017-08-26,144
2017-08-27,144
2017-08-28,144
2017-08-29,144
2017-08-30,149
2017-08-31,149
2017-09-01,149
2017-09-02,149
2017-09-03,152
2017-09-04,152
2017-09-05,152
2017-09-06,154
2017-09-07,154
2017-09-08,154
2017-09-09,157
2017-09-10,157
2017-09-11,157
2017-09-12,164
2017-09-13,164
2017-09-14,164
2017-09-15,166
2017-09-16,166
2017-09-17,166
2017-09-18,173
2017-09-19,173
2017-09-20,173
2017-09-21,173
2017-09-22,167
2017-09-23,167
2017-09-24,167
2017-09-25,174
2017-09-26,174
2017-09-27,174
2017-09-28,174
2017-09-29,169
2017-09-30,169
2017-10-01,169
2017-10-02,161
2017-10-03,161
2017-10-04,161
2017-10-05,161
2017-10-06,165
2017-10-07,165
2017-10-08,165
2017-10-09,165
2017-10-10,160
2017-10-11,160
2017-10-12,160
2017-10-13,160
2017-10-14,166
2017-10-15,166
2017-10-16,166
2017-10-17,166
2017-10-18,167
2017-10-19,167
2017-10-20,167
2017-10-21,167
2017-10-22,171
2017-10-23,171
2017-10-24,171
2017-10-25,171
2017-10-26,171
2017-10-27,175
2017-10-28,175
2017-10-29,175
2017-10-30,175
2017-10-31,175
2017-11-01,182
2017-11-02,182
2017-11-03,182
2017-11-04,182
2017-11-05,182
2017-11-06,179
2017-11-07,179
2017-11-08,179
2017-11-09,179
2017-11-10,179
2017-11-11,179
2017-11-12,182
2017-11-13,182
2017-11-14,182
2017-11-15,182
2017-11-16,182
2017-11-17,181
2017-11-18,181
2017-11-19,181
2017-11-20,181
2017-11-21,185
2017-11-22,185
2017-11-23,185
2017-11-24,185
2017-11-25,185
2017-11-26,183
2017-11-27,183
2017-11-28,183
2017-11-29,183
2017-11-30,183
2017-12-01,183
2017-12-02,187
2017-12-03,187
2017-12-04,187
2017-12-05,187
2017-12-06,194
2017-12-07,194
2017-12-08,194
2017-12-09,194
2017-12-10,194
2017-12-11,196
2017-12-12,196
2017-12-13,196
2017-12-14,196
2017-12-15,196
2017-12-16,200
2017-12-17,200
2017-12-18,200
2017-12-19,200
2017-12-20,200
2017-12-21,200
2017-12-22,200
2017-12-23,200
2017-12-24,197
2017-12-25,197
2017-12-26,197
2017-12-27,197
2017-12-28,189
2017-12-29,189
2017-12-30,189
2017-12-31,189
2018-01-01,191
2018-01-02,191
2018-01-03,191
2018-01-04,191
2018-01-05,190
2018-01-06,190
2018-01-07,190
2018-01-08,190
2018-01-09,188
2018-01-10,188
2018-01-11,188
2018-01-12,188
2018-01-13,187
2018-01-14,187
2018-01-15,187
2018-01-16,188
2018-01-17,188
2018-01-18,188
2018-01-19,188
2018-01-20,191
2018-01-21,191
2018-01-22,191
2018-01-23,184
2018-01-24,184
2018-01-25,184
2018-01-26,184
2018-01-27,174
2018-01-28,174
2018-01-29,174
2018-01-30,165
2018-01-31,165
2018-02-01,165
2018-02-02,165
2018-02-03,156
2018-02-04,156
2018-02-05,156
2018-02-06,156
2018-02-07,148
2018-02-08,148
2018-02-09,148
2018-02-10,148
2018-02-11,140
2018-02-12,140
2018-02-13,140
2018-02-14,140
2018-02-15,133
2018-02-16,133
2018-02-17,133
2018-02-18,133
2018-02-19,132
2018-02-20,132
2018-02-21,132
2018-02-22,132
2018-02-23,138
2018-02-24,138
2018-02-25,138
2018-02-26,138
2018-02-27,142
2018-02-28,142
2018-03-01,142
2018-03-02,142
2018-03-03,141
2018-03-04,141
2018-03-05,141
2018-03-06,141
2018-03-07,144
2018-03-08,144
2018-03-09,144
2018-03-10,144
2018-03-11,149
2018-03-12,149
2018-03-13,149
2018-03-14,149
2018-03-15,149
2018-03-16,154
2018-03-17,154
2018-03-18,154
2018-03-20,149
2018-03-21,149
2018-03-23,149
2018-03-24,141
2018-03-25,141
2018-03-26,141
2018-03-27,141
2018-03-28,134
2018-03-29,134
2018-03-30,138
2018-03-31,138
2018-04-01,138
2018-04-02,138
2018-04-03,132
2018-04-04,132
2018-04-05,132
2018-04-06,132
2018-04-07,125
2018-04-08,125
2018-04-09,125
2018-04-10,125
2018-04-11,119
2018-04-12,119
2018-04-13,119
2018-04-14,119
2018-04-15,119
2018-04-16,119
2018-04-17,119
2018-04-18,119
2018-04-19,119
2018-04-20,124
2018-04-21,124
2018-04-22,124
2018-04-23,124
2018-04-24,124
2018-04-25,127
2018-04-26,127
2018-04-27,127
2018-04-28,127
2018-04-29,127
2018-04-30,121
2018-05-01,121
2018-05-02,121
2018-05-03,121
2018-05-04,121
2018-05-05,118
2018-05-06,118
2018-05-07,118
2018-05-08,118
2018-05-09,118
2018-05-10,113
2018-05-11,113
2018-05-12,113
2018-05-13,113
2018-05-14,107
2018-05-15,107
2018-05-16,107
2018-05-17,107
2018-05-18,101
2018-05-19,101
2018-05-20,101
2018-05-21,95
2018-05-22,95
2018-05-23,95
2018-05-24,92
2018-05-25,92
2018-05-26,92
2018-05-27,92
2018-05-28,94
2018-05-29,94
2018-05-30,94
2018-05-31,94
2018-06-01,97
2018-06-02,97
2018-06-03,97
2018-06-04,97
2018-06-05,100
2018-06-06,100
2018-06-07,100
2018-06-08,100
2018-06-09,99
2018-06-10,99
2018-06-11,99
2018-06-12,99
2018-06-13,94
2018-06-14,94
2018-06-15,94
2018-06-16,94
2018-06-17,89
2018-06-18,89
2018-06-19,89
2018-06-20,89
2018-06-21,84
2018-06-22,84
2018-06-23,84
2018-06-24,84
2018-06-25,79
2018-06-26,79
2018-06-27,79
2018-06-28,79
2018-06-29,79
2018-06-30,75
2018-07-01,75
2018-07-02,75
2018-07-03,71
2018-07-04,71
2018-07-05,71
2018-07-06,71
2018-07-07,67
2018-07-08,67
2018-07-09,67
2018-07-10,63
2018-07-11,63
2018-07-12,63
2018-07-13,63
2018-07-14,59
2018-07-15,59
2018-07-16,59
2018-07-17,56
2018-07-18,56
2018-07-19,56
2018-07-20,56
2018-07-21,53
2018-07-22,53
2018-07-23,50
2018-07-24,50
2018-07-25,50
2018-07-26,50
2018-07-27,47
2018-07-28,47
2018-07-29,47
2018-07-30,44
2018-07-31,44
2018-08-01,44
2018-08-02,41
2018-08-03,41
2018-08-04,41
2018-08-05,38
2018-08-06,38
2018-08-07,38
2018-08-08,36
2018-08-09,36
2018-08-10,36
2018-08-11,36
2018-08-12,34
2018-08-14,34
2018-08-16,32
2018-08-17,32
2018-08-18,32
2018-08-19,30
2018-08-20,30
2018-08-21,30
2018-08-22,30
2018-08-23,30
2018-08-24,30
2018-08-25,28
2018-08-26,28
2018-08-27,28
2018-08-28,26
2018-08-29,26
2018-08-30,26
2018-08-31,26
2018-09-01,26
2018-09-02,26
2018-09-03,26
2018-09-04,27
2018-09-05,27
2018-09-06,27
2018-09-07,28
2018-09-08,28
2018-09-09,28
2018-09-10,26
2018-09-11,26
2018-09-12,26
2018-09-13,26
2018-09-14,24
2018-09-15,24
2018-09-16,24
2018-09-17,22
2018-09-18,22
2018-09-19,22
2018-09-20,20
2018-09-21,20
2018-09-22,20
2018-09-23,21
2018-09-24,21
2018-09-25,21
2018-09-26,21
2018-09-27,21
2018-09-28,21
2018-09-29,21
2018-09-30,21
2018-10-01,21
2018-10-02,21
2018-10-03,21
2018-10-04,22
2018-10-05,22
2018-10-06,22
2018-10-07,22
2018-10-08,24
2018-10-09,24
2018-10-10,24
2018-10-11,26
2018-10-12,26
2018-10-13,26
2018-10-14,26
2018-10-15,28
2018-10-16,28
2018-10-17,28
2018-10-18,29
2018-10-19,29
2018-10-20,29
2018-10-21,31
2018-10-22,31
2018-10-23,31
2018-10-24,30
2018-10-25,30
2018-10-26,30
2018-10-27,30
2018-10-28,30
2018-10-29,30
2018-10-30,30
2018-10-31,30
2018-11-01,30
2018-11-03,30
2018-11-04,30
2018-11-05,30
2018-11-06,30
2018-11-07,30
2018-11-08,30
2018-11-09,30
2018-11-10,30
2018-11-11,30
2018-11-12,30
2018-11-13,30
2018-11-14,30
2018-11-15,30
2018-11-16,30
2018-11-17,30
2018-11-18,30
2018-11-19,30
2018-11-20,30
2018-11-21,30
2018-11-22,30
2018-11-23,30
2018-11-24,30
2018-11-25,30
2018-11-26,30
2018-11-27,30
2018-11-28,30
2018-11-29,30
2018-12-01,30
2018-12-02,30
2018-12-03,30
2018-12-04,30
2018-12-05,31
2018-12-07,32
2018-12-09,30
2018-12-10,30
2018-12-11,30
2018-12-12,30
2018-12-13,30
2018-12-14,30
2018-12-15,30
2018-12-16,30
2018-12-17,30
2018-12-18,30
2018-12-19,30
2018-12-20,30
2018-12-21,28
2018-12-22,28
2018-12-23,26
2018-12-24,26
2018-12-25,24
2018-12-26,24
2018-12-27,22
2018-12-28,22
2018-12-29,20
2018-12-30,20
2018-12-31,20
2019-01-01,20
2019-01-02,20
2019-01-03,20
2019-01-04,20
2019-01-05,20
2019-01-06,20
2019-01-08,20
2019-01-10,20
2019-01-11,19
2019-01-12,19
2019-01-13,20
2019-01-14,20
2019-01-15,21
2019-01-16,21
2019-01-17,22
2019-01-18,22
2019-01-19,24
2019-01-20,24
2019-01-21,25
2019-01-22,25
2019-01-23,26
2019-01-24,26
2019-01-25,26
2019-01-26,27
2019-01-27,27
2019-01-28,26
2019-01-29,26
2019-01-30,26
2019-01-31,26
2019-02-01,26
2019-02-02,26
2019-02-03,27
2019-02-04,27
2019-02-05,26
2019-02-06,26
2019-02-07,27
2019-02-08,27
2019-02-09,28
2019-02-10,28
2019-02-11,29
2019-02-12,29
2019-02-13,30
2019-02-14,30
2019-02-15,31
2019-02-16,31
2019-02-17,33
2019-02-18,33
2019-02-19,34
2019-02-20,34
2019-02-21,35
2019-02-22,35
2019-02-23,37
2019-02-24,37
2019-02-25,36
2019-02-26,36
2019-02-27,36
2019-02-28,36
2019-03-01,36
2019-03-02,36
2019-03-03,38
2019-03-04,38
2019-03-05,40
2019-03-06,40
2019-03-07,41
2019-03-08,41
2019-03-09,41
2019-03-10,44
2019-03-11,44
2019-03-12,46
2019-03-13,46
2019-03-14,46
2019-03-15,46
2019-03-16,46
2019-03-17,48
2019-03-18,48
2019-03-19,48
2019-03-20,47
2019-03-21,47
2019-03-22,47
2019-03-23,44
2019-03-24,44
2019-03-25,44
2019-03-26,41
2019-03-27,41
2019-03-28,41
2019-03-29,38
2019-03-30,38
2019-03-31,38
2019-04-01,36
2019-04-02,36
2019-04-03,34
2019-04-04,34
2019-04-05,32
2019-04-06,32
2019-04-07,30
2019-04-08,30
2019-04-09,30
2019-04-10,29
2019-04-11,29
2019-04-12,29
2019-04-13,29
2019-04-14,29
2019-04-15,30
2019-04-16,30
2019-04-17,31
2019-04-18,31
2019-04-19,31
2019-04-20,31
2019-04-21,31
2019-04-22,31
2019-04-23,30
2019-04-24,30
2019-04-25,30
2019-04-26,29
2019-04-27,29
2019-04-28,29
2019-04-29,29
2019-04-30,29
2019-05-01,29
2019-05-02,29
2019-05-03,29
2019-05-04,29
2019-05-05,29
2019-05-06,29
2019-05-07,29
2019-05-08,29
2019-05-09,29
2019-05-10,27
2019-05-11,27
2019-05-12,25
2019-05-13,25
2019-05-14,23
2019-05-15,23
2019-05-16,23
2019-05-17,21
2019-05-18,21
2019-05-19,22
2019-05-20,22
2019-05-21,22
2019-05-22,24
2019-05-23,24
2019-05-24,24
2019-05-25,25
2019-05-26,25
2019-05-27,27
2019-05-28,27
2019-05-29,29
2019-05-30,29
2019-05-31,29
2019-06-01,29
2019-06-02,29
2019-06-03,29
2019-06-04,30
2019-06-05,30
2019-06-06,30
2019-06-07,32
2019-06-08,32
2019-06-09,33
2019-06-10,33
2019-06-11,33
2019-06-12,34
2019-06-13,34
2019-06-14,34
2019-06-15,35
2019-06-16,35
2019-06-17,35
2019-06-18,37
2019-06-19,37
2019-06-20,38
2019-06-21,38
2019-06-22,38
2019-06-23,40
2019-06-24,40
2019-06-25,40
2019-06-26,41
2019-06-27,41
2019-06-28,41
2019-06-29,44
2019-06-30,44
2019-07-01,44
2019-07-02,47
2019-07-03,47
2019-07-04,47
2019-07-05,49
2019-07-06,49
2019-07-07,52
2019-07-08,52
2019-07-09,52
2019-07-10,51
2019-07-11,51
2019-07-12,51
2019-07-13,54
2019-07-14,54
2019-07-15,57
2019-07-16,57
2019-07-17,60
2019-07-18,60
2019-07-19,60
2019-07-20,60
2019-07-21,60
2019-07-22,60
2019-07-23,60
2019-07-24,62
2019-07-25,62
2019-07-26,62
2019-07-27,62
2019-07-28,65
2019-07-29,65
2019-07-30,65
2019-07-31,65
2019-08-01,65
2019-08-02,65
2019-08-03,66
2019-08-04,66
2019-08-05,66
2019-08-06,70
2019-08-07,70
2019-08-08,70
2019-08-09,74
2019-08-10,74
2019-08-11,74
2019-08-12,77
2019-08-13,77
2019-08-14,77
2019-08-15,81
2019-08-16,81
2019-08-17,81
2019-08-18,85
2019-08-19,85
2019-08-20,85
2019-08-21,87
