date_obj,Pearl%20bolts price
2015-10-18,78
2015-10-19,78
2015-10-20,78
2015-10-22,78
2015-10-23,78
2015-10-24,78
2015-10-25,78
2015-10-26,78
2015-10-27,78
2015-10-29,78
2015-10-30,78
2015-10-31,78
2015-11-01,78
2015-11-02,78
2015-11-03,78
2015-11-04,78
2015-11-05,78
2015-11-06,78
2015-11-07,78
2015-11-08,78
2015-11-09,78
2015-11-10,78
2015-11-11,78
2015-11-12,78
2015-11-13,78
2015-11-14,78
2015-11-15,78
2015-11-16,75
2015-11-17,75
2015-11-18,75
2015-11-19,75
2015-11-20,75
2015-11-21,75
2015-11-22,75
2015-11-23,75
2015-11-24,75
2015-11-25,75
2015-11-26,75
2015-11-27,75
2015-11-28,75
2015-11-29,75
2015-11-30,75
2015-12-01,75
2015-12-02,75
2015-12-03,75
2015-12-04,75
2015-12-05,75
2015-12-06,75
2015-12-07,75
2015-12-08,75
2015-12-09,75
2015-12-10,75
2015-12-11,75
2015-12-12,75
2015-12-13,73
2015-12-14,73
2015-12-15,73
2015-12-16,73
2015-12-17,73
2015-12-18,73
2015-12-19,73
2015-12-20,73
2015-12-21,73
2015-12-22,73
2015-12-23,73
2015-12-24,73
2015-12-25,73
2015-12-26,73
2015-12-27,73
2015-12-28,73
2015-12-29,73
2015-12-30,73
2015-12-31,73
2016-01-01,73
2016-01-02,73
2016-01-03,73
2016-01-04,73
2016-01-05,73
2016-01-06,73
2016-01-07,73
2016-01-08,72
2016-01-09,72
2016-01-10,72
2016-01-11,72
2016-01-12,72
2016-01-13,72
2016-01-14,72
2016-01-15,72
2016-01-16,72
2016-01-17,72
2016-01-18,72
2016-01-19,72
2016-01-20,72
2016-01-21,72
2016-01-22,72
2016-01-23,72
2016-01-24,72
2016-01-25,72
2016-01-26,72
2016-01-27,72
2016-01-28,72
2016-01-29,72
2016-01-30,72
2016-01-31,72
2016-02-01,72
2016-02-02,71
2016-02-03,71
2016-02-04,71
2016-02-05,71
2016-02-06,71
2016-02-07,71
2016-02-08,71
2016-02-09,71
2016-02-10,71
2016-02-11,71
2016-02-12,71
2016-02-13,71
2016-02-14,71
2016-02-15,71
2016-02-16,71
2016-02-17,71
2016-02-18,71
2016-02-19,71
2016-02-20,71
2016-02-21,71
2016-02-22,71
2016-02-23,71
2016-02-24,71
2016-02-25,70
2016-02-26,70
2016-02-27,70
2016-02-28,70
2016-02-29,70
2016-03-01,70
2016-03-02,70
2016-03-03,70
2016-03-04,70
2016-03-05,70
2016-03-06,70
2016-03-07,70
2016-03-08,70
2016-03-09,70
2016-03-10,70
2016-03-11,70
2016-03-12,70
2016-03-13,70
2016-03-14,70
2016-03-15,70
2016-03-16,70
2016-03-17,70
2016-03-18,70
2016-03-19,70
2016-03-20,70
2016-03-21,70
2016-03-22,69
2016-03-23,69
2016-03-24,69
2016-03-25,69
2016-03-26,69
2016-03-27,69
2016-03-28,69
2016-03-29,69
2016-03-30,69
2016-03-31,69
2016-04-01,69
2016-04-02,69
2016-04-03,69
2016-04-04,69
2016-04-05,69
2016-04-06,69
2016-04-07,69
2016-04-08,69
2016-04-09,69
2016-04-10,69
2016-04-11,69
2016-04-12,69
2016-04-13,69
2016-04-14,69
2016-04-15,69
2016-04-16,69
2016-04-17,69
2016-04-18,69
2016-04-19,69
2016-04-20,69
2016-04-21,69
2016-04-22,69
2016-04-23,69
2016-04-24,69
2016-04-25,69
2016-04-26,69
2016-04-27,69
2016-04-28,69
2016-04-29,69
2016-04-30,69
2016-05-01,69
2016-05-02,69
2016-05-03,69
2016-05-04,69
2016-05-05,70
2016-05-06,70
2016-05-07,70
2016-05-08,70
2016-05-09,70
2016-05-10,70
2016-05-11,70
2016-05-12,70
2016-05-13,70
2016-05-14,70
2016-05-15,70
2016-05-16,70
2016-05-17,70
2016-05-18,70
2016-05-19,70
2016-05-22,70
2016-05-23,70
2016-05-24,70
2016-05-25,70
2016-05-26,70
2016-05-27,69
2016-05-28,69
2016-05-29,69
2016-05-30,69
2016-05-31,69
2016-06-01,69
2016-06-02,69
2016-06-03,69
2016-06-04,69
2016-06-05,69
2016-06-06,69
2016-06-07,69
2016-06-08,69
2016-06-09,69
2016-06-10,69
2016-06-11,69
2016-06-12,69
2016-06-13,69
2016-06-14,69
2016-06-15,69
2016-06-16,69
2016-06-17,69
2016-06-18,69
2016-06-19,66
2016-06-20,66
2016-06-21,66
2016-06-22,66
2016-06-23,66
2016-06-24,66
2016-06-25,66
2016-06-26,66
2016-06-27,66
2016-06-28,66
2016-06-29,66
2016-06-30,66
2016-07-01,66
2016-07-02,66
2016-07-03,67
2016-07-04,67
2016-07-05,67
2016-07-06,67
2016-07-07,67
2016-07-08,67
2016-07-09,67
2016-07-10,67
2016-07-11,67
2016-07-12,67
2016-07-13,67
2016-07-14,67
2016-07-15,67
2016-07-16,67
2016-07-17,67
2016-07-18,67
2016-07-23,70
2016-07-24,70
2016-07-25,70
2016-07-26,70
2016-07-27,70
2016-07-28,70
2016-07-29,70
2016-07-30,70
2016-07-31,70
2016-08-01,70
2016-08-02,70
2016-08-03,70
2016-08-04,70
2016-08-05,70
2016-08-06,70
2016-08-07,70
2016-08-08,70
2016-08-09,70
2016-08-10,72
2016-08-11,72
2016-08-12,72
2016-08-13,72
2016-08-14,72
2016-08-15,72
2016-08-16,72
2016-08-17,72
2016-08-18,72
2016-08-19,72
2016-08-20,72
2016-08-21,72
2016-08-22,72
2016-08-23,72
2016-08-24,72
2016-08-25,72
2016-08-26,72
2016-08-28,72
2016-08-31,72
2016-09-01,72
2016-09-02,72
2016-09-03,74
2016-09-04,74
2016-09-05,74
2016-09-06,74
2016-09-07,74
2016-09-08,74
2016-09-09,74
2016-09-10,74
2016-09-11,74
2016-09-12,74
2016-09-13,74
2016-09-14,74
2016-09-15,74
2016-09-16,74
2016-09-17,74
2016-09-18,74
2016-09-19,74
2016-09-20,74
2016-09-21,74
2016-09-22,74
2016-09-23,74
2016-09-24,74
2016-09-25,74
2016-09-26,74
2016-09-27,74
2016-09-28,74
2016-09-29,74
2016-09-30,72
2016-10-01,72
2016-10-02,72
2016-10-03,72
2016-10-04,72
2016-10-05,72
2016-10-06,72
2016-10-07,72
2016-10-08,72
2016-10-09,72
2016-10-10,72
2016-10-11,72
2016-10-12,72
2016-10-13,72
2016-10-14,72
2016-10-15,72
2016-10-16,72
2016-10-17,72
2016-10-18,72
2016-10-19,72
2016-10-20,72
2016-10-21,72
2016-10-22,72
2016-10-23,71
2016-10-24,71
2016-10-25,71
2016-10-26,71
2016-10-27,71
2016-10-28,71
2016-10-29,71
2016-10-30,71
2016-10-31,71
2016-11-01,71
2016-11-02,71
2016-11-03,71
2016-11-04,71
2016-11-05,71
2016-11-06,71
2016-11-07,71
2016-11-08,71
2016-11-09,71
2016-11-10,71
2016-11-11,71
2016-11-12,71
2016-11-13,71
2016-11-14,71
2016-12-07,71
2016-12-08,73
2016-12-09,73
2016-12-10,73
2016-12-11,73
2016-12-12,73
2016-12-13,73
2016-12-14,73
2016-12-15,73
2016-12-16,73
2016-12-17,73
2016-12-18,73
2016-12-19,73
2016-12-20,73
2016-12-21,73
2016-12-22,73
2016-12-23,73
2016-12-24,73
2016-12-25,73
2016-12-26,73
2016-12-27,73
2016-12-28,75
2016-12-29,75
2016-12-30,75
2016-12-31,75
2017-01-01,75
2017-01-02,75
2017-01-03,75
2017-01-04,75
2017-01-05,75
2017-01-06,75
2017-01-07,75
2017-01-08,75
2017-01-09,75
2017-01-10,75
2017-01-11,75
2017-01-12,76
2017-01-13,76
2017-01-14,76
2017-01-15,76
2017-01-16,76
2017-01-17,76
2017-01-18,76
2017-01-19,76
2017-01-20,76
2017-01-21,76
2017-01-22,76
2017-01-27,76
2017-01-28,76
2017-01-29,76
2017-01-30,76
2017-01-31,76
2017-02-01,76
2017-02-02,76
2017-02-03,76
2017-02-04,76
2017-02-05,76
2017-02-06,76
2017-02-07,76
2017-02-08,76
2017-02-09,76
2017-02-10,76
2017-02-11,75
2017-02-12,75
2017-02-13,75
2017-02-14,75
2017-02-15,75
2017-02-16,75
2017-02-18,75
2017-02-19,75
2017-02-20,75
2017-02-21,75
2017-02-22,75
2017-02-23,75
2017-02-24,75
2017-02-25,75
2017-02-26,75
2017-02-27,75
2017-02-28,75
2017-03-01,77
2017-03-02,77
2017-03-03,77
2017-03-04,77
2017-03-05,77
2017-03-06,77
2017-03-07,77
2017-03-08,77
2017-03-09,77
2017-03-10,77
2017-03-11,77
2017-03-12,77
2017-03-13,77
2017-03-14,77
2017-03-15,77
2017-03-16,77
2017-03-17,78
2017-03-18,78
2017-03-19,78
2017-03-20,78
2017-03-21,78
2017-03-22,78
2017-03-23,78
2017-03-24,78
2017-03-25,78
2017-03-26,78
2017-03-27,78
2017-03-28,78
2017-03-29,78
2017-03-30,78
2017-03-31,78
2017-04-01,78
2017-04-02,79
2017-04-03,79
2017-04-04,79
2017-04-12,79
2017-04-13,79
2017-04-14,79
2017-04-15,79
2017-04-16,79
2017-04-17,80
2017-04-18,80
2017-04-19,80
2017-04-20,80
2017-04-21,80
2017-04-22,80
2017-04-23,80
2017-04-24,80
2017-04-25,80
2017-04-26,80
2017-04-27,80
2017-04-28,80
2017-04-29,80
2017-04-30,80
2017-05-01,80
2017-05-02,80
2017-05-03,80
2017-05-04,81
2017-05-05,81
2017-05-06,81
2017-05-07,81
2017-05-08,81
2017-05-09,81
2017-05-10,81
2017-05-11,81
2017-05-12,81
2017-05-13,81
2017-05-14,81
2017-05-15,81
2017-05-16,81
2017-05-17,81
2017-05-18,81
2017-05-19,81
2017-05-20,81
2017-05-21,81
2017-05-22,80
2017-05-23,80
2017-05-24,80
2017-05-25,80
2017-05-26,80
2017-05-27,80
2017-05-28,80
2017-05-29,80
2017-05-30,80
2017-05-31,80
2017-06-01,80
2017-06-02,80
2017-06-03,80
2017-06-06,80
2017-06-07,80
2017-06-08,80
2017-06-09,80
2017-06-10,80
2017-06-11,80
2017-06-12,80
2017-06-13,80
2017-06-14,80
2017-06-15,80
2017-06-16,80
2017-06-17,80
2017-06-18,80
2017-06-19,80
2017-06-20,80
2017-06-21,80
2017-06-22,80
2017-06-23,80
2017-06-24,80
2017-06-25,81
2017-06-26,81
2017-06-27,81
2017-06-28,81
2017-06-29,81
2017-06-30,81
2017-07-01,81
2017-07-02,81
2017-07-03,81
2017-07-04,81
2017-07-05,81
2017-07-06,81
2017-07-07,81
2017-07-08,81
2017-07-13,81
2017-07-14,81
2017-07-15,82
2017-07-16,82
2017-07-17,82
2017-07-18,82
2017-07-19,82
2017-07-20,82
2017-07-21,82
2017-07-22,82
2017-07-23,82
2017-07-24,82
2017-07-25,82
2017-07-26,82
2017-07-27,82
2017-07-28,82
2017-07-29,82
2017-07-30,81
2017-07-31,81
2017-08-01,81
2017-08-02,81
2017-08-03,81
2017-08-04,81
2017-08-05,81
2017-08-06,81
2017-08-09,81
2017-08-10,81
2017-08-11,81
2017-08-12,80
2017-08-13,80
2017-08-14,80
2017-08-15,80
2017-08-17,80
2017-08-18,80
2017-08-19,80
2017-08-20,80
2017-08-21,80
2017-08-22,80
2017-08-23,80
2017-08-24,80
2017-08-25,80
2017-08-26,82
2017-08-27,82
2017-08-28,82
2017-08-29,82
2017-08-30,82
2017-08-31,82
2017-09-01,82
2017-09-02,82
2017-09-03,82
2017-09-04,82
2017-09-05,82
2017-09-06,82
2017-09-07,82
2017-09-08,82
2017-09-09,82
2017-09-10,82
2017-09-11,82
2017-09-12,82
2017-09-13,82
2017-09-14,82
2017-09-15,82
2017-09-16,82
2017-09-17,82
2017-09-19,82
2017-09-20,82
2017-09-21,82
2017-09-22,82
2017-09-23,82
2017-09-24,81
2017-09-25,81
2017-09-26,81
2017-09-27,81
2017-09-28,81
2017-09-29,81
2017-09-30,81
2017-10-01,81
2017-10-02,81
2017-10-03,81
2017-10-04,81
2017-10-05,81
2017-10-06,81
2017-10-07,81
2017-10-08,81
2017-10-09,81
2017-10-10,80
2017-10-11,80
2017-10-12,80
2017-10-13,80
2017-10-14,80
2017-10-15,80
2017-10-16,80
2017-10-17,80
2017-10-18,80
2017-10-19,80
2017-10-20,80
2017-10-21,80
2017-10-22,80
2017-10-23,80
2017-10-24,80
2017-10-25,80
2017-10-26,80
2017-10-27,80
2017-10-28,80
2017-10-29,81
2017-10-30,81
2017-10-31,81
2017-11-01,81
2017-11-02,81
2017-11-03,81
2017-11-04,81
2017-11-05,81
2017-11-06,81
2017-11-07,81
2017-11-08,81
2017-11-09,81
2017-11-10,81
2017-11-11,81
2017-11-12,81
2017-11-13,81
2017-11-14,81
2017-11-15,81
2017-11-16,81
2017-11-17,81
2017-11-18,81
2017-11-19,82
2017-11-20,82
2017-11-21,82
2017-11-22,82
2017-11-23,82
2017-11-24,82
2017-11-25,82
2017-11-26,82
2017-11-27,82
2017-11-28,82
2017-11-29,82
2017-11-30,82
2017-12-01,82
2017-12-02,82
2017-12-03,82
2017-12-04,82
2017-12-05,85
2017-12-06,85
2017-12-07,85
2017-12-08,85
2017-12-09,85
2017-12-10,85
2017-12-11,85
2017-12-12,85
2017-12-14,85
2017-12-15,85
2017-12-16,85
2017-12-17,85
2017-12-18,85
2017-12-19,85
2017-12-20,85
2017-12-21,88
2017-12-22,88
2017-12-23,88
2017-12-24,88
2017-12-25,88
2017-12-26,88
2017-12-27,88
2017-12-28,88
2017-12-29,88
2017-12-30,88
2017-12-31,88
2018-01-01,88
2018-01-02,92
2018-01-03,92
2018-01-04,92
2018-01-05,92
2018-01-06,92
2018-01-07,92
2018-01-08,92
2018-01-09,92
2018-01-10,92
2018-01-11,92
2018-01-12,92
2018-01-13,92
2018-01-14,92
2018-01-15,92
2018-01-16,92
2018-01-17,92
2018-01-18,92
2018-01-19,92
2018-01-20,92
2018-01-21,92
2018-01-22,92
2018-01-23,92
2018-01-24,92
2018-01-25,92
2018-01-26,95
2018-01-27,95
2018-01-28,95
2018-01-29,91
2018-01-31,91
2018-02-01,91
2018-02-02,87
2018-02-03,87
2018-02-04,87
2018-02-05,85
2018-02-06,85
2018-02-07,85
2018-02-08,85
2018-02-09,85
2018-02-10,83
2018-02-11,83
2018-02-12,83
2018-02-13,83
2018-02-14,82
2018-02-15,82
2018-02-16,82
2018-02-17,82
2018-02-18,80
2018-02-19,80
2018-02-20,80
2018-02-21,80
2018-02-22,80
2018-02-23,80
2018-02-24,80
2018-02-25,80
2018-02-26,80
2018-02-27,80
2018-03-01,80
2018-03-02,80
2018-03-03,80
2018-03-04,79
2018-03-05,79
2018-03-06,79
2018-03-07,77
2018-03-08,77
2018-03-09,77
2018-03-10,77
2018-03-11,76
2018-03-12,76
2018-03-13,76
2018-03-14,76
2018-03-15,76
2018-03-16,75
2018-03-17,75
2018-03-18,75
2018-03-19,75
2018-03-20,75
2018-03-21,75
2018-03-23,75
2018-03-24,75
2018-03-26,72
2018-03-27,72
2018-03-28,72
2018-03-29,72
2018-03-30,71
2018-03-31,71
2018-04-01,71
2018-04-02,71
2018-04-03,70
2018-04-04,70
2018-04-05,70
2018-04-06,70
2018-04-08,67
2018-04-09,67
2018-04-10,67
2018-04-11,67
2018-04-12,67
2018-04-13,67
2018-04-14,67
2018-04-15,67
2018-04-16,67
2018-04-17,67
2018-04-18,67
2018-04-19,67
2018-04-20,67
2018-04-21,67
2018-04-22,67
2018-04-23,67
2018-04-24,67
2018-04-25,66
2018-04-26,66
2018-04-27,66
2018-04-28,66
2018-04-29,66
2018-04-30,65
2018-05-01,65
2018-05-02,65
2018-05-03,65
2018-05-04,65
2018-05-05,65
2018-05-06,65
2018-05-07,63
2018-05-08,63
2018-05-09,63
2018-05-10,63
2018-05-11,63
2018-05-12,62
2018-05-13,62
2018-05-14,62
2018-05-15,62
2018-05-16,62
2018-05-17,62
2018-05-18,62
2018-05-19,62
2018-05-20,62
2018-05-21,62
2018-05-22,62
2018-05-23,62
2018-05-24,62
2018-05-25,62
2018-05-26,62
2018-05-27,62
2018-05-28,62
2018-05-29,62
2018-05-30,62
2018-05-31,62
2018-06-01,62
2018-06-02,62
2018-06-03,62
2018-06-04,62
2018-06-05,63
2018-06-06,63
2018-06-07,63
2018-06-08,63
2018-06-09,63
2018-06-10,64
2018-06-11,64
2018-06-12,64
2018-06-13,64
2018-06-14,64
2018-06-15,63
2018-06-16,63
2018-06-17,63
2018-06-18,63
2018-06-19,63
2018-06-20,63
2018-06-21,62
2018-06-22,62
2018-06-23,62
2018-06-24,62
2018-06-25,62
2018-06-26,62
2018-06-27,62
2018-06-28,62
2018-06-29,62
2018-06-30,62
2018-07-01,62
2018-07-02,62
2018-07-03,62
2018-07-04,62
2018-07-05,62
2018-07-06,62
2018-07-07,62
2018-07-08,62
2018-07-09,62
2018-07-10,62
2018-07-11,63
2018-07-12,63
2018-07-13,63
2018-07-14,63
2018-07-15,63
2018-07-16,63
2018-07-17,63
2018-07-18,63
2018-07-19,65
2018-07-20,65
2018-07-21,65
2018-07-22,65
2018-07-23,66
2018-07-24,66
2018-07-25,66
2018-07-26,66
2018-07-27,67
2018-07-28,67
2018-07-29,67
2018-07-30,67
2018-07-31,69
2018-08-01,69
2018-08-02,69
2018-08-03,69
2018-08-04,69
2018-08-05,72
2018-08-06,72
2018-08-07,72
2018-08-08,72
2018-08-09,72
2018-08-10,73
2018-08-11,73
2018-08-12,73
2018-08-14,72
2018-08-16,72
2018-08-17,70
2018-08-18,70
2018-08-19,70
2018-08-20,69
2018-08-21,69
2018-08-22,69
2018-08-23,69
2018-08-24,67
2018-08-25,67
2018-08-26,67
2018-08-27,67
2018-08-28,67
2018-08-29,67
2018-08-30,67
2018-08-31,66
2018-09-01,66
2018-09-02,66
2018-09-03,67
2018-09-04,67
2018-09-05,67
2018-09-06,67
2018-09-07,70
2018-09-08,70
2018-09-09,70
2018-09-10,73
2018-09-11,73
2018-09-12,73
2018-09-13,73
2018-09-14,73
2018-09-15,73
2018-09-16,73
2018-09-17,73
2018-09-18,72
2018-09-19,72
2018-09-20,72
2018-09-21,72
2018-09-22,71
2018-09-23,71
2018-09-24,71
2018-09-25,71
2018-09-26,71
2018-09-27,71
2018-09-28,71
2018-09-29,71
2018-09-30,73
2018-10-02,73
2018-10-03,74
2018-10-04,74
2018-10-05,74
2018-10-06,74
2018-10-07,74
2018-10-08,74
2018-10-09,74
2018-10-10,74
2018-10-11,74
2018-10-12,74
2018-10-13,73
2018-10-14,73
2018-10-15,73
2018-10-16,74
2018-10-17,74
2018-10-18,74
2018-10-19,73
2018-10-20,73
2018-10-21,73
2018-10-22,74
2018-10-23,74
2018-10-24,74
2018-10-25,74
2018-10-26,74
2018-10-27,74
2018-10-28,74
2018-10-29,74
2018-10-30,73
2018-10-31,73
2018-11-01,73
2018-11-03,73
2018-11-04,76
2018-11-05,78
2018-11-06,78
2018-11-07,79
2018-11-08,79
2018-11-09,80
2018-11-10,82
2018-11-11,82
2018-11-12,84
2018-11-13,84
2018-11-15,83
2018-11-16,85
2018-11-17,85
2018-11-18,84
2018-11-19,84
2018-11-20,82
2018-11-21,82
2018-11-22,79
2018-11-23,79
2018-11-24,79
2018-11-25,78
2018-11-26,78
2018-11-27,76
2018-11-28,76
2018-11-29,77
2018-12-01,78
2018-12-02,77
2018-12-03,77
2018-12-05,77
2018-12-07,76
2018-12-09,76
2018-12-11,77
2018-12-12,76
2018-12-13,74
2018-12-14,74
2018-12-15,74
2018-12-16,74
2018-12-17,74
2018-12-18,74
2018-12-19,74
2018-12-20,72
2018-12-21,72
2018-12-22,71
2018-12-23,71
2018-12-24,71
2018-12-25,72
2018-12-26,72
2018-12-27,70
2018-12-28,70
2018-12-29,68
2018-12-30,68
2018-12-31,67
2019-01-01,67
2019-01-02,69
2019-01-03,69
2019-01-04,68
2019-01-05,66
2019-01-06,65
2019-01-08,66
2019-01-10,66
2019-01-11,66
2019-01-12,65
2019-01-13,65
2019-01-14,63
2019-01-15,63
2019-01-16,60
2019-01-17,60
2019-01-18,59
2019-01-19,59
2019-01-20,59
2019-01-21,59
2019-01-22,60
2019-01-23,60
2019-01-24,59
2019-01-25,59
2019-01-26,58
2019-01-27,58
2019-01-28,58
2019-01-29,58
2019-01-30,56
2019-01-31,56
2019-02-01,56
2019-02-02,55
2019-02-03,55
2019-02-04,55
2019-02-05,55
2019-02-06,55
2019-02-07,54
2019-02-08,54
2019-02-09,54
2019-02-10,54
2019-02-11,54
2019-02-12,54
2019-02-13,52
2019-02-14,52
2019-02-15,49
2019-02-16,49
2019-02-17,49
2019-02-18,47
2019-02-19,47
2019-02-20,47
2019-02-21,48
2019-02-22,48
2019-02-23,50
2019-02-24,50
2019-02-25,49
2019-02-26,49
2019-02-27,49
2019-02-28,49
2019-03-01,49
2019-03-02,48
2019-03-03,48
2019-03-04,48
2019-03-05,48
2019-03-06,48
2019-03-07,49
2019-03-08,49
2019-03-09,49
2019-03-10,50
2019-03-11,50
2019-03-12,51
2019-03-13,51
2019-03-14,51
2019-03-15,51
2019-03-16,51
2019-03-17,51
2019-03-18,51
2019-03-19,51
2019-03-20,51
2019-03-21,50
2019-03-22,50
2019-03-23,49
2019-03-24,49
2019-03-25,49
2019-03-26,49
2019-03-27,49
2019-03-28,49
2019-03-29,48
2019-03-30,48
2019-03-31,48
2019-04-01,48
2019-04-02,48
2019-04-03,48
2019-04-04,50
2019-04-05,50
2019-04-06,50
2019-04-07,51
2019-04-08,51
2019-04-09,51
2019-04-10,52
2019-04-11,52
2019-04-12,52
2019-04-13,52
2019-04-14,52
2019-04-15,52
2019-04-16,52
2019-04-17,52
2019-04-18,52
2019-04-19,52
2019-04-20,54
2019-04-21,54
2019-04-22,54
2019-04-23,54
2019-04-24,56
2019-04-25,56
2019-04-26,56
2019-04-27,56
2019-04-28,58
2019-04-29,58
2019-04-30,58
2019-05-01,58
2019-05-02,59
2019-05-03,59
2019-05-04,59
2019-05-05,60
2019-05-06,60
2019-05-07,60
2019-05-08,61
2019-05-09,61
2019-05-10,61
2019-05-11,62
2019-05-12,62
2019-05-13,62
2019-05-14,64
2019-05-15,64
2019-05-16,64
2019-05-17,64
2019-05-18,67
2019-05-19,67
2019-05-20,67
2019-05-21,67
2019-05-22,69
2019-05-23,69
2019-05-24,69
2019-05-25,69
2019-05-26,69
2019-05-27,69
2019-05-28,69
2019-05-29,69
2019-05-30,69
2019-05-31,69
2019-06-01,70
2019-06-02,70
2019-06-03,70
2019-06-04,70
2019-06-05,71
2019-06-06,71
2019-06-07,71
2019-06-08,70
2019-06-09,70
2019-06-10,70
2019-06-11,70
2019-06-12,69
2019-06-13,69
2019-06-14,69
2019-06-15,69
2019-06-16,69
2019-06-17,69
2019-06-18,68
2019-06-19,68
2019-06-20,68
2019-06-21,68
2019-06-22,67
2019-06-23,67
2019-06-24,67
2019-06-25,67
2019-06-26,65
2019-06-27,65
2019-06-28,65
2019-06-29,65
2019-06-30,65
2019-07-01,65
2019-07-02,65
2019-07-03,65
2019-07-04,66
2019-07-05,66
2019-07-06,66
2019-07-07,65
2019-07-08,65
2019-07-09,65
2019-07-10,63
2019-07-11,63
2019-07-12,63
2019-07-13,63
2019-07-14,63
2019-07-15,63
2019-07-16,64
2019-07-17,64
2019-07-18,64
2019-07-19,64
2019-07-20,63
2019-07-21,63
2019-07-22,63
2019-07-23,63
2019-07-24,64
2019-07-25,64
2019-07-26,64
2019-07-27,64
2019-07-28,64
2019-07-29,64
2019-07-30,64
2019-07-31,64
2019-08-01,62
2019-08-02,62
2019-08-03,62
2019-08-04,62
2019-08-05,62
2019-08-06,62
2019-08-07,62
2019-08-08,62
2019-08-09,62
2019-08-10,61
2019-08-11,61
2019-08-12,61
2019-08-13,61
2019-08-14,60
2019-08-15,60
2019-08-16,60
2019-08-17,62
2019-08-18,62
2019-08-19,62
2019-08-20,62
2019-08-21,64
2019-08-22,64
2019-08-23,64
2019-08-24,64
2019-08-24,64
2019-08-25,65
2019-08-25,65
2019-08-26,65
2019-08-26,65
2019-08-27,65
2019-08-27,65
2019-08-28,65
2019-08-29,65
2019-08-30,65
2019-08-31,65
2019-09-01,66
2019-09-02,66
2019-09-03,66
2019-09-04,66
2019-09-05,65
2019-09-06,65
