date_obj,Cocktail%20shaker price
2016-04-29,126
2016-04-30,126
2016-05-01,121
2016-05-02,121
2016-05-03,121
2016-05-04,121
2016-05-05,121
2016-05-06,121
2016-05-07,121
2016-05-08,125
2016-05-09,125
2016-05-10,125
2016-05-11,125
2016-05-12,125
2016-05-13,125
2016-05-14,125
2016-05-15,127
2016-05-16,127
2016-05-17,127
2016-05-18,127
2016-05-19,127
2016-05-22,127
2016-05-23,127
2016-05-24,127
2016-05-25,127
2016-05-26,127
2016-05-27,127
2016-05-28,127
2016-05-29,126
2016-05-30,126
2016-05-31,126
2016-06-01,126
2016-06-02,126
2016-06-03,126
2016-06-04,126
2016-06-05,126
2016-06-06,126
2016-06-07,126
2016-06-08,126
2016-06-09,126
2016-06-10,126
2016-06-11,126
2016-06-12,126
2016-06-13,123
2016-06-14,123
2016-06-15,123
2016-06-16,123
2016-06-17,123
2016-06-18,123
2016-06-19,121
2016-06-20,121
2016-06-21,121
2016-06-22,121
2016-06-23,121
2016-06-24,121
2016-06-25,123
2016-06-26,123
2016-06-27,123
2016-06-28,123
2016-06-29,123
2016-06-30,123
2016-07-01,126
2016-07-02,126
2016-07-03,126
2016-07-04,126
2016-07-05,126
2016-07-06,126
2016-07-07,126
2016-07-08,123
2016-07-09,123
2016-07-10,123
2016-07-11,123
2016-07-12,123
2016-07-13,123
2016-07-14,125
2016-07-15,125
2016-07-16,125
2016-07-17,125
2016-07-18,125
2016-07-23,126
2016-07-24,126
2016-07-25,126
2016-07-26,126
2016-07-27,126
2016-07-28,126
2016-07-29,126
2016-07-30,128
2016-07-31,128
2016-08-01,128
2016-08-02,128
2016-08-03,128
2016-08-04,128
2016-08-05,128
2016-08-06,128
2016-08-07,132
2016-08-08,132
2016-08-09,132
2016-08-10,132
2016-08-11,132
2016-08-12,132
2016-08-13,132
2016-08-14,132
2016-08-15,132
2016-08-16,134
2016-08-17,134
2016-08-18,134
2016-08-19,134
2016-08-20,134
2016-08-21,134
2016-08-22,134
2016-08-23,134
2016-08-24,134
2016-08-25,133
2016-08-26,133
2016-08-28,133
2016-08-31,133
2016-09-01,133
2016-09-02,133
2016-09-03,133
2016-09-04,135
2016-09-05,135
2016-09-06,135
2016-09-07,135
2016-09-08,135
2016-09-09,135
2016-09-10,135
2016-09-11,135
2016-09-12,135
2016-09-13,137
2016-09-14,137
2016-09-15,137
2016-09-16,137
2016-09-17,137
2016-09-18,137
2016-09-19,137
2016-09-20,137
2016-09-21,137
2016-09-22,140
2016-09-23,140
2016-09-24,140
2016-09-25,140
2016-09-26,140
2016-09-27,140
2016-09-28,140
2016-09-29,140
2016-09-30,140
2016-10-01,140
2016-10-02,140
2016-10-03,144
2016-10-04,144
2016-10-05,144
2016-10-06,144
2016-10-07,144
2016-10-08,144
2016-10-09,144
2016-10-10,144
2016-10-11,144
2016-10-12,144
2016-10-13,148
2016-10-14,148
2016-10-15,148
2016-10-16,148
2016-10-17,148
2016-10-18,148
2016-10-19,148
2016-10-20,148
2016-10-21,149
2016-10-22,149
2016-10-23,149
2016-10-24,149
2016-10-25,149
2016-10-26,149
2016-10-27,149
2016-10-28,149
2016-10-29,149
2016-10-30,151
2016-10-31,151
2016-11-01,151
2016-11-02,151
2016-11-03,151
2016-11-04,151
2016-11-05,151
2016-11-06,151
2016-11-07,151
2016-11-08,153
2016-11-09,153
2016-11-10,153
2016-11-11,153
2016-11-12,153
2016-11-13,153
2016-11-14,153
2016-11-15,153
2016-12-07,161
2016-12-08,161
2016-12-09,161
2016-12-10,161
2016-12-11,161
2016-12-12,161
2016-12-13,161
2016-12-14,163
2016-12-15,163
2016-12-16,163
2016-12-17,163
2016-12-18,163
2016-12-19,163
2016-12-20,163
2016-12-21,168
2016-12-22,168
2016-12-23,168
2016-12-24,168
2016-12-25,168
2016-12-26,168
2016-12-27,168
2016-12-28,176
2016-12-29,176
2016-12-30,176
2016-12-31,176
2017-01-01,176
2017-01-02,176
2017-01-03,176
2017-01-04,184
2017-01-05,184
2017-01-06,184
2017-01-07,184
2017-01-08,184
2017-01-09,184
2017-01-10,191
2017-01-11,191
2017-01-12,191
2017-01-13,191
2017-01-14,191
2017-01-15,191
2017-01-16,195
2017-01-17,195
2017-01-18,195
2017-01-19,195
2017-01-20,195
2017-01-21,195
2017-01-22,197
2017-01-23,197
2017-01-27,197
2017-01-28,194
2017-01-29,194
2017-01-30,194
2017-01-31,194
2017-02-01,194
2017-02-02,194
2017-02-03,188
2017-02-04,188
2017-02-05,188
2017-02-06,188
2017-02-07,188
2017-02-08,188
2017-02-09,190
2017-02-10,190
2017-02-11,190
2017-02-12,190
2017-02-13,190
2017-02-14,195
2017-02-15,195
2017-02-16,195
2017-02-18,195
2017-02-19,195
2017-02-20,197
2017-02-21,197
2017-02-22,197
2017-02-23,197
2017-02-24,197
2017-02-25,197
2017-02-26,197
2017-02-27,200
2017-02-28,200
2017-03-01,200
2017-03-02,200
2017-03-03,200
2017-03-04,200
2017-03-05,201
2017-03-06,201
2017-03-07,201
2017-03-08,201
2017-03-09,201
2017-03-10,201
2017-03-11,192
2017-03-12,192
2017-03-13,192
2017-03-14,192
2017-03-15,192
2017-03-16,192
2017-03-17,186
2017-03-18,186
2017-03-19,186
2017-03-20,186
2017-03-21,186
2017-03-22,186
2017-03-23,187
2017-03-24,187
2017-03-25,187
2017-03-26,187
2017-03-27,187
2017-03-28,187
2017-03-29,187
2017-03-30,189
2017-03-31,189
2017-04-01,189
2017-04-02,189
2017-04-03,189
2017-04-04,189
2017-04-12,176
2017-04-13,176
2017-04-14,176
2017-04-15,176
2017-04-16,176
2017-04-17,176
2017-04-18,168
2017-04-19,168
2017-04-20,168
2017-04-21,168
2017-04-22,168
2017-04-23,168
2017-04-24,163
2017-04-25,163
2017-04-26,163
2017-04-27,163
2017-04-28,163
2017-04-29,163
2017-04-30,158
2017-05-01,158
2017-05-02,158
2017-05-03,158
2017-05-04,158
2017-05-05,158
2017-05-06,156
2017-05-07,156
2017-05-08,156
2017-05-09,156
2017-05-10,156
2017-05-11,156
2017-05-12,152
2017-05-13,152
2017-05-14,152
2017-05-15,152
2017-05-16,152
2017-05-17,152
2017-05-18,152
2017-05-19,153
2017-05-20,153
2017-05-21,153
2017-05-22,153
2017-05-23,153
2017-05-24,153
2017-05-25,153
2017-05-26,154
2017-05-27,154
2017-05-28,154
2017-05-29,154
2017-05-30,154
2017-05-31,154
2017-06-01,154
2017-06-02,156
2017-06-03,156
2017-06-04,156
2017-06-05,156
2017-06-06,156
2017-06-07,156
2017-06-08,156
2017-06-09,156
2017-06-10,156
2017-06-11,156
2017-06-12,156
2017-06-13,156
2017-06-14,156
2017-06-15,154
2017-06-16,154
2017-06-17,154
2017-06-18,154
2017-06-19,154
2017-06-20,154
2017-06-21,153
2017-06-22,153
2017-06-23,153
2017-06-24,153
2017-06-25,153
2017-06-26,153
2017-06-27,153
2017-06-28,152
2017-06-29,152
2017-06-30,152
2017-07-01,152
2017-07-02,152
2017-07-03,152
2017-07-04,149
2017-07-05,149
2017-07-06,149
2017-07-07,149
2017-07-08,149
2017-07-13,150
2017-07-14,150
2017-07-15,150
2017-07-16,150
2017-07-17,150
2017-07-18,149
2017-07-19,149
2017-07-20,149
2017-07-21,149
2017-07-22,149
2017-07-23,149
2017-07-24,149
2017-07-25,149
2017-07-26,149
2017-07-27,149
2017-07-28,149
2017-07-29,149
2017-07-30,149
2017-07-31,149
2017-08-01,150
2017-08-02,150
2017-08-03,150
2017-08-04,150
2017-08-05,150
2017-08-06,150
2017-08-09,148
2017-08-10,148
2017-08-11,148
2017-08-12,148
2017-08-13,154
2017-08-14,154
2017-08-15,154
2017-08-16,154
2017-08-17,154
2017-08-18,154
2017-08-19,154
2017-08-20,159
2017-08-21,159
2017-08-22,159
2017-08-23,159
2017-08-24,159
2017-08-25,159
2017-08-26,159
2017-08-27,158
2017-08-28,158
2017-08-29,158
2017-08-30,158
2017-08-31,158
2017-09-01,158
2017-09-03,158
2017-09-04,159
2017-09-05,159
2017-09-06,159
2017-09-07,159
2017-09-08,159
2017-09-09,159
2017-09-10,159
2017-09-11,160
2017-09-12,160
2017-09-13,160
2017-09-14,160
2017-09-15,160
2017-09-16,160
2017-09-17,160
2017-09-18,153
2017-09-19,153
2017-09-20,153
2017-09-21,153
2017-09-22,153
2017-09-23,153
2017-09-24,153
2017-09-25,146
2017-09-26,146
2017-09-27,146
2017-09-28,146
2017-09-29,146
2017-09-30,146
2017-10-01,146
2017-10-02,143
2017-10-03,143
2017-10-04,143
2017-10-05,143
2017-10-06,143
2017-10-07,143
2017-10-08,143
2017-10-09,142
2017-10-10,142
2017-10-11,142
2017-10-12,142
2017-10-13,142
2017-10-14,142
2017-10-15,142
2017-10-16,142
2017-10-17,143
2017-10-18,143
2017-10-19,143
2017-10-20,143
2017-10-21,143
2017-10-22,143
2017-10-23,143
2017-10-24,143
2017-10-25,145
2017-10-26,145
2017-10-27,145
2017-10-28,145
2017-10-29,145
2017-10-30,145
2017-10-31,145
2017-11-01,145
2017-11-02,151
2017-11-03,151
2017-11-04,151
2017-11-05,151
2017-11-06,151
2017-11-07,151
2017-11-08,151
2017-11-09,150
2017-11-10,150
2017-11-11,150
2017-11-12,150
2017-11-13,150
2017-11-14,150
2017-11-15,150
2017-11-16,148
2017-11-17,148
2017-11-18,148
2017-11-19,148
2017-11-20,148
2017-11-21,148
2017-11-22,148
2017-11-23,149
2017-11-24,149
2017-11-25,149
2017-11-26,149
2017-11-27,149
2017-11-28,149
2017-11-29,149
2017-11-30,149
2017-12-01,148
2017-12-02,148
2017-12-03,148
2017-12-04,148
2017-12-05,148
2017-12-06,148
2017-12-07,148
2017-12-08,148
2017-12-09,147
2017-12-10,147
2017-12-11,147
2017-12-12,147
2017-12-13,147
2017-12-14,147
2017-12-15,147
2017-12-16,149
2017-12-17,149
2017-12-18,149
2017-12-19,149
2017-12-20,149
2017-12-21,149
2017-12-22,149
2017-12-23,149
2017-12-24,149
2017-12-25,149
2017-12-26,149
2017-12-27,149
2017-12-28,149
2017-12-29,149
2017-12-30,147
2017-12-31,147
2018-01-01,147
2018-01-02,147
2018-01-03,147
2018-01-04,147
2018-01-05,145
2018-01-06,145
2018-01-07,145
2018-01-08,145
2018-01-09,145
2018-01-10,145
2018-01-11,146
2018-01-12,146
2018-01-13,146
2018-01-14,146
2018-01-15,146
2018-01-16,146
2018-01-17,146
2018-01-18,146
2018-01-19,146
2018-01-20,146
2018-01-21,146
2018-01-22,143
2018-01-23,143
2018-01-24,143
2018-01-25,143
2018-01-26,143
2018-01-27,137
2018-01-28,137
2018-01-29,137
2018-01-30,137
2018-01-31,137
2018-02-01,135
2018-02-02,135
2018-02-03,135
2018-02-04,135
2018-02-05,135
2018-02-06,134
2018-02-07,134
2018-02-08,134
2018-02-09,134
2018-02-10,134
2018-02-11,134
2018-02-12,134
2018-02-13,134
2018-02-14,134
2018-02-15,134
2018-02-16,134
2018-02-17,132
2018-02-18,132
2018-02-19,132
2018-02-20,132
2018-02-21,132
2018-02-22,128
2018-02-23,128
2018-02-24,128
2018-02-25,128
2018-02-26,128
2018-02-27,123
2018-02-28,123
2018-03-01,123
2018-03-02,123
2018-03-03,125
2018-03-04,125
2018-03-05,125
2018-03-06,125
2018-03-07,125
2018-03-08,125
2018-03-09,125
2018-03-10,125
2018-03-11,125
2018-03-12,125
2018-03-13,125
2018-03-14,125
2018-03-15,125
2018-03-16,125
2018-03-17,125
2018-03-18,125
2018-03-20,125
2018-03-21,125
2018-03-23,125
2018-03-24,125
2018-03-25,125
2018-03-26,123
2018-03-27,123
2018-03-28,123
2018-03-29,123
2018-03-30,123
2018-03-31,123
2018-04-02,123
2018-04-03,123
2018-04-04,123
2018-04-05,123
2018-04-06,123
2018-04-07,123
2018-04-08,119
2018-04-09,119
2018-04-10,119
2018-04-11,119
2018-04-12,119
2018-04-13,119
2018-04-14,119
2018-04-15,113
2018-04-16,113
2018-04-17,113
2018-04-18,113
2018-04-19,113
2018-04-20,113
2018-04-21,113
2018-04-22,107
2018-04-23,107
2018-04-24,107
2018-04-25,107
2018-04-26,107
2018-04-27,107
2018-04-28,107
2018-04-29,106
2018-04-30,106
2018-05-01,106
2018-05-03,106
2018-05-04,106
2018-05-05,106
2018-05-07,107
2018-05-08,107
2018-05-09,107
2018-05-10,107
2018-05-11,107
2018-05-12,107
2018-05-13,107
2018-05-14,107
2018-05-15,107
2018-05-16,107
2018-05-17,107
2018-05-18,109
2018-05-19,109
2018-05-20,109
2018-05-21,109
2018-05-22,109
2018-05-23,109
2018-05-24,109
2018-05-25,109
2018-05-26,109
2018-05-27,109
2018-05-28,109
2018-05-29,107
2018-05-30,107
2018-05-31,107
2018-06-01,107
2018-06-02,107
2018-06-03,107
2018-06-04,103
2018-06-05,103
2018-06-06,103
2018-06-07,103
2018-06-08,103
2018-06-09,103
2018-06-10,101
2018-06-11,101
2018-06-12,101
2018-06-13,101
2018-06-14,101
2018-06-15,101
2018-06-16,99
2018-06-17,99
2018-06-18,99
2018-06-19,99
2018-06-20,99
2018-06-21,99
2018-06-22,97
2018-06-23,97
2018-06-24,97
2018-06-25,97
2018-06-26,97
2018-06-27,97
2018-06-28,97
2018-06-29,94
2018-06-30,94
2018-07-01,94
2018-07-02,94
2018-07-03,94
2018-07-04,94
2018-07-05,94
2018-07-06,90
2018-07-07,90
2018-07-08,90
2018-07-09,90
2018-07-10,90
2018-07-11,90
2018-07-12,90
2018-07-13,90
2018-07-14,90
2018-07-15,90
2018-07-16,90
2018-07-17,86
2018-07-18,86
2018-07-19,86
2018-07-20,86
2018-07-21,86
2018-07-22,86
2018-07-23,85
2018-07-24,85
2018-07-25,85
2018-07-26,85
2018-07-27,85
2018-07-28,85
2018-07-29,85
2018-07-30,85
2018-07-31,85
2018-08-01,85
2018-08-02,85
2018-08-03,85
2018-08-04,85
2018-08-05,85
2018-08-06,85
2018-08-07,83
2018-08-08,83
2018-08-09,83
2018-08-10,83
2018-08-11,83
2018-08-12,83
2018-08-14,83
2018-08-16,83
2018-08-17,83
2018-08-18,83
2018-08-19,83
2018-08-20,83
2018-08-21,83
2018-08-22,80
2018-08-23,80
2018-08-24,80
2018-08-25,80
2018-08-26,80
2018-08-27,79
2018-08-28,79
2018-08-29,79
2018-08-30,79
2018-08-31,79
2018-09-01,80
2018-09-02,80
2018-09-03,80
2018-09-04,80
2018-09-05,80
2018-09-06,80
2018-09-07,80
2018-09-08,80
2018-09-09,80
2018-09-10,80
2018-09-11,80
2018-09-12,80
2018-09-13,80
2018-09-14,80
2018-09-15,80
2018-09-16,80
2018-09-17,80
2018-09-18,80
2018-09-19,80
2018-09-20,80
2018-09-21,80
2018-09-22,80
2018-09-23,80
2018-09-24,80
2018-09-25,80
2018-09-26,76
2018-09-27,76
2018-09-28,76
2018-09-29,76
2018-09-30,76
2018-10-01,76
2018-10-02,78
2018-10-03,78
2018-10-04,78
2018-10-05,78
2018-10-06,78
2018-10-07,78
2018-10-08,74
2018-10-09,74
2018-10-10,74
2018-10-11,74
2018-10-12,74
2018-10-13,70
2018-10-14,70
2018-10-15,70
2018-10-16,70
2018-10-17,70
2018-10-18,68
2018-10-19,68
2018-10-20,68
2018-10-21,68
2018-10-22,68
2018-10-23,68
2018-10-24,66
2018-10-25,66
2018-10-26,66
2018-10-27,66
2018-10-28,66
2018-10-29,66
2018-10-30,66
2018-10-31,66
2018-11-01,66
2018-11-03,66
2018-11-04,66
2018-11-05,66
2018-11-06,68
2018-11-07,68
2018-11-08,68
2018-11-09,68
2018-11-10,69
2018-11-11,69
2018-11-12,69
2018-11-13,72
2018-11-14,72
2018-11-15,72
2018-11-16,74
2018-11-17,74
2018-11-18,74
2018-11-19,74
2018-11-20,77
2018-11-21,77
2018-11-22,77
2018-11-23,77
2018-11-24,80
2018-11-25,80
2018-11-26,80
2018-11-27,82
2018-11-28,82
2018-11-29,82
2018-12-01,82
2018-12-02,82
2018-12-03,82
2018-12-04,86
2018-12-05,86
2018-12-07,86
2018-12-09,90
2018-12-10,90
2018-12-11,90
2018-12-12,94
2018-12-13,94
2018-12-14,94
2018-12-15,94
2018-12-16,96
2018-12-17,96
2018-12-18,96
2018-12-19,96
2018-12-20,97
2018-12-21,97
2018-12-22,97
2018-12-23,95
2018-12-24,95
2018-12-25,95
2018-12-26,95
2018-12-27,94
2018-12-28,94
2018-12-29,94
2018-12-30,95
2018-12-31,95
2019-01-01,95
2019-01-02,96
2019-01-03,96
2019-01-04,96
2019-01-05,98
2019-01-06,98
2019-01-08,97
2019-01-10,97
2019-01-11,97
2019-01-12,100
2019-01-13,100
2019-01-14,100
2019-01-15,99
2019-01-16,99
2019-01-17,99
2019-01-18,99
2019-01-19,98
2019-01-20,98
2019-01-21,98
2019-01-22,98
2019-01-23,98
2019-01-24,98
2019-01-25,98
2019-01-26,97
2019-01-27,97
2019-01-28,97
2019-01-29,98
2019-01-30,98
2019-01-31,98
2019-02-01,99
2019-02-02,99
2019-02-03,99
2019-02-04,99
2019-02-05,96
2019-02-06,96
2019-02-07,96
2019-02-08,96
2019-02-09,94
2019-02-10,94
2019-02-11,94
2019-02-12,94
2019-02-13,94
2019-02-14,94
2019-02-15,94
2019-02-16,94
2019-02-17,97
2019-02-18,97
2019-02-19,97
2019-02-20,97
2019-02-21,99
2019-02-22,99
2019-02-23,99
2019-02-24,99
2019-02-25,100
2019-02-26,100
2019-02-27,100
2019-02-28,100
2019-03-01,100
2019-03-02,100
2019-03-03,99
2019-03-04,99
2019-03-05,99
2019-03-06,99
2019-03-07,101
2019-03-08,101
2019-03-09,101
2019-03-10,101
2019-03-11,103
2019-03-12,103
2019-03-13,103
2019-03-14,103
2019-03-15,104
2019-03-16,104
2019-03-17,104
2019-03-18,104
2019-03-19,106
2019-03-20,106
2019-03-21,106
2019-03-22,106
2019-03-23,107
2019-03-24,107
2019-03-25,107
2019-03-26,107
2019-03-27,107
2019-03-28,107
2019-03-29,107
2019-03-30,107
2019-03-31,107
2019-04-01,108
2019-04-02,108
2019-04-03,108
2019-04-04,108
2019-04-05,107
2019-04-06,107
2019-04-07,107
2019-04-08,107
2019-04-09,107
2019-04-10,106
2019-04-11,106
2019-04-12,106
2019-04-13,106
2019-04-14,106
2019-04-15,106
2019-04-16,106
2019-04-17,106
2019-04-18,106
2019-04-19,103
2019-04-20,103
2019-04-21,103
2019-04-22,103
2019-04-23,103
2019-04-24,103
2019-04-25,103
2019-04-26,103
2019-04-27,103
2019-04-28,103
2019-04-29,103
2019-04-30,103
2019-05-01,103
2019-05-02,103
2019-05-03,105
2019-05-04,105
2019-05-05,105
2019-05-06,105
2019-05-07,105
2019-05-08,106
2019-05-09,106
2019-05-10,106
2019-05-11,106
2019-05-12,106
2019-05-13,101
2019-05-14,101
2019-05-15,101
2019-05-16,101
2019-05-17,101
2019-05-18,96
2019-05-19,96
2019-05-20,96
2019-05-21,96
2019-05-22,96
2019-05-23,91
2019-05-24,91
2019-05-25,91
2019-05-26,91
2019-05-27,91
2019-05-28,89
2019-05-29,89
2019-05-30,89
2019-05-31,89
2019-06-01,89
2019-06-02,89
2019-06-03,89
2019-06-04,89
2019-06-05,89
2019-06-06,89
2019-06-07,89
2019-06-08,89
2019-06-09,89
2019-06-10,89
2019-06-11,89
2019-06-12,89
2019-06-13,89
2019-06-14,89
2019-06-15,89
2019-06-16,89
2019-06-17,88
2019-06-18,88
2019-06-19,88
2019-06-20,88
2019-06-21,88
2019-06-22,88
2019-06-23,88
2019-06-24,88
2019-06-25,88
2019-06-26,88
2019-06-27,88
2019-06-28,88
2019-06-29,87
2019-06-30,87
2019-07-01,87
2019-07-02,87
2019-07-03,87
2019-07-04,87
2019-07-05,83
2019-07-06,83
2019-07-07,83
2019-07-08,83
2019-07-09,83
2019-07-10,83
2019-07-11,79
2019-07-12,79
2019-07-13,79
2019-07-14,79
2019-07-15,79
2019-07-16,79
2019-07-17,76
2019-07-18,76
2019-07-19,76
2019-07-20,76
2019-07-21,76
2019-07-22,76
2019-07-23,75
2019-07-24,75
2019-07-25,75
2019-07-26,75
2019-07-27,75
2019-07-28,75
2019-07-29,75
2019-07-30,74
2019-07-31,74
2019-08-01,74
2019-08-02,74
2019-08-03,74
2019-08-04,74
2019-08-05,74
2019-08-06,74
2019-08-07,74
2019-08-08,74
2019-08-09,74
2019-08-10,74
2019-08-11,74
2019-08-12,77
2019-08-13,77
2019-08-14,77
2019-08-15,77
2019-08-16,77
2019-08-17,77
2019-08-18,77
2019-08-19,78
2019-08-20,78
2019-08-21,78
2019-08-22,78
2019-08-23,78
2019-08-24,78
2019-08-24,78
2019-08-25,78
2019-08-25,78
2019-08-26,76
2019-08-26,76
2019-08-27,76
